Item ID,Item Description, Item Charge 
3613078,STARDRIVE LOCKIN SCREW 4.0X54M, $834.00 
3613079,STARDRIVE LOCKIN SCREW 4.0X58M, $834.00 
3613080,SCREWDRIVER BLADE 1.5/2.0MM," $1,792.00 "
3613081,PLATE ECCENTRIC 2.4MM 4 HOLE," $1,716.00 "
3613082,PLATE ECCENTRIC 2.4 6 HOLE," $1,648.00 "
3613083,SCREW 2.0 IMF SELF DRILL 12MM, $388.00 
3613084,SCREW 2.0 IMF SELF DRILLING 8M, $388.00 
3613085,SCREW LOCKING RECONSTR 8MM 2.4, $526.00 
3613086,SCREW LOCKING RECONST 10MM 2.4, $526.00 
3613087,SCREW LOCKING RECONST 12MM 2.4, $526.00 
3613088,SCREW LOCKING RECONST 14MM 2.4, $526.00 
3613089,SCREW LOCKING RECONST 16MM 2.4, $526.00 
3613090,SCREW LOCKING RECONST 18MM 2.4, $526.00 
3613091,SCREW LOCKING RECONS 3.0MM 8MM, $609.00 
3613092,SCREW LOCKING RECON 3.0MM 10MM, $609.00 
3613093,SCREW LOCKING RECON 3.0MM 12MM, $609.00 
3613094,SCREW LOCKING RECON 3.0MM 14MM, $609.00 
3613095,SCREW LOCKING RECON 3.0MM 16MM, $609.00 
3613096,SCREW LOCKING RECON 3.0, $609.00 
3613097,PLATE LOCKING RECON STRA 12HOL," $2,317.00 "
3613098,PLATE LOCKING RECON STRA 20HOL," $2,136.00 "
3613099,PLATE LOCKING ANGLED LEFT 6X23," $3,218.00 "
3613100,PLATE LOCKING 3X3 CRESENT," $2,773.00 "
3613101,CANNULATED HUMERAL NAIL 9X21OM," $3,500.00 "
3613102,SUTURE VICRYL 2 CTX D9762, $124.00 
3613103,CANNULATED DRILL BIT 10MM," $1,663.00 "
3613104,PALTE LOCKING DBL ANGLE 4X20X4," $3,724.00 "
3613105,PLATE LOCKING DBL ANGLE 5X22X5," $3,926.00 "
3613106,PLATE LOCKING DBL ANGLE 6X24X6," $4,149.00 "
3613107,TEMPLATE DBL ANGLED 6X24X6, $227.00 
3613108,TEMPLATE DBL ANGLED 5X22X5, $227.00 
3613109,TEMPLATE DBL ANGLED 4X20X4, $227.00 
3613110,TEMPLATE ANGLED 6X23, $199.00 
3613111,BALLOON CRE WIRE GUIDED 12-15M, $854.00 
3613112,BIOPOLAR CUP SHELL 42MM 500142," $1,764.00 "
3613113,VERSYS DISTAL CENTRALIZER 9MM, $283.00 
3613114,CANN TROCH FIX NAIL 12X360MM," $3,344.00 "
3613115,FEMORAL NAIL 15X360M 04013952S," $3,131.00 "
3613116,HEAD FEMORAL 71303600," $2,682.00 "
3613117,GRAFT PERMS MATRIX 4X16," $3,650.00 "
3613118,BUR RND ZYPER 5MM 582010650, $620.00 
3613119,BUR NEURO STRY 3X3.8 582010730, $424.00 
3613122,KIT EVICEL 5MM APPLICATOR 3907," $1,936.00 "
3613123,BUR 5.0MM ROUND 6 FLUTE 950, $180.00 
3613124,ARTHRO HINDFOOT NAIL 10X180MM," $2,918.00 "
3613125,STARDRIVE LOCKING SCREW 6.0X72, $834.00 
3613126,PS LORDOTIC PLATE 50MM," $2,489.00 "
3613127,PS STD POST SCREW 6.5X50X180MM," $1,488.00 "
3613128,SUTURELASSO SD 45 DEGREE LT, $560.00 
3613129,IMPLANT BREAST 205CC 3502250," $2,010.00 "
3613130,SCREW 14MM 02226014," $1,253.00 "
3613131,DRILL BIT/QC 4.5X145MM 31044S, $433.00 
3613132,TROCH FIXATION NAIL 10X420MM," $3,344.00 "
3613133,DRILL BIT CANN 12MM 03010036," $1,900.00 "
3613134,PLATE CLAVICLE 18MM LT 7H," $2,426.00 "
3613135,PLATE CLAVICLE 18MM LT 6H," $2,328.00 "
3613136,PLATE CLAVICLE 15MM LT 6H," $2,328.00 "
3613137,PLATE CLAVICLE 18MM LT 4H," $2,163.00 "
3613138,PLATE CLAVICLE 15MM RT 4H," $2,163.00 "
3613139,PLATE HOOK 15MM LT 4H," $2,163.00 "
3613140,SCREW DELTA 9MM AR035TB09, $776.00 
3613141,SCREW REDUCTION 6.5X45MM," $2,040.00 "
3613142,SCREW REDUCTION 6.5X40MM," $2,040.00 "
3613143,DRILL BIT/JC 1.5X170MM 31014S, $443.00 
3613144,SUTURELASSO SD WIRE LOOP, $112.00 
3613145,KIT EVICEL 2ML SPRAY 3902, $893.00 
3613146,KIT EVICEL 5ML SPRAY 3905," $1,535.82 "
3613147,COMPONENT FEMORAL NEXGEN," $5,819.00 "
3613148,CANCELLEOUS BONE FILLER 4-7CM," $3,120.00 "
3613149,KNEE NAIL 10X40CM 71633240," $3,071.00 "
3613150,SCREW CANNULATED 4.0X52MM, $560.00 
3613151,SCREW CANNULATED 4.0X48MM, $560.00 
3613152,SCREW CANNULATED 4.0X44MM, $560.00 
3613153,SCREW CANNULATED 4.0X40MM, $560.00 
3613154,SCREW CANNULATED 4.0X38MM, $560.00 
3613155,SCREW CANNULATED 4.0X36MM, $524.00 
3613156,SCREW CANNULATED 4.0X34MM, $524.00 
3613157,SCREW CANNULATED 4.0X32MM, $524.00 
3613158,SCREW CANNULATED 4.0X30MM, $500.00 
3613159,SCREW CANNULATED 4.0X28MM, $500.00 
3613160,LOCKING SCREW 5.0X58MM, $847.00 
3613161,SCREW CANNULATED 4.0X26MM, $500.00 
3613162,SCREW CANNULATED 4.0X24MM, $500.00 
3613163,SCREW CANNULATED 4.0X22MM, $500.00 
3613164,SCREW CANNULATED 4.0X20MM, $460.00 
3613165,SCREW CANNULATED 4.0X18MM, $460.00 
3613166,SCREW CANNULATED 4.0X16MM, $460.00 
3613167,SCREW CANNULATED 4.0X14MM, $460.00 
3613168,SCREW CANNULATED 4.0X12MM, $460.00 
3613169,SCREW CANNULATED 3.0X40MM, $612.00 
3613170,SCREW CANNULATED 3.0X38MM, $612.00 
3613171,HUMERAL COMPONENT 12MM DISTAL," $5,930.00 "
3613172,ACETABULAR TRIOLOGY LINER 28MM," $2,353.00 "
3613173,ACETABULAR SHELL 46MM 62024621," $3,234.00 "
3613174,ARTHROPLASTY IMPLANTS JOURNEY," $11,980.00 "
3613175,ARTHROPLASTY IMPLANT GEN II CR," $7,100.00 "
3613176,ARTHROPLASTY IMPLANT GEN II PS," $7,100.00 "
3613177,ARTHROPLASTY IMPLANTS CR HIFLX," $7,500.00 "
3613178,ARTHROPLASTY IMPLANTS PS HIFLX," $7,500.00 "
3613179,SCREW CANNULATED 3.0X36MM, $612.00 
3613180,SCREW CANNULATED 3.0X34MM, $612.00 
3613181,SCREW CANNULATED 3.0X32MM, $612.00 
3613182,SCREW CANNULATED 3.0X36MM, $612.00 
3613183,SCREW CANNULATED 3.0X28MM, $516.00 
3613184,SCREW CANNULATED 3.0X26MM, $516.00 
3613185,SCREW CANNULATED 3.0X24MM, $516.00 
3613186,SCREW CANNULATED 3.0X22MM, $516.00 
3613187,SCREW CANNULATED 3.0X20MM, $516.00 
3613188,SCREW CANNULATED 3.0X18MM, $500.00 
3613189,CANNU COUNTERSINK SCREW F/3.5M," $1,375.00 "
3613190,FEMORAL NAIL T2 10X400MM," $2,808.00 "
3613191,DRILL BIT 4.2X260MM 18064250S, $674.00 
3613192,LINER LONGEVITY 36MM 63055836," $2,941.00 "
3613193,FIXATION POST SCREW 4.5X40MM, $411.00 
3613194,ENDOBUTTON CL-15MM FIXATION," $1,452.00 "
3613195,T2 TIBAL NAIL 9X345MM," $2,773.00 "
3613196,SCREW CANNULATED 3.0X16MM, $500.00 
3613197,SCREW CANNULATED 3.0X14MM, $500.00 
3613198,SCREW CANNULATED 3.0X12MM, $500.00 
3613199,SCREW CANNULATED 3.0X10MM, $500.00 
3613200,BIOCORKSCREW PUNCH DISPOSABLE, $300.00 
3613201,4.5 ENDO DRILL BIT 7207315, $581.00 
3613202,ULTRABRAID #2 7211081, $82.00 
3613203,ULTRABRAID #2 WHITE 7210914, $88.00 
3613204,RAP PAC 014725," $1,182.00 "
3613205,HUMERAL COMPONENT 10MM DISTAL," $5,930.00 "
3613206,FEMORAL COMPONENT #3 LT," $2,850.00 "
3613207,UHR UNIVERSAL HEAD 45X28MM," $1,800.00 "
3613208,ANTEGRADE FEMORAL NAIL 13X320M," $3,131.00 "
3613209,C-TAPER HEAD S1400HH84," $1,700.00 "
3613210,7MM TI HUMER NAIL EX/270MM-STE," $3,500.00 "
3613211,DERMA MATRIX 6CMX12CM 011612," $4,796.00 "
3613212,SUTURE VICRYL PLUS 0 VCP106G, $20.00 
3613213,SUTURE VICRYL PLUS 0 VCP603H, $9.00 
3613214,SUTURE VICRYL PLUS 3-0 VCP772D, $46.00 
3613215,SUTURE VICRYL PLUS 3-0 VCP311H, $8.00 
3613216,ARTHROD HINDFOOT NAIL 13X180MM," $2,918.00 "
3613217,HAKIM PROGRAMMABLE VALVE 200MM," $7,580.00 "
3613218,DRILL GUIDE THREADED LCP," $1,227.00 "
3613219,CANN TROCH FIXA NAIL 10X380MM," $3,344.00 "
3613220,CANNULA FIXATION NAIL 12X125MM," $2,541.00 "
3613221,DRILL BIT/JC 1.5X70MM, $279.00 
3613222,PERMACOL 100055," $2,000.00 "
3613224,RETRO NAIL 10MMX30CM 71633230," $3,071.00 "
3613225,SCREW POLYAXIAL MALIBU 5.5X40M," $2,460.00 "
3613226,SCREW POLYAXIAL MALIBU 5.5X35M," $2,460.00 "
3613228,PLATE CONDYLAR LOCKIN 167MM LT," $2,987.00 "
3613229,SCHANZ SCREW SELF DRILL 5.0X60, $617.00 
3613230,STARDRIVE LOCKING SCREW 5.0X72, $834.00 
3613231,MESH HERNIA PARA-ESPHOGEAL," $2,982.00 "
3613232,SHOULDER HUMERAL HEAD 53504524," $2,688.00 "
3613233,MESH ULTRAPRO PLUG SML UPPS6, $752.00 
3613234,MESH ULTRAPRO PLUG MED UPPM6, $759.00 
3613235,MESH ULTRAPRO PLUG LRG UPPL6, $767.00 
3613236,THGHTROPE SYNDESMOSIS REPAIR," $1,575.00 "
3613237,BONE DOWEL IMPLAN MDII 18X26MM," $5,748.00 "
3613238,BONE DOWEL IMPLAN MDII 20X26MM," $5,748.00 "
3613239,CANCELLOUS BONE FILLER 15CC," $1,894.00 "
3613240,LOCKING SCREW FULLY TRD 4X28MM, $682.00 
3613241,DRILL BIT 3.5X230MM, $697.00 
3613242,BONE DOWEL IMPLANT MDIU 18X26," $6,608.00 "
3613243,SHELL 55MM O.D. 500155," $1,800.00 "
3613244,REFLEX ANT CERV PLATE 30MM," $2,530.00 "
3613245,SCREW 3.0X12MM 02226012," $1,253.00 "
3613246,SCREW 3.0X12MM 02226018," $1,253.00 "
3613247,T-PLIF SPACER 9MM 014709," $9,694.00 "
3613248,HYBRID 4.0X14MM BONE SCREW, $671.00 
3613249,REFLEX ANT CERV PLATE 32MM," $2,550.00 "
3613250,STENT GRAFT LEG EXT COOK AAA," $5,562.00 "
3613251,STENT GRAFT MAIN BODY COOK AAA," $15,702.00 "
3613252,TIBIA LCP DISTAL PL 10H," $2,802.00 "
3613253,STEM 16MM 785016," $5,801.00 "
3613254,TIBIA LCP DISTAL PL 8H 3.5MM," $2,903.00 "
3613255,PLATE OLECRANON 3.5 236505," $2,655.00 "
3613256,XENFORM TISSUE MATRIX 8CMX12CM," $3,223.00 "
3613257,NEXGEN KNEE STEM EXT 18X155MM," $2,687.00 "
3613258,NEXGEN STEM EXTENSION 16X100MM," $2,687.00 "
3613259,FEMORAL COMPONENT SZ F LT," $12,600.00 "
3613260,XENFORM TISSUE MATRIX 4CMX7CM," $2,212.00 "
3613261,SPEEDSET BONE CEMENT 61921001, $240.00 
3613262,ARTICULAR SURFACE 28MM," $2,925.00 "
3613263,LEGACY 6.35 TI ROD 969012," $1,068.00 "
3613264,LEGACY 6.35 PED SCREW 4.5X40MM," $2,013.00 "
3613265,LEGACY 6.35 PED SCREW 4.5X35MM," $2,013.00 "
3613266,LEGACY 6.35 PED SCREW 4.5X30MM," $2,013.00 "
3613267,LEGACY 6.35 PED SCREW 5.5X35MM," $2,265.00 "
3613268,SCREW BONE NEXGEN 4.5MMX38MM, $556.00 
3613269,LEGACY 6.35 PED SCREW 5.5X30MM," $2,902.00 "
3613270,LEGACY SET SCREW 6.35 7060233, $960.00 
3613271,PET 36 SZ 0 BRAIDED SUTURE, $177.00 
3613272,SCREW DRIVER HEXAGONAL 5MM," $1,666.00 "
3613273,PLATE OLECRANNON 6 HOLE 236502," $2,544.00 "
3613275,DRILL BIT STERILE 2.0MMX125MM, $476.00 
3613276,DRILL BIT CANN 13.0MMX300MM," $1,673.00 "
3613277,FEMERAL NAIL RETRO 70MM," $1,804.00 "
3613278,MULTIPOL BIPOLAR CUP SHELL 51M," $1,800.00 "
3613279,LEGACY 6.35 PED SCREW 4.0X35MM," $2,013.00 "
3613280,LPS FLEX SURFACE 12MM SZ G H," $2,700.00 "
3613281,ARTICULAR SURFACE 10MM SZ G H," $2,100.00 "
3613282,FEMORAL STEM SZ 15 15MMX160MM," $7,655.00 "
3613283,ROD 5.5X35MM 121035, $720.00 
3613284,ROD 5.5X40MM 121040, $720.00 
3613285,PLATE 3.5MM DISTAL HUMERUS," $2,251.00 "
3613286,SUTURE VICRYL PLUS 2-0 VCP317H, $7.00 
3613287,SUTURE VICRYL PLUS 2-0 VCP266H, $8.00 
3613288,SUTURE VICRYL PLUS 0 27IN, $7.00 
3613289,SUTURE VICRYL PLUS 4-0 VCP426H, $15.00 
3613290,SUTURE 2-0 VICRYL PLUS VCP417H, $7.00 
3613291,XIA ROD 03802110, $983.00 
3613292,XIA II PA SCREW 6.5x60," $2,147.00 "
3613293,XIA II PA SCREW 6.5x55," $2,876.00 "
3613294,XIA II PA SCREW 6.5x50," $2,265.00 "
3613295,NAIL TIBIAL 8MM 04004234S," $2,743.00 "
3613296,CANN FIXATION NAIL 12X130MM," $3,344.00 "
3613297,STARDRIVE LOCKING SCREW 5.0X54, $834.00 
3613298,CANN FEMORAL NAIL 11X360MM," $3,131.00 "
3613299,CANN TIBIAL NAIL 11X360MM," $2,743.00 "
3613300,CANNULA 11GA KPCDS122," $1,680.00 "
3613301,CANNULA 8GA KPKPS08201," $1,180.00 "
3613302,ROD 5.5X35MM 101035, $632.00 
3613303,OSTEOTOMY BONE SCREW 4.5X54MM, $556.00 
3613304,OSTEOTOMY BONE SCREW 4.5X48MM, $636.00 
3613305,OSTEOTOMY L-PLATE 8MM RT," $1,665.00 "
3613306,XIA II ROD 80MM 671080, $983.00 
3613307,XIA II PA SCREW 5.5X50MM," $2,876.00 "
3613308,REFLEX HYBRID PLATE 12MM 1 LVL," $2,409.00 "
3613309,LEGION PRESSFIT STEM 15X220MM," $2,880.00 "
3613310,TIB BASE PLATE GENSIS II SZ 6," $2,754.00 "
3613311,ARTICULAR INSERT 11MM SZ 5-6," $2,967.00 "
3613312,FEMORAL TAPER HEAD 12/14 32MM," $2,148.00 "
3613313,LEGACY PEDICLE SCREW 8.5X30," $2,013.00 "
3613314,LEGACY PEDICLE SCREW 8.5X40," $2,013.00 "
3613315,LEGACY PEDICLE SCREW 7.5X45," $2,902.00 "
3613316,LEGACY SET SCREW 7069233, $410.00 
3613317,XIA II PA SCREW 6.5X45MM," $2,876.00 "
3613318,LEGACY PEDICLE SCREW 8.5X50," $2,013.00 "
3613319,CORTEX SCREW 2.0MMX14MM 201814, $120.00 
3613320,CORTEX SCREW 1.5MMX12MM 200812, $120.00 
3613321,CORTEX SCREW 1.5MMX9MM 200809, $120.00 
3613322,CORTEX SCREW 1.5MMX6MM 200806, $120.00 
3613323,DYNAMIC STIMULATION CLIP SMALL," $1,340.00 "
3613324,DYNAMIC STIMULATION SHEATH, $320.00 
3613325,3.5MM LCP OLECRANON PLATE," $2,738.00 "
3613326,RESTORTION GAP PLATE SCREW, $495.00 
3613327,TRIDENT HEMISPHERICAL SHELL 54," $5,868.00 "
3613328,SYNERGY POROUS STEM 14," $7,434.00 "
3613329,SCISSOR METZ CVD LAP 533005910, $99.00 
3613330,TITANIUM SCREW 55MM 51575121, $320.00 
3613331,KLS MARTIN RED II PURPLE," $10,900.00 "
3613332,CARBON ROD 180MM W/GROVE," $1,160.00 "
3613333,PATIENT SOCKEDT W/WRENCH," $1,100.00 "
3613334,O/R S/D HEXAGONAL-COMPLE F/ROD," $1,400.00 "
3613335,CORTEX SCREW 2.0MMX8MM 201808, $120.00 
3613336,ARTHROPLASTY IMPLANTS HIP CR," $12,567.00 "
3613337,ARTHROPLASTY IMPLANTS OXINIUM," $11,500.00 "
3613338,ARTICULAR SURFACE W/L SCREW," $2,780.00 "
3613339,IMPLANT BREAST 3241301," $2,300.00 "
3613340,SUPPORT SYNTHETIC POSTERI SOLO," $3,250.00 "
3613341,TRANSFIXING PIN 5MMX250, $591.00 
3613342,CANN TIBIAL NAIL ST 11MMX405MM," $2,743.00 "
3613343,SUTURE VICRYL PLUS VCP365H, $8.00 
3613344,DRILL BIT STRYKER J LATCH 50MM, $515.00 
3613345,TRAY BREAST BIOPSY ULTRASOUND, $118.00 
3613346,10MM/130 DEG TI CANN TROCH-S," $3,344.00 "
3613347,DRILL BIT AD TIP 11MM 8796910," $1,004.00 "
3613348,XENFORM 6X10 830245," $2,349.00 "
3613349,IMPLANT BREAST GEL 450CC," $2,865.00 "
3613350,OFFSET HEAD 43025223," $3,686.00 "
3613351,HUMERAL STEM 10X200MM," $8,258.00 "
3613352,TRACH SHILEY #7 70XLTCP CUFFED, $248.00 
3613353,DRILL BIT 1.5MM 31016, $279.00 
3613354,LINER TRILOGY 40MM 63055840," $2,975.00 "
3613355,STEM FEMORAL SZ 14 785014," $4,636.00 "
3613356,ANTIBIOTIC BONE CEMENT," $1,196.00 "
3613357,SCREW MALIBU 6.5X35MM 126535," $2,460.00 "
3613358,TLIF PEEK HOLLYWOOD 345009," $4,720.00 "
3613359,FEMORAL NAIL 12MMX380MM," $3,131.00 "
3613360,STARDRIVE LOCKIN SCREW 5.0X56M, $834.00 
3613361,TIBIAL NAIL CANNULATED 13X390M," $2,743.00 "
3613362,PLATE NARROW 2.0 4HOLE LOCKING," $1,417.00 "
3613363,GUIDE PIN THREADED 1.9X300MM, $133.00 
3613364,LOCKING SCREW F/THREADED 4X45M, $682.00 
3613365,DRILL STERILE 3.5X230MM, $697.00 
3613366,TEFLON TUBE STERILE 18060073S, $960.00 
3613367,SUTURE VICRYL PLUS 3-0 VCP936H, $17.00 
3613368,C-TAPER HEAD 2.5 OFFSET," $1,700.00 "
3613369,PLATE ORBITAL FLOOR 1.5MM," $1,999.00 "
3613370,SLING ULTRA SHOULDER LG, $174.00 
3613371,DRILL BIT QC 2.8MM 03122002, $607.00 
3613372,BEADED FEM STEM 12/14 SZ 17," $11,539.00 "
3613373,VERSYS FEMORAL HEAD 12/14 TAPE," $2,000.00 "
3613374,MORSE TAPER HEAD 013205," $2,355.00 "
3613375,OMNIFIT CUP INSERT SERIES II," $2,341.00 "
3613376,SCREW MIN ACUTRAK 20MM ATM200S," $1,240.00 "
3613377,FEMORAL COMPONENT 13X340MM," $8,600.00 "
3613378,TIB COMP W/ATTACH SCREW 11X370," $8,600.00 "
3613379,PLATE CONDYLAR 4.5MM 02001302S," $3,248.00 "
3613380,GUIDEWIRE WALLFLEX .035X500CM, $460.00 
3613381,STENT WALFLEX COLONIC 22X27X60," $4,928.00 "
3613382,STENT WALFLEX COLONIC 25X30X60," $4,928.00 "
3613383,PEEK ALIF SPACER 12MM 363012," $6,000.00 "
3613384,LEAD KIT 377845," $3,790.00 "
3613385,ROD 80MM 665080, $983.00 
3613386,TIBIAL INSERT 18MM #5 7230518," $2,306.00 "
3613387,SCREW LOCKING TI 4.0MM, $834.00 
3613388,LEGACY FEMOR COMPONENT LT SZ E," $12,600.00 "
3613389,LEGACY ARTICULAR SURFACE 10MM," $3,133.00 "
3613390,ARTICULAR SURFACE 10MM," $2,925.00 "
3613391,TIBIAL COMPONENT SZ 3," $3,888.00 "
3613392,STEM EXTENSION 15MMX75MM," $2,295.00 "
3613393,PATELLAR COMPONENT 29MM," $1,580.00 "
3613394,TRANSFIXING PINS 4X250MM, $494.00 
3613395,ALLOGRAFT 10MM 75010," $4,190.00 "
3613396,SHEET SILASTIC .030 NON-FEF, $556.00 
3613397,IMPLANT BREAST 3502754BC," $2,700.00 "
3613398,LPS-FLEX ART SURFACE SZ GH 12M," $2,700.00 "
3613399,LEGACY FEMOR COMPONENT SZ G LT," $4,968.00 "
3613400,IMPLANT BREAST 3502751BC," $2,865.00 "
3613401,SPLINT NASAL EXTER MED 1528121, $165.00 
3613402,TRUFUSE CORICAL DOWEL 65A001," $6,800.00 "
3613403,SCREW BALBOA 5.5X20MM 195520," $1,500.00 "
3613404,XIA II PA SCEW 5.5X55M," $2,876.00 "
3613405,DISTAL FEM LISS PLATE 5H 156MM," $3,194.00 "
3613406,CORTEX SCREW 4.5X34MM 414834, $86.00 
3613407,CONDYLAR PLATE 4.5X206MM 8H S," $3,043.00 "
3613408,CONICAL CANNULA SCREW 7.3X75MM, $994.00 
3613409,GEL NASOPORE NASAL DRESS 4 CM, $389.00 
3613410,RECONSTRUCTION PLATE 3.5MM 6H," $1,572.00 "
3613411,PLATE TIBIA DISTAL 3.5M 238710," $2,785.00 "
3613412,BIPOLAR CUP SHELL 54MM 500154," $1,764.00 "
3613413,XIA II PA SCREW 6.5X40MM," $2,876.00 "
3613414,REDUCTION LABIA, $532.50 
3613415,REDUCTION LABIA MIN, $54.00 
3613416,SCREW S.D. 1.5X4MM 916104, $212.00 
3613417,HTR-PMI PRE-PLATING 998890," $2,000.00 "
3613418,HTR-PMI STRAUGHN LT FRT SP IMP," $13,850.00 "
3613419,ROD PRECONTOURED 5.5X50MM, $720.00 
3613420,PEEK HOLLYWOOD VBR 12MM 345012," $4,720.00 "
3613421,PROFIX ART INSERT 14MM SZ 3 LT," $2,396.00 "
3613422,PROFIX PATELLAR COMPONENT 32MM," $1,579.00 "
3613423,HEMOSTAT MATRIX SURGIFLO 1991, $428.00 
3613424,APPLICATOR ENDOSCOPIC 1995, $207.00 
3613425,TI SPIRAL BLADE 38MM STERILE," $1,762.00 "
3613426,SCREW CONICAL CANNULA 5.0X55MM, $663.00 
3613427,SCREW CONICAL CANNULA 5.0X90MM, $663.00 
3613428,PLATE CURED CONDYLAR 5.0X80MM," $3,182.00 "
3613429,FEMORAL NAIL 11X360MM," $3,221.00 "
3613430,IMPLANT BREAST SM RND 175CC," $2,010.00 "
3613431,OSTEOCEL 1CC 90103," $1,800.00 "
3613432,TROCAR BLADELESS 8MM XCEL, $98.00 
3613433,ARTICULAR SURF LPS-FLEX SZ EEF," $2,700.00 "
3613434,FEMORAL COMPONENT SZ E RT," $4,968.00 "
3613435,CANCELLOUS FIXATOR PIN 5X180MM, $533.00 
3613436,TRAY EPIDURAL SINGLE 332258, $55.00 
3613437,SYMPHYSIS PLATE 3.5MM 6H," $2,377.00 "
3613438,RECONSTR PLATE CURVED 3.5MM 8H," $1,706.00 "
3613439,MESH DEVICE LARGE UHSL6," $1,342.00 "
3613440,XIA II SCREW 5.5X30MM 03821530," $2,876.00 "
3613441,XIA II ROD 480MM 03802480," $1,854.00 "
3613442,UCSS CANNULATED SCREW 40MM," $1,988.00 "
3613443,UCSS CANNULATED SCREW 46MM," $1,988.00 "
3613444,BIOLOX C-TAPER HEAD 36MM," $2,475.00 "
3613445,6.5MM CANNULATED SCREW 16X55, $981.00 
3613446,6.5MM CANNULATED SCREW 16X50, $981.00 
3613447,8MM TI CANNU TIBIAL NAIL STER," $2,743.00 "
3613448,IMPLANT BREAST GEL 375CC," $2,865.00 "
3613449,PROXIMAL TIB PLATE 4.5X154M 8H," $2,829.00 "
3613450,ACCELL CONNEXUS DBM PUTTY 1CC, $716.00 
3613451,TIBIAL INSERT 10MM #7 7240710," $2,991.00 "
3613452,STEM EXTENDER PRESS FIT 15X80M," $2,461.00 "
3613453,FEMORAL STABILIZER RT #7," $10,386.00 "
3613454,FAST BONE SCREW 48674514, $600.00 
3613455,CLIP ANEURYSM LONG 40MM," $1,188.00 "
3613456,TPLIF SPACER 8MM 014708," $9,694.00 "
3613457,PERIARTICULAR DISTAL FEM PLATE," $2,424.00 "
3613458,NEOFORM DERMIS 6X16CM," $5,590.00 "
3613459,OSCILLATING SAGITAL BLADE, $149.00 
3613460,TACKER LAP PERMASOR B 113092," $1,128.00 "
3613462,FEMORAL NAIL 13X400M 04030340S," $3,221.00 "
3613463,TPLIF SPACER 8MM 014707," $9,694.00 "
3613464,FLEXIBLE HINGE TOE IMPLANT SZ4," $2,475.00 "
3613465,SJO FLEX TOE REGULAR INST TRAY," $2,865.00 "
3613466,SHOULDER HUMERAL HEAD 53504512," $2,688.00 "
3613467,VITALLIUM ROD 110MM 665110, $983.00 
3613468,SPINE XIA PA SCREW 4.5X4MM," $2,876.00 "
3613469,FEMORAL HEAD 12/14 TAPER 36MM," $2,771.00 "
3613470,ACETABULAR LINER 36MM 63106036," $3,151.00 "
3613471,MATCHSTICK CORTICAL CAN-LG3/PK, $428.00 
3613472,ACETABULAR SHELL 60MM 62026021," $4,275.00 "
3613473,XIA II THORACIC HOOK SR OFFSET," $2,327.00 "
3613474,XIA II THORACIC HOOK SL OFFSET," $2,327.00 "
3613475,INTERP STABILIZATION ROD 4.5MM, $876.00 
3613476,INTERPHALANGEAL SURGICAL KIT, $568.00 
3613477,SUTURE VICRYL PLUS 5-0 VCP500G, $15.00 
3613478,SUTURE VICRYL PLUS 2-0 VCP105G, $33.00 
3613479,SUTURE VICRYL PLUS 5-0 VCP463G, $16.00 
3613480,XIA ROD 60MM 665060, $983.00 
3613481,DISTAL TIBIAL PLATE 6H LT 3.5M," $2,747.00 "
3613482,UHR UNIVERSAL HEAD UH15328," $1,800.00 "
3613483,CANN FEMORAL NAIL 12X400MM," $3,221.00 "
3613484,PROX TIB PLATE 6H LT 4.5X142MM," $2,815.00 "
3613485,FEMORAL STEM 18X160MM 78431806," $6,950.00 "
3613488,FIXATIONS PINS PROT CAPS 4.0MM, $158.00 
3613489,SPACER CERVICAL 7MM," $2,835.00 "
3613490,SPACER CERVICAL 8MM," $2,835.00 "
3613491,SPACER CERVICAL 9MM," $2,835.00 "
3613492,SPACER CERVICAL 10MM," $2,835.00 "
3613493,CORTEX SCREW TITANIUM 2.0MM, $193.00 
3613494,TITANIUM RIB SLEEVE SZ 5 220MM," $4,778.00 "
3613495,LPS FLEX ARTICULAR SURFACE 10M," $2,860.00 "
3613497,REVISION FEMORAL STEM SIZE 15," $11,203.00 "
3613498,CORKSCREW FT. II SUTURE ANCHOR, $920.00 
3613499,TITANIUM MLP COMP PLATE 5H 2.0," $1,194.00 "
3613500,SCREW SILHOUETTE 7.5X45," $2,486.00 "
3613501,VITALLIUM ROD 90MM 665090, $983.00 
3613502,TIBIAL NAIL 8X360MM 04004252S," $2,743.00 "
3613503,HYBRID ANT CERVICAL PLATE 20MM," $2,409.00 "
3613504,CANN LOCKING SCREW 7.3X90MM," $1,116.00 "
3613505,TIT LOCKING SCREW 2.0MM 20H," $1,668.00 "
3613506,HUMERAL LOCKING NAIL 7X250MM," $2,795.00 "
3613508,RETRO FEMORAL NAIL 15X340MM," $3,131.00 "
3613509,STARDRIVE LOCKING SCREW 6.0X50, $834.00 
3613510,STARDRIVE LOCKING SCREW 6.0X95, $834.00 
3613511,MAGNETIC STRIP GLOSSY BLUE, $92.00 
3613512,MAGNETIC STRIP GLOSSY PINK, $92.00 
3613513,SURFACE ARTICULAR 17MM," $2,423.00 "
3613514,MODULAR HUMERAL STEM 14MM," $6,200.00 "
3613515,OFFSET MODULAR HUMERAL HEAD," $3,686.00 "
3613516,PLATE LOCKING CALCANEAL 241622," $1,959.00 "
3613517,HYBRID 4.0X16MM BONE SCREW, $671.00 
