Charge Code,Charge Description,CPT/HCPCS Code," Inpatient 
Price "," Outpatient 
Price "
761001140,HC N BLOCK SPENOPALATINE GANGL,64505," $1,315.56 "," $1,315.56 "
420000001,HC APPLY NEUROSTIMULATOR,64550, $72.52 , $72.52 
761000569,HC PRQ IMPLTJ NEUROSTIMULATOR ELTRD SACRAL NERVE,64561," $6,420.49 "," $6,420.49 "
761000570,"HC POST TIBIAL NEUROSTIMULTN,PERC NEEDLE ELECTRODE",64566, $826.77 , $826.77 
761000575,HC CHMODENRVATN PAROTID/SUBMANDIBULAR SALIVARY GLN,64611, $716.10 , $716.10 
761000576,"HC DEST,NERVE,FACIAL",64612," $1,197.84 "," $1,197.84 "
510000163,HC CHEMODENERV MUSC MIGRAINE,64615, $999.29 , $999.29 
761000955,HC CHEMODENERV MUSC NECK DYSTON,64616," $1,193.50 "," $1,193.50 "
761000956,HC CHEMODENER MUSCLE LARYNX EMG,64617," $1,843.42 "," $1,843.42 "
761001231,HC DESTROY CERV/THOR FACET JNT,64633," $4,735.06 "," $4,735.06 "
761000580,HC DSTR NROLYTC AGNT PARVERTEB FCT SNGL LMBR/SACRA,64635," $2,707.08 "," $2,707.08 "
761001217,HC DEST L/S FACET JNT ADDL,64636," $1,363.54 "," $1,363.54 "
761000581,HC INJECT RX OTHER PERIPH NERVE,64640," $1,196.76 "," $1,196.76 "
761000957,HC CHEMODENERV 1 EXTREMITY 1-4,64642," $1,843.42 "," $1,843.42 "
761000958,HC CHEMODENERV 1 EXTREM 1-4 EA,64643," $1,843.42 "," $1,843.42 "
761000959,HC CHEMODENERV 1 EXTREM 5/> MUS,64644," $1,843.42 "," $1,843.42 "
761000960,HC CHEMODENERV 1 EXTREM 5/> EA,64645," $1,843.42 "," $1,843.42 "
761000961,HC CHEMODENERV TRUNK MUSC 1-5,64646," $1,843.42 "," $1,843.42 "
761000962,HC CHEMODENERV TRUNK MUSC 6/>,64647," $1,843.42 "," $1,843.42 "
761000582,HC  CHEMODENERV ECCRINE GLANDS,64650, $341.78 , $341.78 
761001073,HC CHEMONERV ECCRINE GLANDS,64653," $1,288.98 "," $1,288.98 "
510000123,HC BOTOX-HYPERDYROSIS X100,64999," $1,055.16 "," $1,055.16 "
761000779,"HC RMV F.B.,EYE,SUPRF CONJUNC",65205, $413.39 , $413.39 
761000667,HC RMV RB EYE EMBEDDED,65210, $509.95 , $509.95 
761001076,HC REMOVE FOREIGN BODY FROM EYE,65220, $389.52 , $389.52 
761000780,"HC RMV F.B.,EYE,CORNEA,SLIT LAMP",65222, $645.58 , $645.58 
761000670,HC RPR LACER APP TISSUE GLUE,65286," $2,794.96 "," $2,794.96 "
761000671,HC EX LESION CORNEA,65400," $4,661.16 "," $4,661.16 "
761000673,HC SCRAPING OF CORNEA DX,65430, $505.61 , $505.61 
761000674,HC RMV CORNEAL EPITHELIUM,65435," $3,363.50 "," $3,363.50 "
761000675,HC RMV CORNEAL EPITH W/CHELT,65436," $2,039.80 "," $2,039.80 "
761000676,HC DESTRUCT CORNEAL LESION,65450," $1,414.00 "," $1,414.00 "
761000677,HC MULTI PNCTR ANTER CORNEA,65600," $2,039.80 "," $2,039.80 "
761000680,HC PARACENTESIS W/DX ASPIR,65800," $2,541.61 "," $2,541.61 "
761000684,HC TRABECULOPLASTY BY LASER,65855," $2,142.88 "," $2,142.88 "
761000685,HC INJ ANTERIOR CHAMBER EYE,66020," $2,794.96 "," $2,794.96 "
761000686,HC RPR OP WOUND ANTERIOR SEG,66250," $4,394.25 "," $4,394.25 "
761000590,"HC DESTRUC,CILIARY BODY,CYCLOPHOTOCOAG",66710," $2,039.80 "," $2,039.80 "
761000689,HC IRIDOTOMY BY LASER,66761," $2,081.03 "," $2,081.03 "
761000691,"HC DISC 2ND CATARACT, LASER",66821," $3,190.99 "," $3,190.99 "
761000692,HC UNLISTED ANTERIOR SEGMENT,66999," $2,542.16 "," $2,542.16 "
761000695,HC APIRATE/RELSE VITRE FLUID,67015," $8,534.61 "," $8,534.61 "
761000697,HC INJECTION EYE DRUG (SEPARATE PROCEDURE),67028," $1,345.40 "," $1,345.40 "
761000698,HC SEVERING VITREOUS STRANDS,67031," $2,449.93 "," $2,449.93 "
761000699,"HC RPR RETINAL DETACH, CRYO",67101," $2,794.96 "," $2,794.96 "
761000700,HC RPR RETINAL DETACH BY AIR,67110," $2,794.96 "," $2,794.96 "
510000199,HC TREATMENT OF RETINA,67141," $2,110.33 "," $2,110.33 "
761000895,"HC PROPHYLAXIS, PHOTOCOAGUL",67145," $1,459.33 "," $1,459.33 "
761000704,HC DESTRUCT RETINA LES CRYO,67208," $2,303.46 "," $2,303.46 "
761000705,HC DESTR RET LES PHOTOCOAGUL,67210," $2,062.59 "," $2,062.59 "
761000707,HC DESTR RET LES PHOTODYNAM,67221," $1,194.59 "," $1,194.59 "
761000591,"HC DEST,CHOROID LESN,PHOTODYN THER,2ND EYE",67225," $1,092.60 "," $1,092.60 "
761000709,"HC DESTR RETINPATHY,PHOTOC",67228," $4,198.95 "," $4,198.95 "
761000592,HC DESTROY NERVE OF EYE MUSCLE,67345, $397.11 , $397.11 
761000713,"HC INJ RX, TENON'S CAPSULE",67515," $1,226.05 "," $1,226.05 "
761000714,HC BLEPH DRAIN ABSCES EYELID,67700, $465.47 , $465.47 
761000715,HC SEVERING TARSORRHAPHY,67710," $1,177.23 "," $1,177.23 "
761000870,HC INCISION OF EYELID FOLD,67715," $2,039.80 "," $2,039.80 "
761000716,HC EXCIS CHALAZION SGL,67800, $846.30 , $846.30 
761000717,HC EX CHALAZ MULTI SAME LID,67801," $1,699.11 "," $1,699.11 "
761000719,HC BIOPSY EYELID,67810, $626.59 , $626.59 
761000720,HC CORRECT TRICHI BY FORCEPS,67820, $290.78 , $290.78 
761000721,HC CRCT TRICHI NOT BY FORCEP,67825, $750.82 , $750.82 
761000594,HC RMV EYELID LESN (NOT CHALAZION),67840," $2,381.58 "," $2,381.58 "
761000725,HC TEMP CLOSE EYELID,67875," $1,177.23 "," $1,177.23 "
761000727,HC REVISION OF EYELID,67882," $5,693.50 "," $5,693.50 "
761000734,HC LAGOPHTHALMOS CORRECT,67912," $4,599.32 "," $4,599.32 "
761000742,HC RPR ENTRO BLEPH EXTENSIVE,67924," $4,723.01 "," $4,723.01 "
761000744,HC SUTURE EYELID WND FULL,67935," $2,190.62 "," $2,190.62 "
761000745,HC RMV EMBEDDED FB EYELID,67938, $507.78 , $507.78 
761000746,HC CANTHOPLASTY,67950," $2,190.62 "," $2,190.62 "
761000747,HC EX/RPR EYELID UP TO 1/4TH,67961," $4,701.31 "," $4,701.31 "
761000748,HC EX/RPR EYELID> 1/4TH,67966," $5,693.50 "," $5,693.50 "
761000751,HC RECONSTRUCTION OF EYELID,67975," $3,707.45 "," $3,707.45 "
761000753,HC BIOPSY CONJUNCTIVA,68100," $4,277.61 "," $4,277.61 "
761000754,HC EX LES CONJUNCT UP TO 1CM,68110," $2,039.80 "," $2,039.80 "
761000756,HC DESTR LESION CONJUNCTIVA,68135," $2,039.80 "," $2,039.80 "
761000757,HC SUBCONJUNCTIVAL INJ,68200, $389.52 , $389.52 
761000596,HC RPR TEAR DUCTS,68700," $2,398.94 "," $2,398.94 "
761000766,HC CLS LACRIMAL PUN BY THERM,68760, $754.08 , $754.08 
761000767,"HC CLS LACRIMAL BY PLUG, EA",68761," $1,497.30 "," $1,497.30 "
761000768,HC DIALTE LACRIMAL PUNCTUM,68801, $649.92 , $649.92 
761000769,HC PROBE NASOLACRIMAL DUCT,68810, $412.30 , $412.30 
761000597,"HC PRB NASOLAC DUCT,INSERT TUBE/STENT",68815," $2,303.46 "," $2,303.46 "
761000770,HC PROBE LACRIMAL CANALICULI,68840, $397.11 , $397.11 
761000884,"HC DRAIN EXT EAR ABSC/BLOOD,SIMPLE",69000, $819.72 , $819.72 
761000598,HC BIOPSY OF EXTERNAL EAR,69100, $660.22 , $660.22 
761000599,HC BIOPSY OF EXT AUDITORY CANAL,69105," $2,353.91 "," $2,353.91 "
761000871,HC REMV EXT CANAL FOREIGN BODY,69200, $297.29 , $297.29 
761001079,HC RMVL IMPACTED EAR WAX IRRIGATIO/LAVAGE UNI,69209, $291.32 , $291.32 
761000872,HC RMV IMPACTED EAR WAX,69210, $199.64 , $199.64 
761000601,"HC DEBRIDE MASTOID CAVITY,SIMPLE",69220, $445.94 , $445.94 
761000602,"HC DEBRIDE MASTOID CAVITY,COMPLEX",69222," $4,287.92 "," $4,287.92 "
761000603,"HC INCISION EARDRUM,ASPIR",69420, $455.70 , $455.70 
761000604,"HC CREATE EARDRUM OPENING,LOCAL ANESTH",69433," $1,281.93 "," $1,281.93 "
761000605,HC RPR TYMPANIC MEMBRANE,69610," $5,157.55 "," $5,157.55 "
761000607,"HC LABYRINTHOTMY W PERFUSN VESTIBULOACTIVE DRGS,TR",69801," $7,107.84 "," $7,107.84 "
320000008,"HC RADIOLOGIC EXAM, EYE, DETECTN, FB",70030," $1,443.54 ", $749.74 
320000009,"HC RADIOLOGIC EXAM, MANDIBLE; PARTIAL, <4 VIEWS",70100, $436.10 , $307.06 
320000010,"HC RADIOLOGIC EXAM, MANDIBLE; COMPL, MIN, 4 VIEWS",70110, $783.02 , $540.33 
324000016,HC CHEST 2 VIEW DECUBITUS VIEWS ONLY,70135, $425.08 , $361.32 
320000014,"HC RADIOLOGIC EXAM, FACIAL BONES; <3 VIEWS",70140, $997.64 , $528.40 
320000015,"HC RADIOLOGIC EXAM, FACIAL BONES; COMPL, MIN, 3 VI",70150," $1,510.67 ", $964.57 
320000016,"HC RADIOLOGIC EXAM, NASAL BONES, COMPL, MIN, 3 VIE",70160," $1,487.64 "," $1,160.95 "
320000019,"HC RADIOLOGIC EXAM; ORBITS, COMPL, MIN, 4 VIEWS",70200, $877.77 , $877.77 
320000020,"HC RADIOLOGIC EXAM, SINUSES, PARANASAL, <3 VIEWS",70210, $648.83 , $303.80 
320000021,"HC RADIOLOGIC EXAM, SINUSES, PARANASAL, COMPL, MIN",70220, $691.88 , $513.21 
320000023,"HC RADIOLOGIC EXAM, SKULL; <4 VIEWS",70250, $622.25 , $622.25 
320000024,"HC RADIOLOGIC EXAM, SKULL; COMPL, MIN 4 VIEWS",70260," $1,058.96 "," $1,058.96 "
320000029,"HC RADIO EXAM, TEMPOROMNDBLR JNT, OPEN & CLOSED MO",70330, $793.80 , $675.96 
610000001,"HC MRI, TEMPOROMANDIBULAR JNTS",70336," $3,021.34 "," $3,061.87 "
320000032,"HC RADIO EXAM; NECK, SOFT TISSUE",70360, $735.98 , $514.29 
320000033,"HC RADIO EXAM; PHARYNX/LARYNX, W/FLUORO &/OR MAGNI",70370, $898.38 , $898.38 
351000001,"HC CT SCAN, HEAD/BRAIN; W/O CNTRST",70450," $3,580.43 "," $2,181.39 "
351000002,"HC CT SCAN, HEAD/BRAIN; W/CNTRST",70460," $5,442.92 "," $2,290.44 "
351000003,"HC CT SCAN, HEAD/BRAIN; W/O CNTRST , THEN W/CNTRST",70470," $4,252.12 "," $3,415.58 "
351000004,"HC CT SCAN, ORBIT/SELLA/POSTR FOSSA/OUT, MID, INN",70480," $6,785.52 "," $4,902.57 "
351000005,"HC CT SCAN, ORBIT/SELLA/POSTR FOSSA/OUT, MID, INN",70481," $7,845.88 "," $5,669.67 "
351000007,"HC CT SCAN, MAXILLOFCL AREA; W/O CNTRST",70486," $3,570.63 "," $2,911.60 "
351000008,"HC CT SCAN, MAXILLOFCL AREA; W/CNTRST",70487," $4,282.60 "," $3,490.99 "
351000010,"HC CT SCAN, SOFT TISSUE NECK; W/O CNTRST",70490," $2,512.32 "," $2,512.32 "
351000011,"HC CT SCAN, SOFT TISSUE NECK; W/CNTRST",70491," $3,536.02 "," $3,536.02 "
351000013,"HC CT ANGIOGPHY, HEAD, W/O CNTRST , FLW BY CNTST ,",70496," $9,465.33 "," $9,419.97 "
351000014,"HC CT ANGIOGPHY, NECK, W/O CNTRST , FLW BY CNTST ,",70498," $9,422.70 "," $9,378.20 "
611000001,"HC MRI, ORBIT, FACE, & NECK; W/O CNTRST",70540," $3,891.09 "," $2,351.74 "
611000003,"HC MRI, ORBIT, FACE, & NECK; W/O CNTRST , FLWD BY",70543," $5,354.72 "," $5,302.40 "
610000002,"HC MRA, HEAD; W/O CNTRST",70544," $4,906.86 "," $4,547.24 "
610000004,"HC MRA, HEAD; W/O CNTRST , FLWD BY CNTRST  &  SQNC",70546," $5,642.84 "," $5,142.36 "
610000005,"HC MRA, NECK; W/O CNTRST",70547," $5,262.11 "," $4,878.16 "
610000007,"HC MRA, NECK; W/O CNTRST , FLWD BY CNTRST  &  SQNC",70549," $7,967.40 "," $7,386.68 "
611000004,"HC MRI, BRAIN; W/O CNTRST",70551," $3,688.23 "," $3,851.21 "
611000005,"HC MRI, BRAIN; W/CNTRST",70552," $4,573.28 "," $4,272.73 "
611000006,"HC MRI, BRAIN; W/O CNTRST , THEN W/CNTRST  &  SEQ",70553," $7,112.35 "," $5,991.91 "
324000003,"HC RADIOLOGIC EXAM, CHEST, 2 VW, FNTL & LTRL; W/AP",71021," $1,249.50 ", $811.58 
324000004,HC CHEST X-RAY FRNT LAT OBLIQUE,71022," $1,671.88 "," $1,085.54 "
324000006,"HC RADIOLOGIC EXAM, CHEST, COMPL, MIN, 4 VIEWS; W/",71034," $2,379.93 "," $1,077.41 "
324000009,HC X-RAY EXAM CHEST 1 VIEW,71045, $812.79 , $690.87 
324000010,HC X-RAY EXAM CHEST 2 VIEWS,71046, $826.80 , $702.78 
324000012,HC X-RAY EXAM CHEST 3 VIEWS,71047, $850.16 , $722.64 
324000011,HC X-RAY EXAM CHEST 4+ VIEWS,71048," $1,583.54 "," $1,346.00 "
320000040,"HC RADIO EXAM, RIBS, UNI; W/POSTEROANTERIOR CHEST,",71101, $586.99 , $586.99 
320000041,"HC RADIO EXAM, RIBS, BI; W/POSTEROANTERIOR CHEST,",71111, $961.85 , $961.85 
320000042,"HC RADIO EXAM; STERNUM, 2+ VIEWS",71120, $562.03 , $556.61 
320000043,"HC RADIO EXAM; STERNOCLAVICULAR JNT/JNTS, 3+ VIEWS",71130, $917.77 , $852.81 
352000001,"HC CT SCAN, THORAX; W/O CNTRST",71250," $3,839.64 "," $3,270.19 "
352000002,"HC CT SCAN, THORAX; W/CNTRST",71260," $6,208.37 "," $6,208.37 "
352000003,"HC CT SCAN, THORAX; W/O CNTRST , THEN W/CNTRST   &",71270," $7,258.11 "," $7,258.11 "
350000002,"HC CT ANGIOGPHY, CHEST, W/O CNTST , FLW BY CNTRST",71275," $6,883.52 "," $4,803.30 "
610000008,"HC MRI, CHEST; W/O CNTRST",71550," $6,541.50 "," $6,064.07 "
610000009,"HC MRI, CHEST; W/CNTRST",71551," $6,672.82 "," $6,186.67 "
610000010,"HC MRI, CHEST; W/O CNTRST , FLWD BY CNTRST  &  SQN",71552," $6,699.28 "," $6,973.84 "
610000011,"HC MRA W/O FOL W/CONT, CHEST",71555," $8,956.13 "," $8,956.13 "
320000045,"HC RADIO EXAM, SPINE, SNGL VIEW, SPECIFY LVL",72020, $723.73 , $641.78 
320000046,"HC RADIO EXAM, SPINE, CERVICAL; 2 OR 3 VIEWS",72040," $1,253.42 ", $868.54 
320000047,"HC RADIO EXAM, SPINE, CERVICAL; 4+ VIEWS",72050," $1,754.69 "," $1,303.63 "
320000048,HC X-RAY EXAM NECK SPINE 6/>VWS,72052," $2,787.61 "," $1,729.49 "
320000050,"HC RADIO EXAM, SPINE; THORACIC, 2 VIEWS",72070," $1,234.80 "," $1,019.90 "
320000051,"HC RADIO EXAM, SPINE; THORACIC, 3 VIEWS",72072," $1,427.86 "," $1,178.85 "
320000052,"HC RADIO EXAM, SPINE; THORACIC, 4+ VIEWS",72074," $1,734.60 "," $1,501.64 "
320000053,"HC RADIO EXAM, SPINE; THORACOLUMBAR, 2 VIEWS",72080," $1,357.79 "," $1,121.89 "
320000263,HC X-RAY EXAM ENTIRE SPI 1 VW,72081, $172.48 , $162.21 
320000250,HC X-RAY EXAM ENTIRE SPI 2/3 VW,72082, $207.76 , $195.84 
320000251,HC X-RAY EXAM ENTIRE SPI 4/5 VW,72083, $334.18 , $334.18 
320000055,"HC RADIO EXAM, SPINE, LUMBOSACRAL; 2 OR 3 VIEWS",72100, $798.70 , $526.23 
320000056,"HC RADIO EXAM, SPINE, LUMBOSACRAL; 4+ VIEWS",72110," $1,094.66 ", $618.45 
320000057,"HC RADIO EXAM, SPINE, LUMBOSACRAL; COMPL, W/BENDIN",72114, $709.03 , $662.94 
320000058,"HC RADIO EXAM, SPINE, LUMBOSACRAL; BENDING VIEWS O",72120," $1,040.76 ", $846.30 
352000004,"HC CT SCAN, CERVICAL SPINE; W/O CNTRST",72125," $5,523.77 "," $3,938.01 "
352000005,"HC CT SCAN, CERVICAL SPINE; W/CNTRST",72126," $6,879.11 "," $5,586.67 "
352000007,"HC CT SCAN, THORACIC SPINE; W/O CNTRST",72128," $5,426.75 "," $3,791.53 "
352000008,"HC CT SCAN, THORACIC SPINE; W/CNTRST",72129," $5,834.92 "," $3,980.87 "
352000010,"HC CT SCAN, LUMBAR SPINE; W/O CNTRST",72131," $5,235.16 "," $3,635.84 "
352000011,"HC CT SCAN, LUMBAR SPINE; W/CNTRST",72132," $6,927.62 "," $5,722.29 "
612000001,"HC MRI, CERVICAL SPINE; W/O CNTRST",72141," $9,128.21 "," $5,319.76 "
612000003,"HC MRI, THORACIC SPINE; W/O CNTRST",72146," $8,575.00 "," $5,286.12 "
612000005,"HC MRI, LUMBAR SPINE; W/O CNTRST",72148," $8,121.75 "," $3,118.83 "
612000006,"HC MRI, LUMBAR SPINE; W/CNTRST",72149," $8,527.96 "," $8,089.76 "
612000007,"HC MRI, SPINE W/O CNTRST , THEN W/CNTRST ; CERVICA",72156," $10,497.27 "," $6,117.77 "
612000008,"HC MRI, SPINE W/O CNTRST , THEN W/CNTRST ; THORACI",72157," $9,861.25 "," $6,079.26 "
612000009,"HC MRI, SPINE W/O CNTRST , THEN W/CNTRST ; LUMBAR",72158," $9,339.89 "," $5,595.89 "
320000059,"HC RADIO EXAM, PELV; 1 OR 2 VIEWS",72170, $796.25 , $604.35 
320000060,"HC RADIOLOGIC EXAM, PELV; COMPL, 3+ VIEWS",72190," $1,094.66 ", $791.51 
352000013,HC CT ANGIOGRAPH PELV W/O&W/DYE,72191," $8,879.78 "," $7,411.09 "
352000014,"HC CT SCAN, PELV; W/O CNTRST",72192," $7,353.92 "," $4,288.46 "
352000015,"HC CT SCAN, PELV; W/CNTRST",72193," $8,430.94 "," $5,250.86 "
612000011,"HC MRI, PELV; W/O CNTRST",72195," $4,101.79 "," $4,058.99 "
612000012,"HC MRI, PELV; W/CNTRST",72196," $4,923.03 "," $4,298.23 "
612000013,"HC MRI, PELV; W/O CNTRST , FLWD BY CNTRST  &  SQNC",72197," $11,206.30 "," $9,781.82 "
618000007,"HC MRA W/O FOL W/CONT, PELVIS",72198," $5,424.79 "," $5,424.79 "
320000061,"HC RADIOLOGIC EXAM, SACROILIAC JNTS; < 3 VIEWS",72200, $491.47 , $509.95 
320000063,"HC RADIOLOGIC EXAM, SACRUM & COCCYX, 2+ VIEWS",72220," $1,308.30 ", $988.44 
320000070,"HC DISKOGRAPHY, LUMBAR, RADIO S&I",72295," $3,616.31 "," $3,616.31 "
320000071,"HC RADIOLOGIC EXAM; CLAVICLE, COMPL",73000, $912.49 , $912.49 
320000072,"HC RADIOLOGIC EXAM; SCAPULA, COMPL",73010," $1,127.98 "," $1,016.65 "
320000073,"HC RADIOLOGIC EXAM, SHOULDER; 1 VIEW",73020, $907.60 , $907.60 
320000074,"HC RADIOLOGIC EXAM, SHOULDER; COMPL, 2+ VIEWS",73030," $1,177.47 "," $1,020.44 "
322000002,"HC RADIOLGC EXAM, SHOULDER, ARTHROGRAPHY, RADIOLGC",73040," $1,780.17 "," $1,960.60 "
320000075,"HC RADIOLOGIC EXAM; ACROMIOCLAVICULAR JNTS, BILAT",73050," $1,019.36 "," $1,019.36 "
320000076,"HC RADIOLOGIC EXAM; HUMERUS, 2+ VIEWS",73060," $1,063.79 ", $857.69 
320000077,"HC RADIOLOGIC EXAM, ELBOW; 2 VIEWS",73070, $936.88 , $725.87 
320000078,"HC RADIOLOGIC EXAM, ELBOW; COMPL, 3+ VIEWS",73080," $1,288.70 ", $895.13 
322000003,"HC RADIOLGC EXAM, ELBOW, ARTHROGRAPHY, RADIOLGCAL",73085," $1,298.50 ", $666.73 
320000079,"HC RADIOLOGIC EXAM; FOREARM, 2 VIEWS",73090, $986.86 , $625.50 
320000080,"HC RADIOLOGIC EXAM; UPPER XTRMTY, INFANT, 2+ VIEWS",73092, $403.27 , $343.40 
320000081,"HC RADIOLOGIC EXAM, WRIST; 2 VIEWS",73100, $624.96 , $412.30 
320000082,"HC RADIOLOGIC EXAM, WRIST; COMPL, 3+ VIEWS",73110," $1,339.66 ", $769.27 
322000004,"HC RADIOLGC EXAM, WRIST, ARTHROGRAPHY, RADIOLGCAL",73115," $1,717.94 "," $1,233.10 "
320000083,"HC RADIOLOGIC EXAM, HAND; 2 VIEWS",73120, $541.94 , $397.11 
320000084,"HC RADIOLOGIC EXAM, HAND; 3+ VIEWS",73130, $829.08 , $686.26 
320000085,"HC RADIOLOGIC EXAM, FINGER, 2+ VIEWS",73140, $796.25 , $449.19 
352000018,"HC CT SCAN, UPPER XTRMTY; W/O CNTRST",73200," $1,769.88 "," $1,249.92 "
352000019,"HC CT SCAN, UPPER XTRMTY; W/CNTRST",73201," $2,070.25 "," $1,464.21 "
350000003,"HC CT ANGIOGPHY, UPR XTRM, W/O CNTST, FLW BY CNTST",73206," $7,385.77 "," $7,385.77 "
610000012,"HC MRI, UPPER XTRMTY, OTHR THN JNT; W/O CNTRST",73218," $3,002.72 "," $3,100.93 "
610000014,"HC MRI, UPPR XTRMTY, OTHR THN JNT; W/O CNTRST, FLW",73220," $7,482.30 "," $6,728.63 "
610000015,"HC MRI, ANY JNT, UPPER XTRMTY; W/O CNTRST",73221," $3,348.17 "," $3,234.93 "
610000016,"HC MRI, ANY JNT, UPPER XTRMTY; W/CNTRST",73222," $5,030.83 "," $4,981.24 "
610000017,"HC MRI, ANY JNT OF UPPER XTRMTY; W/O CNTRST, FLWD",73223," $5,748.68 "," $5,885.04 "
618000013,"HC MRA, W/O&W/DYE, UPPER EXTREMITY",73225," $3,563.28 "," $3,563.28 "
320000253,HC X-RAY EXAM HIP UNI 1 VIEW,73501, $122.50 , $115.01 
320000254,HC X-RAY EXAM HIP UNI 2-3 VIEWS,73502, $145.04 , $136.71 
320000256,HC X-RAY EXAM HIPS BI 2 VIEWS,73521, $167.09 , $167.09 
322000005,"HC RADIOLGC EXAM, HIP, ARTHROGRAPHY, RADIOLGCAL S&",73525," $2,018.10 "," $2,018.10 "
320000261,HC X-RAY EXAM OF FEMUR 2/>,73552, $122.50 , $115.01 
320000092,"HC RADIOLOGIC EXAM, KNEE; 1/2 VIEWS",73560, $542.43 , $349.37 
320000093,"HC RADIOLOGIC EXAM, KNEE; 3 VIEWS",73562, $994.70 , $830.57 
320000094,"HC RADIOLOGIC EXAM, KNEE; COMPL, 4+ VIEWS",73564," $1,799.77 "," $1,052.45 "
320000095,"HC RADIOLOGIC EXAM, KNEE; BOTH KNEES, STANDING, AN",73565, $410.62 , $329.84 
320000096,"HC RADIOLOGIC EXAM; TIBIA & FIBULA, TWO VIEWS",73590," $1,093.68 ", $621.71 
320000097,"HC RADIOLOGIC EXAM; LWR XTRMTY, INFANT, 2+ VIEWS",73592," $1,011.36 ", $862.03 
320000098,"HC RADIOLOGIC EXAM, ANKLE; 2 VIEWS",73600, $941.78 , $710.68 
320000099,"HC RADIOLOGIC EXAM, ANKLE; COMPL, 3+ VIEWS",73610," $1,352.40 ", $805.07 
320000100,"HC RADIOLOGIC EXAM, FOOT; 2 VIEWS",73620, $899.64 , $738.89 
320000101,"HC RADIOLOGIC EXAM, FOOT; COMPL, 3+ VIEWS",73630," $1,014.30 ", $903.81 
320000102,"HC RADIOLOGIC EXAM; CALCANEUS, 2+ VIEWS",73650, $751.17 , $463.84 
320000103,"HC RADIOLOGIC EXAM; TOE, 2+ VIEWS",73660, $829.08 , $666.19 
352000021,"HC CT SCAN, LWR XTRMTY; W/O CNTRST",73700," $5,361.09 "," $4,777.26 "
352000022,"HC CT SCAN, LWR XTRMTY; W/CNTRST",73701," $5,629.12 "," $5,937.66 "
352000024,"HC CT ANGIOGPHY, LWR XTRMT, W/O CNTRST, FLW CNTST,",73706," $7,098.14 "," $7,893.38 "
610000019,"HC MRI, LWR XTRMTY OTHR THN JNT; W/O CNTRST",73718," $3,336.90 "," $3,635.84 "
610000021,"HC MRI, LWR XTRMTY OTHR THN JNT; W/O CNTRST, FLWD",73720," $8,042.37 "," $7,453.95 "
610000022,"HC MRI, ANY JNT, LWR XTRMTY; W/O CNTRST",73721," $5,328.26 "," $5,224.82 "
610000023,"HC MRI, ANY JNT, LWR XTRMTY; W/CNTRST",73722," $6,044.64 "," $5,985.40 "
610000024,"HC MRI, ANY JNT, LWR XTRMTY; W/O CNTRST, FLWD BY C",73723," $6,952.61 "," $6,881.61 "
616000002,"HC MRA W/O CONT, LWR EXT",73725," $1,363.18 "," $1,363.18 "
320000104,"HC RADIOLOGIC EXAM, ABDOMEN; SNGL ANTEROPOSTR VIEW",74000, $801.64 , $858.24 
320000105,"HC RADIO EXAM, ABD; ANTEROPOSTR & ADD'L OBLIQUE &",74010, $923.34 , $923.34 
320000265,HC X-RAY EXAM ABDOMEN 1 VIEW,74018, $822.13 , $698.81 
320000267,HC X-RAY EXAM ABDOMEN 2 VIEWS,74019," $1,555.51 "," $1,322.18 "
320000106,"HC RADIO XM, ABD; CMPL, W/DECUB &/OR ERECT VIEWS",74020," $1,003.52 "," $1,085.00 "
320000268,HC X-RAY EXAM ABDOMEN 3+ VIEWS,74021," $1,564.85 "," $1,330.12 "
320000107,"HC RADIO XM, ABD; CMPL ACUT SERIES W/SUPINE/ERECT/",74022," $1,197.56 "," $1,294.41 "
352000025,"HC CT SCAN, ABDOMEN; W/O CNTRST",74150," $2,838.57 "," $1,759.33 "
352000026,"HC CT SCAN, ABDOMEN; W/CNTRST",74160," $5,993.68 "," $3,717.21 "
352000027,"HC CT SCAN, ABDOMEN; W/O CNTRST , THEN W/CNTRST  &",74170," $6,990.34 "," $4,775.63 "
352000028,HC CT ANGIO ABD&PELV W/O&W/DYE,74174," $12,098.29 "," $12,098.29 "
352000029,"HC CT ANGIOGPHY, ABDOMEN, W/O CNTRST, FLD BY CNTST",74175," $7,339.71 "," $5,014.33 "
352000030,HC CT ABD/PELV W/O CON,74176," $5,176.36 "," $4,917.76 "
352000031,HC CT ABD/PELV W/CON,74177," $7,955.64 "," $7,486.50 "
352000032,HC CT ABD/PELV W/WO CON,74178," $10,407.11 "," $9,890.32 "
610000026,"HC MRI, ABDOMEN; W/O CNTRST",74181," $4,986.73 "," $4,396.96 "
610000027,"HC MRI, ABDOMEN; W/CNTRST",74182," $6,456.24 "," $4,616.68 "
610000028,"HC MRI, ABDOMEN; W/O CNTRST  FLWD BY CNTRST  &  SQ",74183," $6,627.74 "," $5,869.85 "
618000014,"HC MRA W/O FOL W/CONT, ABD",74185," $8,002.68 "," $8,002.68 "
321000002,"HC PERITONEOGRAM, RADIOLGCAL S&I",74190," $2,464.58 "," $2,464.58 "
320000109,HC RADIOLOGIC EXAM; ESOPHAGUS,74220," $1,785.91 "," $1,785.91 "
320000110,"HC SWALLOWING FUNC, W/CINERADIOGRAPHY &/OR VIDEORA",74230, $643.41 , $643.41 
