GOOD SAMARITAN HOSPITAL,,,
CHARGE DESCRIPTION MASTER,,,
"AS OF JUNE 1, 2018",,,
,,,
,,,
Chrg Code,Chrg Desc,Chrg Amt IP,Chrg Amt OP
453838,CLIP ANRSM SGTA 10X10.5 ,"7,708.00","7,708.00"
453844,CLIP ANRSM SGTA 9X9.5MM ,"7,708.00","7,708.00"
453846,CLIP ANRSM 11.5 OPN 12MM,"7,708.00","7,708.00"
453848,CLIP ANRSM 11 OPN 12MM  ,"7,708.00","7,708.00"
453849,CLIP ANRSM 13 OPN 10MM  ,"7,708.00","7,708.00"
453850,CLIP ANRSM 14 OPN 12MM  ,"7,708.00","7,708.00"
453851,CLIP ANRSM 13.5 STD 15MM,"7,708.00","7,708.00"
453854,CLIP ANRSM STD 15.5X18MM,"7,708.00","7,708.00"
453856,CLIP ANRSM STD 8MM OPN 7,"7,708.00","7,708.00"
453867,CLIP ANRSM STD 8.5MM OPN,"7,708.00","7,708.00"
453878,CAL SPCR 10 X 26X 10-15X,"73,404.00","73,404.00"
453885,SCREW 2.3X22MM LOCKING  ,"3,666.00","3,666.00"
453888,SCREW LK 2.7X26 53-27626,"3,706.00","3,706.00"
453891,PROBE LITHO 1.9FR 375CM ,"10,961.00","10,961.00"
453892,IMPLANT BAND STYLE 240  ,389.00,389.00
453899,BIT DRL LNG SOLID 5MM   ,"6,349.00","6,349.00"
453900,STRIP RTNL 4MM SIL STY42,425.00,425.00
453918,CATH EP LSSO 25-15MM    ,"14,790.00","14,790.00"
453920,PLATE FIB 5HL 40-20905  ,"12,551.00","12,551.00"
453921,SCREW V-AX NLCK 3.5X22  ,"2,671.00","2,671.00"
453922,SCREW EX FX HFFMAN 3    ,"133,567.00","133,567.00"
453928,SPCR CALB 10X26MM 7-10MM,"73,404.00","73,404.00"
453932,COMPNT PTLR ALPLY 32MM  ,"10,152.00","10,152.00"
453934,COMPNT PSN VE R3-11EF 10,"19,276.00","19,276.00"
453936,STEM HIP 127D 2 ANG NECK,"45,895.00","45,895.00"
453938,ROD PRECEPT PREBENT 55MM,"5,931.00","5,931.00"
453945,SCREW BN 6.5MM 25MM PRMD,"6,589.00","6,589.00"
453946,ALLODERM 1 SQ CM        ,975.00,975.00
453947,STRIP MZK OSTSCFLD .5CC ,"24,071.00","24,071.00"
453952,SCREW CORT HEX 3.5X60   ,608.00,608.00
453967,ROD EXP 5.5X320MM CONT  ,"9,884.00","9,884.00"
453970,INTRO OPTSL PLBL 9F 25CM,"1,893.00","1,893.00"
453971,LEAD PCNG L60 PDL 16C   ,"61,382.00","61,382.00"
453973,STRIP MZK OSTSCFLD .5CC ,"20,067.00","20,067.00"
453975,SCREW BN P-AX 6.5MM 45MM,"16,473.00","16,473.00"
453976,SCREW BN SPNL TI 9X70   ,"16,473.00","16,473.00"
453986,SCREW BN 3.5MM 36MM TI  ,"1,796.00","1,796.00"
453987,SCREW CORT AR-8935-14   ,"1,796.00","1,796.00"
453988,SCREW BN AR 3.5X22      ,"1,796.00","1,796.00"
453993,LINER ACTB HH OTHS 32MM ,"15,716.00","15,716.00"
453996,STAPLER ECHELON FLEX 45 ,"7,102.00","7,102.00"
453997,SCREW BN 2.7X24 53-27224,"2,828.00","2,828.00"
453999,STEM FEM APX K1 POR 4   ,"45,895.00","45,895.00"
454009,TROCAR LAPSCP K2 55X5MM ,"1,785.00","1,785.00"
454022,SCREW T2 CNDRL 5X80     ,"5,801.00","5,801.00"
454023,STRIP SCLR 125X3.5X.75MM,425.00,425.00
454025,CLAMP ABLATION SYN ACCES,"51,413.00","51,413.00"
454027,CATH ANGIO IMA 5FR.038IN,393.00,393.00
454031,SURGICEL NU-KNIT 4X4IN  ,"2,920.00","2,920.00"
454036,RETRACTOR ALXIS FLX 2XS ,"1,859.00","1,859.00"
454046,PLATE 37.8X16X2.5MM L2  ,"19,269.00","19,269.00"
454048,SCREW MNTR 4.35X30      ,"16,473.00","16,473.00"
454057,CONN ROD XPDM OPN 20MM  ,"14,381.00","14,381.00"
454060,PEG SMOOTH LCK 2.2X18MM ,"2,723.00","2,723.00"
454062,SCREW LCK SQ DR 2.7X14MM,"2,723.00","2,723.00"
454063,SCREW LCK SQ DR 2.7X16MM,"2,723.00","2,723.00"
454064,SCREW BN 2.7X20 NLCK LP ,"1,437.00","1,437.00"
454066,PLATE DVR CRSSLCK STD LF,"12,119.00","12,119.00"
454068,GUIDEWIRE SYNCH 10X300CM,"12,719.00","12,719.00"
454077,VLOC 180 ESTITCH ABS 0 8,"2,815.00","2,815.00"
454078,SYSTEM CRDPLG RTRGD PROP,"37,405.00","37,405.00"
454079,TUBE SET ARTHSCP INF    ,"1,302.00","1,302.00"
454080,CMPNT AGMNT 3X12 DST LT ,"14,743.00","14,743.00"
454082,SCREW PDCL 2 LEAD 5.5X35,"16,473.00","16,473.00"
454086,CMPNT FEM MED RT CMNT   ,"29,373.00","29,373.00"
454088,INSERT TIB 9MM 5 TRI X3 ,"21,969.00","21,969.00"
454089,CONNECTOR ROD SD5.5 CRV ,"16,473.00","16,473.00"
454091,HEAD GLOBAL 48X15 STD   ,"24,637.00","24,637.00"
454092,STEM FEM ACLD2 3 127D   ,"42,893.00","42,893.00"
454093,SHELL ACTB RT RSTR 48MM ,"22,030.00","22,030.00"
454094,SPACER CALIBER 10X30MM  ,"73,404.00","73,404.00"
454095,CMPNT GLNSPHR STD 42MM  ,"27,537.00","27,537.00"
454096,STEM PRCOAT STD GBL SZ12,"37,598.00","37,598.00"
454097,REAMER 240X8 BIXCUT DISP,"6,053.00","6,053.00"
454098,BLADE ORTH SHORT FIN DSP,"6,294.00","6,294.00"
454127,STENT VASC BLLN 7X19X135,"15,715.00","15,715.00"
454129,CATH DIST 125CM 0D 6F   ,"26,779.00","26,779.00"
454134,SYSTEM SLING CRVD OBTRYX,"13,489.00","13,489.00"
454135,PUMP ONQ CBLC DBL 600ML ,"10,919.00","10,919.00"
454136,SYSTEM PI PMP ONQ SLCT  ,"6,841.00","6,841.00"
454137,SYS DLV ONQ4ML/HR 400ML ,"4,171.00","4,171.00"
454138,SYSTEM DLV 4ML/HR ONQ 4 ,"3,063.00","3,063.00"
454139,KIT ON-Q 100MLX2ML/HR   ,"2,437.00","2,437.00"
454140,ALLODERM 1 SQ CM        ,975.00,975.00
454141,INTRDCR SHTH 6FR 80CM 16,"1,487.00","1,487.00"
454142,CATH THRMB 140CM 6FR    ,"8,337.00","8,337.00"
454146,PLATE 5 HL LCP BN RT DIS,"9,688.00","9,688.00"
454148,IMPLANT BRST 580ML 15.0 ,"18,984.00","18,984.00"
454149,IMPLANT BRST 410ML 15.5 ,"18,984.00","18,984.00"
454155,KNIFE ENDO LGMNT200-1003,"9,173.00","9,173.00"
454156,ROD SPN VRTX 40X3.5MM   ,"5,931.00","5,931.00"
454157,ROD SPNL PCUT 50X3.5MM  ,"5,931.00","5,931.00"
454159,STEM TIB PRSNA 5D F RTKN,"16,706.00","16,706.00"
454162,STENT ABS PRO 8X20X80   ,"15,715.00","15,715.00"
454173,IMPLANT BRST 13.3X11.1CM,"17,323.00","17,323.00"
454174,SCREW BN SPNL 6-5X150X60,"8,401.00","8,401.00"
454176,SCREW 6X30X130 BIOMET   ,"7,480.00","7,480.00"
454180,SCREW 4.7X45MM ACTRK2 FT,"8,496.00","8,496.00"
454181,SCREW 4.7X30 ACTRK2 F-T ,"8,496.00","8,496.00"
454182,DRILL BIT 4.7 MM ACUMED ,"7,524.00","7,524.00"
454184,SLEEVE FEM ART/EZE +5MM ,"6,460.00","6,460.00"
454186,BALL HIP CUP 52MM       ,"11,046.00","11,046.00"
454187,STNT ABS PRO 7X60X80    ,"15,715.00","15,715.00"
454188,TIP ASP UNV LG 25KHZ    ,"14,407.00","14,407.00"
454193,LENS IOL MA60AC 23.5    ,"1,369.00","1,369.00"
454194,LENS IOL MA60AC 25.0    ,"1,369.00","1,369.00"
454196,SCREW SPN BRGD 5.5X25MM ,"6,589.00","6,589.00"
454197,SCREW SPN BRGD 5.5X20MM ,"6,589.00","6,589.00"
454204,SCREW NTRL 6X3.5X75MM   ,"5,718.00","5,718.00"
454206,GRASPER LAPSCP HYBRD JW ,"3,613.00","3,613.00"
454207,FORCEPS GRSPNG DVCE TALN,"3,804.00","3,804.00"
454214,PROBE VITRTM 25GA 3 CNT ,"2,447.00","2,447.00"
454215,PROBE LSR 25GA RFID ILUM,"2,865.00","2,865.00"
454216,GRAFT LINK CNSTRCT 60-80,"40,837.00","40,837.00"
454217,DRILL BIT 00249007243   ,"2,668.00","2,668.00"
454219,SHELL ACTB 60MM LT      ,"22,030.00","22,030.00"
454223,KIT ANCHOR BTB BUTTON   ,"7,971.00","7,971.00"
454224,CUTTER SURG 10MM FLPCTTR,"7,547.00","7,547.00"
454225,CATH FOLEY 3W 20F 5CC IC,496.00,496.00
454227,PRGMR NRSTM MYSTM 97740 ,"17,248.00","17,248.00"
454228,ROD SPNL PCUT 60X3.5MM  ,"5,931.00","5,931.00"
454230,STEM FEM 142MM 11MM HIOF,"45,895.00","45,895.00"
454232,GWIRE ACRBAT DASH PRLOAD,"8,941.00","8,941.00"
454234,FILTER SMKEVC PLP1020   ,"1,259.00","1,259.00"
454238,ILUM OPTH 25GA RAD FRQ I,"3,147.00","3,147.00"
454239,NAIL LNG R1/5 11X360X125,"35,599.00","35,599.00"
454242,SCREW BN SPNL MAS 4.5X50,"16,473.00","16,473.00"
454244,SCREW SOLERA 7.5MMX55MM ,"16,473.00","16,473.00"
454245,ROD SPN CRV 100X5.5MM   ,"5,931.00","5,931.00"
454248,KT INSRT IABP 40CC      ,"3,503.00","3,503.00"
454249,CATH KIT IABP 145CM 3MM ,"3,009.00","3,009.00"
454250,KIT SNSTN + INSRTR KIG 8,"3,968.00","3,968.00"
454252,BEARING TIB E POLY L75  ,"18,358.00","18,358.00"
454258,STENT XPRS PM 9X60X75   ,"16,495.00","16,495.00"
454260,COMPNT GLND 4MM SM CMPRH,"46,648.00","46,648.00"
454262,HEAD HUM 18X46MM 113042 ,"44,647.00","44,647.00"
454264,PLATE STD 150MM 11 HL BN,"16,928.00","16,928.00"
454266,DRILL SURG QRLSE 2.3MM  ,"2,865.00","2,865.00"
454270,BALL HIP MOD CCRT 44MM  ,"9,137.00","9,137.00"
454279,TRAY MBT CM KEEL TIB 1.5,"27,452.00","27,452.00"
454281,INSERT TIB KN SM+ 10MM  ,"17,404.00","17,404.00"
454282,STENT ABS PRO 10X20X80  ,"15,715.00","15,715.00"
454284,STENT ABS PRO 7X20X80   ,"15,715.00","15,715.00"
454285,STENT ABS PRO 7X40X135  ,"15,715.00","15,715.00"
454286,STENT ABS PRO 7X40X80   ,"15,715.00","15,715.00"
454287,STENT ABS PRO 7X60X135  ,"15,715.00","15,715.00"
454289,STENT ABS PRO 9X20X80   ,"15,715.00","15,715.00"
454293,LINER ACTB 10D +4X48X28 ,"46,428.00","46,428.00"
454294,CHARGER NRSTM PT 97754  ,"25,749.00","25,749.00"
454295,RSTRSENSOR SURESCAN MRI ,"122,007.00","122,007.00"
454296,GWIRE VASC L145X.035F   ,"2,317.00","2,317.00"
454297,EXPANDER TISS 550ML 9200,"22,939.00","22,939.00"
454305,GDPIN ORTHO 2.5X9MM     ,"2,447.00","2,447.00"
454306,CTHDX INFN 5F JL3.5     ,395.00,395.00
454320,DEFIB CARD QD DTBA1QQ   ,"138,256.00","138,256.00"
454322,CATH 5MAX ACE 6FR 132CM ,"39,311.00","39,311.00"
454323,COMPNT PTLR T/K 32MM    ,"8,483.00","8,483.00"
454330,SCREW BN AR-8935-30     ,"1,796.00","1,796.00"
454337,SCREW CORT AR-8935-20   ,"1,796.00","1,796.00"
454342,SCREW CORT HIP 4.5X42MM ,"1,362.00","1,362.00"
454343,SCREW CORT HIP 4.5X40MM ,"1,362.00","1,362.00"
454344,EXPANDER ITSS 350ML 9100,"22,465.00","22,465.00"
454345,STAPLER SKN 30 CNT SORB ,"1,859.00","1,859.00"
454347,PLATE LCK ARTHREX 7 HOLE,"14,238.00","14,238.00"
454348,CAGE CLYDSDL 12D 16X60  ,"73,404.00","73,404.00"
454349,CAGE SPNL 150X14MM XXL P,"100,000.00","100,000.00"
454354,ROD CONN SPN FX 40-45MM ,"16,473.00","16,473.00"
454364,BIT DRL 3.2X5.5MM       ,"4,652.00","4,652.00"
454365,DRESSING GRMCDL 7MM 1IN ,284.00,284.00
454366,CATH IMPELLA CP PUMP SET,"138,256.00","138,256.00"
454368,PLATE TIB LCP 6HL3.5X117,"30,541.00","30,541.00"
454369,SCREW DCP HEX 3.5X70MM  ,616.00,616.00
454370,SCREW VAR LCKNG 3.5X70MM,"5,610.00","5,610.00"
454371,DRILL BIT 2.5MM STP CLBR,"3,448.00","3,448.00"
454372,WIRE FX KRSH 1.6MM      ,"1,405.00","1,405.00"
454375,PLATE 1.5 4HL LNG       ,"2,693.00","2,693.00"
454376,PLATE SQ 1.5 4HL        ,"5,852.00","5,852.00"
454378,CUTR SURG FLPCUTR2 10.5 ,"7,547.00","7,547.00"
454379,SCREW LCK TI 3X14       ,"6,589.00","6,589.00"
454381,SCREW ATLANTIS 3120314  ,"6,589.00","6,589.00"
454383,PROBE ALOKA ALPHA6 ROB  ,"14,454.00","14,454.00"
454384,SPACER BRGD 12D 16X38X28,"97,995.00","97,995.00"
454385,EXPANDER TISS 275ML STY ,"22,939.00","22,939.00"
454386,CATH GD JR4 CRV 7FR 90CM,"1,859.00","1,859.00"
454391,CAUTERY MEGADYNE 20     ,"1,859.00","1,859.00"
454396,COMPNT ATTN CR FEM RT S8,"32,127.00","32,127.00"
454397,COMPNT PTLR ATTUNE 38MM ,"11,046.00","11,046.00"
454398,BASEPLT TIB ATTN CMNT 8 ,"19,731.00","19,731.00"
454399,INSERT TIB 8 7MM CRU RET,"17,441.00","17,441.00"
454405,GFT VSC HMSH MCVL 10X30 ,"7,480.00","7,480.00"
454406,CATH PMP IMPELLA 5.0 9F ,"138,255.00","138,255.00"
454410,ROD SPNL 95MM 5.5MM CRV ,"5,931.00","5,931.00"
454411,COMPONENT PTLR LG CMNT 3,"8,690.00","8,690.00"
454412,FILLER BN VOID 10ML     ,"43,083.00","43,083.00"
454418,TROCAR LAPSCP K2 150X12 ,"1,078.00","1,078.00"
454419,TROCAR LAPSCP K2 150X5MM,726.00,726.00
454420,DEVICE ZIPLNE CLSRE 3CM ,"1,796.00","1,796.00"
454421,DEVICE ZPLNE CLSRE 15CM ,"1,368.00","1,368.00"
454424,PLATE STRAIGHT 9MM 2 HL ,"2,251.00","2,251.00"
454425,SCREW SPNL 9.5X90       ,"22,401.00","22,401.00"
454426,ROD 1553201035 5.5 TI CP,"5,931.00","5,931.00"
454427,BEARNG TIB STAB 12X83   ,"18,358.00","18,358.00"
454429,SCREW LCP CNDYL 5X10MM  ,"7,449.00","7,449.00"
454431,SCREW LCP T25 5.0X34MM  ,"5,320.00","5,320.00"
454432,SCREW 5.0MM V/A S/T 36MM,"5,320.00","5,320.00"
454433,SCREW CANN LCK 5.0X70   ,"7,226.00","7,226.00"
454434,SCREW CANN V-LCK 5X75   ,"7,226.00","7,226.00"
454435,BIT SURG DRL OD4.3MM CAL,"4,138.00","4,138.00"
454436,GWIRE ORTH DRL TP300X2.5,"2,165.00","2,165.00"
454439,GWIRE SNGLE 3.2X230MM   ,"1,130.00","1,130.00"
454449,SPACER SPNL 7MM ZERO-P  ,"38,538.00","38,538.00"
454452,DRESSING SNSATRAC OPN AB,"7,264.00","7,264.00"
454453,TROCAR VRSAPRT CANN 5MM ,"3,020.00","3,020.00"
454458,SCREW BN L25MM OD4MM LOK,"7,480.00","7,480.00"
454460,SCREW BN 5.5X40MM SOLERA,"14,238.00","14,238.00"
454461,SCREW SPNL SOLERA 5.5X45,"16,516.00","16,516.00"
454463,SCREW BN 7.5X45MM SOLERA,"14,238.00","14,238.00"
454467,BAND CMPRSSN DEV TR 29  ,"1,545.00","1,545.00"
454468,GRAFT BN CANC DWL 12MM  ,"16,755.00","16,755.00"
454475,COMPONENT PTLR 38MM ITTL,"8,483.00","8,483.00"
454477,STEM FEM TYP1 148MM     ,"48,190.00","48,190.00"
454478,STEM PORO CT STD SZ 10  ,"37,598.00","37,598.00"
454479,COMPNT GLOBL UNITE SZ44 ,"11,709.00","11,709.00"
454480,HEAD HUM 15MM 44MM      ,"24,637.00","24,637.00"
454482,POST EXFX 3HL 5HL       ,"7,756.00","7,756.00"
454483,ROD EXFX DNFX 300X9.5MM ,"6,841.00","6,841.00"
454484,SCREW 180X50MM EX FIX   ,"5,747.00","5,747.00"
454488,SCREW COR THRD PHNX 5X32,"7,077.00","7,077.00"
454490,REAMER SURG 1STP 11.5MM ,"13,514.00","13,514.00"
454491,GWIRE ORTH 460X3.2MM    ,"4,926.00","4,926.00"
454495,CATH BLN 4MM21MM RXNCMPL,"4,516.00","4,516.00"
454496,ICD EVERA XT DR DDBB1D1 ,"138,256.00","138,256.00"
454497,ICD EVERA XT DF4 DDBB1D4,"138,256.00","138,256.00"
454498,ICD EVERA XT DF4 DVBB1D1,"138,256.00","138,256.00"
454499,ICD EVERA XT DF4 DVBB1D4,"126,700.00","126,700.00"
454503,SURF ARTC 10MM PRSN3-9RT,"16,523.00","16,523.00"
454505,CATHETER SURG 7MM SPC 60,"2,447.00","2,447.00"
454506,SPACER CALIBER 10X30MM 9,"73,404.00","73,404.00"
454513,STAPLER INTRNL STD TCR10,"2,865.00","2,865.00"
454514,STAPLER INTRNL TLC10    ,"5,118.00","5,118.00"
454522,NAIL GAMMA LONG KIT LT 1,"36,311.00","36,311.00"
454524,DEVICE VNTRC ASST IMPLLA,"5,473.00","5,473.00"
454525,CMPNT FEM M RT L62.5 VNG,"38,552.00","38,552.00"
454526,BEARING TIB E-POLY 71X14,"18,358.00","18,358.00"
454537,ROD VRTX PRECUT 3.5MMX80,"5,931.00","5,931.00"
454539,SNARE 2.8 230CM 20 SNRMS,749.00,749.00
454546,ELCTRD EMG NRVSN M 5    ,"11,611.00","11,611.00"
454551,SCREW BN LCK 3.5MM 12MM ,"3,621.00","3,621.00"
454552,SCREW BN 3.5MM 10MM ELB ,"3,621.00","3,621.00"
454553,SCREW BN 3.5X30 30-0243 ,"3,621.00","3,621.00"
454555,SCREW TRMA LCK 2.7X12MM ,"3,621.00","3,621.00"
454559,PLATE BN TI 4 SHFT 105MM,"15,620.00","15,620.00"
454561,SCREW V-AX ORTH 3.5X12MM,"2,723.00","2,723.00"
454562,SCREW V-AX ORTH 3.5X36MM,"2,723.00","2,723.00"
454565,CLAMP EXFX PIN TO ROD4-6,"20,703.00","20,703.00"
454566,MESH HRN PML12X12       ,"5,984.00","5,984.00"
454568,CATH ANGIO .038IN MANI  ,"1,859.00","1,859.00"
454573,COVER BURR HL 12MM MTRX-,"7,480.00","7,480.00"
454575,SCREW V-AX ELB 2.7X18MM ,"2,723.00","2,723.00"
454577,CMPNT PTLA POLY STD LPRO,"7,737.00","7,737.00"
454578,GWIRE TEAR DRP 3MM 100CM,"4,464.00","4,464.00"
454579,CMPNT PTLA POLY MED LPRO,"8,690.00","8,690.00"
454580,IMPLANT BRST GEL 375ML  ,"18,984.00","18,984.00"
454581,HEAD HIP ART/EZE-3 12/14,"5,450.00","5,450.00"
454583,PROSTHESIS PENL TTN KIT ,"9,097.00","9,097.00"
454584,CATHETER GUID OD6FR LANG,"4,351.00","4,351.00"
454593,SCREW BN LCK HX 3.5X50  ,"4,369.00","4,369.00"
454594,TAP SURG DIST HUM 3.5MM ,"6,841.00","6,841.00"
454597,ROD SPN REVER 70MM      ,"9,884.00","9,884.00"
454600,PIN DISP VNT 2IN .22ML  ,46.00,46.00
454601,CONNECTOR IV 1.2ML SAFSI,112.00,112.00
454602,SET ADMIN 92IN2.1ML     ,123.00,123.00
454603,SET INFS SST TEXIUM LO  ,73.00,73.00
454604,SET INFS 20GTT IV 109IN ,73.00,73.00
454605,CAP IV PORT PROTECTOR   ,28.00,28.00
454607,TUBING IV 2ND 36IN MX+  ,31.00,31.00
454610,SET PRIM INFS PORT 22ML ,161.00,161.00
454611,SET IV BLOOD ACV8200    ,268.00,268.00
454612,SET ADM 105IN 180UM 15GT,145.00,145.00
454613,SET ADM IV 107IN 19ML   ,225.00,225.00
454618,CONNCTR IV NEEDLESS 28ML,51.00,51.00
454621,SET IV EXT W/CONTROL-A-F,145.00,145.00
454624,SET IV ADM 90IN 3ML PRMY,179.00,179.00
454625,SET ADM IV 113IN 2.6ML  ,123.00,123.00
454626,SET XTN NDLS VLV 60IN   ,32.00,32.00
454627,TUBNG PRESS SENSING DISC,141.00,141.00
454628,SET XTN SPNLK 30IN      ,46.00,46.00
454629,SET XTN T CONN MNBR 5IN ,72.00,72.00
454630,SET XTN IV 2 REM 8IN    ,170.00,170.00
454631,SET EXT CATH Y-T PE     ,131.00,131.00
454632,SET INFS 115IN .2UM 0GTT,302.00,302.00
454633,STOPCOCK 4W TAB ROTATE  ,28.00,28.00
454634,GLIDELIGHT 80HZ LSR 12FR,"47,379.00","47,379.00"
454635,GLIDELIGHT 80HZ LSR 14FR,"47,379.00","47,379.00"
454637,DEVICE LEAD LCK 65CM SS ,"18,801.00","18,801.00"
454640,CUTTER LEAD PCNG 8IN    ,"2,447.00","2,447.00"
454641,KIT ACCSSRY LEAD LCK DEV,"2,874.00","2,874.00"
454649,PLATE 1.5 6HL DBL Y LNG ,"6,852.00","6,852.00"
454662,COMPNT PTLR STD CMNT 3  ,"8,690.00","8,690.00"
454663,COVER BURR HL 17MM W/SHU,"7,480.00","7,480.00"
454664,COVER BUR HL LGHT GRN 17,"7,480.00","7,480.00"
454666,CAGE SPINAL 14X42X30 12D,"100,000.00","100,000.00"
454669,SCREW BN HIP 10.5MM 105 ,"9,378.00","9,378.00"
454670,PLATE NEURO 1.5 2HL LNG ,"1,304.00","1,304.00"
454671,SCREW MXF 1.5X3.5MM     ,"1,945.00","1,945.00"
454675,CMMCTR ROD 40MM         ,"16,473.00","16,473.00"
454677,LEAD PCNG 53CM MYO TEMP ,"1,550.00","1,550.00"
454678,TROCAR TIP DILAT W/STAB ,639.00,639.00
454682,ROD BENDING DIGITIZER AR,"46,263.00","46,263.00"
454687,BEARING VNGRD 67X12MM   ,"18,358.00","18,358.00"
454688,CATH BLN 360D .014IN 2MM,"7,663.00","7,663.00"
454692,CATH BLN NANO 4X210X150 ,"7,663.00","7,663.00"
454699,PLATE GAP 1.5/.5 25MM   ,"6,224.00","6,224.00"
454709,PIN TEMP FIX 1.4MM SM   ,"2,447.00","2,447.00"
454711,ROD SPN CRV 5.5X85 GLBS ,"5,931.00","5,931.00"
454712,LENS IOL MA60AC 21.0    ,"1,369.00","1,369.00"
454714,CATH LSR TRBO ELB .9X150,"42,057.00","42,057.00"
454715,CATH LSR TRBO ELB1.4X150,"46,349.00","46,349.00"
454716,CATH LSR TRBO ELB1.7X150,"46,349.00","46,349.00"
454717,CATH LSR TRBO ELB 2X150 ,"44,632.00","44,632.00"
454719,CMPNT GLND 52 SHLDR ANCH,"24,784.00","24,784.00"
454723,HEAD FEM HIP +4 12/14 28,"17,900.00","17,900.00"
454725,DRESSING TRNS 4.5X3.5IN ,54.00,54.00
454726,SEALER NSEAL ARTCLT 35MM,"10,134.00","10,134.00"
454727,IPG NRSTM PRMADV 97702  ,"122,007.00","122,007.00"
454729,ROD 5.5 CHROMALY 500 STR,"12,819.00","12,819.00"
454730,ROD 5.5 TI CP4 NS CURV 1,"5,931.00","5,931.00"
454731,SCREW SPN MAS 6.5X55MM  ,"16,473.00","16,473.00"
454732,ROD SPN 30X5.5MM SOLRA  ,"5,931.00","5,931.00"
454734,PLATE VA LCP DIS TIB 6HL,"24,704.00","24,704.00"
454735,SCREW T8 SLF TPNG 2.7X30,"3,946.00","3,946.00"
454736,SCREW LCP LCK 2.7X38MM  ,"3,946.00","3,946.00"
454737,SCREW 2.7MM 46MM LCP SS ,"3,946.00","3,946.00"
454741,SCREW BN LCK 3.5X54MM   ,"3,619.00","3,619.00"
454744,SCREW BN LCK 3.5X44MM   ,"3,594.00","3,594.00"
454745,SCREW BN LCK 3.5X46MM   ,"3,594.00","3,594.00"
454746,STENT NASAL INTFR PROPEL,"13,814.00","13,814.00"
454747,ICD VIVA XT CRT-D DF1   ,"138,256.00","138,256.00"
454748,ICD VIVA XT CRT-D DF4   ,"138,256.00","138,256.00"
454752,SCREW SPN P-AX 4X30MM   ,"16,473.00","16,473.00"
454753,ROD TI AXON CRV 3.5X80MM,"5,931.00","5,931.00"
454755,ROD SPNL 35MM 5.5MM XPDM,"5,931.00","5,931.00"
454756,SYSTEM BNCMNT MX KIT VRT,"6,841.00","6,841.00"
454762,SCREW PHNX DBL-LD 5X38MM,"7,077.00","7,077.00"
454763,SCREW TIB PHNX 5X40MM   ,"7,077.00","7,077.00"
454764,SCREW BN 14-405054      ,"7,077.00","7,077.00"
454765,SCREW CORT 42X5MM       ,"7,077.00","7,077.00"
454766,SCREW ORT CORT 5X34     ,"7,077.00","7,077.00"
454772,SCREW 3.5X2.7X52MM SS   ,"2,597.00","2,597.00"
454774,IMPL BRST GEL 525GM     ,"18,984.00","18,984.00"
454776,STENT AAA EXLDR 20X9.5CM,"64,862.00","64,862.00"
454781,ALLODERM 1 SQ CM        ,749.00,749.00
454782,CANN PRFSN 3/8IN 28F VNS,811.00,811.00
454783,CATH CRV GD 6FR 100CM LN,"1,652.00","1,652.00"
454784,CATH GD 6FR 100CM RT    ,"1,710.00","1,710.00"
454785,CATH GD LNCH RADL6F100CM,"1,859.00","1,859.00"
454789,SPCR CLBR 10X30X10-15MM ,"82,580.00","82,580.00"
454790,PLATE SPN ELITE 80MM    ,"21,104.00","21,104.00"
454796,STEM FEM APX K1 POR 5   ,"45,895.00","45,895.00"
454797,INSERT NOVAE DUAL 55MM  ,"18,197.00","18,197.00"
454798,HEAD BIOLX DLTA-3.5X28MM,"14,687.00","14,687.00"
454799,HEAD FEM -4MM OD28MM V40,"13,769.00","13,769.00"
454801,GRAFT BN PRESERVON ALGRF,"15,515.00","15,515.00"
454803,BIT DRILL CERV 14MM     ,"1,859.00","1,859.00"
454804,LEAD NRSTM VCTRS60CM 5MM,"33,222.00","33,222.00"
454808,PTCH CV PRICRD 7X10     ,"15,425.00","15,425.00"
454810,GRAFT ST TIS 10X7CM CARD,"15,631.00","15,631.00"
454813,PATCH CV 1X10CM 6PLY ECM,"7,480.00","7,480.00"
454815,GUIDE DRL TRMIT 2.4X4MM ,"4,379.00","4,379.00"
454817,CMPNT PTLA POLY LG+ LPRO,"8,690.00","8,690.00"
454819,SCREW CSPN LCK NS 3X12MM,"6,589.00","6,589.00"
454822,FORCEPS BIP 20CM 2MM 45D,"10,032.00","10,032.00"
454823,FORCEPTS BIPOLAR INSERT ,"11,611.00","11,611.00"
454825,GRAFT SFT TIS POST TIB T,"31,891.00","31,891.00"
454826,STEM ACLDE2 HIP 130D SZ2,"43,235.00","43,235.00"
454832,SHTH INTRO SLNDR 6F 10CM,"1,974.00","1,974.00"
454835,SCREW BN MLD 3.5MM 20MM ,"4,533.00","4,533.00"
454837,ROD SPNL 25MM 3.5MM VRTX,"5,931.00","5,931.00"
454839,SCREW BN SPNL 4MM 14MM  ,"5,442.00","5,442.00"
454845,SCREW BN NLCK 3.524MM   ,"3,621.00","3,621.00"
454848,GRAFT BN FIB STRUT 100MM,"13,243.00","13,243.00"
454849,ROD SP 90MM 3.5MM VRTX  ,"5,931.00","5,931.00"
454851,TAP 4MM SRG MNTNR       ,"6,841.00","6,841.00"
454863,BIT DRL MTRX L44.5 OD1.5,"4,164.00","4,164.00"
454864,SCREW CERV 3.7X16 SLFDRL,"6,589.00","6,589.00"
