Item ID,Item Description, Item Charge 
4302181,Moexipril/Hydrochlorothiazide 1 TAB TAB, $7.84 
4302182,Moexipril/Hydrochlorothiazide 1 TAB TAB, $7.84 
4302183,Lisinopril/Hydrochlorothiazide 1 TAB TAB, $5.00 
4302185,Cyproheptadine Syrup 2 MG/5 ML UDCUP, $5.00 
4302186,DM/PHENYLEPH/CHLORPHENIRAMINE 1 ML ML, $5.00 
4302187,DM/PHENYLEPH/CHLORPHENIRAMINE 5 ML UDCUP, $5.00 
4302191,Candesartan/Hydrochlorothiazid 1 TAB TAB, $17.04 
4302192,Candesartan/Hydrochlorothiazid 1 TAB TAB, $14.56 
4302193,oxyCODONE/Ibuprofen 1 TAB TAB, $5.00 
4302194,Triamcinolone 0.1% Oint 15 GM TUBE, $22.50 
4302195,Dexamethasone Elix 2 MG/20 ML UDCUP, $19.92 
4302198,Trandolapril/Verapamil 1 TAB TAB, $32.08 
4302199,Trandolapril/Verapamil 1 TAB TAB, $32.08 
4302200,Trandolapril/Verapamil 1 TAB TAB, $32.08 
4302201,Trandolapril/Verapamil 1 TAB TAB, $30.16 
4302202,Gentamicin 0.1% Oint 15 GM TUBE, $247.92 
4302203,Gentamicin 0.1% Cr 15 GM TUBE, $250.08 
4302204,Nabumetone 500 MG TAB, $5.00 
4302206,Abacavir/lamiVUDine/Zidovudine 1 TAB TAB, $175.52 
4302211,Icatibant 30 MG/3 ML DISP.SYRIN," $19,825.64 "
4302214,levETIRAcetam 500 MG / 5 MG/ML BAG, $193.75 
4302215,levETIRAcetam 1000 MG / 10 MG/ML BAG, $233.56 
4302220,Amiodarone 150 MG/ 1.5 MG/ML BAG, $328.45 
4302221,Nystatin Oint 15 GM TUBE, $32.73 
4302222,Fluocinonide 0.05% CR 15 GM TUBE, $163.04 
4302223,Amiodarone 360 MG/ 1.8 MG/ML BAG, $183.68 
4302224,sitaGLIPtin/metFORMIN 1 TAB TAB, $48.48 
4302225,Bacitracin/Polymyxin B 15 GM TUBE, $41.35 
4302226,Midazolam 2 MG/0.4 ML SYR, $275.08 
4302227,ceFAZolin 2 Gram / 40 MG/ML BAG, $87.21 
4302230,sitaGLIPtin/metFORMIN 1 TAB TAB, $48.48 
4302231,Telmisartan/Amlodipine 1 TAB TAB, $25.76 
4302232,Telmisartan/Amlodipine 1 TAB TAB, $31.60 
4302234,Telmisartan/Amlodipine 1 TAB TAB, $31.60 
4302235,Pilocarpine 4% Ophth Drops 15 ML BOT, $594.72 
4302237,Pilocarpine 2% Ophth Drops 15 ML BOT, $595.04 
4302239,Neo/Polymyxin/Dexamethasone 5 ML BOT, $77.54 
4302240,Telmisartan/Amlodipine 1 TAB TAB, $31.60 
4302242,Atropine 1% Ophth Drops 5 ML BOT, $409.18 
4302244,cloZAPine 200 MG TAB, $18.88 
4302245,Olmesartan Med/Amlodipine/Hctz 1 TAB TAB, $52.88 
4302246,Olmesartan Med/Amlodipine/Hctz 1 TAB TAB, $66.88 
4302247,Olmesartan Med/Amlodipine/Hctz 1 TAB TAB, $66.88 
4302248,Olmesartan Med/Amlodipine/Hctz 1 TAB TAB, $66.88 
4302250,Olmesartan Med/Amlodipine/Hctz 1 TAB TAB, $66.88 
4302251,Fat Emulsion 20% 100 ML BAG, $229.24 
4302253,Permethrin 5% Cream 60 GM TUBE, $370.40 
4302254,PARoxetine Suspension 10 MG/5 ML UDCUP, $43.60 
4302255,Lidocaine 1% 20 ML VIAL, $20.00 
4302256,Acyclovir Susp 200 MG/5 ML UDCUP, $39.60 
4302257,Oxybutynin Syrup 5 MG/5 ML UDCUP, $5.00 
4302258,Naproxen Susp 250 MG/10 ML UDCUP, $70.40 
4302259,Chlorothiazide Susp 50 MG/1 ML ORAL.SYRIN, $5.00 
4302260,Calamine Lotion 177 ML BOT, $2.08 
4302262,Oseltamivir Susp 30 MG/5 ML UDCUP, $93.92 
4302263,Promethazine Syrup 12.5 MG/10 ML UDCUP, $5.00 
4302264,Lurasidone 80 MG TAB, $241.36 
4302265,Lurasidone 40 MG TAB, $316.45 
4302266,oxyCODONE CR 40 MG TAB.SA, $29.74 
4302267,Morphine ERC 100 MG CAP.SA, $39.04 
4302268,mitoXANtrone 25 MG/12.5 ML VIAL, $415.56 
4302269,mitoXANtrone 20 MG/10 ML VIAL, $313.58 
4302270,Clevidipine Emulsion 50 MG/ 0.5 MG/ML INFUS..BTL, $273.11 
4302275,Paliperidone ER Inj Susp 156 MG/ML SYR," $3,420.88 "
4302276,Methocarbamol 750 MG/ 7.5 MG/ML BAG, $448.31 
4302277,Cefotaxime 10000 MG VIAL, $241.87 
4302278,Famciclovir 250 MG TAB, $5.00 
4302280,Insulin NPH Human 300 UNITS/3 ML VIAL, $4.83 
4302284,glyBURIDE/metFORMIN 1 TAB TAB, $5.00 
4302285,Cyproheptadine 4 MG TAB, $5.00 
4302286,Calcium Acetate Soln 1334 MG/10 ML UDBOT, $23.76 
4302287,Calcium Acetate Soln 667 MG/5 ML ML, $5.00 
4302288,Ondansetron Soln 4 MG/5 ML ML, $5.00 
4302289,Triamcinolone Acetonide 40 MG/ML VIAL," $1,416.93 "
4302290,Carfilzomib 60 MG VIAL," $6,432.80 "
4302291,medroxyPROGESTERone 10 MG TAB, $5.00 
4302292,medroxyPROGESTERone 2.5 MG TAB, $5.00 
4302302,Acyclovir 5% Cream 5 GM TUBE," $1,667.02 "
4302303,Erythromycin Particles 333 MG TAB, $42.57 
4302304,Doripenem 250 MG / 5 MG/ML BAG, $184.59 
4302305,Doripenem 500 MG / 5 MG/ML BAG, $335.54 
4302309,Pegaspargase 3750 UNIT/5 ML VIAL," $36,361.36 "
4302312,Sodium Tetradecyl Sulfate 20 MG/2 ML VIAL, $743.47 
4302314,Hyoscyamine Sulfate 125 MCG TAB.SUBL, $5.00 
4302315,Chlorpheniramine 4 MG TAB, $5.00 
4302316,Hyoscyamine 125 MCG TAB, $5.00 
4302317,Cetirizine Liquid 5 MG/5 ML UDCUP, $0.50 
4302318,Oxymorphone ERT 5 MG TAB.SA, $5.00 
4302320,"Petrolatum, White Jelly 10 GM TUBE", $9.44 
4302321,Rivaroxaban 15 MG TAB, $17.16 
4302322,Nitrofurantoin Macro 50 MG CAP, $5.00 
4302323,Nitrofurantoin Macro 100 MG CAP, $6.08 
4302325,cefoTEtan 1 Gram / 10 MG/ML BAG, $182.50 
4302326,Primidone 50 MG TAB, $5.00 
4302327,cefoTEtan 2 Gram / 20 MG/ML BAG, $365.28 
4302330,Morphine Sulfate 1050 MG JAR, $144.30 
4302331,Tannic Acid Powder 25 GM JAR, $144.56 
4302332,Pseudoephedrine/Brompheniramin 1 CAP CAP, $5.04 
4302333,Guar Gum 1 UDPKT UDPKT, $5.00 
4302334,cloZAPine 50 MG TAB, $5.83 
4302335,Desitin Oint 60 GM TUBE, $3.96 
4302336,Magnesium 40 Grams/Water 40 MG/ML BAG, $69.07 
4302338,Fluticasone/Salmeterol 8 GM AER," $1,197.70 "
4302339,Penciclovir 1% Cream 5 GM TUBE," $6,474.17 "
4302341,Rivaroxaban 20 MG TAB, $16.38 
4302342,Ado-Trastuzumab Emtansine 100 MG VIAL," $8,527.19 "
4302343,Darunavir Oral Susp 100 MG/ML 200MLBTL," $1,660.79 "
4302344,HYDROmorphone 1 MG/ML AMP, $35.00 
4302345,Ado-Trastuzumab Emtansine 160 MG VIAL," $13,643.53 "
4302346,Pertuzumab 420 MG/14 ML VIAL," $14,305.36 "
4302347,Ipratropium/Albuterol Respimat 4 GM AER.W.ADAP," $2,524.56 "
4302348,PACLitaxel 300 MG/50 ML VIAL, $114.37 
4302349,Leucovorin 350 MG VIAL, $50.00 
4302350,Fluorouracil 5000 MG/100 ML VIAL, $83.93 
4302351,vinORELBINE 50 MG/5 ML VIAL, $95.88 
4302353,Trolamine Salicylate 10% Cr 85 GM TUBE, $17.93 
4302354,Temsirolimus 25 MG VIAL," $4,904.71 "
4302355,Lidocaine (Pres Free) 1% W/Epi 10 ML VIAL, $29.07 
4302356,PEMEtrexed 500 MG VIAL," $9,102.38 "
4302358,Micafungin 100 MG VIAL, $710.60 
4302359,OXALIplatin 100 MG VIAL, $121.09 
4302360,Gemcitabine 1000 MG VIAL, $113.18 
4302361,Fosaprepitant 150 MG VIAL," $3,178.51 "
4302362,Etoposide 100 MG/5 ML VIAL, $50.00 
4302363,Erythropoietin 4000 UNITS/ML VIAL, $922.45 
4302364,DOXOrubicin 200 MG/100 ML VIAL, $113.33 
4302365,DOCEtaxel 160 MG/16 ML VIAL," $1,028.48 "
4302366,Decitabine 50 MG VIAL," $1,749.11 "
4302367,Cyclophosphamide 2000 MG VIAL," $2,252.44 "
4302368,CISplatin 100 MG/100 ML VIAL, $50.00 
4302369,Clofarabine 20 MG/20 ML VIAL," $8,308.93 "
4302370,Cetuximab 100 MG/50 ML VIAL," $1,632.12 "
4302371,CARBOplatin 450 MG VIAL, $86.00 
4302372,Bortezomib 3.5 MG VIAL," $3,416.36 "
4302373,Bendamustine 100 MG VIAL," $8,481.21 "
4302374,Bendamustine 100 MG VIAL," $8,481.21 "
4302374,Bevacizumab 100 MG/4 ML VIAL," $2,274.40 "
4302375,Bevacizumab 400 MG/16 ML VIAL," $9,097.54 "
4302377,azaCITIDine 100 MG VIAL," $1,670.22 "
4302378,Bimatoprost 2.5 ML BOT," $1,433.44 "
4302379,HumuLIN 70/30 300 UNITS/3 ML VIAL, $4.83 
4302380,Erythropoietin 40000 UNITS/1 ML VIAL," $5,278.06 "
4302381,Erythropoietin 2000 UNITS/ML VIAL, $483.88 
4302382,Darunavir 600 MG TAB, $210.08 
4302383,Darunavir 800 MG TAB, $420.09 
4302384,Etoposide 500 MG/25 ML VIAL, $102.55 
4302386,Dexmedetomidine 200 MCG/NS 4 MCG/ML BAG, $418.00 
4302387,Ropivacaine 100 MG/20 ML VIAL, $43.61 
4302388,HYDROcodone/Acetaminophen 1 TAB TAB, $5.00 
4302389,HYDROcodone/Acetaminophen 1 TAB TAB, $5.00 
4302390,HYDROcodone/Acetaminophen 1 TAB TAB, $5.00 
4302393,Pediatric Trace Metals 10 ML VIAL, $113.91 
4302394,Furosemide 40 MG TAB, $5.00 
4302396,Sodium Glycerophosphate 20 MM/20 ML VIAL, $37.91 
4302397,Zoledronic Acid 4 MG/ 4 MG/100 ML BAG, $313.60 
4302399,Triptorelin Pamoate Susp inj 22.5 MG KIT," $7,863.60 "
4302400,Temozolomide 100 MG VIAL," $1,515.67 "
4302401,PRALAtrexate 20 MG/1 ML VIAL," $12,271.45 "
4302402,PRALAtrexate 40 MG/2 ML VIAL," $24,542.89 "
4302403,Sulfanilamide 15% Vag Cr 120 GM TUBE," $1,665.04 "
4302404,OXALIplatin 50 MG VIAL, $50.00 
4302405,Morphine 500 MG/20 ML AMP," $6,796.66 "
4302406,Levoleucovorin 50 MG VIAL," $2,271.26 "
4302407,IRINOtecan 100 MG/5 ML VIAL, $50.00 
4302408,Ipilimumab 200 MG/40 ML VIAL," $81,892.19 "
4302409,Ipilimumab 50 MG/10 ML VIAL," $20,473.07 "
4302410,Ibandronate Sodium 3 MG/3 ML INJECTOR, $257.67 
4302412,"Estrogens, Conjugated Cr 30 GM TUBE"," $2,836.65 "
4302413,Erythropoietin 3000 UNITS/ML VIAL, $725.78 
4302414,Erythropoietin 10000 UNITS/ML VIAL," $1,319.54 "
4302416,Erythropoietin 20000 UNITS/1 ML VIAL," $2,639.03 "
4302417,DOXOrubicin 50 MG VIAL, $51.03 
4302419,Denosumab 120 MG/1.7 ML VIAL," $4,640.56 "
4302420,Denosumab 60 MG/1 ML SYR," $2,477.12 "
4302421,Cytarabine 1000 MG VIAL, $54.08 
4302422,Cytarabine 500 MG VIAL, $50.00 
4302423,Cyclophosphamide 500 MG VIAL, $563.11 
4302424,Cyclophosphamide 1000 MG VIAL," $1,126.21 "
4302425,CISplatin 50 MG/50 ML VIAL, $50.00 
4302426,Certolizumab 200 MG SYR," $2,448.87 "
4302427,CARBOplatin 150 MG VIAL, $50.00 
4302428,Arsenic Trioxide 10 MG/10 ML AMP," $1,826.36 "
4302432,Acetic Acid 3% Topical Soln 60 ML BOT, $16.24 
4302434,Mesalamine EC 800 MG TAB.EC, $41.43 
4302435,Mesalamine EC 400 MG CAP.EC, $28.25 
4302436,Barium Sulfate Susp 2% 450 ML BTL, $23.20 
4302437,Barium Sulfate Susp 96% 176 GM JAR, $15.20 
4302438,Barium Sulfate Susp 30% 240 ML BTL, $103.60 
4302440,Iothalamate Meglumine 20250 MG/250 ML BOT, $156.48 
4302441,Gadoteridol 2.5 MMOL/5 ML VIAL, $295.36 
4302442,Iohexol 1800 MG/10 ML VIAL, $399.00 
4302443,Magnesium 20 Grams/Water 40 MG/ML BAG, $34.20 
4302444,D10W-Sodium Chloride 0.225% 500 ML BAG, $187.80 
4302445,Carbamide Peroxide 10% Top Sol 15 ML BOT, $41.44 
4302446,D10W-Sodium Chloride 0.45% 500 ML BAG, $178.20 
4302447,Benzocaine 10% Oral Jel 10 GM TUBE, $41.20 
4302448,Cefixime Susp 100 MG/5 ML 50MLBTL," $1,210.48 "
4302451,Ropivacaine 0.2% 400 MG/200 ML BOT, $501.89 
4302452,Antithrombin III (Human) 500 INT.UNIT VIAL," $3,523.00 "
4302453,Ofatumumab 100 MG/5 ML VIAL," $1,366.55 "
4302454,Ofatumumab 1000 MG/50 ML VIAL," $13,665.59 "
4302456,Electrolyte Solution/PEG 1 KIT KIT, $398.88 
4302457,Dexamethasone Concentrate Soln 1 MG/1 ML 30MLBTL, $190.64 
4302463,Donnatal 16.2 MG TAB, $31.42 
4302464,HYDROcodone/Acetaminophen 10 ML UDCUP, $15.79 
4302465,Pyridostigmine Syrup 60 MG/5 ML UDCUP, $82.24 
4302466,Anidulafungin 100 MG VIAL, $688.75 
4302468,Sevelamer Carbonate 800 MG TAB, $7.57 
4302469,Immune Globulin 1000 MG/10 ML VIAL, $191.46 
4302470,Digoxin 250 MCG TAB, $5.00 
4302471,"Immune Globulin,Gamma (IgG) 10000 MG/100 ML VIAL"," $1,760.22 "
4302472,"Immune Globulin,Gamma (IgG) 20000 MG/200 ML VIAL"," $3,520.42 "
4302474,acetaZOLAMIDE 250 MG TAB, $15.23 
4302475,"Immune Globulin,Gamma (IgG) 5000 MG/50 ML VIAL", $847.69 
4302476,acetaZOLAMIDE ERC 500 MG CAP.SA, $26.29 
4302477,Immune Globulin 10000 MG/100 ML VIAL," $1,775.76 "
4302478,Immune Globulin 20000 MG/200 ML VIAL," $3,551.52 "
4302479,Morphine Concentrate Soln 10 MG/0.5 ML ORAL.SYRIN, $6.89 
4302480,Bromphen/Dextromethorphan/Pseu 10 ML UDCUP, $10.88 
4302481,Brimonidine 0.2% Ophth Drops 5 ML BOT, $20.46 
4302482,Aztreonam 2 Gram / 20 MG/ML BAG, $513.76 
4302485,Triptorelin Pamoate Susp inj 3.75 MG KIT," $1,685.02 "
4302486,Nitroglycerin/D5W 1000 MCG/10 ML SYR, $20.00 
4302487,Lurasidone 20 MG TAB, $316.45 
4302489,Tranexamic Acid 650 MG TAB, $16.64 
4302490,Ivermectin 3 MG TAB, $37.12 
4302491,Apixaban 5 MG TAB, $11.96 
4302492,Apixaban 2.5 MG TAB, $11.96 
4302493,Diclofenac 1% Gel 100 GM TUBE, $199.48 
4302494,Clindamycin 9000 MG/60 ML VIAL, $103.84 
4302495,clomiPHENE 50 MG TAB, $5.84 
4302500,Azithromycin 500 MG TAB, $14.00 
4302501,Dextromethorphan/quiNIDine 1 CAP CAP, $145.91 
4302502,Nitrofurantoin Susp 25 MG/5 ML UDBOT, $81.60 
4302503,Clove Oil 30 ML BOT, $171.68 
4302504,Coal Tar 20% Top. Soln 100 ML BOT, $32.40 
4302505,Cyanocobalamin 10000 MCG/10 ML VIAL, $125.69 
4302506,Analgesic Balm Ointment 30 GM TUBE, $1.00 
4302508,Hyoscyamine Elix 125 MCG/5 ML UDBOT, $5.00 
4302515,Ixabepilone 45 MG VIAL," $10,010.76 "
4302516,romiPLOStim 500 MCG VIAL," $7,575.79 "
4302517,EPINEPHrine 1000 MCG/ML AMP, $141.65 
4302518,Cetuximab 200 MG/100 ML VIAL," $3,264.23 "
4302519,PEMEtrexed 100 MG VIAL," $1,820.48 "
4302520,Iron Sucrose 200 MG/10 ML VIAL, $608.19 
4302521,Paliperidone ER Inj Susp 234 MG/1.5 ML SYR," $5,131.22 "
4302522,sulfaSALAzine 500 MG TAB, $5.00 
4302523,Tafluprost 0.0015% Ophth Drops 0.3 ML DROPERETTE, $42.88 
4302524,Combigan Ophth Drops 5 ML BOT," $1,283.28 "
4302525,Pitavastatin 1 MG TAB, $54.08 
4302526,dimenhyDRINATE 50 MG/ML AMP, $95.10 
4302527,Pitavastatin 2 MG TAB, $62.98 
4302528,Benztropine 2 MG/2 ML AMP, $444.60 
4302529,Pitavastatin 4 MG TAB, $62.98 
4302530,Mometasone/Formoterol 8.8 GM AER.WA," $1,685.68 "
4302531,Calcium Gluconate 500 MG TAB, $5.00 
4302532,Ethanol Liq. 480 ML BOT, $85.20 
4302533,Mometasone/Formoterol 8.8 GM AER.WA," $1,685.68 "
4302534,Lacosamide Oral Soln 10 MG/ML ML, $11.50 
4302535,Lacosamide Oral Soln 50 MG/5 ML UDBOT, $53.68 
4302537,OLANZapine 15 MG TAB, $5.00 
4302538,Thiothixene 2 MG CAP, $14.34 
4302539,Thiothixene 1 MG CAP, $5.32 
4302540,Sodium CL 0.9% (DEHP-Free) 50 ML BAG, $49.08 
4302541,Alpha 1-Proteinase Inhib. 1000 MG VIAL," $5,130.00 "
4302542,Potassium Phos/Sodium Phos 1 TAB TAB, $6.82 
4302543,Phenylephrine 1000 MCG/10 ML SYR, $474.34 
4302544,Benzoin Compound 60 ML BOT, $48.08 
4302547,Miconazole 2% Vag Cr 45 GM TUBE, $26.89 
4302548,Liraglutide 6 MG/ML SYR," $2,747.00 "
4302551,Vilazodone 40 MG TAB, $66.27 
4302552,Glycerin 177 ML BOT, $44.24 
4302553,Magnesium Sulfate 1 G / 0.01 GM/ML BAG, $44.65 
4302554,Magnesium Sulfate 2 G / 0.04 GM/ML BAG, $106.88 
4302555,Memantine ERC 7 MG CAP.SPR.24, $30.38 
4302556,Memantine ERC 14 MG CAP.SPR.24, $30.38 
4302557,Memantine ERC 21 MG CAP.SPR.24, $30.38 
4302558,Memantine ERC 28 MG CAP.SPR.24, $30.38 
4302559,Imipramine 10 MG TAB, $5.00 
4302560,Imipramine 25 MG TAB, $5.00 
4302561,Tapentadol ERT 50 MG TAB.ER.12H, $18.74 
4302562,Tapentadol ERT 100 MG TAB.ER.12H, $28.81 
4302564,Tapentadol ERT 250 MG TAB.ER.12H, $59.04 
4302566,Darbepoetin Alfa 300 MCG/0.6 ML SYR," $4,665.44 "
4302567,Deferoxamine 500 MG VIAL, $83.70 
4302568,Succinylcholine 200 MG/10 ML VIAL, $146.76 
4302569,Chlorambucil 2 MG TAB, $162.40 
4302573,Cimetidine Liquid 300 MG/5 ML ML, $5.00 
4302574,Citric Acid Granules 454 GM JAR, $146.88 
4302575,Isosorbide Dinitrate ERT 40 MG TAB.SA, $7.63 
4302576,Magnesium Sulfate 50% 8.12 MEQ/2 ML VIAL, $20.00 
4302578,Penicillin V Pot Susp 125 MG/5 ML 200MLBTL, $42.00 
4302579,Propranolol 40 MG TAB, $5.00 
4302580,Cephalexin Susp 250 MG/5 ML 200MLBTL, $156.40 
4302581,Heparin 10000 UNITS/ML VIAL, $20.13 
4302582,Propranolol 1 MG/ML AMP, $20.00 
4302583,Primidone 250 MG TAB, $5.00 
4302585,Fluconazole 200 MG / 2 MG/1 ML BAG, $31.07 
4302586,Ketamine 500 MG/5 ML VIAL, $213.93 
4302587,"Estrogens, Conjugated (Equine) 625 MCG TAB", $42.70 
4302588,"Estrogens, Conjugated (Equine) 1.25 MG TAB", $41.68 
4302589,Calcium Gluconate 10% 23.25 MEQ/50 ML VIAL, $105.07 
4302590,Promethazine Syrup 6.25 MG/5 ML ML, $5.00 
4302591,"Tuberculin, PPD 250 UNITS/5 ML VIAL"," $2,780.56 "
4302592,Calcium Chloride 10% 13.6 MEQ/10 ML VIAL, $20.96 
4302593,Amoxicillin Susp 250 MG/5 ML 150MLBTL, $34.00 
4302594,Heparin 10000 UNITS/10 ML DISP.SYRIN, $23.66 
4302595,SUFentanil 250 MCG/5 ML AMP, $239.20 
4302596,Darbepoetin Alfa 60 MCG/1 ML VIAL, $936.23 
4302597,SUFentanil 100 MCG/2 ML AMP, $100.13 
4302598,Darbepoetin Alfa 100 MCG/1 ML VIAL," $1,501.52 "
4302599,Pentoxifylline 400 MG TAB.SA, $5.00 
4302600,Darbepoetin Alfa 200 MCG/1 ML VIAL," $3,110.29 "
4302601,Divalproex ERT 250 MG TAB.SA, $5.00 
4302602,Lidocaine 2% Jelly 200 MG/10 ML STERILEPAK, $47.36 
4302603,Calcium Gluconate 10% 4.65 MEQ/10 ML VIAL, $53.58 
4302604,Midazolam 10 MG/10 ML VIAL, $35.00 
4302605,Poliovirus Vac Inactivated 5 ML VIAL," $2,806.30 "
4302606,Peripheral TPN With Lipids 1 ML 24HR, $20.00 
4302607,Methotrexate 250 MG/10 ML VIAL, $50.00 
4302608,SODIUM CHLORIDE 0.9%(ster.IRR) 1000 ML BAG, $159.00 
4302610,fentaNYL Transmucosal System 600 MCG LOZ, $41.38 
4302611,Methotrexate 50 MG/2 ML VIAL, $50.00 
4302612,Calcium Chloride 1000 MG/10 ML VIAL, $98.56 
4302613,Propofol 100 MG/10 ML VIAL, $35.00 
4302614,Acetaminophen/Codeine 1 TAB TAB, $5.00 
4302615,Valsartan/Hydrochlorothiazide 1 TAB TAB, $5.00 
4302616,Valsartan/Hydrochlorothiazide 1 TAB TAB, $5.00 
4302617,Potassium Chloride 10 MEQ/5 ML VIAL, $20.00 
4302618,Phenylephrine 2.5% Ophth Drops 15 ML BOT, $681.12 
4302620,Bismuth Subsalicylate Susp 262 MG/15 ML 240MLBTL, $13.70 
4302624,Obinutuzumab 1000 MG VIAL," $18,419.62 "
4302625,Heparin 10000 UNITS/ML VIAL, $20.00 
4302626,Bag (DEHP-Free) (IV) 250 ML BAG, $62.99 
4302627,Sodium CL 0.9% (DEHP-Free) 250 ML BAG, $40.00 
4302628,D5W (DEHP-Free) 500 ML BAG, $40.00 
4302629,Raltegravir 400 MG TAB, $172.00 
4302630,Vancomycin Oral Soln 50 MG/1 ML 150MLBTL, $431.52 
4302631,Ferric Carboxymaltose 750 MG/15 ML VIAL," $7,784.68 "
4302632,Ciprofloxacin 0.2% Otic Soln 0.25 ML DROPERETTE, $48.07 
4302633,Gemcitabine 2000 MG/52.6 ML VIAL, $226.07 
4302634,traMADol ERT 100 MG TAB.ER.24H, $5.00 
4302635,Vancomycin Oral Soln 125 MG/2.5 ML UDCUP, $8.00 
4302640,Cefixime 400 MG CAP, $183.89 
4302641,Esomeprazole 40 MG VIAL, $84.84 
4302643,Ramucirumab 500 MG/50 ML VIAL," $15,834.85 "
4302644,Ramucirumab 100 MG/10 ML VIAL," $3,166.97 "
4302645,"ZOLMitriptan, Oral Disintegrat 2.5 MG TAB", $51.12 
4302646,Vilazodone 10 MG TAB, $66.27 
4302647,Docosanol 2 GM TUBE, $159.39 
4302649,Furosemide Soln 40 MG/5 ML 500MLBTL, $5.00 
4302650,Paliperidone ER Inj Susp 39 MG/0.25 ML SYR," $3,270.57 "
4302651,Paliperidone ER Inj Susp 78 MG/0.5 ML SYR," $1,448.41 "
4302652,Paliperidone ER Inj Susp 117 MG/0.75 ML SYR," $2,364.12 "
4302653,Levonorgestrel 1.5 MG TAB, $299.04 
4302655,Pegfilgrastim 6 MG/0.6 ML INJECTOR," $10,746.06 "
4302656,Pembrolizumab 100 MG/4 ML VIAL," $13,269.61 "
4302657,Sod Picosulf/Mag Ox/Citric Aci 1 PACKET PKT, $513.74 
4302658,Potassium Gluconate 595 MG CAP, $5.00 
4302659,Mycophenolate Susp 200 MG/ML ML, $51.84 
4302661,Calcium gluconate 2.5% gel 25 GM TUBE, $228.32 
4302663,Darbepoetin Alfa 25 MCG/0.42 ML SYR," $1,700.98 "
4302664,Darbepoetin Alfa 40 MCG/0.4 ML SYR," $2,814.09 "
4302665,Phenylephrine 2.5% Ophth Drops 2 ML BOT, $246.80 
4302666,Emtricitabine 200 MG CAP, $142.59 
4302667,Nivolumab 40 MG VIAL," $2,993.25 "
4302669,Nivolumab 100 MG VIAL," $7,483.16 "
4302674,Mycophenolate Susp 250 MG/1.25 ML ORAL.SYRIN, $64.88 
4302675,Levocetirizine 5 MG TAB, $0.50 
4302676,Zidovudine Syrup 10 MG/1 ML ORAL.SYRIN, $5.00 
4302677,Benzocaine/Menthol 60 ML AER, $34.48 
4302678,Nevirapine Susp 6 MG/0.6 ML ORAL.SYRIN, $5.00 
4302679,Mirabegron ERT 25 MG TAB.SA, $93.70 
4302680,Cangrelor 50 MG VIAL," $1,571.24 "
4302681,Linaclotide 145 MCG CAP, $103.17 
4302685,Griseofulvin Microsize Susp 125 MG/5 ML UDCUP, $15.92 
4302686,Phenylephrine 400 MCG/10 ML SYR, $52.92 
4302687,Cyclophosphamide 25 MG CAP, $38.67 
4302691,AA 4.25%/D25W 1000 ML BAG, $279.40 
4302692,Nevirapine 50 MG/5 ML 240MLBTL, $595.84 
4302693,Lanreotide 120 MG/0.5 ML SYR," $16,090.60 "
4302694,Tacrolimus 0.5 MG CAP, $5.00 
4302695,Lidocaine 2% (Pres. Free) 2 ML VIAL, $20.00 
4302696,Paliperidone ERT 1.5 MG TAB.SA, $75.38 
4302697,Immune Globulin 5000 MG/50 ML VIAL," $3,200.00 "
4302698,Vortioxetine 10 MG TAB, $99.79 
4302704,Ceftolozane/Tazobactam 1500 MG VIAL," $1,001.68 "
4302705,Ceftazidime/Avibactam 2500 MG VIAL," $2,933.70 "
4302710,Sacubitril/Valsartan 1 TAB TAB, $53.41 
4302711,Isoxsuprine 10 MG TAB, $5.85 
4302712,Anti-Inhibitor Coagulant Comp. 500 NOMIN.UNIT VIAL," $1,743.00 "
4302713,Sacubitril/Valsartan 1 TAB TAB, $61.15 
4302714,Sacubitril/Valsartan 1 TAB TAB, $53.41 
4302715,Morphine Soln 0.2 MG/0.5 ML ORAL.SYRIN, $5.00 
4302716,Dihydroergotamine 1 MG/ML AMP, $738.06 
4302718,EPINEPHrine (Epipen) 0.3 MG/0.3 ML SYR," $1,353.75 "
4302720,lamoTRIgine ERT 25 MG TAB.SA, $25.08 
4302721,lamoTRIgine ERT 100 MG TAB.SA, $38.56 
4302722,Brompheniramin/Pseudoephedrine 1 ML ML, $5.00 
4302723,Juvederm Ultra XC 24 MG/ML DISP.SYR," $6,235.80 "
4302725,Elotuzumab 300 MG VIAL," $5,379.56 "
4302726,Elotuzumab 400 MG VIAL," $7,172.71 "
4302727,Tirofiban 5 MG/NS 50 MCG/ML BAG," $1,709.16 "
4302728,Tirofiban 12.5 MG/NS 50 MCG/ML BAG," $3,579.03 "
4302729,Hyaluronidase 150 UNITS/1 ML VIAL, $319.49 
4302730,Diltiazem 50 MG/10 ML VIAL, $21.49 
4302731,Idarucizumab 2500 MG/50 ML VIAL," $3,884.48 "
4302732,Anti-Inhibitor Coagulant Comp. 1000 NOMIN.UNIT VIAL," $3,688.38 "
4302733,Aluminum Acetate 1 PKT PKT, $5.00 
4302735,Anti-Inhibitor Coagulant Comp. 2500 NOMIN.UNIT VIAL," $9,488.16 "
4302736,HYDROmorphone PCA 12 MG/60 ML SYR, $326.82 
4302737,Morphine PCA 55 MG/55 ML SYR, $340.60 
4302738,Meperidine PCA 550 MG/55 ML SYR, $833.04 
4302739,Eculizumab 300 MG/30 ML VIAL," $18,615.99 "
