"Hospital
Code",Hospital Description,"Chargemaster
Department
Code",Chargemaster Department Description,"Charge
Code",Charge Description,Price,Zero-Price Explanation
338,Banner Lassen Medical Center,251,PHARMACY 340B,8462483,340B DANTROLENE SOD 20MG INJ, 88.64 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414039,340B DAPSONE 100MG TAB, 2.59 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414047,340B DAPSONE 25MG TAB, 2.12 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8464067,340B DAPSONE 2MG/ML 12.5ML SYQ, 2.12 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8404584,340B DAPTOMYCIN/1MG INJ, 0.13 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407298,340B DARBEPO ESRD/1MCG INJ HI-D, 2.62 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407280,340B DARBEPO NON-ESRD/1MCG INJ HI-D, 2.62 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407397,340B DARBEPO NON-ESRD/1MCG INJ LO-D, 2.52 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8422941,340B DARIFENACIN 15MG TAB TR, 12.70 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8422933,340B DARIFENACIN 7.5MG TAB TR, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8426397,340B DARUNAVIR 400MG TAB, 20.97 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8470247,340B DARUNAVIR 600MG TAB, 26.34 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8470874,340B DASATINIB 20MG TAB, 119.40 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8470866,340B DASATINIB 50MG TAB, 238.80 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8423691,340B DASATINIB 70MG TAB, 238.80 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8425423,340B DAUNORUBICIN/10MG INJ, 19.44 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8411050,340B DECITABINE/1MG INJ, 5.05 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8410011,340B DEFEROXAMINE MES 500MG INJ, 8.04 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8410656,340B DEFEROXAMINE MES 500MG NS 50ML, 8.04 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8426470,340B DEGARELIX /1MG INJ, 2.08 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8467888,340B DELAVIRDINE 100MG TAB, 1.24 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8409294,340B DEMECLOCYCLINE 150MG TAB, 4.50 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8458499,340B DENILEUKIN DIFTITOX/300MCG INJ," 1,553.00 ",
338,Banner Lassen Medical Center,251,PHARMACY 340B,8410508,340B DENOSUMAB/1MG INJ, 10.60 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8428286,340B DEPO-ESTRADIOL CYPION<=5MG INJ, 7.70 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8467508,340B DESIPRAMINE 100MG TAB, 5.85 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414054,340B DESIPRAMINE 10MG TAB, 0.90 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8467516,340B DESIPRAMINE 150MG TAB, 8.48 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414062,340B DESIPRAMINE 25MG TAB, 1.12 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414070,340B DESIPRAMINE 50MG TAB, 2.11 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8468530,340B DESIPRAMINE 75MG TAB, 3.49 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451213,340B DESLORATADINE 5MG TAB, 0.50 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8412462,340B DESMOPRESSN 0.1 MG/ML SPRY NAS, 41.50 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8458127,340B DESMOPRESSN 0.1MG/ML SOLN NAS, 7.68 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8457574,340B DESMOPRESSN 1.5MG/ML SPRY NAS, 446.28 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8419327,340B DESMOPRESSN 100MCG TAB, 0.82 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8465973,340B DESMOPRESSN 200MCG TAB, 5.48 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8462491,340B DESONIDE 0.05% 15GM CR TOP, 32.73 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8460438,340B DESONIDE 0.05% 15GM OINT TOP, 25.75 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459414,340B DESOXIMETASONE 0.25% 15GM OINT, 13.04 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414096,340B DESOXIMETASONE 0.25%15GMCR TOP, 2.29 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8425407,340B DESVENLAFAXINE 100MG TAB TR, 12.72 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8425399,340B DESVENLAFAXINE 50MG TAB TR, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8456311,340B DEXAMETH SOD/1MG INJ, 0.14 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8427460,340B DEXAMETH SOD/1MG PB, 0.14 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8427494,340B DEXAMETH SOD/1MG SYI, 0.14 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451221,340B DEXAMETH SOD/NS 0.5MG/5ML SYI, 0.07 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455347,340B DEXAMETH SOD/NS0.02MG/ML SYI, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451239,340B DEXAMETHASONE 0.1%5ML SOLN OPH, 7.99 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451247,340B DEXAMETHASONE 0.1%5ML SUSP OPH, 0.61 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8400202,340B DEXAMETHASONE/0.25MG TAB, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8420465,340B DEXMEDETOM 100MCG/ML 2ML INJ, 4.58 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8422578,340B DEXMEDETOM 200MCG NS 50ML IV, 22.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8456881,340B DEXMEDETOM 4MCG/ML 10ML SYI, 0.92 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8424707,340B DEXMEDETOM 4MCG/ML 50ML SYF, 22.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8458549,340B DEXMETHYLPHENIDATE 10MG CAP TR, 12.14 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451254,340B DEXMETHYLPHENIDATE 20MG CAP TR, 12.49 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459539,340B DEXMETHYLPHENIDATE 5MG CAP TR, 11.97 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8423550,340B DEXMETHYLPHENIDATE 5MG TAB, 0.78 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8418881,340B DEXRAZOXANE HCL 250MG INJ, 102.89 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8426884,340B DEXRAZOXANE HCL/250MG INJ, 99.37 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8473563,340B DEXT 5%-NACL 0.2% 250 ML, 3.88 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8467524,340B DEXTRAN 32% 100ML INJ, 23.30 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8464588,340B DEXTRAN 40 10% D5W 500ML, 26.53 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414104,340B DEXTRAN 40 10% NS 500ML, 15.05 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459067,340B DEXTROAMPHETAMINE 10MG CAP TR, 1.60 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459075,340B DEXTROAMPHETAMINE 15MG CAP TR, 4.64 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8460156,340B DEXTROAMPHETAMINE 5MG CAP TR, 2.92 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414112,340B DEXTROAMPHETAMINE 5MG TAB, 2.43 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8454399,340B DEXTROMETH 15MG/5ML 120ML LIQ, 4.17 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8418188,340B DEXTROMETH 30MG/5ML 90ML LIQ, 2.79 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455172,340B DEXTROMETH 7.5MG/5ML LIQ PED, 4.17 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8470999,340B DIALYSATE 2/0 5L SOLN, 40.95 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8469355,340B DIALYSATE 4/2.5 5L SOLN, 40.95 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8458820,340B DIALYSATE 4/2.5 W/CA 5L SOLN, 40.95 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8405136,340B DIATRIZOATE MEGLUMINE/1ML LIQ, 0.12 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8421703,340B DIAZEPAM 10MG GEL KIT RECT PED, 76.56 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414187,340B DIAZEPAM 10MG TAB, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8457749,340B DIAZEPAM 2.5MG KIT RECT PED, 16.14 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414195,340B DIAZEPAM 2MG TAB, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8401424,340B DIAZEPAM 5MG TAB, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8469199,340B DIAZEPAM 5MG/1ML SYI, 3.44 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451262,340B DIAZEPAM 5MG/5ML 30ML LIQ, 3.47 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8421224,340B DIAZEPAM 5MG/5ML LIQ, 2.75 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8465007,340B DIAZEPAM 5MG/ML LIQ CONC, 1.06 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8428633,340B DIAZEPAM<=5MG INJ, 3.44 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8467250,340B DIAZOXIDE 50MG/1ML SYQ, 0.47 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8462509,340B DIAZOXIDE 50MG/ML 30ML LIQ, 14.11 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8420945,340B DIBUCAINE 1% OINT TOP, 2.94 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414211,340B DICLOFENAC 0.1% 5ML SOLN OPH, 0.75 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8425829,340B DICLOFENAC 1% 100GM GEL TOP, 0.93 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407975,340B DICLOFENAC 1.3%  PAT 5/PACK, 1.00 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451270,340B DICLOFENAC 100MG TAB TR, 1.57 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459307,340B DICLOFENAC 50MG/MISOPROST TAB, 2.68 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451288,340B DICLOFENAC 75MG/MISOPROST TAB, 2.68 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459083,340B DICLOFENAC POTASSIUM 50MG TAB, 1.05 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414203,340B DICLOFENAC SODIUM 25MG TAB EC, 0.28 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414161,340B DICLOFENAC SODIUM 50MG TAB EC, 0.04 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414229,340B DICLOFENAC SODIUM 75MG TAB EC, 0.06 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8402166,340B DICLOXACILLIN 250MG CAP, 0.15 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451296,340B DICLOXACILLIN 500MG CAP, 0.60 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414237,340B DICYCLOMINE 10MG CAP, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8417990,340B DICYCLOMINE 10MG/5ML 30ML LIQ, 2.77 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8401440,340B DICYCLOMINE 20MG TAB, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8464083,340B DICYCLOMINE 20MG/10ML LIQ, 0.86 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414245,340B DICYCLOMINE HCL<=20MG INJ, 0.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8462087,340B DIDANOSINE 10MG/ML 10ML SYQ, 5.54 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8466104,340B DIDANOSINE 125MG CAP EC, 4.50 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451304,340B DIDANOSINE 200MG CAP EC, 7.20 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8466047,340B DIDANOSINE 250MG CAP EC, 5.67 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8466054,340B DIDANOSINE 400MG CAP EC, 14.33 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8466070,340B DIETHYLPROPION 25MG TAB, 0.51 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8468548,340B DIFLUNISAL 500MG TAB, 1.65 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8402646,340B DIGOXIN 0.125MG TAB, 0.63 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8463895,340B DIGOXIN 0.125MG/2.5ML LIQ, 1.44 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8402638,340B DIGOXIN 0.25MG TAB, 1.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8466682,340B DIGOXIN 0.25MG/5ML LIQ, 11.67 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8461824,340B DIGOXIN 100MCG/ML 2.5ML SYI, 211.39 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8465122,340B DIGOXIN 20MCG/ML 5ML SYI, 84.55 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451312,340B DIGOXIN 50MCG/ML 5ML SYQ, 5.09 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459216,340B DIGOXIN 50MCG/ML 60ML LIQ PED, 140.00 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455255,340B DIGOXIN IMMUNE 10MG/ML 4ML SYI," 3,372.26 ",
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451320,340B DIGOXIN IMMUNE FAB 40MG INJ," 3,372.26 ",
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407272,340B DIGOXIN<=0.5MG INJ, 2.63 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8466674,340B DIGOXIN<=0.5MG INJ PED, 84.55 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455123,340B DIHYDROERGOTAMINE 4MG/ML SPRY, 459.31 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8411563,340B DIHYDROERGOTAMINE MES/1MG INJ, 38.65 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8409245,340B DILTIAZEM 100MG INJ ADD-VIAL, 6.88 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414286,340B DILTIAZEM 120MG TAB, 0.43 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8410888,340B DILTIAZEM 125MG D5W 125ML, 17.61 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8461931,340B DILTIAZEM 12MG/ML 2.5ML SYQ, 0.07 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8401705,340B DILTIAZEM 30MG TAB, 0.07 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8421828,340B DILTIAZEM 360MG CAP TR, 1.41 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8405292,340B DILTIAZEM 5MG/1ML 10ML INJ, 1.41 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8420077,340B DILTIAZEM 5MG/1ML 25ML INJ, 3.53 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414252,340B DILTIAZEM 5MG/1ML 5ML INJ, 0.71 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414260,340B DILTIAZEM 60MG TAB, 0.09 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414278,340B DILTIAZEM 90MG TAB, 0.32 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8405334,340B DILTIAZEM CD 120MG CAP TR, 0.21 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8405664,340B DILTIAZEM CD 180MG CAP TR, 0.23 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414294,340B DILTIAZEM CD 240MG CAP TR, 0.18 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414302,340B DILTIAZEM CD 300MG CAP TR, 0.25 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8463887,340B DILTIAZEM LA 120MG TAB TR, 3.80 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451338,340B DILTIAZEM LA 240MG TAB TR, 2.65 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451346,340B DILTIAZEM SR 120MG CAP TR, 0.21 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414310,340B DILTIAZEM SR 60MG CAP TR, 0.63 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414328,340B DILTIAZEM SR 90MG CAP TR, 2.90 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8465643,340B DIMENHYDRINATE 50MG TAB, 0.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8464604,340B DIMENHYDRINATE<=50MG INJ, 10.03 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8456451,340B DIMETHYLSULFOX 50% 50ML SOLN, 0.46 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8418295,340B DINOPROSTONE 0.5MG GEL VAGINAL, 566.54 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8412496,340B DINOPROSTONE 10MG INSERT VAGL, 129.30 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407785,340B DIPHENHYDRAM 1%/ZINC 30GM CR, 2.99 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8424830,340B DIPHENHYDRAM 10MG/ML 5ML SYI, 0.77 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8400756,340B DIPHENHYDRAM 12.5MG/5ML 30ML, 0.07 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414336,340B DIPHENHYDRAM 12.5MG/5ML LIQ, 1.05 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451353,340B DIPHENHYDRAM 12.5MG/5ML LIQ, 0.03 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8422842,340B DIPHENHYDRAM 2%/ZINC MAX30GMCR, 0.37 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8400566,340B DIPHENHYDRAM 25MG CAP, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8401192,340B DIPHENHYDRAM 50MG CAP, 0.03 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8407702,340B DIPHENHYDRAM HCL<=50 MG INJ, 0.77 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8458424,340B DIPHENHYDRAM/APAP 25/500TAB ES, 0.15 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8404022,340B DIPHENOXY/ATROPIN 2.5/.025 TAB, 0.12 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8458135,340B DIPHENOXY/ATROPIN 5ML LIQ, 0.50 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8409559,340B DIPHENOXY/ATROPIN 60ML LIQ, 5.95 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414344,340B DIPHTHERIA/TET 0.5ML IM <7Y, 46.93 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8411431,340B DIPHTHERIA/TET/A-PERT 0.5ML IM, 41.16 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414351,340B DIPHTHERIA/TET/A-PERT 0.5ML IM, 16.73 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8460750,340B DIPYRIDAMOLE 10MG/ML 5ML SYQ, 0.35 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414369,340B DIPYRIDAMOLE 25MG TAB, 0.20 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451361,340B DIPYRIDAMOLE 50MG TAB, 0.35 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451379,340B DIPYRIDAMOLE 75MG TAB, 0.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8468282,340B DIPYRIDAMOLE/10MG INJ, 3.96 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8408189,340B DIPYRIDAMOLE/ASA 200/25 CAP TR, 0.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414377,340B DISOPYRAMIDE 100MG CAP, 1.99 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8463564,340B DISOPYRAMIDE 100MG CAP TR, 4.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459778,340B DISOPYRAMIDE 10MG/ML 10ML SYQ, 1.99 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414385,340B DISOPYRAMIDE 150MG CAP, 5.23 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414393,340B DISOPYRAMIDE 150MG CAP TR, 4.74 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451387,340B DISULFIRAM 250MG TAB, 3.26 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8404840,340B DIVALPROEX 125MG CAP SPRINKLE, 0.42 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8418261,340B DIVALPROEX 125MG TAB EC, 0.57 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8403727,340B DIVALPROEX 250MG TAB EC, 0.11 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8417792,340B DIVALPROEX 500MG TAB EC, 0.05 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8421729,340B DIVALPROEX ER 250MG TAB TR, 0.68 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8404139,340B DIVALPROEX ER 500MG TAB TR, 0.77 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455131,340B DOBUTAMINE 1000MCG/ML 30ML SYF, 0.38 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414419,340B DOBUTAMINE 12.5MG/1ML 20ML INJ, 3.29 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455149,340B DOBUTAMINE 2000MCG/ML 30ML SYF, 1.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8455156,340B DOBUTAMINE 4000MCG/ML 30ML SYF, 3.01 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414401,340B DOBUTAMINE HCL/250MG PB, 4.21 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8411092,340B DOCETAXEL/1MG INJ, 0.35 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8469132,340B DOCOSANOL 10% 2GM CR TOP, 10.86 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414427,340B DOCUSATE CALCIUM 240MG CAP, 0.05 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8400582,340B DOCUSATE SOD 100MG CAP, 0.02 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8403875,340B DOCUSATE SOD 100MG/10ML 30ML, 0.22 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414450,340B DOCUSATE SOD 100MG/10ML LIQ, 0.93 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8424236,340B DOCUSATE SOD 10MG/ML 5ML SYQ, 0.46 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414435,340B DOCUSATE SOD 250MG CAP, 0.04 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8456675,340B DOCUSATE SOD 283MG ENEMA RECT, 1.86 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414443,340B DOCUSATE SOD 50MG CAP, 0.19 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8451403,340B DOFETILIDE 125MCG CAP, 0.11 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8420325,340B DOFETILIDE 250MCG CAP, 0.51 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8420333,340B DOFETILIDE 500MCG CAP, 0.36 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8459331,340B DOLASETRON MESYLATE 100MG TAB, 63.53 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8424327,340B DOLASETRON MESYLATE/10MG INJ, 6.42 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8460883,340B DOLASETRON MESYLATE/10MG SYI, 5.86 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8421190,340B DONEPEZIL 10MG TAB, 0.08 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8462103,340B DONEPEZIL 10MG TAB DISSOLVE, 16.87 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8427957,340B DONEPEZIL 23MG TAB, 4.16 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8402000,340B DONEPEZIL 5MG TAB, 0.08 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8463168,340B DONEPEZIL 5MG TAB DISSOLVE, 0.35 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8468340,340B DOPAMINE HCL/40MG INJ, 0.19 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8406951,340B DOPAMINE HCL/40MG PB, 0.30 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8428328,340B DOPAMINE HCL/40MG SYF, 0.30 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8470924,340B DORIPENEM/10MG INJ, 0.77 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8418436,340B DORNASE ALFA 2.5MG/2.5ML INH, 17.39 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8418808,340B DORZOLAMIDE 2% SOLN OPH, 1.45 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8411894,340B DORZOLAMIDE/TIMOLOL SOLN OPH, 11.55 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8465189,340B DOXAPRAM 1MG/ML 20ML SYF, 2.75 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8465171,340B DOXAPRAM 2MG/ML 20ML SYF, 5.50 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8402489,340B DOXAZOSIN 1MG TAB, 0.62 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8414468,340B DOXAZOSIN 2MG TAB, 0.38 ,
338,Banner Lassen Medical Center,251,PHARMACY 340B,8402364,340B DOXAZOSIN 4MG TAB, 0.01 ,
