Hospital Name:  French Medical Center,,,,,,,
OSHPD Facility No: 106400480,,,,,,,
"Effective Date of Charges: July 1, 2018",,,,,,,
,,,,,,,
"CDM
Number",Billing Description (25 char), 999 Price  (Default) ,Zero Price Indicator,,,,
3090817,RL-A-PHOS 20028          , 4.21 ,,,,,
3090818,RL-A-PHOS 20028          , 0.09 ,,,,,
3090819,RL-ADPKD FGA 2012250A    , 282.88 ,,,,,
3090820,RL-ADPKD FGA 2012250A    , 0.09 ,,,,,
3090821,RL-ADPKD FGA 2012250B    , 419.02 ,,,,,
3090822,RL-ADPKD FGA 2012250B    , 0.09 ,,,,,
3090823,RL-ADPKD FGA 2012250C    , 427.25 ,,,,,
3090824,RL-ADPKD FGA 2012250C    , 0.09 ,,,,,
3090825,RL-A-PBG-D 99550         , 19.66 ,,,,,
3090826,RL-A-PBG-D 99550         , 0.09 ,,,,,
3090827,RL-A-RISPERIDON 2007951  , 15.14 ,,,,,
3090828,RL-A-RISPERIDON 2007951  , 0.09 ,,,,,
3090829,RL-A-ASM TITER 51244     , 10.39 ,,,,,
3090830,RL-A-ASM TITER 51244     , 0.09 ,,,,,
3090831,RL-A-SMA DD 2013436      , 137.00 ,,,,,
3090832,RL-A-SMA DD 2013436      , 0.09 ,,,,,
3090833,RL-A-VENLAFAXSP 2007957  , 15.14 ,,,,,
3090834,RL-A-VENLAFAXSP 2007957  , 0.09 ,,,,,
3090835,RL-A-THIOPMETAB 2014484  , 129.78 ,,,,,
3090836,RL-A-THIOPMETAB 2014484  , 0.09 ,,,,,
3090837,RL-A-14-3-3 CSF 2008095B , 13.77 ,,,,,
3090839,RL-A-14-3-3 CSF 2008095A , 56.96 ,,,,,
3090841,RL-A-14-3-3 CSF 2008095C , 30.15 ,,,,,
3090843,RL-A-CHOCO IGG 97657     , 5.68 ,,,,,
3090844,RL-A-CHOCO IGG 97657     , 0.09 ,,,,,
3090869,RL-A-QST CARDIOIQ 91604  , 70.00 ,,,,,
3090870,RL-A-QST CARDIOIQ 92145A , 56.37 ,,,,,
3090871,RL-A-QST CARDIOIQ 92145B , 56.38 ,,,,,
3090872,RL-A-QST CARDIOIQ 92145C , 56.38 ,,,,,
3090873,RL-A-QST CARDIOIQ 92145D , 56.38 ,,,,,
3090874,RL-A-QST CARDIOIQ 91723  , 61.00 ,,,,,
3090875,RL-A-QST CARDIOIQ 91734  , 70.00 ,,,,,
3090876,RL-A-QST OVARABSCRN 10328, 94.00 ,,,,,
3090877,RL-A-QST STRATJCVAB 91665," 1,417.08 ",,,,,
3090878,RL-A-QST COXBURNDNA 47010, 228.60 ,,,,,
3090879,RL-A-QST TSH AB 36577    , 138.00 ,,,,,
3090880,RL-A-QST TOXGOND IGG60923, 87.90 ,,,,,
3090881,RL-A-LBCORPHIVGENS551697A, 327.22 ,,,,,
3090882,RL-A-LBCORPHIVGENS551697B, 327.22 ,,,,,
3090883,RL-A-LBCORPTOTFREE503658A, 147.25 ,,,,,
3090884,RL-A-LBCORPTOTFREE503658B, 147.25 ,,,,,
3090885,RL-A-VIR ALLER TREE 67710, 21.53 ,,,,,
3090886,RL-A-VIR ASH AZ 68210    , 21.53 ,,,,,
3090887,RL-A-VIR PINE MX 65010   , 14.96 ,,,,,
3090888,RL-A-VIR MELA BOTT 62810 , 14.96 ,,,,,
3090889,RL-A-VIR MUSTRD IGE 45810, 14.96 ,,,,,
3090890,RL-A-VIR HELMIN SAT 79510, 21.53 ,,,,,
3090891,RL-A-VIR PECAN IGG 52120 , 21.73 ,,,,,
3090892,RL-A-SFM GEN CRANIO PNL A, 233.66 ,,,,,
3090893,RL-A-SFM GEN CRANIO PNL B, 233.67 ,,,,,
3090894,RL-A-SFM GEN CRANIO PNL C, 233.67 ,,,,,
3090895,RL-A-ISI PROSTGLNDN D2 UR, 315.00 ,,,,,
3090896,RL-A-MAYO PAC1 SPINAL    , 87.77 ,,,,,
3090897,RL-A-MAYO GD65C AB SPINAL, 247.65 ,,,,,
3090898,RL-A-MAYO PAVAL SERUM A  , 52.66 ,,,,,
3090899,RL-A-MAYO PAVAL SERUM B  , 52.66 ,,,,,
3090900,RL-A-MAYO PAVAL SERUM C  , 52.66 ,,,,,
3090901,RL-A-MAYO PLACAPLA2 SERUM, 183.80 ,,,,,
3090902,RL-A-MAYO CFIBR PLASMA   , 118.30 ,,,,,
3090903,RL-A-MAYO ENS1 AUTO EVL A, 110.20 ,,,,,
3090904,RL-A-MAYO ENS1 AUTO EVL B, 110.20 ,,,,,
3090905,RL-A-MAYO ENS1 AUTO EVL C, 110.20 ,,,,,
3090906,RL-A-MAYO BDIAL LIMITED A, 124.53 ,,,,,
3090907,RL-A-MAYO BDIAL LIMITED B, 124.53 ,,,,,
3090908,RL-A-MAYO BDIAL LIMITED C, 124.53 ,,,,,
3090909,RL-A-MAYO BDIAL LIMITED D, 124.53 ,,,,,
3090910,RL-A-MAYO BDIAL LIMITED E, 124.53 ,,,,,
3090911,RL-A-MAYO BDIAL LIMITED F, 124.53 ,,,,,
3090912,RL-A-MAYO BDIAL LIMITED G, 124.53 ,,,,,
3090913,RL-A-MAYO BDIAL LIMITED H, 124.53 ,,,,,
3090914,RL-A-MAYO BDIAL LIMITED I, 124.53 ,,,,,
3090915,RL-A-MAYO BDIAL LIMITED J, 124.53 ,,,,,
3090916,RL-A-MAYO DRVVT SRN RATIO, 217.98 ,,,,,
3090917,RL-A-MAYO COAG FACTOR IX , 217.97 ,,,,,
3090918,RL-A-MAYO COAG FACTOR XI , 217.97 ,,,,,
3090919,RL-A-MAYO COAG FACTOR XII, 217.97 ,,,,,
3090920,RL-A-MAYO METR WHOLE BLD , 298.32 ,,,,,
3090921,RL-A-MAYO AMMO 24HR UR   , 161.70 ,,,,,
3090922,XR BODY COMPOSITION 1+ FY, 0.09 ,,,,,
3090923,XR BONE DENS(DXA)APEND FY, 0.09 ,,,,,
3090924,XR BONE DENS(DXA)AXAL FY , 0.09 ,,,,,
3090925,MENING/ENCEPH PNL PCR    ," 2,515.00 ",,,,,
3090926,MENING/ENCEPH PNL PCR    , 0.09 ,,,,,
3090927,RL-A-LBCORP HLA DR 167120, 520.00 ,,,,,
3090928,RL-A-VIR MINT IGG 32520  , 21.53 ,,,,,
3090929,RL-A-VIR EGGPLANT 45220  , 21.53 ,,,,,
3090930,RL-A-VIR PARMESAN 49110S , 14.96 ,,,,,
3090931,RL-A-VIR SWISS 43910S    , 14.96 ,,,,,
3090932,RL-A-VIR AMERICAN 31310S , 14.96 ,,,,,
3090933,RL-A-VIR PROVOLONE 32610S, 14.96 ,,,,,
3090934,RL-A-VIR MOZZARELLA49010S, 14.96 ,,,,,
3090935,RL-A-VIR MILK GOAT 40320 , 21.73 ,,,,,
3090936,RL-A-BCW HLA A29 DET 2274, 195.00 ,,,,,
3090937,RL-A-MDL TREPNMA SYPH 110, 37.50 ,,,,,
3090938,RL-A-NMS FLUORIDE 2090   , 108.00 ,,,,,
3090939,RL-A-CBRG VIT B7H 1584   , 105.00 ,,,,,
3090940,RL-A-ASPIRA OVA1         , 620.00 ,,,,,
3090941,RL-A-TSCPNH TUBER SCLER A, 506.67 ,,,,,
3090942,RL-A-TSCPNH TUBER SCLER B, 506.67 ,,,,,
3090943,RL-A-TSCPNH TUBER SCLER C, 506.66 ,,,,,
3090944,RL-A-LBCORP HLA DR 167120, 0.09 ,,,,,
3090945,RL-A-VIR MINT IGG 32520  , 0.09 ,,,,,
3090946,RL-A-VIR EGGPLANT 45220  , 0.09 ,,,,,
3090947,RL-A-VIR PARMESAN 49110S , 0.09 ,,,,,
3090948,RL-A-VIR SWISS 43910S    , 0.09 ,,,,,
3090949,RL-A-VIR AMERICAN 31310S , 0.09 ,,,,,
3090950,RL-A-VIR PROVOLONE 32610S, 0.09 ,,,,,
3090951,RL-A-VIR MOZZARELLA49010S, 0.09 ,,,,,
3090952,RL-A-VIR MILK GOAT 40320 , 0.09 ,,,,,
3090953,RL-A-BCW HLA A29 DET 2274, 0.09 ,,,,,
3090954,RL-A-MDL TREPNMA SYPH 110, 0.09 ,,,,,
3090955,RL-A-NMS FLUORIDE 2090   , 0.09 ,,,,,
3090956,RL-A-CBRG VIT B7H 1584   , 0.09 ,,,,,
3090957,RL-A-ASPIRA OVA1         , 0.09 ,,,,,
3090958,RL-A-TSCPNH TUBER SCLER A, 0.09 ,,,,,
3090959,RL-A-TSCPNH TUBER SCLER B, 0.09 ,,,,,
3090960,RL-A-TSCPNH TUBER SCLER C, 0.09 ,,,,,
3090961,RL-A-AQP4 CSF 2011699    , 300.00 ,,,,,
3090962,RL-A-RFLX AQP4TITE2011701, 168.75 ,,,,,
3090963,RL-A-LH PEDIA 2007567    , 55.00 ,,,,,
3090964,RL-A-MC HPYL 2006686A    , 7.73 ,,,,,
3090965,RL-A-MC HPYL 2006686B    , 6.41 ,,,,,
3090966,RL-A-FIBRO GF23 2011017  , 223.20 ,,,,,
3090967,RL-A-FREE T2 70111       , 22.68 ,,,,,
3090968,RL-A-PANC PANEL 2010876A , 499.00 ,,,,,
3090969,RL-A-PANC PANEL 2010876B , 274.83 ,,,,,
3090970,RL-A-PANC PANEL 2010876C , 301.35 ,,,,,
3090971,RL-A-ADA NAB 2011248     , 93.18 ,,,,,
3090972,RL-A-BLACKBERRY 2007629  , 4.70 ,,,,,
3090973,RL-A-CAULIF IGEC 2010832 , 4.70 ,,,,,
3090974,RL-A-HOPS 55436          , 4.70 ,,,,,
3090975,RL-A-PAPAYA 55250        , 4.70 ,,,,,
3090976,RL-A-TEA 55451           , 4.70 ,,,,,
3090977,RL-A-V CMVC 65004        , 5.41 ,,,,,
3090978,RL-A-STEMPHYLIU 50357    , 4.70 ,,,,,
3090979,RL-A-GM1 COMBI 51033     , 8.60 ,,,,,
3090980,RL-A-RFLX RF PAN 51298   , 8.69 ,,,,,
3090981,RL-A-HIVPHENOGT 92399C   , 587.38 ,,,,,
3090982,RL-A-HIVPHENOGT 92399A   , 365.00 ,,,,,
3090983,RL-A-HIVPHENOGT 92399B   , 280.28 ,,,,,
3090984,RL-A-HIVPHENOGT 92399D   , 44.83 ,,,,,
3090985,RL-A-HIV COMPRE 92050A   , 691.65 ,,,,,
3090986,RL-A-HIV COMPRE 92050B   , 44.83 ,,,,,
3090987,RL-A-HIV1GENO 55670      , 280.28 ,,,,,
3090988,RL-A-AVOCADOIGG 2011723  , 5.68 ,,,,,
3090989,RL-A-ALLER OAT IGG 97654 , 5.68 ,,,,,
3090990,RL-A-PEANUT COM 2007211A , 4.65 ,,,,,
3090991,RL-A-PEANUT COM 2007211B , 22.14 ,,,,,
3090992,RL-A-EGG COMP 2013024A   , 4.65 ,,,,,
3090993,RL-A-EGG COMP 2013024B   , 22.14 ,,,,,
3090994,RL-A-COMP 4A 2003180     , 101.58 ,,,,,
3090995,RL-A-OPI RFX UR 2005093  , 63.85 ,,,,,
3090996,RL-A-LEAD CAP 20745      , 10.63 ,,,,,
3090997,RL-A-QST SOMASTATIN 34480, 194.00 ,,,,,
3090998,RL-A-VIR ALPHAPNL 403196P, 45.00 ,,,,,
3090999,RL-A-LEAD U 25060        , 10.63 ,,,,,
3091000,RL-A-U LEADRAND 2011482  , 10.63 ,,,,,
3091001,RL-A-MSNER 2007966A      , 8.60 ,,,,,
3091002,RL-A-MSNER 2007966B      , 10.87 ,,,,,
3091003,RL-A-ACYLGLY 81170       , 16.62 ,,,,,
3091004,RL-A-BORD PCR 65080      , 30.15 ,,,,,
3091005,RL-A-CARB FT 2011763A    , 13.25 ,,,,,
3091006,RL-A-CARB FT 2011763B    , 10.99 ,,,,,
3091007,RL-A-CHLAM G 65139       , 12.87 ,,,,,
3091008,RL-A-V CHLM PAN 65100B   , 13.82 ,,,,,
3091009,RL-A-V CHLM PAN 65100A   , 12.87 ,,,,,
3091010,RL-A-HEV IGG 2010151     , 14.02 ,,,,,
3091011,RL-A-HEV IGM 2010156     , 14.02 ,,,,,
3091012,RL-A-IL28B 2004680A      , 104.69 ,,,,,
3091013,RL-A-IL28B 2004680B      , 104.69 ,,,,,
3091014,RL-A-PNEUMST 60052       , 10.10 ,,,,,
3091015,RL-A-TGONDI IGG 92534    , 87.90 ,,,,,
3091016,RL-NG-FISH AUTO TECH SING, 130.00 ,,,,,
3091017,RL-NG-FISH MAN GLOBAL SIN, 150.00 ,,,,,
3091018,RL-NG-EGFR VIII          , 82.00 ,,,,,
3091019,RL-A-MAYO STEROLS PLASMA , 191.49 ,,,,,
3091020,RL-A-AMBRY CDH1 SEQ DUP A, 860.00 ,,,,,
3091021,RL-A-AMBRY CDH1 SEQ DUP B, 860.00 ,,,,,
3091022,RL-A-QST HTLV DNA QUA4220, 111.85 ,,,,,
3091023,RL-A-QST LP PLA2 ACT94267, 70.00 ,,,,,
3091024,RL-A-VIR WINGSCALE 72110S, 27.46 ,,,,,
3091025,RL-A-VIR FUSARIUM 76110S , 27.46 ,,,,,
3091026,RL-A-VIR WILLOW 164810S  , 14.96 ,,,,,
3091027,RL-UB-ENZYME PANEL 24963A, 75.00 ,,,,,
3091028,RL-UB-ENZYME PANEL 24963B, 75.00 ,,,,,
3091029,RL-A-DPYD 2012166        , 174.81 ,,,,,
3091047,RL-A-HHT-FGS 51381A      , 141.44 ,,,,,
3091048,RL-A-HHT-FGS 51381B      , 141.44 ,,,,,
3091049,RL-A-HHT FGA 51382A      , 123.44 ,,,,,
3091050,RL-A-HHT FGA 51382B      , 301.35 ,,,,,
3091051,RL-A-HHT FGA 51382C      , 123.44 ,,,,,
3091052,RL-A-V MUMPS 65056B      , 5.41 ,,,,,
3091053,RL-A-V VIRAL N 2006498   , 21.29 ,,,,,
3091054,RL-A-V VIRAL R 2006499   , 21.29 ,,,,,
3091055,RL-A-RFLX V VZV 60285A   , 21.29 ,,,,,
3091056,RL-A-RFLX V VZV 60285B   , 5.41 ,,,,,
3091057,RL-A-RFLX V HSVC 65005A  , 21.29 ,,,,,
3091058,RL-A-RFLX V HSVC 65005B  , 16.00 ,,,,,
3091059,RL-A-V HSVCT 65065A      , 21.29 ,,,,,
3091060,RL-A-V HSVCT 65065B      , 16.00 ,,,,,
3091061,RL-A-TASK VID 2006696    , 16.00 ,,,,,
3091062,RL-A-URN SCREEN 90500    , 46.80 ,,,,,
3091063,RL-A-PRO INS 70256B      , 10.16 ,,,,,
3091064,RL-A-CD EXP 25013A       , 25.19 ,,,,,
3091065,RL-A-CD EXP 25013B       , 14.64 ,,,,,
3091066,RL-A-TASK MBC 60410B     , 11.28 ,,,,,
3091067,RL-A-BORDG BLOT 2004327  , 14.36 ,,,,,
3091068,RL-A-RFLX BILL PTTD 31546, 7.05 ,,,,,
3091069,RL-A-FBN1 FGA 2005584A   ," 1,000.00 ",,,,,
3091070,RL-A-FBN1 FGA 2005584B   ," 1,000.00 ",,,,,
3091071,RL-A-PSA SCN 70234       , 12.70 ,,,,,
3091072,RL-A-GLUT TOT 2006328    , 68.00 ,,,,,
3091073,RL-A-5-FU PANEL 2007228A , 174.81 ,,,,,
3091074,RL-A-5-FU PANEL 2007228B , 174.81 ,,,,,
3091075,RL-A-VAP 1001 LIPID PNL A, 25.50 ,,,,,
3091076,RL-A-VAP 1001 LIPID PNL B, 25.50 ,,,,,
3091077,RL-A-VIR BIRD PNL 401706P, 21.81 ,,,,,
3091078,RL-A-LBCORP NEO SER140335, 164.25 ,,,,,
3091079,HPV HIGH RISK TYPES      , 195.00 ,,,,,
3091080,HPV TYPES 16/18 ONLY     , 195.00 ,,,,,
3091081,RL-UB-RED CELL TRMT 29462, 200.00 ,,,,,
3091082,RL-A-BP180 230G 92566    , 97.87 ,,,,,
3091083,RL-A-LI 20038            , 5.95 ,,,,,
3091084,RL-A-COTININE 2007081    , 63.85 ,,,,,
3091085,RL-A-CMA ONC 2006325     ," 1,535.00 ",,,,,
3091086,RL-A-DMD DD 2011235      , 140.14 ,,,,,
3091087,RL-A-B12 70150           , 13.33 ,,,,,
3091088,RL-A-T3 FREE SP 2011793  , 118.40 ,,,,,
3091089,R-A-RICE IGG 97323       , 5.68 ,,,,,
3091090,RL-A-ARRAY FAM 2002301A  , 108.33 ,,,,,
3091091,RL-A-ARRAY FAM 2002301B  , 108.33 ,,,,,
3091092,RL-A-ARRAY FAM 2002301C  , 108.34 ,,,,,
3091093,RL-A-GAA ENZYME 2014463  , 19.66 ,,,,,
3091094,RL-A-IGG DESMOG 90649    , 97.87 ,,,,,
3091095,RL-A-HHV6 M 2011420      , 14.02 ,,,,,
3091096,RL-A-RFL HHV6MTIT 2011422, 14.02 ,,,,,
3091097,RL-A-MILK COMP 2012146A  , 4.65 ,,,,,
3091098,RL-A-MILK COMP 2012146B  , 22.14 ,,,,,
3091099,RL-A-4KSCORE 2014059     , 770.00 ,,,,,
3091100,RL-A-HIV PANEL 2012674   , 20.26 ,,,,,
3091101,RL-A-HIV-1 AB 2012669A   , 7.91 ,,,,,
3091102,RL-A-HIV-2 AB 2012669B   , 11.81 ,,,,,
3091103,RL-A-HIVPCRQ 55598       , 76.33 ,,,,,
3091104,RL-A-CARDIACPAN 2010183A , 641.86 ,,,,,
3091105,RL-A-CARDIACPAN 2010183B , 641.86 ,,,,,
3091106,RL-A-CELIAC REF 2008114  , 6.08 ,,,,,
3091107,RL-A-EMAR TITER 50736    , 10.39 ,,,,,
3091108,RL-A-CF FX SMA 3000258A  , 180.00 ,,,,,
3091109,RL-A-CF FX SMA 3000258B  , 137.00 ,,,,,
3091110,RL-A-CF FX SMA 3000258C  , 48.41 ,,,,,
3091111,RL-A-BCRABL NGS 2008420  , 741.13 ,,,,,
3091112,RL-A-SPEP REFLEX 2002109A, 7.45 ,,,,,
3091113,RL-A-SPEP REFLEX 2002109B, 7.45 ,,,,,
3091114,RL-A-ZIKAPCR B 2014065   , 30.15 ,,,,,
3091115,RL-A-NMRLIPFITP 2013715  , 34.34 ,,,,,
3091116,RL-A-PARV QNT 2012043    , 39.11 ,,,,,
3091117,RL-A-COLL 2 AB 2011056   , 135.00 ,,,,,
3091118,RL-A-LDL SUBC 50021A     , 27.02 ,,,,,
3091119,RL-A-LDL SUBC 50021B     , 3.89 ,,,,,
3091120,RL-A-ASPER FLA 2014003   , 34.03 ,,,,,
3091121,RL-A-FMF FGS 2002658     , 274.83 ,,,,,
3091122,RL-A-RFBPCR 3000010      , 30.15 ,,,,,
3091123,RL-A-PRFEVERPAN 2007370B , 274.83 ,,,,,
3091124,RL-A-PRFEVERPAN 2007370A ," 2,362.67 ",,,,,
3091125,RL-A-IFE FLC 2002715A    , 6.08 ,,,,,
3091126,RL-A-IFE FLC 2002715B    , 7.45 ,,,,,
3091127,RL-A-IFE FLC 2002715C    , 20.03 ,,,,,
3091128,RL-A-IFE FLC 2002715D    , 7.45 ,,,,,
3091129,RL-A-IFE FLC 2002715E    , 12.28 ,,,,,
3091130,RL-A-VERNAL 99667        , 4.65 ,,,,,
3091131,RL-A-CDKL5 FGS 2004931   , 282.88 ,,,,,
3091132,RL-A-LYME TICK 2006297   , 251.30 ,,,,,
3091133,RL-A-FISH MMP 2002294A   , 60.13 ,,,,,
3091134,RL-A-FISH MMP 2002294B   , 83.50 ,,,,,
3091135,RL-A-LEGIONPCR 2010125A  , 38.21 ,,,,,
3091136,RL-A-LEGIONPCR 2010125B  , 30.15 ,,,,,
3091137,RL-A-TEXTENDED 95862A    , 33.72 ,,,,,
3091138,RL-A-TEXTENDED 95862B    , 33.37 ,,,,,
3091139,RL-A-TEXTENDED 95862C    , 37.96 ,,,,,
3091140,RL-A-TEXTENDED 95862D    , 37.95 ,,,,,
3091141,RL-A-TEXTENDED 95862E    , 29.15 ,,,,,
3091142,RL-A-ASPEN 2007775       , 14.96 ,,,,,
3091143,RL-A-CDIFF PCR 2002838   , 28.64 ,,,,,
3091144,RL-A-UIBA S 2005416A     , 42.18 ,,,,,
3091145,RL-A-UIBA S 2005416B     , 43.53 ,,,,,
3091146,RL-A-QST ACHR GANG 93881 , 505.00 ,,,,,
3091147,RL-A-QST CD19 BCELL 18096, 183.06 ,,,,,
3091148,RL-A-VIR NETTLE IGE72210S, 14.96 ,,,,,
3152001,GROSS ONLY LEVEL I       , 97.00 ,,,,,
3152002,GROSS & MICRO LVL II     , 159.00 ,,,,,
3152003,GROSS & MICRO LVL III    , 208.00 ,,,,,
3152004,GROSS & MICRO LVL IV     , 336.00 ,,,,,
3152005,GROSS & MICRO LEVEL V    , 383.00 ,,,,,
3152006,GROSS & MICRO LVL VI     , 842.00 ,,,,,
3152007,DECALCIFICATION          , 102.00 ,,,,,
3152008,SPECIAL STAIN I          , 244.00 ,,,,,
3152009,STAIN GROUP II           , 131.00 ,,,,,
3152010,FROZEN SECT FIRST BLOCK  , 305.00 ,,,,,
3152011,FROZEN SECT EA ADDL      , 201.00 ,,,,,
3152013,CYTO OTHER W/PREP        , 68.00 ,,,,,
3152014,INTRAOP CYTOPATH CNSLT2  , 68.00 ,,,,,
3152015,SURG PATH PROCEDURE      , 68.00 ,,,,,
3152025,RL-A-NON-SPEC ESTERAS STN, 81.75 ,,,,,
3152026,RL-A-TART RESIT ACD PHOS , 81.75 ,,,,,
3152027,FROZEN SECT FIRST BLOCK  , 305.00 ,,,,,
3152028,FROZEN SECT EA ADDL      , 201.00 ,,,,,
3152029,IMMUNOHIST SNGL STAIN INI, 287.00 ,,,,,
3152030,IMMUNOFLUOR PER SPEC INIT, 287.00 ,,,,,
3152032,ELECTRON MICRO DIAG      , 835.00 ,,,,,
3152033,ANALYSIS SKELETAL MUSCL  , 203.00 ,,,,,
3152034,ANALYSIS NERVE           , 260.00 ,,,,,
3152035,RL-A-ESTROGEN RECEPTOR IP, 90.00 ,,,,,
3152036,RL-A-PRGESTERONE REC IP  , 90.00 ,,,,,
3152037,CYTOPATH FLUID SMEAR     , 131.00 ,,,,,
3152038,CYTOPATH CONC SMR&INT    , 131.00 ,,,,,
3152039,CYTO THIN PREP NONGYN    , 228.00 ,,,,,
3152040,NON-GYNE THIN PREP       , 140.00 ,,,,,
3152041,CYTOPATH C/V INTERPRET   , 166.00 ,,,,,
3152042,PAP AUTO THN MAN SCRN    , 166.00 ,,,,,
3152043,PAP AUTO THN MAN RESCRN  , 166.00 ,,,,,
3152044,SMEAR CYTO OTHER         , 132.00 ,,,,,
3152045,SMEAR W/PREP             , 271.00 ,,,,,
3152046,RL-CC-FLOW CYT FIRST MARK, 56.06 ,,,,,
3152048,RL-CC-CHROM COUNT 15-20/2, 170.04 ,,,,,
3154001,IRRADIATION EACH         , 217.00 ,,,,,
3154002,CRYOPRECIPITATE EA       , 343.00 ,,,,,
3154003,RED CELLS L/R EA         ," 1,018.00 ",,,,,
3154004,FFP EA PHER              , 421.00 ,,,,,
3154005,RED CELLS EA DIR         ," 1,638.00 ",,,,,
3154006,PLATELETS L/R            , 600.00 ,,,,,
3154007,PLATELETS PHER DIR       ," 2,063.00 ",,,,,
3154008,PLATELETS PHER IRR EA    ," 2,703.00 ",,,,,
3154009,PLT PHERESIS L/R IRRAD   ," 2,950.00 ",,,,,
3154010,RED CELLS IRR EA         ," 1,100.00 ",,,,,
3154011,RED CELLS L/R IRR EA     ," 1,104.00 ",,,,,
3154012,PLT PHER L/R CMV NEG IRR ," 2,809.00 ",,,,,
3154013,RBC L/R CMV NEG IRRAD EA ," 1,286.00 ",,,,,
3154014,FFP 8-24 HR EA UNIT      , 403.00 ,,,,,
3154015,FFP DONOR RETESTED/UNIT  , 350.00 ,,,,,
3154017,RHO(D) IMMUNE GLOB 300MCG, 355.00 ,,,,,
3154018,RED CELLS EA AUTO        ," 1,320.00 ",,,,,
3154019,BLOOD PRODUCT POOL       , 158.00 ,,,,,
3154020,SPLITTING PRODUCT EA     , 158.00 ,,,,,
3154021,BLOOD SPLIT UNIT         , 952.00 ,,,,,
3154022,FFP EA AUTO              , 392.00 ,,,,,
3154023,PLATELETS PHER L/R EA    ," 2,129.00 ",,,,,
3154024,RBC DEGLYCERO EA AUTO    ," 1,919.00 ",,,,,
3154028,RL-C-IF DIRECT           , 124.11 ,,,,,
3154029,RL-C-ELECTRON MICRO DIAG , 181.66 ,,,,,
3154031,WHOLE BLOOD EA           ," 1,018.00 ",,,,,
3154032,WHOLE BLOOD EA AUTO      ," 1,018.00 ",,,,,
3154033,WHOLE BLOOD EA IRR       ," 1,018.00 ",,,,,
3154034,WHOLE BLOOD EA AUTO IRR  ," 1,018.00 ",,,,,
3154035,WHOLE BLOOD EA L/R       ," 1,018.00 ",,,,,
3154036,FFP SPLIT UNIT           , 952.00 ,,,,,
3154037,PLATELETS SPLIT UNIT     , 952.00 ,,,,,
3154038,RBC L/R EA AUTO          ," 1,018.00 ",,,,,
3154039,RBC L/R EA DIR           ," 1,018.00 ",,,,,
3154040,FFP EA DIR               , 421.00 ,,,,,
3154041,PLATELETS EA             , 600.00 ,,,,,
3154042,RED CELLS PACKED EA      ," 1,638.00 ",,,,,
3154043,RED CELLS WASHED EA      ," 1,638.00 ",,,,,
3154044,PLATELETS IRRADIATED     ," 2,000.00 ",,,,,
3154045,PLATELETS L/R IRR        ," 2,000.00 ",,,,,
3154046,PLATELETS PHER EA        ," 2,063.00 ",,,,,
3154047,RED CELLS IRR EA DIR     ," 1,100.00 ",,,,,
3154048,RED CELLS DEGLY EA       ," 1,919.00 ",,,,,
3154049,RED CELLS L/R IRR AUTO EA," 1,104.00 ",,,,,
3154050,PLASMA CRYO REDUCE EA    , 400.00 ,,,,,
3154051,RBC/WB L/R CMV NEG       ," 1,018.00 ",,,,,
3154052,PLATELETS HLAM L/R UNIT  ," 3,500.00 ",,,,,
3154053,BLOOD L/R FROZ/DEG/WASH  ," 1,638.00 ",,,,,
3154054,BLOOD L/R FRZ/DG/WSH AUTO," 1,638.00 ",,,,,
3154055,PLT APHER/PHER L/R CMVNEG," 1,638.00 ",,,,,
3154056,WHOLE BLOOD L/R IRRAD EA ," 2,000.00 ",,,,,
3154057,WHOLE BLD L/R IRR EA AUTO," 2,000.00 ",,,,,
3154058,RBC FRZ/DEG/WSH L/R IRR  ," 2,000.00 ",,,,,
3154059,IMMUNOHIST SNGL STAIN ADD, 197.00 ,,,,,
3154060,IN SITU HYBRID SNG INIT  , 332.00 ,,,,,
3154062,RL-WD-CYTOPTH FLUID SMEAR, 45.26 ,,,,,
3154063,RL-WD-CYTOPTH CNC SMR&INT, 48.05 ,,,,,
3154064,RL-WD-CYTO THN PRP NONGYN, 42.12 ,,,,,
3154065,RL-WD-NON-GYNE THIN PREP , 42.12 ,,,,,
3154066,RL-WD-GROSS ONLY LEVEL I , 10.24 ,,,,,
3154067,RL-WD-GROSS MICRO LVL II , 24.66 ,,,,,
3154068,RL-WD-GROSS MICRO LVL III, 33.39 ,,,,,
3154069,RL-WD-GROSS MICRO LVL IV , 33.39 ,,,,,
3154070,RL-WD-GROSS MICRO LEVEL V, 218.68 ,,,,,
3154071,RL-WD-GROSS MICRO LVL VI , 310.39 ,,,,,
3154072,RL-WD-DECALCIFICATION    , 8.24 ,,,,,
3154073,RL-WD-SPECIAL STAIN I    , 68.66 ,,,,,
3154074,RL-WD-STAIN GROUP II     , 55.04 ,,,,,
3154075,RL-WD-NONSPEC ESTERAS STN, 59.58 ,,,,,
3154076,RL-WD-TART RESIT ACD PHOS, 59.58 ,,,,,
3154077,RL-WD-FRZN SCT FIRST BLCK, 30.59 ,,,,,
3154078,RL-WD-FROZN SECT EA ADDL , 18.37 ,,,,,
3154079,RL-WD-INTRP CYTPTH CNSLT2, 21.17 ,,,,,
3154080,RL-WD-IMMNHST SNG STN ADD, 61.11 ,,,,,
3154081,RL-WD-IMMNHST SNG STN INI, 68.31 ,,,,,
3154082,RL-WD-IMMNHST MLTI STN EA, 129.42 ,,,,,
