EAP,Billing Desc,Rev Code,Current Inpatient Price ,Current Outpatient Price 
40900116,CORE BETA2 MICROGLOBULIN,301, 163.00 , 163.00 
40900118,CORE BILIRUBIN TOTAL,301, 100.00 , 83.00 
40900119,CORE BASIC METBLC PNL TOTAL CA,301, 231.00 , 170.00 
40900121,CORE COMPLEMENT C4,302, 118.00 , 118.00 
40900122,CORE COMPLEMENT C3,302, 118.00 , 118.00 
40900123,CORE CA 125,302, 217.00 , 217.00 
40900124,CORE CA 15 3 (27.29),302, 155.00 , 155.00 
40900125,CORE CA 19 9,302, 242.00 , 242.00 
40900127,CORE CALCIUM,301, 89.00 , 74.00 
40900128,CORE CEA,301, 251.00 , 209.00 
40900129,CORE CERULOPLASMIN,301, 155.00 , 155.00 
40900130,CORE CHLAMYDIA TRACH AMP PRB,306, 247.00 , 206.00 
40900131,CORE GC AMP PRB,306, 253.00 , 211.00 
40900133,CORE COMPR MET PNL,301, 297.00 , 198.00 
40900134,CORE CENTROMERE AB,302, 100.00 , 82.00 
40900136,CORE C REACTIVE PROTEIN HS,302, 190.00 , 158.00 
40900137,CORE CYCLOSPORINE,301, 197.00 , 197.00 
40900141,CORE ANTI DNA DBL STRAND,302, 104.00 , 104.00 
40900143,CORE EBV AB EARLY AG,302, 66.00 , 66.00 
40900144,CORE EBV VCA AB IGG,302, 164.00 , 164.00 
40900145,CORE EBV VCA AB IGM,302, 164.00 , 164.00 
40900146,CORE EBV AB EBNA,302, 118.00 , 118.00 
40900147,CORE IRON,301, 105.00 , 87.00 
40900148,CORE FERRITIN,301, 173.00 , 144.00 
40900149,CORE TACROLIMUS (FK506),301, 128.00 , 128.00 
40900150,CORE FOLATE,301, 177.00 , 148.00 
40900151,CORE T3 FREE,301, 164.00 , 137.00 
40900152,CORE GIARDIA AG EIA,306, 131.00 , 131.00 
40900153,CORE GGT,301, 143.00 , 94.00 
40900155,CORE H PYLORI STL EIA,306, 169.00 , 169.00 
40900156,CORE HAPTOGLOBIN QN,301, 110.00 , 110.00 
40900157,CORE HOMOCYSTINE,301, 290.00 , 290.00 
40900161,CORE CULT HERPES,306, 224.00 , 224.00 
40900163,CORE IGG,301, 53.00 , 53.00 
40900164,CORE IGF-1,301, 302.00 , 302.00 
40900165,CORE IGFBP 3,301, 180.00 , 180.00 
40900166,CORE IGA,301, 53.00 , 53.00 
40900168,CORE JO 1 AB,302, 100.00 , 82.00 
40900169,CORE POTASSIUM,301, 102.00 , 75.00 
40900170,CORE LDH,301, 123.00 , 102.00 
40900171,CORE LIPID PNL,301, 327.00 , 224.00 
40900174,CORE MAGNESIUM,301, 142.00 , 119.00 
40900175,CORE MR STAPH DNA AMP PROBE,306, 400.00 , 400.00 
40900177,CORE CRYPTOSPORIDIUM AG EIA,306, 96.00 , 96.00 
40900178,CORE PHOSPHORUS (PO4),301, 95.00 , 79.00 
40900179,CORE PSA FREE,301, 167.00 , 167.00 
40900180,CORE RHEUMATOID FCTR QN,302, 70.00 , 59.00 
40900182,CORE RPR NON-TREPNML AB QL,302, 89.00 , 75.00 
40900183,CORE RPR TTR NON-TREPNML AB QN,302, 39.00 , 39.00 
40900184,CORE RUBELLA AB,302, 95.00 , 95.00 
40900185,CORE SCL 70 AB,302, 100.00 , 82.00 
40900187,CORE SMITH AB,302, 100.00 , 82.00 
40900188,CORE PROTEIN ELECTRO SER,301, 94.00 , 79.00 
40900189,CORE RO(SS A) AB,302, 100.00 , 82.00 
40900190,CORE LA (SS B) AB,302, 100.00 , 82.00 
40900191,CORE T3 TOTAL,301, 158.00 , 131.00 
40900192,CORE THYROXINE (T4),301, 111.00 , 93.00 
40900193,CORE FREE T4,301, 168.00 , 121.00 
40900195,CORE THYROGLOBULIN AB,302, 110.00 , 89.00 
40900196,CORE THYROGLOBULIN,301, 153.00 , 153.00 
40900197,CORE IRON BINDING CAPACITY,301, 121.00 , 121.00 
40900198,CORE TOBRAMYCIN TR,301, 285.00 , 285.00 
40900199,CORE TOBRAMYCIN RAN,301, 285.00 , 285.00 
40900201,CORE TOXOPLAS AB,302, 228.00 , 228.00 
40900202,CORE TOXOPLAS AB IGM,302, 209.00 , 209.00 
40900204,CORE CULT TYP BY NA PRB DPT EA,306, 161.00 , 161.00 
40900205,CORE TSH,301, 222.00 , 185.00 
40900206,CORE MICROALBUMIN UR RAN,301, 105.00 , 105.00 
40900207,CORE CREATININE UR RAN,301, 108.00 , 108.00 
40900208,CORE AMYLASE UR RAN,301, 162.00 , 144.00 
40900209,CORE AMYLASE,301, 162.00 , 144.00 
40900210,CORE CALCIUM UR RAN,301, 100.00 , 100.00 
40900217,CORE GLUCOSE UR 24HR,301, 143.00 , 143.00 
40900224,CORE MICROALBUMIN UR 24HR,301, 105.00 , 105.00 
40900225,CORE CELL MARKER TECH ONLY 1ST,311, 285.00 , 237.00 
40900228,CORE PHOSPHOROUS UR RAN,301, 105.00 , 105.00 
40900230,CORE PLT CNT AUTO,305, 100.00 , 100.00 
40900233,CORE PROGESTERONE,301, 236.00 , 236.00 
40900234,CORE PROLACTIN,301, 220.00 , 179.00 
40900235,CORE CELL MARKER TECH EA ADDL,311, 27.00 , 22.00 
40900237,CORE PTH INTACT,301, 250.00 , 189.00 
40900238,CORE PTT PLAS OR WB,305, 160.00 , 160.00 
40900239,CORE RSV AG EIA,306, 319.00 , 319.00 
40900240,CORE MACROSCOPIC EXAM PARASITE,306, 91.00 , 91.00 
40900242,CORE SMR AFB STAIN,306, 119.00 , 119.00 
40900243,CORE SMR GRAM STAIN,306, 114.00 , 114.00 
40900244,CORE SMR INCL BODIES PARASITE,306, 191.00 , 191.00 
40900246,CORE STL FOR WBC'S,306, 114.00 , 114.00 
40900248,CORE THEOPHYLLINE,301, 269.00 , 269.00 
40900249,CORE CBC AUTO W AUTO DIFF WBC,305, 146.00 , 122.00 
40900250,CORE TRANSFERRIN,301, 135.00 , 135.00 
40900251,CORE URNALYSIS AUTO W/O MICRO,307, 79.00 , 79.00 
40900252,CORE VALPROIC ACID TOTAL,301, 283.00 , 283.00 
40900253,CORE VANCOMYCIN,301, 310.00 , 310.00 
40900254,CORE VANCOMYCIN PK,301, 310.00 , 310.00 
40900256,CORE ACETAMINOPHEN,301, 423.00 , 423.00 
40900257,CORE ALCOHOLS BLOOD,301, 423.00 , 423.00 
40900258,CORE CPK ISOENZYMES,301, 322.00 , 322.00 
40900259,CORE SMR WET MOUNT,306, 197.00 , 197.00 
40900260,CORE PROTHROMBIN TIME,305, 107.00 , 77.00 
40900263,CORE VANCOMYCIN TR,301, 310.00 , 310.00 
40900265,CORE ABO TYP SEROLOGIC,302, 107.00 , 56.00 
40900266,CORE RH TYPE SEROLOGIC,302, 107.00 , 65.00 
40900267,CORE TROPONIN I QN,301, 339.00 , 339.00 
40900269,CORE CULT UR COLONY CT ONLY,306, 145.00 , 121.00 
40900271,CORE D DIMER QN,305, 267.00 , 267.00 
40900272,CORE DIGOXIN TOTAL,301, 270.00 , 270.00 
40900274,CORE ESTRADIOL (E2),301, 240.00 , 240.00 
40900275,CORE FIBRINOGEN,305, 202.00 , 202.00 
40900276,CORE FSH,301, 221.00 , 221.00 
40900277,CORE GENTAMICIN,301, 314.00 , 314.00 
40900278,CORE GIARDIA AB,302, 169.00 , 169.00 
40900279,CORE GROWTH HORMONE,301, 218.00 , 218.00 
40900280,CORE H PYLORI AB TOTAL,302, 75.00 , 75.00 
40900281,CORE HEMATOCRIT,305, 56.00 , 56.00 
40900283,CORE HEMOGLOBIN GLYCOSYLTD A1C,301, 136.00 , 123.00 
40900284,CORE HEPATIC FUNCTION PNL,301, 221.00 , 156.00 
40900285,CORE HIV 1/HIV 2 AB,302, 161.00 , 135.00 
40900286,CORE IGM,301, 53.00 , 53.00 
40900288,CORE INFLUENZA AG A OR B EACH,306, 139.00 , 139.00 
40900289,CORE LH,301, 291.00 , 291.00 
40900290,CORE LIPASE,301, 197.00 , 140.00 
40900292,CORE MONO TEST SCRN,302, 140.00 , 140.00 
40900293,CORE MYOGLOBIN,301, 296.00 , 296.00 
40900294,CORE OCCLT BLD STL QL MULT SPC,301, 66.00 , 55.00 
40900297,CORE PHENOBARBITAL,301, 270.00 , 270.00 
40900298,CORE PHENYTOIN TOTAL,301, 290.00 , 290.00 
40900299,CORE PINWORM CELLOPHANE TAPE,306, 48.00 , 48.00 
40900300,CORE ANTI RNP AB,302, 100.00 , 82.00 
40900301,CORE TREPONEMA PALLIDUM,302, 94.00 , 94.00 
40900304,CORE PROTEIN UR QN RAN,301, 87.00 , 81.00 
40900308,CORE AFB CULT BLD,306, 123.00 , 123.00 
40900313,CORE CALCIUM IONIZED,301, 172.00 , 172.00 
40900314,CORE CARBAMAZEPINE TOTAL,301, 272.00 , 272.00 
40900315,CORE CBC AUTO,305, 129.00 , 129.00 
40900316,CORE CK TOTAL,301, 174.00 , 130.00 
40900319,CORE CORTISOL (AM DRAW),301, 230.00 , 183.00 
40900320,CORE CORTISOL (PM DRAW),301, 230.00 , 183.00 
40900321,CORE CORTISOL TOTAL,301, 230.00 , 183.00 
40900324,CORE CULT BACT ANAEROBIC,306, 210.00 , 210.00 
40900325,CORE CULT BETA STREP A ONLY,306, 145.00 , 111.00 
40900326,CORE CULT BLD BACTERIA,306, 353.00 , 353.00 
40900328,CORE CULT FUNG SKIN HAIR NAIL,306, 70.00 , 70.00 
40900329,CORE CULT GC SCRN,306, 145.00 , 111.00 
40900330,CORE CULT GRP B STREP SCRN,306, 145.00 , 111.00 
40900331,CORE CULT MRSA SCRN,306, 145.00 , 111.00 
40900334,CORE CULT STL SALM & SHIG,306, 209.00 , 135.00 
40900335,CORE CRYOGLOB QL OR SEMI QL,301, 136.00 , 136.00 
40900336,CORE SMEAR COMPLEX STAIN OVA AND PARASITE,306, 140.00 , 140.00 
40900338,CORE PTT SUBSTITUTION PLASMA FRACTIONS EACH,305, 150.00 , 150.00 
40900339,CORE HSV AMPLIFIED PROBE,306, 342.00 , 342.00 
40900340,CORE PROTEIN S AG TOTAL,305, 110.00 , 110.00 
40900341,CORE PROTEIN S FREE,305, 254.00 , 254.00 
40900342,CORE THROMBIN TIME,305, 82.00 , 82.00 
40900349,CORE PLT AGGREGATION EA AGENT,305, 264.00 , 264.00 
40900352,CORE HAV AB IGM,302, 141.00 , 141.00 
40900354,CORE SUSCEPT BY ENZYME DETECT,306, 50.00 , 50.00 
40900363,CORE URNALYSIS AUTO W/ MICRO,307, 108.00 , 66.00 
40900364,CORE AG DETECT EIA MULT STEP,306, 141.00 , 141.00 
40900365,CORE HBS AG,306, 132.00 , 110.00 
40900368,CORE SMR CRYPTOSPORIDIUM,306, 119.00 , 119.00 
40900369,CORE HCV AB,302, 147.00 , 123.00 
40900370,CORE HAV AB TOTAL,302, 126.00 , 126.00 
40900372,CORE HB CORE AB TOTAL,302, 135.00 , 135.00 
40900373,CORE HB CORE AB IGM,302, 135.00 , 135.00 
40900374,CORE HBS AB,302, 125.00 , 104.00 
40900377,CORE CULT OTHER SOURCE AEROBIC,306, 214.00 , 127.00 
40900393,CORE GLIADIN AB IGA,301, 64.00 , 64.00 
40900395,CORE GLIADIN AB IGG,301, 64.00 , 64.00 
40900396,CORE TRANSGLUTAMINASE AB IGG,301, 64.00 , 64.00 
40900397,CORE TRANSGLUTAMINASE AB IGA,301, 64.00 , 64.00 
40900409,CORE SHIGA LIKE TOXIN EIA,306, 110.00 , 92.00 
40900410,CORE SUSCEPT BY E TEST,306, 77.00 , 77.00 
40900411,CORE PROTHROMBIN TIME SUBT EA,305, 82.00 , 82.00 
40900420,CORE LAB CLOTTING FACTOR XIII SCREEN SOLUBILITY,305, 233.00 , 233.00 
40900431,CORE MYCOBACTERIA TB AMPLIFIED PROBE,306, 256.00 , 256.00 
40900433,CORE CULT STL OTHER EA PLATE,306, 138.00 , 138.00 
40900437,CORE AB SCRN,302, 183.00 , 183.00 
40900441,CORE SIROLIMUS,301, 132.00 , 132.00 
40900445,CORE HIV 1 AB,302, 116.00 , 116.00 
40900446,CORE HIV 2 AB,302, 108.00 , 108.00 
40900447,CORE INFLUENZA DNA AMP PROB >2 TYPES,306, 197.00 , 197.00 
40900467,CORE AG DETECT NOS DNA AMP,306, 342.00 , 342.00 
40900470,CORE HIV-1 AG W/HIV-1/HIV-2 AB,306, 114.00 , 114.00 
40900471,CORE CULTURE CRE SCREEN,306, 145.00 , 111.00 
40900473,CORE PROCALCITONIN (PCT),301, 440.00 , 440.00 
40900474,CORE BETA 2 GLYCOPROTEIN I AB EA,302, 289.00 , 289.00 
40900475,CORE CMV AB IGG,302, 59.00 , 59.00 
40900476,CORE CMV AB IGM,302, 122.00 , 122.00 
40900477,CORE HSV 1 AB IGG TYPE SPECIFIC,302, 20.00 , 17.00 
40900478,CORE HSV 2 AB IGG TYPE SPECIFIC,302, 27.00 , 22.00 
40900479,CORE NOROVIRUS RNA PCR,306, 342.00 , 342.00 
40900480,CORE HEP C SCREEN HIGH RISK/OTHER,302, 185.00 , 154.00 
40900483,CORE CULT TYPE DNA/RNA AMPLIFIED PROBE EA,306, 249.00 , 249.00 
40950006,CORE CULTURE EAR,306, 214.00 , 127.00 
40950007,CORE CULTURE EYE,306, 214.00 , 127.00 
40950009,CORE CULTURE WOUND,306, 214.00 , 127.00 
40950010,CORE CREATININE FLD,301, 108.00 , 108.00 
40950011,CORE LACTATE ACID,301, 259.00 , 259.00 
40950014,CORE CULT BACT AEROBIC ID,306, 125.00 , 125.00 
40950016,CORE SUSCEPT MIC PER PLATE,306, 194.00 , 194.00 
40950019,CORE C DIFFICILE TOXIN EIA,306, 169.00 , 169.00 
40950021,CORE T3 UPTAKE,301, 78.00 , 78.00 
40950022,CORE CULT BACT ANAEROBIC ID,306, 165.00 , 165.00 
40950023,CORE CULT FUNGUS YEAST ID,306, 160.00 , 160.00 
40950025,CORE IMMUNOASSAY NONINFECT,301, 64.00 , 64.00 
40950027,CORE GLUCOSE FLD,301, 143.00 , 143.00 
40950028,CORE PROTEIN TOTAL FLD,301, 172.00 , 172.00 
40950029,CORE KOH PREP SKIN HAIR NAIL,306, 135.00 , 135.00 
40950033,CORE KETONES QL,301, 145.00 , 145.00 
40950035,CORE FETAL FIBRONECTIN,301, 900.00 , 900.00 
40950038,CORE UREA CLEARANCE,301, 86.00 , 86.00 
40950039,CORE C-PEPTIDE,301, 143.00 , 143.00 
40950057,CORE CULT STL E COLI EA PLATE,306, 138.00 , 138.00 
40950059,CORE AT3 AG IMMUNOLOGIC,305, 228.00 , 228.00 
40950060,CORE ASO TTR,302, 105.00 , 105.00 
40950061,CORE T LMPH TOT CNT,302, 220.00 , 220.00 
40950062,CORE H PYLORI AB IGG,302, 75.00 , 75.00 
40950063,CORE HBS AG NEUTRALIZATION,306, 35.00 , 35.00 
40950064,CORE CD34 TOTAL COUNT,302, 907.00 , 907.00 
40950070,CORE RSV RNA QUAL PCR,306, 342.00 , 342.00 
40950073,CORE PROTEIN C AG,305, 55.00 , 55.00 
40950076,CORE VZV AB,302,  , 58.00 
40950080,CORE ENA AB,302, 100.00 , 82.00 
40950088,CORE VITAMIN D (125 DI HYDROX),301, 117.00 , 117.00 
40950093,CORE HEPATITIS PNL ACUTE,301, 351.00 , 292.00 
40950097,CORE METHOTREXATE,301, 109.00 , 109.00 
40950098,CORE CRYPTOCOCCAL AG AGGL,302, 162.00 , 162.00 
40950100,CORE CULT FLUID,306, 214.00 , 127.00 
40950101,CORE CULT CSF,306, 214.00 , 127.00 
40950104,CORE CULT SPUTUM,306, 214.00 , 127.00 
40950105,CORE CULT WOUND AEROBIC,306, 214.00 , 127.00 
40950106,CORE CULT WND/ABSCESS ANAEROBE,306, 210.00 , 210.00 
40950107,CORE CULT FLUID (ANAEROBIC),306, 210.00 , 210.00 
40950108,CORE CULT TISSUE (ANAEROBIC),306, 210.00 , 210.00 
40950109,CORE CULT UR ID EACH ISOLATE,306, 116.00 , 116.00 
40950110,CORE CULT FUNGUS OTHER SOURCE,306, 170.00 , 170.00 
40950111,CORE CULT FUNGUS BLD,306, 285.00 , 285.00 
40950112,CORE SUSCEPT KB DISK <=12,306, 113.00 , 113.00 
40950113,CORE SPEC CONCENTRATION,306, 103.00 , 103.00 
40950114,CORE CRYPTOCOCCAL AG TTR AGGL,302, 187.00 , 187.00 
40950115,CORE HISTONE AB,302, 100.00 , 82.00 
40950118,CORE INFLUENZA DNA AMP PROBE,306, 492.00 , 492.00 
40950119,CORE ASSAY OF LIPOPROTEIN(A),301, 163.00 , 163.00 
40950123,CORE CYCLIC CITRULLINATED PEPTIDE ANTIBODY,302, 51.00 , 51.00 
40950136,CORE SPECIAL STAIN I&R GROUP I MICROORGANISM,312, 125.00 , 125.00 
40950147,CORE IN SITU HYBRIDIZATION EA PROBE,310, 150.00 , 150.00 
40950155,CORE CULT LEGIONELLA,306, 145.00 , 111.00 
40950156,CORE CULT FUNGUS MOLD ID,306, 121.00 , 121.00 
40950165,CORE T LYMPH CD4/8 CNT&RATIO,302, 274.00 , 274.00 
41050001,POCT OCCULT BLOOD STOOL QUALITATIVE  MULT SPEC DX,301, 66.00 , 55.00 
41050003,POCT OCCULT BLOOD OTHER QUALITATIVE,301, 85.00 , 85.00 
41050005,POCT CREATININE,301, 93.00 , 78.00 
41050006,POCT GLUCOSE,301, 85.00 , 61.00 
41050010,POCT POTASSIUM,301, 102.00 , 75.00 
41050011,POCT SODIUM,301, 90.00 , 75.00 
41050014,POCT BLOOD GAS ANALYSIS,301, 621.00 , 621.00 
41050015,POCT HEMATOCRIT,305, 56.00 , 56.00 
41050016,POCT HEMOGLOBIN,305, 56.00 , 46.00 
41050018,POCT ACTIVATED CLOTTING TIME,305, 120.00 , 120.00 
41050021,POCT URINALYSIS AUTO W/O MICRO,307, 79.00 , 79.00 
41050022,POCT PREGNANCY SCREEN URINE,307, 132.00 , 77.00 
41050023,POCT BLOOD GASES O2 SAT ONLY,301, 183.00 , 183.00 
41050034,POCT LACTIC ACID,301, 259.00 , 259.00 
41050035,POCT CALCIUM IONIZED,301, 172.00 , 172.00 
41050037,POCT BSC MTBLC PNL INZD CA,301, 265.00 , 265.00 
41050038,POCT URNALYSIS MAN W/O MICRO,307, 45.00 , 31.00 
41050039,POCT OCCULT BLD 1-3 SPC NO NPLSM,301, 66.00 , 66.00 
41050040,POCT ALCOHOL BREATH,301, 241.00 , 241.00 
41050041,POCT BLOOD GAS CORD ART,301, 621.00 , 621.00 
41050044,POCT CARBOXYHEMOGLOBIN QN,301, 253.00 , 253.00 
41050045,POCT BLD GAS ART,301, 621.00 , 621.00 
41050051,POCT BLOOD GAS CORD VENOUS,301, 621.00 , 621.00 
41050052,POCT BLOOD GAS CAPILLARY,301, 621.00 , 621.00 
41100000,AUTOLOGOUS PROCESSING AND STORAGE,390, 336.00 , 336.00 
41100001,WHOLE BLOOD PROCESSING EA UNIT,390, 276.00 , 276.00 
41100002,CRYO PS (POOLED CRYO (5 CRYO)),390, 350.00 , 350.00 
41100003,RBC LEUKOCYTES REDUCED PROCESSING EA UNIT,390, 220.00 , 220.00 
41100004,FRESH FROZEN PLASMA PROCESSING EA UNIT,390, 54.00 , 54.00 
41100005,PLATELETS EA UNIT  PROCESSING EA UNIT,390, 367.00 , 367.00 
41100007,GRANULOCYTES PHERESIS,390," 2,048.00 "," 2,048.00 "
41100008,WASHED RBC PROCESSING EA UNIT,390, 306.00 , 306.00 
41100012,PLATELETS PHERESIS PROCESSING EA UNIT,390, 481.00 , 481.00 
41100013,PLATELETS PHERESIS LEUKOCYTE REDUCED EA UNIT,390, 481.00 , 481.00 
41100014,PLATELETS PHERESIS IRRADIATED PROCESSING EA UNIT,390, 534.00 , 534.00 
41100015,PLATELETS PHER L/R IRRAD PS EA UNIT,390, 534.00 , 534.00 
41100016,RBC DEGLYCEROLIZED PROCESSING EA UNIT,390, 367.00 , 367.00 
41100017,RBC LEUKOCYTE REDUCED IRRAD PS EA UNIT,390, 273.00 , 273.00 
41100018,PLASMA CRYOPRECIPITATE REDUCED PROCESSING EA UNIT,390, 79.00 , 79.00 
41100019,PLATELETS PHERSIS L/D HLA MATCHED PROCESSING EA UNIT,390, 744.00 , 744.00 
41100020,RBC FROZEN LEUKOCYTE REDUCED DEGLYCEROL/WASHED PS EA UNIT,390, 420.00 , 420.00 
41100021,RBC FROZEN/DEGLYCEROLIZED/WASHED LR IRRADIATED PS EA UNIT,390, 420.00 , 420.00 
41100022,FRESH FROZEN PLASMA 8-24 HRS OF COLLECTION EA UNIT,390, 54.00 , 54.00 
41100023,RBC PROCESSING,390, 788.00 , 788.00 
41100024,RHO D FULL 300MCG IJ,636, 144.00 , 144.00 
41100027,PHER L/R CMV NEG IRR PS EA UNIT,390, 576.00 , 576.00 
41100028,PHER L/D CMV NEG PS,390, 523.00 , 523.00 
41100029,FRESH FROZEN PLASMA PROCESSING JUMBO EA UNIT,390, 162.00 , 162.00 
41100055,CRYO PS SINGLE UNIT,390, 54.00 , 54.00 
41100056,FRESH FROZEN PLAZMA PROCESSING DIVIDED UNIT,390, 54.00 , 54.00 
41100060,RBC LEUKOCYTES REDUCED PROCESSING DIVIDED UNIT,390, 220.00 , 220.00 
41100061,RBC L/R CMV NEG IRR PS DIVIDED UNIT,390, 315.00 , 315.00 
41100062,PLATELETS PHER L/R IRRAD PS DIVIDED UNIT,390, 534.00 , 534.00 
41100063,RBC LEUKOCYTE REDUCED IRRAD PS DIVIDED UNIT,390, 273.00 , 273.00 
41100064,PHER L/R CMV NEG IRR PS DIVIDED UNIT,390, 576.00 , 576.00 
41100065,RBC L/D CMV NEG PS,390, 262.00 , 262.00 
41200000,REF ER/PR/HER-2 W/MORPHOMETRY,310, 165.00 , 165.00 
41200002,REF TMR IMMUNOHIST W/COM ASST,310, 259.00 , 259.00 
41200008,REF MORPHOMETRC ANLYS IN SITU HYBRIDIZTN EA PRB MANUAL,310, 260.04 , 260.04 
41200017,REF CYTOLOGY FLUID NOT CERVICAL/VAGINAL,311, 81.00 , 81.00 
41200019,REF CYTOPATHOLGY CONCENTRATION TECHNIQUE,311, 128.00 , 128.00 
41200020,REF CYTOPATHOLGY SELECTIVE CELLULAR ENHANCEMENT TEH,311, 191.00 , 191.00 
41200024,REF CYTOPATHOLGY CERVICAL/VAGINAL THIN LAYER PREP,311, 94.71 , 94.71 
41200033,REF CYTOLOGY OTHER SOURCE,311, 78.34 , 78.34 
41200034,REF CYTOLOGY PREP & INTERP,311, 97.00 , 97.00 
41200036,REF CYTOPATHOLGY SLIDES CERV/VAG MANUAL SCRN,311, 49.40 , 49.40 
41200046,REF CELL MARKER TECH ONLY 1ST,311, 35.00 , 35.00 
41200047,REF CELL MARKER TECHNICAL COMPONENT EA ADDL MARKER,311, 16.00 , 16.00 
41200052,REF CELL MARKER INTERPRET 9-15 MARKERS,311, 109.00 , 109.00 
41200059,REF SURGICAL PATHOLOGY LEVEL I,312, 50.33 , 50.33 
41200060,REF SURG PATH LVL II,312, 78.34 , 78.34 
41200061,REF SURG PATH LVL III,312, 166.02 , 166.02 
41200062,REF CYTO CL BLK 5 CNT/1 KARY,312, 166.02 , 166.02 
41200063,REF SURGICAL PATHOLOGY LEVEL IV,312, 166.02 , 166.02 
41200064,REF SURGICAL PATHOLOGY LEVEL V,312, 260.04 , 260.04 
41200065,REF SURGICAL PATHOLOGY LEVEL VI,312, 260.04 , 260.04 
41200066,REF DECALCIFICATION,312, 18.00 , 18.00 
41200067,REF SPECIAL STAIN I&R GROUP I MICROORGANISM,312, 169.00 , 169.00 
41200068,REF SPCL STN I&R GRP II NO MICROORG/ENZYME/IMCYT&IS,312, 150.00 , 150.00 
41200069,REF NEO SPEC STAIN GRP II INTRP/R,312, 134.77 , 134.77 
41200071,REF SPECIAL STAIN I&R GROUP III ENZYME CONSTITUENTS,312, 417.00 , 417.00 
41200072,REF OUTSD SLIDE CONSULT,312, 236.00 , 236.00 
41200073,REF CONSULT/RPRT REFERRED SLIDES REQUIRING SLIDE PP,312, 159.00 , 159.00 
41200075,REF PATH CONSULT INTRAOP,312, 153.00 , 153.00 
41200076,REF PATH FRZN SECTION 1 BLK,312, 80.00 , 80.00 
41200077,REF PATH FRZN SECTION ADD,312, 50.33 , 50.33 
41200078,REF INTRAOP CYTOPATH CON INIT,312, 74.00 , 74.00 
41200079,REF INTRAOPERATIVE CYTOPATH CONSULT EACH ADDL SITE,312, 46.00 , 46.00 
41200083,REF IMMUNOFL PER SPEC SINGLE AB STAIN PROC INITIAL,312, 159.00 , 159.00 
41200099,REF CYTP EVL FNA 1ST EVL EA,311, 63.00 , 63.00 
41200100,REF FNA INTERP & RPT,311, 203.00 , 203.00 
41200103,REF OPTICAL ENDOMICROSCPY INTERP,310, 41.94 , 41.94 
41200106,REF TISSUE CULTURE SKIN/SOLID BX,311, 146.70 , 146.70 
41200116,REF CHRMOSOME COUNT 15-20 CELLS/ 1 KARYOTYPE,311, 146.69 , 146.69 
41200124,REF DNA PROBE CYTOGENETICS EA,311, 56.00 , 56.00 
41200128,REF DNA PROBE CYTOGENETICS >100,311, 96.20 , 96.20 
41200147,REF PROSTATE BIOPSY  ANY METHOD,310," 9,265.00 "," 9,265.00 "
42000000,BASIC METABOLIC PANEL,301, 231.00 , 170.00 
42000002,ELECTROLYTE PANEL,301, 155.00 , 155.00 
42000004,COMPREHENSIVE METABOLIC PANEL,301, 297.00 , 198.00 
42000005,PRENATAL PANEL,301, 377.00 , 377.00 
42000006,LIPID PANEL,301, 327.00 , 224.00 
42000007,RENAL FUNCTION PANEL,301, 205.00 , 133.00 
42000008,HEPATITIS PANEL ACUTE,301, 351.00 , 292.00 
42000009,HEPATIC FUNCTION PANEL,301, 221.00 , 156.00 
42000101,TEST BLOOD FECAL ASSAY,301, 98.00 , 98.00 
42050000,AMIKACIN,301, 145.00 , 145.00 
42050006,CARBAMAZEPINE TOTAL,301, 272.00 , 272.00 
42050008,CYCLOSPORINE (PROGRAF),301, 197.00 , 197.00 
42050010,DIGOXIN TOTAL,301, 270.00 , 270.00 
42050011,VALPROIC ACID TOTAL,301, 283.00 , 283.00 
42050014,GENTAMICIN PEAK,301, 314.00 , 314.00 
42050015,GENTAMICIN RANDOM,301, 314.00 , 314.00 
42050016,GENTAMICIN TROUGH,301, 314.00 , 314.00 
42050020,LIDOCAINE,301, 354.00 , 354.00 
42050021,LITHIUM,301, 124.00 , 124.00 
42050023,PHENOBARBITAL,301, 270.00 , 270.00 
42050024,PHENYTOIN TOTAL,301, 290.00 , 290.00 
42050025,PHENYTOIN FREE,301, 330.00 , 330.00 
42050030,SIROLIMUS,301, 132.00 , 132.00 
42050031,SALICYLATE,301, 423.00 , 423.00 
42050032,TACROLIMUS (FK506),301, 128.00 , 128.00 
42050033,THEOPHYLLINE,301, 269.00 , 269.00 
42050034,TOBRAMYCIN PEAK,301, 285.00 , 285.00 
42050035,TOBRAMYCIN RANDOM,301, 285.00 , 285.00 
42050036,TOBRAMYCIN TROUGH,301, 285.00 , 285.00 
42050038,VANCOMYCIN PEAK,301, 310.00 , 310.00 
42050039,VANCOMYCIN RANDOM,301, 310.00 , 310.00 
42050040,VANCOMYCIN TROUGH,301, 310.00 , 310.00 
42050059,METHOTREXATE,301, 109.00 , 109.00 
42050082,CYCLOSERINE,301, 197.00 , 197.00 
42050117,ORAL HIV-1/HIV-2 SCREEN,302, 323.00 , 323.00 
42100000,ACETAMINOPHEN,301, 423.00 , 423.00 
42100001,KETONES QUALITATIVE,301, 145.00 , 145.00 
42100002,KETONES QUANTITATIVE,301, 154.00 , 154.00 
42100006,ALBUMIN,301, 88.00 , 88.00 
42100007,ALBUMIN OTHER SOURCE QN EA,301, 126.00 , 126.00 
42100010,MICROALBUMIN URINE RANDOM,301, 105.00 , 105.00 
