chg_code,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,Rev Code,chg_amt_1,cpt4_ext_id,gl_stat
2201076,JOINT KNEE TOTAL RICHARDS,09/05/2012 15:29:15:593,A,600,5846,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,52416,C1776,
2201078,JOINT KNEE TOTAL STRYKER CMNTD W/O PATEL,09/05/2012 15:29:15:593,A,600,5847,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,30450,C1776,
2201079,JOINT KNEE TOTAL STRYKER PRS FIT W/O PAT,09/05/2012 15:29:15:593,A,600,5848,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,35700,C1776,
2201080,KIT  ACL  ARTHREX DISP,09/05/2012 15:29:15:593,A,600,5849,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,2250,,
2201081,KIT ACHILLES SPEEDBRIDGE ARTHREX,09/05/2012 15:29:15:593,A,600,5850,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,11620,,
2201082,KIT ACL DISPOSABLES W/O SAW BLADE,09/05/2012 15:29:15:593,A,600,5851,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,2080,,
2201083,"KIT ARTERIAL LINE 18GA X 3""",09/05/2012 15:29:15:593,A,600,5852,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,208.3,,
2201084,"KIT ARTERIAL LINE 18GA X 6""",09/05/2012 15:29:15:593,A,600,5853,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,208.3,,
2201085,BLADE DERMATONE,07/25/2012 10:54:40:14,A,600,258,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/07/2012 00:00,270,419.45,,
2201086,KIT BONE TOTAL JOINT ACM,09/05/2012 15:29:15:593,A,600,5854,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1937.6,C1776,
2201087,KIT CAROTID SHUNT ARGYLE,09/05/2012 15:29:15:593,A,600,5855,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,368.36,C1751,
2201088,KIT CATH CAVITY DRAINAGE 14FR,09/05/2012 15:29:15:593,A,600,5856,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1072,C1729,
2201089,KIT CATH DRAIN PERITONEAL PLEURX,09/05/2012 15:29:15:593,A,600,5857,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,6854.1,C1729,
2201090,KIT CATH DRAIN PLEURAL PLEURX,09/05/2012 15:29:15:593,A,600,5858,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,7333.9,C1729,
2201091,"KIT CATH ON-Q SILVERSOAKER 2.5""",09/05/2012 15:29:15:593,A,600,5859,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,551.2,,
2201092,"KIT CATH ON-Q SILVERSOAKER 5""",09/05/2012 15:29:15:593,A,600,5860,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,704.6,,
2201094,KIT CATHETER INFANT 5F,09/05/2012 15:29:15:593,A,600,5861,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,22.9,,
2201095,KIT CELLSAVER ELECTRA,09/05/2012 15:29:15:593,A,600,5862,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,2250,,
2201096,KIT CEMENT BONE CEMEX GENTA 40GM,09/05/2012 15:29:15:593,A,600,5863,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,5100,,
2201097,KIT CEMENT BONE CEMEX GENTA 40GM HI VIS,09/05/2012 15:29:15:593,A,600,5864,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,5100,,
2201098,"KIT COLO GNTL TCH 2 3/4"" POSTOP STER",09/05/2012 15:29:15:593,A,600,5865,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,88.48,,
2201099,"KIT COLO IRRIGATION VISIFLOW 2 3/4""",09/05/2012 15:29:15:593,A,600,5866,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,285.27,,
2201100,"KIT CVC-RS MULTI LUMEN 7FX8""",09/05/2012 15:29:15:593,A,600,5867,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1250,C1751,
2201101,"KIT CVC-RS SINGLE LUMEN 16GX8""",09/05/2012 15:29:15:593,A,600,5868,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,205.41,C1751,
2201102,KIT DILATOR STIMULATED NIM,09/05/2012 15:29:15:593,A,600,5869,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,7500,,
2201103,KIT ELECTRODE NEEDLE SUBDERMAL NIM,09/05/2012 15:29:15:593,A,600,5870,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,5400,,
2201104,KIT ENDOSCOPIC CARPAL TUNNEL RELIEF,09/05/2012 15:29:15:593,A,600,5871,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1007,,
2201105,KIT ENDOSCOPIC FOG INHIBITOR,09/05/2012 15:29:15:593,A,600,5872,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,9.27,,
2201106,KIT EPIDURAL CATH W/FLEX T,09/05/2012 15:29:15:593,A,600,5873,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,342.68,C1755,
2201107,KIT FECAL MNGMT FLEXI-SEAL FMS,09/05/2012 15:29:15:593,A,600,5874,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,2077,,
2201108,KIT FEEDING JEJUNOSTOMY 14FR,09/05/2012 15:29:15:593,A,600,5875,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1765.5,,
2201109,KIT GASTRIC LAVAGE,09/05/2012 15:29:15:593,A,600,5876,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,269.17,,
2201110,KIT INJECTOR AVA-TEX,09/05/2012 15:29:15:593,A,600,5877,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1100,,
2201111,KIT INTRAUTERINE PRESS MONITOR,09/05/2012 15:29:15:593,A,600,5878,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,378.01,,
2201112,KIT INTRO PERCU PEEL APART 10FR BARD,09/05/2012 15:29:15:593,A,600,5879,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1235,C1892,
2201113,KIT INTRO SHEATH PEEL AWAY  7F,09/05/2012 15:29:15:593,A,600,5880,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,364,C1892,
2201114,KIT INTRO SHEATH PEEL AWAY  8.5F,09/05/2012 15:29:15:593,A,600,5881,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,364,C1892,
2201115,KIT INTRO SHEATH PEEL AWAY 12F,09/05/2012 15:29:15:593,A,600,5882,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,364,C1892,
2201116,KIT INTRO SHEATH PEEL AWAY 16F,09/05/2012 15:29:15:593,A,600,5883,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,364,C1892,
2201117,KIT INTRO ULTIMUM 4FR 12CM,09/05/2012 15:29:15:593,A,600,14854,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,20/05/2014 00:00,272,126.75,C1894,
2201118,KIT INTRO ULTIMUM 5FR 12CM,09/05/2012 15:29:15:593,A,600,14861,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,20/05/2014 00:00,272,126.75,C1894,
2201119,KIT INTRO ULTIMUM 6FR 12CM,09/05/2012 15:29:15:593,A,600,14806,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,20/05/2014 00:00,272,126.75,C1894,
2201120,KIT INTRO ULTIMUM 23CM,09/05/2012 15:29:15:593,A,600,14804,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,20/05/2014 00:00,272,458.64,C1894,
2201121,KIT INTRO ULTIMUM 7FR 12CM,09/05/2012 15:29:15:593,A,600,14849,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,20/05/2014 00:00,272,126.75,C1894,
2201122,KIT INTRO ULTIMUM 7FR 23CM,09/05/2012 15:29:15:593,A,600,14810,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,20/05/2014 00:00,272,458.64,C1894,
2201123,KIT LAPARASCOPY OPERATIVE,09/05/2012 15:29:15:593,A,600,11896,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,12/06/2013 00:00,270,1267.37,,
2201124,KIT LIQUIPREP LO-SO,09/05/2012 15:29:15:593,A,600,5891,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,39.09,,
2201125,KIT MANIFOLD LT HEART CUSTOM,09/05/2012 15:29:15:593,A,600,5892,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,291.2,,
2201126,KIT MICROINTRODUCER MINI STICK,09/05/2012 15:29:15:593,A,600,5893,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,390,,
2201127,KIT MIXING CEMENT ACM W/FEM NZZL,09/05/2012 15:29:15:593,A,600,5894,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1231.36,,
2201128,KIT NASAL PAC RAPID-RHINO 5.5,09/05/2012 15:29:15:593,A,600,5895,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,435.5,,
2201129,KIT NEPHROSTOMY 8FR 25CM,09/05/2012 15:29:15:593,A,600,13994,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,09/09/2013 00:00,270,1484.8,C1729,
2201130,KIT NEPHROSTOMY VTCG/8-K,09/05/2012 15:29:15:593,A,600,5897,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1636.9,C1729,
2201131,KIT PEG PONSKY 20FR,09/05/2012 15:29:15:593,A,600,5898,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,877.5,,
2201132,KIT PEG SAFETY 20FR PULL,09/05/2012 15:29:15:593,A,600,5899,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1137.5,,
2201133,KIT PEG SAFETY 20FR PUSH,09/05/2012 15:29:15:593,A,600,5900,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1137.5,,
2201134,KIT PEG SAFETY 24FR PULL,09/05/2012 15:29:15:593,A,600,5901,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1137.5,,
2201135,KIT PERC SHEATH INTRO 6FR,09/05/2012 15:29:15:593,A,600,5902,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,340.67,,
2201136,KIT PERC SHEATH INTRO 8.5FR,09/05/2012 15:29:15:593,A,600,5903,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,359.8,,
2201137,KIT PERITONEAL CURL SWAN NECK 62.5CM,09/05/2012 15:29:15:593,A,600,5904,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,2292.28,C1750,
2201138,KIT PICC 4FR SNGL LUMEN XPP,09/05/2012 15:29:15:593,A,600,5905,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1645,C1751,
2201139,KIT PICC 5FR DUAL LUMEN XPP,09/05/2012 15:29:15:593,A,600,5906,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,1745,C1751,
2201140,KIT PNEUMOTHORAX 8FR ARROW,09/05/2012 15:29:15:593,A,600,5907,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1173.9,C1788,
2201141,KIT PORT ACCESS 19X .75 POWERLOC,09/05/2012 15:29:15:593,A,600,14230,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/09/2013 00:00,272,310.36,C1788,
2201142,KIT PORT ACCESS 20X .75 POWERLOC,09/05/2012 15:29:15:593,A,600,14231,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/09/2013 00:00,272,310.36,C1788,
2201143,KIT PORT ACCESS 20X1.00 POWERLOC,09/05/2012 15:29:15:593,A,600,14232,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/09/2013 00:00,272,310.36,C1788,
2201144,KIT PORT ACCESS 22X .75 POWERLOC,09/05/2012 15:29:15:593,A,600,14233,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/09/2013 00:00,272,310.36,C1788,
2201145,KIT PROBE SURGEON CONTROLLED NIM,09/05/2012 15:29:15:593,A,600,5912,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,6500,,
2201146,KIT REPAIR TIGHTROPE  SYNDESMOSIS KNTLS,09/05/2012 15:29:15:593,A,600,5913,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,8505,,
2201147,KIT REPAIR TIGHTROPE SYNDESMOSIS,09/05/2012 15:29:15:593,A,600,5914,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,4950,,
2201148,KIT SHOULDER SUSPENSION,09/05/2012 15:29:15:593,A,600,5915,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,201.48,C1776,
2201149,KIT TEMPORARY PACING 5 FR,09/05/2012 15:29:15:593,A,600,5916,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1064.7,,
2201150,KIT THORACENTESIS PLEURA-SEAL,09/05/2012 15:29:15:593,A,600,5917,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,612.33,,
2201151,KIT TRACH CLOSED 14F,09/05/2012 15:29:15:593,A,600,5918,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,126.96,,
2201152,KIT TRACH PERCUTAN PERFIT 7MM,09/05/2012 15:29:15:593,A,600,5919,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,3368.4,,
2201153,KIT TRACH PERCUTAN PERFIT 8MM,09/05/2012 15:29:15:593,A,600,5920,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,2728.5,,
2201154,KIT TRANSDUCER DISP SINGLE,09/05/2012 15:29:15:593,A,600,5921,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,121.5,,
2201155,KIT URETERAL INFRAVISION UNIV,09/05/2012 15:29:15:593,A,600,5922,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,278,2269.48,C1758,
2201156,KIT WRIST FIXATOR LOW-PROFILE,09/05/2012 15:29:15:593,A,600,5923,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,10014.9,,
2201157,K-WIRE 2.0 X 150 STRYKER,09/05/2012 15:29:15:593,A,600,5924,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,326.3,,
2201158,K-WIRE 3.0 X 285 STRYKER,09/05/2012 15:29:15:593,A,600,5925,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,1089.79,,
2201159,K-WIRE 3.2 X 300 STRYKER,09/05/2012 15:29:15:593,A,600,5926,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,525.85,,
2201160,LAP-BAND AP W/ACCESS PORT 1 LARGE,09/05/2012 15:29:15:593,A,600,5927,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,25165,,
2201161,LAP-BAND AP W/ACCESS PORT 1 STANDARD,09/05/2012 15:29:15:593,A,600,5928,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,272,25165,,
2201162,LEAD CAPSUREFIX NOVUS 5076-52 (REPLACE),05/13/2013 07:23:41:627,A,600,17528,25,smcshane,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/10/2017 00:00,275,6500,C1896,
2201163,LEAD DURATA 7120Q ENDOCARD DUAL COIL (RE,09/05/2012 15:29:15:593,A,600,17529,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/10/2017 00:00,275,29400,C1895,
2201164,LEAD TENDRIL SDX 1888TC/2088TC (REPL),09/05/2012 15:29:15:593,A,600,17530,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,30/10/2017 00:00,275,6000,C1898,
2201165,LENS INTRAOCULAR CR70BU/CZ70BD,09/05/2012 15:29:15:593,A,600,5932,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201166,LENS INTRAOCULAR CR70BU/CZ70BD  5.0D,09/05/2012 15:29:15:593,A,600,5933,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201167,LENS INTRAOCULAR CR70BU  6.0D,09/05/2012 15:29:15:593,A,600,5934,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201168,LENS INTRAOCULAR CR70BU 11.5D,09/05/2012 15:29:15:593,A,600,5935,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201169,LENS INTRAOCULAR CR70BU 12.0D,09/05/2012 15:29:15:593,A,600,5936,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201170,LENS INTRAOCULAR CR70BU 14.0D,09/05/2012 15:29:15:593,A,600,5937,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201171,LENS INTRAOCULAR CR70BU 14.5D,09/05/2012 15:29:15:593,A,600,5938,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201172,LENS INTRAOCULAR CR70BU 15.0D,09/05/2012 15:29:15:593,A,600,5939,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201173,LENS INTRAOCULAR CR70BU 15.5D,09/05/2012 15:29:15:593,A,600,5940,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201174,LENS INTRAOCULAR CR70BU 16.0D,09/05/2012 15:29:15:593,A,600,5941,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201175,LENS INTRAOCULAR CR70BU 16.5D,09/05/2012 15:29:15:593,A,600,5942,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201176,LENS INTRAOCULAR CR70BU 17.0D,09/05/2012 15:29:15:593,A,600,5943,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201177,LENS INTRAOCULAR CR70BU 17.5D,09/05/2012 15:29:15:593,A,600,5944,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
2201178,LENS INTRAOCULAR CR70BU 18.0D,09/05/2012 15:29:15:593,A,600,5945,25,CNV_CCM_APPEND,09/05/2012 15:29:15:593,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/1960 00:00,276,650,V2632,
