Saint Louise Regional Hospital #106434138,,,,,
SLRH Dept#,Charge Number,Description, 06/01/18 Default Price , 06/01/18 Outpatient Price , 06/01/18 ER price 
76700,4300711,DUPLEX VENOUS EXT UNILAT/LMTD RT," $1,881.00 "," $1,881.00 "," $1,881.00 "
76700,4300752,DUPLEX VENOUS EXT UNILAT/LMTD RT," $1,881.00 "," $1,881.00 "," $1,881.00 "
76700,4300687,DUP-SCAN XTR VEINS COMP BILAT STUDY," $2,970.00 "," $2,970.00 "," $2,970.00 "
76700,4300695,DUP-SCAN XTR VEINS COMP BILAT STUDY," $2,970.00 "," $2,970.00 "," $2,970.00 "
77100,9411737,DUTASTERIDE 0.5MG CAPSULE, $39.00 , $39.00 , $39.00 
76301,0381244,DX MAMMO W/CAD IF DONE BILATERAL, $702.00 , $702.00 , $702.00 
76360,5550033,DX MAMMO W/CAD IF DONE BILATERAL, $702.00 , $702.00 , $702.00 
76301,0381236,DX MAMMO W/CAD IF DONE UNILAT LT, $431.00 , $431.00 , $431.00 
76360,5550025,DX MAMMO W/CAD IF DONE UNILAT LT, $431.00 , $431.00 , $431.00 
76301,0381228,DX MAMMO W/CAD IF DONE UNILAT RT, $431.00 , $431.00 , $431.00 
76360,5550017,DX MAMMO W/CAD IF DONE UNILAT RT, $431.00 , $431.00 , $431.00 
76300,0300277,DXA BONE DENSITY STUDY 1 + SITES, $883.00 , $883.00 , $883.00 
77800,3602075,DYSPHAGIA EVAL (120)," $1,312.00 "," $1,312.00 "," $1,312.00 "
77800,3600137,DYSPHAGIA EVAL (30), $328.00 , $328.00 , $328.00 
77800,3600145,DYSPHAGIA EVAL (45), $492.00 , $492.00 , $492.00 
77800,3600152,DYSPHAGIA EVAL (60), $656.00 , $656.00 , $656.00 
77800,3600160,DYSPHAGIA EVAL (75), $820.00 , $820.00 , $820.00 
77800,3600178,DYSPHAGIA EVAL (90), $984.00 , $984.00 , $984.00 
77800,3602059,DYSPHAGIA TRNG (120)," $1,073.00 "," $1,073.00 "," $1,073.00 "
77800,3600293,DYSPHAGIA TRNG (15), $417.00 , $417.00 , $417.00 
77800,3600301,DYSPHAGIA TRNG (30), $694.00 , $694.00 , $694.00 
77800,3600319,DYSPHAGIA TRNG (45), $699.00 , $699.00 , $699.00 
77800,3600327,DYSPHAGIA TRNG (60), $743.00 , $743.00 , $743.00 
77800,3600335,DYSPHAGIA TRNG (75), $858.00 , $858.00 , $858.00 
77800,3600343,DYSPHAGIA TRNG (90), $974.00 , $974.00 , $974.00 
77201,2900942,ECHO COMPLETE," $7,451.00 "," $7,451.00 "," $7,451.00 "
77201,2900066,ECHO TEE COMPLETE W/INT & REPORT," $6,382.00 "," $6,382.00 "," $6,382.00 "
77100,9411760,ECONAZOLE 1% CREAM 30G, $225.00 , $225.00 , $225.00 
75008,0117986,EGFR GENE ANALYSIS COM VARIANTS [NG, $315.00 , $315.00 , $315.00 
75000,0100271,EIA SHIGELLA-LIKE TOXIN AG QL/SQ, $121.00 , $121.00 , $121.00 
77201,2900041,EKG 12 LEAD TRACING ONLY, $818.00 , $818.00 , $818.00 
70105,1200815,"EKG 1-3 LEADS, TRACING ONLY-ER", $330.00 , $330.00 , $330.00 
77700,0600452,"ELECT STIM, MANUAL (15)", $161.00 , $161.00 , $161.00 
77700,0600411,"ELECT STIM, UNATTENDED", $190.00 , $190.00 , $190.00 
60105,0900076,ELECTIVE CARDIOVERSION-ELECTRICAL," $3,660.00 "," $3,660.00 "," $3,660.00 "
60105,0900084,ELECTIVE CARDIOVERSION-ELECTRICAL," $3,660.00 "," $3,660.00 "," $3,660.00 "
70105,1200781,ELECTIVE CARDIOVERSION-ELECTRICAL," $3,660.00 "," $3,660.00 "," $3,660.00 "
77900,4600300,ELECTRICAL STIM UNATTENDED OT, $190.00 , $190.00 , $190.00 
77201,2900199,ELECTRO CEREBRAL SILENCE," $1,400.00 "," $1,400.00 "," $1,400.00 "
70105,1201979,ELECTROCARDIOGRAM 12/TRACE NO RPT, $818.00 , $818.00 , $818.00 
74202,1800135,ELECTRODE IMPLANTED TEMP PACING, $220.00 , $220.00 , $220.00 
74202,1807304,ELECTRODE ONE STEP EKG PACING, $154.00 , $154.00 , $154.00 
74700,0416990,ELECTRODE QUICK PACE EXT," $1,676.00 "," $1,676.00 "," $1,676.00 "
74202,1808369,ELECTRODE ROLLER BALL, $370.00 , $370.00 , $370.00 
74202,1803865,ELECTRODE SET MEDTRONIC NIMS, $351.00 , $351.00 , $351.00 
74700,0405639,ELECTRODE SPIRAL, $76.00 , $76.00 , $76.00 
74202,1813450,ELECTRODE UROLOGY (51-100), $272.00 , $272.00 , $272.00 
75000,0101154,ELECTROLYTE PANEL, $415.00 , $108.00 , $415.00 
74202,1808534,ELECTROSURG PLATE (11-50), $263.00 , $263.00 , $263.00 
77100,9411851,EMLA CREAM 5G, $64.00 , $64.00 , $64.00 
77100,9411877,ENALAPRIL 10MG TABLET, $18.00 , $18.00 , $18.00 
77100,9411885,ENALAPRIL 2.5MG TABLET, $16.00 , $16.00 , $16.00 
77100,9411901,ENALAPRIL 5MG TABLET, $18.00 , $18.00 , $18.00 
77100,9406604,ENALAPRILAT 1.25MG/1ML INJ, $44.00 , $44.00 , $44.00 
77100,9406612,ENALAPRILAT 2.5MG/2ML INJ, $49.00 , $49.00 , $49.00 
74202,1823848,ENDO CLIP, $234.00 , $234.00 , $234.00 
74202,1819895,ENDOBUTTON (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1804699,ENDOSCOPIC DEVICE (101-150), $451.00 , $451.00 , $451.00 
74202,1808393,ENDOSCOPIC KITTNER," $1,047.00 "," $1,047.00 "," $1,047.00 "
74700,0419747,ENDOTRACHEAL TUBE HOLDER, $30.00 , $30.00 , $30.00 
74700,0405647,ENEMA FLEET ADULT, $12.00 , $12.00 , $3.44 
77100,9403221,ENOXAPARIN 100MG/1ML INJECTION, $646.00 , $646.00 , $646.00 
77100,9403254,ENOXAPARIN 30MG/0.3ML INJ, $190.00 , $190.00 , $190.00 
77100,9403262,ENOXAPARIN 40MG/0.4 ML INJ, $270.00 , $270.00 , $270.00 
77100,9403270,ENOXAPARIN 60MG/0.6ML INJ, $396.00 , $396.00 , $396.00 
77100,9403288,ENOXAPARIN 80MG/0.8ML INJ, $474.00 , $474.00 , $474.00 
77100,9411919,ENTACAPONE 200MG TABLET, $34.00 , $34.00 , $34.00 
74202,1824002,ENVELOPE PACEMAKER ANTI-BACTERIAL," $2,488.00 "," $2,488.00 "," $2,488.00 "
77100,9411950,EPHEDRINE 50MG/1ML INJECTION, $45.00 , $45.00 , $45.00 
70805,5403878,EPIDM AUTOGFT TRK/A/L 1ST 100 SQ CM," $10,626.00 "," $10,626.00 "," $10,626.00 "
77100,9400185,EPINEPHRI 1:1000 30MG/30ML INJ MDV, $81.00 , $81.00 , $81.00 
77100,9400227,"EPINEPHRINE 1:10,000 1MG/10ML", $53.00 , $53.00 , $53.00 
77100,9400201,EPINEPHRINE 1:1000 1MG/1ML INJ, $30.00 , $30.00 , $30.00 
74700,0420042,EPISTAT II CATH ONLY, $263.00 , $263.00 , $94.00 
77100,9411976,EPLERENONE 25MG TABLET, $44.00 , $44.00 , $44.00 
77100,9411984,EPLERENONE 50MG TABLET, $44.00 , $44.00 , $44.00 
77100,9452376,"EPOETIN 10,000U/ML PF DIALYSIS"," $1,380.00 "," $1,380.00 "," $1,380.00 "
77100,9452384,"EPOETIN 10,000U/ML PF NON-DIALYSIS"," $1,380.00 "," $1,380.00 "," $1,380.00 "
77100,9452400,"EPOETIN 2,000U/ML PF DIALYSIS", $291.00 , $291.00 , $291.00 
77100,9452434,"EPOETIN 20,000U/ML PF DIALYSIS"," $2,741.00 "," $2,741.00 "," $2,741.00 "
77100,9452467,"EPOETIN 3,000U/ML PF DIALYSIS", $427.00 , $427.00 , $427.00 
77100,9452475,"EPOETIN 3,000U/ML PF NON-DIALYSIS", $427.00 , $427.00 , $427.00 
77100,9452491,"EPOETIN 4,000U/ML PF DIALYSIS", $564.00 , $564.00 , $564.00 
77100,9452509,"EPOETIN 4,000U/ML PF NON-DIALYSIS", $564.00 , $564.00 , $564.00 
77100,9452525,"EPOETIN 40,000U/ML PF DIALYSIS"," $5,462.00 "," $5,462.00 "," $5,462.00 "
77100,9402447,EPTIFIBATIDE 20MG/10ML INJ, $881.00 , $881.00 , $881.00 
77100,9402454,EPTIFIBATIDE 75MG/100ML INJ," $2,717.00 "," $2,717.00 "," $2,717.00 "
70105,1201128,ER INFUSION THEARAPY:1ST INTHR, $894.00 , $894.00 , $894.00 
70105,1201144,ER INFUSION:ADD SEQ UP TO 1HR, $483.00 , $483.00 , $483.00 
70105,1201151,ER INFUSION:CONCURRENT, $340.00 , $340.00 , $340.00 
70105,1201110,ER IV HYDRATION: EA ADDTL HR, $307.00 , $307.00 , $307.00 
70105,1201102,ER IV HYDRATION: INITIAL HOUR, $860.00 , $860.00 , $860.00 
70100,1200278,ER LEVEL 1:MINOR, $618.00 , $618.00 , $618.00 
70100,1200286,ER LEVEL 2:BASIC," $1,194.00 "," $1,194.00 "," $1,194.00 "
70100,1200294,ER LEVEL 3:INTERMEDIATE," $2,129.00 "," $2,129.00 "," $2,129.00 "
70100,1200302,ER LEVEL 4:ADVANCED," $3,689.00 "," $3,689.00 "," $3,689.00 "
70100,1200310,ER LEVEL 5:SEVERE/COMPLEX," $5,181.00 "," $5,181.00 "," $5,181.00 "
70100,1200328,ER LEVEL 6:CRITICAL CARE," $7,026.00 "," $7,026.00 "," $7,026.00 "
77100,9435579,"ERGOCALCIFEROL 50,000U CAP", $25.00 , $25.00 , $25.00 
77100,9402470,ERTAPENEM 1G INJECTION, $499.00 , $499.00 , $499.00 
77100,9412081,ERYTHROMYCIN 0.5%  OINT 3.5G, $139.00 , $139.00 , $139.00 
70832,5502299,ERYTHROMYCIN 0.5% OPH OINT 1G, $31.00 , $31.00 , $31.00 
77100,9412099,ERYTHROMYCIN 0.5% OPH OINT 1G, $71.00 , $71.00 , $71.00 
77100,9412107,ERYTHROMYCIN 200MG/5ML SUSP, $25.00 , $25.00 , $25.00 
77100,9402504,ERYTHROMYCIN 500MG INJECTION, $126.00 , $126.00 , $126.00 
77100,9412172,ERYTHROMYCIN BASE 250MG TAB, $26.00 , $26.00 , $26.00 
77100,9462474,ERYTHROMYCIN DR EC 250MG TAB, $24.00 , $24.00 , $24.00 
77100,9412263,ESCITALOPRAM 10MG TABLET, $41.00 , $41.00 , $41.00 
74202,1805969,ESMARK, $12.00 , $12.00 , $12.00 
77100,9406802,ESMOLOL 100MG/10ML INJECTION, $182.00 , $182.00 , $182.00 
77100,9406828,ESMOLOL 2.5G/250ML NS INJ," $1,088.00 "," $1,088.00 "," $1,088.00 "
77100,9412321,ESOMEPRAZOLE 40MG INJECTION, $255.00 , $255.00 , $255.00 
77100,9412354,ESTRADIOL 0.05MG/24HR PATCH, $143.00 , $143.00 , $143.00 
77100,9412396,ESTRADIOL 0.5MG MICRONIZED TAB, $12.00 , $12.00 , $12.00 
77100,9412404,ESTRADIOL 1MG MICRONIZED TAB, $13.00 , $13.00 , $13.00 
77100,9412453,ESTROGEN CONJ 0.625MG TAB, $24.00 , $24.00 , $24.00 
77100,9412461,ESTROGEN CONJUGATED 0.3MG TAB, $24.00 , $24.00 , $24.00 
77100,9402587,ESTROGEN CONJUGATED 25MG INJ, $766.00 , $766.00 , $766.00 
77100,9412529,ESZOPICLONE 1MG TABLET, $68.00 , $68.00 , $68.00 
77100,9412552,ETHAMBUTOL  100MG TABLET, $15.00 , $15.00 , $15.00 
77100,9412560,ETHAMBUTOL 400MG TABLET, $23.00 , $23.00 , $23.00 
77100,9406851,ETOMIDATE 20MG/10ML INJECTION, $81.00 , $81.00 , $81.00 
77100,9406869,ETOMIDATE 40MG/20ML INJECTION, $153.00 , $153.00 , $153.00 
77100,9405499,ETOPOSIDE 100MG/5ML INJECTION MDV, $143.00 , $143.00 , $143.00 
74202,1805951,EVACUATOR ELLIK BLADDER, $41.00 , $41.00 , $41.00 
77800,3602265,EVAL BEHAV\ QUAL ANALYS VOICE (15), $617.00 , $617.00 , $617.00 
77800,3602273,EVAL BEHAV\ QUAL ANALYS VOICE (30), $905.00 , $905.00 , $905.00 
77800,3602232,EVAL BEHAV\ QUAL ANALYS VOICE (45)," $1,333.00 "," $1,333.00 "," $1,333.00 "
77800,3602281,EVAL BEHAV\ QUAL ANALYS VOICE (60)," $1,516.00 "," $1,516.00 "," $1,516.00 "
75000,0111450,EVAL OF CERVICOVAG PAMG-1 PP12, $221.00 , $221.00 , $221.00 
77800,3602240,EVAL SPEECH SOUND LANG COMPR(15), $617.00 , $617.00 , $617.00 
77800,3602216,EVAL SPEECH SOUND LANG COMPR(30), $905.00 , $905.00 , $905.00 
77800,3602224,EVAL SPEECH SOUND LANG COMPR(45)," $1,333.00 "," $1,333.00 "," $1,333.00 "
77800,3602257,EVAL SPEECH SOUND LANG COMPR(60)," $1,516.00 "," $1,516.00 "," $1,516.00 "
77800,3602174,EVALUATE SPEECH PRODUCTION(15), $617.00 , $617.00 , $617.00 
77800,3602182,EVALUATE SPEECH PRODUCTION(30), $905.00 , $905.00 , $905.00 
77800,3602190,EVALUATE SPEECH PRODUCTION(45)," $1,333.00 "," $1,333.00 "," $1,333.00 "
77800,3602208,EVALUATE SPEECH PRODUCTION(60)," $1,516.00 "," $1,516.00 "," $1,516.00 "
77800,3602133,EVALUATION OF SPEECH FLUENCY(15), $617.00 , $617.00 , $617.00 
77800,3602141,EVALUATION OF SPEECH FLUENCY(30), $905.00 , $905.00 , $905.00 
77800,3602166,EVALUATION OF SPEECH FLUENCY(60)," $1,516.00 "," $1,516.00 "," $1,516.00 "
74202,1819127,EVENT RECORDER CARDIAC (3.5-4.5K)," $12,803.00 "," $12,803.00 "," $12,803.00 "
74202,1821529,EVENT RECORDER CARDIAC (4.5-5.5K)," $16,003.00 "," $16,003.00 "," $16,003.00 "
75000,0117804,EXAM/SEL ARCHIVE TISS MOLECULAR ANA, $54.00 , $54.00 , $54.00 
70805,5403894,EXC MAL LSN TRUNK/ARM/LEG 2.1-3.0CM," $3,504.00 "," $3,504.00 "," $3,504.00 "
70805,5400106,EXC TR-EXT B9+MARG 1.1-2 CM," $2,166.00 "," $2,166.00 "," $2,166.00 "
70805,5400718,EXC TR-EXT MAL+MARG 3.1-4 CM," $4,017.00 "," $4,017.00 "," $4,017.00 "
77100,9422486,EXCEDRIN EX STRENGTH TABLET, $11.00 , $11.00 , $11.00 
70805,5401724,EXCISION TUMOR FACE/SCLP SUBQ <2CM," $2,331.00 "," $2,331.00 "," $2,331.00 "
77100,9406877,EXENATIDE PEN 0.3MG/1.2ML INJ," $1,803.00 "," $1,803.00 "," $1,803.00 "
74000,1300250,EXT CEPHALIC VERSION W-W/O TOCLYSIS," $2,242.00 "," $2,242.00 "," $2,242.00 "
74700,0408690,EXT PACING ELECTRODE (11-50), $263.00 , $263.00 , $50.00 
74700,0400333,EXT PACING ELECTRODES (51-100), $272.00 , $272.00 , $272.00 
74202,1823665,EXTERNAL FIXATOR (751-1000)," $3,139.00 "," $3,139.00 "," $3,139.00 "
74202,1804400,EXTERNAL NEURO STIMULATOR (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
75008,0108563,EXTRACTABLE NUCLEAR ANTI EA AB [AP, $15.20 , $15.20 , $15.20 
75008,0108571,EXTRACTABLE NUCLEAR ANTI EA AB [AP, $15.20 , $15.20 , $15.20 
75008,0108589,EXTRACTABLE NUCLEAR ANTI EA AB [AP, $15.20 , $15.20 , $15.20 
75008,0108597,EXTRACTABLE NUCLEAR ANTI EA AB [AP, $15.20 , $15.20 , $15.20 
75008,0108613,EXTRACTABLE NUCLEAR ANTI EA AB [AP, $15.20 , $15.20 , $15.20 
76302,0304311,E-Z PASTE ORAL CREAM 454GM, $160.00 , $160.00 , $160.00 
77100,9412693,EZETIMIBE 10MG TABLET, $48.00 , $48.00 , $48.00 
70832,5501606,FAMOTIDINE 20MG TAB UD, $5.00 , $5.00 , $5.00 
77100,9412735,FAMOTIDINE 20MG TABLET, $13.00 , $13.00 , $13.00 
77100,9412743,FAMOTIDINE 20MG/2.5ML SUSP, $110.00 , $110.00 , $110.00 
77100,9406893,FAMOTIDINE 20MG/2ML INJECTION, $25.00 , $25.00 , $25.00 
77100,9406943,FAT EMULSION 20% 250ML, $271.00 , $271.00 , $271.00 
77100,9406950,FAT EMULSION 20% 500ML INJ, $512.00 , $512.00 , $512.00 
77100,9412834,FELODIPINE 2.5MG ER TABLET, $22.00 , $22.00 , $22.00 
77100,9412842,FELODIPINE 5MG ER TABLET, $21.00 , $21.00 , $21.00 
77100,9412867,FENOFIBRATE 145MG TABLET, $42.00 , $42.00 , $42.00 
77100,9412875,FENOFIBRATE 160MG MICROTABLET, $27.00 , $27.00 , $27.00 
77100,9450420,FENOFIBRIC ACID 45MG CAPSULE, $25.00 , $25.00 , $25.00 
77100,9412941,FENTANYL 100MCG/HR PATCH, $391.00 , $391.00 , $391.00 
77100,9454596,FENTANYL 12MCG/HR PATCH, $152.00 , $152.00 , $152.00 
77100,9404229,FENTANYL 250MCG/5ML INJECTION, $42.00 , $42.00 , $42.00 
77100,9412990,FENTANYL 25MCG/HR PATCH, $118.00 , $118.00 , $118.00 
77100,9413014,FENTANYL 50MCG/HR PATCH, $230.00 , $230.00 , $230.00 
77100,9404203,FENTANYL 50MCG/ML INJ 2ML, $51.00 , $51.00 , $51.00 
77100,9413030,FENTANYL 75MCG/HR PATCH, $298.00 , $298.00 , $298.00 
77100,9407057,FENTNYL 2MCG-BUPI 0.125% 100ML, $158.00 , $158.00 , $158.00 
77100,9457268,FENTNYL 2MCG-BUPI 0.125% 250ML, $364.00 , $364.00 , $364.00 
77100,9464496,FERROUS FUMARATE-VIT C TABLET, $12.00 , $12.00 , $12.00 
77100,9413121,FERROUS GLUCONATE 325MG TABLET, $11.00 , $11.00 , $11.00 
77100,9413154,FERROUS SULFATE 300MG/5ML LIQ, $14.00 , $14.00 , $14.00 
77100,9413162,FERROUS SULFATE 325MG TABLET, $11.00 , $11.00 , $11.00 
75000,0103986,FETAL FIBRONECTIN CERVICOVAGINAL SQ," $1,234.00 "," $1,234.00 "," $1,234.00 "
74000,1300185,FETAL NON-STRESS TEST, $798.00 , $798.00 , $798.00 
77100,9413188,FEXOFENADINE 180MG TABLET, $27.00 , $27.00 , $27.00 
77100,9413196,FEXOFENADINE 60MG TABLET, $16.00 , $16.00 , $16.00 
75400,0800516,FFP PER UNIT 8-24 HRS-(ARC), $55.00 , $55.00 , $55.00 
75400,0800193,FFP UNIT 8-24 HRS PROCESS FEE, $113.00 , $113.00 , $113.00 
75000,0102608,FIBRIN DEGRADE PROD QUAL/SEMIQ, $676.00 , $676.00 , $676.00 
75000,0102616,FIBRINOGEN ACTIVITY, $379.00 , $379.00 , $379.00 
77100,9455205,FIDAXOMICIN 200MG TABLET," $1,253.00 "," $1,253.00 "," $1,253.00 "
77100,9402611,FILGRASTIM 300MCG/1ML INJ," $1,968.00 "," $1,968.00 "," $1,968.00 "
77100,9402629,FILGRASTIM 480MCG/1.6ML INJ," $3,122.00 "," $3,122.00 "," $3,122.00 "
74700,0405779,FILTER SET BLOOD TRANSFUSION, $286.00 , $286.00 , $286.00 
77100,9413204,FINASTERIDE 5MG TABLET, $32.00 , $32.00 , $32.00 
77100,9422007,FIORICET TABLET, $15.00 , $15.00 , $15.00 
77100,9425695,FIORINAL TABLET, $30.00 , $30.00 , $30.00 
77100,9413238,FLECAINIDE 100MG TABLET, $30.00 , $30.00 , $30.00 
77100,9445081,FLEET ENEMA 133ML, $17.00 , $17.00 , $17.00 
74700,0419903,FLEXI SEAL, $670.00 , $670.00 , $670.00 
74202,1820471,FLEXOR DUAL LUMAN (151-200), $631.00 , $631.00 , $631.00 
77100,9413253,FLONASE 50MCG NASAL SPRAY 16G, $599.00 , $599.00 , $599.00 
77100,9425828,FLORANEX GRANULES 1G PKT, $16.00 , $16.00 , $16.00 
77100,9455320,FLORANEX TABLET, $12.00 , $12.00 , $12.00 
77100,9457490,FLORASTOR KIDS 250MG PACKET, $15.00 , $15.00 , $15.00 
77100,9413261,FLOVENT 110MCG 12G MDI," $1,030.00 "," $1,030.00 "," $1,030.00 "
77100,9413279,FLOVENT 220MCG 12G MDI," $1,595.00 "," $1,595.00 "," $1,595.00 "
77100,9413287,FLOVENT 44MCG 10.6G MDI, $771.00 , $771.00 , $771.00 
75008,0111633,FLOW CYTO TC 1ST MARKER 2-8 [AP, $42.18 , $42.18 , $42.18 
75008,0111641,FLOW CYTO TC EA ADDL MARKER [AP, $10.00 , $10.00 , $10.00 
75008,0118182,FLOW CYTO TC EA ADDL MARKER [NG, $4.00 , $4.00 , $4.00 
75008,0118190,FLOW CYTO TC EA ADDL MARKER [NG, $11.00 , $11.00 , $11.00 
75000,0117853,FLOW CYTOM TC 1ST MARKER 2-8 [NG, $86.00 , $86.00 , $86.00 
75008,0118174,FLOW CYTOM TC 1ST MARKER 2-8 [NG, $247.00 , $247.00 , $247.00 
75008,0118166,FLOW CYTOM TC 1ST MARKER 2-8 [NG, $322.00 , $322.00 , $322.00 
75008,0118737,FLOW CYTOMETRY INTERP 16+ MRKR [NG, $75.00 , $75.00 , $75.00 
75000,0117861,FLOW CYTOMETRY TC EA ADDTL MARKER, $348.00 , $348.00 , $348.00 
77100,9465808,FLUARIX 2017-18 FLU VAC 3+YR INJ, $159.00 , $159.00 , $159.00 
77100,9413295,FLUCONAZOLE 100MG TABLET, $72.00 , $72.00 , $72.00 
77100,9402660,FLUCONAZOLE 200MG/100ML PREMIX, $430.00 , $430.00 , $430.00 
77100,9402686,FLUCONAZOLE 400MG/200ML PREMIX, $622.00 , $622.00 , $622.00 
77100,9465600,FLUCONAZOLE 800MG/NS 400ML INJ," $1,183.00 "," $1,183.00 "," $1,183.00 "
77100,9413378,FLUDROCORTISONE 0.1 MG TABLET, $16.00 , $16.00 , $16.00 
77100,9407149,FLUMAZENIL 0.5MG/5ML INJECTION, $76.00 , $76.00 , $76.00 
77100,9413485,FLUOCINONIDE 0.05% CREAM 15G, $71.00 , $71.00 , $71.00 
70832,5501614,FLUORESCEIN 1MG OPHTH STRIP, $1.00 , $1.00 , $1.00 
77100,9413576,FLUORESCEIN 1MG OPHTH STRIP, $11.00 , $11.00 , $11.00 
75008,0111047,FLUORESCENT ANTIBODY TITER EA [AP, $10.44 , $10.44 , $10.44 
75008,0111054,FLUORESCENT ANTIBODY TITER EA [AP, $10.44 , $10.44 , $10.44 
75008,0107342,FLUORESCENT ANTIBOTY SCREEN EA [AP, $10.87 , $10.87 , $10.87 
75008,0108035,FLUORESCENT ANTIBOTY SCREEN EA [AP, $10.87 , $10.87 , $10.87 
76700,4300091,FLUORO ABSCESS DRAIN/SPECIMN COLL," $3,057.00 "," $3,057.00 "," $3,057.00 "
76800,5700083,FLUORO ABSCESS DRAIN/SPECIMN COLL," $3,057.00 "," $3,057.00 "," $3,057.00 "
76300,0301127,FLUORO GUIDE FOR CV DEV PL/REP/REMV," $2,345.00 "," $2,345.00 "," $2,345.00 "
76300,0300608,FLUORO GUIDE FOR NEEDLE PLACEMENT," $1,962.00 "," $1,962.00 "," $1,962.00 "
76300,0300319,FLUOROSCOPY EXAM UP TO 1 HOUR," $1,669.00 "," $1,669.00 "," $1,669.00 "
76300,0300467,FLUOROSCOPY EXAM UP TO 1 HOUR," $1,669.00 "," $1,669.00 "," $1,669.00 "
76300,0300764,FLUOROSCOPY EXAM UP TO 1 HOUR," $1,669.00 "," $1,669.00 "," $1,669.00 "
77100,9405515,FLUOROURACIL 500MG/10ML INJ, $88.00 , $88.00 , $88.00 
77100,9413667,FLUOXETINE 10MG CAPSULE, $29.00 , $29.00 , $29.00 
77100,9413675,FLUOXETINE 20MG CAPSULE, $29.00 , $29.00 , $29.00 
77100,9407271,FLURBIPROFN 0.03% OP SOL 2.5ML, $69.00 , $69.00 , $69.00 
77100,9413907,FOLIC ACID 1MG TABLET, $13.00 , $13.00 , $13.00 
77100,9413915,FOLIC ACID 400 MCG TABLET, $11.00 , $11.00 , $11.00 
77100,9407289,FOLIC ACID 50MG/10ML INJ MDV, $244.00 , $244.00 , $244.00 
77100,9403296,FONDAPARINUX 10MG/0.8ML INJ," $1,070.00 "," $1,070.00 "," $1,070.00 "
77100,9403304,FONDAPARINUX 2.5MG/0.5ML INJ, $441.00 , $441.00 , $441.00 
77100,9403320,FONDAPARINUX 7.5MG/0.6ML INJ," $1,012.00 "," $1,012.00 "," $1,012.00 "
74700,0411157,FOOT WAFFLE HEAL ELEVATOR, $127.00 , $127.00 , $127.00 
74202,1804053,FORCEP BIOPSY (11-50), $263.00 , $263.00 , $263.00 
74202,1808401,FORCEP BIOPSY ENDOSCOPY A, $149.00 , $149.00 , $149.00 
74202,1815927,FORCEP BIOPSY URETEROSCOPIC, $986.00 , $986.00 , $986.00 
74202,1801448,FORCEPS BIPOLAR (DISP)(501-750)," $2,243.00 "," $2,243.00 "," $2,243.00 "
77100,9452749,FOSAPREPITANT 150MG INJ," $2,170.00 "," $2,170.00 "," $2,170.00 "
77100,9413964,FOSINOPRIL 10MG TABLET, $19.00 , $19.00 , $19.00 
77100,9413972,FOSINOPRIL 20MG TABLET, $19.00 , $19.00 , $19.00 
77100,9418856,FOSPHENYTOIN 100MG/2ML INJ, $40.00 , $40.00 , $40.00 
77100,9418864,FOSPHENYTOIN 500MG/10ML INJ, $100.00 , $100.00 , $100.00 
75000,0104216,FRESH FROZEN PLASMA THAWING EA UN, $239.00 , $239.00 , $239.00 
74700,0420257,FROVA INTUBATIN INTRO W/ADAPTERS, $239.00 , $239.00 , $239.00 
77100,9403601,FUROSEMIDE 10MG/ML 10ML INJ, $91.00 , $91.00 , $91.00 
77100,9403619,FUROSEMIDE 10MG/ML 2ML INJ, $25.00 , $25.00 , $25.00 
77100,9403627,FUROSEMIDE 10MG/ML 4ML INJ, $23.00 , $23.00 , $23.00 
77100,9413998,FUROSEMIDE 20MG TABLET, $12.00 , $12.00 , $12.00 
77100,9407347,FUROSEMIDE 40MG ORAL SOL 5ML, $22.00 , $22.00 , $22.00 
77100,9414004,FUROSEMIDE 40MG TABLET, $12.00 , $12.00 , $12.00 
77100,9414012,FUROSEMIDE 80MG TABLET, $14.00 , $14.00 , $14.00 
77100,9414020,GABAPENTIN 100MG CAPSULE, $15.00 , $15.00 , $15.00 
77100,9407354,GABAPENTIN 250MG/5ML SOL, $39.00 , $39.00 , $39.00 
77100,9414038,GABAPENTIN 300MG CAPSULE, $20.00 , $20.00 , $20.00 
77100,9414046,GABAPENTIN 400MG CAPSULE, $22.00 , $22.00 , $22.00 
76602,8301566,GADOBUTROL 1MMOL/ML 10ML VIAL, $181.00 , $181.00 , $181.00 
76602,8301558,GADOBUTROL 1MMOL/ML 7.5ML VIAL, $170.00 , $170.00 , $170.00 
76602,8301525,GADOTERATE MEGLUMINE 10ML INJ, $181.00 , $181.00 , $181.00 
76602,8301533,GADOTERATE MEGLUMINE 15ML INJ, $260.00 , $260.00 , $260.00 
76602,8301541,GADOTERATE MEGLUMINE 20ML INJ, $338.00 , $338.00 , $338.00 
75008,0110130,GALACTOS-1 TRANSFERASE SCREEN [AL, $18.25 , $18.25 , $18.25 
75008,0106583,GAMMAGLOBULIN IGE [AP, $14.88 , $14.88 , $14.88 
77200,2900264,GASSES BLOOD PH ONLY, $199.00 , $199.00 , $199.00 
76500,0700211,GASTRIC EMPTYING IMG STUDY," $4,502.00 "," $4,502.00 "," $4,502.00 "
74202,1825330,GASTRO/JEJUNO TUBE (201-250), $810.00 , $810.00 , $810.00 
