"SVCCD","Description","PRICE1","As of Date"
"1663121","US-LW EXT DPX ART BI",3096.65,"7/2/2019"
"1663123","US-UP EXT DPX ART BI",3151.39,"7/2/2019"
"1663126","US-UP EXT DPX ART UN",3151.39,"7/2/2019"
"1663127","US-DPLX SCAN ART CMP",2767.61,"7/2/2019"
"1663136","US-PELV PREG 14 WKS ",546.45,"7/2/2019"
"1663140","US-PLV PRG TRNSV    ",546.45,"7/2/2019"
"1663408","BR-DIG MAMMO SCRN BI",1353.02,"7/2/2019"
"1663503","US-ABDOMN AAA SCREEN",502.83,"7/2/2019"
"1663504","DEXA AXIAL          ",560.70,"7/2/2019"
"1663549","BR-DIG MAMMO SCRN UN",1353.02,"7/2/2019"
"1663604","US-EXT COMP JNT UNI ",850.83,"7/2/2019"
"1663605","US-EXT LTD JNT UNI  ",321.64,"7/2/2019"
"1670178","MR-ORBT FACE NECK WO",5738.54,"7/2/2019"
"1670179","MR-ORBT FACE NECK W ",3130.00,"7/2/2019"
"1670180","MR-ORBT FAC NCK WWO ",4018.00,"7/2/2019"
"1670181","MRA-HEAD WO         ",2750.00,"7/2/2019"
"1670184","MRA-NECK WO         ",5738.54,"7/2/2019"
"1670186","MRA-NECK WWO        ",4018.00,"7/2/2019"
"1670187","MR-BRAIN WO         ",6025.67,"7/2/2019"
"1670188","MR-BRAIN W          ",3130.00,"7/2/2019"
"1670189","MR-BRAIN WWO        ",7283.68,"7/2/2019"
"1670240","MR-CERV SPINE WO    ",6025.67,"7/2/2019"
"1670241","MR-CERV SPINE W     ",3130.00,"7/2/2019"
"1670242","MR-THOR SPINE WO    ",5738.54,"7/2/2019"
"1670243","MR-THOR SPINE W     ",3130.00,"7/2/2019"
"1670244","MR-LUMB SPINE WO    ",6025.67,"7/2/2019"
"1670245","MR-LUMB SPINE W     ",3130.00,"7/2/2019"
"1670246","MR-CERV SPINE WWO   ",4018.00,"7/2/2019"
"1670247","MR-THOR SPINE WWO   ",4018.00,"7/2/2019"
"1670248","MR-LUMB SPINE WWO   ",4018.00,"7/2/2019"
"1670256","MR-PELVIS WO        ",2750.00,"7/2/2019"
"1670257","MR-PELVIS W         ",5738.54,"7/2/2019"
"1670258","MR-PELVIS WWO       ",6310.62,"7/2/2019"
"1670298","MR-UPPER EXT WO     ",5064.56,"7/2/2019"
"1670300","MR-UPPER EXT W      ",3130.00,"7/2/2019"
"1670302","MR-UPPER EXT WWO    ",4018.00,"7/2/2019"
"1670304","MR-UPPER JOINT WO   ",5317.74,"7/2/2019"
"1670305","MR-UPPER JOINT W    ",6025.67,"7/2/2019"
"1670306","MR-UPPER JOINT WWO  ",4018.00,"7/2/2019"
"1670346","MR-LOWER EXTR WO    ",5317.74,"7/2/2019"
"1670348","MR-LOWER EXTR W     ",3130.00,"7/2/2019"
"1670350","MR-LOWER EXTR WWO   ",4018.00,"7/2/2019"
"1670352","MR-LW JOINT WO      ",2750.00,"7/2/2019"
"1670354","MR-LW JOINT WWO     ",4018.00,"7/2/2019"
"1670363","MR-ABDOMEN WO       ",7283.68,"7/2/2019"
"1670364","MR-ABDOMEN W        ",3130.00,"7/2/2019"
"1670365","MR-ABDOMEN WWO      ",4018.00,"7/2/2019"
"1670508","MR-BREAST BIL WO    ",2750.00,"7/2/2019"
"1670509","MR-BREAST BI WWO    ",7897.79,"7/2/2019"
"1680164","CT-HEAD WO          ",6610.53,"7/2/2019"
"1680166","CT-HEAD WWO         ",4018.00,"7/2/2019"
"1680167","CT-ORBIT EAR WO     ",2750.00,"7/2/2019"
"1680169","CT-ORBIT EAR WWO    ",4576.60,"7/2/2019"
"1680170","CT-MAXILLOFACIAL WO ",3705.24,"7/2/2019"
"1680171","CT-MAXILLOFACIAL W  ",3130.00,"7/2/2019"
"1680172","CT-MAXILLOFACIAL WWO",4568.73,"7/2/2019"
"1680173","CT-NECK SOFT TIS WO ",2750.00,"7/2/2019"
"1680174","CT-NECK SOFT TIS W  ",3879.76,"7/2/2019"
"1680175","CT-NECK SOFT TIS WWO",4162.01,"7/2/2019"
"1680176","CTA-HEAD            ",2750.00,"7/2/2019"
"1680177","CTA-NECK            ",1873.00,"7/2/2019"
"1680208","CT-CHEST WO         ",4073.00,"7/2/2019"
"1680209","CT-CHEST W          ",3130.00,"7/2/2019"
"1680210","CT-CHEST WWO        ",4117.77,"7/2/2019"
"1680211","CTA-CHEST           ",3343.67,"7/2/2019"
"1680231","CT-CERV SPINE WO    ",3527.79,"7/2/2019"
"1680232","CT-CERV SPINE W     ",3408.73,"7/2/2019"
"1680234","CT-THOR SPINE WO    ",2750.00,"7/2/2019"
"1680235","CT-THOR SPINE W     ",3130.00,"7/2/2019"
"1680237","CT-LUMB SPINE WO    ",3527.79,"7/2/2019"
"1680239","CT-LUMB SPINE WWO   ",4018.00,"7/2/2019"
"1680253","CT-PELVIS WO        ",2750.00,"7/2/2019"
"1680254","CT-PELVIS W         ",3130.00,"7/2/2019"
"1680255","CT-PELVIS WWO       ",4018.00,"7/2/2019"
"1680290","CT-UPPER EXT WO BI  ",4382.06,"7/2/2019"
"1680291","CT-UPPER EXT WO     ",2750.00,"7/2/2019"
"1680292","CT-UPPER EXT W BI   ",4485.67,"7/2/2019"
"1680294","CT-UPPER EXT WWO BI ",4018.00,"7/2/2019"
"1680338","CT-LOWER EXT WO BI  ",4601.28,"7/2/2019"
"1680339","CT-LOWER EXT WO     ",4601.28,"7/2/2019"
"1680359","CT-ABDOMEN WO       ",2750.00,"7/2/2019"
"1680360","CT-ABDOMEN W        ",7270.27,"7/2/2019"
"1680361","CT-ABDOMEN WWO      ",9065.88,"7/2/2019"
"1680362","CTA-ABDOMEN         ",2750.00,"7/2/2019"
"1681344","CT-ABD PELVIS WO    ",14071.04,"7/2/2019"
"1681345","CT-ABD PELVIS W     ",11347.38,"7/2/2019"
"1681346","CT-ABD PELVIS WWO   ",13528.12,"7/2/2019"
"1681351","CTA-ABDOMEN PELVIS  ",6106.50,"7/2/2019"
"1681377","CT-LOW DOSE CNCR SCR",180.00,"7/2/2019"
"1691001","FL-NEDL GUIDE FLUORO",865.63,"7/2/2019"
"1691010","IR-ABD AORTA SERIAL ",7783.80,"7/2/2019"
"1691011","IR-AABF SERIAL      ",8136.79,"7/2/2019"
"1691021","IR-ANGIO EXTREM UNI ",1931.33,"7/2/2019"
"1691022","IR-ANGIO EXTREM BI  ",20092.50,"7/2/2019"
"1691030","IR-ANG PULMONARY BI ",3974.28,"7/2/2019"
"1691033","IR-ANGIO ADD VESSEL ",3766.50,"7/2/2019"
"1691075","IR-VENGRM HEPAT NON ",6737.46,"7/2/2019"
"1691087","IR-VENOGRAM EXT UNI ",3021.89,"7/2/2019"
"1691126","IR-PLA DUOD JEJ TUBE",1726.55,"7/2/2019"
"1691127","IR-RMV TUN CVC WO SQ",1760.08,"7/2/2019"
"1691183","IR-ABD PARACEN W IMG",2035.42,"7/2/2019"
"1691258","IR-PERC VRT AUG LUMB",16818.00,"7/2/2019"
"1691286","IR-PLC NPHROSTMY CTH",5087.00,"7/2/2019"
"1691288","IR-CNVT NPHSTMY CTH ",16971.00,"7/2/2019"
"1710900","SPIROMETRY          ",651.00,"7/2/2019"
"1710903","ARTERIAL PUNCTURE   ",315.00,"7/2/2019"
"1710904","BLD GAS-PH,PO2,PCO2 ",130.00,"7/2/2019"
"1710906","BRONCHO EVAL PRE/PST",991.00,"7/2/2019"
"1710933","MECH VENT INITIAL   ",2470.00,"7/2/2019"
"1710934","MECH VENT DAILY SUBS",2012.00,"7/2/2019"
"1710935","BIPAP/CPAP          ",1375.00,"7/2/2019"
"1710937","MANIP CHST WALL INIT",307.00,"7/2/2019"
"1710938","MANIP CHST WALL SBSQ",272.00,"7/2/2019"
"1710943","PULSE OXIMTRY SINGLE",232.00,"7/2/2019"
"1710953","CPR ASSIST (NON ER) ",1244.00,"7/2/2019"
"1711018","PULM STRESS SIMPLE  ",525.00,"7/2/2019"
"1719004","GASES BLOOD PH      ",77.00,"7/2/2019"
"1719006","SPUTUM SPEC AER TECH",248.00,"7/2/2019"
"1719008","CARBON MONOXIDE QUAN",133.00,"7/2/2019"
"1719009","METHEMOGLOBIN, QUAN ",63.00,"7/2/2019"
"1719010","BRONCHO/LAVAGE WO-FL",4160.00,"7/2/2019"
"1719018","PF TEST BY GAS      ",588.00,"7/2/2019"
"1719020","CO2-MEMBANE DIFF CAP",640.00,"7/2/2019"
"1719023","INHALATION TRTMT INI",332.00,"7/2/2019"
"1719024","INHALATION TRTMT SUB",299.00,"7/2/2019"
"1719025","EVAL-DEMO INHL DEVCE",262.00,"7/2/2019"
"1719027","HEMOGLOBIN          ",25.00,"7/2/2019"
"175206","R&B PROGRESSIVE PVT ",2660.00,"7/2/2019"
"1811001","PT EVAL- LOW COMP   ",657.00,"7/2/2019"
"1811002","PT EVAL- MOD COMP   ",657.00,"7/2/2019"
"1811003","PT EVAL- HGH COMP   ",657.00,"7/2/2019"
"1812233","PT RE-EVAL-VISIT    ",299.00,"7/2/2019"
"1812250","ULTRASOUND-15 MIN   ",201.00,"7/2/2019"
"1812253","THERAP EXERCS-15 MIN",284.00,"7/2/2019"
"1812254","NEURO RE-ED-15 MIN  ",288.00,"7/2/2019"
"1812256","GAIT TRAINING-15 MIN",244.00,"7/2/2019"
"1812260","MANUAL THRPY-15 MIN ",215.00,"7/2/2019"
"1812261","GROUP THRP PROC-VIST",215.41,"7/2/2019"
"1812262","THERAP ACTVTS-15 MIN",298.00,"7/2/2019"
"1812303","ELEC STIM-UNATTND-VI",201.00,"7/2/2019"
"1812335","NEG PRES WND LT 50CM",1097.00,"7/2/2019"
"1812337","NEG PRES WND GT 50CM",1873.00,"7/2/2019"
"182500","OBSERVATION 1ST HOUR",300.00,"7/2/2019"
"182501","OBSRVATION ADDL HOUR",47.79,"7/2/2019"
"182502","DIRECT ADMIT TO OBS ",1479.07,"7/2/2019"
"1851001","OT EVAL- LOW COMP   ",648.00,"7/2/2019"
"1851002","OT EVAL- MOD COMP   ",648.00,"7/2/2019"
"1851003","OT EVAL- HGH COMP   ",648.00,"7/2/2019"
"1852250","ULTRASOUND-15 MIN   ",201.00,"7/2/2019"
"1852253","THERAP EXERCS-15 MIN",284.00,"7/2/2019"
"1852262","THERAP ACTVTS-15 MIN",172.90,"7/2/2019"
"1852303","ELEC STIM-UNATTND-VI",201.00,"7/2/2019"
"1872196","SP EVAL SP DEV 1STHR",802.00,"7/2/2019"
"1872202","SP EVAL SWL WO RADOP",435.00,"7/2/2019"
"1872204","EVAL SWALLO W-RADOPQ",865.00,"7/2/2019"
"1872223","EV SP PROD          ",655.00,"7/2/2019"
"1872224","SP SOUND LANG COMP  ",1008.00,"7/2/2019"
"1872225","BEHAV QL ANAL VOICE ",586.00,"7/2/2019"
"1872308","SP-HEAR-TX-INDI VIST",466.00,"7/2/2019"
"1872314","ORAL FUNCTION TX-VIS",525.00,"7/2/2019"
"1913221","BRIEF ED VISIT      ",481.00,"7/2/2019"
"1913222","LIMITED ED VISIT    ",873.00,"7/2/2019"
"1913223","INTERMEDIATE ED VIST",1534.00,"7/2/2019"
"1913224","EXTENDED ED VISIT   ",1778.00,"7/2/2019"
"1913225","COMPREHENSIVE ED VST",2604.00,"7/2/2019"
"1913226","CRITICAL CARE LT 74M",3668.00,"7/2/2019"
"1913227","CRIT CARE EA 30 MIN ",1487.00,"7/2/2019"
"1913228","THER AD IVP SAME MED",387.00,"7/2/2019"
"1913230","MINOR PROCEDURE     ",600.00,"7/2/2019"
"1913231","INTERMEDIATE PROCEDR",1200.00,"7/2/2019"
"1913232","MAJOR PROCEDURE     ",1800.00,"7/2/2019"
"1913233","CPR                 ",1976.00,"7/2/2019"
"1913234","NI-TEMP EXT PACE    ",2755.24,"7/2/2019"
"1913235","THROMBOLY,CORONRY,IV",1861.00,"7/2/2019"
"1913239","NI-CARDIOVERSION    ",2913.00,"7/2/2019"
"1913242","IMM ADM 1ST VACCINE ",169.00,"7/2/2019"
"1913246","BLOOD TRANSFUSION   ",1875.00,"7/2/2019"
"1913248","THERAPEUTIC DX SQ IM",302.00,"7/2/2019"
"1913249","INJECTION IV PUSH   ",514.00,"7/2/2019"
"1913252","TRIAGE ONLY         ",238.00,"7/2/2019"
"1913254","SIMPLE PROCEDURE    ",300.00,"7/2/2019"
"1913256","IV HYDRATION 1 HR   ",778.00,"7/2/2019"
"1913257","IV HYDRAT EA ADD HR ",222.00,"7/2/2019"
"1913258","THERA EA AD IV PUSH ",222.00,"7/2/2019"
"1913259","IV THERAPY DX 1 HR  ",915.00,"7/2/2019"
"1913260","IV THERAPY EA AD HR ",222.00,"7/2/2019"
"1913261","CONCURRENT IV THER  ",406.00,"7/2/2019"
"1913262","IV THER AD SEQ 1 HR ",349.00,"7/2/2019"
"2041000","HEMODIALY SING EVAL ",3887.00,"7/2/2019"
"2041006","DIALYSIS EMERGENT   ",2074.12,"7/2/2019"
"2070201","LEVEL 1 EP          ",962.42,"7/2/2019"
"2070202","LEVEL 2 EP          ",1204.60,"7/2/2019"
"2070203","LEVEL 3 EP          ",1375.92,"7/2/2019"
"2070204","LEVEL 4 EP          ",1700.61,"7/2/2019"
"2070205","LEVEL 5 EP          ",2333.62,"7/2/2019"
"2070212","LEVEL 2 NP          ",1290.27,"7/2/2019"
"2070213","LEVEL 3 NP          ",1700.61,"7/2/2019"
"2070214","LEVEL 4 NP          ",2795.93,"7/2/2019"
"2070215","LEVEL 5 NP          ",3158.42,"7/2/2019"
"2070222","PROC WND CARE SIMPLE",1097.20,"7/2/2019"
"2070223","PROC WND CARE MINOR ",1778.40,"7/2/2019"
"2070224","PROC WND CARE INTERM",3453.51,"7/2/2019"
"2070225","PROC WND CARE MAJOR ",9654.22,"7/2/2019"
"2070230","DEBRIDE LE 20 SQ CM ",1351.00,"7/2/2019"
"2070232","NON SELECTIVE DEBRID",1183.00,"7/2/2019"
"2072333","DEBRIDE EA ADD 20CM ",1351.00,"7/2/2019"
"2072335","NEG PRES WND LT 50CM",1097.20,"7/2/2019"
"2072337","NEG PRES WND GT 50CM",1872.88,"7/2/2019"
"2080001","HBO FB 30MN         ",1600.00,"7/2/2019"
"2080002","HBO COMM PER SESSION",4108.00,"7/2/2019"
"2082801","US-EXT ARTERIAL LTD ",845.00,"7/2/2019"
"2082802","US-NON INV ARTER EXT",1908.14,"7/2/2019"
"215112","R&B OB PRIVATE      ",1677.00,"7/2/2019"
"2270100","MULTI SLEEP LAT     ",6021.00,"7/2/2019"
"2270104","SLPSTDY UNATT RS EFF",1327.00,"7/2/2019"
"2270112","POLYSOMNO GT4 GE6YO ",12227.71,"7/2/2019"
"2270113","POLYS-CPAP GT4 GE6YO",14243.25,"7/2/2019"
"2370201","LEVEL 1 EP          ",962.42,"7/2/2019"
"2370202","LEVEL 2 EP          ",1204.60,"7/2/2019"
"2370203","LEVEL 3 EP          ",1375.92,"7/2/2019"
"2370204","LEVEL 4 EP          ",1700.61,"7/2/2019"
"2370205","LEVEL 5 EP          ",2333.62,"7/2/2019"
"2370211","LEVEL 1 NP          ",891.13,"7/2/2019"
"2370213","LEVEL 3 NP          ",1375.92,"7/2/2019"
"2370214","LEVEL 4 NP          ",1700.61,"7/2/2019"
"2370215","LEVEL 5 NP          ",2924.46,"7/2/2019"
"2370222","PROC WND CARE SIMPLE",1015.93,"7/2/2019"
"2370223","PROC WND CARE MINOR ",1646.67,"7/2/2019"
"2370224","PROC WND CARE INTERM",3197.69,"7/2/2019"
"2370225","PROC WND CARE MAJOR ",9608.22,"7/2/2019"
"2370226","PROC WND CARE COMPLX",9654.22,"7/2/2019"
"2370230","DEBRIDE LE 20 SQ CM ",1351.00,"7/2/2019"
"2370232","NON SELECTIVE DEBRID",1183.00,"7/2/2019"
"2372333","DEBRIDE EA ADD 20CM ",624.00,"7/2/2019"
"2372335","NEG PRES WND LT 50CM",530.00,"7/2/2019"
"2372336","NEG PR WN MD LT 50CM",3000.00,"7/2/2019"
"2372337","NEG PRES WND GT 50CM",767.00,"7/2/2019"
"2380001","HBO FB 30MN         ",1600.00,"7/2/2019"
"2380002","HBO COMM PER SESSION",4108.00,"7/2/2019"
"2382801","US-EXT ARTERIAL LTD ",832.00,"7/2/2019"
"2382802","US-NON INV ARTER EXT",818.00,"7/2/2019"
"245171","R&B NURSERY LEVEL 1 ",1232.00,"7/2/2019"
"245172","R&B NURSERY LEVEL 2 ",1967.00,"7/2/2019"
"245191","R&B SICK BABY LVL 1 ",1967.00,"7/2/2019"
"247191","R&B HLTH BOARDER    ",1370.00,"7/2/2019"
"2520609","HE-MANDIBLE 4VPLS DR",467.12,"7/2/2019"
"2520615","HE-NASAL BONES DR   ",335.03,"7/2/2019"
"2520618","HE-ORBITS 4V DR     ",478.39,"7/2/2019"
"2520620","HE-SINUSES 3VPLUS DR",186.00,"7/2/2019"
"2520632","SP-NECK SOFT TISS DR",406.06,"7/2/2019"
"2520634","CH-RIB UNI PA CXR DR",592.07,"7/2/2019"
"2520637","CH-STERNUM DR       ",414.68,"7/2/2019"
"2520641","SP-CERV SP 4TO5VW DR",754.42,"7/2/2019"
"2520644","SP-T SPINE 3 VIEW DR",639.35,"7/2/2019"
"2520651","SP-LS SPN 2 TO 3V DR",453.68,"7/2/2019"
"2520652","SP-LS SPNE 4VPLUS DR",1864.60,"7/2/2019"
"2520662","UE-CLAVICLE DR      ",406.00,"7/2/2019"
"2520664","UE-SCAPULA DR       ",406.06,"7/2/2019"
"2520666","UE-SHLDR 2VW PLUS DR",981.48,"7/2/2019"
"2520670","UE-HUMERUS DR       ",421.31,"7/2/2019"
"2520672","UE-ELBOW 3V DR      ",421.31,"7/2/2019"
"2520673","UE-FOREARM 2V DR    ",421.31,"7/2/2019"
"2520676","UE-WRIST 3V PLUS DR ",1754.64,"7/2/2019"
"2520678","UE-HAND 3V DR       ",1096.50,"7/2/2019"
"2520679","UE-FINGER S 2VPLS DR",421.31,"7/2/2019"
"2520681","LE-HIP PV UN2OR3V DR",396.00,"7/2/2019"
"2520688","LE-FEMUR 2V DR      ",490.73,"7/2/2019"
"2520689","LE-KNEE 1 TO 2V DR  ",490.73,"7/2/2019"
"2520691","LE-KNEE 4V PLUS DR  ",1171.10,"7/2/2019"
"2520693","LE-TIB FIB 2V DR    ",490.73,"7/2/2019"
"2520696","LE-ANKLE 3VPLUS DR  ",2632.13,"7/2/2019"
"2520698","LE-FOOT 3V PLUS DR  ",842.61,"7/2/2019"
"2520699","LE-CALCANEUS 2PLS DR",387.76,"7/2/2019"
"2520700","LE-TOE S 2VPLUS DR  ",406.06,"7/2/2019"
"2520701","CH-ABD SER PA CXR DR",1316.09,"7/2/2019"
"2520750","LE-KNEE 4VWPLS BI DR",1171.10,"7/2/2019"
"2520766","CH-CHEST 1V DR      ",186.00,"7/2/2019"
"2520767","CH-CHEST 2V DR      ",1425.79,"7/2/2019"
"2520770","CH-ABDOMEN 1 VIEW DR",512.06,"7/2/2019"
"2530354","US-HEAD NECK SFT TIS",629.65,"7/2/2019"
"2530355","US-CHEST MEDIASTINUM",810.84,"7/2/2019"
"2530357","US-ABDOMEN COMP WO  ",1164.18,"7/2/2019"
"2530358","US-ABDOMEN LTD WO   ",901.90,"7/2/2019"
"2530359","US-ABDOMEN RETROPER ",1095.61,"7/2/2019"
"2530363","US-PELV PREG 14 WKS ",590.17,"7/2/2019"
"2530365","US-PELVIS PREG      ",1169.14,"7/2/2019"
"2530373","US-PLV PRG TRNSV    ",590.17,"7/2/2019"
"2530375","US-FETAL BIO NONST  ",1007.27,"7/2/2019"
"2530382","US-TRANSVAGINAL     ",1184.22,"7/2/2019"
"2530384","US-PELVIS NON OB    ",2369.55,"7/2/2019"
"2530385","US-PELVIS NON OB FU ",412.17,"7/2/2019"
"2530386","US-SCROTUM          ",671.00,"7/2/2019"
"2530437","DEXA AXIAL          ",560.70,"7/2/2019"
"2530445","US-CAROTID DPLX SCAN",1731.83,"7/2/2019"
"2530451","US-LW EXT DPX ART BI",3344.38,"7/2/2019"
"2530452","US-LW EXT DPX ART UN",671.00,"7/2/2019"
"2530453","US-UP EXT DPX ART BI",1342.00,"7/2/2019"
"2530454","US-UP EXT DPX ART UN",671.00,"7/2/2019"
"2530456","US-EXT VEINS DPLX WC",3734.46,"7/2/2019"
"2530457","US-EXT VEINS DPX LTD",2478.59,"7/2/2019"
"2530464","US-DPLX SCN AV ACCES",2141.01,"7/2/2019"
"2530487","BR-DIG MAMMO SCRN BI",1353.02,"7/2/2019"
"2530488","BR-DIG MAMMO SCRN UN",1353.02,"7/2/2019"
"2530489","BR-DIG MAMMO BILAT  ",1353.02,"7/2/2019"
"2530491","BR-DIG MAMMO UNILAT ",1098.75,"7/2/2019"
"2530503","US-EXT COMP JNT UNI ",850.83,"7/2/2019"
"2530504","US-EXT LTD JNT UNI  ",321.64,"7/2/2019"
"2530514","BR-TOMO MAMMO UNI   ",1098.75,"7/2/2019"
"2530515","BR-TOMO MAMMO BI    ",1353.02,"7/2/2019"
"2530516","US-BREAST COMPLET BI",1656.00,"7/2/2019"
"2530517","US-BREAST LIMITED BI",1228.00,"7/2/2019"
"2530519","US-BREAST COMPLETE  ",828.00,"7/2/2019"
"2530520","US-BREAST LIMITED   ",828.00,"7/2/2019"
"2530689","BR-TOMO MAMM SCR BI ",168.48,"7/2/2019"
"2530690","BR-TOMO MAMM SCR UNI",168.48,"7/2/2019"
"2811178","TC-99M SESTA / DOSE ",2094.90,"7/2/2019"
"2811180","TC99M MEDRO TO 30MCI",393.03,"7/2/2019"
"2811182","TL-201, PER MCI     ",439.96,"7/2/2019"
"2811189","I123 CAP,DX /100UCI ",1188.85,"7/2/2019"
"2811191","TC99M MEBROF /15MCI ",882.42,"7/2/2019"
"2811196","TC99M LABL RBC/30MCI",18.26,"7/2/2019"
"2811213","TC99M MAA/10MCI     ",3912.67,"7/2/2019"
"2811214","TC99M SULF COL/20MCI",11106.57,"7/2/2019"
"2811221","IN111 PENTETAT/.5MCI",4410.26,"7/2/2019"
"2811223","F18 FDG / 45 MCI    ",1662.18,"7/2/2019"
"2811228","XE133 XENON 10MCI   ",580.41,"7/2/2019"
"2811231","TC99M MERTIATI/15MCI",15339.82,"7/2/2019"
"2811238","LOCM 200-299MG/ML ML",3.91,"7/2/2019"
"2811240","LOCM 300-399MG/ML ML",33.38,"7/2/2019"
"2811241","LOC2 300-399MG/ML ML",33.38,"7/2/2019"
"2811243","INJ GAD-MR2 CONTR ML",17.32,"7/2/2019"
"2811248","INJ PERFLUTRN LIP ML",3560.26,"7/2/2019"
"2811297","S-PNCTR ASP HEMA-CY ",626.39,"7/2/2019"
"2811318","S-THYROID CORE BX   ",1780.28,"7/2/2019"
"2811330","S-ABD/RETRPER NDL BX",3360.28,"7/2/2019"
"2811359","S-JOINT ASP-INJ IM  ",456.90,"7/2/2019"
"2811361","S-URETEROGRM INJ    ",448.75,"7/2/2019"
"2811362","S-CYSTOGRAM INJ     ",512.38,"7/2/2019"
"2811367","S-INJ CATH HYSTERSO ",329.41,"7/2/2019"
"2811395","S-JNT ASP INJ MAJ UN",903.53,"7/2/2019"
"2811398","S-INS TU CVC WOPU O5",21780.74,"7/2/2019"
"2811404","S-RPLC COMP T CVC WO",16466.96,"7/2/2019"
"2811414","S-INJ SHOULDER ARTH ",347.68,"7/2/2019"
"2811419","S-INJ WRIST ARTHRO  ",473.97,"7/2/2019"
"2811420","S-INJ ELBOW ARTHRO  ",439.96,"7/2/2019"
"2811421","S-INJ KNEE ARTHRO   ",346.73,"7/2/2019"
"2811422","S-INJ HIP ARTHRO    ",485.31,"7/2/2019"
"2811425","S-BX NDL PLEURA     ",3111.37,"7/2/2019"
"2811426","S-BX NDL LUNG MEDIA ",3360.28,"7/2/2019"
"2811432","S-BX NDL LIVER      ",3360.28,"7/2/2019"
"2811435","S-SPINAL TAP DIAGNST",1606.76,"7/2/2019"
"2811445","S-RENAL BX NEEDLE   ",1133.74,"7/2/2019"
"2811482","S-BX BONE DEEP      ",3360.28,"7/2/2019"
"2811483","S-BX BONE SUPRFCL   ",2846.63,"7/2/2019"
"2811546","S-BX LYMPH SUPRF NDL",3100.78,"7/2/2019"
"2811558","S-SALIVARY GLAND BX ",2658.42,"7/2/2019"
"2811564","S-BRST CYST ASPIRAT ",1836.97,"7/2/2019"
"2811567","S-BX MUSCLE PERC NDL",3100.78,"7/2/2019"
"2811584","TC-99M AUTO WBC/DOSE",340.75,"7/2/2019"
"2811587","IN-111 PENTETRE/6MCI",12000.00,"7/2/2019"
"2811759","ISOSULFA BLU INJ 1MG",152.97,"7/2/2019"
"2811788","NON-HEU TC-99M ADDON",20.00,"7/2/2019"
"2811824","US-BRST BX LOC CLP A",9286.28,"7/2/2019"
"2811826","BR-PLC LOC DVCE ADD ",765.59,"7/2/2019"
"2811828","US-PLC LOC DVCE ADD ",1042.09,"7/2/2019"
"2811849","S-PERC CERV LUMB EA ",20811.00,"7/2/2019"
"2811908","US-PELVS PREG GESADD",2061.27,"7/2/2019"
"2818001","BRCHYTX NONSTR I-125",813.46,"7/2/2019"
"282801","LABOR LEVEL 1 PER HR",369.00,"7/2/2019"
"282802","LABOR LEVEL 2 PER HR",402.00,"7/2/2019"
"282803","LABOR LEVEL 3 PER HR",434.00,"7/2/2019"
"282804","THERAPEUTIC DX SQ IM",302.00,"7/2/2019"
"282807","AUD EVP-EVR-CNS LIM ",431.00,"7/2/2019"
"282808","CAR SEAT BED TST 60M",95.00,"7/2/2019"
"282809","CAR SE-BED TST AD 30",124.00,"7/2/2019"
"282811","DELIVERY LEVEL 1    ",4304.00,"7/2/2019"
"282812","DELIVERY LEVEL 2    ",5331.00,"7/2/2019"
"282813","DELIVERY LEVEL 3    ",5810.00,"7/2/2019"
"282821","L&D REC LEV 1 PER HR",788.00,"7/2/2019"
"282822","L&D REC LVL 2 PER HR",1470.00,"7/2/2019"
"282825","PULSE OX NWBRN MULTI",301.00,"7/2/2019"
"282841","L&D OBSERV 1ST HOUR ",787.00,"7/2/2019"
"282842","L&D OBSERV ADDL HOUR",104.00,"7/2/2019"
"282843","EXTERNAL CEPHALIC VE",3409.00,"7/2/2019"
"282845","FETAL NON STRESS TES",915.00,"7/2/2019"
"282846","CIRCUMCISION NEWBORN",1500.00,"7/2/2019"
"282851","OB TRIAGE LVL 1 EP  ",450.00,"7/2/2019"
"282940","THERAPEUTIC IV PUSH ",1156.00,"7/2/2019"
"282941","THERA EA AD IV PUSH ",222.00,"7/2/2019"
"282942","THER AD IVP SAME MED",387.00,"7/2/2019"
"2850010","LOC2 200-299MG/ML ML",11.50,"7/2/2019"
"2850012","LOC2 300-399MG/ML ML",33.38,"7/2/2019"
"2850034","OXYGEN PER HOUR     ",43.46,"7/2/2019"
"2850045","CC-INJ SUPRV AORTOGR",3251.63,"7/2/2019"
"2850048","S-ILIAC REVAS STNT A",33870.19,"7/2/2019"
"2850049","S-TIB-PER REVAS ADD ",26986.50,"7/2/2019"
"2850050","S-TIB-PER REV ATH AD",51024.32,"7/2/2019"
"2850069","S-ABDOMEN ADD ORDER ",792.99,"7/2/2019"
"2850070","S-PRI ART M THRO ADD",5896.09,"7/2/2019"
"2850073","S-IVUS ADD VESSEL   ",4071.00,"7/2/2019"
"2850083","IR-AABF SERIAL      ",8136.79,"7/2/2019"
"2850085","IR-ANGIO EXTREM UNI ",8136.79,"7/2/2019"
"2850086","IR-ANGIO EXTREM BI  ",8136.79,"7/2/2019"
"2850093","IR-ANGIO ADD VESSEL ",3766.50,"7/2/2019"
"2850120","P-INS LV LEAD NEW   ",44099.00,"7/2/2019"
"2852002","MSED SAMEGT5 1ST15  ",120.12,"7/2/2019"
"2852003","MODSED SAME ADD15MIN",120.12,"7/2/2019"
