Hospital Name:   Tahoe Forest Hospital District,,,
OSHPD Facility No:   291053,,,
"Effective Date of Charges: June 1, 2017",,,
Charge Code,Description,Primary Price,Zero Charge
350003468,HCHG  TREAT RADIUS FRACTURE PF,2113.00,
350003469,HCHG  TREAT RADIUS FRACTURE MLP,2113.00,
350003471,HCHG  CLOSED TREATMENT OF ULNAR FX PF,800.00,
350003472,HCHG  CLOSED TREATMENT OF ULNAR FX MLP,800.00,
350003473,HCHG  TREAT ULNAR FRACTURE PF,2010.00,
350003474,HCHG  TREAT ULNAR FRACTURE MLP,2010.00,
350003475,HCHG  INCISION OF TENDON SHEATH PF,1040.00,
350003476,HCHG  INCISION OF TENDON SHEATH MLP,1040.00,
350003477,HCHG I/D FOREARM/WRIST DEEP ABSC/HEMATOMA MLP,1599.00,
350003478,HCHG EXC FOREARM LES SC 3 CM/> PF,1257.00,
350003479,HCHG EXC FOREARM LES SC 3 CM/> MLP,1257.00,
350003480,"HCHG EXCIS GANGLION ,WRIST PRIMARY MLP",975.00,
350003481,HCHG  UNDER EXCISION PROCEDURES ON THE FOREARM PF,1771.00,
350003482,HCHG  UNDER EXCISION PROCEDURES ON THE FOREARM MLP,1771.00,
350003483,HCHG  EXCISION PROCEDURES ON THE FOREARM AND W PF,1612.00,
350003484,HCHG  EXCISION PROCEDURES ON THE FOREARM AND W MLP,1612.00,
350003485,HCHG REMOVE FB DEEP FOREARM/WRIST PF,1274.00,
350003486,HCHG REMOVE FB DEEP FOREARM/WRIST MLP,1274.00,
350003487,HCHG  REPAIR FOREARM TENDON/MUSCLE PF,1496.00,
350003488,HCHG  REPAIR FOREARM TENDON/MUSCLE MLP,1496.00,
350003489,HCHG  REVISION OF RADIUS PF,2064.00,
350003490,HCHG  REVISION OF RADIUS MLP,2064.00,
350003491,HCHG  REPAIR RADIUS OR ULNA PF,2465.00,
350003492,HCHG  REPAIR RADIUS OR ULNA MLP,2465.00,
350003493,HCHG  REPAIR/GRAFT WRIST BONE PF,2360.00,
350003494,HCHG  REPAIR/GRAFT WRIST BONE MLP,2360.00,
350003495,HCHG  REPAIR WRIST JOINTS PF,2447.00,
350003496,HCHG  REPAIR WRIST JOINTS MLP,2447.00,
350003497,HCHG CL TX RAD SHAFT FX W DISLOC PF,1729.00,
350003498,HCHG CL TX RAD SHAFT FX W DISLOC MLP,1729.00,
350003499,HCHG  TREAT FRACTURE OF RADIUS PF,2412.00,
350003500,HCHG  TREAT FRACTURE OF RADIUS MLP,2412.00,
350003501,HCHG  CLSD TX RADIAL SHAFT FX W/O MANIPULATION,70.00,
350003502,HCHG  CLSD TX RADIAL SHAFT FX W/O MANIPULATION PF,748.00,
350003503,HCHG  CLSD TX RADIAL SHAFT FX W/O MANIPULATION MLP,748.00,
350003504,HCHG  OPEN TREAT FRACTURE ULNA MLP,2017.00,
350003505,HCHG  CLOSED TX OF RADIAL AND ULNAR SH,620.00,
350003506,HCHG  CLOSED TX OF RADIAL AND ULNAR SH PF,820.00,
350003507,HCHG  CLOSED TX OF RADIAL AND ULNAR SH MLP,820.00,
350003508,HCHG CL TX RAD ULNAR SHAFT FX W MAN PF,1439.00,
350003509,HCHG CL TX RAD ULNAR SHAFT FX W MAN MLP,1439.00,
350003511,HCHG  OPEN TREAT FX RADIUS/ULNA PF,2746.00,
350003512,HCHG  OPEN TREAT FX RADIUS/ULNA MLP,2746.00,
350003513,HCHG  CLSD TREAT FX RADIUS/ULNA,62.00,
350003514,HCHG  CLSD TREAT FX RADIUS/ULNA PF,906.00,
350003515,HCHG  CLSD TREAT FX RADIUS/ULNA MLP,906.00,
350003516,HCHG CL TX DIST RAD RX W MAN MLP,1592.00,
350003517,HCHG  TREAT FX RAD EXTRA-ARTICUL MLP,2177.00,
350003518,HCHG  TREAT FX RAD INTRA-ARTICUL PF,2506.00,
350003519,HCHG  TREAT FX RAD INTRA-ARTICUL MLP,2506.00,
350003520,HCHG  TREAT FX RADIAL 3 PLUS FRAG PF,3191.00,
350003521,HCHG  TREAT FX RADIAL 3 PLUS FRAG MLP,3191.00,
350003522,HCHG TREAT WRIST BONE FRACTURE,86.00,
350003523,HCHG TREAT WRIST BONE FRACTURE PF,835.00,
350003524,HCHG TREAT WRIST BONE FRACTURE MLP,835.00,
350003525,HCHG  TREAT WRIST BONE FRACTURE PF,2199.00,
350003526,HCHG  TREAT WRIST BONE FRACTURE MLP,2199.00,
350003527,HCHG  OPEN TREATMENT CARPAL BONE PF,1739.00,
350003528,HCHG  OPEN TREATMENT CARPAL BONE MLP,1739.00,
350003529,HCHG  SURGERY ARTHRODESIS WRIST COMPLETE PF,2244.00,
350003530,HCHG  SURGERY ARTHRODESIS WRIST COMPLETE MLP,2244.00,
350003531,HCHG I/D FINGER ABSCESS CMPLX MLP,566.00,
350003532,HCHG  UNDER INCISION PROCEDURES ON THE HAND A PF,1748.00,
350003533,HCHG  UNDER INCISION PROCEDURES ON THE HAND A MLP,1748.00,
350003534,HCHG INCISION TENDON SHEATH MLP,941.00,
350003535,HCHG  EXC HAND LES SC 1.5 CM/>  PF,1280.00,
350003536,HCHG  EXC HAND LES SC 1.5 CM/>  MLP,1280.00,
350003537,HCHG  EXC HAND TUM DEEP 1.5 CM/> PF,1679.00,
350003538,HCHG  EXC HAND TUM DEEP 1.5 CM/> MLP,1679.00,
350003539,HCHG EXC TUM VASC MAL HD/FI SQ<1.5CM MLP,1017.00,
350003540,"HCHG  EXCIS TENDON SHEATH LESION, HAND /FING MLP",1089.00,
350003541,HCHG  EXCISION BONE FINGER PF,1350.00,
350003542,HCHG  EXCISION BONE FINGER MLP,1350.00,
350003543,HCHG  MANIPULAT PALM CORD POST INJ PF,229.00,
350003544,HCHG  MANIPULAT PALM CORD POST INJ MLP,229.00,
350003545,HCHG 2ND CLOS WOUND COMPLICATED PF,2585.00,
350003546,HCHG 2ND CLOS WOUND COMPLICATED MLP,2585.00,
350003547,HCHG  REMOVE BONE FIXATION DEVICE PF,1040.00,
350003548,HCHG  REMOVAL OF BONE FOR GRAFT PF,587.00,
350003549,HCHG  UNDER EXCN PROCEDURES ON SHOULDER PF,1004.00,
350003550,HCHG  CLOSED REDUCTION CLAVICLE SHAFT PF,677.00,
350003551,HCHG POSTOP FOLLOW UP VISIT STAT MLP,0.00,Tracking Utilization
350003552,HCHG  DRAIN HAND TENDON SHEATH PF,1326.00,
350003553,HCHG  DRAIN HAND TENDON SHEATH MLP,1326.00,
350003554,HCHG  I/D PALMAR BURSA SINGLE PF,1293.00,
350003555,HCHG  I/D PALMAR BURSA SINGLE MLP,1293.00,
350003556,HCHG  TREAT HUMERUS FRACTURE PF,1299.00,
350003557,HCHG  EVACUATION OF ABCESS PF,662.00,
350003558,HCHG  CLSD TREAT HUMERUS FRACTURE PF,1379.00,
350003559,HCHG  CLTX SPRNDYLR/TRNSDYLR TX HUMER FX PF,1051.00,
350003560,HCHG  TREAT HUMERUS FRACTURE W MANIPULATION PF,1733.00,
350003561,HCHG  ARTHROTOMY RFB IP JT EA PF,1193.00,
350003562,HCHG  ARTHROTOMY RFB IP JT EA MLP,1193.00,
350003563,HCHG  REPAIR OF LEG NERVE PF,3135.00,
350003564,HCHG  REPAIR OF LEG NERVE MLP,3135.00,
350003565,HCHG  SUT DIGTAL NERVE HAND/FT ONE PF,2100.00,
350003566,HCHG  SUT DIGTAL NERVE HAND/FT ONE MLP,2100.00,
350003567,HCHG NEUROPLS/TRANPOST MED NERVE AT CARP TI MLP,1301.00,
350003568,HCHG  SYNOVECTOMY MCP JT EA DIGIT PF,1680.00,
350003569,HCHG  SYNOVECTOMY MCP JT EA DIGIT MLP,1680.00,
350003570,HCHG  SYNVCTMY FLEX TEN PALM FIN EA PF,1660.00,
350003571,HCHG  SYNVCTMY FLEX TEN PALM FIN EA MLP,1660.00,
350003572,HCHG  REPAIR FLEX TENDON WO GRAFT EA PF,2141.00,
350003573,HCHG  REPAIR FLEX TENDON WO GRAFT EA MLP,2141.00,
350003574,HCHG  REPAIR/GRAFT HAND TENDON PF,2471.00,
350003575,HCHG  REPAIR/GRAFT HAND TENDON MLP,2471.00,
350003576,HCHG  REP FLEX TEN ZONE 2 WO GRFT EA PF,3184.00,
350003577,HCHG  REP FLEX TEN ZONE 2 WO GRFT EA MLP,3184.00,
350003578,HCHG  REP PROFUNDUS TENDON PRIM EA PF,2321.00,
350003579,HCHG  REP PROFUNDUS TENDON PRIM EA MLP,2321.00,
350003580,HCHG  REP EXTEN TEN HND WO GRFT EA PF,1701.00,
350003581,HCHG  REP EXTEN TEN HND WO GRFT EA MLP,1701.00,
350003582,HCHG  REP EXTEN TEN FIN WO GRFT EA PF,1759.00,
350003583,HCHG  REP EXTEN TEN FIN WO GRFT EA MLP,1759.00,
350003584,"HCHG  RPR, REVSN, AND/OR RECNSTRCT HAND/FINGER PF",2255.00,
350003585,"HCHG  RPR, REVSN, AND/OR RECNSTRCT HAND/FINGER MLP",2255.00,
350003586,HCHG  TRANSPLANT HAND TENDON PF,2259.00,
350003587,HCHG  TRANSPLANT HAND TENDON MLP,2259.00,
350003588,HCHG  REP COLLAT LIG MCP/IP JT PF,2001.00,
350003589,HCHG  REP COLLAT LIG MCP/IP JT MLP,2001.00,
350003590,HCHG  CL TX METCRP FX SGL WO MAN EA,56.00,
350003591,HCHG  CL TX METCRP FX SGL WO MAN EA PF,828.00,
350003592,HCHG  CL TX METCRP FX SGL WO MAN EA MLP,828.00,
350003593,HCHG  CL TX METCRP FX SGL W MAN EA,87.00,
350003594,HCHG  CL TX METACRP FX SGL W MAN EA MLP,887.00,
350003595,HCHG PERCU SKELETAL FIX METACARPAL FX EA MLP,1455.00,
350003596,HCHG  TREAT METACARPAL FRACTURE PF,1764.00,
350003597,HCHG  TREAT METACARPAL FRACTURE MLP,1764.00,
350003598,HCHG  PERC SKELETAL FIX FX DISC THUMB PF,1458.00,
350003599,HCHG  PERC SKELETAL FIX FX DISC THUMB MLP,1458.00,
350003600,HCHG  OPEN TX FX DISCLOCATURE THUMB PF,1928.00,
350003601,HCHG  OPEN TX FX DISCLOCATURE THUMB MLP,1928.00,
350003602,HCHG  TREAT KNUCKLE DISLOCATION PF,1749.00,
350003603,HCHG  TREAT KNUCKLE DISLOCATION MLP,1749.00,
350003604,HCHG  TREAT FINGER FRACTURE EA PF,1432.00,
350003605,HCHG  TREAT FINGER FRACTURE EA MLP,1432.00,
350003606,HCHG  OP TX FX FIN/THMB W/WO FIX EA PF,1827.00,
350003607,HCHG  OP TX FX FIN/THMB W/WO FIX EA MLP,1827.00,
350003608,HCHG  CL TX ART FX MCP/IP WO MAN EA,620.00,
350003609,HCHG  CL TX ART FX MCP/IP WO MAN EA PF,707.00,
350003610,HCHG  CL TX ART FX MCP/IP WO MAN EA MLP,707.00,
350003611,HCHG  OP TX ARTIC FX MCP/IP JT EA PF,2271.00,
350003612,HCHG  OP TX ARTIC FX MCP/IP JT EA MLP,2271.00,
350003613,HCHG  CL TX DSTL FX FINGR WO MAN EA,3.00,
350003614,HCHG  CL TX DSTL FX FINGR WO MAN EA PF,553.00,
350003615,HCHG  CL TX DSTL FX FINGR WO MAN EA MLP,553.00,
350003616,HCHG  OP TX DISTAL FX FIN/THUMB EA PF,1531.00,
350003617,HCHG  OP TX DISTAL FX FIN/THUMB EA MLP,1531.00,
350003618,HCHG  CL TX IP JT DIS W MAN WO ANES,620.00,
350003619,HCHG  CL TX IP JT DIS W MAN WO ANES PF,826.00,
350003620,HCHG  CL TX IP JT DIS W MAN WO ANES MLP,826.00,
350003621,HCHG  PIN FINGER DISLOCATION PF,1439.00,
350003622,HCHG  PIN FINGER DISLOCATION MLP,1439.00,
350003623,HCHG  FUSION OF FINGER JOINT PF,1697.00,
350003624,HCHG  FUSION OF FINGER JOINT MLP,1697.00,
350003625,HCHG  AMPUT DIGIT ANY JT SGL W CLOS MLP,1966.00,
350003626,HCHG  AMPUT DIGIT ANY JT SGL W FLAP PF,1943.00,
350003627,HCHG  AMPUT DIGIT ANY JT SGL W FLAP MLP,1943.00,
350003628,HCHG  I AND D PELVIS/HIP ABSCESS/HEMA PF,1893.00,
350003629,HCHG  I AND D PELVIS/HIP ABSCESS/HEMA MLP,1893.00,
350003630,HCHG  DRAINAGE OF HIP JOINT PF,2880.00,
350003631,HCHG  DRAINAGE OF HIP JOINT MLP,2880.00,
350003632,HCHG  REMOVE FEMUR LESION/BURSA PF,1402.00,
350003633,HCHG  REMOVE FEMUR LESION/BURSA MLP,1402.00,
350003634,HCHG  INJ SACROILIAC JOINT MLP,260.00,
350003635,HCHG  BIL INJ SACROLIAC JOINT MLP,260.00,
350003636,"HCHG  UNDER REPAIR, REVISION, AND/OR RECONST PF",3386.00,
350003637,"HCHG  UNDER REPAIR, REVISION, AND/OR RECONST MLP",3386.00,
350003638,HCHG  PARTIAL HIP REPLACEMENT PF,3500.00,
350003639,HCHG  PARTIAL HIP REPLACEMENT MLP,3500.00,
350003640,HCHG  ARTHROPLASTY HIP TOTAL MLP,4184.00,
350003641,HCHG  REVISE HIP JOINT REPLACEMENT PF,5738.00,
350003642,HCHG  REVISE HIP JOINT REPLACEMENT MLP,5738.00,
350003643,HCHG  REVISE HIP JOINT REPLACEMENT PF,4405.00,
350003644,HCHG  REVISE HIP JOINT REPLACEMENT MLP,4405.00,
350003645,HCHG  UNDER FX AND/OR DISLOCATION PROCED PF,2357.00,
350003646,HCHG  UNDER FX AND/OR DISLOCATION PROCED MLP,2357.00,
350003647,HCHG  PERCUTANEOUS SKELETAL FIXATION PF,2844.00,
350003648,HCHG  PERCUTANEOUS SKELETAL FIXATION MLP,2844.00,
350003649,HCHG  CL TX ACETABULUM FX WO MAN,620.00,
350003650,HCHG  CL TX ACETABULUM FX WO MAN PF,1613.00,
350003651,HCHG  CL TX ACETABULUM FX WO MAN PF,1613.00,
350003652,HCHG  TREAT HIP WALL FRACTURE PF,3455.00,
350003653,HCHG  TREAT HIP WALL FRACTURE MLP,3455.00,
350003654,HCHG  ORIF ACETABULAR ONE COLUMN PF,5120.00,
350003655,HCHG  ORIF ACETABULAR ONE COLUMN MLP,5120.00,
350003656,HCHG  ORIF ACETABULAR 2 COLUMN PF,5839.00,
350003657,HCHG  ORIF ACETABULAR 2 COLUMN MLP,5839.00,
350003658,HCHG  TX THIGH FX PROXIMAL END NECK PF,2800.00,
350003659,HCHG  TX THIGH FX PROXIMAL END NECK MLP,2800.00,
350003660,HCHG TFG TX INTER/PR/SUBTRCHNTRIC FEM FX PF,3665.00,
350003661,HCHG TFG TX INTER/PR/SUBTRCHNTRIC FEM FX MLP,3665.00,
350003662,HCHG  TX INTR/PR/SUBTRCHN FEM FX IMED IMPLT PF,3802.00,
350003663,HCHG  TX INTR/PR/SUBTRCHN FEM FX IMED IMPLT MLP,3802.00,
350003664,HCHG  TX FEMORAL FX W INTRAMEDULARY IMPLANT MLP,3791.00,
350003665,HCHG  TREAT HIP DISLOCATION CLOSED MLP,2343.00,
350003668,HCHG  I/D DEEP ABSCESS THIGH KNEE MLP,1541.00,
350003669,HCHG  EXPLORATION OF KNEE JOINT PF,2356.00,
350003670,HCHG  EXPLORATION OF KNEE JOINT MLP,2356.00,
350003671,HCHG  EXPLORE/TREAT KNEE JOINT PF,1451.00,
350003672,HCHG  EXPLORE/TREAT KNEE JOINT MLP,1451.00,
350003673,HCHG  REMOVAL OF KNEECAP BURSA PF,1140.00,
350003674,HCHG  REMOVAL OF KNEECAP BURSA MLP,1140.00,
350003675,HCHG  REMOVAL OF KNEE CYST PF,1475.00,
350003676,HCHG  REMOVAL OF KNEE CYST MLP,1475.00,
350003677,HCHG HCHG  REMOVAL FB DEEP THIGH/KNEE PF,1238.00,
350003678,HCHG HCHG  REMOVAL FB DEEP THIGH/KNEE MLP,1238.00,
350003679,"HCHG  SUTURE INFRAPATELLAR TENDON,PRIMARY PF",1814.00,
350003680,"HCHG  SUTURE INFRAPATELLAR TENDON,PRIMARY MLP",1814.00,
350003681,HCHG  REPAIR OF THIGH MUSCLE PF,1766.00,
350003682,HCHG  REPAIR OF THIGH MUSCLE MLP,1766.00,
350003683,HCHG  REPAIR OF KNEE CARTILAGE PF,1972.00,
350003684,HCHG  REPAIR OF KNEE CARTILAGE MLP,1972.00,
350003685,HCHG  REPAIR OF KNEE LIGAMENT PF,2071.00,
350003686,HCHG  REPAIR OF KNEE LIGAMENT MLP,2071.00,
350003687,HCHG  OSTEOCHONDRAL AUTOGRAFT PF,3012.00,
350003688,HCHG  OSTEOCHONDRAL AUTOGRAFT MLP,3012.00,
350003689,HCHG  REPAIR DEGENERATED KNEECAP PF,2548.00,
350003690,HCHG  REPAIR DEGENERATED KNEECAP MLP,2548.00,
350003691,HCHG  RECONSTRUCTION KNEE PF,2187.00,
350003692,HCHG  RECONSTRUCTION KNEE MLP,2187.00,
350003693,HCHG  REVISION OF KNEE JOINT PF,3581.00,
350003694,HCHG  REVISION OF KNEE JOINT MLP,3581.00,
350003695,HCHG  ARTHROPLASTY KNEE TOTAL MED AND LAT MLP,4356.00,
350003696,"HCHG  OSTEOTOMY, PROXIMAL TIBIA, INC FIB PF",2913.00,
350003697,"HCHG  OSTEOTOMY, PROXIMAL TIBIA, INC FIB MLP",2913.00,
350003698,HCHG  REPAIR/GRAFT OF THIGH PF,3892.00,
350003699,HCHG  REPAIR/GRAFT OF THIGH MLP,3892.00,
350003700,HCHG  ARREST EPIPHYSEAL DISTAL FEMUR PF,2132.00,
350003701,HCHG  ARREST EPIPHYSEAL DISTAL FEMUR MLP,2132.00,
350003702,HCHG  ARREST EPIPHYSEAL TIBIA/FIBULA PROX PF,2132.00,
350003703,HCHG  ARREST EPIPHYSEAL TIBIA/FIBULA PROX MLP,2132.00,
350003704,HCHG  REV TOTAL KNEE W OR W/O ALGRFT PF,4526.00,
350003705,HCHG  REV TOTAL KNEE W OR W/O ALGRFT MLP,4526.00,
350003706,HCHG  REV TOTAL KNEE ARTH FEM & TIBIAL PF,5264.00,
350003707,HCHG  REV TOTAL KNEE ARTH FEM & TIBIAL MLP,5264.00,
350003708,HCHG  REMOVAL OF PROSTHESIS KNEE PF,3707.00,
350003709,HCHG  REMOVAL OF PROSTHESIS KNEE MLP,3707.00,
350003710,"HCHG  REINFORCE THIGH PIN,NAIL,PLATE OR WIRE PF",3480.00,
350003711,"HCHG  REINFORCE THIGH PIN,NAIL,PLATE OR WIRE MLP",3480.00,
350003712,HCHG  CL TX SUP/TRANS FEM FX W MAN PF,2469.00,
350003713,HCHG  CL TX SUP/TRANS FEM FX W MAN MLP,2469.00,
350003714,HCHG  OPEN TREATMENT OF THIGH FX PF,3990.00,
350003715,HCHG  OPEN TREATMENT OF THIGH FX MLP,3990.00,
350003716,HCHG  OPEN TRMT FEMRL SHAFT FX W PLATE/SCRE PF,3001.00,
350003717,HCHG  OPEN TRMT FEMRL SHAFT FX W PLATE/SCRE MLP,3001.00,
350003718,HCHG  OPEN TX FEMRL SUPRACONDYLR FX PF,3073.00,
350003719,HCHG  OPEN TX FEMRL SUPRACONDYLR FX MLP,3073.00,
350003720,HCHG  OPEN TX FEM SUPRCONDYLR FX W XTN PF,3829.00,
350003721,HCHG  OPEN TX FEM SUPRCONDYLR FX W XTN MLP,3829.00,
350003722,HCHG  OPEN TX FEMORAL FX DIST PF,2980.00,
350003723,HCHG  OPEN TX FEMORAL FX DIST MLP,2980.00,
350003724,HCHG  CL TX PATELLAR FX WO MAN,620.00,
350003725,HCHG  CL TX PATELLAR FX WO MAN PF,899.00,
350003726,HCHG  CL TX PATELLAR FX WO MAN MLP,899.00,
350003727,HCHG  ORIF PATELLA MLP,2321.00,
350003728,HCHG  CL TX TIBIAL FX PROX WO MAN,620.00,
350003729,HCHG  CL TX TIBIAL FX PROX WO MAN PF,872.00,
350003730,HCHG  CL TX TIBIAL FX PROX WO MAN MLP,872.00,
350003731,HCHG  CL TX TIBIAL FX PROX W TRCTN,1862.00,
350003732,HCHG  CL TX TIBIAL FX PROX W TRCTN PF,1862.00,
350003733,HCHG  CL TX TIBIAL FX PROX W TRCTN MLP,1862.00,
350003736,HCHG  OPTX TIBIAL FX PROX BICON W W/O XTN PF,3668.00,
350003737,HCHG  OPTX TIBIAL FX PROX BICON W W/O XTN MLP,3668.00,
350003738,HCHG  OPTX INTERCNDYLR SPINE/TUBRST FX PF,2490.00,
350003739,HCHG  OPTX INTERCNDYLR SPINE/TUBRST FX MLP,2490.00,
350003740,HCHG  OPTX KNEE DISLOCATION W/RPR PF,3672.00,
350003741,HCHG  OPTX KNEE DISLOCATION W/RPR MLP,3672.00,
350003742,HCHG  OPTX PATELLAR DISLC W/WO PATELLCTMY PF,2910.00,
350003743,HCHG  OPTX PATELLAR DISLC W/WO PATELLCTMY MLP,2910.00,
350003744,HCHG  MANIP KNEE JNT W ANES INCL TX/FIXATION MLP,465.00,
350003745,"HCHG  AMPUTATION,THIGH,THRU FEMUR,ANY LVL MLP",5861.00,
350003746,HCHG  DECOMPRESSION FASCIOTOMY LEG PF,1279.00,
350003747,HCHG  DECOMPRESSION FASCIOTOMY LEG MLP,1279.00,
350003748,HCHG DECMPRN FASCT LOWER LEG PF,1380.00,
350003749,HCHG DECMPRN FASCT LOWER LEG MLP,1380.00,
350003750,HCHG DECMPRN FASCT LEG ANT/LAT/PST PF,1581.00,
350003751,HCHG DECMPRN FASCT LEG ANT/LAT/PST MLP,1581.00,
350003752,HCHG I/D LOWER LEG DEEP ABSC HEMATOMA MLP,1205.00,
350003753,HCHG ARTHRT PST CAPSUL RLS ANKLE W/WO ACHL TDN PF,1712.00,
350003754,HCHG ARTHRT PST CAPSUL RLS ANKLE W/WO ACHL TDN MLP,1712.00,
350003755,HCHG EXC LEG/ANKLE TUMOR DEEP <5CM PF,1443.00,
350003756,HCHG EXC LEG/ANKLE TUMOR DEEP <5CM MLP,1443.00,
350003757,HCHG EXP ANKL W JNT W/WO BX W/WO RMVL FB PF,1410.00,
350003758,HCHG EXP ANKL W JNT W/WO BX W/WO RMVL FB MLP,1410.00,
350003759,HCHG EXC/CURETTAGE BONE CSYT/TUM TIBIA/FIB PF,1894.00,
350003760,HCHG EXC/CURETTAGE BONE CSYT/TUM TIBIA/FIB MLP,1894.00,
350003761,HCHG EXC BONE CYST/TUM TIBIA/FIB W/GRAFT PF,2497.00,
350003762,HCHG EXC BONE CYST/TUM TIBIA/FIB W/GRAFT MLP,2497.00,
350003763,HCHG PARTICAL REMVL BONE TIBIA PF,2567.00,
350003764,HCHG PARTICAL REMVL BONE TIBIA MLP,2567.00,
350003765,HCHG REPAIR PRIMARY RUPTURED ACHILLES TENDON MLP,2045.00,
350003766,HCHG REPAIR OF LEG TENDON EA PF,1201.00,
350003767,HCHG REPAIR OF LEG TENDON EA MLP,1201.00,
350003768,HCHG DISLOCATING PERONEAL TENDONS; WITH FIBUL PF,1854.00,
350003769,HCHG DISLOCATING PERONEAL TENDONS; WITH FIBUL MLP,1854.00,
350003770,HCHG RPR PRMRY DISRUPT ANKLE LIGAMENT PF,1465.00,
350003771,HCHG RPR PRMRY DISRUPT ANKLE LIGAMENT MLP,1465.00,
350003772,HCHG RPR SECONDRY DISRUPT ANKLE LIGAMENT PF,1974.00,
350003773,HCHG RPR SECONDRY DISRUPT ANKLE LIGAMENT MLP,1974.00,
350003774,HCHG INCISION TIBIA/FIBULA PF,3830.00,
350003775,HCHG INCISION TIBIA/FIBULA MLP,3830.00,
350003776,HCHG REPAIR/GRAFT OF TIBIA PF,3901.00,
350003777,HCHG REPAIR/GRAFT OF TIBIA MLP,3901.00,
350003778,HCHG CL TX TIBIA SHAFT FX WO MAN,88.00,
350003779,HCHG CL TX TIBIA SHAFT FX WO MAN PF,963.00,
350003780,HCHG CL TX TIBIA SHAFT FX WO MAN MLP,963.00,
350003781,HCHG CL TX TIBIA SHAFT FX W MAN PF,1518.00,
350003782,HCHG CL TX TIBIA SHAFT FX W MAN MLP,1518.00,
350003783,HCHG PERQ SKELETAL FIXATION TIBIAL SHFT FX PF,1759.00,
350003784,HCHG PERQ SKELETAL FIXATION TIBIAL SHFT FX MLP,1759.00,
350003785,HCHG OPTX TIB SHFT FX W/PLATE/SCREW W/WO CERC PF,2749.00,
350003786,HCHG OPTX TIB SHFT FX W/PLATE/SCREW W/WO CERC MLP,2749.00,
350003787,HCHG  TX TIBL SHFT FX IMED IMPLANT MLP,3065.00,
350003788,HCHG OPTX MEDIAL ANKLE FX PF,1886.00,
350003789,HCHG OPTX MEDIAL ANKLE FX MLP,1886.00,
350003790,HCHG OPTX POST ANKLE FX PF,2246.00,
350003791,HCHG OPTX POST ANKLE FX MLP,2246.00,
350003792,HCHG CL TX PROX FIB/SHAFT FX WO MAN,86.00,
350003793,HCHG CL TX PROX FIB/SHAFT FX WO MAN PF,840.00,
350003794,HCHG CL TX PROX FIB/SHAFT FX WO MAN MLP,840.00,
350003795,HCHG CL TX PROX FIB/SHAFT FX W MAN PF,1196.00,
350003796,HCHG CL TX PROX FIB/SHAFT FX W MAN MLP,1196.00,
350003797,HCHG OPTX PROX FIB/SHFT FX W INT XTN PF,2202.00,
350003798,HCHG OPTX PROX FIB/SHFT FX W INT XTN MLP,2202.00,
350003799,HCHG CL TX DISTAL FIBULAR FX WO MAN PF,866.00,
350003800,HCHG CL TX DISTAL FIBULAR FX WO MAN MLP,866.00,
350003801,HCHG ORIF TRIMALLEOLAR FX MLP,2010.00,
350003802,HCHG  TX ANKLE FX CLOSED W MANIP MLP,1262.00,
350003803,HCHG ORIF BIMALLEOLAR ANKLE FX MLP,2300.00,
350003804,HCHG CL TX TRIMALL ANKLE FX W MAN,3775.00,
350003805,HCHG CL TX TRIMALL ANKLE FX W MAN PF,1294.00,
350003806,HCHG CL TX TRIMALL ANKLE FX W MAN MLP,1294.00,
350003807,HCHG OPTX TRIMALL ANKLE FX W INT XTN PF,2586.00,
350003808,HCHG OPTX TRIMALL ANKLE FX W INT XTN MLP,2586.00,
350003809,HCHG INJ ANES PLANTAR NERVE MLP,110.00,
350003810,HCHG REVISE ARM/LEG NERVE PF,1515.00,
350003811,HCHG REVISE ARM/LEG NERVE MLP,1515.00,
350003812,HCHG REVISE ULNAR NERVE AT ELBOW PF,1808.00,
350003813,HCHG REVISE ULNAR NERVE AT ELBOW MLP,1808.00,
350003814,HCHG SURGERY NEUROPLASTY UNLAR NERVE PF,1229.00,
350003815,HCHG SURGERY NEUROPLASTY UNLAR NERVE MLP,1229.00,
350003816,HCHG ARTHRO AID POST CRUCIAT LIG REPR/AUG/RECN MLP,3036.00,
350003817,"HCHG ARTHROSCOPY, ANKLE (TIBIOTALAR & FIBULOT PF",1641.00,
350003818,"HCHG ARTHROSCOPY, ANKLE (TIBIOTALAR & FIBULOT MLP",1641.00,
350003819,HCHG ANKLE ARTHROSCOPY/SURGERY PF,1469.00,
350003820,HCHG ANKLE ARTHROSCOPY/SURGERY MLP,1469.00,
350003821,HCHG ANKLE ARTHROSCOPY/SURGERY PF,1560.00,
350003822,HCHG ANKLE ARTHROSCOPY/SURGERY MLP,1560.00,
350003823,HCHG ANKLE ARTHROSCOPY/SURGERY PF,1688.00,
350003824,HCHG ANKLE ARTHROSCOPY/SURGERY MLP,1688.00,
350003825,HCHG ARTHR KNEE SURG W MENISC MED/LAT  MLP,1683.00,
350003826,HCHG KNEE ARTHROSCOPY/SURGERY PF,2139.00,
350003827,HCHG KNEE ARTHROSCOPY/SURGERY MLP,2139.00,
350003828,HCHG KNEE ARTHROSCOPY/SURGERY PF,2577.00,
350003829,HCHG KNEE ARTHROSCOPY/SURGERY MLP,2577.00,
350003830,HCHG KNEE ARTHROSCOPY/SURGERY PF,1892.00,
350003831,HCHG KNEE ARTHROSCOPY/SURGERY MLP,1892.00,
