Russellville Hospital,,
Standard Charges,,
,,
SVCCD,LONGDESC,Price
133837,INFUSION SEQUENTIAL,$70.98 
133838,INFUSION CONCURRENT,$35.50 
133839,IV PUSH NEW DRUG,$70.50 
133840,VACCINATION ADMINISTRATION,$143.50 
133841,VACCINE INJECTION ADDITIONAL,$68.74 
133842,INFLUENZA VACCINE,$143.50 
133843,ADDITIONAL IV PUSH SAME DRUG,$70.50 
133863,ISOVUE M 200 1ML(20),$3.50 
133913,,$28.00 
133915,,$22.50 
133940,,$4.50 
133954,BILATER HIP/PELVIS MINIMUM 5 VIEWS,$768.00 
133955,SWALLOW CURRENT 0%,$0.01 
133956,SWALLOW CURRENT 0-20,$0.01 
133957,SWALLOW CUR 20-40%,$0.01 
133958,SWALLOW CUR 40-60%,$0.01 
133959,SWALLOW CURR 60-80%,$0.01 
133960,SWALLOW CURR 80-100%,$0.01 
133961,SWALLOW CUR 100% LTD,$0.01 
133962,SWALLOW GOAL 0%,$0.01 
133963,SWALLOW GOAL 0-20%,$0.01 
133964,SWALLOW GOAL 20-30%,$0.01 
133965,SWALLOW GOAL 40-60%,$0.01 
133966,SWALLOW GOAL 60-80%,$0.01 
133967,SWALLOW GOAL 80-100%,$0.01 
133968,SWALLOW GOAL 100%LTD,$0.01 
133969,SWALLOW DC 0%,$0.01 
133970,SWALLOW DC 0-20%,$0.01 
133972,SWALLOW DC 20-40%,$0.01 
133973,SWALLOW DC 40-60%,$0.01 
133974,SWALLOW DC 60-80%,$0.01 
133975,SWALLOW DC 80-100%,$0.01 
133976,SWALLOW DC 100% LTD,$0.01 
133977,MOTOR CURRENT 0%,$0.01 
133978,MOTOR CURRENT 0-20%,$0.01 
133979,MOTOR CURRENT 20-40%,$0.01 
133980,MOTOR CURRENT 40-60%,$0.01 
133981,MOTOR CURRENT 60-80%,$0.01 
133982,MOTOR CURRENT 80-100,$0.01 
133983,MOTOR CURR 100% LTD,$0.01 
133984,MOTOR GOAL 0%,$0.01 
133985,MOTOR GOAL 0-20%,$0.01 
133986,MOTOR GOAL 20-40%,$0.01 
133987,MOTOR GOAL 40-60%,$0.01 
133988,MOTOR GOAL 60-80%,$0.01 
133989,MOTOR GOAL 80-100%,$0.01 
133990,MOTOR GOAL 100% LTD,$0.01 
133991,MOTOR DC 0%,$0.01 
133992,MOTOR DC 0-20%,$0.01 
133993,MOTOR DC 20-40%,$0.01 
133994,MOTOR DC 40-60%,$0.01 
133995,MOTOR DC 60-80%,$0.01 
133997,MOTOR DC 100% LTD,$0.01 
133999,LANG CURRENT 0-100%,$0.01 
134002,LANG CURRENT 0-20%,$0.01 
134003,LANG CURRENT 40-60%,$0.01 
134004,LANG CURRENT 60-80%,$0.01 
134005,LANG CURRENT 60-80%,$0.01 
134006,LANG CURR 100% LTD,$0.01 
134007,LANG GOAL 0%,$0.01 
134008,LANG GOAL 0-20%,$0.01 
134009,LANG GOAL 20-40%,$0.01 
134010,LANG GOAL 40-60%,$0.01 
134011,LANG GOAL 60-80%,$0.01 
134012,LANG GOAL 80-100%,$0.01 
134013,LANG GOAL 100% LTD,$0.01 
134014,LANG GOAL 100% LTD,$0.01 
134015,LANG DC 0%,$0.01 
134016,LANG DC 0-20%,$0.01 
134017,LANG DC 20-40%,$0.01 
134018,LANG DC 40-60%,$0.01 
134019,LANG DC 60-80%,$0.01 
134020,LANG DC 80-100%,$0.01 
134021,LANG DC 100% LTD,$0.01 
134022,LANG EXP CURRENT 0%,$0.01 
134024,LANG EXP CURR 0-20%,$0.01 
134026,LANG CURR 20-40%,$0.01 
134027,LANG EXP CURR 40-60%,$0.01 
134028,LANG EXP CURR 60-80%,$0.01 
134029,LANG CURR EXP 80-100,$0.01 
134030,LANG EXP CUR 100%LTD,$0.01 
134031,LANG EXP GOAL 0%,$0.01 
134032,LANG EXP GOAL 0-20%,$0.01 
134033,LANG EXP GOAL 20-40%,$0.01 
134035,LANG EXP GOAL 40-60%,$0.01 
134036,LANG EXP GOAL 60-80%,$0.01 
134037,LANG EXP GOAL 80-100,$0.01 
134038,LANG EXP GO 100%,$0.01 
134039,LANG EXP DC 0%,$0.01 
134040,LANG EXP DC 0-20%,$0.01 
134041,LANG EXP DC 20-40%,$0.01 
134042,LANG EXP DC 40-60%,$0.01 
134043,LANG EXP DC 60-80%,$0.01 
134044,LANG EXP DC 80-100%,$0.01 
134045,LANG EXP DC 100% LTD,$0.01 
134046,LANG EXP DC 100% LTD,$0.01 
134047,ATTEN CURRENT 0%,$0.01 
134048,ATTEN CURRENT DC 0-2,$0.01 
134049,ATTEN CURRENT DC 20-,$0.01 
134051,ATTEN CURRENT 40-60%,$0.01 
134052,ATTEN CURRENT 60-80%,$0.01 
134053,ATTEN CURR 80-100%,$0.01 
134054,ATTEN CURR 100% LTD,$0.01 
134055,ATTEN GOAL 0%,$0.01 
134057,ATTEN GOAL 0-20%,$0.01 
134058,ATTEN GOAL 20-40%,$0.01 
134059,ATTEN GOAL 40-60%,$0.01 
134060,ATTEN GOAL 60-80%,$0.01 
134061,ATTEN GOAL 80-100%,$0.01 
134062,ATTEN GOAL 100% LTD,$0.01 
134063,ATTEN DC 0%,$0.01 
134064,ATTEN DC 0-20%,$0.01 
134065,ATTEN DC 20-40%,$0.01 
134066,ATTEN DC 40-60%,$0.01 
134068,ATTEN DC 60-80%,$0.01 
134069,ATTEN DC 80-100%,$0.01 
134070,ATTEN DC 100% LTD,$0.01 
134071,MEMORY CURRENT 0%,$0.01 
134072,MEMORY CURRENT 0-20%,$0.01 
134073,MEMORY CURR 20-40%,$0.01 
134074,MEMORY CURR 40-60%,$0.01 
134076,MEMORY CURR 60-80%,$0.01 
134077,MEMORY CURR 80-100%,$0.01 
134079,MEMORY CURR 100% LTD,$0.01 
134080,MEMORY GOAL 0%,$0.01 
134081,MEMORY GOAL 0-20%,$0.01 
134083,MEMORY GOAL 20-40%,$0.01 
134084,MEMORY GOAL 40-60%,$0.01 
134085,MEMORY GOAL 60-80%,$0.01 
134086,MEMORY GOAL 80-100%,$0.01 
134087,MEMORY GOAL 100% LTD,$0.01 
134088,MEMORY DC 0%,$0.01 
134091,MEMORY DC 0-20%,$0.01 
134092,MEMORY DC 20-40%,$0.01 
134093,MEMORY DC 40-60%,$0.01 
134094,MEMORY DC 60-80%,$0.01 
134095,MEMORY DC 80-100%,$0.01 
134096,MEMORY DC 100% LTD,$0.01 
134097,VOICE CURRENT 0%,$0.01 
134098,VOICE CURRENT 0-20%,$0.01 
134099,VOICE CURRENT 20-40%,$0.01 
134100,VOICE CURRENT 40-60%,$0.01 
134101,VOICE CURRENT 60-80%,$0.01 
134102,VOICE CURR 80-100%,$0.01 
134104,VOICE CURR 100% LTD,$0.01 
134106,VOICE GOAL 0%,$0.01 
134107,VOICE GOAL 0-20%,$0.01 
134108,VOICE GOAL 20-40%,$0.01 
134109,VOICE GOAL 40-60%,$0.01 
134110,VOICE GOAL 60-80%,$0.01 
134111,VOICE GOAL 80-100%,$0.01 
134112,VOICE GOAL 100% LTD,$0.01 
134113,VOICE DC 0%,$0.01 
134115,VOICE DC 0-20%,$0.01 
134116,VOICE CD 20-40%,$0.01 
134117,VOICE DC 40-60%,$0.01 
134118,VOICE DC 60-80%,$0.01 
134119,VOICE DC 80-100%,$0.01 
134120,VOICE DC 100% LTD,$0.01 
134121,SPC LANG CURR 0%,$0.01 
134122,SPC LANG CU 0-20%,$0.01 
134123,SPC LANG CURR 20-40%,$0.01 
134124,SPC LANG CURR 40-60%,$0.01 
134126,SPC LANG CURR 60-80%,$0.01 
134127,SPC LANG CUR 80-100%,$0.01 
134129,SPC LANG CU 100% LTD,$0.01 
134131,SPC LANG GOAL 0%,$0.01 
134133,SPC LANG GOAL 0-20%,$0.01 
134134,SPC LANG GOAL 20-40%,$0.01 
134135,SPC LANG GOAL 40-60%,$0.01 
134137,SPC LANG GOAL 60-80%,$0.01 
134138,SPC LANG GOAL 80-100,$0.01 
134139,SPC LANG GOA 100%LTD,$0.01 
134140,SPC LANG DC 0%,$0.01 
134141,SPC LANG DC 0-20%,$0.01 
134142,SPC LANG DC 20-40%,$0.01 
134143,SPC LANG DC 40-60%,$0.01 
134144,SPC LANG DC 60-80%,$0.01 
134145,SPC LANG DC 80-100%,$0.01 
134146,SPC LANG DC 100% LTD,$0.01 
134151,,$100.50 
134212,,$18.50 
134219,,$80.00 
134231,LINACLOTIDE 290MCG C (LINZESS),$33.50 
134247,LURASIDONE 120MG TAB,$91.00 
134265,ISOVUE 300 1ML(100)J,$3.50 
134266,ISOVUE 300 1MG(150)J,$3.50 
134274,TBOFILGRSTM 480MCG,$22.50 
134275,TBOFILGRSTM 1MCG 300,$22.50 
134279,,$45.00 
134293,SKIN LC T/A/L <25,"$1,347.00 "
134296,SKIN T/A/L >25,$382.50 
134297,SKIN LC T/A/L INF<25,"$4,512.50 "
134298,SKIN LC T/A/L INF >25,"$2,404.00 "
134299,SKIN LC F/S/E <25,"$1,347.00 "
134301,SKIN LC F/S/E >25,$382.50 
134302,SKIN LC F/S/E INF<25,"$1,347.00 "
134303,SKIN LC F/S/E >25,$717.50 
134327,BX BRS 1ST LES US,"$3,060.76 "
134328,PLC BRS DEV 1ST GUI,$400.00 
134331,PLC BRS DEV ADD GUI,$116.50 
134334,BX BRS ADD LES US,$116.50 
134452,,$233.00 
134478,OB VISIT LVL I,$142.00 
134479,OB VISIT LVL II,$174.50 
134480,OB VISIT LVL III,$253.50 
134481,OB VISIT LVL IV,$505.50 
134482,OB VISIT LVL V,$675.50 
134483,L&D VISIT LVL I,$142.00 
134484,L&D VISIT LVL II,$174.50 
134485,L&D VISIT LVL III,$253.50 
134486,L&D VISIT LVL IV,$505.50 
134488,L&D VISIT LVL V,$675.50 
135178,,$104.50 
135239,,$457.50 
135241,,$667.00 
135242,,$667.00 
135243,,$667.00 
135244,,$470.00 
135246,,"$2,074.50 "
135247,,"$1,491.50 "
135248,,"$1,491.50 "
135249,,$875.00 
135252,,$42.00 
135269,,$9.50 
135274,LIDOCAINE 5% OINT 5GM,$35.00 
135276,,$42.00 
135484,,$91.00 
135599,AMOXAPINE 100MG TABLET,$12.50 
135633,,$42.00 
135636,,$48.50 
136554,ADMINISTER VACCINE INFLUENZA,$137.48 
136602,,$76.50 
136653,ADMINISTER VACCINE PNEUMOCOCCAL,$137.68 
136669,GASTRIC EMPTYING STUDY,"$1,331.00 "
136675,CETYLEV 2.5G EFF TABLET,$35.00 
136695,OSELTAMIVIR 30MG CAPS,$36.00 
136724,DAPAGLIF PROPAN 10MG T,$42.00 
136744,,$44.00 
136762,US BREAST COMP LT,$573.00 
136763,US BREAST COMP RT,$573.00 
136764,US BREAST LTD LT,$573.00 
136765,US BREAST LTD RT,$573.00 
136767,DRUG SCRN LIST B SGL,$33.92 
136768,DRUG SCRN ANY TLC,$198.40 
136776,DRUG SCRN ALCOHOLS,$29.48 
136779,ANALGESIC N-OPOID 2<,$19.36 
136780,ANTIDEP TRICYLIC 1-2,$45.24 
136786,BENZODIAZEPINES 1-12,$50.46 
136787,HIV-1 AG WITH HIV-1 AND 2 AB,$254.00 
136791,ULTRASOUND BREAST COMP BILAT,$477.00 
136792,ULTRASOUND BREAST LTD BILAT,$477.00 
136843,US BREAST COMP LT,$573.00 
136844,US BREAST COMP RT,$573.00 
136845,US BREAST LTD LT,$573.00 
136846,US BREAST LTD RT,$573.00 
136849,ANKLE BRACHIAL INDICES,$296.28 
136913,,$16.00 
136914,,$26.50 
137237,RHOD IVIG 100IU (15),$18.40 
137239,FLUORESCEIN 10% 100MG/ML 5ML INJ,$296.28 
137262,LYRICA (PREGABALIN) 200MG,$22.50 
137274,,$3.97 
137335,,$22.00 
137336,,$22.00 
137495,ICOSAPENT ETHLY 1GM C(VASCEPA),$9.00 
137736,IDARUCIZUMAB 2.5GM/50ML SOLUTION,"$8,179.50 "
170177,IR NACL 0.9% 1000ML,$20.00 
170214,IR WATER ST 1000ML,$66.00 
170216,IR SORB/MAN 3000ML,$73.50 
170217,IR GLYCINE 3000ML,$114.50 
170234,IV MANNIT 20% 500ML,$81.00 
170282,IV D10W 1000ML,$114.00 
170335,IV D5/.2NS 1000ML,$114.00 
170338,IV D5/0.45NS 500ML,$80.00 
170339,IV D5/LR 1000ML,$114.00 
170340,IV D5/LR 500ML,$151.50 
170344,IV D5W 1000ML,$114.00 
170347,IV D5W 250ML,$80.00 
170348,IV D5W 500ML,$80.00 
170357,IV LR 1000ML,$33.00 
170358,IV LR 500ML,$80.00 
170361,IV NACL 0.45% 1000ML,$114.00 
170362,IV NACL .45% 500ML,$151.50 
170363,IV NACL .9% 1000ML,$32.50 
170364,IV NACL .9% 100ML,$80.00 
170366,IV NACL .9% 250ML,$80.00 
170368,IV NACL .9% 500ML,$31.50 
170370,IV NACL 3% 500ML,$80.00 
170383,ALBUMIN 25% 50ML(2),$160.50 
170385,FLUCON200MG(0.5) PB,$289.50 
170387,MAG SULF500MG(80)100L,$58.50 
170405,IV D5 .45 10KCL,$160.50 
170406,IV D5 0.9% 20KCL 1000ML,$160.50 
170410,IV D5 .45 40KCL,$160.50 
170413,IV D5 .45 20KCL,$160.50 
170422,IV D5 .45 NACL 1000ML,$114.00 
170434,IV LIPOSYN 20% 500ML,$164.00 
170439,IV NACL .9% 50ML ADV,$80.00 
170440,IV NACL .9% PF 50ML,$80.00 
170441,IV NACL .9% 250ML ADV,$80.00 
170442,IV NACL .9% 100ML ADV,$80.00 
170443,HEPARIN DRIP 25000/0.45%NS 250ML IV,$211.00 
170444,IV D5 .9% NACL 40 1000ML,$160.50 
170446,IV D5W 20KCL 1000ML,$160.50 
170452,NACL .9% 50ML IVPB,$80.00 
170453,KCL 20MEQ/100ML IVPB,$98.00 
170466,PIPERAC TAZ 3.375GM IVPB,$85.00 
170480,DOPAM 40MG(20)D5 250L,$7.50 
170485,IR LR 3000,$58.50 
170491,LEVOFLX 250MG(3)150 VPB,$92.00 
170495,METRONID 500MG IVPB,$193.00 
170496,NACL .9% 100ML IVPB,$32.00 
170497,IVIGLYOPHIL500MG(10),$74.50 
170499,IV D5W 100ML,$80.00 
170503,IV D5 .33NS 500ML,$80.00 
170509,IV D5LR 20KCL 1000ML,$160.50 
170512,IV NS .9% 20KCL 1000ML,$160.50 
170519,GENTAM 80MG(1.25)PB,$109.00 
170525,IV D5 NITRO 25MG 250ML,$321.00 
170528,POTCL 2MEQ(5)100ML J,$11.50 
170551,IV D5 .45NS 250ML,$80.00 
170552,IV D5 .2NS 250ML,$80.00 
170573,IV D5/NACL .45% 30KCL,$160.50 
170582,IV D5LR 40KCL 1000ML,$195.00 
170586,IV D5NS W/20KCL 1000ML,$160.50 
170588,IV LINEZOLID 600/300,$116.50 
170593,D5 NACL 0.45% 10MEQ KCL 500ML,$80.00 
170595,IV NACL 0.9% 25ML,$80.00 
170601,,$160.50 
170620,D5 1/4NS 250ML,$41.00 
170621,IV D5 1/4 NS 500ML,$80.00 
170631,IV ESMOL/NS 2500/250,$328.50 
170639,CLINDAMY 300MG IVPB,$24.50 
170640,IV D5/NS 0.9% 1000ML,$114.00 
170642,IV D5/NS 0.9% 500ML,$80.00 
170649,IV DEX 10% 1000ML,$109.00 
170656,CEFAZLN 500MG(2)50  VPB,$97.50 
170661,IV .9% NACL 40KCL 1000ML,$160.50 
170683,PIPERAC TAZ 2.25GM IVPB,$85.00 
170686,PIPERAC TAZ 4.5GM IVPB,$85.00 
170690,,$55.00 
170714,,$111.00 
170726,AMINO/DEX 4.25% 25% W/O LYTES,$269.50 
170742,FENT/BUPIVA 2MCG 250ML,$307.50 
170760,DEX 10% 250ML,$53.50 
230217,CATH RE-ENTRY G01,"$1,414.50 "
230218,CATH RE-ENTRY G02,"$2,829.00 "
230219,CATH RE-ENTRY G03,"$4,242.50 "
230262,ADAPTER AIRWAY,$8.50 
230264,ADAPTER CATHETER,$9.50 
230270,ADAPTER IV,$4.00 
230274,ADAPTER MULTIFLOW,$23.00 
230276,ADAPTER SWIVEL,$80.00 
230281,ADAPTER VIAL-A-JET,$4.00 
230282,ADAPTER Y-SITE,$9.00 
230284,AIRWAY LARYNGEAL,$9.50 
230285,AIRWAY NASAL,$14.50 
230286,AIRWAY ORAL,$3.50 
230287,AMNI HOOK,$4.50 
230296,ASPIRATOR MECONIUM,$14.50 
230299,BAG BILE,$32.50 
230300,BAG DECANTER OR,$16.00 
230303,BAG DRAIN AEROSOL,$11.00 
230304,BAG FEEDING,$15.00 
230305,BAG FLATUS,$7.50 
230307,BAG LEG,$9.00 
230309,BAG URINARY DRAIN,$16.50 
230311,BAG URINE PEDI,$4.00 
230312,BAND HEMORROID,$2.00 
230313,BANDAGE ELASTIC NS,$2.00 
230314,BANDAGE ELASTIC STR,$11.00 
230315,"BANDAGE ESMARK 4""",$9.00 
230316,"BANDAGE ESMARK 6""",$10.00 
230321,BASIN W/SPONGES,$73.50 
230323,BASKET KIDNEY STONE,"$1,256.00 "
230324,BASKET STONE EXTRACT,$893.50 
230325,BASKET STONE SEGURE,$782.50 
230326,BATH SITZ DISP,$7.50 
230327,BELT FETAL MONITOR,$3.50 
230328,BELT/PANTY MATERNITY,$2.00 
230329,BELT RIB,$22.50 
230331,BINDER ABDOMINAL,$23.50 
230333,BIOPSY PUNCH DISP,$191.50 
230337,BITE BLOCK,$10.00 
230435,BLANKET FULL,$40.00 
230436,BLANKET HYPO/HYPER A,$61.50 
230438,BLANKET INFANT DISP,$39.00 
230440,BLANKET UPPER,$28.50 
230443,BOOT BUNNY,$127.00 
230446,BOOT CAST SM,$16.50 
230451,BOWL STERILE,$2.00 
230452,BRACE ANKLE,$420.00 
230460,BRACE KNEE IROM SHOR,$420.00 
230462,BRACE KNEE TROM SHOR,$420.00 
230468,BRIEF ADULT SGL,$2.00 
230469,BRIEF MESH STRETCH,$9.50 
230471,BRUSH CYSTO,$49.00 
230472,BRUSH CYTOLOGY,$77.50 
230475,BRUSH FEMORAL CANAL,$34.50 
230502,CANNISTER LINER MED,$4.50 
230505,CANNISTER SUCTION LR,$63.50 
230509,CANNULA ARTHREX TWIS,$136.00 
230513,CANNULA EYE,$23.50 
230514,CANNULA FLEX ACCUFEX,$153.00 
230519,CANNULA SHOULDER,$71.00 
230524,CAP MALE ENDO,$2.00 
230527,CASSETTE PHACO,$148.50 
230535,CAST FG LEG LONG,$53.50 
230549,CAST PLAST LEG LONG,$24.50 
230553,CAST SHOE,$18.50 
230565,CATH ANGIOGRAM,$206.00 
230588,CATH CHOLANGIOGRAM,$453.50 
230590,CATH CORONARY,"$3,224.00 "
230595,CATH DUAL LUMEN,"$1,511.50 "
230596,CATH EMBOLECTOMY,$132.50 
230598,CATH EPIDURAL,$22.00 
230608,CATH EXTERNAL MALE,$4.50 
230610,CATH FEMALE QUICK,$7.50 
230611,CATH FILIFORM DISP,$109.00 
230614,CATH FOGARTY IRRIG,$63.00 
230617,CATH FOLEY 2-WAY 30C,$36.00 
230618,CATH FOLEY 2-WAY 5CC,$35.50 
230619,CATH FOLEY 3-WAY 30C,$37.00 
230620,CATH FOLEY 3-WAY 5CC,$53.50 
230621,CATH FOLEY COUDE,$60.00 
230622,CATH FOLLOWER PHILLI,$190.00 
230623,CATH FOGARTY EMBO,$132.50 
230625,CATH INFUS PICC/MID G03,$212.00 
230626,CATH INFUS PICC/MID G04,$283.00 
230631,CATH INFUS PICC/MID G05,$565.50 
230632,CATH INFUS PICC/MID G06,$848.50 
230633,CATH IV,$7.50 
230635,CATH IV JELCO,$7.50 
230642,CATH INFUSION,$11.00 
230644,CATH INTR AORTIC,"$2,355.50 "
230650,CATH JEJUNOSTOMY,$265.00 
230651,CATH JUDKINS,$16.00 
230652,CATH MALECOT MUSH,$34.00 
230657,CATH PACING BIPOLAR,$347.50 
230660,CATH PLUG,$2.00 
230663,CATH HEMO/PERI STM G01,$71.00 
230664,CATH RED RUBBER,$14.00 
230675,CATH SUPRAPUBIC G04,$283.00 
230678,CATH SUCTION,$2.00 
230679,CATH SUPRAPUBIC G01,$71.00 
230680,CATH SUPRAPUBIC G03,$212.00 
230681,CATH SUPRAPUBIC G02,$142.00 
230682,CATH SWAN GANZ,$154.00 
230689,CATH THORACIC,$76.00 
230690,CATH TRIPLE LUMEN,$212.00 
230694,CATH UMBILICAL,$114.50 
230695,CATH URETERAL CONE,$161.00 
230696,CATH URETERAL DISP,$236.50 
230702,CATH URETHRAL COUNCI,$51.50 
230703,CATH UTERINE,$121.00 
230706,CAUTERY DISP,$594.00 
230708,CAUTERY FORCEP DISP,$71.00 
230710,CAUTERY LEEP DISP,$84.50 
230711,CEMENT MIX W/FEM NOZ,$199.50 
230714,CIRCUIT ANES BREATH,$27.50 
230715,CIRCUIT ANES HEAD/NE,$86.50 
230716,CIRCUIT ANES JACK/RE,$24.50 
230717,CLAMP ADJUSTABLE,$74.50 
230720,CLAMP CORD UMB,$2.00 
230724,CLEANER PERINEAL,$12.00 
230727,CLEANER WOUND,$27.50 
230728,CLIP APPLIER,$142.00 
230729,CLIP APPLIER ENDO,$283.00 
230730,CLIP ENDOCLIP,$142.00 
230733,CLIP MICROMARK,$317.50 
230736,CLIP REMOVAL,$9.50 
230742,COLLAR CERVICAL,$16.00 
230744,COLLAR ICE,$3.50 
230745,COLLAR PHILI,$39.00 
230746,COLLECTOR SPECIMEN,$9.00 
230747,COLLECTOR STOOL SPEC,$2.00 
230749,CONTAINER COOLING CO,$630.50 
230750,CONTAINER EMPTY 1M,$5.50 
230751,CONTAINER EMPTY 2M,$31.00 
230753,CONTAINER EMPTY 500,$22.50 
230756,COTTONOIDS,$3.00 
230758,COVER TOURQ LRG,$11.00 
230759,COVER TOURQ SM,$10.50 
230760,CUFF B/P DISP,$24.50 
230761,CUFF TOURNIQUET STR,$124.00 
230764,CURRETTE EAR ADULT,$2.00 
230766,CURRETTE UTERINE,$26.50 
230767,CUSHION DONUT,$3.00 
230769,DERMA BOND ADHESVIE,$93.50 
230771,DERMA CARRIER II,$89.50 
230773,DEVICE COMPRESS HAND,"$1,937.50 "
230778,DEVICE TORQUE,$39.00 
230779,DEVICE TVT,"$3,083.00 "
230780,BRIEF ADULT PK,$2.00 
230781,DIAPER BABY MED/SGL,$14.50 
230782,DIAPER BABY LRG/PK,$17.00 
230783,DIAPER BABY MED/PK,$16.50 
230784,DIAPER NEWBORN/PK,$9.00 
230787,DILATOR CERVICAL,$679.00 
230788,DILATOR ESOPHOGEAL,"$1,118.50 "
230792,DILATOR URETERAL,$785.00 
230793,DILATOR VESSEL,$48.50 
230797,DRAIN BLAKE,$94.50 
230798,DRAIN CHEST DOUBLE,$98.50 
230800,DRAIN CHEST PEDI,$148.50 
230802,DRAIN HEMOVAC COMP+C,$34.50 
230803,DRAIN HEMOVAC RESV,$16.00 
230804,DRAIN JP FLAT,$37.50 
230805,DRAIN JP ROUND,$29.00 
230807,DRAIN PENROSE,$4.50 
230814,DRAIN T-TUBE,$28.50 
230817,DRAPE 3/4 FANFOLD,$8.50 
230819,DRAPE ADDITIONAL,$481.00 
230820,DRAPE ANGIO,$48.00 
230824,DRAPE C-ARM,$21.00 
230825,DRAPE C-SECTION,$120.00 
230827,DRAPE DELIVERY,$18.50 
230828,DRAPE EAR,$12.50 
230829,DRAPE EXTREMITY,$21.50 
230831,DRAPE EYE,$69.50 
230834,DRAPE FLUID,$142.00 
230835,DRAPE HAND,$31.00 
230837,DRAPE HIP TOTAL,$46.50 
230841,DRAPE IOBAN LG,$48.00 
230842,DRAPE IOBAN MED,$24.50 
230843,DRAPE IOBAN SM,$17.00 
230845,DRAPE ISOLATION VERI,$101.50 
230846,DRAPE LAP,$31.00 
230850,DRAPE MAGNET INSTRUM,$16.50 
230852,DRAPE MAYO,$2.00 
230854,DRAPE MICROSCOPE,$46.50 
230856,DRAPE O,$11.00 
230857,DRAPE PEDIATRIC,$14.50 
230859,DRAPE PERI/GYN,$38.50 
230861,DRAPE SHEET,$17.50 
230867,DRAPE STERI LRG,$16.50 
230868,DRAPE STERI MED,$14.50 
230869,DRAPE STERI SM,$4.50 
230870,DRAPE TABLE,$4.00 
230874,DRAPE URINARY,$17.50 
230875,DRAPE UNDER BUTTOCKS,$10.50 
230876,DRAPE UNIVERSAL,$28.50 
230877,DRAPE VIDEO,$39.50 
230879,DRAPE X-RAY COVER,$5.50 
230894,DSG TEGADERM 6X8,$27.50 
230896,DSG ABD/SURGIPAD,$2.00 
230898,DSG ADAPTIC,$4.00 
230902,DSG ADHESIVE LIQUID,$8.50 
230903,DSG ALGINATE <16SQIN,$44.00 
230911,DSG AQUA HYER,$4.00 
230912,DSG AQUACEL,$41.00 
230914,DSG BIO PATCH,$640.50 
230920,DSG BURN,$32.50 
230923,DSG COBAN NS,$2.00 
230937,DSG DUODERM 4 X 4,$49.00 
230938,DSG DUODERM 6 X 6,$45.00 
230939,DSG DUODERM 8 X 8,$39.50 
230941,DSG DUODERM HYDROGEL,$12.00 
230942,DSG DUODERM PASTE 30,$49.00 
230949,DSG EAR GLASSCOCK,$51.50 
230960,DSG EYE PAD,$2.00 
230966,DSG FOAM RESTON,$11.00 
230967,DSG GAUZE 4 X 4 / 10,$2.00 
230968,DSG GAUZE 4 X 4 / 2,$2.00 
230977,DSG HYDROCOLD,$102.96 
230978,DSG HYDROGEL,$22.50 
230980,DSG INTERCEED 3 X 4,$884.50 
230982,DSG KERLIX ROLL,$2.00 
230985,DSG KLING/CONFORM,$2.00 
230988,DSG MEROCEL,$35.50 
230994,DSG NASAL TAMPON,$52.00 
230998,DSG OWENS,$45.00 
230999,DSG PACKING IODO,$18.50 
231000,DSG PACKING PLAIN,$16.00 
231013,DSG SORBSAN,$10.00 
231016,DSG STERI STRIP,$3.50 
231017,DSG TEGADERM 2 X 3,$2.00 
231018,DSG TEGADERM 4 X 10,$9.00 
231019,DSG TEGADERM 4 X 5,$14.50 
231020,DSG TELFA 3 X 4,$2.00 
231021,DSG TELFA 3 X 8,$2.00 
231030,DSG VASELINE MED,$2.00 
231034,DSG WOUND TOPICAL,$39.50 
231035,DSG XEROFORM 1 X 8,$2.00 
231037,DSG XEROFORM 5 X 9,$2.00 
231038,EAR WICK,$13.00 
231043,ELECTRODE BALL,$46.00 
231048,ELECTRODE ECG,$2.00 
231049,ELECTRODE EKG TAB,$97.00 
231051,ELECTRODE EMPI ROUND,$27.50 
231052,ELECTRODE EMPI SQUAR,$50.00 
231055,ELECTRODE FAST PATCH,$144.50 
231056,ELECTRODE FETAL,$12.50 
231059,ELECTRODE HOOK,$170.00 
231060,ELECTRODE INFANT,$2.00 
231063,ELECTRODE IONTO,$31.00 
231065,ELECTRODE L-HOOK,$828.00 
231067,ELECTRODE LITHO,$263.50 
231068,ELECTRODE LOOP,$549.50 
231069,ELECTRODE LOOP CUTTI,$263.50 
231074,ELECTRODE PACING,$149.00 
231075,ELECTRODE PEDI,$2.00 
231080,ELECTRODE TIP POLISH,$2.00 
231081,ELECTRODE TRANS Q,$33.00 
231084,ELEVATOR FOOT,$80.00 
231085,ENDO BABCOCK,$308.00 
231088,ENDO CLOSURE DEVICE,$294.50 
231089,ENDO CUTTER,$858.00 
231094,ENDO KNOT PUSHER,$925.50 
231096,ENDO RETRACTOR G01,$142.00 
231097,ENDO RETRACTOR G02,$283.00 
231098,ENDO RETRACTOR G03,$424.50 
231099,ENDO SCISSOR HOOK,$114.50 
231100,ENDO SEAL,$21.50 
231106,ENDO STITCH,$199.50 
231109,ENDO SURGINEEDLE,$76.50 
231112,ENDO VERISNEEDLE,$66.00 
231132,FILTER LASER SMOKE E,$370.50 
231137,FILTER SMOKE EVAC,$39.00 
231141,FOAM HEADREST,$9.00 
231142,FORCEP BABCOCK DISP,$142.00 
231143,FORCEP BI POLAR CUTT,$212.00 
