Hospital Name: Glendale Memorial Hospital and Health Center,,,,,,,,
OSHPD Facility No: 106190522,,,,,,,,
"Effective Date of Charges: May 1, 2018",,,,,,,,
CDM ,BILL DESCRIPTION,PRICE,0 Price Indicator,REV_CODE,AU,,,
0201200,VENTRIO 6X10 OVAL,6433.69,,278,747410,,,
0201201,VENTRIO 8X10 OVAL,6451.61,,278,747410,,,
0201202,VENTRIO 10X13 OVAL,8064.51,,278,747410,,,
0201203,14FR.X30 SHEATH,354.83,,278,747410,,,
0201204,16FR.X30 PEELAWAY SHEATH,225.8,,278,747410,,,
0201205,IVUS CATH 9MHZ,1948.49,,278,747410,,,
0201206,PACEMAKER LEAD 5086MRI,3322.58,,275,742100,,,
0201207,BONE CEMENT,866.23,,278,742100,,,
0201208,PROGEL SEALANT,4062.11,,278,742100,,,
0201209,50 WAND W/FINGER SWITCHE,1166.66,,272,742100,,,
0201210,ABSORBATACK 5MM 30 TACKS,2685.59,,272,742100,,,
0201211,CAROTID SHUNT (OUTLYING),1931.89,,272,742100,,,
0201212,BULLDOG CLAMP WHITE,83.97,,272,742100,,,
0201213,BULLDOG CLAMP YELLOW,109.51,,272,742100,,,
0201214,BULLDOG ORANGE,83.97,,272,742100,,,
0201215,COBLATOR EVAC 70 XTRA,1263.44,,272,742100,,,
0201216,ARCHER SUPER STIFF GUIDEWIRE,107.52,,278,742100,,,
0201217,ACTIFUSE 1.5ML,2043.01,,278,742100,,,
0201218,MESH C-QUR 11CMX14CM,1774.19,,278,742100,,,
0201219,CORMATRIX,2123.65,,278,742100,,,
0201220,ANCHOR SUT PEEK,2145.16,,278,742100,,,
0201221,ANCHOR SUT JUGGERKNOT,1881.72,,272,742100,,,
0201222,JUGGERKNOT KIT,1827.95,,272,742100,,,
0201223,ICD PROTECTA,42612.9,,278,742100,,,
0201224,JUGGERKNOT DISP KIT,1881.72,,272,742100,,,
0201225,2.9MM JUGGERKNOT,1698.92,,278,742100,,,
0201226,CLIP APPLIER 5MM,822.52,,272,742100,,,
0201227,SLEEVE XCEL 12MM,185.1,,272,742100,,,
0201228,SLEEVE XCEL 11MM,138.81,,272,742100,,,
0201229,TROCAR XCEL W/O BLADE 11MM,241.82,,272,742100,,,
0201230,TROCAR XCEL W/O BLADE 12X150MM,379.78,,272,742100,,,
0201231,TROCAR XCEL W/O BLADE 5X150MM,282.74,,272,742100,,,
0201232,ENDO POUCH,404.19,,272,742100,,,
0201233,HANDLE CATH SINUS FLEX,295.69,,272,742100,,,
0201234,CATH SINUS FLEX S-O,1989.24,,272,742100,,,
0201235,CATH SINUS SHAPE 110,1989.24,,272,742100,,,
0201236,CATH SINUS C SHAPE,1989.24,,272,742100,,,
0201237,CATH BALLON ULTIRRA 7X16,2799.28,,278,742100,,,
0201238,ILLUM SINUS SENTRY,2306.45,,272,742100,,,
0201239,INFL. DEVICE SINUS BALLON,400.8,,272,742100,,,
0201240,ACCU-PASS SUTURE SHUTTLE,682.79,,272,747410,,,
0201241,HEALICOIL SA PK 5.5M,1935.48,,272,747410,,,
0201242,QUARTET LV LEAD,15770.6,,275,747410,,,
0201243,QUADRA UNIFY,55255.37,,278,747410,,,
0201244,SHEATH NAVIGATOR 1-15 FR.,608.38,,272,747410,,,
0201245,IOL LENS EXPAND MA60MA,666.66,,276,747410,,,
0201246,IOL LENS ACRYSOS SA60AT,720.43,,276,747410,,,
0201247,TIGER PAWS II,3853.04,,272,747410,,,
0201248,RELOAD CONTOUR BLUE - IMP CLIP,1360.75,,278,747410,,,
0201249,RELOAD CONTOUR GREEN - IMP CL,1360.75,,278,747410,,,
0201250,PEAK PLASMA BLADE 3.0,2284.94,,272,747410,,,
0201251,CONSULTA PACEMAKER,20416.66,,275,747410,,,
0201252,ELLIPSE ICD,42580.64,,278,747410,,,
0201253,PROXIMATE LINEAR CUTTER,829.3,,278,747410,,,
0201254,PROXIMATE LINEAR  RELOAD,413.97,,278,747410,,,
0201255,RETRV FRAC DVC,1493.44,,278,747410,,,
0201256,TWIST DRILL,56.07,,272,747410,,,
0201257,AORTIC PUNCH,166.66,,272,747410,,,
0201258,GRAFT VASC,752.68,,278,747410,,,
0201259,CATH BALLON MAXILLARY,6003.58,,278,747410,,,
0201260,CATH RELIEVA VORTEX 2,833.33,,272,747410,,,
0201261,OVL VNTRIO MESH 16X31.2CM,5849.46,,278,747410,,,
0201262,OVAL VENTRIO MESH 11X14CM,2784.94,,278,747410,,,
0201263,VNTRO CRCLE MSH LG 11.4CM,2136.2,,278,747410,,,
0201264,PROTECTA DEFIB,57190.86,,278,747410,,,
0201265,PROTACK 5MM,1607.52,,278,747410,,,
0201266,STRYKER FLOW,245.32,,272,747410,,,
0201267,L-HOOK,166.55,,272,747410,,,
0201268,PRINEO DERMABOND,653.22,,272,747410,,,
0201269,CATH TIP SINUS,1720.43,,272,747410,,,
0201270,TIP CATH SINUS SPHENOID,320,,272,747410,,,
0201271,BLADE SINUS CONCAVE 4MM,597.63,,272,747410,,,
0201272,APLIGRF/SQCM,5881.72,,636,747410,,,
0201273,STAPLER POWER ECHELON 45,1927.63,,272,747410,,,
0201274,STAPLER POWER ECHELON 60,1897.84,,272,747410,,,
0201275,MESH LARGE PLUG,693.54,,278,747410,,,
0201276,SHEATH URTERAL 12FR.X35CM,666.12,,278,747410,,,
0201277,GUIDE WIRE ZIP 0.038X150CM,192.63,,278,747410,,,
0201278,GUIDE WIRE AMPLATZ,141.07,,278,747410,,,
0201279,FORCEP PIRANHA 3FR.X115CM,1741.39,,272,747410,,,
0201280,PUMP SINGLE ACTION,246.88,,272,747410,,,
0201281,ECHELON 45 BLUE RELOAD,639.51,,272,747410,,,
0201282,ECHELON 45 WHITE RELOAD,639.51,,272,747410,,,
0201283,ECHELON 45 GOLD RELOAD,639.51,,272,747410,,,
0201284,NEEDLE NERVE BLOCK 18GA X 100,193.54,,272,747410,,,
0201285,STENT DIVERSION 7FR.X80CM,1044.83,,278,747410,,,
0201286,PACEMAKER ADVISA,13981.18,,275,747410,,,
0201287,DRG RAPID RHINO STAMMBERG,360.21,,272,747410,,,
0201288,PERFUSION SET MULTI,113.44,,272,747410,,,
0201289,AORTIC CANNULA 21FR.,212.36,,272,747410,,,
0201290,THD SLIDE ONE,1874.55,,272,747410,,,
0201291,NERVE CONDUCT 1-2 STUDIES,384,,922,747410,,,
0201292,NERVE CONDUCT 3-4 STUDIES,472,,922,747410,,,
0201293,NERVE CONDUCT 5-6 STUDIES,568,,922,747410,,,
0201294,NERVE CONDUCT 7-8 STUDIES,749,,922,747410,,,
0201295,NERVE CONDUCT9-10 STUDIES,910,,922,747410,,,
0201296,NERVE CONDUCT11-12STUDIES,1071,,922,747410,,,
0201297,NERVE CONDUCT>=13 STUDIES,1240,,922,747410,,,
0201300,ATRICLIP,3405.1,,278,747410,,,
0201301,PROBE PIERCER 10MM,2508.96,,272,742100,,,
0201302,PROBE PIERCER6MM,2508.96,,272,742100,,,
0201303,OSTEOTOME SERRATED 6MM,2508.96,,272,742100,,,
0201304,SPLINT NASAL DOYLE,279.56,,271,742100,,,
0201305,DOUBLE WIRE SUTURE,354.83,,272,742100,,,
0201306,INTRODUCER SHEATH,1075.26,,278,742100,,,
0201307,ARTHROWAND REFLEX ULTRA,1317.2,,272,742100,,,
0201308,HARMONIC SHEARS FOCUS 9CM,2322.58,,272,742100,,,
0201309,OCTOPUS EVOLVE,5000,,272,742100,,,
0201310,URETERAL ACCESS SHEATH,702.41,,278,742100,,,
0201311,PROBE/NDL CRYO,10215,,278,742100,,,
0201312,,3864,,278,742100,,,
0201313,FLEXTIP DUAL LUMEN URET,215.07,,278,742100,,,
0201314,GRAFT PATCH,1164.02,,278,742100,,,
0201315,CANNULA 8MM ARTERIAL,243.38,,272,742100,,,
0201316,DURAGEN 3X3,2638.17,,278,742100,,,
0201317,ULTRBRAID#2,104.23,,272,742100,,,
0201318,STAPLER ART LINER 45M,1245.13,,272,742100,,,
0201319,SUTURE ETHIBOND 20V7,333.33,,272,742100,,,
0201320,STAY HOOK BLUNT,315.87,,272,742100,,,
0201321,GRAFT VASC ACUSEAL 6X40,4587.81,,278,742100,,,
0201322,POUCH ANTIBACT RESORB,3566.3,,278,742100,,,
0201323,OUTPT IN A BED NC,,1,99,742100,,,
0201324,GRAFIX P 5X5CM,7950,,636,747410,,,
0201325,VERITAS 12X12CM 3529X-4588,4248,,278,747410,,,
0201326,ORTHO L0810,13985.66,,274,742100,,,
0201327,ORTHO L0859,4953.4,,274,742100,,,
0201328,EP EVAL LEADS & GEN INIT,0.01,,480,742100,,,
0201329,DRESSING AQUACEL 3.5X12,207,,272,742100,,,
0201330,APPLICATION ENDO,245,,272,742100,,,
0201331,DEVICE FASTFIX 360 CURVED,2285,,278,742100,,,
0201332,DBM PUTTY 2.5CC,1237,,278,742100,,,
0201333,CATH PLEURX KIT,2061,,272,742100,,,
0201334,KNOT PUSHER,726,,272,742100,,,
0201335,PACEMAKER ALLURE,16653,,275,742100,,,
0201336,NUBERT BAG,285,,272,742100,,,
0201337,FIBER LASER DUOTOME,2950,,272,742100,,,
0201338,200 MICRON FLEXIVA FIBER,2477,,272,742100,,,
0201339,365 MICRON FLEXIVA FIBER,1703,,272,742100,,,
0201340,550 MICRON FLEXIVA FIBER,2245,,272,742100,,,
0201341,1000 MICRON FLEXIVA FIBER,2516,,272,742100,,,
0201342,EPIFIX 5X6CM 4588X-5965,15379,,636,742100,,,
0201344,BONE SUBSTITUTE 150X-195,860.21,,278,742100,,,
0201345,INTRO SHTH OTH 115X-150,666.23,,278,742100,,,
0201346,GUIDEWIRE 30X-39,192.63,,278,742100,,,
0201347,MORCELLATOR 730X-949,2648.74,,272,742100,,,
0201348,EPIFIX 4X4CM 2714X-3529,10935.48,,278,742100,,,
0201349,SOLYX URO DVC W SLING,4648.05,,278,742100,,,
0201350,CLLGN ARTEGRAFT 0.7X50CM,5547,,278,742100,,,
0201351,CLLGN ARTEGRAFT 0.7X15CM,2397,,278,742100,,,
0201352,CLLGN ARTEGRAFT 0.6X35CM,3627,,278,742100,,,
0201353,CLLGN ARTEGRAFT 0.6X30CM,3477,,278,742100,,,
0201354,EPIFIX MSH 2X3 949X-1234,4301,,636,742100,,,
0201355,CATH NONVAS DIL1605X-2087,6541,,278,742100,,,
0201356,CANNULA CLR-TRAC 6.5X72MM,189,,272,742100,,,
0201357,BLADE PEAK PLASMA,1935,,272,742100,,,
0201358,PICO WOUND KIT,1184,,272,742100,,,
0201359,ADAPTER BALL UROLOCK,79,,272,742100,,,
0201360,BUR ACORN PRECISION 6.0,597,,272,742100,,,
0201361,TACKER 10 ARTIC FIX DVC,1822,,278,742100,,,
0201362,SUT PROLE 7-0 EVER POINT,492,,272,742100,,,
0201363,SUT PROLE 7-0,128,,272,742100,,,
0201364,NON JOINT IMP 730X-949,3208,,278,742100,,,
0201365,GUIDEWIRE 51X-67,323,,278,742100,,,
0201366,ICD DUAL 5965X-7755,17774,,278,742100,,,
0201367,CATH OTHER 17X-23,98,,272,742100,,,
0201368,NON JOINT IMP 2714X-3529,12083,,278,742100,,,
0201369,BONE SUBSTITUTE 331X-431,2240,,278,742100,,,
0201370,NON JOINT IMP 2087X-2714,8961,,278,742100,,,
0201371,INST/SUPP STERL2714X-3529,11828,,272,742100,,,
0221343,PACEMKR SNG RR 4588X-5965,13733.87,,275,742100,,,
0221344,GRAFT VASC 2714X-3529,9867,,278,742100,,,
0221345,INST/SUPP STERL 195X-254,1280,,272,742100,,,
0221346,BONE SUBSTITUTE 115X-150,759,,278,742100,,,
0221347,INST/SUPP STERL 150X-195,941,,272,742100,,,
0221348,CLOSURE EXTERN 39X-51,215,,272,742100,,,
0221349,VASC CLOSE DVC 150X-195,903,,278,742100,,,
0261230,AVAILABLE,0,2,272,742100,,,
0261231,HANDPIECE BEND-A-BEAM,389.24,,272,742100,,,
0261232,SILS CHOLECYSTECTOMY KIT,4092.79,,272,742100,,,
0261233,ANALY NEUROSTIM CMPLX PRO,398,,920,742100,,,
0261234,LEAD INTRODUCER KIT,1505.3,,278,747410,,,
0261235,INTERSTIM NEUROSTIMULATOR,27903.2,,278,747410,,,
0261236,PROGRAMR NEUROSTIM PAT,4508,,272,747410,,,
0261237,IMP STIM,452,,278,747410,,,
0261238,SUPER JAW,2258.06,,272,742100,,,
0261239,GENESIS HTA,5017.92,,272,742100,,,
0261240,MIXER,430,,272,747410,,,
0261241,ACTIVOS CEMENT,1478.49,,278,747410,,,
0261242,CDS CARTRIDGES,268.81,,272,747410,,,
0261243,CEMENT GUN SIZE 2,1612.9,,272,747410,,,
0261244,CEMENT GUN SIZE 3,1612.9,,272,747410,,,
0261245,XPEDE W/ MIXER,1344.08,,278,747410,,,
0261246,BONE FILLER SIZE3,591.39,,272,747410,,,
0261247,BONE FILLER SIZE 2,591.39,,272,747410,,,
0261248,BONE BIOPSY SIZE2,618.27,,272,747410,,,
0261249,20/3 INFLATABLE BONE TAMP,3942.65,,272,747410,,,
0261250,15/3 INFLATABLE BONE TAMP,3942.65,,272,747410,,,
0261251,10/3 INFLATABLE BONE TAMP,3942.65,,272,747410,,,
0261252,10/2 INFLATABLE BONE TAMP,3584.22,,272,747410,,,
0261253,15/2 INFLATABLE BONE TAMP,3584.22,,272,747410,,,
0261254,INTRODUCER SYSTEM SIZE 3,2150.53,,278,747410,,,
0261255,INTRODUCER SIZE#3,1612.9,,278,747410,,,
0261256,INTRODUCER SYSTEM SIZE 2,2150.53,,278,747410,,,
0261257,INTRODUCER SIZE 2,1612.9,,278,747410,,,
0261258,MORCELLEX HANDLE,2812.36,,272,742100,,,
0261259,MITRAL VALVE,22029.56,,278,742100,,,
0261260,DUAL CUT SAGITTAL BLADE,241.93,,272,742100,,,
0261261,BLADE SAW SAGITTAL,241.93,,272,742100,,,
0261262,INST/SUPP STERL 331X-431,2081,,272,742100,,,
0261263,INST/SUPP STERL 561X-730,2545,,272,742100,,,
0261264,INST/SUPP STERL 254X-331,1429,,272,742100,,,
0261265,ANCHOR/SCREW,1989,,278,742100,,,
0261266,INST/SUPP STERL,72,,272,742100,,,
0261267,INST/SUPP STERL,163,,272,742100,,,
0261268,INST/SUPP STERL,163,,272,742100,,,
0261269,CLOSURE EXTERN,105,,272,742100,,,
0261270,SUT STRTFIX 30PS-1,105.97,,272,742100,,,
0261271,NEEDLE MULTIFIRE SCORPION,913.98,,272,742100,,,
0261272,TUBE INSUF PNUEMO,79.09,,272,742100,,,
0261273,RELOAD LINEAR WHIT 45MM,639.73,,272,742100,,,
0261274,LAP HARMONIC SHEAR 5X36CM,2434.19,,272,742100,,,
0261275,RELOAD ENDO LINEAR 45MM,639.73,,272,742100,,,
0261276,GRASPER ENDO 5MM,1123.82,,272,742100,,,
0261277,LIGASURE TRIAD 5MM,2412.1,,272,742100,,,
0261278,LIGASURE SMALL JAW,2125.48,,272,742100,,,
0261279,HARMONIC SHEAR,2571.83,,272,742100,,,
0261280,INST/SUPP STERL 730X-949,2250,,272,742100,,,
0261281,WND BI MSH 2X2 2714X-3529,8880,,636,742100,,,
0261282,CANNULA FEMORAL KIT,1239.25,,272,742100,,,
0261283,CATH DEL SYSTEM ATTAIN,2645.16,,278,742100,,,
0261284,CATH ATTAIN SELECT,1301.08,,278,742100,,,
0261285,FILTER SMOKE EVAC PNK,112.37,,272,742100,,,
0261286,IOL ACRYSOS MN60AC,801.07,,276,742100,,,
0261287,PEN ISOLATOR LONG,11828,,272,742100,,,
0261288,CLAMP ISOLATOR SYNERGY,18638,,272,742100,,,
0261289,DISCT WOLF LUMTIP 8MX27,11022,,272,742100,,,
0261290,PEN ISOLATOR LINEAR 20MM,12366,,272,742100,,,
0261291,SYSTEM EXCLUSION ATRICLIP,16129,,272,742100,,,
0261292,ABLN SYS COBRA FUS 150,24072,,272,742100,,,
0261293,INST/SUPP STERL 431X-561,2414,,272,742100,,,
0261294,INTRO SHTH OTH 431X-561,2414,,278,742100,,,
0261295,INTRO SHTH OTH 561X-730,2061,,278,742100,,,
0261296,INST/SUPP STERL 115X-150,807,,272,742100,,,
0261297,GASTRO IMP 4588X-5965,14785,,278,742100,,,
0261298,GASTRO IMP 4588X-5965,14785,,278,742100,,,
0261299,GASTRO IMP 4588X-5965,14785,,278,742100,,,
0261300,GASTRO IMP 4588X-5965,14785,,278,742100,,,
0261301,GASTRO IMP 4588X-5965,14785,,278,742100,,,
0261302,EYE IMPLANT 2087X-2714,7575,,278,742100,,,
0261303,INST/SUPP STERL 13X-17,84,,272,742100,,,
0261304,OASIS TRI 7X10CM 730X-949,2569.8,,636,742100,,,
0261305,NON JOINT IMP 331X-431,1261,,278,742100,,,
0261306,BONE SUBSTITUTE 115X-150,525,,278,742100,,,
0261307,BONE SUBSTITUTE 254X-331,900,,278,742100,,,
0261308,BONE SUBSTITUTE 431X-561,1530,,278,742100,,,
0261309,BONE SUBSTITUTE 730X-949,2295,,278,742100,,,
0261310,CLOSURE EXTERN 39X-51,197,,272,742100,,,
0261311,ENT IMPLANT 730X-949,2385,,278,742100,,,
0261312,INST/SUPP STERL 195X-254,759,,272,742100,,,
0261313,INST/SUPP STERL 67X-88,320,,272,742100,,,
0261314,CLOSURE IMPLNT 2714X-3529,10500,,278,742100,,,
0261315,NON JOINT IMP 30X-39,140,,278,742100,,,
0261316,INST/SUPP STERL 13X-17,81,,272,747410,,,
0261317,INST/SUPP STERL 17X-23,86,,272,747410,,,
0261318,INST/SUPP STERL 23X-30,116,,272,747410,,,
0261319,INST/SUPP STERL 30X-39,136,,272,747410,,,
0261320,INST/SUPP STERL 39X-51,198,,272,747410,,,
0261321,INST/SUPP STERL 51X-67,248,,272,747410,,,
0261322,MESH IMP 431X-561,1458,,278,747410,,,
0261323,CLOSURE IMPLNT 88X-115,372,,278,747410,,,
0261324,KIT/PACK DISP 67X-88,334,,272,747410,,,
0261325,CLOSURE IMPLNT 67X-88,417,,278,742100,,,
0261326,CLOSURE IMPLNT 115X-150,728,,278,742100,,,
0261327,CLOSURE IMPLNT 331X-431,2115,,278,742100,,,
0261328,INST/SUPP STERL 30X-39,199,,272,742100,,,
0261329,LITHOTRIPSY ESWL UNI,100,,361,742100,,,
0261330,LITHOTRIPSY ESWL BIL,100,,361,742100,,,
0261331,ANCHOR/SCREW 150X-195,928,,278,742100,,,
0261332,INST/SUPP STERL 88X-115,546,,272,742100,,,
0261333,INST/SUPP STERL 23X-30,143,,272,742100,,,
0261334,JOINT DEVICE 1234X-1605,5088,,278,742100,,,
0261335,JOINT DEVICE 1605X-2087,6617,,278,742100,,,
0261336,JOINT DEVICE 2087X-2714,8604,,278,742100,,,
0261337,JOINT DEVICE 3529X-4588,14547,,278,742100,,,
0261338,JOINT DEVICE 431X-561,2667,,278,742100,,,
0261339,JOINT DEVICE 561X-730,2314,,278,742100,,,
0261340,NON JOINT IMP 1605X-2087,6617,,278,742100,,,
0261341,ANCHOR/SCREW 115X-150,713,,278,742100,,,
0261342,ANCHOR/SCREW 150X-195,928,,278,742100,,,
0261343,ANCHOR/SCREW 431X-561,2667,,278,742100,,,
0261344,EXPANDER TISS 1605X-2087,6617,,278,742100,,,
0261345,INST/SUPP STERL 88X-115,546,,272,742100,,,
0300000,MCR CPT-4 WITH CPT-4 & HCPCS,148,,134,699999,,,
0300001,CPT-4-NO MCR OR HCPCPS,618,,300,699999,,,
0300002,HCPCS/CPT4-NO MCR CPT4,1143,,380,699999,,,
0350044,HYPERBARIC 02 THR 120 MN,373,,413,787090,,,
0400000,ANESTH GENERAL 1ST 30MIN,603,,370,745000,,,
0400001,ANESTH GENERAL ADDL 15MIN,214,,370,745000,,,
0400002,ANESTHESIA GASES,25,,370,745000,,,
0400003,ANESTH MAC/REG 1ST 30MIN,452,,370,745000,,,
0400004,ANESTH MAC/REG ADDL 15MIN,160,,370,745000,,,
0400005,LOCAL ANESTHESIA,692,,370,745000,,,
0400006,MOD SEDAT <5YRS 1ST 30M,527,,370,745000,,,
0400007,MOD SEDAT <5YRS 1ST 30M,527,,370,745000,,,
0400008,MOD SED <5Y 1ST 30 OTH MD,399,,370,745000,,,
0400010,ANESTHESIA FLAT FEE,796,,379,745000,,,
0400168,ANESTH GENERAL 1ST 30MIN,952,,370,745000,,,
0400176,ANESTH GERERAL ADDL 15MIN,0,3,370,745000,,,
0400184,ANESTH MAC/REG 1ST 30MIN,733,,370,745000,,,
0400192,ANESTH MAC/REG ADDL 15MIN,256,,370,745000,,,
0400200,LOCAL ANESTHESIA,256,,370,745000,,,
0400218,MOD SEDAT <5YRS 1ST 30M,612,,370,745000,,,
0400226,MOD SEDAT =>5YRS 1ST 30M,612,,370,745000,,,
0400234,MODERATE SEDAT ADD 15MIN,214,,370,745000,,,
0400235,MOD SEDAT <5YRS 1ST 15M,612,,370,745000,,,
0400236,MOD SEDAT =>5YRS 1ST 15M,612,,370,745000,,,
0400237,MOD SED ENDO=>5YR 1ST 15M,612,,370,745000,,,
0400238,MODERATE SEDAT ADD 15MIN,281,,370,745000,,,
0500000,SPACEMAKER PLUS DISSECTOR 10-1,2579.78,,272,747410,,,
0500001,STENT COV W 2714X-3529,10017.92,,278,747480,,,
0500002,4-9x30x135 NEXSTENT (BOSTON S,2495,,278,747000,,,
0500003,INTRO NON EP GUID OR LSR,120,,270,747480,,,
0500004,GASTROSTOMY SET,1033.87,,278,747480,,,
0500005,ABSORBABLE TACK 5mm,2124.11,,272,747000,,,
0500006,BIO VAC SUCTION DEVICE,531.91,,272,776000,,,
0500007,6F AVX THROMBEC SET,2329.75,,278,747480,,,
0500008,6F XPEEDIOR THROMBEC SET,5752.69,,278,747480,,,
0500009,APPLICATION TOPICAL OXYHE,1179,,270,747000,,,
0500010,DVX THROMBECTOMY SET ULTRA,1615,,272,747480,,,
0500011,XMI THROMBECTOMY SET ULTRA,1875,,272,747480,,,
0500012,6F FLEXOR ARM INTRO. (COOK),67,,272,747000,,,
0500013,6F X-PORT TITNIUM IMPLNT KT,2473.12,,278,747480,,,
0500014,XVG THROMBECTOMY SET ULTRA,1945,,272,747480,,,
0500015,4F SPIROFLEX THROM SET,6200.72,,278,747480,,,
0500016,SPIROFLEX VG THROMBECTOMY SET,2045,,272,747480,,,
0500017,ICE INTRCRDIAC ECHO CATH,2383.51,,278,747480,,,
0500018,7F i-CAST COVERED STENT,2775,,278,747480,,,
0500019,4.0MM ANGLED AGGRESSIVE BLADE,101.99,,272,747000,,,
0500020,2.2MM AGGRESSIVE BLADE 11CM,101.99,,272,747000,,,
0500021,COR ESS HUMMER IRRIGATION CA,48.3,,272,747000,,,
0500022,NasoporeDress 8cm firm,186.14,,272,747000,,,
0500023,35.incisor plus elite blade,85.5,,272,747000,,,
0500024,KUGEL MESH SMALL OVAL,226.68,,278,747000,,,
0500025,TORNUS 2.1-2.6,2849.46,,278,747480,,,
0500026,4.0MM AGRESSIVE SERRATE,115.29,,272,747410,,,
0500027,PATIENT CARE KIT,0,3,270,747410,,,
0500028,ISOLATION DRAPE,0,3,270,747410,,,
0500029,CARDIOBLATE MAPS PEN,8865,,270,747000,,,
0500030,REVERSED CURVED,5829.36,,272,747000,,,
0500031,FAST FIX ULTRA,5829.36,,272,747000,,,
0500032,KNOT PUSHER,5829.36,,272,747000,,,
0500033,RAD PAD 12'' X 17'',118.28,,270,747480,,,
0500034,PROT?G? 5x20,3475,,278,747480,,,
0500035,PROT?G? 6X 100,4432,,278,747480,,,
0500036,PROT?G? 6X150,1595,,278,747480,,,
0500037,ADMIRAL 5x6-130,1595,,272,747480,,,
0500038,ADMIRAL - Balloon 7x4-130,797,,272,747480,,,
0500039,ADMIRAL - Balloon 5x2-80,1595,,272,747480,,,
0500040,HEAD FEM UNI 26X45MM - 54MM,0,3,278,747410,,, 
0500041,IMPLANT HIP FEM POROUS RT 2 &,0,3,278,747410,,,
0500042,Airway Laryn Pro-Seal,252,,272,747000,,,
0500043,EGIAU 30-2.5 RELOAD,1424.94,,272,750000,,,
0500044,EGIAU45-2.5 RELOAD,1450.05,,272,747000,,,
0500045,EGIAU45-4.8 RELOAD,1522.6,,272,747410,,,
0500046,EGIAU60-3.5 RELOAD,1625.21,,272,747000,,,
0500047,EGIAU60-4.8RELOAD,1706.43,,272,747000,,,
0500048,COBALT HV BONE CEMENT,579.78,,272,747000,,,
0500049,STIMU-QUICK 90 NERVE BLOCK NE,83.82,,272,747000,,,
0500050,STIMU-QUICK 50 NERVE BLOCK NE,83.82,,272,747000,,,
0500051,CHLORAPREP,36.96,,272,747000,,,
0500052,PRONEVIEW MOLDED SPINAL PACK,372.34,,272,747410,,,
0500053,3.0MM PRECISION NEURO DRILL,588.29,,272,747000,,,
0500054,JACKSON MICROSCOPE DRAPE,202.12,,272,747410,,,
0500055,VITASURE HEMOSTAT,1170.21,,272,747410,,,
0500056,CHLORAPREP,36.96,,272,747000,,,
0500057,EGIAU 30-2.0 RELOADS,1480.85,,272,747000,,,
0500058,OCCL AMPLTZ SEPTAL 20MM,18441,,278,747480,,,
0500059,OCCLUDER DELIVERY CATHETER,3009,,278,747480,,,
0500060,SIZING BALLOON CATHETER,2049,,272,747480,,,
0500061,TRANSEPTAL SHEATH SET,135,,272,747480,,,
0500062,BN MATRX PTY 0.5CC,302,,636,747410,,,
0500063,BN MATRX PTY 0.5CC,302,,636,747410,,,
0500064,BN MATRX PTY 0.5CC,302,,636,747410,,,
0500065,BN MATRX PTY 0.5CC,302,,636,747410,,,
0500066,FIXATOR KIT,901.06,,270,747410,,,
0500067,WALKER,131.59,,290,747000,,,
0500068,DERMABONE PEN,137.39,,270,747000,,,
0500069,CADAVER BAG,80.63,,270,747000,,,
0500070,LEAD VENTRICULAR TENDRIL,3014.18,,278,747410,,,
0500071,LEAD DEFRIBILATOR,3014.18,,278,747410,,,
0500072,BIPOLAR ENDOCARDIAL PACE LEAD,3368.79,,278,747410,,,
0500073,DURATA VENTRICULAR LEAD,15277.78,,278,747410,,,
0500074,ENOCARDIAL DEFIBR LEAD,15277.78,,278,747410,,,
0500075,RV-LEAD,3014.18,,278,747410,,,
0500076,PACEMAKER LEAD,13475.17,,278,747410,,,
0500077,LEAD CORONARY VENOUS,15277.78,,278,747410,,,
0500078,LEAD ATRIAL/VENT 5076,2127.65,,278,747410,,,
0500079,ENDOCARDIAL PACING LEAD,3014.16,,278,747410,,,
0500080,1.25MM CLASSIC CROWN,2995,,272,747480,,,
0500081,1.5MM CLASSIC CROWN,2995,,272,747480,,,
0500082,1.75MM CLASSIC CROWN,2995,,272,747480,,,
0500083,1.75 SOLID CROWN-GEMINI,2995,,272,747480,,,
0500084,2.00MM SOLID CROWN-GEMINI,2995,,272,747480,,,
0500085,2.25MM SOLID CROWN-GEMINI,2995,,272,747480,,,
0500086,ROTAGLUIDE LUBRICANT,88.83,,272,747480,,,
0500087,"LEAD, NEUROSTIMULATOR",0,3,278,747410,,,
0500088,"LEAD, NEUROSTIM, TEST KIT",0,3,278,747410,,,
0500089,LEAD AICD RV VENT,0,3,278,747410,,,
0500090,DEFIBRILATOR D154AWG,0,3,275,747410,,,
0500091,BRACHYTH SEED ADMIN CATH,797.87,,278,747410,,,
0500092,LIVER ACCESS AND BIOPSY SET,2269.03,,272,747480,,,
0500093,IOL PRESBYOPIA 730X-949,3352.26,,276,747410,,,
0500094,IVC FLTR RTRIEVL SET- BARD,2060.93,,278,747480,,,
0500095,LEAD SPRINT QUATTRO SECURE 65,17730.5,,275,747410,,,
0500096,IMPLT SEPTAL CARDIOSEAL 23MM,17730.5,,278,747410,,,
0500097,IMPLT SEPTAL CARDIOSEAL 28MM,17730.5,,278,747410,,,
0500098,PACEMAKER ENRHYTHM DR,17712.77,,275,747410,,,
0500099,KNEE FEM LPS FLEX GSS E RT,17639.36,,278,747410,,,
