Hospital Name:  St Elizabeth Community Hospital,,,,,,,
OSHPD Facility No: 106521041,,,,,,,
"Effective Date of Charges: June 1, 2018",,,,,,,
,,,,,,,
"CDM
Number",Billing Description (25 char), 999 Price  (Default) ,Zero Price Indicator,,,,
3213072,IR FLUOR GUIDE NDL PLC FY," 1,912.00 ",,,,,
3213073,XR CYSTOURETHROG RETRO FY," 1,688.00 ",,,,,
3213074,XR MYELOGRAM CERVICAL FY ," 3,788.00 ",,,,,
3213075,XR MYELOGRAM LUMBAR FY   ," 3,794.00 ",,,,,
3213076,IR REMOVE FB ESOPHAGUS FY," 2,434.00 ",,,,,
3213077,XR ENTEROCLY TUBE PERC FY," 2,258.00 ",,,,,
3213078,IR INTRALUM STRICT DIL FY," 2,352.00 ",,,,,
3213079,IR TUBE/CTH CHANGE CON FY," 1,917.00 ",,,,,
3213080,IR AORTOG ABD W SERIAL FY," 8,151.00 ",,,,,
3213081,IR ANGIO EXTREMITY BIL FY," 9,781.00 ",,,,,
3213082,XR GI TUBE LONG INTRO FY ," 1,004.00 ",,,,,
3213083,XR BONE SURVEY INFANT FY ," 1,857.00 ",,,,,
3213084,XR CYSTOURETHROGR VOID FY," 1,182.00 ",,,,,
3213085,XR FLUOR NDL LOC SPINE FY," 2,398.00 ",,,,,
3213086,XR TIBIA & FIB 1VW BI FY , 836.00 ,,,,,
3213087,XR SURGIC SPECIMEN EA FY ," 1,660.00 ",,,,,
3213088,IR FLUOR CVAD PL/RP/RE FY," 1,482.00 ",,,,,
3213089,IR FLUOR NDL LOC SPINE FY," 2,398.00 ",,,,,
3213090,IR SHUNTOG NONVASCULAR FY, 592.00 ,,,,,
3213091,XR MYELOGRAM 2 OR>REG FY ," 1,931.00 ",,,,,
3213092,IR ANGIO EXTREMITY LT FY ," 8,151.00 ",,,,,
3213094,IR ANGIO EXTREMITY RT FY ," 8,151.00 ",,,,,
3213096,IR UROGR ANTEGRADE LT FY ," 1,410.00 ",,,,,
3213097,IR UROGR ANTEGRADE RT FY ," 1,410.00 ",,,,,
3213098,IR VENOGRAM EXTREM LT FY ," 2,654.00 ",,,,,
3213099,IR VENOGRAM EXTREM RT FY ," 2,654.00 ",,,,,
3213100,MA MAMM DUCTO MULT LT FY ," 1,446.00 ",,,,,
3213101,MA MAMM DUCTO MULT RT FY ," 1,446.00 ",,,,,
3213102,MA MAMM DUCTO SNGL LT FY , 923.00 ,,,,,
3213103,MA MAMM DUCTO SNGL RT FY , 923.00 ,,,,,
3213104,MA MAMMO DIAG W CAD LT FY, 0.09 ,,,,,
3213105,MA MAMMO DIAG W CAD RT FY, 0.09 ,,,,,
3213106,XR ANKLE 2 VIEWS LT FY   , 743.00 ,,,,,
3213107,XR ANKLE 2 VIEWS LT FY   , 0.09 ,,,,,
3213108,XR ANKLE 2 VIEWS LT FY   , 0.09 ,,,,,
3213109,XR ANKLE 2 VIEWS RT FY   , 743.00 ,,,,,
3213110,XR ANKLE 2 VIEWS RT FY   , 0.09 ,,,,,
3213111,XR ANKLE 2 VIEWS RT FY   , 0.09 ,,,,,
3213112,XR ANKLE 3+ VIEWS LT FY  , 875.00 ,,,,,
3213113,XR ANKLE 3+ VIEWS LT FY  , 0.09 ,,,,,
3213114,XR ANKLE 3+ VIEWS LT FY  , 0.09 ,,,,,
3213115,XR ANKLE 3+ VIEWS RT FY  , 875.00 ,,,,,
3213116,XR ANKLE 3+ VIEWS RT FY  , 0.09 ,,,,,
3213117,XR ANKLE 3+ VIEWS RT FY  , 0.09 ,,,,,
3213118,XR ARTHROGRAM ANKLE LT FY, 907.00 ,,,,,
3213119,XR ARTHROGRAM ANKLE LT FY, 0.09 ,,,,,
3213120,XR ARTHROGRAM ANKLE RT FY, 907.00 ,,,,,
3213121,XR ARTHROGRAM ANKLE RT FY, 0.09 ,,,,,
3213122,XR ARTHROGRAM ELBOW LT FY," 1,156.00 ",,,,,
3213123,XR ARTHROGRAM ELBOW RT FY," 1,156.00 ",,,,,
3213124,XR ARTHROGRAM HIP LT FY  ," 2,184.00 ",,,,,
3213125,XR ARTHROGRAM HIP RT FY  ," 2,184.00 ",,,,,
3213126,XR ARTHROGRAM KNEE LT FY , 907.00 ,,,,,
3213127,XR ARTHROGRAM KNEE RT FY , 907.00 ,,,,,
3213128,XR ARTHROG SHOULDER LT FY," 2,318.00 ",,,,,
3213129,XR ARTHROGR SHOULD RT FY ," 2,318.00 ",,,,,
3213130,XR ARTHROGRAM WRIST LT FY," 1,860.00 ",,,,,
3213131,XR ARTHROGRAM WRIST RT FY," 1,860.00 ",,,,,
3213132,XR CALCANEUS 2+VWS LT FY , 709.00 ,,,,,
3213133,XR CALCANEUS 2+VWS LT FY , 0.09 ,,,,,
3213134,XR CALCANEUS 2+VWS LT FY , 0.09 ,,,,,
3213135,XR CALCANEUS 2+VWS RT FY , 709.00 ,,,,,
3213136,XR CALCANEUS 2+VWS RT FY , 0.09 ,,,,,
3213137,XR CALCANEUS 2+VWS RT FY , 0.09 ,,,,,
3213138,XR CLAVICLE COMPLET LT FY, 796.00 ,,,,,
3213139,XR CLAVICLE COMPLET LT FY, 0.09 ,,,,,
3213140,XR CLAVICLE COMPLET LT FY, 0.09 ,,,,,
3213141,XR CLAVICLE COMPLET RT FY, 796.00 ,,,,,
3213142,XR CLAVICLE COMPLET RT FY, 0.09 ,,,,,
3213143,XR CLAVICLE COMPLET RT FY, 0.09 ,,,,,
3213144,XR ELBOW 2 VIEWS LT FY   , 704.00 ,,,,,
3213145,XR ELBOW 2 VIEWS LT FY   , 0.09 ,,,,,
3213146,XR ELBOW 2 VIEWS LT FY   , 0.09 ,,,,,
3213147,XR ELBOW 2 VIEWS RT FY   , 704.00 ,,,,,
3213148,XR ELBOW 2 VIEWS RT FY   , 0.09 ,,,,,
3213149,XR ELBOW 2 VIEWS RT FY   , 0.09 ,,,,,
3213150,XR ELBOW 3+ VIEWS LT FY  , 838.00 ,,,,,
3213151,XR ELBOW 3+ VIEWS LT FY  , 0.09 ,,,,,
3213152,XR ELBOW 3+ VIEWS LT FY  , 0.09 ,,,,,
3213153,XR ELBOW 3+ VIEWS RT FY  , 838.00 ,,,,,
3213154,XR ELBOW 3+ VIEWS RT FY  , 0.09 ,,,,,
3213155,XR ELBOW 3+ VIEWS RT FY  , 0.09 ,,,,,
3213156,XR EYE FOREIGN BODY LT FY, 515.00 ,,,,,
3213157,XR EYE FOREIGN BODY LT FY, 0.09 ,,,,,
3213158,XR EYE FOREIGN BODY RT FY, 515.00 ,,,,,
3213159,XR EYE FOREIGN BODY RT FY, 0.09 ,,,,,
3213160,XR FINGER(S) 2+VWS LT FY , 674.00 ,,,,,
3213161,XR FINGER(S) 2+VWS LT FY , 0.09 ,,,,,
3213162,XR FINGER(S) 2+VWS LT FY , 0.09 ,,,,,
3213163,XR FINGER(S) 2+VWS RT FY , 674.00 ,,,,,
3213164,XR FINGER(S) 2+VWS RT FY , 0.09 ,,,,,
3213165,XR FINGER(S) 2+VWS RT FY , 0.09 ,,,,,
3213166,XR FOOT 2 VIEWS LT FY    , 771.00 ,,,,,
3213167,XR FOOT 2 VIEWS LT FY    , 0.09 ,,,,,
3213168,XR FOOT 2 VIEWS LT FY    , 0.09 ,,,,,
3213169,XR FOOT 2 VIEWS RT FY    , 771.00 ,,,,,
3213170,XR FOOT 2 VIEWS RT FY    , 0.09 ,,,,,
3213171,XR FOOT 2 VIEWS RT FY    , 0.09 ,,,,,
3213172,XR FOOT 3+ VIEWS LT FY   , 886.00 ,,,,,
3213173,XR FOOT 3+ VIEWS LT FY   , 0.09 ,,,,,
3213174,XR FOOT 3+ VIEWS LT FY   , 0.09 ,,,,,
3213175,XR FOOT 3+ VIEWS RT FY   , 886.00 ,,,,,
3213176,XR FOOT 3+ VIEWS RT FY   , 0.09 ,,,,,
3213177,XR FOOT 3+ VIEWS RT FY   , 0.09 ,,,,,
3213178,XR FOREARM 2 VIEWS LT FY , 792.00 ,,,,,
3213179,XR FOREARM 2 VIEWS LT FY , 0.09 ,,,,,
3213180,XR FOREARM 2 VIEWS LT FY , 0.09 ,,,,,
3213181,XR FOREARM 2 VIEWS RT FY , 792.00 ,,,,,
3213182,XR FOREARM 2 VIEWS RT FY , 0.09 ,,,,,
3213183,XR FOREARM 2 VIEWS RT FY , 0.09 ,,,,,
3213184,XR HAND 2 VIEWS LT FY    , 836.00 ,,,,,
3213185,XR HAND 2 VIEWS LT FY    , 0.09 ,,,,,
3213186,XR HAND 2 VIEWS LT FY    , 0.09 ,,,,,
3213187,XR HAND 2 VIEWS RT FY    , 836.00 ,,,,,
3213188,XR HAND 2 VIEWS RT FY    , 0.09 ,,,,,
3213189,XR HAND 2 VIEWS RT FY    , 0.09 ,,,,,
3213190,XR HAND 3+ VIEWS LT FY   , 994.00 ,,,,,
3213191,XR HAND 3+ VIEWS LT FY   , 0.09 ,,,,,
3213192,XR HAND 3+ VIEWS LT FY   , 0.09 ,,,,,
3213193,XR HAND 3+ VIEWS RT FY   , 994.00 ,,,,,
3213194,XR HAND 3+ VIEWS RT FY   , 0.09 ,,,,,
3213195,XR HAND 3+ VIEWS RT FY   , 0.09 ,,,,,
3213196,XR HUMERUS 2+ VIEWS LT FY, 886.00 ,,,,,
3213197,XR HUMERUS 2+ VIEWS LT FY, 0.09 ,,,,,
3213198,XR HUMERUS 2+ VIEWS LT FY, 0.09 ,,,,,
3213199,XR HUMERUS 2+ VIEWS RT FY, 886.00 ,,,,,
3213200,XR HUMERUS 2+ VIEWS RT FY, 0.09 ,,,,,
3213201,XR HUMERUS 2+ VIEWS RT FY, 0.09 ,,,,,
3213202,XR KNEE 1 OR 2 VWS LT FY , 643.00 ,,,,,
3213203,XR KNEE 1 OR 2 VWS LT FY , 0.09 ,,,,,
3213204,XR KNEE 1 OR 2 VWS LT FY , 0.09 ,,,,,
3213205,XR KNEE 1 OR 2 VWS RT FY , 643.00 ,,,,,
3213206,XR KNEE 1 OR 2 VWS RT FY , 0.09 ,,,,,
3213207,XR KNEE 1 OR 2 VWS RT FY , 0.09 ,,,,,
3213208,XR KNEE 3 VIEWS LT FY    , 784.00 ,,,,,
3213209,XR KNEE 3 VIEWS LT FY    , 0.09 ,,,,,
3213210,XR KNEE 3 VIEWS LT FY    , 0.09 ,,,,,
3213211,XR KNEE 3 VIEWS RT FY    , 784.00 ,,,,,
3213212,XR KNEE 3 VIEWS RT FY    , 0.09 ,,,,,
3213213,XR KNEE 3 VIEWS RT FY    , 0.09 ,,,,,
3213214,XR KNEE 4+ VIEWS LT FY   , 906.00 ,,,,,
3213215,XR KNEE 4+ VIEWS LT FY   , 0.09 ,,,,,
3213216,XR KNEE 4+ VIEWS LT FY   , 0.09 ,,,,,
3213217,XR KNEE 4+ VIEWS RT FY   , 906.00 ,,,,,
3213218,XR KNEE 4+ VIEWS RT FY   , 0.09 ,,,,,
3213219,XR KNEE 4+ VIEWS RT FY   , 0.09 ,,,,,
3213220,XR KNEE AP STANDING LT FY, 746.00 ,,,,,
3213221,XR KNEE AP STANDING RT FY, 746.00 ,,,,,
3213222,XR LW EXTR INFANT2+ LT FY, 643.00 ,,,,,
3213223,XR LW EXTR INFANT2+ LT FY, 0.09 ,,,,,
3213224,XR LW EXTR INFANT 2+RT FY, 643.00 ,,,,,
3213225,XR LW EXTR INFANT 2+RT FY, 0.09 ,,,,,
3213226,XR RIBS 2 VIEWS LT FY    ," 1,019.00 ",,,,,
3213227,XR RIBS 2 VIEWS LT FY    , 0.09 ,,,,,
3213228,XR RIBS 2 VIEWS LT FY    , 0.09 ,,,,,
3213229,XR RIBS 2 VIEWS RT FY    ," 1,019.00 ",,,,,
3213230,XR RIBS 2 VIEWS RT FY    , 0.09 ,,,,,
3213231,XR RIBS 2 VIEWS RT FY    , 0.09 ,,,,,
3213232,XR RIBS W CHEST 3+V LT FY," 1,233.00 ",,,,,
3213233,XR RIBS W CHEST 3+V LT FY, 0.09 ,,,,,
3213234,XR RIBS W CHEST 3+V LT FY, 0.09 ,,,,,
3213235,XR RIBS W CHEST 3+V RT FY," 1,233.00 ",,,,,
3213236,XR RIBS W CHEST 3+V RT FY, 0.09 ,,,,,
3213237,XR RIBS W CHEST 3+V RT FY, 0.09 ,,,,,
3213238,XR SCAPULA COMPLETE LT FY, 847.00 ,,,,,
3213239,XR SCAPULA COMPLETE LT FY, 0.09 ,,,,,
3213240,XR SCAPULA COMPLETE LT FY, 0.09 ,,,,,
3213241,XR SCAPULA COMPLETE RT FY, 847.00 ,,,,,
3213242,XR SCAPULA COMPLETE RT FY, 0.09 ,,,,,
3213243,XR SCAPULA COMPLETE RT FY, 0.09 ,,,,,
3213244,XR SHOULDER 1 VIEW LT FY , 756.00 ,,,,,
3213245,XR SHOULDER 1 VIEW LT FY , 0.09 ,,,,,
3213246,XR SHOULDER 1 VIEW LT FY , 0.09 ,,,,,
3213247,XR SHOULDER 1 VIEW RT FY , 756.00 ,,,,,
3213248,XR SHOULDER 1 VIEW RT FY , 0.09 ,,,,,
3213249,XR SHOULDER 1 VIEW RT FY , 0.09 ,,,,,
3213250,XR SHOULDER 2+VIEWS LT FY, 994.00 ,,,,,
3213251,XR SHOULDER 2+VIEWS LT FY, 0.09 ,,,,,
3213252,XR SHOULDER 2+VIEWS LT FY, 0.09 ,,,,,
3213253,XR SHOULDER 2+VIEWS RT FY, 994.00 ,,,,,
3213254,XR SHOULDER 2+VIEWS RT FY, 0.09 ,,,,,
3213255,XR SHOULDER 2+VIEWS RT FY, 0.09 ,,,,,
3213256,XR SIALOGRAM LT FY       , 777.00 ,,,,,
3213257,XR SIALOGRAM RT FY       , 777.00 ,,,,,
3213258,XR TIBIA&FIBULA 1VW LT FY, 836.00 ,,,,,
3213259,XR TIBIA&FIBULA 1VW RT FY, 836.00 ,,,,,
3213260,XR TIBIA&FIBULA 2VW LT FY, 836.00 ,,,,,
3213261,XR TIBIA&FIBULA 2VW LT FY, 0.09 ,,,,,
3213262,XR TIBIA&FIBULA 2VW LT FY, 0.09 ,,,,,
3213263,XR TIBIA & FIB 2 VW RT FY, 836.00 ,,,,,
3213264,XR TIBIA & FIB 2 VW RT FY, 0.09 ,,,,,
3213265,XR TIBIA & FIB 2 VW RT FY, 0.09 ,,,,,
3213266,XR TOE(S) 2+ VIEWS LT FY , 674.00 ,,,,,
3213267,XR TOE(S) 2+ VIEWS LT FY , 0.09 ,,,,,
3213268,XR TOE(S) 2+ VIEWS LT FY , 0.09 ,,,,,
3213269,XR TOE(S) 2+ VIEWS RT FY , 674.00 ,,,,,
3213270,XR TOE(S) 2+ VIEWS RT FY , 0.09 ,,,,,
3213271,XR TOE(S) 2+ VIEWS RT FY , 0.09 ,,,,,
3213272,XR UP EXTR INFANT2+ LT FY, 151.00 ,,,,,
3213273,XR UP EXTR INFANT2+ LT FY, 0.09 ,,,,,
3213274,XR UP EXTR INFANT 2+RT FY, 151.00 ,,,,,
3213275,XR UP EXTR INFANT 2+RT FY, 0.09 ,,,,,
3213276,XR WRIST 2 VIEWS LT FY   , 704.00 ,,,,,
3213277,XR WRIST 2 VIEWS LT FY   , 0.09 ,,,,,
3213278,XR WRIST 2 VIEWS LT FY   , 0.09 ,,,,,
3213279,XR WRIST 2 VIEWS RT FY   , 704.00 ,,,,,
3213280,XR WRIST 2 VIEWS RT FY   , 0.09 ,,,,,
3213281,XR WRIST 2 VIEWS RT FY   , 0.09 ,,,,,
3213282,XR WRIST 3+ VIEWS LT FY  , 845.00 ,,,,,
3213283,XR WRIST 3+ VIEWS LT FY  , 0.09 ,,,,,
3213284,XR WRIST 3+ VIEWS LT FY  , 0.09 ,,,,,
3213285,XR WRIST 3+ VIEWS RT FY  , 845.00 ,,,,,
3213286,XR WRIST 3+ VIEWS RT FY  , 0.09 ,,,,,
3213287,XR WRIST 3+ VIEWS RT FY  , 0.09 ,,,,,
3213288,XR ORBITS 4+ VIEWS FY    , 215.00 ,,,,,
3213289,XR MASTOIDS 3+VWS/SIDE FY, 151.00 ,,,,,
3213290,XR SKULL 4+ VIEWS FY     ," 1,252.00 ",,,,,
3213291,XR RIBS W/CHEST 4+V BI FY," 1,660.00 ",,,,,
3213292,XR UGI WO KUB FY         ," 1,928.00 ",,,,,
3213293,XR UGI AIR CON WO KUB FY , 373.00 ,,,,,
3213294,XR UROGRM (IVP) LTD FY   ," 2,820.00 ",,,,,
3213295,XR UROGRAM ANTEGRADE FY  ," 1,410.00 ",,,,,
3213296,XR SINUS TR/FIST/ABSC FY ," 1,278.00 ",,,,,
3213297,XR HYSTEROSALPINGOGRAM FY, 777.00 ,,,,,
3213298,XR THORACIC SPINE 3VWS FY," 1,322.00 ",,,,,
3213299,XR AC JTS W WO WTS BIL FY, 0.09 ,,,,,
3213300,XR CERVICAL SPINE >=6V FY, 0.09 ,,,,,
3213301,XR CERVICAL SPINE 4-5V FY, 0.09 ,,,,,
3213302,XR CERVICAL SPINE 2-3V FY, 0.09 ,,,,,
3213303,XR EYE FOREIGN BODY BI FY, 0.09 ,,,,,
3213304,XR FACIAL BONES 3+VWS FY , 0.09 ,,,,,
3213305,XR HAND 2 VIEWS BIL FY   , 0.09 ,,,,,
3213306,XR LUMBAR SPINE 2OR3V FY , 0.09 ,,,,,
3213307,XR LUMBAR SPINE 4+VWS FY , 0.09 ,,,,,
3213308,XR MANDIBLE 4+ VIEWS FY  , 0.09 ,,,,,
3213309,XR NASAL BONES 3+VIEWS FY, 0.09 ,,,,,
3213310,XR NECK SOFT TISSUE FY   , 0.09 ,,,,,
3213311,XR ORBITS 4+ VIEWS FY    , 0.09 ,,,,,
3213312,XR SINUSES 3+ VIEWS FY   , 0.09 ,,,,,
3213313,XR SINUSES <3 VIEWS FY   , 0.09 ,,,,,
3213314,XR PELVIS CMPL 3+VIEWS FY, 0.09 ,,,,,
3213315,XR RIBS W/CHEST 4+V BI FY, 0.09 ,,,,,
3213316,XR SACROILIAC JT 3+VWS FY, 0.09 ,,,,,
3213317,XR SACRUM & COCCYX 2+V FY, 0.09 ,,,,,
3213318,XR SKULL <4 VIEWS FY     , 0.09 ,,,,,
3213319,XR SKULL 4+ VIEWS FY     , 0.09 ,,,,,
3213320,XR LSPINE BEND ONLY2-3 FY, 0.09 ,,,,,
3213321,XR L SPINE CMP BND 6+V FY, 0.09 ,,,,,
3213322,XR CERVICAL SPINE 1VW FY , 0.09 ,,,,,
3213323,XR STERNOCLAV JT(S) 3+ FY, 0.09 ,,,,,
3213324,XR STERNUM 2+ VIEWS FY   , 0.09 ,,,,,
3213325,XR TMJ OPEN/CLOSED BIL FY, 0.09 ,,,,,
3213326,XR THORACIC SPINE 3VWS FY, 0.09 ,,,,,
3213327,XR THORACOLUM JUNCT>=2 FY, 0.09 ,,,,,
3213328,XR KNEE AP STANDING BI FY, 746.00 ,,,,,
3213329,XR KNEE AP STANDING BI FY, 0.09 ,,,,,
3213330,XR HAND 2 VIEWS BIL FY   , 836.00 ,,,,,
3213331,XR UGI AIR CON+SM BOW FY , 373.00 ,,,,,
3213332,XR CHOL INTRAOP ADDSET FY, 505.00 ,,,,,
3213333,XR FLUOR GUIDE CTH DRN FY," 4,333.00 ",,,,,
3213334,XR UROGR DRP/BOLUS TOM FY," 3,441.00 ",,,,,
3213335,XR FLUOR GUIDE NDL PLC FY," 1,912.00 ",,,,,
3213336,XR TUBE/CTH CHANGE CON FY," 1,917.00 ",,,,,
3213337,XR UGI W AIR CON W KUB FY, 373.00 ,,,,,
3213338,XR FLUOR CVAD PL/RP/RE FY," 1,482.00 ",,,,,
3213339,XR BONE DENS(DXA)AXAL FY , 0.09 ,,,,,
3213340,XR MANDIBLE <4 VIEWS FY  , 0.09 ,,,,,
3213341,XR MANDIBLE 4+ VIEWS FY  , 0.09 ,,,,,
3213342,XR FACIAL BONES <3VWS FY , 0.09 ,,,,,
3213343,XR FACIAL BONES 3+VWS FY , 0.09 ,,,,,
3213344,XR NASAL BONES 3+VIEWS FY, 0.09 ,,,,,
3213345,XR SINUSES <3 VIEWS FY   , 0.09 ,,,,,
3213346,XR SINUSES 3+ VIEWS FY   , 0.09 ,,,,,
3213347,XR SKULL <4 VIEWS FY     , 0.09 ,,,,,
3213348,XR SKULL 4+ VIEWS FY     , 0.09 ,,,,,
3213349,XR TMJ OPEN/CLOSED BIL FY, 0.09 ,,,,,
3213350,XR NECK SOFT TISSUE FY   , 0.09 ,,,,,
3213351,XR STERNUM 2+ VIEWS FY   , 0.09 ,,,,,
3213352,XR STERNOCLAV JT(S) 3+ FY, 0.09 ,,,,,
3213353,XR CERVICAL SPINE 1VW FY , 0.09 ,,,,,
3213354,XR CERVICAL SPINE 2-3V FY, 0.09 ,,,,,
3213355,XR CERVICAL SPINE 4-5V FY, 0.09 ,,,,,
3213356,XR CERVICAL SPINE >=6V FY, 0.09 ,,,,,
3213357,XR THORACIC SPINE 2VWS FY, 0.09 ,,,,,
3213358,XR THORACIC SPINE 3VWS FY, 0.09 ,,,,,
3213359,XR THORACOLUM JUNCT>=2 FY, 0.09 ,,,,,
3213360,XR LUMBAR SPINE 2OR3V FY , 0.09 ,,,,,
3213361,XR LUMBAR SPINE 4+VWS FY , 0.09 ,,,,,
3213362,XR L SPINE CMP BND 6+V FY, 0.09 ,,,,,
3213363,XR LSPINE BEND ONLY2-3 FY, 0.09 ,,,,,
3213364,XR PELVIS 1 OR 2 VIEWS FY, 0.09 ,,,,,
3213365,XR PELVIS CMPL 3+VIEWS FY, 0.09 ,,,,,
3213366,XR SACROILIAC JT 3+VWS FY, 0.09 ,,,,,
3213367,XR SACRUM & COCCYX 2+V FY, 0.09 ,,,,,
3213368,XR AC JTS W WO WTS BIL FY, 0.09 ,,,,,
3213369,XR KNEE AP STANDING BI FY, 0.09 ,,,,,
3213370,XR AB AP DECU UP+CHEST FY, 0.09 ,,,,,
3213371,XR FB LOCAL NOSE RECTM FY, 0.09 ,,,,,
3213372,XR BONE AGE STUDIES FY   , 0.09 ,,,,,
3213373,XR BONE LENGTH STUDIES FY, 0.09 ,,,,,
3213374,XR BONE SURVEY COMPLET FY, 0.09 ,,,,,
3213375,XR BONE SURVEY INFANT FY , 0.09 ,,,,,
3213376,MA MAMMO DIAG W CAD BI FY, 0.09 ,,,,,
3213377,MA MAMMO SCREEN CAD BI FY, 0.09 ,,,,,
3213378,XR SURGIC SPECIMEN EA FY , 0.09 ,,,,,
3213379,XR ORBITS 4+ VIEWS FY    , 0.09 ,,,,,
3213380,XR RIBS 3 VIEWS BIL FY   , 0.09 ,,,,,
3213381,PET W CT WHOLE BODY FY   , 0.09 ,,,,,
3213382,XR JNT SURVEY 1V 2+JTS FY, 0.09 ,,,,,
3213383,XR FB LOCAL NOSE RECTM FY, 203.00 ,,,,,
3213384,XR EYE FOREIGN BODY BI FY, 773.00 ,,,,,
3213385,XR BONE LENGTH STUDIES FY, 215.00 ,,,,,
3213386,XR JNT SURVEY 1V 2+JTS FY, 151.00 ,,,,,
3213387,XR MYELOGRAM 2 OR>REG FY ," 1,931.00 ",,,,,
3213388,XR CHOLECYSTO ORAL CON FY, 251.00 ,,,,,
3213389,MA MAMMO DIAG W CAD BI FY, 303.00 ,,,,,
3213390,MA MAMMO DIAG W CAD LT FY, 164.00 ,,,,,
3213391,MA MAMMO SCREEN CAD BI FY, 248.00 ,,,,,
3213392,XR BONE SURVEY LIMITED FY," 1,233.00 ",,,,,
3213393,XR HUMERUS 1 VIEW LT FY  , 886.00 ,,,,,
3213394,XR HUMERUS 1 VIEW RT FY  , 886.00 ,,,,,
3213395,MA MAMMO DIAG W CAD RT FY, 164.00 ,,,,,
3213396,IR FLUOR GUIDE CTH DRN FY," 4,333.00 ",,,,,
3213397,XR RIBS W/CHEST 4+V BI FY, 0.09 ,,,,,
3213398,XR UGI AIR CON WO KUB FY , 0.09 ,,,,,
3213399,XR PELVIS 1 OR 2 VIEWS FY, 0.09 ,,,,,
3213400,XR PHARYX/CERV ESOPH FY  , 294.00 ,,,,,
3213401,XR PHARYX/CERV ESOPH FY  , 0.09 ,,,,,
3213402,XR UGI W SM INTESTINE FY , 0.09 ,,,,,
3213403,XR BONE DENS DXA STUDY FY, 0.09 ,,,,,
3213404,MA BRST TOMO DIG DX LT FY, 0.09 ,,,,,
3213405,MA BRST TOMO DIG DX RT FY, 0.09 ,,,,,
3213406,MA BRST TOMO DIG DX BI FY, 0.09 ,,,,,
3213408,XR DXA VERTE FX ASSESS FY, 0.09 ,,,,,
3213410,XR TOMOGRAM SNGL PLANE FY, 0.09 ,,,,,
3213411,XR TOMOGRAM SNGL PLANE FY, 344.00 ,,,,,
3213412,XR SPINE ENTIRE 2-3VWS FY," 2,109.00 ",,,,,
3213413,XR HIP W PELVIS 1VW RT FY, 503.00 ,,,,,
3213414,XR HIP W PELVIS 1VW LT FY, 503.00 ,,,,,
3213415,XR HIP W PELVIS 1VW RT FY, 0.09 ,,,,,
3213416,XR HIP W PELVIS 1VW LT FY, 0.09 ,,,,,
3213417,XR HIP W PELVIS 1VW RT FY, 0.09 ,,,,,
3213418,XR HIP W PELVIS 1VW LT FY, 0.09 ,,,,,
3213419,XR FEMUR 1 VIEW LT FY    , 696.00 ,,,,,
3213420,XR FEMUR 1 VIEW RT FY    , 696.00 ,,,,,
3213421,XR SPINE ENTIRE 1 VIEW FY, 0.09 ,,,,,
3213422,XR SPINE ENTIRE 2-3VWS FY, 0.09 ,,,,,
3213423,XR SPINE ENTIRE 4-5VWS FY, 0.09 ,,,,,
3213424,XR SPINE ENTIRE 6+VWS FY , 0.09 ,,,,,
3213425,XR SPINE ENTIRE 1 VIEW FY," 1,054.00 ",,,,,
3213426,XR SPINE ENTIRE 4-5VWS FY," 2,637.00 ",,,,,
3213427,XR SPINE ENTIRE 6+VWS FY ," 3,294.00 ",,,,,
3213428,XR SPINE ENTIRE 1 VIEW FY, 0.09 ,,,,,
3213429,XR SPINE ENTIRE 2-3VWS FY, 0.09 ,,,,,
3213430,XR SPINE ENTIRE 4-5VWS FY, 0.09 ,,,,,
3213431,XR SPINE ENTIRE 6+VWS FY , 0.09 ,,,,,
3213432,XR HIP W PEL 2-3VWS LT FY, 728.00 ,,,,,
3213433,XR HIP W PEL 2-3VWS RT FY, 728.00 ,,,,,
3213434,XR HIP W PELV 4+VWS LT FY, 909.00 ,,,,,
3213435,XR HIP W PELV 4+VWS RT FY, 909.00 ,,,,,
3213436,XR HIP W PELV 2VWS BIL FY, 772.00 ,,,,,
3213437,XR HIP W PEL 3-4VWS BI FY, 965.00 ,,,,,
3213438,XR HIP W PEL 5+VWS BIL FY," 1,205.00 ",,,,,
3213439,XR HIP W PEL 2-3VWS LT FY, 0.09 ,,,,,
3213440,XR HIP W PEL 2-3VWS RT FY, 0.09 ,,,,,
3213441,XR HIP W PELV 4+VWS LT FY, 0.09 ,,,,,
3213442,XR HIP W PELV 4+VWS RT FY, 0.09 ,,,,,
3213443,XR HIP W PELV 2VWS BIL FY, 0.09 ,,,,,
3213444,XR HIP W PEL 3-4VWS BI FY, 0.09 ,,,,,
3213445,XR HIP W PEL 5+VWS BIL FY, 0.09 ,,,,,
3213446,XR HIP W PEL 2-3VWS LT FY, 0.09 ,,,,,
3213447,XR HIP W PEL 2-3VWS RT FY, 0.09 ,,,,,
3213448,XR HIP W PELV 4+VWS LT FY, 0.09 ,,,,,
3213449,XR HIP W PELV 4+VWS RT FY, 0.09 ,,,,,
3213450,XR HIP W PELV 2VWS BIL FY, 0.09 ,,,,,
3213451,XR HIP W PEL 3-4VWS BI FY, 0.09 ,,,,,
3213452,XR HIP W PEL 5+VWS BIL FY, 0.09 ,,,,,
3213453,XR FEMUR 2+ VIEWS LT FY  , 696.00 ,,,,,
3213454,XR FEMUR 2+ VIEWS RT FY  , 696.00 ,,,,,
