NANTUCKET COTTAGE HOSPITAL STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
30000891,HC ANTIBODY BORRELIA BURGDORFERI CONFIRMATORY TST,$153.00
30000890,HC ANTIBODY BORDETELLA (91),$101.00
30000889,HC ANTIBODY BORDETELLA,$101.00
30000886,HC ANTIBODY BARTONELLA (91),$90.00
30000885,HC ANTIBODY BARTONELLA,$90.00
30000883,HC ANTIBODY BACTERIUM NOT ELSEWHERE SPECIFIED,$226.00
30000881,HC ANTIBODY ASPERGILLUS,$83.00
30000877,HC SYPHILIS TEST NON TREPONEMAL ANTIBODY QUAL,$42.00
30000875,HC SKIN TEST TUBERCULOSIS INTRADERMAL,$32.00
30000869,HC TB CELL MEDIATED ANTIGN RESPNSE GAMMA INTERFERON,$528.00
30000867,HC RHEUMATOID FACTOR QUANTITATIVE,$72.00
30000864,HC PARTICLE AGGLUTINATION TITER EACH ANTIBODY,$72.00
30000862,HC PARTICLE AGGLUTINATION SCREEN EACH ANTIBODY,$57.00
30000859,HC NEUTRALIZATION TEST VIRAL (91),$214.00
30000858,HC NEUTRALIZATION TEST VIRAL,$214.00
30000856,HC MICROSOMAL ANTIBODIES EACH,$115.00
30000854,HC T CELLS ABSOLUTE CD4 COUNT,$109.00
30000853,HC T CELLS ABSOLUTE CD4&CD8 COUNT RATIO,$129.00
30000852,HC T CELLS TOTAL COUNT,$87.00
30000851,HC NATURAL KILLER CELLS TOTAL COUNT,$101.00
30000850,HC MONONUCLEAR CELL ANTIGEN QUANTITATIVE NOS EA,$155.00
30000849,HC B CELLS TOTAL COUNT,$101.00
30000843,HC ISLET CELL ANTIBODY,$165.00
30000842,HC INTRINSIC FACTOR ANTIBODIES,$148.00
30000841,HC INSULIN ANTIBODIES,$263.00
30000840,HC INHIBIN A,$211.00
30000839,HC IMMUNOFIXJ ELECTROPHORESIS OTHER FLUIDS,$252.00
30000837,HC IMMUNOFIXJ ELECTROPHORESIS SERUM,$126.00
30000834,HC IMMUNODIFFUSION GEL DIFFUSION QUAL EA AG/ANTBDY,$68.00
30000833,HC IMMUNODIFFUSION NOT ELSEWHERE SPECIFIED,$214.00
30000830,HC IMMUNOELECTROPHORESIS SERUM,$176.00
30000828,HC IMMUNOASSAY INFECTIOUS AGENT ANTIBODY QUAN NOS (91),$84.00
30000827,HC IMMUNOASSAY INFECTIOUS AGENT ANTIBODY QUAN NOS,$84.00
30000825,HC IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE,$186.00
30000823,HC HETEROPHILE ANTIBODIES TITER,$45.00
30000822,HC HETEROPHILE ANTIBODIES SCREEN,$74.00
30000820,HC IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 125,$145.00
30000819,HC IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 19-9,$117.00
30000818,HC IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 15-3,$117.00
30000814,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY (91),$127.00
30000813,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,$127.00
30000812,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY (91),$121.00
30000811,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,$121.00
30000809,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD (91),$101.00
30000808,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD,$101.00
30000807,HC DNA ANTIBODY SINGLE STRANDED,$130.00
30000806,HC DNA ANTIBODY NATIVE/DOUBLE STRANDED,$97.00
30000805,HC DEOXYRIBONUCLEASE ANTIBODY,$86.00
30000804,HC CYCLIC CITRULLINATED PEPTIDE ANTIBODY,$114.00
30000801,HC COMPLEMENT FIXATION TESTS EACH ANTIGEN,$70.00
30000800,HC COMPLEMENT TOTAL HEMOLYTIC,$158.00
30000799,HC COMPLEMENT FUNCTIONAL ACTIVITY EACH COMPONENT,$105.00
30000798,HC COMPLEMENT ANTIGEN EACH COMPONENT,$82.00
30000797,HC COLD AGGLUTININ TITER,$84.00
30000796,HC COLD AGGLUTININ SCREEN,$54.00
30000794,HC ANTI-PHOSPHATIDYLSERINE ANTIBODY (91),$198.00
30000793,HC ANTI-PHOSPHATIDYLSERINE ANTIBODY,$198.00
30000792,HC CARDIOLIPIN ANTIBODY EACH IG CLASS (91),$128.00
30000791,HC CARDIOLIPIN ANTIBODY EACH IG CLASS,$128.00
30000790,HC BETA 2 GLYCOPROTEIN I ANTIBODY EACH (91),$124.00
30000789,HC BETA 2 GLYCOPROTEIN I ANTIBODY EACH,$124.00
30000788,HC C-REACTIVE PROTEIN HIGH SENSITIVITY,$97.00
30000787,HC C-REACTIVE PROTEIN,$55.00
30000786,HC ANTISTREPTOLYSIN O SCREEN,$74.00
30000785,HC ANTISTREPTOLYSIN O TITER,$73.00
30000784,HC ANTINUCLEAR ANTIBODIES ANA TITER,$68.00
30000783,HC ANTINUCLEAR ANTIBODIES ANA,$96.00
30000780,HC ANTIBODY IDENTIFICATION PLATELET ANTIBODIES,$251.00
30000779,HC ANTIBODY IDENTIFICATION LEUKOCYTE ANTIBODIES (91),$130.00
30000778,HC ANTIBODY IDENTIFICATION LEUKOCYTE ANTIBODIES,$130.00
30000776,HC ALLERGEN SPECIFIC IGE QUAN/SEMIQUAN EA ALLERGEN (91),$60.00
30000775,HC ALLERGEN SPECIFIC IGE QUAN/SEMIQUAN EA ALLERGEN,$60.00
30000774,HC ALLERGEN SPECIFIC IGG QUAN/SEMIQUAN EA ALLERGEN,$51.00
30000773,HC AGGLUTININS FEBRILE EACH ANTIGEN (91),$100.00
30000772,HC AGGLUTININS FEBRILE EACH ANTIGEN,$100.00
30000770,HC HLA CLASS II TYPING HIGH RESOLUTION ONE LOCUS EA,$916.00
30000769,HC HLA I TYPING HIGH RESOLUTION 1 ALLELE/ALLELE GRP,$747.00
30000743,HC GONADOTROPIN CHORIONIC QUALITATIVE,$68.00
30000741,HC GONADOTROPIN CHORIONIC QUANTITATIVE,$119.00
30000740,HC ASSAY OF C-PEPTIDE,$133.00
30000739,HC ASSAY OF ZINC,$77.00
30000738,HC XYLOSE ABSORPTION TEST BLOOD &/URINE,$106.00
30000737,HC ASSAY OF VOLATILES,$257.00
30000736,HC ASSAY OF VITAMIN K,$265.00
30000735,HC ASSAY OF VITAMIN NOT OTHERWISE SPECIFIED,$149.00
30000734,HC ASSAY OF VITAMIN A,$93.00
30000733,HC ASSAY OF VASOPRESSIN ANTI-DIURETIC HORMONE,$289.00
30000732,HC ASSAY OF VASOACTIVE INTESTINAL PEPTIDE,$236.00
30000731,HC ASSAY OF VANILLYLMANDELIC ACID URINE,$104.00
30000726,HC ASSAY OF URIC ACID OTHER SOURCE,$51.00
30000725,HC ASSAY OF BLOOD/URIC ACID,$32.00
30000723,HC ASSAY OF UREA NITROGEN URINE,$37.00
30000721,HC ASSAY OF UREA NITROGEN QUANTITATIVE,$27.00
30000714,HC ASSAY OF TROPONIN QUANTITATIVE,$90.00
30000713,HC TRIIODOTHYRONINE T3 REVERSE,$271.00
30000712,HC ASSAY OF TRIIODOTHYRONINE T3 FREE,$154.00
30000711,HC ASSAY OF TRIIODOTHYRONINE T3 TOTAL TT3,$139.00
30000710,HC THYROID HORM UPTK/THYROID HORMONE BINDING RATIO,$63.00
30000708,HC ASSAY OF TRIGLYCERIDES,$47.00
30000707,HC ASSAY OF L7383TRANSFERRIN,$90.00
30000706,HC TRANSFERASE ALANINE AMINO ALT SGPT,$35.00
30000705,HC TRANSFERASE ASPARTATE AMINO AST SGOT,$33.00
30000704,HC ASSAY OF TRANSCORTIN CORTISOL BINDING GLOBULIN,$171.00
30000703,HC ASSAY OF TOCOPHEROL ALPHA VITAMIN E,$95.00
30000702,HC THYROID STIMULATING IMMUNE GLOBULINS TSI,$309.00
30000701,HC ASSAY OF THYROID STIMULATING HORMONE TSH,$118.00
30000700,HC ASSAY OF THYROXINE BINDING GLOBULIN,$105.00
30000699,HC ASSAY OF FREE THYROXINE,$81.00
30000697,HC ASSAY OF THYROXINE TOTAL,$80.00
30000696,HC ASSAY OF THYROGLOBULIN,$164.00
30000693,HC ASSAY OF THIAMINE-VITAMIN B-1,$120.00
30000691,HC ASSAY OF TESTOSTERONE TOTAL,$182.00
30000689,HC ASSAY OF TESTOSTERONE FREE,$150.00
30000688,HC ASSAY OF SULFATE URINE,$28.00
30000685,HC SUGARS MONO DI&OLIGOS 1 QUANTITATIVE EACH SPEC,$98.00
30000683,HC SUGARS MONO DI&OLIGOS 1 QUALITATAIVE EACH SPEC,$58.00
30000679,HC SPECTROPHOTOMETRY ANALYT NOT ELSEWHERE SPECIFIED,$213.00
30000678,HC ASSAY OF SOMATOSTATIN,$191.00
30000677,HC ASSAY OF SOMATOMEDIN,$156.00
30000675,HC ASSAY OF URINE SODIUM,$34.00
30000674,HC SODIUM SERUM PLASMA OR WHOLE BLOOD,$29.00
30000672,HC ASSAY OF SIALIC ACID,$121.00
30000671,HC ASSAY OF SEX HORMONE BINDING GLOBULIN,$138.00
30000670,HC ASSAY OF SEROTONIN,$221.00
30000669,HC ASSAY OF SELENIUM,$287.00
30000668,HC ASSAY OF RIBOFLAVIN-VITAMIN B-2,$211.00
30000667,HC ASSAY OF RENIN,$142.00
30000666,HC RECEPTOR ASSAY NON-ENDOCRINE SPECIFY RECEPTOR,$416.00
30000665,HC RECEPTOR ASSAY ENDOCRINE OTH/THN ESTRGN/PROGST,$295.00
30000663,HC ASSAY OF RECEPTOR ASSAY ESTROGEN,$363.00
30000661,HC ASSAY OF PYRUVATE KINASE,$86.00
30000659,HC ASSAY OF PYRIDOXAL PHOSPHATE,$153.00
30000658,HC ASSAY OF PROINSULIN,$191.00
30000656,HC PROTOPORPHYRIN RBC QUANTITATIVE,$110.00
30000653,HC PROTEIN WESTRN BLOT I&R BLOOD/OTHER FLUID,$98.00
30000652,HC PROTEIN ELECTROP FXJ&QUAN OTH FLUS CONCENTRATI,$100.00
30000650,HC PROTEIN ELECTROPHORETIC FRACTJ&QUANTJ SERUM,$86.00
30000648,HC PROTEIN TOTAL REFRACTOMETRY ANY SRC,$29.00
30000646,HC PROTEIN TOTAL XCPT REFRACTOMETRY OTH SRC,$38.00
30000645,HC PROTEIN TOTAL XCPT REFRACTOMETRY URINE,$47.00
30000643,HC PROTEIN XCPT REFRACTOMETRY SERUM PLASMA/WHL BLD,$32.00
30000642,HC ASSAY OF PROSTATE SPECIFIC ANTIGEN FREE,$108.00
30000641,HC ASSAY OF PROSTATE SPECIFIC ANTIGEN TOTAL,$110.00
30000637,HC ASSAY OF PROLACTIN,$157.00
30000635,HC ASSAY OF PROGESTERONE,$139.00
30000634,HC 17-HYDROXYPREGNENOLONE,$171.00
30000633,HC PREGNENOLONE,$215.00
30000630,HC PREALBUMIN,$82.00
30000629,HC POTASSIUM URINE,$33.00
30000628,HC POTASSIUM SERUM PLASMA/WHOLE BLOOD,$26.00
30000626,HC PORPHYRINS FECES QUANTITATIVE,$322.00
30000625,HC PORPHYRINS URINE QUANTITATION & FRACTIONATION,$123.00
30000623,HC PLACENTAL ALPHA MICROGLOBULIN C/V QUAL,$586.00
30000622,HC ASSAY OF PORPHOBILINOGEN URINE QUANTITATIVE,$75.00
30000620,HC ASSAY OF PHOSPHORUS INORGANIC URINE,$50.00
30000619,HC ASSAY OF PHOSPHORUS INORGANIC,$30.00
30000615,HC ASSAY OF PHOSPHATASE ALKALINE ISOENZYMES,$104.00
30000613,HC ASSAY OF PHOSPHATASE ALKALINE,$37.00
30000612,HC ASSAY OF PHOSPHATASE ACID PROSTATIC,$54.00
30000610,HC ASSAY OF PHOSPHATASE ACID TOTAL,$42.00
30000608,HC ASSAY OF PHENYLALANINE BLOOD,$86.00
30000606,HC ASSAY OF CALPROTECTIN FECAL,$172.00
30000601,HC PH BODY FLUID NOT ELSEWHERE SPECIFIED,$39.00
30000600,HC ASSAY OF PARATHORMONE,$233.00
30000597,HC ASSAY OF OXALATE,$101.00
30000596,HC ASSAY OF OSTEOCALCIN,$168.00
30000595,HC ASSAY OF OSMOLALITY URINE,$47.00
30000594,HC ASSAY OF OSMOLALITY BLOOD,$41.00
30000592,HC ORGANIC ACID 1 QUANTITATIVE,$177.00
30000590,HC ORGANIC ACIDS TOTAL QUANTITATIVE EACH SPECIMEN,$329.00
30000589,HC OLIGOCLONAL IMMUNE,$130.00
30000586,HC ASSAY OF NICKEL,$138.00
30000585,HC ASSAY OF NEPHELOMETRY EACH ANALYTE NES (91),$137.00
30000584,HC ASSAY OF NEPHELOMETRY EACH ANALYTE NES,$137.00
30000583,HC NATRIURETIC PEPTIDE,$192.00
30000581,HC MYOGLOBIN,$137.00
30000580,HC MYELIN BASIC PROTEIN CEREBROSPINAL FLUID,$112.00
30000572,HC METANEPHRINES,$115.00
30000571,HC ASSAY OF MERCURY QUANTITATIVE,$109.00
30000566,HC ASSAY OF MANGANESE,$148.00
30000563,HC ASSAY OF MAGNESIUM,$42.00
30000562,HC LUTEINIZING RELEASING FACTOR,$147.00
30000561,HC LIPOPROTEIN DIRECT MEASUREMENT LDL CHOLESTEROL,$51.00
30000559,HC LIPOPROTEIN DIR MEAS HIGH DENSITY CHOLESTEROL,$49.00
30000558,HC LIPOPROTEIN BLOOD QUAN NUMBERS&SUBCLASSES,$177.00
30000556,HC LIPOPROTEIN BLOOD HIGH RESOLTJ&QUANTJ SUBCLASS,$221.00
30000555,HC LIPOPROTEIN BLOOD ELECTROPHORECTIC SEP&QUAN,$64.00
30000554,HC LIPOPROTEIN-ASSOCIATED PHOSPHOLIPASE A2,$192.00
30000553,HC LIPOPROTEIN A,$111.00
30000551,HC ASSAY OF LIPASE,$54.00
30000545,HC ASSAY OF LEAD,$77.00
30000541,HC LACTOFERRIN FECAL QUANTITATIVE,$177.00
30000538,HC LACTATE DEHYDROGENASE LDH,$37.00
30000537,HC ASSAY OF LACTATE,$84.00
30000534,HC ASSAY OF KETOGENIC STEROIDS FRACTIONATION,$90.00
30000532,HC IRON BINDING CAPACITY,$60.00
30000531,HC ASSAY OF IRON,$52.00
30000528,HC ASSAY OF INSULIN TOTAL,$83.00
30000527,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS (91),$157.00
30000526,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS,$157.00
30000524,HC IMMUNOASSAY ANALYTE QUANT RADIOIMMUNOASSAY,$147.00
30000521,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP,$129.00
30000517,HC ASSAY OF HYDROXYPROGESTERONE 17-D,$161.00
30000516,HC ASSAY OF HYDROXYINDOLACETIC ACID 5-HIAA,$93.00
30000513,HC ASSAY OF HOMOCYSTEINE,$112.00
30000511,HC ASSAY OF HISTAMINE,$106.00
30000500,HC HEMOGLOBIN METHEMOGLOBIN QUANTITATIVE,$47.00
30000497,HC HEMOGLOBIN GLYCOSYLATED A1C,$69.00
30000496,HC HEMOGLOBIN F FETAL QUALITATIVE,$201.00
30000493,HC HEMOGLOBIN FRACTJ/QUANTJ CHROMOTOGRAPHY,$125.00
30000491,HC HEAVY METAL QUANTIATIVE EACH,$69.00
30000488,HC HPYLORI BREATH ANAL UREASE ACT NON-RADACT ISTOPE,$140.00
30000486,HC ASSAY OF HAPTOGLOBIN QUANTITATIVE,$103.00
30000483,HC ASSAY OF GROWTH HORMONE HUMAN,$363.00
30000482,HC GONADOTROPIN LUTEINIZING HORMONE,$101.00
30000481,HC GONADOTROPIN FOLLICLE STIMULATING HORMONE,$75.00
30000480,HC ASSAY OF GLYCATED PROTEIN,$147.00
30000476,HC ASSAY OF GLUTAMYLTRASE GAMMA,$55.00
30000472,HC GLUC BLD GLUC MNTR DEV CLEARED FDA SPEC HOME USE,$23.00
30000470,HC GLUC-6-PHOSPHATE DEHYDROGENASE QUANTITATIVE,$140.00
30000468,HC GLUCOSE TOLERANCE EA ADDL BEYOND 3 SPECIMENS (91),$28.00
30000467,HC GLUCOSE TOLERANCE EA ADDL BEYOND 3 SPECIMENS,$105.00
30000466,HC GLUCOSE TOLERANCE TEST GTT 3 SPECIMENS,$154.00
30000465,HC GLUCOSE POST GLUCOSE DOSE,$196.00
30000464,HC GLUCOSE BLOOD REAGENT STRIP,$107.00
30000463,HC GLUCOSE QUANTITATIVE BLOOD XCPT REAGENT STRIP,$98.00
30000461,HC GLUCOSE BODY FLUID OTHER THAN BLOOD,$276.00
30000460,HC ASSAY OF GLUCAGON,$112.00
30000459,HC ASSAY OF GASTRIN,$106.00
30000457,HC GASTRIC ACID ANALYIS W/PH EACH SPECIMEN,$47.00
30000453,HC BLOOD GASES ANY COMBINATION PH PCO2 PO2 CO2 HCO3,$151.00
30000451,HC GAMMAGLOBULIN IMMUNOGLOBULIN SUBCLASSES (91),$201.00
30000450,HC GAMMAGLOBULIN IMMUNOGLOBULIN SUBCLASSES,$201.00
30000449,HC ASSAY OF GAMMAGLOBULIN IGE,$125.00
30000448,HC ASSAY OF GAMMAGLOBULIN IGA IGD IGG IGM EACH (91),$69.00
30000447,HC ASSAY OF GAMMAGLOBULIN IGA IGD IGG IGM EACH,$69.00
30000441,HC ASSAY OF FOLIC ACID RBC,$140.00
30000440,HC ASSAY OF FOLIC ACID SERUM,$103.00
30000437,HC FTL FIBRONECTIN CERVICOVAG SECRETIONS SEMI-QUAN,$363.00
30000435,HC ASSAY OF FERRITIN,$101.00
30000433,HC FATTY ACIDS NONESTERIFIED,$75.00
30000431,HC FAT/LIPIDS FECES QUANTITATIVE,$147.00
30000430,HC FAT/LIPIDS FECES QUALITATIVE,$55.00
30000426,HC ASSAY OF ESTRONE,$140.00
30000425,HC ASSAY OF ESTRIOL,$105.00
30000424,HC ASSAY OF ESTROGENS TOTAL,$154.00
30000422,HC ASSAY OF ESTRADIOL,$196.00
30000421,HC ASSAY OF ERYTHROPOIETIN,$107.00
30000414,HC ELASTASE PANCREATIC FECAL QUAL/SEMI-QUAN,$98.00
30000412,HC 1 25 DIHYDROXY INCLUDES FRACTIONS IF PERFORMED,$276.00
30000407,HC DEOXYCORTISOL 11-,$186.00
30000405,HC DEHYDROEPIANDROSTERONE-SULFATE,$179.00
30000404,HC DEHYDROEPIANDROSTERONE,$158.00
30000400,HC CYANOCOBALAMIN VITAMIN B-12,$98.00
30000399,HC ASSAY OF CYANIDE,$157.00
30000398,HC CRYOGLOBULIN QUALITATIVE/SEMI-QUANTITATIVE,$62.00
30000396,HC CREATININE CLEARANCE,$71.00
30000394,HC CREATININE OTHER SOURCE,$43.00
30000393,HC CREATININE BLOOD,$30.00
30000391,HC CREATINE KINASE MB FRACTION ONLY,$76.00
30000390,HC CREATINE KINASE ISOENZYMES,$75.00
30000389,HC CREATINE KINASE TOTAL,$46.00
30000384,HC ASSAY OF CREATINE,$70.00
30000383,HC CORTISOL TOTAL,$120.00
30000382,HC CORTISOL FREE,$107.00
30000381,HC CORTICOSTERONE,$190.00
30000380,HC ASSAY OF COPPER,$74.00
30000379,HC COLLAGEN CROSS LINKS ANY METHOD,$72.00
30000377,HC ASSAY OF CITRATE,$228.00
30000376,HC ASSAY OF CHROMIUM,$115.00
30000365,HC CHOLINESTERASE SERUM,$71.00
30000364,HC CHOLESTEROL SERUM/WHOLE BLOOD TOTAL,$34.00
30000361,HC CHLORIDE OTHER SOURCE,$49.00
30000360,HC CHLORIDE URINE,$32.00
30000359,HC CHLORIDE BLD,$32.00
30000356,HC CHEMILUMINESCENT ASSAY,$237.00
30000355,HC CERULOPLASMIN,$86.00
30000353,HC CATECHOLAMINES FRACTIONATED,$142.00
30000350,HC CAROTENE,$75.00
30000349,HC CARNITINE QUANTITATIVE EACH SPECIMEN,$319.00
30000348,HC CARCINOEMBRYONIC ANTIGEN CEA,$111.00
30000346,HC CARBOXYHEMOGLOBIN QUANTITATIVE,$89.00
30000345,HC CARBON DIOXIDE BICARBONATE,$32.00
30000341,HC CALCULUS QUANTITATIVE CHEMICAL,$119.00
30000339,HC CALCIUM URINE QUANTITATIVE TIMED SPECIMEN,$54.00
30000337,HC CALCIUM IONIZED,$91.00
30000336,HC CALCIUM TOTAL,$30.00
30000335,HC CALCITONIN,$151.00
30000334,HC 25 HYDROXY INCLUDES FRACTIONS IF PERFORMED,$180.00
30000333,HC CADMIUM,$130.00
30000331,HC BLOOD OCCULT FECAL HGB DETER IA QUAL FECES 1-3,$132.00
30000330,HC BLOOD OCCULT PEROXIDASE ACTV QUAL FECES 1-3 SPEC,$28.00
30000328,HC BLOOD OCCULT PEROXIDASE ACTV QUAL FECES 1 DETER,$23.00
30000325,HC BILIRUBIN DIRECT,$34.00
30000324,HC BILIRUBIN TOTAL,$35.00
30000322,HC BILE ACIDS TOTAL,$140.00
30000321,HC BETA-2 MICROGLOBULIN,$98.00
30000318,HC ASSAY OF ASCORBIC ACID BLOOD,$87.00
30000317,HC ASSAY OF ARSENIC,$107.00
30000316,HC APOLIPOPROTEIN EACH,$90.00
30000315,HC ANGIOTENSIN I-CONVERTING ENZYME,$100.00
30000312,HC ANDROSTENEDIONE,$177.00
30000309,HC ASSAY OF AMYLASE,$52.00
30000305,HC ASSAY OF AMMONIA,$82.00
30000303,HC AMINO ACIDS 6/> AMINO ACIDS QUANTITATIVE EA SPE,$477.00
30000301,HC AMINOLEVULINIC ACID DELTA,$132.00
30000296,HC ASSAY OF ALUMINUM,$242.00
30000293,HC ALPHA-FETOPROTEIN SERUM,$109.00
30000292,HC ALPHA-1-ANTITRYPSIN PHENOTYPE,$146.00
30000291,HC ALPHA-1-ANTITRYPSIN TOTAL,$86.00
30000289,HC ASSAY OF ALDOSTERONE,$230.00
30000288,HC ASSAY OF ALDOLASE,$68.00
30000287,HC ASSAY OF ALCOHOL BREATH,$119.00
30000283,HC ALBUMIN URINE MICROALBUMIN QUANTIATIVE,$72.00
30000281,HC ALBUMIN SERUM PLASMA/WHOLE BLOOD,$29.00
30000279,HC ADRENOCORTICOTROPIC HORMONE ACTH,$223.00
30000278,HC ACYLCARNITINES QUANTIATIVE EACH SPECIMEN,$399.00
30000275,HC KETONE BODIES SERUM QUANTITATIVE,$70.00
30000274,HC KETONE BODIES SERUM QUALITATIVE,$36.00
30000270,HC UGT1A1 GENE ANALYSIS COMMON VARIANTS,"$1,210.00"
30000266,HC SERPINA1 GENE ANALYSIS COMMON VARIANTS,$337.00
30000244,HC MTHFR GENE ANALYSIS COMMON VARIANTS,$149.00
30000238,HC JAK2 GENE ANALYSIS P.VAL617PHE VARIANT,$513.00
30000228,HC HBA1/HBA2 ANALYSIS FOR COMMON DELETIONS/VARIANT,$519.00
30000227,HC HFE HEMOCHROMATOSIS GENE ANAL COMMON VARIANTS,$232.00
30000221,HC FMR1 ANALYSIS EVAL TO DETECT ABNORMAL ALLELES,$243.00
30000219,HC F5 COAGULATION FACTOR V ANAL LEIDEN VARIANT,$77.00
30000218,HC F2 GENE ANALYSIS 20210G >A VARIANT,$115.00
30000213,HC CYP2C19 GENE ANALYSIS COMMON VARIANTS,"$1,013.00"
30000208,HC CFTR GENE ANALYSIS COMMON VARIANTS,$175.00
30000205,HC BRCA1 GENE ANALYSIS KNOWN FAMILIAL VARIANT,$543.00
30000203,HC BRCA1&BRCA2 ANAL UNCOMMON DUP/DEL VARIANTS,$543.00
30000201,HC BRCA1&BRCA2 FULL SEQ ANALYS/COMM DUP/DEL BRCA,$543.00
30000198,HC BCR/ABL1 OTHER BREAKPNT QUALITATIVE/QUANTITATIVE,"$1,022.00"
30000197,HC BCR/ABL1 MINOR BREAKPNT QUALITATIVE/QUANTITATIVE,$843.00
30000196,HC BCR/ABL1 MAJOR BREAKPNT QUALITATIVE/QUANTITATIVE,$952.00
30000192,HC ASSAY OF VANCOMYCIN,$107.00
30000191,HC DRUG SCREEN QUALITATIVE TOBRAMYCIN,$150.00
30000190,HC DRUG SCREEN QUALITATIVE THEOPHYLLINE,$85.00
30000187,HC DRUG SCREEN QUALITATIVE PHENYTOIN TOTAL,$84.00
30000186,HC DRUG SCREEN QUALITATIVE PHENOBARBITAL,$88.00
30000185,HC DRUG SCREEN QUALITATIVE LITHIUM,$56.00
30000184,HC DRUG SCREEN QUALITATIVE GENTAMICIN,$109.00
30000180,HC DRUG SCREEN QUALITATIVE CARBAMAZEPINE TOTAL,$99.00
30000176,HC ACUTE HEPATITIS PANEL,$505.00
30000175,HC RENAL FUNCTION PANEL,$183.00
30000173,HC LIPID PANEL,$113.00
30000172,HC COMPREHENSIVE METABOLIC PANEL,$205.00
30000171,HC BASIC METABOLIC PANEL CALCIUM TOTAL,$116.00
30000164,HC PSA SCREENING,$180.00
30000159,HC PHLEBOTOMY THERAPEUTIC SEPARATE PROCEDURE,$280.00
30000158,HC HANDLG&/OR CONVEY OF SPEC FOR TR FROM PT TO LAB,$25.00
30000157,HC HANDLG&/OR CONVEY OF SPEC FOR TR OFFICE TO LAB,$25.00
30000141,HC SEMEN ANALYSIS STRICT MORPHOLOGIC CRITERIA,$141.00
30000140,HC SEMEN ANALYSIS SPERM PRESENCE&/MOTILITY SPRM,$97.00
30000139,HC SEMEN ANALYSIS VOLUME COUNT MOTILITY DIFFERENT,$214.00
30000138,HC SEMEN ALYS MOTILITY&CNT X W/HUHNER TST,$70.00
30000115,HC MEAT FIBERS FECES,$34.00
30000113,HC CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID,$55.00
30000112,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT,$92.00
30000111,HC CELL COUNT MISCELLANEOUS BODY FLUIDS,$63.00
30000104,HC PRETX SERUM RBC ANTIBODY ID DIFFIAL EACH ABSRPJ,$125.00
30000099,HC PRETX RBC ANTIBODY INCUBAT W/ENZYMES EACH,$73.00
30000086,HC COMPATIBILITY EACH UNIT ANTIGLOBULIN,$128.00
30000084,HC COMPATIBILITY EACH UNIT IMMEDIATE SPIN TECHNIQUE,$196.00
30000081,HC BLOOD TYPING SEROLOGIC RH PHENOTYPING COMPLETE,$130.00
30000079,HC BLOOD TYPING RBC ANTIGENS OTH/THN ABO/RH D EACH,$73.00
30000076,HC BLOOD TYPING RH D,$40.00
30000075,HC BLOOD TYPING SEROLOGIC ABO,$43.00
30000072,HC ANTIHUMAN GLOBULIN INDIRECT EACH ANTIBODY TITER,$105.00
30000071,HC ANTIHUMAN GLOBULIN INDIR QUAL EA REAGENT CELL,$85.00
30000070,HC ANTIHUMAN GLOBULIN DIRECT EACH ANTISERUM,$49.00
30000069,HC ANTIBODY ID RBC ANTIBODIES EA PANEL EA SERUM TQ,$188.00
30000068,HC ANTIBODY ELUTION RBC EACH ELUTION,$113.00
30000067,HC ANTIBODY SCREEN RBC EACH SERUM TECHNIQUE,$98.00
30000040,HC ACTH STIMULATION PANEL ADRENAL INSUFFICIENCY,$306.00
30000038,HC QUANTITATION DRUG NOT ELSEWHERE SPECIFIED,$170.00
30000037,HC DRUG SCREEN QUALITATIVE TOPIRAMATE,$142.00
30000036,HC DRUG SCREEN QUALITATIVE TACROLIMUS,$124.00
30000035,HC DRUG SCREEN QUALITATIVE SIROLIMUS,$63.00
30000034,HC DRUG SCREEN QUALITATIVE QUINIDINE,$82.00
30000032,HC DRUG SCREEN QUALITATIVE PRIMIDONE,$112.00
30000024,HC DRUG SCREEN QUALITATIVE ETHOSUXIMIDE,$92.00
30000021,HC DRUG SCREEN QUALITATIVE CYCLOSPORINE,$133.00
30000010,HC HEPATIC FUNCTION PANEL,$118.00
30000009,HC OBSTETRIC PANEL,$386.00
30000008,HC ELECTROLYTE PANEL,$80.00
30000007,HC GENERAL HEALTH PANEL,$183.00
