CHARGE #,DESCRIPTION,PRICE,ROOM PRICE
1225382,ACHR GANGLI NEURONAL AB,140.79,0
1225390,NEURONAL VGKC AUTOAB,140.79,0
1225408,N TYPE CALC CHANNEL AB,140.79,0
1225416,P/Q TYPE CALC CHANNEL AB,140.79,0
6132443,SHUNTOGRAM NONVASCULAR S+I,140.83,0
1207000,CAH ANDROSTENEDIONE,140.84,0
3502291,PT DEBRIDE SELECT OPEN WND 1ST 20CM,140.9,0
6202097,GUIDEWIRE TFE CRV 3F.035X260CM,140.94,0
1202324,FEBRILE AGGLUTIN,141,0
1214493,CMV ISO TISSUE CULT,141.05,0
1224690,"BETA-2 TRANSFERRIN, BF",141.19,0
1223007,"BILIRUBIN,BODY FLUID",141.23,0
1211440,CHROMOGRANIN A,141.35,0
4604823,VISIT EST LVL 2 INF/IV,141.47,0
4607669,VISIT EST LVL 2 PAIN CLINIC,141.47,0
5640123,"COLLAR PHILLY LARGE 4 1/4"" 79-83147",141.54,0
1205368,C DIFFICILE CULT,141.55,0
1213073,OMPC IGA CONFIRM,141.55,0
1213081,NEUT AUTOAB IGG CONFIRM,141.55,0
1213099,SAC CEREVISIAE IGG CONFIR,141.55,0
1213107,SAC CEREVISIAE IGA CONFIR,141.55,0
1214626,FACTOR XIII,141.65,0
1210210,HEMOGLOBIN ELECTRO CHROMO,141.75,0
1221647,TITANIUM,141.75,0
1203298,VITAMIN K,141.96,0
5609367,KNIFE SLIT 2.75 ANGLED,141.99,0
4300091,"CARDIAC COND,INTERMITTANT PHASE III",142,0
6200018,RETRACTOR KANGURU WEB,142.08,0
1228758,DRUG SCRN 9 PNL MAYO,142.65,0
1221753,REPORT REF MAT REQ PREP SL,142.7,0
5656830,WASHER SYNTHES 413.89,142.76,0
1205111,ESTRIOL,142.85,0
5671268,TROCAR NONBLADED CTF,143.09,0
5671342,TROCAR BLADED 5X100 CFB03,143.09,0
5671359,TROCAR FIOS 5X75 CFF05,143.09,0
1222207,HISTAMINE RELEASE,143.4,0
8100422,INJECTION SUBQ/IM,143.43,0
8049223,US BRST DEV 1ST PLC LSN LT,143.46,0
8049249,US BRST DEV 1ST PLC LSN RT,143.46,0
1051564,"PHOSPHORUS,URINE",143.55,0
1051663,K UR 24H,143.68,0
1213933,CARDIOLIPIN AB IGG,143.85,0
1213941,CARDIOLIPIN AB IGA,143.85,0
1213958,CARDIOLIPIN AB IGM,143.85,0
5640115,"COLLAR PHILLY LARGE 3 1/4"" 79-83137",143.86,0
5640131,"COLLAR PHILLY LARGE 5 1/4"" 79-83155",143.86,0
5640149,"COLLAR PHILLY MEDIUM 3 1/4"" 79-8313",143.86,0
5640156,"COLLAR PHILLY MEDIUM 4 1/4"" 79-8314",143.86,0
5640164,"COLLAR PHILLY MEDIUM 5 1/4"" 79-8315",143.86,0
5640172,"COLLAR PHILLY SMALL 3 1/4"" 79-83133",143.86,0
5640180,"COLLAR PHILLY SMALL 4 1/4"" 79-83143",143.86,0
1214345,PLASMINOGEN ACTIVATOR,144.05,0
1209865,ESTRADIOL FREE,144.15,0
104836,"BINDER,LUMBAR SACR",144.23,0
125237,SUPPRT LUM/SAC 28-32,144.23,0
125245,SUPPRT LUM/SAC 36-42,144.23,0
125252,SUPPRT LUM/SAC 42-48,144.23,0
1220490,"17-KETOSTEROIDS,FRACT",144.25,0
153049,"VEST,EXUDRY MED",144.3,0
1224054,CRYPTOSPORIDIUM AG REF,144.55,0
1225275,GIARDIA AG,144.55,0
1060300,GLU TOL 1ST 3 SPEC,144.7,0
1160308,GLU TOL 1ST 3 SPEC,144.7,0
1200559,CYCLOSPORIN,144.75,0
5638044,WASHER SYNTHES 219.99,144.75,0
1214873,FORMIC ACID,144.8,0
1220813,VITAMIN B7,144.8,0
156588,RETRACTOR KANGURU WEB,144.84,0
1008895,"PHLEBOTOMY,THERAPEUT",144.84,0
1209030,"CHILD HOSP DNA PROBE,EA",144.95,0
1227842,RED CROSS AB SCR EA MEDIA,145,0
1228246,RED CROSS INCUB INHIBITOR,145,0
3602166,OT DEBRIDE SELECT OPEN WND 1ST 20CM,145.12,0
3502283,PT WHEELCHAIR TRAIN 15 MIN,145.14,0
3602398,OT WHEELCHAIR TRAIN 15 MIN,145.14,0
1225317,CALCIUM CREAT RATIO UR,145.32,0
1225002,NEUTROPHIL OXI BURST,145.33,0
1203579,ANTINEURONAL NUC AB 1,145.35,0
1205533,FENTANYL,145.4,0
1209014,CHILD HOSP TISSUE CULT,145.5,0
1200625,CITRATE-URINE,145.55,0
154542,OSTOMY IRRIGATOR SET,145.58,0
8045346,THALLIUM MCI 171560299,145.68,0
1210707,PROTEIN S ANTIGENIC,145.85,0
1215144,RIBOSOMAL P PROTEIN  AB,145.9,0
4501987,INJ IVP EA SEQ DRUG NEW,145.91,0
4501995,INJ IVP EA SEQ DRUG SAME,145.91,0
8100681,RAD/IV PUSH ADD DRUG,145.91,0
1213750,BUPROPION,146,0
1214840,POLIOVIRUS 1 AB,146.41,0
1214865,POLIOVIRUS 3 AB,146.41,0
1004068,FLUID CELL COUNT,146.58,0
8007940,"CYSTOGRAM, INJ",146.61,0
8249156,XR SPINE 1 VIEW FY,146.69,0
3601911,OT FLUIDOTHERAPY,146.85,0
8245763,"EXTREMITY,UPPER,INFANT,LT",146.85,0
1201524,"RUBELLA AB, IGM",147.05,0
5656210,TIP CEMENT THIN FLEXIBLE NOZZLE STR,147.4,0
1227073,BILIRUBIN BODY FLUID,147.67,0
1228055,SPEC STAIN HIST FROZ MAYO,147.67,0
1059120,CYTO SMEAR W/INTERP,147.68,0
1242734,NJH SUSCEPTIBILITY MIC,147.77,0
1228683,B PERTUSSIS AB IGG,147.9,0
5641402,GUIDE PIN SYNTHES 338.00,147.98,0
1225291,CYSTINURIA UR 24 HR,148.15,0
8001539,"SPINE, 1 VIEW",148.16,0
8051067,XR SPINE 1 VIEW FY,148.16,0
8201535,"SPINE, 1 VIEW",148.16,0
1212711,PLATELET GLYCOPROTEIN AB,148.2,0
8050304,US ASP CYST BREAST ADDL,148.21,0
1216027,HYDROXYLASE AB,148.3,0
1207141,DHEA,148.4,0
1225697,CULTURE FUNGAL OTHER,148.55,0
1204528,LEGIONELLA ANTIGEN,148.6,0
1202647,HYDRXYPROGESTERONE,148.7,0
7502065,"PROBE, TEMP, HYPOTHERMIA",148.74,0
157693,SYSTEM IRRIG HYDRSURG TIP,148.76,0
4503059,OBSERVATION EA HOUR/ED,148.76,0
155903,"WIPE,NO-STING SKIN PREP",149.04,0
5629407,STRIPPER VEIN,149.26,0
1225036,LEPTINE,149.35,0
7502859,"TUBE,LAVACUATOR 36FR",149.39,0
7502081,"PROBE,BLANKETROL",149.46,0
3501962,PT WHEELCHAIR TRAIN 15 MIN,149.5,0
3602083,OT WHEELCHAIR TRAIN 15 MIN,149.5,0
1222926,HIV-2 AB,149.52,0
1215995,THIN LAYER AUTO RESCRN,149.75,0
1216217,THIN LAYER SCRN AUTO RESC,149.75,0
1230150,THIN LAYER SCRN MAYO,149.75,0
1230176,THIN LAYER DIAG MAYO,149.75,0
1231216,THIN LAYER SCRN MAYO,149.75,0
1231232,THIN LAYER DIAG MAYO,149.75,0
1211283,C-REACTIVE PROT QNT PROV,149.8,0
1220417,CHROM ANALY INTERP/REPORT,149.9,0
1221266,PRA-WIL MOL CYTO INT&REP,149.9,0
1221324,CHROM HR INTERP & REPORT,149.9,0
4604260,CHEMO INF SEQ 1ST HR,149.9,0
4604278,CHEMO IVP EA ADDL DRUG,149.9,0
1219534,VOLATILES (GC),150.05,0
1220821,VOLATILES (HEADSPACE GC),150.05,0
3601937,OT IONTOPHORESIS,150.09,0
1201532,SJOGREN'S SYN AB,150.1,0
1007772,CHLAMYDIA FA SMEAR,150.38,0
1205053,HALOPERIDOL,150.55,0
104935,"BINDER,ABD",150.58,0
1222645,COAG FACTOR VIII ASSAY,150.58,0
1222801,LDL AND HDL PARTICLES NMR,150.64,0
1003995,MUCIN CLOT,150.72,0
4500500,RECHECK/ED,150.72,0
125591,"COLLAR,PHILI SM",150.92,0
1009414,HEPATITIS C AB,151.13,0
1229400,PLT GLYCO FLOW INTERP,151.3,0
1206440,TRYPTASE,151.5,0
1206531,VITAMIN B1,151.5,0
1210129,S-100 PROT IMMUNOPEROX ST,151.5,0
1210137,VIMENTIN IMMUNOPEROX ST,151.5,0
1210145,DESMIN IMMUNOPEROX ST,151.5,0
1210152,ACTIN IMMUNOPEROX ST,151.5,0
5600119,ADHESIVE SILICONE,151.58,0
5609789,LASER GREEN LIGHT PV ADDSTAT,151.58,0
7500101,"CATH,COUDE 14FR",151.7,0
1219518,QUANTIFERON TB,151.83,0
1061266,CHLAMYDIA TRACH AMP PROBE,151.99,0
1061274,N GONORRHOEAE AMP PROBE,151.99,0
3603016,OT CAST APPL GAUNTLET,152.11,0
3603024,OT CAST APPL FINGER,152.11,0
3603032,OT SPLINT APPL ARM LONG,152.11,0
3603040,OT SPLINT ARM SHORT STATIC,152.11,0
3603057,OT SPLINT ARM SHORT DYNAMIC,152.11,0
3603081,OT SPLINT APPL LEG LONG,152.11,0
3603099,OT SPLINT APPL LEG SHORT,152.11,0
1213008,THYROTROPIN BIND INH IMM,152.15,0
1214212,ADENOSINE DEAMINASE,152.25,0
4502209,REMOVAL/BIVALVE CAST,152.33,0
4502290,SPLINT/STRAP LOWER EXT,152.33,0
4502308,SPLINT/STRAP UPPER EXT,152.33,0
1214881,NEURONAL NUCLEAR HU AB,152.35,0
3605987,OT RE-EVAL,152.44,0
102574,"CATH,SUBCLAVIAN",152.47,0
150664,"TRANSDUCER,SINGLE",152.47,0
3504230,PT STRAP APPL TOES,152.52,0
5619531,PROSTHESIS EAR INCUS SHEEKE 5.75,152.8,0
1212851,LEVETIRACETAM,153.05,0
1060607,INFLUENZA A ANTIGEN,153.09,0
1060656,INFLUENZA B ANTIGEN,153.09,0
1060821,INFLUENZA A ANTIGEN,153.09,0
1060839,INFLUENZA B ANTIGEN,153.09,0
1160696,INFLUENZA B ANTIGEN,153.09,0
1160720,INFLUENZA A ANTIGEN,153.09,0
1008416,CALCULUS ANALYSIS INFRAR,153.14,0
1057405,CULTURE PERTUSSIS,153.28,0
4500179,IM/SUBQ INJECTION,153.28,0
4501789,INJ IVP INITIAL DRUG,153.28,0
8648601,EMG NEEDLE MUSC/S LIMITED,153.43,0
3602422,OT DEBRIDE SELECT OPEN WND 1ST 20CM,153.57,0
5672597,MANIPULATOR RUMI UTERINE,153.7,0
1214667,RISPERIDONE,153.95,0
1228360,ESTROGENS FRACTIONATED,154,0
1201144,AMIODARONE,154.15,0
1229830,METAPHASES 10-30,154.25,0
8500027,SUB CPT,154.4,0
5604749,CAUTERY CORD DAC ELITE,154.54,0
1215862,T4 AUTO ANTIBODY,154.55,0
1003805,FDP,154.57,0
1056936,D-DIMER,154.57,0
1059542,D-DIMER QUANT,154.57,0
1156934,D-DIMER,154.57,0
1159540,D-DIMER QUANT,154.57,0
1224161,MOLECULAR GENE 10-30 CELLS,154.6,0
1221480,FRANCISELLA TULARENSIS AB,154.82,0
125583,"COLLAR,PHILI LG",155.1,0
1003276,CYTO OTHER SOURCE,155.18,0
1003565,BLEEDING TIME,155.18,0
1008986,ANTIBODY SCREEN,155.18,0
1058312,"CYTO OTHER SOURCE,PREP",155.18,0
5609771,LASER FILTER STACKHOUSE,155.18,0
1059047,"CORTISOL,TOTAL",155.31,0
6000368,PACER PROGRAM DUAL,155.64,0
2600773,NEWBORN/INFANT HEARING SC,155.85,0
1221795,MOLD DEFINITIVE ID,155.88,0
1207778,ACETYLCHOLINESTERASE UW,156.4,0
3602927,OT CAST APPL GAUNTLET,156.67,0
3602935,OT CAST APPL FINGER,156.67,0
3602943,OT SPLINT APPL ARM LONG,156.67,0
3602950,OT SPLINT ARM SHORT STATIC,156.67,0
3602968,OT SPLINT ARM SHORT DYNAMIC,156.67,0
3602992,OT SPLINT APPL LEG LONG,156.67,0
3603008,OT SPLINT APPL LEG SHORT,156.67,0
1217579,FLUOR POLARIZATION AMN FL,156.75,0
5639851,CAUTERY ELECTRODE LEEP LARGE,156.79,0
3501673,PT E-STIM UNATTENDED,157.04,0
3501681,PT E-STIM UNATTENDED OTHER,157.04,0
3501699,PT E-STIM UNATTENDED ULCER,157.04,0
4502050,REMOVAL IUD,157.07,0
4604831,VISIT EST LVL 3 INF/IV,157.07,0
4607677,VISIT EST LVL 3 PAIN CLINIC,157.07,0
1230036,MOL PATH LEVEL 6 HCMGP,157.37,0
1200369,"CATECH FRACT,URINE",157.5,0
1201292,IMMUNE COM/C1Q,157.5,0
3501772,PT E-STIM MANUAL 15 MIN,157.5,0
3602158,OT E-STIM MANUAL 15 MIN,157.5,0
6201776,INTRODUCER MAXIMUM ACT 6X23,157.84,0
6203269,AMPLATZ WIRE,157.84,0
6203350,GATEWAY PLUS Y ADAPTER,157.84,0
6203574,GUIDEWIRE TFE SS .038X180 STR,157.84,0
1003813,FIBRINOGEN ACTIVITY,157.88,0
1216795,INTERFERON BETA IGG,157.9,0
5658216,ADAPTER TUOHY-BORST TBAYR-6,158,0
8249612,XR HEEL LT 2 VIEW FY,158.02,0
8249801,XR HEEL RT 2 VIEW FY,158.02,0
3605995,OT RE-EVAL,158.08,0
5637152,TIP THERMAL SMART STAPES IMPLANT 70,158.26,0
1227974,SUSCEPT NOCARDIA MAYO,158.57,0
6132880,NEUROSTIM W/O PROGRAM,158.7,0
1223700,IGG ANTI IGE,158.78,0
5609342,KNIFE ROUND TIP AC,158.84,0
5612627,PACEMAKER MED 07FR INTRODUCER,158.84,0
5638051,WASHER SYNTHES 419.99,158.84,0
5646328,KNIFE HOOK AC 10600,158.84,0
4604336,ABR LIMITED,158.96,0
6230588,LIGALLIP MCM20,159.03,0
1206671,ESTRADIOL ULTRASENSITIVE,159.15,0
5602446,BRUSH FEMORAL CANAL DAVOL W/SUCTION,159.17,0
8250523,XR CHEST 1 VIEW FY,159.28,0
8250534,XR CHEST 2 VIEW FY,159.28,0
8250545,XR CHEST 3 VIEW FY,159.28,0
8250578,XR ABDOMEN 1 VIEW FY,159.28,0
8250601,XR CHEST 2 VIEW,159.28,0
8250612,XR CHEST 3 VIEW,159.28,0
8250634,XR ABDOMEN 1 VIEW,159.28,0
8250656,XR CHEST 1 VIEW,159.28,0
1205798,ANTINEURONAL NUC AB 2,159.3,0
1208255,THYROTROPIN REL HORMONE,159.3,0
1211994,HELICO PYLORI STOOL,159.3,0
5656814,WASHER DEPUY #14907,159.42,0
1216555,METHOTREXATE PROV,159.45,0
1217868,VENOM BLOCKING IGG,159.45,0
1229111,SYNTHETIC CANNAB MET SCR,159.5,0
8033078,OSCALSIS,159.6,0
8033573,OSCALSIS,159.6,0
8051523,XR HEEL LT 2 VIEW FY,159.6,0
8051712,XR HEEL RT 2 VIEW FY,159.6,0
8233074,OSCALSIS,159.6,0
8233579,OSCALSIS,159.6,0
8007916,SINOGRAM INJ,159.78,0
8050627,XR INJ ASSES ABCESS/FISTULA CATH,159.78,0
1212075,MESCALINE,159.8,0
1229426,IHC EACH MULTIPLEX AB ST,159.94,0
5656228,TIP FEMUR 280-14-620,160,0
5656236,TIP FEMUR 280-14-650,160,0
1216944,HYALURONIC ACID,160.05,0
1220136,INTERLEUKIN-2,160.1,0
1205954,T4 FREE DIRECT DIALYSIS,160.14,0
4503025,REMOVAL OF IMPACTED CERUME,160.16,0
3504255,PT RE-EVAL,160.19,0
1201276,ANTICARDIOLIP AB,160.55,0
1203090,LEGIONELLA CULT,160.55,0
5667530,POSITIONER ALUMIHAND,160.59,0
8249378,XR WRIST BI 2 VIEW FY,160.65,0
8249634,XR HAND LT 2 VIEW FY,160.65,0
8249812,XR WRIST RT 2 VIEW FY,160.65,0
8249823,XR HAND RT 2 VIEW FY,160.65,0
1225705,HVS6 PCR,160.81,0
1229376,PLT GLYCO FLOW 1ST,160.83,0
8052467,XR CHEST 1 VIEW FY,160.87,0
8052478,XR CHEST 2 VIEW FY,160.87,0
8052489,XR CHEST 3 VIEW FY,160.87,0
8052512,XR ABDOMEN 1 VIEW FY,160.87,0
8052556,XR CHEST 2 VIEW,160.87,0
8052567,XR CHEST 3 VIEW,160.87,0
8052589,XR ABDOMEN 1 VIEW,160.87,0
8052601,XR CHEST 1 VIEW,160.87,0
1203587,RISTOCETIN COFAC,160.9,0
5607734,FOLLOWER HEYMAN,160.91,0
5609292,KIT VASCULAR ACCESS IMAGING,160.91,0
5620182,PUMP MEDTRONIC REFILL KIT,160.91,0
5646229,K WIRE 1.6MM SS DEPUY KW062SS,160.91,0
5646799,PACEMAKER MED CONNECT CAP,160.91,0
1200146,ARGININE VASOPRESSIN,161.67,0
1223106,NOROVIRUS RNA,161.75,0
8050863,CT LDCT FOR LUNG CA SCREEN,161.91,0
5672308,HOLDER INSERT FOAM SMALL,161.93,0
8047235,MAGNETIC RESONANCE PROCED,161.93,0
1068550,OSMOLALITY,162.12,0
8008146,"WRIST, 2 VIEWS",162.26,0
8033375,"WRIST, 2 VIEWS",162.26,0
8033383,XR HAND 2 VIEW LT,162.26,0
8033870,"WRIST, 2 VIEWS",162.26,0
8033888,XR HAND 2 VIEW RT,162.26,0
8051289,XR WRIST BI 2 VIEW FY,162.26,0
8051534,XR WRIST LT 2 VIEW FY,162.26,0
8051545,XR HAND LT 2 VIEW FY,162.26,0
8051723,XR WRIST RT 2 VIEW FY,162.26,0
8051734,XR HAND RT 2 VIEW FY,162.26,0
8208142,"WRIST, 2 VIEWS",162.26,0
8233371,"WRIST, 2 VIEWS",162.26,0
8233389,XR HAND 2 VIEW LT,162.26,0
8233876,"WRIST, 2 VIEWS",162.26,0
8233884,XR HAND 2 VIEW RT,162.26,0
7503014,SLEEVE COMPRESSION SEQMED KNEE HGH,162.83,0
8249345,XR KNEE BOTH STAND AP FY,163.16,0
8250189,XR LOW EXT INFT LT 2+V FY,163.22,0
8250201,XR LOW EXT INFT RT 2+V FY,163.22,0
150656,CO-SET INJECT-510,163.41,0
152603,"PROBE,DISP SENSOR ADULT",163.41,0
4502589,MONITOR COMPARTMENT PRESSURE,163.47,0
1207695,HISTOPLASMA AG,163.7,0
1221472,OSTEOCALCIN,163.7,0
5656178,TEMPLATE BENDING 7 HOLES FOR 2.7MM,164.18,0
8501983,CONT MED NEB SETUP,164.44,0
8048019,XR THERAPEUTIC ENEMA,164.55,0
1005644,LITHIUM,164.57,0
1005677,"OSMOLALITY,URINE",164.57,0
5679147,CATH DIAGNOSTIC LVL 03,164.57,0
1219963,NJH HPLC IDENTIFICATION,164.65,0
8007973,KNEES BOTH STANDING,164.79,0
8051256,XR KNEE BOTH STAND AP FY,164.79,0
8207979,KNEES BOTH STANDING,164.79,0
8045759,"EXTREMITY,LOWER,INFANT,LT",164.85,0
8045791,"EXTREMITY,LOWER,INFANT,RT",164.85,0
8052089,XR LOW EXT INFT LT 2+V FY,164.85,0
8052101,XR LOW EXT INFT RT 2+V FY,164.85,0
8245755,"EXTREMITY,LOWER,INFANT,LT",164.85,0
8245797,"EXTREMITY,LOWER,INFANT,RT",164.85,0
3504248,PT RE-EVAL,165,0
1205392,CALCITONIN,165.05,0
1214774,FACTOR VIII ACTIVITY,165.1,0
154310,"IMMOBILIZER,KNEE,PEDI",165.38,0
4606505,SPLINT APPL ARM LONG,165.38,0
4606513,SPLINT APPL ARM SHORT STC,165.38,0
4606539,SPLINT APPL LEG SHORT,165.38,0
4607388,ENDO GI LEVEL 1 ADDL 15 MINUTES,165.49,0
4607461,ENDO OTHER LEVEL 1 ADDL 15 MINUTES,165.49,0
1223791,IEF CONFIRMS,165.55,0
8249412,XR ELBOW BI 2 VIEW  FY,165.61,0
8249645,XR ELBOW LT 2 VIEW  FY,165.61,0
8249834,XR ELBOW RT 2 VIEW  FY,165.61,0
4300026,INITIAL EVALUATION/PACE,165.85,0
1214550,SEPTRA QUANT,166,0
1214204,"OCCULT BLD,FECES,IMMUNO",166.03,0
8045171,GALLIUM MCI 0019918006,166.5,0
1214196,MYELIN ASSOC GLYCOPROTEIN,166.6,0
1059229,CYTO OTHR SRCE >5 SLIDES,166.93,0
1207372,HERPES 1/2 DNA AMP PROBE,167.16,0
8008575,ELBOW 2VIEWS,167.27,0
8033409,XR ELBOW 2 VIEWS LEFT,167.27,0
8033904,XR ELBOW 2 VIEWS RIGHT,167.27,0
8045767,"EXTREMITY,UPPER,INFANT,LT",167.27,0
8051323,XR ELBOW BI 2 VIEW  FY,167.27,0
8051556,XR ELBOW LT 2 VIEW  FY,167.27,0
8051745,XR ELBOW RT 2 VIEW  FY,167.27,0
8208571,ELBOW 2VIEWS,167.27,0
8233405,ELBOW 2VIEWS,167.27,0
8233900,ELBOW 2VIEWS,167.27,0
1215136,DNA (DS) AB CRITHIDIA,167.33,0
1209998,NUCLEAR MATRIX PROTEIN 22,167.35,0
1222884,EPSTEIN-BARR VIRUS PCR,167.55,0
1225960,EHRLICHIA/ANAPLASMA PCR,167.55,0
1225986,BABESIA SPECIES PCR,167.55,0
1226430,M GENITALIUM PCR,167.55,0
5663026,BRA COMPRESSION SCHEIN,168.11,0
1216902,T3 AUTO ANTIBODY,168.3,0
1202340,VASO INTESTINAL POLYPEP,168.32,0
8100663,DXA BONE DENSITY PERIPHL 1+,168.33,0
1215771,PROTHROMBIN FRAG 1.2,168.4,0
6230603,INTRODUCER NON-LASER LVL2,168.45,0
154971,"BREAST PUMP,MANUAL",168.47,0
1215789,ADENOVIRUS DNA QUAL PCR,168.49,0
1222371,TRICHOMONAS VAG RNA TMA,168.49,0
1229780,UREAPLASMA URELYTICUM PCR,168.49,0
1229806,UREAPLASMA PARVUM PCR,168.49,0
1209725,INF AGNT CYTOMEG AMP,168.84,0
1213792,N GONORRHOEAE AMP PROBE,168.84,0
1213800,CHLAMYDIA TRACH AMP PROBE,168.84,0
1224179,MYCOPLASMA HOMINIS PCR,168.84,0
1224195,U UREALYTICUM PCR,168.84,0
1224211,U PARVUM PCR,168.84,0
1224708,TOXOPLASMA GONDII PCR,168.84,0
1224765,RESP SYNCYTIAL VIRUS PCR,168.84,0
7500481,"PIN,STEINMAN",169.19,0
1223569,AER ISOLATE DEF ID REF,169.22,0
1226281,ID AER REFERRED MAYO,169.22,0
1003979,MALARIA SMEAR,169.29,0
8249467,XR CLAVICLE LT COMP FY,169.35,0
8249656,XR CLAVICLE RT COMP FY,169.35,0
1215003,FATTY ACID C22-C26,169.5,0
1225283,MALARIA MOLEC DETECT PCR,169.65,0
3501665,PT TRACTION MECHANICAL,169.9,0
8502247,PULMONARY EDUCATION,169.91,0
1217660,CMV AG CONC TECH SMEARS,170.2,0
157479,SPONGE RAYTEC 8X4,170.44,0
1213255,"GANGLIOSIDE AB, GQ1B",170.5,0
1229772,OSMOTIC FRAGILITY,170.62,0
1213990,PTH-RELATED PROTEIN,170.65,0
1216001,ZOLPIDEM,170.75,0
8032914,CLAVICLE COMPLETE,171.04,0
8033417,CLAVICLE COMPLETE,171.04,0
8051378,XR CLAVICLE LT COMP FY,171.04,0
8051567,XR CLAVICLE RT COMP FY,171.04,0
8232910,CLAVICLE COMPLETE,171.04,0
8233413,CLAVICLE COMPLETE,171.04,0
1223734,FACTIN AB,171.14,0
1204759,PROTEIN C ACTIVITY,171.15,0
3601887,OT E-STIM UNATTENDED,171.15,0
1224997,EBV NUCL AG IGM,171.45,0
1226034,CHIKUNGUNYA IGG SCREEN,171.61,0
1226059,CHIKUNGUNYA IGM SCREEN,171.61,0
1005537,METHEMOGLOBIN,171.66,0
4604740,VISIT NEW LVL 2 INF/IV,171.72,0
4607719,VISIT NEW LVL 2 PAIN CLINIC,171.72,0
4607776,ENDO ED LEVEL 1 ADDL 15 MINUTES,171.72,0
6231773,IMP CATH HEM/PER SHORT TERM LVL 01,171.73,0
1201722,"ANTITHROM III,FUNCTIONAL",172.05,0
8249389,XR C SPINE 2 VIEW FY,172.23,0
6009294,HC 3D RECON WO IND WRKST,172.37,0
1204726,BACLOFEN,172.55,0
153056,"VEST,EXUDRY LG",172.66,0
1056852,CLO TEST FOR H PYLORI,172.73,0
6202584,INTRODUCER ULTIMUM ACT 6X23,172.75,0
6202642,INTRODUCER ULTIMUM ACT 8X23,172.75,0
3502309,PT DEBRIDE SLCT OPEN WND EA AD 20CM,173.05,0
3602430,OT DEBRIDE SLCT OPEN WND EA AD 20CM,173.05,0
1208651,HETEROLOGOUS PROTEIN,173.15,0
8249212,XR PELVIS 1-2 VIEW FY,173.15,0
8249523,XR FOREARM LT 2 VIEWS FY,173.15,0
8249556,XR KNEE LT 1-2 VIEW FY,173.15,0
8249589,XR LOWER LEG LT 2V FY,173.15,0
8249712,XR FOREARM RT 2 VIEWS FY,173.15,0
8249745,XR KNEE RT 1-2 VIEW FY,173.15,0
8249778,XR LOWER LEG RT 2V FY,173.15,0
5602362,BONE PLUG LINV 8777 (orange ACL),173.19,0
5619259,PROSTHESIS BLOOM SINGER BE6002,173.19,0
5656681,TUBING RITLENG PVP S1.1490U,173.19,0
5660907,K WIRE 1.6MM 22885 BIOMET,173.19,0
8045239,TECHNELITE MCI 119940090,173.2,0
8100562,VISIT NEW LEVEL 3 RAD/ONC,173.24,0
8100612,VISIT ESTABLISHED LEVEL 3 RAD/ONC,173.24,0
1213743,CELLSRCH CIRC TUMOR EA AB,173.4,0
8008161,"SPINE,CERV 2 VIEW",173.95,0
8051290,XR C SPINE 2 VIEW FY,173.95,0
8208167,"SPINE,CERV 2 VIEW",173.95,0
1206226,HISTAMINE,174,0
1215847,INTERLEUKIN-6,174,0
1229756,FUNGITELL,174,0
1229764,EMA TITER IGA,174,0
5607361,ENDO SUTURE RELOAD SW120,174.22,0
1059096,CROSSMATCH IMMED SPIN,174.49,0
8001596,XR PELVIS 1-2 VIEW,174.88,0
8032971,FOREARM,174.88,0
8033011,XR KNEE 1-2 VIEW LT,174.88,0
8033045,TIBIA + FIBULA,174.88,0
8033474,FOREARM,174.88,0
8033516,XR KNEE 1-2 VIEW RT,174.88,0
8033540,TIBIA + FIBULA,174.88,0
8051123,XR PELVIS 1-2 VIEW FY,174.88,0
8051434,XR FOREARM LT 2 VIEWS FY,174.88,0
8051467,XR KNEE LT 1-2 VIEW FY,174.88,0
8051490,XR LOWER LEG LT 2V FY,174.88,0
8051623,XR FOREARM RT 2 VIEWS FY,174.88,0
8051656,XR KNEE RT 1-2 VIEW FY,174.88,0
8051689,XR LOWER LEG RT 2V FY,174.88,0
8201592,XR PELVIS 1-2 VIEW,174.88,0
8232977,FOREARM,174.88,0
8233017,XR KNEE 1-2 VIEW LT,174.88,0
8233041,TIBIA + FIBULA,174.88,0
8233470,FOREARM,174.88,0
8233512,XR KNEE 1-2 VIEW RT,174.88,0
8233546,TIBIA + FIBULA,174.88,0
1201003,HEP C AMP PROBE,176.05,0
155739,BINDER ABDOMINAL 60-75,176.3,0
1206960,TOXOCARA AB,176.32,0
1227420,PROCALCITONIN,176.47,0
1215565,"LAMBDA FREE LT CHN,MAYO",176.75,0
1215573,"KAPPA FREE LT CHN,MAYO",176.75,0
7503006,"CATH, SUCT REPOGLE",176.8,0
1058163,PAP THIN LAYER,176.91,0
106690,HEAD HALTER REPOR,176.98,0
1204817,CANNABINOIDS TISSUE,177.55,0
1005230,CREATININE CLEARANCE,177.65,0
8046468,US OB <14WKS EA ADDL,177.85,0
8246464,US OB <14WKS EA ADDL,177.85,0
151407,"RESUSITATOR,MANUAL,ADULT",177.99,0
3502028,PT DEBRIDE SLCT OPEN WND EA AD 20CM,178.25,0
3602174,OT DEBRIDE SLCT OPEN WND EA AD 20CM,178.25,0
4502506,REPAIR AMPUTATION OF DIGIT,178.33,0
4502845,WOUND CLOSURE W TISSUE ADHESIVE (De,178.33,0
