Charge Code,NRV,CPT,Discription,Price,,,,
5304585,0250,,ERGOTAMINE-CAFF +,11.00,,,,
5304600,0636,,ERLOTINIB 25MG +,108.00,,,,
5304601,0636,J8999,ERLOTINIB 100MG +,296.00,,,,
5304602,0636,J8999,ERLOTINIB 150MG +,335.00,,,,
5304641,0636,J8999,ERYTHROMYCIN EC (ERYTAB)333MG PO+,0.40,,,,
5304642,0637,,GLUCOTROL(GLIPIZIDE ER) 2.5MG,0.00,,,,
5304644,0637,,DICLOFENAC POTASSIUM (CATAFLAM)50MG,0.00,,,,
5304648,0637,,BRILINTA(TICAGRELOR) 60 MG,0.00,,,,
5304650,0637,,CHLOCALCIFEROL (VIT D3) 5000 IU,0.00,,,,
5304651,0637,,CRANBERRY FRUIT 450MG,0.00,,,,
5304653,0250,,ERYTHROMYCIN BASE 500MG +,151.00,,,,
5304655,0250,,ERYTHROMYCIN STEAR 250M +,1.00,,,,
5304657,0637,,ERYTHROMYCIN STEAR 500M +,1.00,,,,
5304665,0250,,ESCITALOPRAM 10MG +,9.00,,,,
5304666,0637,,ESCITALOPRAM 20MG +,9.00,,,,
5304667,0637,,FINASTERIDE(PROPECIA) 1MG,0.00,,,,
5304700,0250,J8999,EXEMESTANE 25MG TAB,0.00,,,,
5304770,0250,,ETHAMBUTOL 100MG +,15.00,,,,
5304774,0637,,ETHAMBUTOL 400MG +,15.00,,,,
5304875,0637,,EZETIMIBE 10MG +,13.00,,,,
5304890,0636,J8560,ETOPOSIDE 50MG,88.00,,,,
5304892,0637,,ETRAVIRINE 100MG TAB +,25.00,,,,
5304895,0637,,ETRAVIRINE 200mg,0.00,,,,
5304898,0637,,FAMCICLOVIR 500MG +,29.00,,,,
5304900,0637,,FAMOTIDINE 20MG +,9.00,,,,
5304911,0637,,FEBUXOSTAT (ULORIC)40 MG PO+,5.89,,,,
5304920,0250,,FELODIPINE 5MG +,15.00,,,,
5304933,0637,,FENOFIBRATE (TRICOR)48MG PO,1.61,,,,
5304935,0637,A9270,FENOFIBRATE MICRONIZED 134mg CAP- LOFIBR,0.00,,,,
5304937,0250,,FENOFIBRATE MIC 160MG +,11.00,,,,
5304938,0250,,FENOFIBRATE 145 MG+ +,16.00,,,,
5304940,0637,A9270,FENOFIBRATE MICRONIZED 200mg CAP- LOFIBR,0.00,,,,
5304943,0637,A9270GY,FENOFIBRIC ACID (CHOLINE),0.00,,,,
5305017,0250,,FERROUS GLUCONATE 325MG,0.00,,,,
5305042,0250,,FERROUS SULF 160MG +,0.00,,,,
5305044,0250,,FERROUS SULF 325MG,0.00,,,,
5305059,0250,,FEXOFENADINE 180MG +,11.00,,,,
5305062,0250,,FEXOFENADINE 60MG +,5.00,,,,
5305066,0250,,FINASTERIDE 5MG +,25.00,,,,
5305083,0637,A9270GY,FLECAINIDE 50mg,0.00,,,,
5305085,0637,,FLECAINIDE 100MG +,15.00,,,,
5305095,0637,,FLUCONAZOLE 50MG +,28.00,,,,
5305096,0637,,FLUCONAZOLE 100MG +,38.00,,,,
5305097,0250,,FLUCONAZOLE 200MG +,48.00,,,,
5305102,0250,,FLUCYTOSINE 250MG +,15.00,,,,
5305106,0250,,FLUCYTOSINE 500MG +,19.00,,,,
5305115,0636,J9185,FLUDARABINE 50MG SOLN-FLUDARA,0.00,,,,
5305129,0637,,FLUDROCORTISONE .1MG +,14.00,,,,
5305159,0637,,FLUOXETINE 10MG +,20.00,,,,
5305160,0637,,FLUOXETINE 20MG +,19.00,,,,
5305204,0250,,FLUPHENAZINE 2.5MG +,11.00,,,,
5305206,0250,,FLUPHENAZINE 1MG +,11.00,,,,
5305207,0250,,FLUPHENAZINE 5MG TAB +,14.00,,,,
5305221,0250,,FLURAZEPAM 15MG +,14.00,,,,
5305228,0637,A9270,FLUTAMIDE 125MG CAP,0.00,,,,
5305229,0637,,FOLIC ACID 400 MCG PO+,0.02,,,,
5305233,0250,,FOLIC ACID 1MG +,9.00,,,,
5305234,0637,A9270GY,FLUVOXAMINE 25 MG,0.00,,,,
5305245,0250,,FOSAMPRENAVIR 700MG +,37.00,,,,
5305279,0250,,FUROSEMIDE 20MG +,9.00,,,,
5305283,0250,,FUROSEMIDE 40MG +,14.00,,,,
5305287,0637,,FUROSEMIDE 80MG +,9.00,,,,
5305290,0637,,GABAPENTIN 100MG +,11.00,,,,
5305291,0250,,GABAPENTIN 300MG +,15.00,,,,
5305292,0250,,GABAPENTIN 400MG +,15.00,,,,
5305299,0637,,GALANTAMINE 4MG +,9.00,,,,
5305301,0637,A9270GY,GALANTAMINE 8 MG,0.00,,,,
5305302,0637,A9270GY,GALANTAMINE 16 mg,0.00,,,,
5305303,0637,A9270,GATIFLOXACIN 0.50% 2.5ML OPHTH,0.00,,,,
5305305,0637,A9270GY,GAVISCON 80-14.2 MG,0.00,,,,
5305311,0637,,GEMFIBROZIL 600MG +,15.00,,,,
5305320,0637,,GLIMEPIRIDE 1MG +,11.00,,,,
5305321,0250,,GLIMEPIRIDE 2MG +,11.00,,,,
5305322,0637,,GLIMEPIRIDE 4MG +,15.00,,,,
5305345,0637,,GLIPIZIDE 5MG +,11.00,,,,
5305346,0250,,GLIPIZIDE XL 5MG +,11.00,,,,
5305347,0250,,GLIPIZIDE 10MG +,11.00,,,,
5305348,0250,,GLIPIZIDE XL 10MG +,11.00,,,,
5305350,0250,,GLUCOSAMIN CHONDROL MANG +,14.00,,,,
5305411,0250,,GLYBURIDE TAB 2.5MG +,11.00,,,,
5305413,0250,,GLYBURIDE TAB 5MG +,11.00,,,,
5305429,0250,,GLYCOPYRLTE 1 MG +,5.00,,,,
5305481,0637,,GUAIFENESIN 600MG +,2.00,,,,
5305610,0250,,HALOPERIDOL  .5MG +,11.00,,,,
5305614,0250,,HALOPERIDOL 1MG +,14.00,,,,
5305622,0250,,HALOPERIDOL 5MG +,9.00,,,,
5305672,0637,,HYDRALAZINE  10MG +,9.00,,,,
5305676,0637,,HYDRALAZINE 25 MG +,9.00,,,,
5305680,0250,,HYDRALAZINE  50MG +,9.00,,,,
5305715,0250,,HYDROCHLOROTHIA  25MG +,9.00,,,,
5305739,0250,,HYDROCORTISONE 5MG +,14.00,,,,
5305742,0637,,HYDROCORTISONE 10MG +,15.00,,,,
5305788,0250,,HYDROXYCHLOROQU 200MG +,15.00,,,,
5305811,0636,J8999,HYDROXYUREA 500MG +,15.00,,,,
5305820,0636,J8999,UREA 20% 85GM,0.00,,,,
5305830,0250,,HYDROXYZINE 10MG +,9.00,,,,
5305835,0637,,HYDROXYZINE 25MG TAB +,11.00,,,,
5305836,0637,,HYDROXYZINE 50MG TAB +,9.00,,,,
5305865,0637,A9270,HYOSCYAMINE 0.125MG TAB,0.00,,,,
5305909,0637,,IBUPROFEN TAB 200MG +,4.00,,,,
5305915,0637,,IBUPROFEN 400MG +,0.00,,,,
5305919,0637,,IBUPROFEN 600MG +,0.00,,,,
5305920,0637,,IBUPROFEN 800MG +,0.00,,,,
5305930,0636,J8999,IMATINIB 100MG +,69.00,,,,
5305950,0250,,IMIPRAMINE 25MG +,9.00,,,,
5305954,0250,,IMIPRAMINE 50MG +,9.00,,,,
5306000,0637,,INDOMETHACIN 25MG +,9.00,,,,
5306004,0637,,INDOMETHACIN 50MG +,11.00,,,,
5306052,0637,,IRBESARTAN 300MG +,8.00,,,,
5306056,0637,,IRON POLYSACCHAR 150MG +,2.00,,,,
5306100,0250,,ISONIAZID 300MG +,9.00,,,,
5306173,0250,,ISOSORBIDE  5MG +,9.00,,,,
5306177,0250,,ISOSORBIDE 10MG +,11.00,,,,
5306181,0637,,ISOSORBIDE 20MG +,9.00,,,,
5306182,0637,,ISOSORBIDE MONO 20MG +,11.00,,,,
5306184,0250,,ISOSORBIDE MONONITR 30MG +,18.00,,,,
5306185,0250,,ISOSORBIDE SR 40MG +,14.00,,,,
5306186,0637,,ISOSORBID MONONI ER 60MG +,15.00,,,,
5306257,0250,,ITRACONAZOLE 100MG +,28.00,,,,
5306280,0637,A9270,IVERMECTIN 3MG +,0.00,,,,
5306293,0250,,KETOCONAZOLE 200MG +,19.00,,,,
5306300,0250,,KETOROLAC 10MG +,19.00,,,,
5306320,0637,,LABETALOL 100MG TAB +,9.00,,,,
5306321,0250,,LABETALOL 200MG TAB +,11.00,,,,
5306339,0250,,LACTOBACILLUS CAPS +,11.00,,,,
5306342,0250,,LAMIVUDINE 100MG +,18.00,,,,
5306343,0637,,LACTOBACILLUS TABS +,14.00,,,,
5306344,0637,,LAMIVUDN/ZIDOVUDN150/300 +,36.00,,,,
5306345,0250,,LAMIVUDINE 150MG +,27.00,,,,
5306346,0637,,LAMOTRIGINE 25MG +,11.00,,,,
5306347,0250,,LAMOTRIGINE 100MG +,15.00,,,,
5306349,0250,,LAMOTRIGINE 200MG +,16.00,,,,
5306351,0637,,LANSOPRAZOLE 15MG +,25.00,,,,
5306352,0250,,LANSOPRAZOLE 30MG +,20.00,,,,
5306361,0637,,LANTHANUM CARBONATE 500M +,26.00,,,,
5306364,0250,,LEFLUNOMIDE 20MG +,29.00,,,,
5306368,0636,J8999,LETROZOLE 2.5MG +,33.00,,,,
5306389,0636,J8999,LEUCOVORIN CA  5MG +,38.00,,,,
5306393,0636,J0640,LEUCOVORIN CA 25MG +,122.00,,,,
5306405,0250,,LEVETIRACETAM 250MG +,7.00,,,,
5306406,0250,,LEVETIRACETAM 500MG +,8.00,,,,
5306410,0637,,LEVOCETIRIZINE(XYZAL) 5MG PO+,3.42,,,,
5306420,0636,J0641,LEVOLEUCOVORIN CALCIUM 50mg,0.00,,,,
5306428,0250,,LEVOFLOXACIN 750 MG +,77.00,,,,
5306430,0250,,LEVOFLOXACIN 250MG +,35.00,,,,
5306431,0637,,LEVOFLOXACIN 500MG +,33.00,,,,
5306435,0637,,LEVOTHYROXIN .088MG +,11.00,,,,
5306447,0637,,LEVOTHYROXIN .025MG +,11.00,,,,
5306451,0250,,LEVOTHYROXIN .05MG +,14.00,,,,
5306454,0250,,LEVOTHYROXIN .075MG +,14.00,,,,
5306455,0637,,LEVOTHYROXIN .15MG +,9.00,,,,
5306456,0637,,LEVOTHYROXIN .112MG +,11.00,,,,
5306457,0637,,LEVOTHYROXINE(SYTHROID00.137 MG PO+,0.77,,,,
5306458,0637,,LEVOTHYROXIN .125MG +,9.00,,,,
5306459,0637,,LEVOTHYROXIN .1MG +,9.00,,,,
5306463,0250,,LEVOTHYROXIN .2MG +,11.00,,,,
5306501,0250,,LINEZOLID 600MG TABLET +,251.00,,,,
5306510,0637,,LIOTHYRONINE 5MCGPO+,0.80,,,,
5306517,0637,,LIOTHYRONINE 25MCG +,14.00,,,,
5306519,0637,A9270GY,LIPASE-PROTEASE-AMYLASE 6K-19K-30K UNIT,0.00,,,,
5306520,0637,,LIPASE-PROTEASE-AMY 24-76-120K UNIT PO+,3.38,,,,
5306620,0637,A9270GY,LIPASE PORTEASE AMYLASE 12K-38K-60K UNIT,0.00,,,,
5306635,0250,,LISINOPRIL 5 MG +,11.00,,,,
5306636,0250,,LISINOPRIL 10MG +,14.00,,,,
5306637,0250,,LISINOPRIL 20MG +,4.00,,,,
5306638,0637,,LISINOPRIL 40MG +,6.00,,,,
5306652,0637,,LITHIUM 300MG +,11.00,,,,
5306729,0250,,LOPERAMIDE 2MG +,6.00,,,,
5306731,0250,,KALETRA TAB +,26.00,,,,
5306740,0637,,LORATADINE 10MG +,18.00,,,,
5306741,0250,,LORATADINE/PSE 5/120 +,11.00,,,,
5306742,0250,,LORATADINE/PSE 10/240 +,18.00,,,,
5306749,0250,,LORAZEPAM .5MG +,11.00,,,,
5306752,0637,,LORAZEPAM 1MG +,11.00,,,,
5306757,0637,,LOSARTAN 50MG +,14.00,,,,
5306758,0250,,LOSARTAN HCTZ 50/12.5 +,14.00,,,,
5306759,0250,,LOSARTAN 25MG +,15.00,,,,
5306765,0637,A9270,LOTEPREDNOL 0.20% 5ML OPHTH,0.00,,,,
5306783,0250,,LOXAPINE 25MG +,14.00,,,,
5306787,0637,A9270,LOXAPINE 10MG CAP,0.00,,,,
5306794,0637,,LUBIPROSTONE(AMITIZIA)8MCG PO+,4.19,,,,
5306795,0250,,LUBIPROST 24MCG+ +,13.00,,,,
5306832,0250,,MAGNESIUM CHLORIDE +,11.00,,,,
5306835,0637,A9270GY,MAGNESIUM HYDROXIDE 400 MG/5ML PO,0.00,,,,
5306855,0250,,MAGNESIUM OXIDE 400MG +,11.00,,,,
5306856,0250,,MAGNESIUM GLUCON 500MG +,14.00,,,,
5306930,0637,,MARAVIROC(SELZENTRY)150 MG PO+,18.36,,,,
5306968,0250,,MECLIZINE TAB 12.5MG +,11.00,,,,
5306972,0250,,MECLIZINE TAB 25MG +,9.00,,,,
5307022,0637,,MEDROXYPROGEST  2.5MG +,11.00,,,,
5307026,0637,,MEDROXYPROGEST 10MG +,14.00,,,,
5307076,0637,,MEGESTROL 40MG +,19.00,,,,
5307080,0250,,MELATONIN 3MG +,14.00,,,,
5307095,0637,,MELOXICAM 7.5MG +,12.00,,,,
5307099,0637,,MELPHALAN 2MG +,15.00,,,,
5307110,0637,,MEMANTINE 5MG +,9.00,,,,
5307111,0250,,MEMANTINE 10MG +,9.00,,,,
5307249,0250,,MEPROBAMATE 400MG +,11.00,,,,
5307276,0637,,MERCAPTOPURINE 50 MG PO+,4.09,,,,
5307280,0637,,MESALAMINE 400MG TAB +,18.00,,,,
5307281,0250,,MESALAMINE 250MG CAP +,11.00,,,,
5307355,0637,A9270,METFORMINXR 500 mg TAB,0.00,,,,
5307360,0637,,METFORMIN 500MG +,11.00,,,,
5307361,0637,,METFORMIN 850MG +,11.00,,,,
5307364,0637,,METFORMIN 750MG +,5.00,,,,
5307476,0250,,METHENAMINE 1GM +,11.00,,,,
5307505,0637,,METHIMAZOLE 5MG PO+,0.44,,,,
5307507,0250,,METHIMAZOLE 10MG +,11.00,,,,
5307530,0637,,METHOCARBAMOL 500MG +,11.00,,,,
5307534,0637,,METHOCARBAMOL 750MG +,11.00,,,,
5307561,0637,,METHOTREXATE 2.5MG +,28.00,,,,
5307588,0250,,METHYLDOPA 250MG +,11.00,,,,
5307592,0250,,METHYLDOPA 500MG +,11.00,,,,
5307631,0250,,METHYLERGONOVIN .2MG +,14.00,,,,
5307658,0636,J7509,METHYLPRED 4MG +,11.00,,,,
5307731,0250,,METOCLOPRAMIDE  10MG +,11.00,,,,
5307758,0637,,METOLAZONE 2.5MG +,11.00,,,,
5307762,0250,,METOLAZONE 5MG +,11.00,,,,
5307785,0637,,METOPROLOL  50MG +,11.00,,,,
5307786,0250,,METOPROLOL EXT REL 50 MG +,4.00,,,,
5307787,0250,,TOPROL XL 100MG +,4.00,,,,
5307789,0637,,METOPROLOL 100MG +,9.00,,,,
5307791,0250,,METOPROLOL 25MG +,1.00,,,,
5307792,0250,,METOPROLOL EXT REL 25 MG +,2.00,,,,
5307812,0637,,METRONIDAZOLE 250MG +,9.00,,,,
5307815,0637,,METRONIDAZOLE 500MG +,9.00,,,,
5307836,0250,,MEXILETINE 150MG +,11.00,,,,
5307837,0250,,MEXILETINE 200MG +,14.00,,,,
5307842,0250,,MIDODRINE 5MG +,15.00,,,,
5307851,0637,,MIGLITOL(GLYSET) 50MG PO+,1.21,,,,
5307877,0637,,MIRTAZAPINE 15MG SOLTAB +,12.00,,,,
5307879,0250,,MIRTAZAPINE 30MG +,25.00,,,,
5307880,0637,,MIRABETRIQ 25MG,0.00,,,,
5307881,0250,,MINOXIDIL  2.5MG +,14.00,,,,
5307883,0250,,MODAFINIL 100MG +,16.00,,,,
5307884,0637,,MODAFINIL 200MG +,23.00,,,,
5307887,0637,A9270,MOXIFLOXACIN HCL 400MG TAB,0.00,,,,
5307889,0250,,MINOXIDIL 10MG +,14.00,,,,
5307890,0637,,MISOPROSTOL 100MCG +,11.00,,,,
5307891,0250,,MISOPROSTOL 200MCG +,11.00,,,,
5307903,0637,,MONTELUKAST 10MG +,19.00,,,,
5307907,0637,,MORPHINE 30 MG PO+,0.55,,,,
5307908,0637,,MORPHINE 15MG PO+,0.33,,,,
5307909,0637,,MORPHINE SR(ORAMORPH SR) 60MG PO+,1.18,,,,
5307912,0250,,"MULTIVIT,THERAP 118ML",6.00,,,,
5307918,0637,A9270GY,PEDIATRIC MULTIVITAMIN (POLYVITAMIN)50ML,0.00,,,,
5307934,0637,,MULTIVITAMINS-IRON +,4.00,,,,
5307936,0637,A9270GY,PRENTAL  VIT-IRON FUMARATE-FA 27-1MG PO,0.00,,,,
5307940,0637,A9270GY,PRENATAL VIT-IRON FUMARATE-FA 28-.8 MG,0.00,,,,
5307947,0250,,MULTIVITAMINS-PRENATAL +,1.00,,,,
5307956,0636,J7517,MYCOPHENOLATE 250MG,20.00,,,,
5307957,0637,A9270GY,MYCOPHENOLATE MOFETIL,0.00,,,,
5307958,0637,A9270GY,MYCOPHENOLATE SODIUM 360mg,0.00,,,,
5307959,0637,A9270GY,MYCOPHENOLATE SODIUM 180mg,0.00,,,,
5307960,0637,,NABUMETONE 500MG +,15.00,,,,
5307973,0250,,NADOLOL 20 MG +,7.00,,,,
5308050,0637,A9270,NAPHAZOLINE-GLYCERINE 0.012%-0.25% 15ML,0.00,,,,
5308078,0637,,NAPROXEN 250MG +,11.00,,,,
5308086,0250,,NAPROXEN 375MG +,9.00,,,,
5308088,0637,,NAPROXEN 500MG +,15.00,,,,
5308092,0250,,NATEGLINIDE 60MG +,4.00,,,,
5308093,0637,,NATEGLINIDE 120MG +,4.00,,,,
5308099,0250,,NELFINAVIR 250MG +,20.00,,,,
5308100,0637,A9270GY,NELFINAVIR 625MG,0.00,,,,
5308102,0250,,NEBIVILOL 10MG +,7.00,,,,
5308103,0250,,NEBIVILOL 2.5MG +,7.00,,,,
5308104,0637,,NEBIVILOL 5MG +,7.00,,,,
5308105,0250,,NEOMYCIN 500MG +,9.00,,,,
5308130,0250,,NEVIRAPINE 200MG +,25.00,,,,
5308140,0637,,NEVIRAPINE(VIRAMUNE) 50MG/5ML SUSP +,2.62,,,,
5308174,0637,,NIACIN 500MG,0.00,,,,
5308197,0250,,NIACIN 100MG +,11.00,,,,
5308224,0250,,NIACIN 250MG +,15.00,,,,
5308248,0637,,NIACIN ER 500MG +,1.00,,,,
5308255,0637,A9270GY,NIACIN SR 500 M+,0.00,,,,
5308270,0637,A9270GY,NICARDIPINE IN SALINE,0.00,,,,
5308271,0637,,NICARDIPINE 20MG PO+,0.46,,,,
5308275,0250,,NICOTINE RESN 2MG GUM EA +,11.00,,,,
5308305,0250,,NIFEDIPINE EXT REL 90MG +,18.00,,,,
5308306,0250,,NIFEDIPINE EXT REL 60MG +,18.00,,,,
5308307,0637,,NIFEDIPINE EXT REL 30MG +,14.00,,,,
5308308,0637,,NIFEDIPINE EXT REL 90MG +,18.00,,,,
5308310,0637,,NIFEDIPINE EXT REL 30MG +,15.00,,,,
5308312,0637,,NIFEDIPINE 10MG +,9.00,,,,
5308313,0250,,NIFEDIPINE 20MG +,15.00,,,,
5308320,0637,,NIMODIPINE 30MG +,33.00,,,,
5308322,0637,A9270GY,NISOLDIPINE 8.5 MG,0.00,,,,
5308324,0637,A9270GY,NISOLDIPINE 17MG,0.00,,,,
5308335,0250,,NITROFURANTOIN TAB 50MG +,9.00,,,,
5308337,0250,,NITROFURANTOIN CAP 100MG +,14.00,,,,
5308374,0250,,NITROGLYCERIN SL .3MG +,18.00,,,,
5308379,0250,,NITROGLYCERIN SL .4MG 25 +,19.00,,,,
5308428,0637,,NORTRIPTYLINE 10MG +,11.00,,,,
5308432,0250,,NORTRIPTYLINE 25MG +,11.00,,,,
5308435,0637,,NORTRIPTYLINE 50MG +,8.00,,,,
5308486,0637,,OMEPRAZOLE 20MG +,25.00,,,,
5308492,0637,,ONDANSETRON ODT 4MG +,79.00,,,,
5308494,0250,,ONDANSETRON ODT 8MG +,130.00,,,,
5308495,0637,,ONDANSETRON 4MG +,83.00,,,,
5308497,0250,,OLANZAPINE 5MG +,29.00,,,,
5308499,0250,,OLANZAPINE 10 MG 1 EA,35.69,,,,
5308500,0637,,OLANZAPINE  2.5MG +,9.00,,,,
5308504,0637,,OSELTAMIVIR 75MG +,19.00,,,,
5308506,0637,,OLANZAPINE ZYDIS 5MG +,27.00,,,,
5308507,0250,,OLANZAPINE ZYDIS 10MG +,38.00,,,,
5308522,0637,,OLMESARTAN 40 MG +,8.00,,,,
5308528,0250,,OMEGA3 ETHYL ESTERS +,9.00,,,,
5308570,0250,,OXCARBAZEPINE 150MG +,4.00,,,,
5308571,0250,,OXCARBAZEPINE 300MG +,7.00,,,,
5308635,0637,A9270GY,OXYBUTYNIN CL 5MG/5ML 473ML,0.00,,,,
5308640,0250,,OXYBUTYNIN 5MG +,11.00,,,,
5308641,0637,,OXYBUTYNIN EXT REL 5MG +,11.00,,,,
5308642,0250,,OXYBUTYNIN EXT REL 10MG +,12.00,,,,
5308870,0637,A9270GY,PANTOPRAZOLE 40mg,0.00,,,,
5308872,0637,A9270GY,PANTOPRAZOLE 20mg,0.00,,,,
5308874,0637,A9270GY,PANTOPRAZOLE 40 MG GRANULE PACK,0.00,,,,
5308875,0637,,PANTOTHENIC AC MIN OIL-PET 50MG TOP+,4.20,,,,
5308879,0637,,PALIPERIDONE (INVEGA) 3MG TAB+,16.51,,,,
5308900,0637,,PARICALCITOL (ZEMPLAR) 1 MCG PO+,9.67,,,,
5308949,0250,,PAROXETINE 10MG +,33.00,,,,
5308950,0637,,PAROXETINE 20MG +,20.00,,,,
5308953,0250,,PAROXETINE CR 12.5MG +,10.00,,,,
5308955,0250,,PAROXETINE CR 37.5MG +,11.00,,,,
5308970,0637,A9270GY,PEG 3350-ELECTROLYTES236-22.74-6.74 GRAM,0.00,,,,
5309029,0250,J8499,PENICILLIN V POT 500MG +,0.00,,,,
5309066,0250,,PENTOXIFYLLINE 400MG +,14.00,,,,
5309106,0637,,PERPHENAZINE 2MG +,14.00,,,,
5309145,0637,,PHENAZOPYRIDINE 100MG +,11.00,,,,
5309149,0637,,PHENAZOPYRIDINE 200MG +,9.00,,,,
5309434,0637,,PHENYTOIN 50MG +,11.00,,,,
5309438,0637,,PHENYTOIN 100MG +,9.00,,,,
5309461,0637,,PHYTONADIONE 5MG +,15.00,,,,
5309500,0637,,PIOGLITAZONE 15MG TAB +,12.00,,,,
5309502,0637,,PIOGLITAZONE 30MG TAB +,23.00,,,,
5309504,0637,,PIOGLITAZONE 45MG TAB +,25.00,,,,
5309534,0637,,PIROXICAM 20MG +,19.00,,,,
5309641,0250,,UROCIT-K +,2.00,,,,
5309657,0637,,POTASSIUM CL 10MEQ +,2.00,,,,
5309658,0250,,POTASSIUM CL 20 MEQ +,4.00,,,,
5309666,0637,,POTASSIUM CL 8MEQ CAP +,9.00,,,,
5309688,0637,,PRAVASTATIN 40MG +,16.00,,,,
5309690,0250,,PRAVASTATIN 10MG +,19.00,,,,
5309691,0250,,PRAVASTATIN 20MG +,18.00,,,,
5309692,0250,,PRAMIPEXOLE .25MG +,15.00,,,,
5309695,0637,A9270GY,PRAMIPEXOLE 0.125MG,0.00,,,,
5309696,0637,A9270GY,PRAMIPEXOLE 1mg,0.00,,,,
5309703,0637,,PRASUGREL (EFFIENT) 10MG PO+,6.54,,,,
5309706,0637,,PRAMIPREXOLE 0.5MG +,9.00,,,,
5309730,0637,A9270GY,PRAZIQUANTEL 600mg,0.00,,,,
5309777,0636,J7512,PREDNISONE  1MG +,11.00,,,,
5309781,0636,,PREDNISONE  2.5MG +,9.00,,,,
5309785,0636,J7512,PREDNISONE  5MG +,11.00,,,,
5309789,0636,J7512,PREDNISONE 10MG +,11.00,,,,
5309793,0636,J7512,PREDNISONE 20MG +,11.00,,,,
5309795,0637,,PREGABALIN 25 MG +,8.00,,,,
5309796,0637,,PREGABALIN 50MG +,8.00,,,,
5309797,0636,J7512,PREDNISONE 50MG +,9.00,,,,
5309799,0637,,PREGABALIN 75MG +,9.00,,,,
5309802,0637,,PREGABALIN(LYRICA) 100 MG PO+,3.12,,,,
5309809,0250,,PRIMAQUINE PHOS 26MG +,15.00,,,,
5309820,0637,,PRIMIDONE 50MG +,11.00,,,,
5309824,0637,,PRIMIDONE 250MG +,11.00,,,,
5309847,0250,,PROBENECID 500MG +,11.00,,,,
5309983,0250,,PROCHLORPERAZINE 10MG +,11.00,,,,
5309987,0637,A9270GY,PROCHLORPERAZINE 25MG +,19.00,,,,
5310015,0637,A9270,APIXIBAN(ELOQUIS) 2.5 MG,0.00,,,,
5310017,0637,A9270,APIXIBAN (ELOQUIS) 5MG,0.00,,,,
5310020,0637,A9270GY,BROMPHENIRAMINE-PHENYL 1-2.5MG/5ML 118ML,0.00,,,,
5310023,0637,A9270GY,BROMPHENIRAMINE-PHENYL 1-2.5MG/5-237ML,0.00,,,,
5310064,0637,A9270,RIVASTIGMINE 4.5mg CAP,0.00,,,,
5310065,0637,,PROMETHAZINE 12.5MG +,15.00,,,,
5310066,0637,A9270GY,TICGRELOR 90 MG TAB,0.00,,,,
5310068,0637,,PROMETHAZINE 25MG +,11.00,,,,
5310090,0250,,PROPAFENONE 150MG +,15.00,,,,
5310199,0250,,PROPRANOLOL 10MG +,11.00,,,,
5310201,0250,,PROPRANOLOL 20MG +,9.00,,,,
5310203,0250,,PROPRANOLOL 40MG +,11.00,,,,
5310216,0637,,PROPYLTHIOURACIL 50MG +,14.00,,,,
5310266,0250,,PSEUDOEPHEDRIN 30MG +,4.00,,,,
5310270,0250,,PSEUDOEPHEDRIN 60MG +,4.00,,,,
5310295,0637,,PYRAZINAMIDE 500MG +,14.00,,,,
5310297,0637,,PYRIDOSTIGMINE  60MG +,11.00,,,,
5310301,0250,,PYRIDOSTIGMINE 180MG +,15.00,,,,
5310324,0250,,PYRIDOXINE 25MG +,9.00,,,,
5310328,0637,,PYRIDOXINE 50MG +,9.00,,,,
5310332,0250,,PYRIDOXINE 100MG +,11.00,,,,
5310335,0250,,PYRIMETHAMINE 25MG +,15.00,,,,
5310368,0637,,QUETIAPINE(SEROQUEL XR) 50MG PO+,48.56,,,,
5310370,0637,,QUETIAPINE 25MG +,18.00,,,,
5310371,0250,,QUETIAPINE 100MG +,20.00,,,,
5310372,0637,A9270GY,QUETIAPINE 200MG +,0.00,,,,
5310481,0637,,QUININE 300MG +,11.00,,,,
5310487,0250,,RALOXIFENE 60 MG +,9.00,,,,
5310490,0637,,RAMIPRIL 2.5MG +,14.00,,,,
5310491,0250,,RAMIPRIL 5MG +,14.00,,,,
5310492,0637,,RAMIPRIL 10MG +,7.00,,,,
5310493,0637,,RALTEGRAVIR POT 400MGTAB,63.00,,,,
5310495,0636,S0090,RALTEGRAVIR  100MG TAB,0.00,,,,
5310505,0637,,RANITIDINE 150MG +,18.00,,,,
5310520,0637,,RANOLAZINE 500 MG +,13.00,,,,
5310524,0637,,RASAGILINE (AZILECT)0.5MG PO+,1.25,,,,
5310552,0250,,REPAGLINIDE 0.5MG +,4.00,,,,
5310553,0250,,REPAGLINIDE 1MG +,4.00,,,,
5310554,0637,,REPAGLINIDE 2MG +,15.00,,,,
5310620,0250,,RIFABUTIN 150MG +,25.00,,,,
5310625,0250,,RIFAXIMIN 200MG TABLET +,18.00,,,,
5310630,0637,A9270GY,RIBOFLAVIN 100mg,0.00,,,,
5310636,0250,,RIFAMPIN 150MG +,14.00,,,,
5310637,0250,,RIFAMPIN 300MG +,14.00,,,,
5310650,0637,,RIMANTADINE 100MG +,15.00,,,,
5310651,0250,,RISPERIDONE 1MG +,18.00,,,,
5310652,0250,,RISPERIDONE 2MG +,20.00,,,,
5310653,0637,,RISPERIDONE 3MG +,25.00,,,,
5310656,0636,J2794,RISPERIDONE CONSTA 50MG VIAL INJ.,0.00,,,,
