CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
BMC,Brookwood Medical Center ,BLOOD ADMINISTRATION 9-10 UNIT,"$3,153.29 "
BMC,Brookwood Medical Center ,BLOOD ADMINISTRATION >10 UNITS,"$3,678.84 "
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL I,$181.76 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL II,$209.65 
BMC,Brookwood Medical Center ,THERAPEUTIC APHERESIS,"$3,491.90 "
BMC,Brookwood Medical Center ,IV INF HYD INIT 31-60MIN,$656.03 
BMC,Brookwood Medical Center ,IV INF HYD EA ADD HR,$532.16 
BMC,Brookwood Medical Center ,IV INF TX INIT <=1 HR,$657.22 
BMC,Brookwood Medical Center ,IV INF SEQUENTL 1 HR,$545.43 
BMC,Brookwood Medical Center ,IV INF CONCURRENT,$538.81 
BMC,Brookwood Medical Center ,INJ TX/PRPH/DX IVP INT,$453.79 
BMC,Brookwood Medical Center ,INJ ADD SEQUENTL IVP,$259.40 
BMC,Brookwood Medical Center ,INJ T/P/D IVP SAME SUBST,$250.91 
BMC,Brookwood Medical Center ,INJ TX/PROPH/DX SQ/IM,$220.23 
BMC,Brookwood Medical Center ,PHLEBOTOMY/THERAPEUT,$474.65 
BMC,Brookwood Medical Center ,CARDIOVERSION ELECTIVE,"$1,301.82 "
BMC,Brookwood Medical Center ,PMP REFIL/MAINT PHYSICN,$972.63 
BMC,Brookwood Medical Center ,SURG PROC I,$93.11 
BMC,Brookwood Medical Center ,SURG PROC II,$416.39 
BMC,Brookwood Medical Center ,SURG PROC III,"$1,336.58 "
BMC,Brookwood Medical Center ,CHEMO SQ/IM HORMONAL,$362.91 
BMC,Brookwood Medical Center ,INJ CHEMO INIT DRUG IVP,$901.55 
BMC,Brookwood Medical Center ,INJ CHEMO ADD DRUG IVP,$481.02 
BMC,Brookwood Medical Center ,CHEMO IV <=1H INIT,"$1,376.48 "
BMC,Brookwood Medical Center ,CHEMO INF EA ADD HR,$530.84 
BMC,Brookwood Medical Center ,CHEMO INF SEQ ADD DRUG,$530.84 
BMC,Brookwood Medical Center ,AMB ALS1,$582.07 
BMC,Brookwood Medical Center ,PSYCH DIAG EVAL,$633.65 
BMC,Brookwood Medical Center ,PSY THRPY 30 MIN PT,$475.81 
BMC,Brookwood Medical Center ,PSY THRPY 45MIN PT,$786.95 
BMC,Brookwood Medical Center ,PSY THRPY 60MIN PT,$924.97 
BMC,Brookwood Medical Center ,GRP PSYCHTHRPY 30 MIN,$517.82 
BMC,Brookwood Medical Center ,GRP PSYCHTHRPY 60 MIN,$517.82 
BMC,Brookwood Medical Center ,FMLY THRPY W/O PT 30MIN,$530.76 
BMC,Brookwood Medical Center ,FMLY THRPY W/O PT 60MIN,"$1,012.68 "
BMC,Brookwood Medical Center ,FMLY THRPY 30 MIN,$625.63 
BMC,Brookwood Medical Center ,FMLY THRPY 60 MIN,$625.63 
BMC,Brookwood Medical Center ,FMLY THRPY 90 MIN,$618.41 
BMC,Brookwood Medical Center ,IND ACTIVITY THRPY 30 MI,$314.49 
BMC,Brookwood Medical Center ,GRP ACTIVITY THRPY 30MIN,$314.49 
BMC,Brookwood Medical Center ,GRP ACTIVITY THRPY 60MIN,$314.49 
BMC,Brookwood Medical Center ,ECT SNGL SEIZURE,"$1,869.86 "
BMC,Brookwood Medical Center ,OT EVAL MOD COMP,$409.81 
BMC,Brookwood Medical Center ,OT EVAL HIGH COMP,$409.81 
BMC,Brookwood Medical Center ,OT THERAPEUTIC ACTIVITIE,$223.71 
BMC,Brookwood Medical Center ,OT ADL SELF CARE TRAIN,$96.30 
BMC,Brookwood Medical Center ,OT GRP THERAPEUTIC PROC,$156.71 
BMC,Brookwood Medical Center ,IND RECREATIONAL TX 30MI,$314.49 
BMC,Brookwood Medical Center ,IND RECREATIONAL TX 60MI,$348.84 
BMC,Brookwood Medical Center ,GRP RECREATIONAL TX 30MI,$447.41 
BMC,Brookwood Medical Center ,GRP RECREATIONAL TX 60MI,$447.41 
BMC,Brookwood Medical Center ,GRP EDUC/TRN 15MIN,$529.52 
BMC,Brookwood Medical Center ,GRP EDUC/TRN 30MIN,$132.71 
BMC,Brookwood Medical Center ,GRP EDUC/TRN 60MIN,$264.09 
BMC,Brookwood Medical Center ,PC FMLY/GRDN CNSL,$125.81 
BMC,Brookwood Medical Center ,FMLY THRPY W/O PT 60MN,"$1,183.77 "
BMC,Brookwood Medical Center ,PSYCH EVAL W/ MED SVC,"$1,036.99 "
BMC,Brookwood Medical Center ,PSY THRPY 60MIN PT,$807.32 
BMC,Brookwood Medical Center ,EDUC/TRN 45 MIN,$623.74 
BMC,Brookwood Medical Center ,GRP PSYCH THRPY 45 MIN,$567.54 
BMC,Brookwood Medical Center ,GRP PSYCH THRPY 60 MIN,$567.54 
BMC,Brookwood Medical Center ,TX PSYCH FAM 30,$543.28 
BMC,Brookwood Medical Center ,TX PSYCH FAM 60,$543.28 
BMC,Brookwood Medical Center ,HB FUL BDY CHMBR P 30MIN,$953.88 
BMC,Brookwood Medical Center ,TCP02 ONE SITE 1-2LVL,"$1,341.68 "
BMC,Brookwood Medical Center ,E&M-NEW PATIENT-LVL III,$258.74 
BMC,Brookwood Medical Center ,E&M-NEW PATIENT-LVL IV,$297.97 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL I,$190.84 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL III,$240.74 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL IV,$364.57 
BMC,Brookwood Medical Center ,APP SKNSUB F/N/H/G ADL 100SC,"$2,943.57 "
BMC,Brookwood Medical Center ,APP SKNSUB GRFT T/A/L<1ST 25SC,"$7,379.99 "
BMC,Brookwood Medical Center ,APP SKNSUB GRFT T/A/L ADL25SC,"$12,753.71 "
BMC,Brookwood Medical Center ,APP SKNSUB GRFT T/A/L 1ST100SC,"$12,753.71 "
BMC,Brookwood Medical Center ,APP SKNSUB GRFT T/A/L ADL100SC,"$2,998.46 "
BMC,Brookwood Medical Center ,APP SKNSUB F/N/H/G 1ST 25SC,"$7,379.99 "
BMC,Brookwood Medical Center ,APP SKNSUB F/N/H/G EA ADL 25SC,"$1,915.17 "
BMC,Brookwood Medical Center ,APP SKNSUB F/N/H/G 1ST 100SC,"$7,379.99 "
BMC,Brookwood Medical Center ,REMOVE NAIL PLATE ADD-ON,$620.69 
BMC,Brookwood Medical Center ,REMOVE SINGLE NAIL PLATE,$794.95 
BMC,Brookwood Medical Center ,REMOVAL OF NAIL BED,"$1,462.43 "
BMC,Brookwood Medical Center ,TRIM NAILS ANY NUMBER,$263.30 
BMC,Brookwood Medical Center ,DEBRIDE NAIL 1-5,$263.30 
BMC,Brookwood Medical Center ,DEBRIDE NAIL 6 OR MORE,$263.30 
BMC,Brookwood Medical Center ,DEBRIDE SUBQ 20SQ CM/<,"$1,462.43 "
BMC,Brookwood Medical Center ,DEBRIDE SUBQ EA ADD 20SQ,"$1,244.29 "
BMC,Brookwood Medical Center ,DEBRIDE MSCL/FSCA 20SQCM,"$2,297.13 "
BMC,Brookwood Medical Center ,DEBRIDE MSCL/FSCA EA ADD,"$1,626.86 "
BMC,Brookwood Medical Center ,DEBRIDE BONE 20SQ CM/<,"$6,342.93 "
BMC,Brookwood Medical Center ,DEBRIDE BONE EA ADD 20SQ,"$2,586.16 "
BMC,Brookwood Medical Center ,DRSG/DEBRIDE PT BURN SM,$794.95 
BMC,Brookwood Medical Center ,DRSG/DEBRIDE PT BURN MD,$794.95 
BMC,Brookwood Medical Center ,DRSG/DEBRIDE PT BURN LG,"$1,462.43 "
BMC,Brookwood Medical Center ,I&D SKIN ABSCESS SIMPLE,$794.95 
BMC,Brookwood Medical Center ,I&D SKIN ABSCESS COMPLEX,"$1,462.43 "
BMC,Brookwood Medical Center ,TRIM SKIN LESION SINGLE,$794.95 
BMC,Brookwood Medical Center ,TRIM SKIN LESION 2-4,$794.95 
BMC,Brookwood Medical Center ,TRIM SKIN LESION >4,$794.95 
BMC,Brookwood Medical Center ,BX SKIN LESION SINGLE,"$1,462.43 "
BMC,Brookwood Medical Center ,BX SKIN LESION EA ADD,$336.09 
BMC,Brookwood Medical Center ,APPLY RIGID LEG CAST,"$1,116.50 "
BMC,Brookwood Medical Center ,APPLY ML COMPRS LWR LEG,$637.22 
BMC,Brookwood Medical Center ,STRAPPING OF PASTE BOOT,$637.22 
BMC,Brookwood Medical Center ,WND PREP F/N/HF/G,"$2,297.13 "
BMC,Brookwood Medical Center ,WND PREP F/N/HF/G ADDL O,"$2,356.65 "
BMC,Brookwood Medical Center ,APPLY SHORT LEG CAST,"$1,116.50 "
BMC,Brookwood Medical Center ,FNA W/O IMAGE GUIDANCE,"$1,462.43 "
BMC,Brookwood Medical Center ,PUNCTURE DRAIN LESION,"$1,462.43 "
BMC,Brookwood Medical Center ,I&D COMPLEX DRAIN WOUND,"$10,939.31 "
BMC,Brookwood Medical Center ,DEBRD INFCT SKN UP TO 10,"$2,297.13 "
BMC,Brookwood Medical Center ,DRAIN BLD UNDER NAIL,$494.23 
BMC,Brookwood Medical Center ,PART REMOVAL FINGER BONE,"$6,351.94 "
BMC,Brookwood Medical Center ,PARTIAL REMOVAL OF TOE,"$6,351.94 "
BMC,Brookwood Medical Center ,PART RMVL OF TOE JOINT,"$12,446.73 "
BMC,Brookwood Medical Center ,REPAIR OF NAIL BED,"$2,297.13 "
BMC,Brookwood Medical Center ,WOUND PREP TRK/ARM/LEG,"$7,379.99 "
BMC,Brookwood Medical Center ,BONE BIOPSY TROCAR NDL,"$6,342.93 "
BMC,Brookwood Medical Center ,BONE BIOPSY OPEN DEEP,"$10,939.31 "
BMC,Brookwood Medical Center ,WDC SURG PROC LEVEL I,$428.61 
BMC,Brookwood Medical Center ,WDC SURG PROC LEVEL II,$993.32 
BMC,Brookwood Medical Center ,WDC SURG PROC LEVEL III,"$1,407.02 "
BMC,Brookwood Medical Center ,WDC SURG PROC LEVEL IV,"$1,796.88 "
BMC,Brookwood Medical Center ,WDC SURG PROC LEVEL V,"$3,710.56 "
BMC,Brookwood Medical Center ,E&M-NEW PATIENT-LVL I,$114.35 
BMC,Brookwood Medical Center ,E&M-NEW PATIENT-LVL II,$294.99 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL I,$284.01 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL II,$401.10 
BMC,Brookwood Medical Center ,ART STUDY UE/LE 1-2LVL,"$1,341.68 "
BMC,Brookwood Medical Center ,CHEM CAUTERY OF TISSUE,$794.95 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL III,$468.18 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL V,$573.46 
BMC,Brookwood Medical Center ,WND PREP ADDL 100SQCM,"$2,392.76 "
BMC,Brookwood Medical Center ,PT NSL WD/S DEB WO AN,$440.70 
BMC,Brookwood Medical Center ,NEG PRESS THRPY <=50CM,$524.90 
BMC,Brookwood Medical Center ,PINCH GRAFT UP TO 2CM,"$2,297.13 "
BMC,Brookwood Medical Center ,RPR SMPL NONFACE 7.6-12.,$794.95 
BMC,Brookwood Medical Center ,RPR SMPL NONFACE <2.6CM,$794.95 
BMC,Brookwood Medical Center ,RMV IMPACTED EAR WAX UNI,$263.30 
BMC,Brookwood Medical Center ,RPR SMPL NONFACE 2.6-7.5,$794.95 
BMC,Brookwood Medical Center ,I&D HEMATOMA/SEROMA,"$6,342.93 "
BMC,Brookwood Medical Center ,BX BONE SPRFICIAL OPEN,"$10,939.31 "
BMC,Brookwood Medical Center ,GFT EPIDRML TRNK 1ST 100,"$7,379.99 "
BMC,Brookwood Medical Center ,HOME SLEEP TEST TYPE 3 UNATTD,$824.51 
BMC,Brookwood Medical Center ,POLYSOMNOGRAPHY CPAP 4,"$13,167.24 "
BMC,Brookwood Medical Center ,POLYSOMNOGRAPHY,"$9,958.59 "
BMC,Brookwood Medical Center ,MAINT AWAKNESS TEST,"$7,431.05 "
BMC,Brookwood Medical Center ,MULT SLEEP LATENCY TEST,"$7,802.60 "
BMC,Brookwood Medical Center ,SMKE/TOBAC CNSL 3-10MIN,$139.34 
BMC,Brookwood Medical Center ,SMKE/TOBAC CNSL >10MIN,$161.90 
BMC,Brookwood Medical Center ,SURG PROC LEVEL I,$416.39 
BMC,Brookwood Medical Center ,SURG PROC LEVEL II,$927.71 
BMC,Brookwood Medical Center ,IMM ADMIN SNGL/COMBO VAC,$126.07 
BMC,Brookwood Medical Center ,IV INF HYD INIT 31-60MIN,$666.44 
BMC,Brookwood Medical Center ,IV INF TX INIT <=1 HR,$620.02 
BMC,Brookwood Medical Center ,IV INF CONCURRENT,$488.71 
BMC,Brookwood Medical Center ,INJ TX/PRPH/DX IVP INT,$192.45 
BMC,Brookwood Medical Center ,INJ TX/PROPH/DX SQ/IM,$115.56 
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL III,$146.62 
BMC,Brookwood Medical Center ,CHEMO INF IA UP TO 1HR,$702.04 
BMC,Brookwood Medical Center ,PHLEBOTOMY/THERAPEUT,$243.08 
BMC,Brookwood Medical Center ,CHEMO SQ/IM NONHORMONAL,$225.70 
BMC,Brookwood Medical Center ,CHEMO SQ/IM HORMONAL,$191.39 
BMC,Brookwood Medical Center ,INJ CHEMO INIT DRUG IVP,$290.09 
BMC,Brookwood Medical Center ,INJ CHEMO ADD DRUG IVP,$273.67 
BMC,Brookwood Medical Center ,CHEMO IV <=1H INIT,$750.90 
BMC,Brookwood Medical Center ,CHEMO INF EA ADD HR,$465.09 
BMC,Brookwood Medical Center ,VENIPUNCTURE,$35.31 
BMC,Brookwood Medical Center ,CHEMO INF SEQ ADD DRUG,$465.09 
BMC,Brookwood Medical Center ,CHEMO INF IA EA ADD HR,$530.84 
BMC,Brookwood Medical Center ,IRRIGATE VASC ACCESS DEV,$102.37 
BMC,Brookwood Medical Center ,PN CNTRL LVL 1 INIT 15,$709.12 
BMC,Brookwood Medical Center ,PN CNTRL LVL 1 EA ADDL 15MIN,$696.90 
BMC,Brookwood Medical Center ,PN CNTRL LVL 2 EA ADDL15MIN,"$1,289.01 "
BMC,Brookwood Medical Center ,PN CNTRL LVL 2 INIT 15,"$1,367.48 "
BMC,Brookwood Medical Center ,PN CNTRL LVL 3 INIT 15,"$1,899.42 "
BMC,Brookwood Medical Center ,PN CNTRL LVL 3 EA ADDL 15MIN,"$1,652.33 "
BMC,Brookwood Medical Center ,IV INF TX INIT <=1 HR,$498.77 
BMC,Brookwood Medical Center ,IV INF TX EA ADD HR,$399.55 
BMC,Brookwood Medical Center ,INJ TX/PROPH/DX SQ/IM,$134.31 
BMC,Brookwood Medical Center ,DISCOGRAPHY LUMBAR,"$11,668.28 "
BMC,Brookwood Medical Center ,PMP REFIL/MAINT PHYSICN,$832.28 
BMC,Brookwood Medical Center ,FLUORO BX/ASP/INJ/GUIDE,"$2,303.94 "
BMC,Brookwood Medical Center ,FLUORO GUIDE SPINE INJ,"$3,124.69 "
BMC,Brookwood Medical Center ,THERAPEUTIC DRUG NES,$191.39 
BMC,Brookwood Medical Center ,AMITRIPTYLLINE QUANT,$838.14 
BMC,Brookwood Medical Center ,ACUTE HEPATITIS PANEL,"$1,555.56 "
BMC,Brookwood Medical Center ,HEPATIC FUNCTION PANEL,"$1,144.62 "
BMC,Brookwood Medical Center ,LIPID PANEL COMPREHENSV,$536.66 
BMC,Brookwood Medical Center ,AMIODARONE QUANT,$450.35 
BMC,Brookwood Medical Center ,FUNGUS ANTIBODY NES,$791.86 
BMC,Brookwood Medical Center ,TRH STIM PNL 1 HR,"$1,808.88 "
BMC,Brookwood Medical Center ,RHCE VARIANTS SNP ARRAY,"$2,414.52 "
BMC,Brookwood Medical Center ,ACETYL RECPTR BLOCK AB,$439.09 
BMC,Brookwood Medical Center ,ACETYLSALICYLC ACID QUAN,$532.91 
BMC,Brookwood Medical Center ,CATECHOLAMINES(A-N)URINE,$390.29 
BMC,Brookwood Medical Center ,CATECHOLAMINES FRAC,$521.64 
BMC,Brookwood Medical Center ,ACTH,$626.73 
BMC,Brookwood Medical Center ,MICROALB UR QNT,$375.28 
BMC,Brookwood Medical Center ,ALCOHOL METHYL,$455.98 
BMC,Brookwood Medical Center ,ALDOLASE,$176.39 
BMC,Brookwood Medical Center ,ALDOSTERONE,"$1,125.85 "
BMC,Brookwood Medical Center ,ALDOSTERONE URINE,"$1,017.02 "
BMC,Brookwood Medical Center ,ANTITRYPSIN ALPHA PHENO,$768.43 
BMC,Brookwood Medical Center ,ALPHA FETO PROTEIN SERUM,$711.15 
BMC,Brookwood Medical Center ,AMYLASE ISOENZYMES,"$3,752.85 "
BMC,Brookwood Medical Center ,ANGIOTENSIN II,$167.00 
BMC,Brookwood Medical Center ,ASCORBIC ACID(VITAMIN C),"$1,861.44 "
BMC,Brookwood Medical Center ,BETA-2-MICROGLOBLN,$422.19 
BMC,Brookwood Medical Center ,CALCITONIN,$472.87 
BMC,Brookwood Medical Center ,CALCIUM IONIZED,$238.31 
BMC,Brookwood Medical Center ,CALCIUM URINE QUAN,$485.98 
BMC,Brookwood Medical Center ,CALCULUS QUAL CHEMICAL,$420.32 
BMC,Brookwood Medical Center ,CARBON MONOXIDE QUAN,$273.96 
BMC,Brookwood Medical Center ,CATECHOLAMINES UR FRAC,$452.24 
BMC,Brookwood Medical Center ,CERULOPLASMIN,$328.36 
BMC,Brookwood Medical Center ,CHROMOGRANIN A,$804.18 
BMC,Brookwood Medical Center ,CHLORIDE CSF,$93.83 
BMC,Brookwood Medical Center ,CHOLESTEROL TOTAL,$71.30 
BMC,Brookwood Medical Center ,CHOLINESTERASE PSEUDO,$538.52 
BMC,Brookwood Medical Center ,CITRIC ACID URINE,$394.04 
BMC,Brookwood Medical Center ,COPPER,$157.63 
BMC,Brookwood Medical Center ,CORTISOL TOTAL,$292.74 
BMC,Brookwood Medical Center ,CORTISOL FREE PLASMA/SER,$652.98 
BMC,Brookwood Medical Center ,CREATINE KINASE ISONZ,$455.98 
BMC,Brookwood Medical Center ,CRYOGLOBULINS QUAL,$328.36 
BMC,Brookwood Medical Center ,CYANOCOBLMN(VIT B12),$275.84 
BMC,Brookwood Medical Center ,DESIPRAMINE QUANT,"$1,347.28 "
BMC,Brookwood Medical Center ,DEHYDROEPIANDRSTRONE,"$1,013.27 "
BMC,Brookwood Medical Center ,DIGITOXIN,$152.00 
BMC,Brookwood Medical Center ,VIT D 1 25-DIHYDROXY,$424.06 
BMC,Brookwood Medical Center ,DRUG SCREEN QUAL,$825.63 
BMC,Brookwood Medical Center ,ERYTHROPOIETIN,$362.15 
BMC,Brookwood Medical Center ,ESTRADIOL,$842.46 
BMC,Brookwood Medical Center ,ESTROGENS TOTAL,$883.80 
BMC,Brookwood Medical Center ,ETHYLENE GLYCOL,$489.76 
BMC,Brookwood Medical Center ,FOLIC ACID,$219.54 
BMC,Brookwood Medical Center ,FOLIC ACID RBC,"$1,110.86 "
BMC,Brookwood Medical Center ,GIARDIA ANTIGEN EIA,$663.00 
BMC,Brookwood Medical Center ,GASTRIN,$564.82 
BMC,Brookwood Medical Center ,GLUCOSE TOLERANCE 3SPEC,$702.93 
BMC,Brookwood Medical Center ,GLUCOSE CSF,$195.15 
BMC,Brookwood Medical Center ,FOLLICLE STIMLAT HORMONE,$913.82 
BMC,Brookwood Medical Center ,LUTEINING HORMONE,$699.91 
BMC,Brookwood Medical Center ,GROWTH HORMONE(HGH),$294.59 
BMC,Brookwood Medical Center ,HAPTOGLOBIN,$439.09 
BMC,Brookwood Medical Center ,HEAVY METAL QUANT(EACH),$883.80 
BMC,Brookwood Medical Center ,HEMOGLOBN ELECTRPHORESIS,$476.64 
BMC,Brookwood Medical Center ,HEMOGLOBN FETAL QUAL-APT,"$1,570.57 "
BMC,Brookwood Medical Center ,SICKLING OF RBC,$292.74 
BMC,Brookwood Medical Center ,HISTAMINE,$746.82 
BMC,Brookwood Medical Center ,HCS URINE 17-OHCS,$303.99 
BMC,Brookwood Medical Center ,HYDRXINDOL ACD5(HIAA)QT,$425.94 
BMC,Brookwood Medical Center ,HYDRXYPROLINE FREE,$452.24 
BMC,Brookwood Medical Center ,IG-A SERUM,$200.78 
BMC,Brookwood Medical Center ,IMMUNOGLOBULINS E SERUM,"$1,191.54 "
BMC,Brookwood Medical Center ,IG-G SERUM,$200.78 
BMC,Brookwood Medical Center ,IG-M SERUM,$607.95 
BMC,Brookwood Medical Center ,IMMUN NONINFC QL/SEMI/M,$641.73 
BMC,Brookwood Medical Center ,IG-D SERUM,$592.28 
BMC,Brookwood Medical Center ,IMIPRAMINE,"$1,347.28 "
BMC,Brookwood Medical Center ,INSULIN,$227.06 
BMC,Brookwood Medical Center ,THYROXINE FREE,$338.67 
BMC,Brookwood Medical Center ,TRIIODTHYRNINE TOTAL T3,"$1,636.25 "
BMC,Brookwood Medical Center ,GLUTAMIC ACID IMMUNOASSY,$562.82 
BMC,Brookwood Medical Center ,T3 FREE,$240.17 
BMC,Brookwood Medical Center ,LDH BODY FLUID,$80.68 
BMC,Brookwood Medical Center ,LDH-ISOENZYMES ELCTROPHR,$487.87 
BMC,Brookwood Medical Center ,METANEPHRINES RANDM UR,$686.77 
BMC,Brookwood Medical Center ,METHOTREXATE QUANT,$467.24 
BMC,Brookwood Medical Center ,MYOGLOBIN,$313.35 
BMC,Brookwood Medical Center ,PARATHORMONE (PTH),$510.38 
BMC,Brookwood Medical Center ,C-PEPTIDE,$335.85 
BMC,Brookwood Medical Center ,PHENYLALANINE PKU BLOOD,$343.37 
BMC,Brookwood Medical Center ,PHENYTOIN FREE,$394.04 
BMC,Brookwood Medical Center ,PHOSPHATASE ACID TOTAL,$257.07 
BMC,Brookwood Medical Center ,PHOSPHATASE ISO ALK,$891.84 
BMC,Brookwood Medical Center ,PHOSPHORUS URINE,$253.75 
BMC,Brookwood Medical Center ,PORPHOBILIN UR QN,$437.21 
BMC,Brookwood Medical Center ,PORPHYRINS QUANT/FRACT,$549.79 
BMC,Brookwood Medical Center ,MYSOLINE,$335.85 
BMC,Brookwood Medical Center ,PROGESTERONE,$260.41 
BMC,Brookwood Medical Center ,PROLACTIN,$844.39 
BMC,Brookwood Medical Center ,PROTEIN ELCTRC SERUM QN,$598.57 
BMC,Brookwood Medical Center ,PRE-ALBUMIN,$260.82 
BMC,Brookwood Medical Center ,PROTEIN S TOTAL,"$1,230.95 "
BMC,Brookwood Medical Center ,PYRUVATE KINASE,$470.00 
BMC,Brookwood Medical Center ,QUINIDINE,$123.84 
BMC,Brookwood Medical Center ,RENIN,$637.98 
BMC,Brookwood Medical Center ,SELENIUM,$282.36 
BMC,Brookwood Medical Center ,SEROTONIN,$476.64 
BMC,Brookwood Medical Center ,DRUG SCREEN,"$2,544.45 "
BMC,Brookwood Medical Center ,SIALIC ACID,$294.59 
BMC,Brookwood Medical Center ,SOMATOMEDIN,$420.32 
BMC,Brookwood Medical Center ,TESTOSTERONE TOTAL,$501.01 
BMC,Brookwood Medical Center ,THIOCYANATE,$510.38 
BMC,Brookwood Medical Center ,THYROXINE(T-4),$367.64 
BMC,Brookwood Medical Center ,THYROXINE TOTAL,$84.44 
BMC,Brookwood Medical Center ,TSH,$354.00 
BMC,Brookwood Medical Center ,THYRD STIM IMMUNGLBN(TSI,$444.73 
BMC,Brookwood Medical Center ,VITAMN E(TOCOPHRL ALPHA),$226.96 
BMC,Brookwood Medical Center ,URIC ACID URINE,$403.43 
BMC,Brookwood Medical Center ,VMA URINE,$510.38 
BMC,Brookwood Medical Center ,VASO-INTESTINAL PEPTIDE,$812.50 
BMC,Brookwood Medical Center ,VASOPRESSIN (ADH),"$1,455.17 "
BMC,Brookwood Medical Center ,VITAMIN A,$187.64 
BMC,Brookwood Medical Center ,VITAMIN D/25-HYDROXY,$422.19 
BMC,Brookwood Medical Center ,XYLOSE TOLERANCE TEST,$315.24 
BMC,Brookwood Medical Center ,LIDOCAINE,$241.25 
BMC,Brookwood Medical Center ,ZINC QUANTITATIVE,$180.13 
BMC,Brookwood Medical Center ,CA 19-9,$553.53 
BMC,Brookwood Medical Center ,REVERSE T3,$366.35 
BMC,Brookwood Medical Center ,CLOT FACTOR V (LABILE),$808.74 
BMC,Brookwood Medical Center ,CLOT FACTOR VII(STABLE),$467.24 
BMC,Brookwood Medical Center ,CLOT FCTR VIII(AHG)1 STG,"$1,636.25 "
BMC,Brookwood Medical Center ,FCTR VIII VW MLT CO-FCTR,"$1,484.25 "
BMC,Brookwood Medical Center ,CLOT FCTR IX(PTC/XMAS),"$1,636.25 "
BMC,Brookwood Medical Center ,CLOT FCTR X,$776.83 
BMC,Brookwood Medical Center ,CLOT FCTR XII(HAGEMANN),$587.34 
BMC,Brookwood Medical Center ,CLOT INHIB ANT-THRMBNIII,$765.56 
BMC,Brookwood Medical Center ,PROTEIN C AG,"$1,017.02 "
BMC,Brookwood Medical Center ,PROTEIN C ACTIVITY,"$1,463.63 "
BMC,Brookwood Medical Center ,LEUKOCYTE ALKA-PHSPHTASE,$182.01 
BMC,Brookwood Medical Center ,PLT AGG EA AGENT,"$1,450.47 "
BMC,Brookwood Medical Center ,HETEROPHILE AB SCREEN,$470.97 
BMC,Brookwood Medical Center ,ANTIBODY ID:PLATELET,"$4,728.60 "
BMC,Brookwood Medical Center ,C-REACTIVE PROTEIN QN,$232.68 
BMC,Brookwood Medical Center ,ANTINUCLEAR AB(ANA)TITER,$489.76 
BMC,Brookwood Medical Center ,ANTIBODY INSULIN,$453.94 
BMC,Brookwood Medical Center ,ANTINUCLEAR AB(ANA),$589.21 
BMC,Brookwood Medical Center ,COLD AGGLUTININ SCREEN,$142.62 
BMC,Brookwood Medical Center ,ANTI-STREPTOLYSN SCREEN,$317.13 
BMC,Brookwood Medical Center ,ANTITRYPSIN ALPHA 1 TOTL,$570.43 
BMC,Brookwood Medical Center ,HELICOBACTER PYLORI IGG,$410.93 
BMC,Brookwood Medical Center ,RBC AG EXCPT ABO/RHO EA,$118.61 
BMC,Brookwood Medical Center ,BETA 2 GLYCOPROTEIN IGG,$973.55 
BMC,Brookwood Medical Center ,BETA 2 GLYCOPROTEIN IGA,$438.39 
BMC,Brookwood Medical Center ,CARCINO-EMBRYONIC AG,$656.76 
BMC,Brookwood Medical Center ,COMPLEMENT C-3 BETA 1,$195.15 
BMC,Brookwood Medical Center ,COMPLEMENT TOTAL CH50,"$2,630.75 "
BMC,Brookwood Medical Center ,Q FEVER(COXIELLA BRUNETT,$480.36 
BMC,Brookwood Medical Center ,MYCOPLASMA,$698.03 
BMC,Brookwood Medical Center ,DESOXYRINUCLEASE AB,$467.24 
BMC,Brookwood Medical Center ,ANTI-SSA,$707.42 
BMC,Brookwood Medical Center ,ENA ANTIBODY TEST,$313.35 
BMC,Brookwood Medical Center ,JO-1 ANTIBODY,$375.28 
BMC,Brookwood Medical Center ,VARICELLA ZOSTER,$202.53 
BMC,Brookwood Medical Center ,LYME DISEASE,$919.46 
BMC,Brookwood Medical Center ,MITOCHONDIRAL AB TITER,$246.61 
BMC,Brookwood Medical Center ,EPSTEIN-BARR VIRUS IGM,$765.56 
BMC,Brookwood Medical Center ,MHA-TP,$114.47 
BMC,Brookwood Medical Center ,HEMOLYSINS ACID(HAM),$373.38 
BMC,Brookwood Medical Center ,HBS ANTIGEN,$424.06 
BMC,Brookwood Medical Center ,HEP B CORE AB TOTAL,$484.29 
BMC,Brookwood Medical Center ,HEPATITIS B SURF ANTIBDY,$324.62 
BMC,Brookwood Medical Center ,HERPES I AB IGM,$335.96 
BMC,Brookwood Medical Center ,HEPATITIS C ANTIBODY,$673.62 
BMC,Brookwood Medical Center ,HETEROPHILE AB TITERS,$240.17 
