St. Francis Medical Center # 106190754,,,
SFMC Dept#,Charge Number ,Charge Description, 06/01/2018 Default Price 
4470,6139695,GUIDEWIRE ORTH 80CM 2.6MM PHNX TIP," $1,562.00 "
4470,6198204,GUIDEWIRE ORTH THRD BLNT SX DISP," $1,012.00 "
4470,6152714,GUIDEWIRE ORTHO 0.094MMX8INL SS, $70.00 
4470,6140313,GUIDEWIRE ORTHO 0.45, $67.00 
4470,6114128,GUIDEWIRE ORTHO 2.8MM DIA 450MML," $1,544.00 "
4470,6138515,GUIDEWIRE ORTO 0.62 X 9.25, $255.00 
4470,6106264,GUIDEWIRE PLATINUM .014 300CM," $1,106.00 "
4470,6109045,GUIDEWIRE PLATINUM PLUS GW 018/260, $948.00 
4470,6133086,GUIDEWIRE PLATINUM PLUS W/GLIDEX, $931.00 
4470,5124961,GUIDEWIRE STANDARD ANGLE TIP, $187.00 
4470,6101018,GUIDEWIRE STD STRAIGHT TIP 145 CM, $272.00 
4470,6101000,GUIDEWIRE STD STRAIGHT TIP EXCHANGE, $316.00 
4470,5130372,GUIDEWIRE STEEL BENTSON COATED, $122.00 
4470,5160171,GUIDEWIRE TEFLON FLEX TIP, $148.00 
4470,5145198,GUIDEWIRE THREADED 1.25MM X 150MM, $163.00 
4470,5145792,GUIDEWIRE THREADED 1.25MM X 150MM, $580.00 
4470,6110464,GUIDEWIRE TIP STRAIGHT 0.035X260CM, $541.00 
4470,6141774,GUIDEWIRE URO 3CM .038IN, $378.00 
4470,6124465,GUIDEWIRE URO 3CM .038IN 150CM, $383.00 
4470,6106561,GUIDEWIRE URO ANGLED 3CM .035IN, $620.00 
4470,6106553,GUIDEWIRE URO STRAIGHT 3CM .025 IN, $620.00 
4470,6106579,GUIDEWIRE URO STRAIGHT 3CM .035IN, $620.00 
4470,6106595,GUIDEWIRE URO STRAIGHT 3CM .038IN, $620.00 
4470,6109052,GUIDEWIRE V-14 LONG TAPER 300CM," $2,093.00 "
4470,6109003,GUIDEWIRE VASC .009 IN DIA 180 CM," $1,650.00 "
4470,6124762,GUIDEWIRE VASC .014IN (202556), $990.00 
4470,6106272,GUIDEWIRE VASC .014IN 300CM 20CM," $1,650.00 "
4470,6139570,GUIDEWIRE VASC .018IN 125CM 7CM STD, $435.00 
4470,6125488,GUIDEWIRE VASC .018IN 60CM 7CM, $435.00 
4470,5189147,GUIDEWIRE VASC .035IN 145CM 6CM AMP, $325.00 
4470,6115224,GUIDEWIRE VASC .035IN 180CM ANG, $468.00 
4470,6100176,GUIDEWIRE VASC .035IN 260CM, $189.00 
4470,5190640,GUIDEWIRE VASC .035IN 260CM, $287.00 
4470,5149836,GUIDEWIRE VASC .035IN 260CM 1.5MM, $275.00 
4470,5131883,GUIDEWIRE VASC .035IN 260CM 3CM STR," $1,133.00 "
4470,5131891,GUIDEWIRE VASC .035IN 260CM 6CM STR, $189.00 
4470,6115216,GUIDEWIRE VASC .035IN ANG FLPY, $429.00 
4470,6129266,GUIDEWIRE VASC 0.018 200X8CM V-A8, $952.00 
4470,6152078,GUIDEWIRE VASC 0.018IN 300CML 1CML," $2,835.00 "
4470,6146930,GUIDEWIRE VASC 250T 0.018IN," $2,750.00 "
4470,6132401,GUIDEWIRE VASC 300CM XT PTCA," $1,650.00 "
4470,5183603,"GUIDEWIRE VASC ANG .035"" BOSTON SCI", $155.00 
4470,6102222,GUIDEWIRE VASC ASAHI 4.5 300CM, $585.00 
4470,6147672,GUIDEWIRE VASC ASAHI PROWATER 180CM," $1,100.00 "
4470,6100911,GUIDEWIRE VASC ASAHI PTCA, $459.00 
4470,6142905,GUIDEWIRE VASCULAR 0.018 X 260CM," $1,008.00 "
4470,6151153,GUIDEWIRE VASCULAR 0.018IN X 300CM," $1,012.00 "
4470,6153910,GUIDEWIRE VASCULAR 180CML 25CML," $1,033.00 "
4470,6134464,GUIDEWIRE VIPERWIRE .014 TIP," $1,650.00 "
4470,6105365,GUIDEWIRE ZIPWIRE ESCP .025IN 150CM, $650.00 
4470,6102891,GUIDEWIRE ZIPWIRE ESCP .035IN 150CM, $238.00 
4470,6100754,GUIDEWIRE ZIPWIRE ESCP .038IN, $238.00 
4470,5122619,"GUIDEWIRE,.028"" X 145CM,3CM", $105.00 
4470,5174081,"GUIDEWIRE,.035,15CM,ANGLED,TIP", $555.00 
4470,5103429,"GUIDEWIRE,BALL TIP,T2,3.0MM X 1000M", $830.00 
4570,5902721,"GUIDEWIRE,PTCA", $673.00 
4470,5143029,"GUIDEWIRE,STEEL,BENISON,COATED", $138.00 
4470,5123773,"GUIDEWIRE,THREADED,2.0MM", $208.00 
4470,6128862,GUIDING SHEATH 7FR 2.5X55, $704.00 
4470,6151575,GUIDWIRE VASC 0.014IN 300 CML 1CML," $2,880.00 "
4470,6137020,GUNTHER TULIP FILTER  11FR 60CML," $2,420.00 "
4630,5564877,GUNTHER TULIP IVC FLT.RET.ST," $6,830.00 "
4630,5565643,GUNTHER TULIP VC FLT.FEM," $6,830.00 "
4570,5965645,GUNTHER TULIP VC FLT.FEM," $6,830.00 "
4630,5565650,GUNTHER TULIP VC FLT.JUG," $6,830.00 "
4470,6130389,HALF PIN 120X35MM STAINLESS STEEL, $733.00 
4470,6142210,HALF PIN EXTERNAL FIX 5MMX30MML," $1,700.00 "
4470,6131627,HALFPIN EXTERNAL FIX 120X35MM, $845.00 
4710,9414756,HALOPERIDOL 0.5MG TABLET, $1.00 
4710,9414764,HALOPERIDOL 10MG TABLET, $6.00 
4710,9414772,HALOPERIDOL 1MG TABLET, $2.00 
4710,9414798,HALOPERIDOL 2MG TABLET, $2.00 
4710,9446162,HALOPERIDOL 2MG/1ML ORAL CONC, $2.00 
4710,9401118,HALOPERIDOL 30MG/15ML PO CONC, $39.00 
4710,9414806,HALOPERIDOL 5MG TABLET, $3.00 
4710,9402942,HALOPERIDOL DEC 100MG/ML INJ, $392.00 
4710,9402959,HALOPERIDOL DEC 50MG/ML INJ, $225.00 
4710,9402934,HALOPERIDOL LACT 5MG/1ML INJ, $10.00 
4470,6117196,HANDLE COIL DETACHMENT DISPOSABLE," $2,750.00 "
4470,6117634,HANDLE INSERT CANN CONNECT SCREW," $3,807.00 "
4470,6139992,HANDLE MODULAR," $8,926.00 "
4470,6117725,HANDLE REPLACEMENT FEM NAIL DISP," $8,221.00 "
4470,6111900,HANDLE SLEEVE 1.5/2.04MM," $2,727.00 "
4500,6501803,HANDLE SPM FOR TFER FRM PT TO LAB, $18.00 
4470,6113625,HANDLE SPRING GUIDE WIRE," $2,364.00 "
4470,6147516,HANDPIECE SET IRRIGATION TUBING, $446.00 
4470,5131081,HANDPIECE SRGLV+SET PLS LAV NS, $446.00 
4470,6125991,HANDSET DISP 45/8MM VERSAJET," $4,761.00 "
4642,5618541,HARBOR INTL CONSULT 60 MINUTES, $173.00 
4642,5618558,HARBOR INTL CONSULT 80 MINUTES, $200.00 
4642,5618582,HARBOR NEW PT OP VISIT LEVL 3, $375.00 
4642,5618590,HARBOR NEW PT OP VISIT LEVL 4, $514.00 
4642,5618608,HARBOR NEW PT OP VISIT LEVL 5, $696.00 
4642,5618616,HARBOR OP VISIT EST PT LEVL 1, $212.00 
4642,5618624,HARBOR OP VISIT EST PT LEVL 2, $284.00 
4642,5618632,HARBOR OP VISIT EST PT LEVL 3, $301.00 
4642,5618640,HARBOR OP VISIT EST PT LEVL 4, $375.00 
4642,5618657,HARBOR OP VISIT EST PT LEVL 5, $514.00 
4642,5618566,HARBOR PHYS CLINICAL TREATMENT PLAN, $633.00 
4642,5618533,HARBOR RADIATION TREATMENT IMRT," $1,402.00 "
4642,5618665,HARBOR US GUIDED INTERSTITIAL THRPY," $1,605.00 "
4642,5618574,HARBOR WKLY TREATMENT MANAGEMENT, $844.00 
4470,5192968,HARMONIC ACE 14CM," $1,512.00 "
4470,6115919,HARMONIC FOCUS SHEARS 9CM," $4,530.00 "
4470,5131172,HARMONIC SCISSOR 18CM X 8.5MM," $2,592.00 "
4080,7401862,HC APP SKSUB FC HND FT 1ST 25 SQ CM," $1,725.00 "
4080,7401870,HC APP SKSUB FC HND FT ADD 25SQ CM, $235.00 
4080,7401847,HC APP SKSUB TRK ARM LG 1ST 100SQCM, $971.00 
4080,7401821,HC APP SKSUB TRK ARM LG 1ST 25SQ CM," $4,859.00 "
4080,7401854,HC APP SKSUB TRK ARM LG ADD 100SQCM, $638.00 
4080,7401839,HC APP SKSUB TRK ARM LG ADD 25SQ CM, $235.00 
4470,6104699,HC CLLGN PRIMATRIX 1:1 MESH 8X8 CM," $11,309.00 "
4080,9301599,HC-APLIGRAF SHEET 44CM, $88.00 
4080,9301615,HC-DERMAGRAFT 5X7.5CM (37.5), $172.00 
4080,9301458,HC-EPIFIX DISC 18MM (3)," $1,176.00 "
4080,9301821,HC-EPIFIX MESH 2X3CM (6), $982.00 
4080,9301474,HC-EPIFIX MESH 3.5X3.5CM (8), $521.00 
4080,9301482,HC-EPIFIX MESH 4X4.5CM (12), $556.00 
4080,9301490,HC-GRAFIX CORE 1.5X2CM (3), $924.00 
4080,9301508,HC-GRAFIX CORE 2X3CM (6), $578.00 
4080,9301516,HC-GRAFIX CORE 3X4CM (12), $354.00 
4080,9301748,HC-GRAFIX CORE PL 5X5CM (25), $505.00 
4080,9301532,HC-GRAFIX PRIME 1.5X2CM (3), $924.00 
4080,9301540,HC-GRAFIX PRIME 2X3CM (6), $578.00 
4080,9301524,HC-GRAFIX PRIME 3X4CM (12), $354.00 
4080,9301557,HC-GRAFIX PRIME DISC 14MM (2)," $1,277.00 "
4080,9301722,HC-GRAFIX PRIME PL 5X5CM (25), $577.00 
4630,5564257,"HDHNTR CATH III, 5F"," $2,419.00 "
4630,5564265,HDHNTR I 5F .038-100-P-NS," $2,419.00 "
4470,6136683,HEAD ELBOW JNT 20MM 4 DEG ANGLED," $16,609.00 "
4470,5199518,HEAD FEM +0MM 12/14 28MM," $2,770.00 "
4470,5139480,HEAD FEM +5MM 26MM HIP CTPR COCR LF," $3,265.00 "
4470,6110712,HEAD FEM +5MM 28MM HIP CTPR," $2,318.00 "
4470,5193909,HEAD FEM 0MM 28MM HIP CTPR COCR LFI," $3,265.00 "
4470,6113021,HEAD FEM 22MM LFIT +0MM HIP COCR," $2,318.00 "
4470,6112304,HEAD FEM 36MM DIA MODULAR +2.5," $6,438.00 "
4470,6126700,HEAD FEM 40MM BLX D UNV HIP," $6,438.00 "
4470,5118435,HEAD FEM 45MM 26MM HIP BP UNV COCR," $4,356.00 "
4470,5118443,HEAD FEM 46MM 26MM HIP BP UNV COCR," $4,356.00 "
4470,5148259,HEAD FEM 52MM 26MM HIP BP UNV COCR," $2,833.00 "
4470,6140784,HEAD FEM 55 X 28MM HIP PB COCR," $2,833.00 "
4470,6132591,HEAD FEM 56X28MM UNIV HIP COCR," $2,833.00 "
4470,6112759,HEAD FEM COCR 22MM/O V40 HIP," $2,318.00 "
4470,5101720,HEAD FEM COCR LFIT HEAD 22MM/+3," $1,590.00 "
4470,5102090,HEAD FEM COCR LFIT HEAD 26MM/-3," $1,590.00 "
4470,6116388,HEAD FEM COCR LFIT HEAD 28MM/+4 V40," $2,318.00 "
4470,5172085,HEAD FEM COCR LFIT HEAD 28MM/0," $1,590.00 "
4470,6102966,HEAD FEM COCR LFIT HEAD 28MM/-4," $1,590.00 "
4470,5156799,HEAD FEM UNIV 41MM 26MM HIP BP," $2,113.00 "
4470,5172176,HEAD FEM UNIV 44MM 28MM HIP BP," $2,113.00 "
4470,5172168,HEAD FEM UNIV 45MM 28MM HIP BP," $2,113.00 "
4470,6102974,HEAD FEM UNIV 46MM 28MM HIP," $2,113.00 "
4470,6105845,HEAD FEM UNIV 51MM 28MM HIP BP COCR," $2,833.00 "
4470,5196779,HEAD FEM UNV 42MM 26MM HIP BP COCR," $4,356.00 "
4470,5112941,HEAD FEMORAL 06-2600," $1,590.00 "
4470,6142467,HEAD FEMORAL 28MM + 0MM," $6,438.00 "
4470,6120042,HEAD FEMORAL 28MM DIA 0 NECK," $3,810.00 "
4470,6131403,HEAD FEMORAL 28MM DIA 3NECK COCR," $3,810.00 "
4470,6117261,HEAD FEMORAL 36MM +10.5MML 12/14 TA," $4,687.00 "
4470,5101134,HEAD HUMERAL 22MM 46MM DIA COBALT C," $6,082.00 "
4470,6104400,HEAD HUMERAL 40MM DIA MRS," $20,044.00 "
4470,6117907,HEAD RADIAL 24MM 15MM EXT CHROMIUM," $12,777.00 "
4470,6135552,HEAD RADIUS HUMERAL 40MM," $14,173.00 "
4470,6113070,HEAD RADIUS HUMERAL SZ 44," $4,738.00 "
4470,6110605,HEAD REAMING DHS STANDARD," $8,055.00 "
4470,6134894,HEAD SIZE 3 LAT ASSEMB RADIAL HEAD," $10,231.00 "
4470,6134886,HEAD SIZE 4 LAT ASSEMB RADIAL HEAD," $10,231.00 "
4470,5118450,HEAD UNIVERSAL UH1-43-26," $4,356.00 "
4470,5118468,HEAD UNIVERSAL UH1-44-26," $4,356.00 "
4470,5118476,HEAD UNIVERSAL UH1-47-26," $4,356.00 "
4470,5118484,HEAD UNIVERSAL UH1-48-26," $4,325.00 "
4470,5188974,HEAD UNIVERSAL UH1-50-26 50MM," $4,356.00 "
4470,5118492,HEAD UNIVERSAL UH1-51-26," $4,356.00 "
4470,5118500,HEAD UNIVERSAL UH1-54-26," $2,833.00 "
4470,5190707,HEAD UNIVERSAL UHI-49-26," $4,356.00 "
4471,5069380,HEADREST DISP SMARTGUARD, $375.00 
4470,6140727,HEALICOIL 4.75MM W/1 UT & 1UB," $3,064.00 "
4470,5154760,HEALON TUBE 85, $767.00 
4470,6143689,HEART VALVE AORTIC 22.5X27MM," $25,673.00 "
4470,5133137,HEART VALVE AORTIC 23MM MECHANICAL," $31,822.00 "
4509,6681340,HEAVY METAL QUAL ANY ANALYTE [AP, $48.48 
4470,5101399,HELI-FX APPLIER," $17,865.00 "
4470,5101415,HELI-FX GUIDE 22MM," $6,424.00 "
4470,5101407,HELI-FX GUIDE 28MM," $6,424.00 "
4500,6500086,HEMAGLOBIN FETAL ROSETTE, $170.00 
4630,5566179,HEMODIAL.CATH TEMP CRVD 14FX15CM, $300.00 
4630,5566195,HEMODIAL.CATH TEMP CRVD 14FX20CM, $300.00 
4570,5966197,HEMODIAL.CATH TEMP CRVD 14FX20CM, $300.00 
4630,5566203,HEMODIAL.CATH TEMP STRT 14FX20CM, $300.00 
4630,5566211,HEMODIAL.CATH TEMP STRT 14FX24CM, $300.00 
4470,5119276,HEMODIALYSIS PERM STRT BIOB 19C," $2,700.00 "
4470,5119284,HEMODIALYSIS PERM STRT BIOB 23C," $2,700.00 "
4183,1101997,HEMODIALYSIS WITH PHYS EVAL," $4,437.00 "
4183,1102003,HEMODIALYSIS WITH PHYS EVAL," $4,437.00 "
4509,6681118,HEMOGLOBIN FETAL CHEMICAL [AP, $11.00 
4500,6544852,HEMOGLOBIN FETAL KLEIHAUER-BETKE, $307.00 
4509,6687750,HEMOGLOBIN FETAL QUALITATIVE [AP, $6.49 
4509,6680755,HEMOGLOBIN FRACT/QUANT CHROM [AL, $18.25 
4509,6688014,HEMOGLOBIN FRACT/QUANT CHROM [AP, $15.40 
4509,6688253,HEMOGLOBIN FRACT/QUANT CHROM [AP, $15.40 
4509,6681365,HEMOGLOBIN FRACT/QUANT ELECTRO [AP, $11.03 
4500,6522486,HEMOGLOBIN GLYCOSYLATED (A1C), $198.00 
4509,6688147,HEMOGLOBIN GLYCOSYLATED (A1C) [AP, $8.65 
4400,4001111,HEMOSTATIC SURGICEL POWDER 3GM, $547.00 
4470,5100136,HEMOSTATIC SURGICEL SNOW 4X4CM, $539.00 
4400,4002721,HEMOSTATIC SURGICEL SNOW 4X4CM," $1,460.00 "
4710,9446840,HEP B 10MCG/1ML ADULT VACCINE, $533.00 
4710,9446832,HEP B 5MCG/0.5ML VACCINE, $234.00 
4710,9446824,HEP B ADLT(HEPB) 3 DOSE VAC INJ, $410.00 
4710,9446816,HEP B PEDI(HEPB) 3 DOSE VAC  INJ, $223.00 
4710,9402967,HEPARIN 1000U/10ML INJ FLUSH, $8.00 
4710,9403098,HEPARIN 1000U/1ML INJ, $11.00 
4710,9440223,HEPARIN 1000U/500ML NS INJ, $125.00 
4710,9403106,HEPARIN 1000U/ML 10ML INJ MDV, $60.00 
4710,9403114,HEPARIN 1000U/ML 2ML PF INJ, $278.00 
4710,9402983,HEPARIN 10U/1ML INJECTION, $13.00 
4710,9403007,HEPARIN 10U/ML 10ML INJ, $6.00 
4710,9456484,"HEPARIN 25,000U/500ML INJ", $155.00 
4710,9403163,"HEPARIN 25,000U/D5W 250ML", $150.00 
4710,9403171,HEPARIN 5000U/1ML INJ, $21.00 
4710,9446980,HEPARIN 50UD/NACL 50ML BAG, $108.00 
4710,9459595,HEPARIN FLUSH 100 U/ML INJ 3ML INJ, $5.00 
4710,9403023,HEPARIN FLUSH 1U/ML, $11.00 
4710,9403031,HEPARIN LOCK 100U/1ML, $18.00 
4500,6520449,HEPATIC FUNCTION PANEL, $486.00 
4500,6561682,HEPATITIS A AB HAAB IGM ANTIBODY, $220.00 
4509,6680193,HEPATITIS A ANTIBODY HAAB [AP, $11.26 
4500,6561724,HEPATITIS B CORE AB TOTAL, $158.00 
4710,9426644,HEPATITIS B IG HUMAN INJ 1ML," $1,014.00 "
4710,9426651,HEPATITIS B IG HUMAN INJ 5ML," $3,935.00 "
4500,6531081,HEPATITIS B SCREEN HIGH RISK INDIV, $53.00 
4500,6561674,HEPATITIS B SURFACE ANTIBODY, $194.00 
4509,6688303,HEPATITIS BE ANTIBODY [AP, $4.68 
4500,6561666,HEPATITIS C ANTIBODY, $239.00 
4509,6687024,HEPATITIS C ANTIBODY CONFIRM [AP, $102.00 
4650,5809470,HEPATOBILIARY SYS IMG W/GALLBLADDER," $2,981.00 "
4650,5809595,HEPATOBILIARY SYS IMG W/PHARMACO," $3,124.00 "
4470,6101943,HERO COMPONENT VENOUS OUTFLOW," $11,763.00 "
4470,6101935,HERO GRAFT ARTERIAL COMPONENT," $5,268.00 "
4470,6137855,HESSBERG BARRON TREPHINE BLADE 6.0, $726.00 
4470,6137848,HESSBERG BARRON TREPHINE BLADE 6.5, $726.00 
4710,9407479,HETASTARCH 6% LR 500ML, $384.00 
4710,9407487,HETASTARCH 6% NS 500ML PREMIX, $384.00 
4509,6681837,HETEROPHILE AB TITR POST ABSORB [AP, $5.72 
4500,6560056,HETEROPHILE ANTIBODIES SCREENING, $201.00 
4710,9453549,HEXYLRESORCINOL 2.4MG LOZENGE, $1.00 
4722,5313507,HFOV INITIAL DAY Q2," $7,509.00 "
4722,5313515,HFOV SUBSQ DAYS Q2," $6,123.00 "
4470,6110845,HF-RESECTION ELECTRODE CYLINDER W G," $2,197.00 "
4710,9425737,HIBICLENS 120ML, $20.00 
4710,9460825,HIBICLENS 237ML, $25.00 
4470,6115075,HINDFOOT LOCKING SCREW 5.0X66MM," $1,246.00 "
4470,6118616,HINGE EXT FIX LOW PROFILE MALE," $2,145.00 "
4470,6118624,HINGE EXT FIX STANDARD PROFILE MALE," $2,145.00 "
4470,6124952,HINGE EXTERNAL FIX ILIZAROV FEMALE, $963.00 
4470,6142723,HIP 12MM REDUCED PROXIMAL," $12,360.00 "
4470,6149447,HIP 13 X 145MM POROUS STEM," $11,588.00 "
4470,6126684,HIP 21MM V40 MODULAR SYSTEM," $26,075.00 "
4470,6150551,HIP 22MM/+8 V40 FEM HEAD," $2,155.00 "
4470,6142731,HIP 49MM MULTI BIPOLAR CUP SHELL," $3,381.00 "
4470,6145296,HIP ACCOLADE SZ3 127 DEG STEM," $13,890.00 "
4470,6146310,HIP ACE SHELL 54MM SZ F," $8,163.00 "
4470,6147128,HIP ACETAB 15X50MM PARTIAL," $12,520.00 "
4470,6147136,HIP ACETAB 64MM OSSEOTI G7," $6,180.00 "
4470,6151179,HIP ACETABULAR 50MM 3 HOLES," $18,890.00 "
4470,6141683,HIP ACETABULAR INS 52MM SHELL," $12,303.00 "
4470,6141691,HIP ACTB SHELL 68MM TRDNT," $18,449.00 "
4470,6146328,HIP BEARING 28 X 46MM OD," $10,068.00 "
4470,6147193,HIP BEARING 50MM HIGHLY CXLINKED," $6,180.00 "
4470,6149488,HIP BEARING ACETABULAR 44MM," $14,317.00 "
4470,6142756,HIP BIPOLAR LINER 47/46/49X28MM," $2,042.00 "
4470,6144315,HIP BIPOLAR POROUS W/COCR HEAD," $15,450.00 "
4470,6144232,HIP DEV TRACK CUP & STEM NAVI," $2,534.00 "
4470,6146260,HIP DUAL MOBILITY LINER 46MM," $11,217.00 "
4470,6146070,HIP DUOFIX FEM STEM 12/14," $3,090.00 "
4470,6157598,HIP FEMERORAL 165MM SIZE 15," $14,418.00 "
4470,6153977,HIP FEMORAL HEAD 28MM," $4,069.00 "
4470,6158281,HIP FEMORAL STEM 127MM SIZE 8," $9,440.00 "
4470,6146088,HIP G7 DUAL LINER 44MM," $11,217.00 "
4470,6149421,HIP HEAD FEM UNIV 54MM," $2,634.00 "
4470,6139778,HIP IMP SYS CERAMIC ON XLINK POLY," $33,511.00 "
4470,5112842,HIP IMPLANT SYSTEM HIGH DEMAND," $35,535.00 "
4470,5140017,HIP IMPLANT SYSTEM HIGH DEMAND," $35,535.00 "
4470,6101992,HIP IMPLANT SYSTEM PARTIAL BIPOLAR," $20,600.00 "
4470,6158703,HIP INSERT 19MM STABLIZED," $8,045.00 "
4470,6117386,HIP INTERSPACE 46MM SHORT STEM," $18,494.00 "
4470,6155279,HIP JNT DEV CUP ACTB 50MMX4MM M2A," $7,350.00 "
4470,6158513,HIP JNT DEV G7 OSSEOTI 50MM D," $15,509.00 "
4470,6158521,HIP JNT DEV SHELL G7 OSSEOTI 62MM," $15,509.00 "
4470,6112312,HIP JNT DEV SHELL TRITANIUM," $6,226.00 "
4470,6157184,HIP JNT DEV STEM 16MM X 155MML," $10,357.00 "
4470,6154322,HIP JNT DEV STEM POROUS 118MMX135MM," $7,875.00 "
4470,6156715,HIP JOINT DEV 12/14-6 MM HEAD FEM," $5,082.00 "
4470,6151310,HIP JOINT DEV 16X33.4MMX125.9MML," $16,485.00 "
4470,6154678,HIP JOINT DEV 28MM/+8 V40," $1,465.00 "
4470,6155261,HIP JOINT DEV 28MMX3MML HEAD," $1,750.00 "
4470,6151161,HIP JOINT DEV 28X40MM CEMENTLESS," $9,013.00 "
4470,6155246,HIP JOINT DEV BEARING 4MM F/DUAL," $6,125.00 "
4470,6143531,HIP JOINT DEV IMP SYSTEM," $28,840.00 "
4470,6156822,HIP JOINT DEV LINER 36MM G7," $11,261.00 "
4470,6152193,HIP JOINT DEV LINER G7 DUAL 42MM E," $10,169.00 "
4470,6156681,HIP JOINT DEV LINER SZ 50 36MM," $8,278.00 "
4470,6151757,HIP JOINT DEV STEM 11MM, $536.00 
4470,6155196,HIP JOINT DEV STEM FEM 7MMX115MML," $7,875.00 "
4470,6152177,HIP JOINT DEVICE 28MM ID X 42MM OD," $9,013.00 "
4470,6153290,HIP JOINT DEVICE 28MM X 6MML," $1,750.00 "
4470,6150189,HIP JOINT DEVICE 3.5MM 12/14 28MM," $2,575.00 "
4470,6151237,HIP JOINT DEVICE 32MM T12/14 STD," $7,107.00 "
4470,6149637,HIP JOINT DEVICE 49MMX28MM," $2,634.00 "
4470,6153274,HIP JOINT DEVICE 52MM DIA E1," $6,125.00 "
4470,6153258,HIP JOINT DEVICE 54MM SPACER," $10,500.00 "
4470,6150247,HIP JOINT DEVICE 56MM 3-TITANIUM," $6,226.00 "
4470,6153308,HIP JOINT DEVICE 58MM 42MM M2A MG," $7,350.00 "
4470,6152219,HIP JOINT DEVICE 7MM 12/14 28MM," $2,575.00 "
4470,6150171,HIP JOINT DEVICE BEARING 28X38MM," $9,013.00 "
4470,6156988,HIP JOINT DEVICE LINER COCR 38MM," $6,510.00 "
4470,6150205,HIP JOINT DEVICE LINER G7 38MM," $10,169.00 "
4470,6151302,HIP JOINT DEVICE LINER SZ C 32MM," $16,570.00 "
4470,6153266,HIP JOINT DEVICE POR ST/MOM CP/E1," $74,235.00 "
4470,6151740,HIP JOINT DEVICE SHELL 44MM," $2,060.00 "
4470,6152284,HIP JOINT DEVICE SHELL 52MM," $22,820.00 "
4470,6150213,HIP JOINT DEVICE SHELL G7 48MM," $22,820.00 "
4470,6150718,HIP JOINT DEVICE STEM 15MMX155MML," $15,239.00 "
4470,6150692,HIP JOINT DEVICE STEM 18X155MM," $15,239.00 "
4470,6153233,HIP JOINT DEVICE STEM 227MML," $15,619.00 "
4470,6147151,HIP LINER G7 DUAL MOBILE 50MM," $6,180.00 "
4470,6146344,HIP OSSEO TI ACETAB SHELL MULTI HL," $18,823.00 "
4470,6141709,HIP RESTORATION INS 28X58MM," $10,300.00 "
4470,5130976,HIP RESTORATION MODULAR STEM," $18,980.00 "
4470,6147946,HIP REVISION STEM," $30,457.00 "
4470,6147938,HIP SCREW 6.5X55ML TITA FOAM," $1,416.00 "
4470,6157564,HIP SHELL LINER ACTB 51X28MM," $3,215.00 "
4470,6157069,HIP SHELL SZ 68 RT RESTORATION," $13,013.00 "
4470,6149397,HIP SPACER CEMENT STEM SZ 6/7 13MM, $600.00 
4470,6107650,HIP SPACER DISTAL 13MM OD W/STEM, $742.00 
4470,6149462,HIP STANDARD HEAD 163662," $2,575.00 "
4470,6112320,HIP STEM # 4," $14,935.00 "
4470,6141675,HIP STEM FEM SZ 9 49X120X37MM," $14,935.00 "
4470,6140792,HIP STEM SZ # 8," $14,935.00 "
4470,6116180,HIP TANDEMBIPOLAR POROUS FEM," $15,450.00 "
4470,6143960,HIP TAPERLOC COMP MICRO STEM," $12,360.00 "
4470,6147300,HIP TOTAL BALL 28MM + 0," $5,523.00 "
4470,6199699,HIP TOTAL CAP ON POLY POROUS," $24,720.00 "
4470,6137301,HIP UNIOPOLAR CEMENTED LOW DMD FEM," $7,725.00 "
4470,6136493,HIP UNIPOLAR HIGH DMD W/UNIPOLAR," $7,725.00 "
4470,5146139,HIP WRAP LARGE PLUS KOOL PACK, $564.00 
4470,5125968,HIP WRAP MEDIUM PLUS, $565.00 
4470,5146147,HIP WRAP X-LARGE PLUS KOOL PACK, $565.00 
4470,6142707,HIP/FEMORAL HEAD -3MM," $4,846.00 "
4470,6122410,HIP-UNIPOLAR HIGH DEMAND FEMORAL," $7,725.00 "
4509,6681456,HLA TYPING A B OR C 1 ANTIGEN [AP, $28.10 
4540,6848212,HLA TYPING A B OR C MULTI ANTIGENS, $342.00 
4470,6106447,HOFFMANN PIN 4/5/6MM 5/8/11MM," $4,148.00 "
4470,6110886,HOFFMANN STRAIGHT POST 11MM, $783.00 
4470,6108591,HOLDING SLEEVE FOR SM SCREWDRIVER," $2,035.00 "
4470,6114458,HOLLOW REAMER COMP FOR 4.5 SCREW," $4,995.00 "
4470,5122825,HOLMIUM YAG LASER SYSTEM," $2,471.00 "
4710,9407495,HOMATROPINE 2% OPHTH SOL 5ML, $120.00 
4710,9407503,HOMATROPINE 5% OPHTH SOL 5ML, $139.00 
4500,6530885,HOMOGENIZATION TISSUE FOR CULTURE, $51.00 
4470,5133939,HOOD SRG SHLD T4 HLMT H EFFCN PRSNL," $2,588.00 "
4470,6133821,HTA PRO CERVA GENESYS SET," $14,400.00 "
4710,9462664,HUMAN PCC (KCENTRA) 1000UN INJ," $13,345.00 "
4710,9459876,HUMAN PCC (KCENTRA) 500UN INJ," $6,720.00 "
4470,6105811,HUMERAL  HEAD DUAL RADIUS 45X21MM," $13,673.00 "
4470,6128250,HUMERAL CUP 36X4MM," $13,261.00 "
4470,6142681,HUMERAL HEAD SHORT," $12,187.00 "
4470,6142673,HUMERAL JOINT DEV STEM 13MM," $17,609.00 "
