Charge / Procedure Number,Billing Description,CDM Price
2921389,Bilirubin Total,57.00
2921392,Neonatal Bilirubin,57.00
2921396,Blood Gas Arterial,359.60
2921399,Blood Gas Capillary,359.60
2921402,Blood Gas Venous,359.60
2921414,CBC w/Diff,169.80
2921416,C3 Complement,96.20
2921418,C4 Complement,96.20
2921420,Calcitonin Level,329.00
2921422,Calcium Level 24 Hour Urine,125.90
2921426,Ionized Calcium Level,185.30
2921428,Calcium Level Total,58.90
2921432,Cancer Antigen (CA) 125 in the Presence of Human A,172.30
2921438,Carbamazepine Level,288.60
2921442,CBC,119.00
2921446,CEA,198.00
2921448,Cardiolipin IgG,207.60
2921448{2},Cardiolipin IgA,207.60
2921448{3},Cardiolipin IgM,207.60
2921448{4},Cardiolipin Antibody Screen,207.60
2921450,Cell Count w/ Diff Body Fluid,135.40
2921452,Cell Count w/ Diff CSF,135.40
2921458,Cholesterol HDL,86.70
2921460,Cholesterol LDL,108.10
2921462,Cholesterol Total,48.70
2921468,Cold Agglutinins Titer,223.60
2921470,Serum Comprehensive Metabolic Panel,172.20
2921472,Cortisol,172.10
2921474,Cortisol 24 Hour Urine,228.00
2921476,Creatine Kinase,158.00
2921476{2},Total CK,158.00
2921484,LC Total CK,158.00
2921484{2},CK Isoenzymes,142.30
2921484{3},LC CK BB,135.90
2921484{4},LC CK MM,135.90
2921484{5},LC CK MB,135.90
2921490,C-Reactive Protein,94.20
2921493,Cryoglobulin,108.10
2921495,D-Dimer,362.00
2921497,Digoxin Level,255.40
2921499,Eosinophil Count,6.40
2921501,Eosinophil Smear Nasal,57.80
2921503,Eosinophil Urine,57.80
2921505,Estradiol Level,229.20
2921507,Estriol Level,65.30
2921509,Ethanol Level,37.50
2921511,Ferritin,163.10
2921517,Fibrinogen,165.10
2921519,Folate Level,128.10
2921521,FSH Level,203.20
2921528,GGT,88.80
2921530,Gastrin Level,167.50
2921532,Gentamicin Level,221.50
2921534,Gentamicin Level Peak,221.50
2921536,Gentamicin Level Trough,221.50
2921540,Haptoglobin,140.20
2921546,Hemoglobin,61.80
2921549,Hematocrit,53.50
2921552,Hemoglobin A1c,154.40
2921556,Hepatic Function Panel,146.60
2921559,Hepatitis A Total Ab,175.50
2921563,Hepatitis A Antibody IgM,175.50
2921565,Hepatitis B Core Antibody,175.50
2921569,Hepatitis B Core Antibody IgM,114.00
2921571,"Hepatitis B Surface Antibody, Qualitative",114.50
2921573,Hepatitis B Surface Antigen,119.80
2921575,Hepatitis Be Antibody,174.40
2921577,Hepatitis Be Antigen,138.00
2921579,Hepatitis C Antibody,177.60
2921581,Hepatitis Panel Acute,455.70
2921585,Homocysteine Total,270.70
2921600,Iron Level,104.50
2921611,Lactate Dehydrogenase,76.50
2921615,Lactate Dehydrogenase Body Fluid,76.50
2921619,Lactic Acid,203.30
2921623,"Lead Level, Blood (adult)",91.50
2921626,Legionella Antigen Urine,244.00
2921628,Lipase Level,154.10
2921630,Lipid Panel,154.10
2921633,Lithium Level,156.20
2921635,Luteinizing Hormone,185.30
2921641,Magnesium Level,103.30
2921643,Magnesium Level 24 Hour Urine,103.30
2921649,Mononucleosis Screen,20.20
2921652,Myoglobin,252.30
2921654,Occult Blood Gastric Fluid,43.90
2921656,Occult Blood Stool (IFOB),57.80
2921666,Osmolality Urine,171.00
2921669,Prothrombin Time,89.50
2921672,PTT,32.10
2921674,pH,110.30
2921676,pH Body Fluid,92.00
2921684,Phenobarbital Level,199.00
2921686,Phenytoin Level Total,220.30
2921691,Phosphorus Level,81.60
2921697,Phosphorus Level Urine 24 Hour,17.10
2921699,Platelet Count,17.80
2921701,Progesterone Level,170.30
2921703,Prolactin Level,196.00
2921705,Prostate Specific Antigen,192.60
2921709,Protein 24 Hour Urine,125.90
2921712,Protein Body Fluid,60.80
2921714,Protein CSF,279.30
2921716,Protein C Total,330.60
2921726,Protein Total,14.30
2921730,Protein Urine,125.90
2921732,RPR,85.60
2921734,.RPR Titer,90.30
2921751,Salicylate Level,27.80
2921753,Sedimentation Rate,61.80
2921761,T3 Total,154.40
2921763,T3 Free,154.40
2921766,T3 Uptake,97.40
2921771,Testosterone Level Free,163.90
2921773,Testosterone Level Total,152.70
2921775,Theophylline Level,215.00
2921780,Thyroglobulin Antibody,146.80
2921786,Thyroid Stimulating Hormone,163.20
2921790,T4,108.10
2921792,Free T4,190.00
2921798,Tobramycin Level Peak,384.10
2921800,Tobramycin Level Trough,384.10
2921802,Urine Drug Screen,212.90
2921805,Transferrin,124.80
2921807,Triglycerides,73.80
2921812,Troponin-I,367.00
2921816,Urea Nitrogen 24 Hour Urine,138.00
2921820,Uric Acid,73.20
2921822,Uric Acid 24 Hour Urine,73.20
2921830,Urinalysis w/Micro/Culture if Indicated,111.60
2921841,Valproic Acid Level,256.50
2921843,Vancomycin Level,332.80
2921845,Vancomycin Level Peak,332.80
2921847,Vancomycin Level Trough,332.80
2921849,Vitamin B12 Level,126.90
2921852,Vitamin D 25 Hydroxy Level,195.00
2921854,White Blood Count,48.70
2921864,Manual Diff,123.50
2921995,Anaerobic Culture,277.90
2921998,Blood Culture,316.70
2922001,Body Fluid Culture,224.70
2922010,Cerebrospinal Fluid Culture,224.70
2922024,Ear Culture,224.70
2922030,Eye Culture,224.70
2922036,Genital Culture,224.70
2922039,Gonorrhea Culture,224.70
2922049,Medical Device Culture,224.70
2922055,Nasal Culture,224.70
2922058,Respiratory Culture,224.70
2922065,Sputum Culture,224.70
2922068,Stool Culture,35.60
2922071,Throat Culture,224.70
2922074,Tissue Culture,224.70
2922077,Urine Culture,30.90
2922080,Wound Culture,224.70
2922086,Gram Stain,92.30
2922536,ABO/Rh,79.60
2922544,SC1 Gel,41.70
2922544{2},SC2 Gel,41.70
2922544{3},SC3 Gel,41.70
2922547,Ref Lab Antibody ID,486.90
2922550,DAT,163.90
2922550{2},IgG C3D,57.00
2922553,Ref Lab Antigen Type,25.70
2922560,Fetal Screen,340.30
29423421,ROOM&BOARD PREMATERNAL PATIENT,164.32
29423823,ROOM&BOARD PREMATERNAL ESCORT,164.32
2960842,Observation Care Discharge,220.40
2960844,Initial Observation Care,417.30
2960850,Initial Hospital Care Level 1,356.30
2960852,Initial Hospital Care Level 2,479.40
2960854,Initial Hospital Care Level 3,588.50
2960856,Subseq Hospital Care Level 1,187.30
2960858,Subseq Hospital Care Level 2,255.70
2960860,Subseq Hospital Care Level 3,377.70
2960862,Obs/ Same Day Inpatient Care Level 1,352.00
2960864,Obs/ Same Day Inpatient Care Level 2,666.60
2960868,Hosp Discharge Day Management 30 min or less,221.50
2960870,Hosp Discharge Day Management more than 30 min,277.10
2960908,Emergency Dept Visit Level 1,131.60
2960908,Emergency Dept Visit Level 1,343.20
2960910,Emergency Dept Visit Level 2,176.60
2960910,Emergency Dept Visit Level 2,671.00
2960912,Emergency Dept Visit Level 3,265.40
2960912,Emergency Dept Visit Level 3,"1,265.80"
2960914,Emergency Dept Visit Level 4,397.00
2960914,Emergency Dept Visit Level 4,"2,508.60"
2960916,Emergency Dept Visit Level 5,590.60
2960916,Emergency Dept Visit Level 5,"4,643.70"
2960924,Crit Care E&M 1st Hour,59.90
2960926,Crit Care Each Addl 30 min,500.80
2961029,Initial Comp Preventive Med 18-39 yrs New,388.40
2961043,Periodic Comp Preventive Med 18-39 years Est,185.10
2961045,Periodic Comp Preventive Med 40-64 yrs Est,185.10
300698041,NUC51,113.00
3023359,CT Humerus w/o Contrast Left,"1,974.40"
3023359{2},Report,422.80
307838781,Cath for Hysterography,508.30
307838851,Attempted VBAC W/Aftercare,"4,819.30"
307839325,Ligate Oviducts during Cesarean,294.30
308228415,Therapy INJ of Carpal Tunnel,275.00
312341617,.MTB-RIF,59.40
313079005,TX Penis Lesion,730.80
316361511,Pneumococcal Ab (23 Serotype),64.10
318532,bLac,80.30
318687,Gram,92.30
318895,Pyr,151.90
318978,ST,113.00
319350,GS,92.30
330116477,BH AST Billable Unit,150.90
330116477{2},BH AST Non-Billable Unit,150.90
330116477{3},BH T1023 AST VTC billable,150.90
330116477{4},BH CSR Billable Unit,44.90
330116477{5},BH CSR Non-Billable Unit,44.90
333323919,Apolipoprotein A-1,65.30
333323919{2},Necroinflamm Activity Scoring:,58.20
333323919{3},Haptoglobin FibroSURE,53.50
333323919{4},LC GGT,30.90
333323919{5},LC ALT,22.60
333323919{6},LC Bili Total,21.40
334408739,Machine,74.40
334408739{2},Manual,70.60
335536771,"InformaSeq(SM) with X, Y Analysis",64.20
335872737,H pylori Breath Test (Adult),253.00
3390828,Incentive Spirometry,110.50
3411368,Infectious Agent Detection RNA DNA,148.50
349187609,Cord Blood pH Arterial,359.60
349187691,Cord Blood pH Venous,296.40
353215111,BH Group Therapy 90853 60/90 NB,532.90
353215111{10},BH Individual Therapy 90837 60/90 NB,351.00
353215111{11},BH Group Therapy 90853-U7 30/90,266.40
353215111{12},BH Group Therapy 90853-U7,266.40
353215111{13},BH Group Therapy 90853-U7 NB,266.40
353215111{14},BH Group Therapy 90853-U7 30/90 NB,266.40
353215111{15},BH Family Therapy 90847 60/90,247.20
353215111{16},BH Family Therapy 90847 NB,247.20
353215111{17},BH Family Therapy 90847 60/90 NB,247.20
353215111{18},BH Family Therapy 90847,247.20
353215111{19},BH Family Therapy 90847-U7 30/90 NB,218.30
353215111{2},BH Group Therapy 90853,532.90
353215111{20},BH Family Therapy 90847-U7 30/90,218.30
353215111{21},BH Family Therapy 90847-U7,218.30
353215111{22},BH Family Therapy 90847-U7 NB,218.30
353215111{23},BH Family Therapy 90846 60/90 NB,206.50
353215111{24},BH Family Therapy 90846,206.50
353215111{25},BH Family Therapy 90846 NB,206.50
353215111{26},BH Family Therapy 90846 60/90,206.50
353215111{27},BH Individual Therapy 90832,121.20
353215111{28},BH Individual Therapy 90832 30/90 min.,121.20
353215111{29},BH Individual Therapy 90832 NB,109.10
353215111{3},BH Group Therapy 90853 60/90,532.90
353215111{30},BH Individual Therapy 90832 30/90 NB,109.10
353215111{31},BH Family Therapy 90846-U7,77.00
353215111{32},BH Family Therapy 90846-U7 30/90,77.00
353215111{33},BH Family Therapy 90846-U7 NB,77.00
353215111{34},BH Family Therapy 90846-U7 30/90 NB,77.00
353215111{35},BH CCSS-I H2015,19.30
353215111{36},BH CCSS-I H2015 NB,19.30
353215111{37},BH TBHS-Ind H2019,19.30
353215111{38},BH TBHS H2019-HR NB,19.30
353215111{39},BH TBHS H2019-HS NB,19.30
353215111{4},BH Group Therapy 90853 NB,532.90
353215111{40},BH TBHS-Ind H2019 NB,19.30
353215111{41},BH TBHS H2019-HR,19.30
353215111{42},BH TBHS H2019-HS,19.30
353215111{43},BH CM T1016 PHONE NB,18.20
353215111{44},BH CM T1016 NB,18.20
353215111{45},BH CM T1016,18.20
353215111{46},BH TBHS-G H2019-HQ,9.60
353215111{47},BH TBHS-G H2019-HQ NB,9.60
353215111{48},BH CCSS-G H2015-HQ,9.60
353215111{49},BH CCSS-G H2015-HQ NB,9.60
353215111{5},BH Individual Therapy 90837 NB,351.00
353215111{6},BH Individual Therapy 90837  60/90 Min.,351.00
353215111{7},BH Individual Therapy 90834,351.00
353215111{8},BH Individual Therapy 90834 NB,351.00
353215111{9},BH Individual Therapy 90837,351.00
3534620,XR Chest Decubitus Bilateral,180.50
3534620{2},Report,65.30
3534623,XR Chest Decubitus Left,152.00
3534623{2},Report,65.30
3534626,XR Chest Decubitus Right,152.00
3534626{2},Report,65.30
3596156,US Consultation Outside Film,44.90
3596161,US Paracentesis,"1,308.90"
3596161{2},US Paracentesis,"1,179.10"
3596161{3},Report,382.40
3596164,US Thoracentesis,"1,308.90"
3596164{2},US Thoracentesis,"1,179.10"
3596164{3},Report,382.40
3596167,US Thyroid,451.30
3596167{2},Report,193.60
3596170,US Unlisted Procedure,547.50
3596170{2},US Unlisted Procedure,493.30
3596170{3},Report,91.50
3596241,MA Consultation Outside Film,44.90
3596254,CT IAC w/o Contrast,"2,251.90"
3596254{2},Report,536.80
3596348,CT Sinus w/o Contrast,"2,401.10"
3596348{2},Report,469.10
3623989,BiPAP,"2,734.10"
3623989{2},CPAP,"2,734.10"
36392378,Pediatric Dental Preop,187.30
36421429,IV Push ADD New Drug,251.70
36518485,Day Habilitation Each 15 Min,18.20
36695193,Immunization Admin IM/SQ initial,35.60
36695241,Immunization Admin ADD IM/SQ,35.60
36695245,Immunization Admin Oral/Nasal Initial,55.00
36695267,Immunization Admin Oral/Nasal Add,57.20
36697038,IV DX Infusion ADD 1 HR,200.80
369733243,Rubella Antibody IgG,117.70
370674487,Occult Blood Stool (Card),57.80
37598742,Sensory Integration,77.90
37598749,OT Manual Therapy 1 or More Regions,177.90
37598793,"OT Therapy activities, direct 1-1 EA 15 MIN",197.00
37598853,OT Self-care/home training  EA 15 MIN,165.20
37598859,OT Orthotic MGMT and Training EA 15MIN,132.20
3856810,US Echo Umbilical Artery,384.10
3856810{2},Report,164.80
3856842,XR Gastrografin Swallow,805.90
3856842{2},Report,125.90
3856853,XR Upper GI w/ Small Bowel Gastrografin,565.40
3856853{2},Report,242.30
3856856,MA Mammogram Digital Diagnostic Left,263.20
3856856{2},MA Mammogram Digital Diagnostic Left,263.20
3856856{3},Report,234.30
3856856{4},Report,84.30
3856859,MA Mammogram Digital Diagnostic Bilat,327.40
3856859{2},MA Mammogram Digital Diagnostic Bilat,327.40
3856859{3},Report,291.11
3856859{4},Report,81.61
3856862,MA Mammogram Digital Diagnostic Right,263.20
3856862{2},MA Mammogram Digital Diagnostic Right,263.20
3856862{3},Report,234.30
3856862{4},Report,84.30
38744612,Vital Capacity Total,208.30
3883373,Aerosol Treatment,288.50
3883375,Bi-level Positive Airway Pressure,"2,734.10"
3883378,Chest Physiotherapy,498.90
3883380,Continuous Positive Airway Pressure,"2,734.10"
3883385,RT INCENTIVE SPIROMETRY,555.30
3883388,Intermittent Positive Pressure Breathing,52.10
3883391,Meter Dose Inhaler Treatment,288.50
3883401,Peak Expiratory Flow,208.30
3883407,Spirometry Bedside,500.30
3883412,Spirometry,555.30
3883414,SPUTUM INDUCTION,288.50
3883416,Ventilator Settings,"5,141.60"
390527615,Frenectomy AMB,863.50
3916133,Report,266.09
3916133{2},MA Mammogram Digital Screening,239.70
3916133{3},MA Mammogram Digital Screening,239.70
3916133{4},Report,91.50
39220318,ED Closed TX Big Toe Fracture,429.10
392711875,Continuous Glucose Monitoring Placement,0.00
392712157,Continuous Glucose Monitoring Interpretation,134.00
39611251,Biopsy Procedure Breast Percutaneous Needle Core,174.40
397715979,Trachelorrhaphy,"1,075.40"
399033011,Drain External Ear Lesion,722.30
407375901,Advance Care Planning E/M Service 99497,307.10
40977854,Urinary Cath For Specimen Collection,32.10
410644725,MNTR INTERSTITIAL FLUID PRSURE CMPRT SYNDROME,801.40
410644751,Closed TX Post Hip arthroplasty W/ANES,"2,011.60"
410644885,Closed TX humeral Shaft w/manip w/wo retract,"1,677.80"
410648765,AIRLINE Patient Booking FEE A0170,24.00
410648775,Airline Escort Booking Fee A0170TK,24.00
413714703,Buprenorphine Screen and Confirmation,212.90
4149435,ARTERIAL LINE INSERTION,263.20
4149438,CENTRAL LINE INSERTION,"2,201.00"
417960953,Low 97161,304.20
417960953{2},High 97163,304.20
417960953{3},Moderate 97162,304.20
417961027,97164,190.70
4198448,CT TMJ w/o Contrast Bilateral,"2,401.10"
4198448{2},Report,469.10
4198451,CT TMJ w/o Contrast Left,"2,401.10"
4198451{2},Report,469.10
4198454,CT TMJ w/o Contrast Right,"2,401.10"
4198454{2},Report,469.10
4198503,US Lower Extremity Non-Vascular Bilat,421.60
4198503{2},US Lower Extremity Non-Vascular Bilat,416.20
4198503{3},Report,185.30
4198506,US Lower Extremity Non-Vascular Left,416.20
4198506{2},US Lower Extremity Non-Vascular Left,403.80
4198506{3},Report,185.30
4198510,US Lower Extremity Non-Vascular Right,416.20
4198510{2},US Lower Extremity Non-Vascular Right,403.80
4198510{3},Report,185.30
4198524,US Upper Extremity Non-Vascular Bilat,462.00
4198524{2},US Upper Extremity Non-Vascular Bilat,416.20
4198527,US Upper Extremity Non-Vascular Left,416.20
4198527{2},US Upper Extremity Non-Vascular Left,416.20
4198530,US Upper Extremity Non-Vascular Right,416.20
4198530{2},US Upper Extremity Non-Vascular Right,416.20
4198545,XR Knee 4 Views w/ Tunnel + Sunrise Left,585.50
4198545{2},Report,99.80
4198548,XR Knee 4 Views w/ Tunnel + Sunrise Righ,585.50
4198548{2},Report,99.80
4198551,XR Shoulder Intern/Extern Rotation Bilat,560.60
4198551{2},Report,91.60
4198554,XR Shoulder Intern/Extern Rotation Left,215.00
4198554{2},Report,92.60
4198557,XR Shoulder Intern/Extern Rotation Right,215.00
4198557{2},Report,92.60
4198560,XR Spine Cervical Flexion + Extension,614.80
4198560{2},Report,82.00
4198563,XR Spine Lumbar Flexion + Extension,613.20
4198563{2},Report,83.10
4198566,XR Wrist Complete w/ Navicular Left,179.30
4198566{2},Report,77.20
4198569,XR Wrist Complete w/ Navicular Right,179.30
4198569{2},Report,77.20
4198573,XR Zygomatic Arches,591.70
4198573{2},Report,80.30
42047855,ED Treat Finger Fracture Each Finger,806.80
420910863,PT EVAL LOW 97161 BCE,304.20
420910927,PT EVAL MOD COMLPEX 97162 BCE,304.20
420910981,PT EVAL HIGH COMPLEX 97163 BCE,304.20
420911013,PT RE-EVAL EST PLAN OF CARE 97164 BCE,204.10
42138465,ED I&D Abscess Complex or Multiple,425.90
428481707,DSMT Group Session 2 or more pers Medicare (G0109),194.00
428481707{2},DSMT Face-to-Face; Individual CPT (98960),90.10
428481707{3},DSMT Individual Medicare  (G0108),52.90
428481707{4},DSMT for 2 - 4 Patients CPT (98961),44.50
428481707{5},DSMT for 5 - 8 Patients CPT (98962),31.80
428481779,Re-Ass & Subseq Interv 2nd Ref; Face/Face 15 min,99.50
428481779{10},Group (2 or more individuals); 30 min (VTC),40.10
428481779{2},Re-Ass & Subs Interv 2nd Ref; Face/Face 15min(VTC),99.50
428481779{3},Initial Assess & Interv; Face to Face 15 min,95.30
428481779{4},Initial Assess & Interv; Face to Face 15 min (VTC),95.30
428481779{5},Re-Assess & Subseq Interv; Face to Face 15 min,74.50
428481779{6},Re-Ass & Subseq Interv; Face to Face 15 min(VTC),74.50
428481779{7},Group Re-Ass & Subs Interv 2nd Ref; F/F 15 min,53.50
428481779{8},Group Re-Ass&Subs Interv 2nd Ref; F/F 15 min(VTC),53.50
428481779{9},Group (2 or more individuals); each 30 min,40.10
43023162,Medical team conference Without Direct Face-to-Fac,59.90
43180202,Gastric Aspiration,221.50
432011813,Cryo Pooled 5,56.70
436052833,Remote Event Monitor,376.20
43727242,ED Closed TX Nursemaid Elbow,222.60
437280981,Procalcitonin,109.10
43884572,ED Canthotomy/Incision of Eyelid Fold,556.40
43892988,ED Treat Humerus Fracture WO manipulation,904.20
43893803,ED Treat Fracture Radius/ULNA closed w/manipulatio,"1,322.50"
44038703,Fecal Lactoferrin,119.50
440776949,CPAP Initiation and management-94660,"2,734.10"
443413047,REMOVAL IMPACTED CERUMEN IRRIGATION/LVG UNILAT,172.30
4510236,CMV-,102.20
453916233,AMNIOCENTESIS DIAGNOSIC,286.60
453916595,US GUIDANCE AMNIOCENTESIS IMG S&I,111.90
45409281,"Gynecologic Pap 30-65, Liquid-based Preparation an",150.90
454113269,ORTHOPTIC &/PLEOPTIC TRAINING W/MEDICAL DIRECT,175.50
4573247,Wound Care Neg Pressure Therapy > 50 cm Charge,543.90
4573247{10},Gait Training Charge Units,208.40
4573247{11},Therapeutic Activities Charge Units,197.00
4573247{12},Therapeutic Exercise Charge Units,186.60
4573247{13},Wheelchair Management Charge Units,181.70
4573247{14},PT Manual Therapy Massage,177.90
4573247{15},Manual Therapy Charge Units,177.90
4573247{16},Wound Care Skilled Debridement 6+ Nails Charge,171.00
4573247{17},Self-Care Charge Units,165.20
4573247{18},E-Stim Therapy Charge Units,147.70
4573247{19},Ultrasound Therapy Charge Units,143.60
4573247{2},Wound Care Selective Debridement > 20cm Charge,501.50
4573247{20},Community/ Work Training Charge Units,138.60
4573247{21},Massage Charge Units,137.40
4573247{22},Wound Care Non-Selective Debride Charge,134.70
4573247{23},Orthotic Training Charge Units,132.20
4573247{24},Neuromuscular Reeducation Charge Units,128.40
4573247{25},Cold/ Hot Pack Charge Units,109.90
4573247{26},Wound Care Trim Non-Dystrophic Nails Charge,85.60
4573247{27},Wound Care Skilled Debridement 1-5 Nails Charge,43.90
4573247{3},Wound Care Dress/Debride Partial Burn 5-10% Charge,468.70
4573247{4},Whirlpool Charge,383.60
4573247{5},Wound Care Neg Pressure Therapy 50 cm or < Charge,329.10
4573247{6},Wound Care Dress/Debride Partial Burn > 10% Charge,328.50
4573247{7},Wound Care Dress/Debride Partial Burn < 5% Charge,326.60
4573247{8},Wound Care Selective Debridement 20cm or < Charge,289.80
4573247{9},PT Group Therapy Activity Units,223.60
4573248,Wound Care Neg Pressure Therapy > 50 cm Charge,545.20
4573248{10},Gait Training Charge Units,208.40
4573248{11},Therapeutic Activities Charge Units,197.00
4573248{12},Therapeutic Exercise Charge Units,186.60
4573248{13},Neuromuscular Reeducation Charge Units,183.00
4573248{14},Wheelchair Management Charge Units,181.70
4573248{15},Manual Therapy Charge Units,177.90
4573248{16},PT Manual Therapy Massage,177.90
4573248{17},Wound Care Skilled Debridement 6+ Nails Charge,171.00
4573248{18},Self-Care Charge Units,165.20
4573248{19},Massage Charge Units,160.30
4573248{2},Wound Care Selective Debridement > 20cm Charge,501.50
4573248{20},Ultrasound Therapy Charge Units,143.60
4573248{21},Community/ Work Training Charge Units,138.60
4573248{22},Wound Care Non-Selective Debride Charge,134.70
4573248{23},Orthotic Training Charge Units,132.20
4573248{24},Prosthetic Training Charge Units,132.20
4573248{25},Cold/ Hot Pack Charge Units,109.90
4573248{26},Wound Care Trim Non-Dystrophic Nails Charge,85.60
4573248{27},Wound Care Skilled Debridement 1-5 Nails Charge,39.60
4573248{3},Wound Care Dress/Debride Partial Burn 5-10% Charge,468.70
4573248{4},Whirlpool Charge,383.60
4573248{5},Wound Care Neg Pressure Therapy 50 cm or < Charge,329.10
4573248{6},Wound Care Dress/Debride Partial Burn > 10% Charge,328.50
4573248{7},Wound Care Dress/Debride Partial Burn < 5% Charge,326.60
4573248{8},Wound Care Selective Debridement 20cm or < Charge,289.80
4573248{9},PT Group Therapy Activity Units,223.60
4573253,Wound Care Neg Pressure Therapy > 50 cm Charge,545.20
4573253{10},Gait Training Charge Units,208.40
4573253{11},Therapeutic Activities Charge Units,197.00
4573253{12},Therapeutic Exercise Charge Units,186.60
4573253{13},Wheelchair Management Charge Units,181.70
4573253{14},PT Manual Therapy Massage,177.90
4573253{15},Manual Therapy Charge Units,177.90
4573253{16},Wound Care Skilled Debridement 6+ Nails Charge,171.00
4573253{17},Self-Care Charge Units,165.20
4573253{18},E-Stim Therapy Charge Units,147.70
4573253{19},Ultrasound Therapy Charge Units,143.60
4573253{2},Wound Care Selective Debridement > 20cm Charge,501.50
4573253{20},Community/ Work Training Charge Units,138.60
4573253{21},Massage Charge Units,137.40
4573253{22},Wound Care Non-Selective Debride Charge,134.70
4573253{23},Orthotic Training Charge Units,132.20
4573253{24},Neuromuscular Reeducation Charge Units,128.40
4573253{25},Cold/ Hot Pack Charge Units,109.90
4573253{26},Wound Care Trim Non-Dystrophic Nails Charge,85.60
4573253{27},Wound Care Skilled Debridement 1-5 Nails Charge,39.60
4573253{3},Wound Care Dress/Debride Partial Burn 5-10% Charge,468.70
4573253{4},Whirlpool Charge,383.60
4573253{5},Wound Care Neg Pressure Therapy 50 cm or < Charge,329.10
4573253{6},Wound Care Dress/Debride Partial Burn > 10% Charge,328.50
4573253{7},Wound Care Dress/Debride Partial Burn < 5% Charge,326.60
4573253{8},Wound Care Selective Debridement 20cm or < Charge,289.80
4573253{9},PT Group Therapy Activity Units,223.60
4573254,Wound Care Neg Pressure Therapy > 50 cm Charge,545.20
4573254{10},Therapeutic Exercise Charge Units,186.60
4573254{11},Neuromuscular Reeducation Charge Units,183.00
4573254{12},Manual Therapy Charge Units,177.90
4573254{13},Wound Care Skilled Debridement 6+ Nails Charge,171.00
4573254{14},Self-Care Charge Units,165.20
4573254{15},Wound Care Trim Non-Dystrophic Nails Charge,150.90
4573254{16},E-Stim Therapy Charge Units,147.70
4573254{17},Ultrasound Therapy Charge Units,143.60
4573254{18},Community/ Work Training Charge Units,138.60
4573254{19},Massage Charge Units,137.40
4573254{2},Wound Care Selective Debridement > 20cm Charge,501.50
4573254{20},Wound Care Non-Selective Debride Charge,134.70
4573254{21},Orthotic Training Charge Units,132.20
4573254{22},Prosthetic Training Charge Units,132.20
4573254{23},Wheelchair Management Charge Units,110.50
4573254{24},Cold/ Hot Pack Charge Units,109.90
4573254{25},E-Stim for Stage III-IV Wound Charge,56.70
4573254{26},Wound Care Skilled Debridement 1-5 Nails Charge,43.90
4573254{3},Wound Care Dress/Debride Partial Burn 5-10% Charge,468.70
4573254{4},Wound Care Neg Pressure Therapy 50 cm or < Charge,329.10
4573254{5},Wound Care Dress/Debride Partial Burn > 10% Charge,328.50
4573254{6},Wound Care Dress/Debride Partial Burn < 5% Charge,326.60
4573254{7},Wound Care Selective Debridement 20cm or < Charge,289.80
4573254{8},Gait Training Charge Units,208.40
4573254{9},Therapeutic Activities Charge Units,197.00
459057937,Nicotine and Cotinine Screen and Confirmation,212.90
460216291,Hostel Escort A0210,126.00
46369502,Aph RBC ACDA AS3 LR,678.40
46486170,ED Closed Treatment Ankle Fracture W/Manipulation,"1,177.00"
46563271,STAT Campy,71.70
46564168,ED Treat Metacarpal Fracture Each Bone W/Manipulat,224.70
46864339,ED Closed Treatment Wrist Bone Fracture W/Manipula,"1,080.70"
468647225,1 unit,47.10
468647225{2},BH SBIRT (billable unit),47.10
468647247,BH SBIRT (non-billable unit),47.10
468647247{2},1 unit,47.10
474445035,Closed treatment of tibial shaft fracture W/Manip,"1,698.50"
474445343,ED THORACENTESIS NEEDLE/CATH PLEURA W/IMAGING,424.20
474445353,"ED PHYS Gastric intubation and aspiration(s),gastr",81.90
474445709,ED Closed TX Radial SHFT and Closed TX raioulnar j,"1,824.50"
474446603,ED Closed treatment of distal fibular fracture w/m,"1,421.60"
474446617,ED Closed treatment of acetabulum FX W/Manip W/WO,"1,284.00"
47986030,Hemorrhoid Banding SURG,829.30
482778687,"Anti-Factor Xa, Xa Inhibitor",258.90
488077693,"Respiratory Panel (Flu A+B, RSV)",422.70
49261849,Individual Psychotherapy 60 minutes,210.20
49261886,Individual Psychotherapy 60min Child,210.20
497935999,Neonate Cretical Care Initial,"3,435.80"
497936147,Subsequent Days NeoNate Critical Care,"1,486.20"
497945117,OT Eval Low Complex (30Min),341.00
497945117{2},OT Eval Mod Complex (45Min),341.00
497945117{3},OT Eval High Complex (60Min),341.00
497945181,OT Eval High Complex (60Min),341.00
497945181{2},OT Eval Mod Complex (45Min),341.00
497945181{3},OT Eval Low Complex (30Min),341.00
497945203,Re-evaluation,229.70
497946185,PT Eval Mod (30Min),319.20
497946185{2},PT Eval High (45Min),319.20
497946185{3},PT Eval Low (20Min),319.20
497946213,PT Eval Low (20Min),319.20
497946213{2},PT Eval Mod (30Min),319.20
497946213{3},PT Eval High (45Min),319.20
497946259,Re-evaluation,213.70
497948493,SLP 92523,708.70
497948493{2},SLP 92605,344.60
497948493{3},SLP 92610,307.00
497948641,SLP 92523,708.70
497948641{2},SLP 92605,344.60
497948641{3},SLP 92610,307.00
4993055,Initial Hospital - Birthing Center Care Per Day,377.70
4993063,Subsequent Hosp Care Normal Newborn Per Day,177.60
4993067,Initial Hosp - Birthing Center Care Normal Newborn,400.20
4993071,Attendance at Delivery and Initial Stabilazation o,400.20
