Charge Code,Charge Code Description,Price,**Price Data is effective as of 11/1/2018,
27203198,HC ESON NASAL MASK FISHER AND PAYKEL,$120.43,,
75000017,HC ESOPH ENDOSCOPE W/,"$2,538.25",,
75000010,HC ESOPH ENDOSCOPY W/US,"$3,469.69",,
75000011,HC ESOPH ENDOSCOPY W/US; FNA/BIOPSY,"$3,505.55",,
75000007,"HC ESOPH ENDOSCOPY, DIL; <30MM","$3,276.71",,
75000008,"HC ESOPH ENDOSCOPY, DIL; W GUIDE WIRE","$2,964.22",,
75000002,HC ESOPH SCOPE W/SUBMUC,"$1,983.92",,
75000262,HC ESOPHAGEAL BALLOON DISTENSION,"$1,649.34",,
75000138,"HC ESOPHAGEAL FUNCTION TST,GI REF","$1,358.03",,
75000139,"HC ESOPHAGEAL FUNCTION TST,GI REF; PROLONGED","$1,799.17",,
34100732,HC ESOPHAGEAL MOTILITY STUDY,"$2,029.20",,
75000134,HC ESOPHAGEAL MOTILITY STUDY,"$2,159.00",,
75000135,HC ESOPHAGEAL MOTILITY STUDY W/STIMLTN/PERFUS,"$1,659.04",,
35000019,"HC ESOPHAGEAL MOTILITY STUDY, MANOMETRY W 3-D PRESSURE TOPOGRAPHY","$1,994.83",,
54100006,HC ESOPHAGEAL TUBE,$219.84,,
45000306,HC ESOPHAGOSCOPY W/FB REMOVAL,"$3,402.08",,
45000661,"HC ESOPHAGOSCOPY,FLEXIBLE TRANSNASAL;BRUSH/WASH","$2,510.71",,
75000273,"HC ESOPHAGOSCOPY,FLEXIBLE TRANSNASAL;BRUSH/WASH","$2,011.78",,
45000662,"HC ESOPHAGOSCOPY,FLEXIBLE TRANSNASAL;W/BIOPSY","$2,510.71",,
75000274,"HC ESOPHAGOSCOPY,FLEXIBLE TRANSNASAL;W/BIOPSY","$2,011.78",,
76103451,"HC ESOPHAGOSCOPY,FLEXIBLE,TRANSORAL,W/CONTROL OF BLEEDING","$4,054.80",,
45000649,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;BRUSH/WASH","$2,510.71",,
75000267,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;BRUSH/WASH","$2,011.78",,
45000653,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/BLN DLTN","$4,375.99",,
75000271,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/BLN DLTN","$3,038.88",,
45000651,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/BX","$2,378.98",,
75000269,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/BX","$1,899.30",,
45000654,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/GWDILTN","$4,375.99",,
75000272,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/GWDILTN","$3,038.88",,
45000652,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/REMOVE FB","$3,792.53",,
75000270,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/REMOVE FB","$3,038.88",,
45000650,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/SUBMUC INJ","$3,792.53",,
75000268,"HC ESOPHAGOSCOPY,RIGID TRANSORAL;W/SUBMUC INJ","$3,038.88",,
45000667,"HC ESOPHAGOSCOPY,W/ABLATION OF TUMORS","$5,762.90",,
75000279,"HC ESOPHAGOSCOPY,W/ABLATION OF TUMORS","$5,341.57",,
45000665,"HC ESOPHAGOSCOPY,W/DILATE ESOPH RETROGRADE","$3,795.25",,
75000277,"HC ESOPHAGOSCOPY,W/DILATE ESOPH RETROGRADE","$3,715.00",,
45000666,"HC ESOPHAGOSCOPY,W/DILATE ESOPH W/BALLOON","$3,989.05",,
75000278,"HC ESOPHAGOSCOPY,W/DILATE ESOPH W/BALLOON","$3,573.49",,
45000663,"HC ESOPHAGOSCOPY,W/ENDOSCOPIC MUCOSAL RESECT","$2,888.42",,
75000275,"HC ESOPHAGOSCOPY,W/ENDOSCOPIC MUCOSAL RESECT","$2,188.20",,
45000664,"HC ESOPHAGOSCOPY,W/PLCMNT OF ENDO STENT","$7,156.03",,
75000276,"HC ESOPHAGOSCOPY,W/PLCMNT OF ENDO STENT","$6,400.00",,
75000291,HC ESOPHAGOSCP RIG TRANSORAL HYPOPHARYNX CRV ESOPH,"$3,798.89",,
75000156,HC ESOPHAGUS ENDOSCO,"$2,576.33",,
75000001,HC ESOPHAGUS ENDOSCOPY,"$2,077.59",,
75000266,HC ESOPHAGUS ENDOSCOPY,"$2,933.63",,
75000005,HC ESOPHAGUS ENDOSCOPY; FB REMOVAL,"$2,984.28",,
75000004,HC ESOPHAGUS ENDOSCOPY; W BAND LIGATION,"$2,723.00",,
75000003,HC ESOPHAGUS ENDOSCOPY; W BIOPSY,"$2,054.13",,
75000168,HC ESOPHAGUS SURG PROCE,"$2,129.87",,
75000136,"HC ESOPHAGUS,GI REFLUX TST;W/NASL PLACMNT","$1,576.32",,
75000137,"HC ESOPHAGUS,GI REFLUX TST;W/TELEMETRY PLCMNT","$2,460.00",,
76103765,HC ESOPHGL SPHINCTER AUGMENT DEVICE REMOVAL,"$7,972.85",,
82500004,"HC ESRD SERVICES, PER DAY, < 2 YR OLD",$711.27,,
82500002,"HC ESRD SERVICES, PER DAY, 12-19 YR OLD",$711.27,,
82500003,"HC ESRD SERVICES, PER DAY, 2-11 YR OLD",$711.27,,
82500001,"HC ESRD SERVICES, PER DAY,20+ YR OLD",$649.72,,
27201498,HC ESSENTIALS KIT,$229.02,,
27800381,HC ESSURE MICRO INSERT,"$6,482.00",,
77000001,HC EST PT PREV EXAM 40-64 YRS,$257.86,,
77000002,HC EST PT PREV EXAM 65 & OVER,$258.71,,
76102334,HC ESTABLISH ACC AORTA,"$1,293.80",,
48100008,HC ESTABLISH ACC ARTERY; EXTREMITY,"$1,549.34",,
76100527,HC ESTABLISH ACC ARTERY; EXTREMITY,"$1,549.34",,
45000550,HC ESTABLISH BRAIN CAVITY SHUNT,"$3,714.31",,
76000003,HC ESTABLISHED PT E&M 10 MIN,$163.54,,
76000004,HC ESTABLISHED PT E&M 15 MIN,$179.89,,
76000005,HC ESTABLISHED PT E&M 25 MIN,$195.30,,
76000006,HC ESTABLISHED PT E&M 40 MIN,$204.60,,
76000002,HC ESTABLISHED PT E&M 5 MIN,$148.54,,
30100147,HC ESTRADIOL,$295.00,,
30100149,HC ESTRIOL,$188.00,,
31000003,HC ESTROGEN RECEPTOR,$850.20,,
30100148,HC ESTROGENS FRACTIONATED,$300.00,,
30000034,HC ESTROGENS TOTAL,$174.02,,
30100150,HC ESTRONE,$199.95,,
27202987,HC ETHICON BIOPATCH ANTIMICROBIAL DRESSING,$45.78,,
27202981,HC ETHICON SPONGE HEMOSTATIC SURGICEL 4” X 8”,$363.66,,
30100019,HC ETHOSUXIMIDE,$174.19,,
30100151,HC ETHYLENE GLYCOL,$214.00,,
30101243,HC ETIOCHOLANOLONE,$58.24,,
30000079,HC EUGLOBULIN LYSIS TIME,$161.45,,
27203130,HC EUS SHARKCORE MEDTRONIC-COVIDIEN,"$3,310.45",,
27201152,HC EV3 EVERCROSS PTA BALLOON,$771.25,,
27201153,HC EV3 NANOCROSS BALLOON 2.0-4.0 X 20-120 MM,"$1,536.15",,
27201154,HC EV3 NANOCROSS BALLOON 2.5-4.0 X 150M,"$1,501.00",,
27801098,HC EV3 PROTEGE GPS SELF EXP STENT,"$5,787.50",,
76102925,HC EVACUATE MOLE UTERUS,"$5,440.24",,
30000063,"HC EVAL AMNIOTIC FLUID PROTEIN, (PAMG-1),(PP12)",$458.63,,
44400009,HC EVAL AUDITORY REHAB STATUS;EA ADDL (92627),$127.60,,
47100050,HC EVAL AUDITORY REHAB STATUS;EA ADDL 15,$127.60,,
47100049,HC EVAL AUDITORY REHAB STATUS;FIRST,$437.86,,
44400045,HC EVAL AUDITORY REHAB STATUS;FIRST HR 15 MIN (92626),$437.86,,
44400046,HC EVAL AUDITORY REHAB STATUS;FIRST HR 30 MIN (92626),$437.86,,
44400047,HC EVAL AUDITORY REHAB STATUS;FIRST HR 45 MIN (92626),$437.86,,
44400048,HC EVAL AUDITORY REHAB STATUS;FIRST HR 60 MIN (92626),$437.86,,
44000056,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 105 MIN (92597),$617.76,,
44000057,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 120 MIN (92597),$617.76,,
44000050,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 15 MIN (92597),$617.76,,
44000051,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 30 MIN (92597),$617.76,,
44000052,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 45 MIN (92597),$617.76,,
44000053,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 60 MIN (92597),$617.76,,
44000054,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 75 MIN (92597),$617.76,,
44000055,HC EVAL FOR USE/FIT VOICE PROSTHETIC DEVICE 90 MIN (92597),$617.76,,
44400055,HC EVAL OF SPEECH FLUENCY 105 MIN (92521),$491.67,,
44400056,HC EVAL OF SPEECH FLUENCY 120 MIN (92521),$491.67,,
44400049,HC EVAL OF SPEECH FLUENCY 15 MIN (92521),$491.67,,
44400050,HC EVAL OF SPEECH FLUENCY 30 MIN (92521),$491.67,,
44400051,HC EVAL OF SPEECH FLUENCY 45 MIN (92521),$491.67,,
44400052,HC EVAL OF SPEECH FLUENCY 60 MIN (92521),$491.67,,
44400053,HC EVAL OF SPEECH FLUENCY 75 MIN (92521),$491.67,,
44400054,HC EVAL OF SPEECH FLUENCY 90 MIN (92521),$491.67,,
44400063,HC EVAL OF SPEECH SOUND PRODUCTION 105 MIN (92522),$497.00,,
44400064,HC EVAL OF SPEECH SOUND PRODUCTION 120 MIN (92522),$497.00,,
44400057,HC EVAL OF SPEECH SOUND PRODUCTION 15 MIN (92522),$497.00,,
44400058,HC EVAL OF SPEECH SOUND PRODUCTION 30 MIN (92522),$497.00,,
44400059,HC EVAL OF SPEECH SOUND PRODUCTION 45 MIN (92522),$497.00,,
44400060,HC EVAL OF SPEECH SOUND PRODUCTION 60 MIN (92522),$497.00,,
44400061,HC EVAL OF SPEECH SOUND PRODUCTION 75 MIN (92522),$497.00,,
44400062,HC EVAL OF SPEECH SOUND PRODUCTION 90 MIN (92522),$497.00,,
44400071,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 105 MIN (92523),$684.94,,
44400072,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 120 MIN (92523),$684.94,,
44400065,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 15 MIN (92523),$684.94,,
44400066,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 30 MIN (92523),$684.94,,
44400067,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 45 MIN (92523),$684.94,,
44400068,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 60 MIN (92523),$684.94,,
44400069,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 75 MIN (92523),$684.94,,
44400070,HC EVAL OF SPEECH SOUND PRODUCTION;W/LANG COM 90 MIN (92523),$684.94,,
44400043,HC EVALUATE APHASIA 105 MIN (96105),$491.09,,
44400044,HC EVALUATE APHASIA 120 MIN (96105),$491.09,,
44400037,HC EVALUATE APHASIA 15 MIN (96105),$491.09,,
44400038,HC EVALUATE APHASIA 30 MIN (96105),$491.09,,
44400039,HC EVALUATE APHASIA 45 MIN (96105),$491.09,,
44400040,HC EVALUATE APHASIA 60 MIN (96105),$491.09,,
44400041,HC EVALUATE APHASIA 75 MIN (96105),$491.09,,
44400042,HC EVALUATE APHASIA 90 MIN (96105),$491.09,,
47100033,HC EVALUATE CENTRAL AUDITORY FUNCTION,$534.60,,
47100034,HC EVALUATE CENTRAL AUDTRY FNCTN W/RE,$137.43,,
44400014,HC EVALUATE CLINICAL DYSPHAGIA 15 MIN (92610),$404.64,,
44400015,HC EVALUATE CLINICAL DYSPHAGIA 30 MIN (92610),$404.64,,
44400016,HC EVALUATE CLINICAL DYSPHAGIA 45 MIN (92610),$404.64,,
44400017,HC EVALUATE CLINICAL DYSPHAGIA 60 MIN (92610),$404.64,,
44400035,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 105 MIN (92612),$660.10,,
44400036,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 120 MIN (92612),$660.10,,
44400029,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 15 MIN (92612),$660.10,,
44400030,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 30 MIN (92612),$660.10,,
44400031,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 45 MIN (92612),$660.10,,
44400032,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 60 MIN (92612),$660.10,,
44400033,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 75 MIN (92612),$660.10,,
44400034,HC EVALUATE FLEX FIBEROPTIC ENDOSCOPIC 90 MIN (92612),$660.10,,
44400022,HC EVALUATE MOTION FLUOROSCOPIC 15 MIN (92611),$682.00,,
44400023,HC EVALUATE MOTION FLUOROSCOPIC 30 MIN (92611),$682.00,,
44400024,HC EVALUATE MOTION FLUOROSCOPIC 45 MIN (92611),$682.00,,
44400025,HC EVALUATE MOTION FLUOROSCOPIC 60 MIN (92611),$682.00,,
44400002,HC EVALUATE RX SPEECH AUGMENTATION; 1ST HR (92607),$618.06,,
44400003,HC EVALUATE RX SPEECH AUGMENTATION; EA ADD 30 MIN (92608),$263.34,,
76103535,HC EVASC RPR ILIAC ART BIFUR,"$6,783.61",,
27801048,HC EVENT RECORDER DEVICE,"$12,370.00",,
30100482,HC EVEROLIMUS,$210.60,,
47100028,HC EVOKED AUDITORY TEST COMP (OAE),$511.36,,
47100027,HC EVOKED AUDITORY TEST LIMITED,$339.60,,
47100015,"HC EVOKED OTOACOUSTIC EMMISSIONS,SCREEN,AUTO",$200.84,,
74000011,HC EVOKED POTENTIAL SENSORY-LOWER,"$1,344.92",,
74000010,HC EVOKED POTENTIAL SENSORY-UPPER,"$1,432.91",,
76101439,HC EX ARM/ELBOW TUM DEEP,"$7,172.88",,
31000030,HC EXAM & SELECT ARCHIVE TISSUE MOLECULAR ANALYSIS,$44.86,,
76100785,HC EXAM OF CERVIX W/SCO,$535.60,,
76100783,HC EXAM VAGINA W/SCOPE,$925.91,,
76100769,HC EXAM VULVA W/SCOPE,$457.60,,
92000032,"HC EXAM, DARK ADAPTATION W/EVAL",$531.74,,
76100770,HC EXAM/BIOPSY OF VULVA,$535.60,,
76100784,HC EXAM/BIOPSY VAG W/SC,"$1,056.37",,
76100286,HC EXC ARM/ELBOW LES SC,"$5,474.56",,
76100263,HC EXC BACK LES SC=3,"$5,122.16",,
76100264,HC EXC BACK TUM DEEP<5,"$4,781.73",,
76100265,HC EXC BACK TUM DEEP=5,"$7,341.59",,
76100243,HC EXC FACE LES SC<2CM,"$2,229.12",,
76100244,HC EXC FACE LES SC=2CM,"$3,337.00",,
76101233,HC EXC FACE TUM DEEP<2CM,"$3,179.26",,
76100245,HC EXC FACE TUM DEEP=2C,"$3,668.38",,
76100052,HC EXC FACE-MM B9+MARG; 0.5CM OR LESS,"$1,301.41",,
76100052,HC EXC FACE-MM B9+MARG; 0.5CM OR LESS,"$1,301.41",,
76100053,HC EXC FACE-MM B9+MARG; 0.6 - 1.0 CM,"$1,329.00",,
76100053,HC EXC FACE-MM B9+MARG; 0.6 - 1.0 CM,"$1,329.00",,
76100054,HC EXC FACE-MM B9+MARG; 1.1 - 2.0 CM,"$2,119.85",,
76100054,HC EXC FACE-MM B9+MARG; 1.1 - 2.0 CM,"$2,119.85",,
76100055,HC EXC FACE-MM B9+MARG; 2.1 - 3.0 CM,"$2,638.31",,
76100055,HC EXC FACE-MM B9+MARG; 2.1 - 3.0 CM,"$2,638.31",,
76100056,HC EXC FACE-MM B9+MARG; 3.1 - 4.0 CM,"$2,604.67",,
76100056,HC EXC FACE-MM B9+MARG; 3.1 - 4.0 CM,"$2,604.67",,
76100057,HC EXC FACE-MM B9+MARG; OVER 4.0 CM,"$4,004.67",,
76100057,HC EXC FACE-MM B9+MARG; OVER 4.0 CM,"$4,004.67",,
76100073,HC EXC FACE-MM MALIG+MA; 0.5CM OR LESS,"$1,703.84",,
76100073,HC EXC FACE-MM MALIG+MA; 0.5CM OR LESS,"$1,703.84",,
76100074,HC EXC FACE-MM MALIG+MA; 0.6 - 1.0 CM,"$1,758.04",,
76100074,HC EXC FACE-MM MALIG+MA; 0.6 - 1.0 CM,"$1,758.04",,
76100075,HC EXC FACE-MM MALIG+MA; 1.1 - 2.0 CM,"$1,939.47",,
76100075,HC EXC FACE-MM MALIG+MA; 1.1 - 2.0 CM,"$1,939.47",,
76100076,HC EXC FACE-MM MALIG+MA; 2.1 - 3.0 CM,"$2,436.20",,
76100077,HC EXC FACE-MM MALIG+MA; 3.1 - 4.0 CM,"$3,074.66",,
76100078,HC EXC FACE-MM MLG+MARG,"$4,443.14",,
76101963,HC EXC FOOT TOE TUM SC>,"$6,062.50",,
76101964,HC EXC FOOT/TOE TUM DEE,"$7,149.86",,
76100305,HC EXC FOREARM LES SC>3,"$5,228.80",,
76101517,HC EXC FOREARM TUM DEEP,"$6,871.28",,
76101636,HC EXC HAND LES SC>1.5C,"$4,908.74",,
76100326,HC EXC HAND TUM DEEP>1,"$6,556.88",,
76101638,HC EXC HAND TUM RA >3CM,"$6,566.98",,
76100046,HC EXC H-F-NK-SP B9+MAR; 0.5CM OR LESS,"$2,246.72",,
76100046,HC EXC H-F-NK-SP B9+MAR; 0.5CM OR LESS,"$2,246.72",,
76100047,HC EXC H-F-NK-SP B9+MAR; 0.6 - 1.0 CM,"$2,018.34",,
76100047,HC EXC H-F-NK-SP B9+MAR; 0.6 - 1.0 CM,"$2,018.34",,
76100048,HC EXC H-F-NK-SP B9+MAR; 1.1 - 2.0 CM,"$2,516.19",,
76100048,HC EXC H-F-NK-SP B9+MAR; 1.1 - 2.0 CM,"$2,516.19",,
76100049,HC EXC H-F-NK-SP B9+MAR; 2.1 - 3.0 CM,"$3,227.72",,
76100049,HC EXC H-F-NK-SP B9+MAR; 2.1 - 3.0 CM,"$3,227.72",,
76100050,HC EXC H-F-NK-SP B9+MAR; 3.1 - 4.0 CM,"$3,340.92",,
76100050,HC EXC H-F-NK-SP B9+MAR; 3.1 - 4.0 CM,"$3,340.92",,
76100051,HC EXC H-F-NK-SP B9+MAR; OVER 4.0CM,"$4,876.08",,
76100051,HC EXC H-F-NK-SP B9+MAR; OVER 4.0CM,"$4,876.08",,
76100067,HC EXC H-F-NK-SP MLG+MA; 0.5CM OR LESS,"$1,419.64",,
76100068,HC EXC H-F-NK-SP MLG+MA; 0.6 - 1.0 CM,"$1,516.60",,
76100068,HC EXC H-F-NK-SP MLG+MA; 0.6 - 1.0 CM,"$1,516.60",,
76100069,HC EXC H-F-NK-SP MLG+MA; 1.1 - 2.0 CM,"$1,954.24",,
76100070,HC EXC H-F-NK-SP MLG+MA; 2.1 - 3.0 CM,"$2,937.00",,
76100071,HC EXC H-F-NK-SP MLG+MA; 3.1 - 4.0 CM,"$3,381.75",,
76100072,HC EXC H-F-NK-SP MLG+MA; OVER 4.0CM,"$4,697.20",,
76101768,HC EXC HIP/PELV TUM DEE,"$9,047.45",,
76100351,HC EXC HIP/PELVIS LES S,"$6,469.63",,
76103707,HC EXC ISCH PRES ULC W FLAP CLOS,"$5,111.11",,
76101886,HC EXC LEG/ANKLE LES SC,"$5,588.29",,
76101887,HC EXC LEG/ANKLE TUM DE,"$7,080.60",,
76100255,HC EXC NECK LES SC 3 CM,"$6,140.80",,
76100256,HC EXC NECK TUM DEEP=5C,"$7,884.05",,
76103830,HC EXC OSS TUBEROSITIES DENTOALVEOLAR STRUXS,"$8,261.88",,
75000204,HC EXC RECT TUM TRANSAN,"$4,324.00",,
76100653,HC EXC RECT TUM TRANSANA,"$8,881.60",,
76100271,HC EXC SHOULDER LES SC,"$7,036.26",,
76101368,HC EXC SHOULDER TUM DEE,"$7,080.60",,
76101143,HC EXC SKIN ABD,"$8,019.80",,
76101154,HC EXC SKIN ABD ADD-ON,"$6,623.76",,
76100363,HC EXC THIGH/KNEE LES>3,"$5,990.47",,
76101807,HC EXC THIGH/KNEE TUM D,"$8,351.20",,
76100045,HC EXC TR-EXT B9+MARG >,"$3,745.43",,
76100045,HC EXC TR-EXT B9+MARG >,"$3,745.43",,
76100040,HC EXC TR-EXT B9+MARG 0.5 CM OR LESS,"$1,192.41",,
76100040,HC EXC TR-EXT B9+MARG 0.5 CM OR LESS,"$1,192.41",,
76100041,HC EXC TR-EXT B9+MARG 0.6 - 1.0 CM,"$1,227.86",,
76100041,HC EXC TR-EXT B9+MARG 0.6 - 1.0 CM,"$1,227.86",,
76100042,HC EXC TR-EXT B9+MARG 1,"$1,410.54",,
76100042,HC EXC TR-EXT B9+MARG 1,"$1,410.54",,
76100043,HC EXC TR-EXT B9+MARG 2,"$2,216.00",,
76100043,HC EXC TR-EXT B9+MARG 2,"$2,216.00",,
76100044,HC EXC TR-EXT B9+MARG 3,"$3,463.32",,
76100044,HC EXC TR-EXT B9+MARG 3,"$3,463.32",,
76100061,HC EXC TR-EXT MLG+MARG; 0.5CM OR LESS,"$1,692.89",,
76100061,HC EXC TR-EXT MLG+MARG; 0.5CM OR LESS,"$1,692.89",,
76100062,HC EXC TR-EXT MLG+MARG; 0.6 - 1.0 CM,"$1,406.50",,
76100062,HC EXC TR-EXT MLG+MARG; 0.6 - 1.0 CM,"$1,406.50",,
76100063,HC EXC TR-EXT MLG+MARG; 1.1 - 2.0 CM,"$1,509.07",,
76100063,HC EXC TR-EXT MLG+MARG; 1.1 - 2.0 CM,"$1,509.07",,
76100064,HC EXC TR-EXT MLG+MARG; 2.1 - 3.0 CM,"$2,398.90",,
76100065,HC EXC TR-EXT MLG+MARG; 3.1 - 4.0 CM,"$2,860.00",,
76100066,HC EXC TR-EXT MLG+MARG; OVER 4.0CM,"$3,861.64",,
76103579,HC EXC TROC PRES ULC & BONE FLAP CLOS,"$6,555.21",,
76103724,HC EXC TROC PRES ULC W FLAP CLOS,"$2,924.52",,
75000132,HC EXCHANGE DRAIN CATH,"$2,809.00",,
76103152,HC EXCHANGE LENS PROSTH,"$6,399.24",,
76103686,HC EXCHANGE NEPHROSTOMY CATHETER,"$4,000.00",,
75000303,HC EXCHANGE OF BILIARY DRAINAGE CATH,"$4,530.76",,
39100007,"HC EXCHANGE TRANSFUSION, NEWBORN",$872.09,,
27100007,HC EXCHG HEAT/MOIST,$12.00,,
76103528,"HC EXCIS BENIGN TUMR CLAV/SCAP, ALLOGRFT","$8,626.55",,
76103792,"HC EXCIS LESN,PALETE/UVULA-FLAP CLOS","$8,592.36",,
76103455,"HC EXCIS SYNOV WRIST, PART REMOVAL OF ULNA","$9,256.67",,
75000111,HC EXCISE ANAL LESIONS,"$5,487.45",,
76101236,"HC EXCISE BONE, LWR JAW","$9,328.53",,
76101184,HC EXCISE BREAST DUCT F,"$6,107.07",,
76101210,HC EXCISE EPIPHYSEAL BA,"$8,803.08",,
76101145,HC EXCISE EXCES SKIN TI,"$7,080.60",,
76101144,HC EXCISE EXCES SKIN TS,"$6,467.86",,
76100160,HC EXCISE EXCESSIVE SKI,"$3,874.78",,
76101146,HC EXCISE EXCESSIVE SKI,"$3,886.48",,
76101147,HC EXCISE EXCESSIVE SKI,"$4,254.67",,
76101148,HC EXCISE EXCESSIVE SKI,"$3,874.78",,
76101149,HC EXCISE EXCESSIVE SKI,"$4,144.17",,
76101150,HC EXCISE EXCESSIVE SKI,"$4,781.73",,
76101977,HC EXCISE FOOT TENDON S,"$5,265.69",,
76101978,HC EXCISE FOOT TENDON S,"$4,148.21",,
76102492,HC EXCISE GLAND SUBLING,"$9,342.32",,
76102189,HC EXCISE INFERIOR TURB,"$4,480.75",,
45000481,HC EXCISE LESION FACE 1.1-2 CM,"$2,119.85",,
76102761,HC EXCISE LESION TESTIS,"$6,567.60",,
76100645,"HC EXCISE LESION, MOUTH","$4,130.82",,
76102464,"HC EXCISE LESION, MOUTH","$5,200.00",,
76102516,HC EXCISE LING. TONSIL,"$6,737.04",,
76100630,HC EXCISE LIP/CHEEK FOL,"$2,383.17",,
76101245,HC EXCISE LWR JAW CYST,"$9,871.99",,
76101242,HC EXCISE MANDIBLE LESI,"$5,679.97",,
76101238,HC EXCISE MAX/ZYGOMA B9,"$7,671.09",,
76101241,HC EXCISE MAX/ZYGOMA ML,"$10,345.71",,
76100627,HC EXCISE MOUTH LESION,"$3,605.76",,
76100639,HC EXCISE MOUTH LESION,"$5,263.00",,
76102427,HC EXCISE ORAL MUCOSA,"$1,251.56",,
76102487,HC EXCISE PAROTID GLAND,"$10,844.16",,
76102488,HC EXCISE PAROTID GLAND,"$10,844.16",,
76102489,HC EXCISE PAROTID GLAND,"$11,871.50",,
76102490,HC EXCISE PAROTID GLAND,"$13,973.73",,
76101335,HC EXCISE PARTIAL POSTERIOR VERTEBRAL COMP;CERVICAL,"$11,593.92",,
76101337,HC EXCISE PARTIAL POSTERIOR VERTEBRAL COMP;EA ADD SEG,"$13,935.33",,
76101336,HC EXCISE PARTIAL POSTERIOR VERTEBRAL COMP;LUMBAR,"$11,989.83",,
76101338,HC EXCISE PARTIAL POSTERIOR VERTEBRAL COMP;THORACIC,"$4,733.38",,
76102502,HC EXCISE PHARYNX LESIO,"$4,108.58",,
76102486,HC EXCISE SALIVARY CYST,"$7,943.14",,
76103657,HC EXCISE SCIATIC NERVE NEUROMA,"$11,559.10",,
76101062,"HC EXCISE SKIN/SUBC TISS AXILLARY,COMPLEX RPR","$7,280.00",,
76100058,"HC EXCISE SKIN/SUBC TISS AXILLARY,SMPLE/INTERMD RPR","$5,075.26",,
76101063,"HC EXCISE SKIN/SUBC TISS INGUINAL,COMPLEX RPR","$6,924.32",,
76100059,"HC EXCISE SKIN/SUBC TISS INGUINAL,SMPLE/INTERMD RPR","$3,874.78",,
76101064,"HC EXCISE SKIN/SUBC TISS PERINL/UMBL,COMPLEX RPR","$7,001.28",,
76100060,"HC EXCISE SKIN/SUBC TISS PERINL/UMBL,SMPLE/INTERMD RPR","$6,218.78",,
76102491,HC EXCISE SUBMAXILLARY,"$7,284.71",,
76101526,HC EXCISE TENDON ARM,"$4,410.29",,
76100638,HC EXCISE TONGUE FOLD,"$1,622.02",,
76102443,HC EXCISE TONGUE LESION,"$6,248.81",,
76100637,"HC EXCISE TONGUE LESION W/CLOSURE, ANTERIOR 2/3","$2,599.82",,
76100636,HC EXCISE TONGUE LESION W/O CLOSURE,"$3,665.10",,
76101353,HC EXCISE TUMOR ABD SUBFSCL < 5CM,"$6,355.44",,
76101355,HC EXCISE TUMOR ABD WALL SUBCUT < 3CM,"$4,558.84",,
76101356,HC EXCISE TUMOR ABD WALL SUBCUT =/>3CM,"$5,475.80",,
76101354,HC EXCISE TUMOR ABD WALL SUBFSCL=/> 5CM,"$6,739.69",,
76101531,HC EXCISE WRIST TENDON,"$5,181.21",,
76100629,HC EXCISE/REPAIR MOUTH; COMPLEX,"$6,272.94",,
76100628,HC EXCISE/REPAIR MOUTH; SIMPLE,"$2,681.28",,
76102426,HC EXCISIE MOUTH LESION,"$8,315.84",,
76101724,HC EXCISION CONSTRICTIN,"$3,503.64",,
76100246,HC EXCISION FACIAL BNE,"$7,176.00",,
76100641,HC EXCISION GUM LESION,"$6,719.94",,
76102456,HC EXCISION GUM LESION,"$4,332.50",,
76102457,HC EXCISION GUM LESION,"$3,665.10",,
76102458,HC EXCISION GUM LESION,"$8,172.53",,
76102459,HC EXCISION GUM LESION,"$5,889.88",,
