Charge / Procedure Number,Billing Description,CDM Price
14130225,OPTHALMIC BIOMETRY,521.58
14130235,ICG ANGIOGRAPHY I&R UNI/BI,783.71
14130310,GLAUCOMA SCRN HI RISK,521.58
14130315,"GLAUCOMA SCRN HI RISK,DIR SUPR",340.88
14130940,OPHTHALMOSCOPY EXTENDED-LT,340.88
14130941,OPHTHALMOSCOPY EXTENDED-RT,340.88
14130942,OPHTHALMOSCOPY EXTENDED-50,681.77
14130950,OPHTHALMOSCOPY SUBSEQUENT-LT,340.88
14130951,OPHTHALMOSCOPY SUBSEQUENT-RT,340.88
14130952,OPHTHALMOSCOPY SUBSEQUENT-50,681.77
14130960,FLUORESCEIN ANGIOSCOPY-LT,889.28
14130961,FLUORESCEIN ANGIOSCOPY-RT,889.28
14130962,FLUORESCEIN ANGIOSCOPY-50,"1,778.55"
14130985,DISP NEW LENSES ONLY,"2,145.85"
14131000,CORNEAL TOPOGRAPHY,340.88
14131060,CMPTR OPHTH DX ANT SEG,340.88
14131065,CMPTR OPHTH DX POST SEG;OPTIC,340.88
14131070,CMPTR OPHTH DX POST SEG;RETINA,340.88
14131085,CONTACT LENS FITTING TX DIS-LT,128.25
14131086,CONTACT LENS FITTING TX DIS-RT,128.25
14131087,CONTACT LENS FITTING TX DIS-50,192.38
14131090,CONTACT LENS FIT KERATOCONUS,492.62
14140005,BINOCULAR MICROSCOPY,196.80
14140020,SCREENING PURE TONE AIR ONLY,132.26
14140022,SCREENING PURETONE AIR ONLY-52,52.50
14140025,PURE TONE AIR ONLY,382.16
14140027,PURE TONE AIR ONLY-52,191.08
14140030,PURE TONE AIR AND BONE,428.79
14140032,PURE TONE AIR AND BONE-52,364.48
14140035,SPEECH AUDIO THRESHHOLD,176.36
14140037,SPEECH AUDIO THRESHHOLD-52,81.39
14140040,SPEECH AUDIO/RECOGNITION,244.94
14140042,SPEECH AUDIO/RECOGNITION-52,97.22
14140045,COMP AUDIO(92553+92556),499.65
14140047,COMP AUDIO(92553+92556)-52,364.48
14140050,AUDIOMETRIC TESTING GROUPS,67.50
14140055,LOUDNESS BAL TEST; ALT BI/MONO,428.79
14140056,LOUDNESS BAL TEST; ALT BI/MONO-59,382.16
14140057,LOUDNESS BAL; ALT BI/MONO-52,364.48
14140058,LOUDNS BAL TEST;ALT BI/MONO-XU,382.16
14140060,TONE DECAY TEST,252.66
14140062,TONE DECAY TEST-52,126.33
14140065,"STENGER TEST, PURE TONE",252.66
14140067,"STENGER TEST, PURE TONE-52",126.33
14140070,TYMPANOMETRY/IMPEDANCE,252.66
14140071,TYMPANOMETRY/IMPEDANCE-59,252.66
14140072,TYMPANOMETRY/IMPEDANCE-52,126.33
14140073,TYMPANOMETRY/IMPEDANCE-XU,252.66
14140075,ACOUSTIC REFLEX TESTING,252.66
14140076,ACOUSTIC REFLEX TESTING-59,252.66
14140077,ACOUSTIC REFLEX TESTING-52,126.33
14140078,ACOUSTIC REFLEX TESTING-XU,252.66
14140085,STAGGERED SPONDAIC WORD TEST,823.59
14140087,STAGGERD SPONDAIC WORD TEST-52,411.79
14140090,SENSORINEURAL ACUITY TEST,252.66
14140092,SENSORINEURAL ACUITY TEST-52,126.33
14140095,SYNTHETIC SENTENCE ID TEST,252.66
14140097,SYNTHETIC SENTENCE ID TEST-52,126.33
14140100,"STENGER TEST, SPEECH","1,402.95"
14140102,"STENGER TEST, SPEECH-52","1,192.51"
14140105,CONDITIONING PLAY AUDIO,428.79
14140107,CONDITIONING PLAY AUDIO-52,364.48
14140110,SELECT PICTURE AUDIO,252.66
14140112,SELECT PICTURE AUDIO-52,126.33
14140115,BRAINSTEM EVOKED RESPONSE,"1,295.79"
14140116,BRAINSTEM EVOKED RESPONSE-59,"1,295.79"
14140117,BRAINSTEM EVOKED RESPONSE-52,666.15
14140118,BRAINSTEM EVOKED RESPONSE-XU,"1,295.79"
14140120,DISTRTN OTOACOUS EMSSN;LTD,783.71
14140121,DISTRTN OTOACOUS EMSSN;LTD-59,695.61
14140122,DISTRTN OTOACOUS EMSSN;LTD-52,666.15
14140123,DISTRTN OTOACOUS EMSSN;LTD-XU,695.61
14140125,DISTRTN OTOACOUS EMSSN;COMP,911.13
14140127,DISTRTN OTOACOUS EMSSN;COMP-52,666.15
14140135,HA EXAM&SELECT; MONOAURAL,538.86
14140140,HA EXAM&SELECT; BINAURAL,685.80
14140145,HEARING AID CHECK; MONOAURAL,215.54
14140150,HEARING AID CHECK; BINAURAL,352.71
14140155,HEARING AID EVAL; MONOAURAL,205.74
14140160,HEARING AID EVAL; BINAURAL,406.83
14140165,EAR PROTECTOR MEASUREMENT,252.66
14140167,EAR PROTECTOR MEASUREMENT-52,126.33
14140210,FIT/ORIENT/CHECK HEARING AID,408.14
14140225,"BEKESY AUDIOMETRY, SCREENING",121.50
14140230,"BEKESY AUDIOMETRY, DIAG",623.88
14140232,"BEKESY AUDIOMETRY, DIAG-52",311.95
14140235,SHORT INCRE SENSITIVITY INDES,252.66
14140237,SHORT INCRE SENSITVTY INDES-52,126.33
14140240,FILTERED SPEECH TEST,252.66
14140242,FILTERED SPEECH TEST-52,126.33
14140250,VISUAL REINFORCE AUDIO (VRA),428.79
14140252,VISUAL REINFORCE AUDIO-VRA-52,364.48
14140255,ELECTROCOCHLEOGRAPHY,"1,295.79"
14140257,ELECTROCOCHLEOGRAPHY-52,647.90
14140260,"SPONT. NYSTAGMUS,GAZE/FIXATION",459.75
14140261,SPONT. NYSTAG GAZE/FIXATN-59,459.75
14140263,SPONT. NYSTAG GAZE/FIXATN-XU,459.75
14140265,"POSITION NYSTAGMUS,4POSITIONS",459.75
14140266,POSITION NYSTAG 4POSITNS-59,459.75
14140268,POSITION NYSTAG 4POSITNS-XU,459.75
14140275,"OPTOKIN NYSTAG,BIDIRECT,FOV/PE",459.75
14140276,OPTOKIN NYSTAG BIDIR FOV/PE-59,459.75
14140278,OPTOKIN NYSTAG BIDIR FOV/PE-XU,459.75
14140280,OSCILLATING TRACKING W/RECORDI,459.75
14140281,OSCILLATING TRACK W/RECORD-59,459.75
14140283,OSCILLATING TRACK W/RECORD-XU,459.75
14140285,SINUSOIDAL VERT AXIS ROTATIONA,929.91
14140525,EVAL CTRL AUD FUNCT;INIT 60M,623.88
14140527,EVAL CTRL AUD FUNC;INIT 60M-52,364.48
14140530,EVAL CTRL AUD FUNCT;EA ADD 15M,162.24
14140535,ASSESS TINNITUS,623.88
14140537,ASSESS TINNITUS-52,364.48
14140545,POSITIONAL NYSTAGMUS STUDY,94.50
14140550,EVAL AUD REHAB;1ST HR,823.59
14140552,EVAL AUD REHAB;1ST HR-52,411.79
14140555,EVAL AUD REHAB;EA ADDL 15M,150.44
14140560,AUD REHAB;PRE-LINGUAL HL,164.70
14140565,AUD REHAB;POST-LINGUAL HL,164.70
14140570,AUD BRAINSTEM IMPLT PROGRAMG,623.88
14140572,AUD BRAINSTEM IMPLT PROGRMG-52,364.48
14140575,VESTIBULAR EVAL,929.91
14140580,TYMPANOMETRY REFLEX THRESHHOLD,428.79
14140582,TYMPANOMETRY REFLEX THRESHH-52,364.48
14140585,ACOUST IMMITANCE TESTING,623.88
14140587,ACOUST IMMITANCE TESTING-52,364.48
14140615,EVOKED OTOACOUSTIC SCRN AUTO,751.95
14140645,REML IMPACTED WAX/AUDIO TEST,277.28
14140647,REML IMPACTD WAX/AUDIO TEST-52,256.74
14140650,REM FB EXT EAR CANAL;0 ANES-LT,927.73
14140651,REM FB EXT EAR CANAL;0 ANES-RT,927.73
14140652,REM FB EXT EAR CANAL;0 ANES-50,"1,391.60"
14140655,REMOVE IMPACTED CERUMEN,368.77
14140657,REMOVE IMPACTED CERUMEN-52,156.44
14140670,CAL VEST TEST/RECRD BIL;BITHRM,783.71
14140680,CAL VEST TEST/RECRD BIL;MONOTH,783.71
14140690,REM IMPACT CERUMEN IRR/LAV-LT,184.04
14140691,REM IMPACT CERUMEN IRR/LAV-RT,184.04
14140692,REM IMPACT CERUMEN IRR/LAV-50,276.06
14300755,PREV ECG 12 LEAD;INTERP & REPT,77.76
14302,TIS TRNFR ADDL 30 SQ CM,"2,422.86"
14320245,PT INIT SPIROMETRY 30D;INTERP,279.88
14330215,GLAUCOMA SCRN HI RISK,638.60
14330220,"GLAUCOMA SCRN HI RISK,DIR SUPR",457.27
15260,SKIN FULL GRAFT EEN & LIPS,"7,593.61"
15783,DERMABRASION SUPRFL ANY SITE,"4,823.26"
15786,ABRASION LESION SINGLE,"2,960.04"
15852,DRESSING CHANGE NOT FOR BURN,477.82
16000,INITIAL TREATMENT OF BURN(S),421.19
16020,DRESS/DEBRID P-THICK BURN S,650.94
16025,DRESS/DEBRID P-THICK BURN M,"1,033.84"
16030,DRESS/DEBRID P-THICK BURN L,"1,948.51"
17000,DESTRUCT PREMALG LESION,605.66
17003,DESTRUCT PREMALG LES 2-14,136.27
17110,DESTRUCT B9 LESION 1-14,681.37
17111,DESTRUCT LESION 15 OR MORE,"1,111.76"
17250,CHEM CAUT OF GRANLTJ TISSUE,567.81
19000,DRAINAGE OF BREAST LESION,754.69
19020,INCISION OF BREAST LESION,"2,395.38"
19101,BIOPSY OF BREAST OPEN,"2,064.82"
19301,PARTIAL MASTECTOMY,"1,462.53"
20000010,"TRACTION,MECHANICAL",174.65
20000016,"ELECTRICL STIM, 1:1 EA 15M",111.28
20000020,WHIRLPOOL,99.55
20000021,WHIRLPOOL (DISTINCT)-59,99.55
20000023,WHIRLPOOL-XU,99.55
20000025,ULTRAVIOLET,64.90
20000030,"IONTOPHERESIS, EA 15M",286.14
20000035,"ULTRASOUND, 1:1, EA 15M",110.00
20000040,THERAPEUTIC EXERCISE EA 15M,203.06
20000041,THER EX;EA 15M (DISTINCT)-59,203.06
20000042,THERAPEUTIC EXERCISE EA 15M-XE,203.06
20000043,THERAPEUTIC EXERCISE EA 15M-XU,203.06
20000044,THERAPEUTIC EXERCISE EA 15M-XS,203.06
20000045,"NEUROMUSCULAR RE-ED, EA 15M",198.73
20000046,NEUROMUSC RE-ED;EA 15M (DISTINCT),198.73
20000047,NEUROMUSCULAR RE-ED EA 15M-XE,198.73
20000048,NEUROMUSCULAR RE-ED EA 15M-XU,198.73
20000049,NEUROMUSCULAR RE-ED EA 15M-XS,198.73
20000055,"GAIT TRNG,EA 15M(INCL STAIRCL)",179.30
20000056,GAIT TRAINING;EA 15M (DISTINCT),179.30
20000057,GAIT TRNG EA15M(INCL STAIR)-XE,179.30
20000058,GAIT TRNG EA15M(INCL STAIR)-XU,179.30
20000060,"MASSAGE, EA 15M (DISTINCT)",227.13
20000061,"MASSAGE, EA 15M (DISTINCT)",227.13
20000062,"MASSAGE, EA 15M-XE",227.13
20000063,"MASSAGE, EA 15M-XU",227.13
20000064,"MASSAGE, EA 15M-XS",227.13
20000085,"THERAPEUTIC ACT,DIR, EA 15M",133.65
20000086,THERAPEUTIC ACT;EA 15M (DISTINCT),133.65
20000087,THERAPEUTIC ACT DIR EA 15M-XE,130.76
20000088,THERAPEUTIC ACT DIR EA 15M-XU,130.76
20000090,"SELFCARE/HOME MGMT TRNG,EA 15M",300.88
20000091,SELFCARE/HOME MGMT; 15M (DISTINCT),300.88
20000092,SELFCARE/HOME MGMT TRNG 15M-XE,300.88
20000093,SELFCARE/HOME MGMT TRNG 15M-XU,300.88
20000095,WHEELCHAIR MGMT/PROPULSION;15M,117.45
20000096,WC MGMT/PROPUL;EA 15M (DISTINCT),117.45
20000097,WHEELCHR MGMT/PROPULSN;15M-XE,88.32
20000098,WHEELCHR MGMT/PROPULSN;15M-XU,88.32
20000105,PHYSICAL PERFORM TEST;EA 15MIN,289.08
20000106,PHYS PERF TEST;15M (DISTINCT),289.08
20000107,PHYSICAL PERFORM TEST;15M-XE,289.08
20000108,PHYSICAL PERFORM TEST;15M-XU,289.08
20000109,PHYSICAL PERFORM TEST;15M-XS,289.08
20000150,DRG/DEBRIDE WO ANES;SMALL,679.04
20000155,DRG/DEBRIDE WO ANES; MED,"1,033.84"
20000160,UNNA BOOT APPLICATION-LT,665.71
20000161,UNNA BOOT APPLICATION-RT,665.71
20000162,UNNA BOOT APPLICATION-50,998.57
20000200,PARAFFIN BATH,122.62
20000201,PARAFFIN (DISTINCT),122.62
20000203,PARAFFIN BATH-XU,122.62
20000204,PARAFFIN BATH-XS,122.62
20000215,"MANUAL THER TECH, EA 15M",155.54
20000216,MANUAL THER TECH;EA 15M (DISTINCT),155.54
20000217,JT MOBILIZTN 1/+ AREA 15M-XE,155.54
20000218,JT MOBILIZTN 1/+ AREA 15M-XU,155.54
20000220,THERAPEUTIC PROCEDURES; GROUP,174.65
20000265,MUSC TEST;TOTAL BODY W/HANDS,262.54
20000270,MUSC TEST;TOTAL BODY W/O HANDS,179.94
20000275,MUSC TEST; HAND,129.79
20000280,ROM MSMT; HAND,50.14
20000285,VASOPNEUMATIC DEVICES,125.25
20000286,VASOPNEUMATIC DEVICES (DISTINCT),125.25
20000288,VASOPNEUMATIC DEVICES-XU,125.25
20000289,VASOPNEUMATIC DEVICES-XS,125.25
20000290,"CONTRAST BATHS, 1:1 EA 15M",156.34
20000300,BIOFEEDBACK TRAINING,174.04
20000305,"REINTEGRATION TRNG,1:1 EA 15M",259.58
20000306,"REINTEG TRNG,1:1;EA 15M (DISTINCT)",259.58
20000307,REINTEGRTN TRNG 1:1 EA 15M-XE,259.58
20000308,REINTEGRTN TRNG 1:1 EA 15M-XU,259.58
20000310,APPL FINGER SPLINT; DYNAMIC-LT,459.79
20000311,APPL FINGER SPLINT; DYNAMIC-RT,459.79
20000312,APPL FINGER SPLINT; DYNAMIC-50,689.68
20000315,APPL SHORT ARM SPNT;DYNAMIC-LT,665.71
20000316,APPL SHORT ARM SPNT;DYNAMIC-RT,665.71
20000317,APPL SHORT ARM SPNT;DYNAMIC-50,998.57
20000320,STRAPPING; ANKLE/FOOT-LT,422.22
20000321,STRAPPING; ANKLE/FOOT-RT,422.22
20000322,STRAPPING; ANKLE/FOOT-50,633.32
20000325,STRAPPING;ELBOW OR WRIST-LT,379.75
20000326,STRAPPING;ELBOW OR WRIST-RT,379.75
20000327,STRAPPING;ELBOW OR WRIST-50,569.62
20000330,STRAPPING; HAND OR FINGER-LT,379.75
20000331,STRAPPING; HAND OR FINGER-RT,379.75
20000332,STRAPPING; HAND OR FINGER-50,569.62
20000335,STRAPPING; KNEE-LT,379.75
20000336,STRAPPING; KNEE-RT,379.75
20000337,STRAPPING; KNEE-50,569.62
20000340,STRAP;SHOULDER (VELPEAU)-LT,379.75
20000341,STRAP;SHOULDER (VELPEAU)-RT,379.75
20000342,STRAP;SHOULDER (VELPEAU)-50,569.62
20000350,INFRARED THERAPY,96.36
20000351,INFRARED THERAPY (DISTINCT),96.36
20000365,WOUND CARE NON-SELEC PER SESSN,516.54
20000380,DIATHERMY,56.04
20000390,HUBBARD TANK 1:1; EA 15M,289.08
20000391,HUBBARD TANK 1:1;EA 15M (DISTINCT),289.08
20000393,HUBBARD TANK 1:1; EA 15M-XU,289.08
20000395,"AQUATIC THERAPY 1:1, EA 15M",377.58
20000396,AQUATIC TX 1:1;EA 15M (DISTINCT),377.58
20000398,"AQUATIC THERAPY 1:1, EA 15M-XU",377.58
20000405,"SENSORY INTEG TECH, DIR EA 15M",250.73
20000406,SENS INTEG TECH;EA 15M (DISTINCT),250.73
20000407,SENSORY INTEG TECH DIR 15M-XE,250.73
20000408,SENSORY INTEG TECH DIR 15M-XU,250.73
20000410,WORK HARDENING; FIRST 0-2 HRS,"1,080.00"
20000415,WORK HARDENING; EA ADDL HR,270.00
20000420,APPLY NEUROSTIMULATOR,76.69
20000425,APPLY FINGER SPLINT;STATIC-LT,379.75
20000426,APPLY FINGER SPLINT;STATIC-RT,379.75
20000427,APPLY FINGER SPLINT;STATIC-50,569.62
20000455,"MUSCLE TEST,MAN;EXT/TRK W/REPT",123.89
20000470,ROM MEASURE &RPT;EA EXTRM/TRNK,64.90
20000485,"ROUT FOOT CARE, PER VISIT",414.47
20000510,ASSIST TECH ASSESSMENT;15M,391.64
20000511,ASSIST TECH ASSESS;15M (DISTINCT),391.64
20000512,ASSIST TECH ASSESSMENT;15M-XE,391.64
20000513,ASSIST TECH ASSESSMENT;15M-XU,391.64
20000515,"BIOFEEDBACK,PERINEAL OR URETHR",577.34
20000520,WOUND SEL DEBRIDE;1ST 20CM2,516.54
20000525,WOUND SEL DEBRID;EA ADDL 20CM2,753.17
20000530,NEG PRES WOUND TX DME;TO 50CM2,516.54
20000535,NEG PRES WOUND TX DME;>50CM2,987.15
20000540,E-STIM UNATTEND;COV WOUND CARE,117.99
20000545,E-STIM UNATTEND;NC WOUND,112.24
20000550,E-STIM UNATTEND;NON-WOUND CARE,148.63
20000551,E-STIM UNATTEND;NON-WOUND-59,148.63
20000553,E-STIM UNATTEND;NON-WOUND-XU,148.63
20000554,E-STIM UNATTEND;NON-WOUND-XS,148.63
20000555,ELECTROMAG THERAPY FOR WOUNDS,111.49
20000565,ORTHOTC MGMT/TRAIN INIT;15M,333.33
20000566,ORTHOTC MGMT/TRAIN INIT;15M-59,333.33
20000567,ORTHOTC MGMT/TRAIN INIT;15M-XE,333.33
20000568,ORTHOTC MGMT/TRAIN INIT;15M-XU,333.33
20000570,PROS TRN U/L EXTRM INIT;15M,289.08
20000571,PROS TRN U/L EXTRM INIT;15M-59,289.08
20000573,PROS TRN U/L EXTRM INIT;15M-XU,289.08
20000574,PROS TRN U/L EXTRM INIT;15M-XS,289.08
20000580,DRG/DEBRIDE WO ANES; LARGE,"1,948.51"
20000585,APPLY RIGID LEG CAST-LT,"1,331.85"
20000586,APPLY RIGID LEG CAST-RT,"1,331.85"
20000587,APPLY RIGID LEG CAST-50,"1,997.77"
20000590,PTA-HHA/HOSPICE 15M-TRACKING,0.01
20000595,PT-HHA PROGM 15M-TRACKING,0.01
20000600,CANALITH REPOSITIONING PER DAY,935.12
20000700,PT-MOBILITY CURRENT-0%,0.01
20000701,PT-MOBILITY CURRENT-1-19%,0.01
20000702,PT-MOBILITY CURRENT-20-39%,0.01
20000703,PT-MOBILITY CURRENT-40-59%,0.01
20000704,PT-MOBILITY CURRENT-60-79%,0.01
20000705,PT-MOBILITY CURRENT-80-99%,0.01
20000706,PT-MOBILITY CURRENT-100%,0.01
20000710,PT-MOBILITY GOAL-0%,0.01
20000711,PT-MOBILITY GOAL-1-19%,0.01
20000712,PT-MOBILITY GOAL-20-39%,0.01
20000713,PT-MOBILITY GOAL-40-59%,0.01
20000714,PT-MOBILITY GOAL-60-79%,0.01
20000715,PT-MOBILITY GOAL-80-99%,0.01
20000716,PT-MOBILITY GOAL-100%,0.01
20000720,PT-MOBILITY D/C-0%,0.01
20000721,PT-MOBILITY D/C-1-19%,0.01
20000722,PT-MOBILITY D/C-20-39%,0.01
20000723,PT-MOBILITY D/C-40-59%,0.01
20000724,PT-MOBILITY D/C-60-79%,0.01
20000725,PT-MOBILITY D/C-80-99%,0.01
20000726,PT-MOBILITY D/C-100%,0.01
20000730,PT-BODY POS CURRENT-0%,0.01
20000731,PT-BODY POS CURRENT-1-19%,0.01
20000732,PT-BODY POS CURRENT-20-39%,0.01
20000733,PT-BODY POS CURRENT-40-59%,0.01
20000734,PT-BODY POS CURRENT-60-79%,0.01
20000735,PT-BODY POS CURRENT-80-99%,0.01
20000736,PT-BODY POS CURRENT-100%,0.01
20000740,PT-BODY POS GOAL-0%,0.01
20000741,PT-BODY POS GOAL-1-19%,0.01
20000742,PT-BODY POS GOAL-20-39%,0.01
20000743,PT-BODY POS GOAL-40-59%,0.01
20000744,PT-BODY POS GOAL-60-79%,0.01
20000745,PT-BODY POS GOAL-80-99%,0.01
20000746,PT-BODY POS GOAL-100%,0.01
20000750,PT-BODY POS D/C-0%,0.01
20000751,PT-BODY POS D/C-1-19%,0.01
20000752,PT-BODY POS D/C-20-39%,0.01
20000753,PT-BODY POS D/C-40-59%,0.01
20000754,PT-BODY POS D/C-60-79%,0.01
20000755,PT-BODY POS D/C-80-99%,0.01
20000756,PT-BODY POS D/C-100%,0.01
20000760,PT-CARRY CURRENT-0%,0.01
20000761,PT-CARRY CURRENT-1-19%,0.01
20000762,PT-CARRY CURRENT-20-39%,0.01
20000763,PT-CARRY CURRENT-40-59%,0.01
20000764,PT-CARRY CURRENT-60-79%,0.01
20000765,PT-CARRY CURRENT-80-99%,0.01
20000766,PT-CARRY CURRENT-100%,0.01
20000770,PT-CARRY GOAL-0%,0.01
20000771,PT-CARRY GOAL-1-19%,0.01
20000772,PT-CARRY GOAL-20-39%,0.01
20000773,PT-CARRY GOAL-40-59%,0.01
20000774,PT-CARRY GOAL-60-79%,0.01
20000775,PT-CARRY GOAL-80-99%,0.01
20000776,PT-CARRY GOAL-100%,0.01
20000780,PT-CARRY D/C-0%,0.01
20000781,PT-CARRY D/C-1-19%,0.01
20000782,PT-CARRY D/C-20-39%,0.01
20000783,PT-CARRY D/C-40-59%,0.01
20000784,PT-CARRY D/C-60-79%,0.01
20000785,PT-CARRY D/C-80-99%,0.01
20000786,PT-CARRY D/C-100%,0.01
20000790,PT-SELF CARE CURRENT-0%,0.01
20000791,PT-SELF CARE CURRENT-1-19%,0.01
20000792,PT-SELF CARE CURRENT-20-39%,0.01
20000793,PT-SELF CARE CURRENT-40-59%,0.01
20000794,PT-SELF CARE CURRENT-60-79%,0.01
20000795,PT-SELF CARE CURRENT-80-99%,0.01
20000796,PT-SELF CARE CURRENT-100%,0.01
20000800,PT-SELF CARE GOAL-0%,0.01
20000801,PT-SELF CARE GOAL-1-19%,0.01
20000802,PT-SELF CARE GOAL-20-39%,0.01
20000803,PT-SELF CARE GOAL-40-59%,0.01
20000804,PT-SELF CARE GOAL-60-79%,0.01
20000805,PT-SELF CARE GOAL-80-99%,0.01
20000806,PT-SELF CARE GOAL-100%,0.01
20000810,PT-SELF CARE D/C-0%,0.01
20000811,PT-SELF CARE D/C-1-19%,0.01
20000812,PT-SELF CARE D/C-20-39%,0.01
20000813,PT-SELF CARE D/C-40-59%,0.01
20000814,PT-SELF CARE D/C-60-79%,0.01
20000815,PT-SELF CARE D/C-80-99%,0.01
20000816,PT-SELF CARE D/C-100%,0.01
20000820,PT-OTHER PT/OT CURRENT-0%,0.01
20000821,PT-OTHER PT/OT CURRENT-1-19%,0.01
20000822,PT-OTHER PT/OT CURRENT-20-39%,0.01
20000823,PT-OTHER PT/OT CURRENT-40-59%,0.01
20000824,PT-OTHER PT/OT CURRENT-60-79%,0.01
20000825,PT-OTHER PT/OT CURRENT-80-99%,0.01
20000826,PT-OTHER PT/OT CURRENT-100%,0.01
20000830,PT-OTHER PT/OT GOAL-0%,0.01
20000831,PT-OTHER PT/OT GOAL-1-19%,0.01
20000832,PT-OTHER PT/OT GOAL-20-39%,0.01
20000833,PT-OTHER PT/OT GOAL-40-59%,0.01
20000834,PT-OTHER PT/OT GOAL-60-79%,0.01
20000835,PT-OTHER PT/OT GOAL-80-99%,0.01
20000836,PT-OTHER PT/OT GOAL-100%,0.01
20000840,PT-OTHER PT/OT D/C-0%,0.01
20000841,PT-OTHER PT/OT D/C-1-19%,0.01
20000842,PT-OTHER PT/OT D/C-20-39%,0.01
20000843,PT-OTHER PT/OT D/C-40-59%,0.01
20000844,PT-OTHER PT/OT D/C-60-79%,0.01
20000845,PT-OTHER PT/OT D/C-80-99%,0.01
20000846,PT-OTHER PT/OT D/C-100%,0.01
20000850,PT-SUBSQ PT/OT CURRENT-0%,0.01
20000851,PT-SUBSQ PT/OT CURRENT-1-19%,0.01
20000852,PT-SUBSQ PT/OT CURRENT-20-39%,0.01
20000853,PT-SUBSQ PT/OT CURRENT-40-59%,0.01
20000854,PT-SUBSQ PT/OT CURRENT-60-79%,0.01
20000855,PT-SUBSQ PT/OT CURRENT-80-99%,0.01
20000856,PT-SUBSQ PT/OT CURRENT-100%,0.01
20000860,PT-SUBSQ PT/OT GOAL-0%,0.01
20000861,PT-SUBSQ PT/OT GOAL-1-19%,0.01
20000862,PT-SUBSQ PT/OT GOAL-20-39%,0.01
20000863,PT-SUBSQ PT/OT GOAL-40-59%,0.01
20000864,PT-SUBSQ PT/OT GOAL-60-79%,0.01
20000865,PT-SUBSQ PT/OT GOAL-80-99%,0.01
20000866,PT-SUBSQ PT/OT GOAL-100%,0.01
20000870,PT-SUBSQ PT/OT D/C-0%,0.01
20000871,PT-SUBSQ PT/OT D/C-1-19%,0.01
20000872,PT-SUBSQ PT/OT D/C-20-39%,0.01
20000873,PT-SUBSQ PT/OT D/C-40-59%,0.01
20000874,PT-SUBSQ PT/OT D/C-60-79%,0.01
20000875,PT-SUBSQ PT/OT D/C-80-99%,0.01
20000876,PT-SUBSQ PT/OT D/C-100%,0.01
20000950,NEG PRES WOUND TX;TO 50CM2,987.15
20000955,NEG PRES WOUND TX;>50CM2,"1,029.06"
20000995,PT EVAL LOW COMPLEX 20M,295.36
20001000,PT EVAL MOD COMPLEX 30M,310.12
20001005,PT EVAL HIGH COMPLEX 45M,325.63
20001015,PT RE-EVAL EST CAREPLAN 20M,209.52
20001020,PT RE-EVAL EST CAREPLAN 20M-59,209.52
20001030,PT RE-EVAL EST CAREPLAN 20M-XU,209.52
20001035,PT RE-EVAL EST CAREPLAN 20M-XS,209.52
20001040,COGNITIVE FUNCT 1:1 PER DAY,243.00
20001041,COGNITIVE FUNCT 1:1 PER DAY-59,243.00
20001045,ORTH/PROS MGMT/TRN SBSQ;15M,164.40
20001046,ORTH/PROS MGMT/TRN SBSQ;15M-59,164.40
20001047,ORTH/PROS MGMT/TRN SBSQ;15M-XE,164.40
20001048,ORTH/PROS MGMT/TRN SBSQ;15M-XU,164.40
20001049,ORTH/PROS MGMT/TRN SBSQ;15M-XS,164.40
20001050,COGNITIVE SKILL DEV 1:1 15M,97.20
20001051,COGNITIVE SKILL DEV 1:1 15M-59,97.20
20001052,COGNITIVE SKILL DEV 1:1 15M-XE,97.20
20001053,COGNITIVE SKILL DEV 1:1 15M-XU,97.20
20005005,APPLY NEUROSTIMULATOR-KX,76.69
20005010,BIOFEEDBACK TRAINING-KX,174.04
20005015,"BIOFEEDBACK,PERINEAL/URETHR-KX",577.34
20005020,"MUSCLE TEST,MAN;EXT/TRK W/R-KX",123.89
20005025,MUSC TEST; HAND-KX,129.79
20005030,MUSC TEST;TOTAL BODY W/O HA-KX,179.94
20005035,MUSC TEST;TOTAL BODY W/HAND-KX,262.54
20005040,"ROM MEASUREMENTS,SEP PROC-KX",64.90
20005045,ROM MEASURE &RPT;EA EXTRM/T-KX,64.90
20005050,ROM MSMT; HAND-KX,50.14
20005055,CANALITH REPOSITIONING/ DAY-KX,935.12
20005070,"TRACTION,MECHANICAL-KX",174.65
20005075,VASOPNEUMATIC DEVICES-KX,125.25
20005080,PARAFFIN BATH-KX,122.62
20005085,WHIRLPOOL-KX,99.55
20005090,DIATHERMY-KX,56.04
20005095,INFRARED THERAPY-KX,96.36
20005100,ULTRAVIOLET-KX,64.90
20005105,"ELECTRICL STIM, 1:1 EA 15M-KX",111.28
20005110,"IONTOPHERESIS, EA 15MIN-KX",286.14
20005115,"CONTRAST BATHS, 1:1 EA 15M-KX",156.34
20005120,"ULTRASOUND, 1:1, EA 15MIN-KX",110.00
20005125,HUBBARD TANK 1:1; EA 15M-KX,289.08
20005130,THERAPEUTIC EXERCISE EA 15M-KX,203.06
20005135,"NEUROMUSCULAR RE-ED, EA 15M-KX",198.73
20005140,"AQUATIC THERAPY 1:1, EA 15M-KX",377.58
20005145,"GAIT TRNG,EA 15M(INCL STAIR-KX",179.30
20005150,"MASSAGE, EA 15MIN-KX",227.13
20005155,MANUAL THERAPY TECH EA 15M-KX,155.54
20005160,THERAPEUTIC PROCEDURES; GRP-KX,174.65
