Department - Charge Category,Item Number - Charge ID,Description,Price
Medical Staff,PF20612,Aspiration and/or injection of ganglion cyst(s) any location,845
Medical Staff,PF99379,Care Plan Oversight Services Physician Supervision Nursing Facility Patient 15 - 29 Minutes,71
Medical Staff,PF11106,"Incisional biopsy of skin (eg, wedge); single lesion",246
Medical Staff,PF58100,"Endometrial sampling (biopsy) with or without endocervical sampling (biopsy), w/o cervical dilation",878
Medical Staff,PFOBS99153,MOD SED SAME PHYS/QHP EA OBS 99153,41
Medical Staff,PF59820,"Treatment of missed abortion, 1st tri, completed surgically",1407
Medical Staff,PF11423,"Excise benign lesion,scalp,neck,hand,feet,genitalia; 2.1 to 3.0 cm",5194
Medical Staff,PF57500,"Biopsy of cervix, single or multiple, or local excision of lesion, with or without fulguration",1710
Medical Staff,PF11310,"Shaving of single lesion, face, ears, eyelids, nose, lips, mucous membrane; (0.5 cm or less)",222
Medical Staff,PF24670,"Closed treatment of ulnar fracture, proximal end; without manipulation",1035
Medical Staff,PFOBS12001,12001 RPR S/N/AX/GEN/TRNK 2.5CDM/<,331
Medical Staff,PF11732,"Avulsion of nail plate, partial or complete, simple; each additional nail plate.",176
Medical Staff,PF51703,Insertion of temporary indwelling bladder cather; complicated,240
Medical Staff,PF25600,"Closed treatment of distal radial fracture or epiphyseal separation, includes closed treatment of fr",620
Medical Staff,PF99238,Hospital Discharge Day Management 30 min or Less,315
Medical Staff,PF28190,"Removal of foreign body, foot; subcutaneous.",620
Medical Staff,PF11300,"Shaving of single lesion, trunk, arms or legs; lesion diameter 0.5 cm or less.",331
Medical Staff,PF45378,"Colonoscopy, flexible, proximal to splenic flexure; diagnostic,w/w-o collect specimen by brush/wash",1150
Medical Staff,PF11308,"Shaving of single lesion, scalp, neck, hands, feet, genitalia; (over 2.0 cm)",234
Medical Staff,PF64420,"Injection, anesthetic agent; intercostal nerve, single",237
Medical Staff,PF51460,"Circumcision, neonate, surgical excision w/device other than clamp,or dorsal slit",653
Medical Staff,PF11312,"Shaving of single lesion, face, ears, eyelids, nose, lips, mucous membrane; (1.1 to 2.0 cm)",234
Medical Staff,PF99253,Inpatient Consultation Level 3,229
Medical Staff,PF45330,"Sigmoidoscopy, flexible; diagnostic, with or without collection of specimen(s) by brushing or washin",547
Medical Staff,PF12015,"Simple repair of superficial wounds of face,ears,eyelids,nose,lips and/or mucous membranes 7.6cm",487
Medical Staff,PF69209,REMOVE IMPACTED EAR WAX UNI 69209,67
Medical Staff,PF20526,"Injection, therapeutic (eg, local anesthetic, corticosteroid), carpal tunnel.",845
Medical Staff,PF99309,Nursing Facility Level 3 Established,539
Medical Staff,PF57452,Colposcopy of the cervix including upper/adjacent vagina.,878
Medical Staff,PF97814,"Acupuncture, one +needles, w/electrical stimulation, Ea addit 15 min/reinsertion of needle",89
Medical Staff,PF99219,Initial Observation Care Level 2,817
Medical Staff,PF27550,CL TX KNEE DISL W/O ANESTH 27550,2082
Medical Staff,PF26605,"Closed treatment of metacarpal fracture, single; with manipulationm each bone",1120
Medical Staff,PF30300,"Removal foreign body, intranasal; office type procedure",376
Medical Staff,PF58300,Insertion of intrauterine device (IUD),755
Medical Staff,PF12032,Repair intermed wound scalp/axillae/trunk and/or extremities exclude hands/feet 2.6 cm to 7.5 cm,678
Medical Staff,PF99308,Nursing Facility Level 2 Established,410
Medical Staff,PF99217,Observation Care Discharge,433
Medical Staff,PF64405,64405 - Inj Anesth; greater occipital nerve block,223
Medical Staff,PF99397,Periodic Comprehensive Preventive Medicine 65+ years Established,623
Medical Staff,PFG0245,Initial physician E&M of diabetic pt w/ diabetic sensory neuropathy resulting in LOPS,198
Medical Staff,PF69990,"Microsurg techs, requiring use operating microscope",994
Medical Staff,PF99443,Telephone E/M Established Patient (21-30 minutes),116
Medical Staff,PF97598,Rmvl of devitalized tissue from wound(s) w/o anes; total wound(s) surface area greater than 20 sq cm,74
Medical Staff,PF69000,"Drainage external ear, abscess or hematoma; simple",484
Medical Staff,PF00055,Vaginal Delivery level I - Delivery Charge Level:,2367
Medical Staff,PF11422,"Excise benign lesion,scalp,neck,hand,feet,genitalia; 1.1 to 2.0 cm",2703
Medical Staff,PF99241,Telemedicine Consult Level 1,244
Medical Staff,PF11765,"Wedge excision of skin of nail fold (eg, for ingrown toenail)",331
Medical Staff,PF99348,Home Visit Level 2 Established,507
Medical Staff,PF11755,Biopsy of nail unit (separate procedure),366
Medical Staff,PF99202,NSHC Office Visit Level 2 New Profee,236
Medical Staff,PF43251,"Esophagogastroduodenoscopy, flexible, transoral; w removal of tumor/polyp/lesion(s) by snare",861
Medical Staff,PFOBS99157,MOD SED OTH PHYS/QHP EA OBS  99157,268
Medical Staff,PF99231,Subsequent Hospital Care Level 1,293
Medical Staff,PF99350,Home Visit Level 4 Established,1067
Medical Staff,PF99463,Initial Hosp - Birthing Center Care Normal Newborn Admitted and Discharged on Same Day,446
Medical Staff,PF99305,Nursing Facility Level 2 New,790
Medical Staff,PF11900,"Injection, intralesional; up to and including 7 lesions",331
Medical Staff,PF11107,Incisional biopsy of skin; each separate/additional lesion,132
Medical Staff,PF99244,Telemedicine Consult Level 4,517
Medical Staff,PF46221,"Hemorrhoidectomy, internal, by rubber band ligation(s)",792
Medical Staff,PF59425,Antepartum Care 4-6 Visits,847
Medical Staff,PF99391,Periodic Comprehensive Preventive Medicine < 1 year Established,244
Medical Staff,PF54150,"Circumcision, using clamp or other device with regional dorsal penile or ring block.",456
Medical Staff,PF29085,"Application, cast; hand and lower forearm (gauntlet).",237
Medical Staff,PF10120,"Incision and removal of foreign body, subcutaneous; simple",276
Medical Staff,PF00057,Vaginal Delivery level II - Delivery Charge Level:,4589
Medical Staff,PF17111,"Destruction, of benign lesions other than skin tags or cutaneous vascular proliferative lesions; 15",684
Medical Staff,PF99242,Telemedicine Consult Level 2,310
Medical Staff,PF24075,"Excision, tumor, soft tissue of upper arm/elbow area subcutaneous <3cm",1405
Medical Staff,PF99255,Inpatient Consultation Level 5,405
Medical Staff,PF43753,"Gastric intubation and aspiration(s) therapeutic, necessitating physician's skill",93
Medical Staff,PF11981,"Insertion, non-biodegradable drug delivery implant",823
Medical Staff,PF13100,"Repair, complex, trunk; 1.1 cm to 2.5 cm",2557
Medical Staff,PF31575,"Laryngoscopy, flexible fiberoptic; diagnostic",5631
Medical Staff,PF26755,"Closed treatment of distal phalangeal fracture, finger or thumb; with manipulation, each",1104
Medical Staff,PF45350,"Sigmoidoscopy, flexible; w/ band ligation(s)",1197
Medical Staff,PF51102,Aspiration of bladder; with insertion of suprapubic catheter,1456
Medical Staff,PF25605,"Closed treatment of distal radial fracture or epiphyseal separation, includes closed treatment of fr",1781
Medical Staff,PF43763,"Replacement of gastrostomy tube, percutaneous; requiring revision of gastrostomy tract",341
Medical Staff,PF97803,Nutrition therapy; re-assessment,44
Medical Staff,PF11441,"Excise benign lesion,face,ear,eyelid,nose,lip,mucous membrane; 0.6 to 1.0 cm",916
Medical Staff,PF62270,"Spinal puncture, lumbar, diagnostic",351
Medical Staff,PF10140,"Incision and drainage of hematoma, seroma or fluid collection",485
Medical Staff,PF23545,Closed treatment of acromioclavicular dislocation; with manipulation,882
Medical Staff,PF46050,"Incision and drainage perianal abscess, superficial",1710
Medical Staff,PF99401,Risk Factor Counseling 15 min,89
Medical Staff,PF10021,Fine needle aspiration of orbital contents,438
Medical Staff,PF23650,"Closed treatment of shoulder dislocation, with manipulation; without anesthesia.",994
Medical Staff,PF99244,Office Consultation Level 4,517
Medical Staff,PF25075,"Excision, tumor, soft tissue or forearm &/or wrst area, subcutaneous; <3m",1405
Medical Staff,PF29105,Application of long arm splint (shoulder to hand),259
Medical Staff,PF11400,"Excise benign lesion,trunk,arm,leg; 0.5 cm or less",221
Medical Staff,PF99213,Telemedicine Office Visit Level 3 Estab,321
Medical Staff,PF99499,Unlisted Preventive Medicine Services,43
Medical Staff,PF98925,Osteopathic manipulative treatment (OMT; 1-2 body reagions involved),118
Medical Staff,PF30905,"Control nasal hemorrhage, posterior, with posterior nasal packs and/or cautery, any method; initial",386
Medical Staff,PF69209,Removal impacted cerumen using irrigation/lavage unilateral,92
Medical Staff,PF17003,"Destruct of pre-malig. lesion, 2-14",132
Medical Staff,PF10160,"Puncture aspiration of abscess, hematoma, bulla or cyst",581
Medical Staff,PF99393,Periodic Comprehensive Preventive Medicine 5-11 years Established,467
Medical Staff,PF99357,Prolonged Physician Service Inpatient with Direct Patient Contact Each Additional 30 Minutes,128
Medical Staff,PF99245,Office Consultation Level 5,653
Medical Staff,PF99251,Inpatient Consultation Level 1,287
Medical Staff,PF99384,Initial Comprehensive Preventive Medicine 12-17 years New,623
Medical Staff,PF99385,Initial Comprehensive Preventive Medicine 18-39 years New,599
Medical Staff,2101105,Chauffer Lic Exam Phys,215
Medical Staff,PF46320,"Excision of thrombosed hemorrhoid, external",461
Medical Staff,PF17000,"Destruct of pre-malig. lesion, first",331
Medical Staff,PF11105,Punch biopsy of skin; each separate/additional lesion,110
Medical Staff,PF29505,Application of long leg splint (thigh to ankle or toes).,252
Medical Staff,PF11200,"Removal of skin tags, multiple fibrocutaneous tags, any area up to and including 15 lesions",331
Medical Staff,PF23931,"Incision and drainage, upper arm or elbow area; bursa",3359
Medical Staff,PF99205,NSHC Office Visit Level 5 New Profee,796
Medical Staff,2101303,Insurance Exam Phys,359
Medical Staff,PFG0438,PPPS Initial Visit,603
Medical Staff,2101103,Recreation Center Exam,50
Medical Staff,PF99218,Initial Observation Care Level 1,433
Medical Staff,PF45382,"Colonoscopy, flexible, proximal to splenic flexure; w control of bleeding",1141
Medical Staff,PF69200,Removal foreign body from external auditory canal; without general anesthesia,248
Medical Staff,PF32554,"Thoracentesis, pleural space; w/o guidance",379
Medical Staff,PFOBS99151,MOD SED SAME PHYS/QHP <5 YRS OBS 99151,109
Medical Staff,PF27560,Closed treatment of patellar dislocation; w/o anesthesia,980
Medical Staff,PF49083,Abd paracentesis w/imaging,327
Medical Staff,PF20610,"Arthrocentesis, aspiration and/or injection; major joint or bursa (eg, shoulder, hip, knee joint)",845
Medical Staff,PF36569,Central Line Insertion,3639
Medical Staff,PF24640,"Closed treatment of radial head subluxation in child, nursemaid elbow, with manipulation.",278
Medical Staff,PF11421,"Excise benign lesion,scalp,neck,hand,feet,genitalia; 0.6 to 1.0 cm",476
Medical Staff,PF69420,Myringotomy including aspiration and/or eustachian tube inflation,348
Medical Staff,PF59409,Vaginal delivery only (with or without episiotomy and/or forceps),2496
Medical Staff,PF99243,Telemedicine Consult Level 3,489
Medical Staff,PF69433,Tympanostomy (requiring insertion of ventilating tube); local or topical anesthesia,593
Medical Staff,PFG0247,Routine foot care by physician of pt w/ diabetic sensory neuropathy resulting in LOPS,109
Medical Staff,PF99315,Nursing Facility Discharge Management 30 min or Less,436
Medical Staff,PF43235,"Esophagogastroduodenoscopy, flexible, transoral; diagnostic, incl collect specimen(s) by brush/wash",925
Medical Staff,PF99156,"Moderate sedation services by other physician/QHP; initial 15 minutes, patient  >/= 5 years of age",353
Medical Staff,PF11976,"Removal, implantable contraceptive capsules.",281
Medical Staff,PF99201,NSHC Office Visit Level 1 New Profee,125
Medical Staff,PF31525,"Laryngoscopy direct, with or without tracheoscopy; diagnostic, except newborn",563
Medical Staff,PF11983,"Removal with reinsertion, non-biodegradable drug delivery implant.",658
Medical Staff,PF99306,Nursing Facility Level 3 New,1006
Medical Staff,PF99358,Prolonged Physician Service Without Direct Patient Contact First Hour,163
Medical Staff,PF20552,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)",845
Medical Staff,PF99225,Subsequent Observation Care Lvl 2,159
Medical Staff,PF99394,Periodic Comprehensive Preventive Medicine 12-17 years Established,528
Medical Staff,PF99243,Office Consultation Level 3,489
Medical Staff,PF99241,Office Consultation Level 1,244
Medical Staff,PF56405,Incision and drainage of vulva or perineal abscess.,631
Medical Staff,PF99152,"Moderate sedation services by physician/QHP with observer; initial 15 min, pt >/= 5 years of age",57
Medical Staff,PFG0105,Colorectal cancer screening; colonoscopy on individual at high risk,768
Medical Staff,PF99396,Periodic Comprehensive Preventive Medicine 40-64 years Established,591
Medical Staff,PF99215,NSHC Office Visit Level 5 Est Profee,527
Medical Staff,PF65220,"Corneal, without slit lamp",359
Medical Staff,PF45380,"Colonoscopy, flexible, proximal to splenic flexure; with biopsy, single or multiple",3411
Medical Staff,PF99381,Initial Comprehensive Preventive Medicine < 1 year New,467
Medical Staff,PF99307,Nursing Facility Level 1 Established,264
Medical Staff,PF43761,Dobhoff tube placement / insertion,313
Medical Staff,PF31231,"Nasal endoscopy, diagnostic, unilateral or bilateral (separate procedure)",697
Medical Staff,PF99416,"Prolonged clinical staff service during an eval, direct patient contact w/ physician; each add 30 mi",2
Medical Staff,PF51701,"Insertion of non-indwelling bladder catheter (eg, straight catheterization for residual urine).",83
Medical Staff,PF99412,"Preventive Medicine, Group Counseling Approximately 60 Minutes",182
Medical Staff,PF99392,Periodic Comprehensive Preventive Medicine 1-4 years Established,467
Medical Staff,PF99367,Medical Team Conference Without Direct Contact 30 min,271
Medical Staff,PF11303,"Shaving of single lesion, trunk, arms, legs; lesion diameter over 2.0 cm",269
Medical Staff,2101403,NPS/Kawerak Head Start Phys,160
Medical Staff,2101503,FAA Physical Without EKG,225
Medical Staff,PF99153,Moderate sedation services by physician/QHP with observer; ea add 15 min,41
Medical Staff,PF57454,Colpo Cerv Biopsy & Endocervical Curettage,460
Medical Staff,PF99382,Initial Comprehensive Preventive Medicine 1-4 years New,497
Medical Staff,PF99403,Risk Factor Counseling 45 min,233
Medical Staff,PF27808,Clsd tx bimalleolar ankle fx; no manipulation,1192
Medical Staff,PF11901,"Injection, intralesional; more than 7 lesions",206
Medical Staff,PFOBS99156,MOD SED OTH PHYS/QHP 5/> YRS OBS 99156,353
Medical Staff,PF11440,"Excise benign lesion,face,ear,eyelid,nose,lip,mucous membrane; 0.5 cm or less",1042
Medical Staff,PF12002,"Simple repair of superficial wounds scalp, neck, axillae, external genitalia, trunk/extremities; 2.6",397
Medical Staff,PF42700,Incision and drainage abscess; peritonsillar,574
Medical Staff,PF12004,Simple repair superficial wounds scalp/neck/axillae/external genitalia/trunk/extremities; 7.6 - 12.5,349
Medical Staff,PF99221,Initial Hospital Care Level 1,391
Medical Staff,PF99224,SUBSEQUENT OBSERVATION CARE LVL 1,174
Medical Staff,PF41800,"Drainage of abscess, cyst, hematoma from dentoalveolar structures",570
Medical Staff,PF57452,Colpo (sep proc),878
Medical Staff,PF99450,Life Insurance Physical,197
Medical Staff,PF99236,Observation/ Same Day Inpatient Care Level 3,483
Medical Staff,PF45338,"Sigmoidoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",2916
Medical Staff,PFG0500,"Moderate sedation for GI svc same/other physician/QHP with observer; initial 15 min, pt >/= 5 yrs",202
Medical Staff,PF57100,"Biopsy vaginal mucosa, simple",301
Medical Staff,PF99242,Office Consultation Level 2,310
Medical Staff,PF11401,"Excision, benign lesion incl margins, except skin tag, trunk, arms or legs; excised .6 to 1.0 cm",1558
Medical Staff,PF99024,Telemedicine Postoperative Follow-up Visit,555
Medical Staff,PF99213,NSHC Office Visit Level 3 Est Profee,240
Medical Staff,PF57160,Fitting and insertion of pessary or other intravaginal support device.,587
Medical Staff,PF10080,Incision and drainage of pilonidal cyst; simple.,397
Medical Staff,PF97802,"Nutrition therapy, initial",51
Medical Staff,PF21337,"Closed treatment of nasal septal fracture, with or without stabilization",5314
Medical Staff,PF11740,Evacuation of subungual hematoma.,97
Medical Staff,PF57510,Cautery of cervix; electro or thermal,460
Medical Staff,PF13151,"Repair, complex, eyelids, nose, ears & or lips; 1.1 cm to 2.5 cm",1035
Medical Staff,PF46083,"Incision of thrombosed hemorrhoid, external",977
Medical Staff,PF41252,"Repair of laceration of tongue, floor of mouth, over 2.6 cm or complex",928
Medical Staff,PF12013,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6",414
Medical Staff,PF12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk/extremities;",397
Medical Staff,PF99356,OBSERVATION-HOLDING,552
Medical Staff,PF99409,Alcohol and/or substance abuse structured screening (greater than 30 minutes),168
Medical Staff,PF96522,Refill/maint pump/resvr syst,393
Medical Staff,PF24600,Treatment of closed elbow dislocation; without anesthesia,1486
Medical Staff,PF32555,"Thoracentesis, pleural space; w/ guidance",477
Medical Staff,PF32551,Chest Tube Insertion,1911
Medical Staff,PF20550,"Injection(s); single tendon sheath, or ligament aponeurosis (eg, plantar fascia"").""",845
Medical Staff,PF26700,"Closed treatment of metacarpophalangeal dislocation, single, with manipulation; without anesthesia",882
Medical Staff,PF29086,"Application, cast; finger",438
Medical Staff,PF45381,"Colonoscopy, flexible, proximal to splenic flexure;w directed submucosal injection(s), any substance",3411
Medical Staff,PF99460,Initial Hospital - Birthing Center Care Per Day,446
Medical Staff,PF99155,"Moderate sedation services by other physician/QHP; initial 15 minutes, patient < 5 years of age",426
Medical Staff,PF64450,"Injection, anesthetic agent; other peripheral nerve or branch.",213
Medical Staff,PF58100,Endometrial Biopsy,878
Medical Staff,PF99234,Observation/ Same Day Inpatient Care Level 1,810
Medical Staff,PF56605,Biopsy vulva/perin (sep proc) 1 lesion,6996
Medical Staff,PF99214,NSHC Office Visit Level 4 Est Profee,372
Medical Staff,PF22920,Initial Observation Care Level 3,313
Medical Staff,PF29065,"Application, cast; shoulder to hand (long arm)",877
Medical Staff,PF59025,Fetal non-stress test,141
Medical Staff,PF99456,Work Related or Medical Disability Insurance Evaluation by Other Than Treating Provider,197
Medical Staff,PF57455,57455 PF - CERVIC COLP W CERVIX BX,337
Medical Staff,PF99316,Nursing Facility Discharge Management More Than 30 min,644
Medical Staff,PF45384,"Colonoscopy, flex, proximal to splenic flexure;w remv tumor/p/l(s) by hot bx forceps/bipolar cautery",1369
Medical Staff,PF11442,EXC FACE - MM B9+MARG 1.1-2 CM 11442,646
Medical Staff,PF11301,"Shaving of single lesion, trunk, arms or legs; lesion diameter 0.6 to 1.0 cm.",203
Medical Staff,PF45398,"Colonoscopy, flexible; w/ band ligation(s) (eg, hemorrhoids)",1142
Medical Staff,PF11056,"Paring or cutting of benign hyperkeratotic lesion (eg, corn or callus); 2 to 4 lesions.",103
Medical Staff,PF11719,"Trimming of nondystrophic nails, any number.",132
Medical Staff,PF26320,Removal of implant from finger or hand,1404
Medical Staff,PF99359,Prolonged Physician Service Without Direct Patient Contact Each Additional 30 Minutes,201
Medical Staff,PF58100,Endometrial and/ or Endocerv Biopsy,878
Medical Staff,PF56821,Colposcopy of the vulva; with biopsy(s),538
Medical Staff,PF11103,"Tangential biopsy of skin (eg, shave, scoop, saucerize, curette); each separate/addl lesion",93
Medical Staff,PF28470,"Closed treatment of metatarsal fracture; without manipulation, each",610
Medical Staff,PF90791,Psychiatric Diagnostic Evaluation,547
Medical Staff,PF11104,Punch biopsy of skin; single lesion,202
Medical Staff,PFOBS12004,12004 RPR S/N/AX/GEN/TRNK 7.6-12.5CM,438
Medical Staff,PF99406,Smoking and tobacco use cessation counseling visit (3-10 minutes),111
Medical Staff,2101006,School Entrance Exam,15
Medical Staff,PF33975,Care Plan Oversight Svcs Phys Supervision Pt Under Care of Home Health or Equiv > 30 Min,207
Medical Staff,PF51705,Change of cystostomy tube; simple.,132
Medical Staff,PF45379,"Colonoscopy, flexible, proximal to splenic flexure; with removal of foreign body",1097
Medical Staff,PF99402,Risk Factor Counseling 30 min,184
Medical Staff,PF11730,"Avulsion of nail plate, partial or complete, simple; single",152
Medical Staff,PF29425,Application of short leg cast (below knee to toes); walking or ambulatory type,198
Medical Staff,PF97597,Rmvl of devitalized tissue from wound(s) w/o anes; total wound(s) surface area less than or equal to,225
Medical Staff,PF11311,"Shaving of single lesion, face, ears, eyelids, nose, lips, mucous membrane; (0.6 to 1.0 cm)",228
Medical Staff,PFOBS99152,MOD SED SAME PHYS/QHP 5/> YRS OBS 99152,57
Medical Staff,PF20611,"Arthrocentesis, aspiration and/or injection, major joint or bursa; US guidance, w recording/report",264
Medical Staff,PFOBS99155,MOD SED OTH PHYS/QHP <5YRS OBS 99155,426
Medical Staff,PF99318,Nursing Facility Annual Low Complexity,573
Medical Staff,PF41115,Excision of lingual frenum (frenectomy),2525
Medical Staff,PF29515,Application of short leg splint (calf to foot),227
Medical Staff,PF99442,Telephone E/M Established Patient (11-20 minutes),83
Medical Staff,PF99356,Prolonged Physician Service Inpatient with Direct Patient Contact First Hour,255
Medical Staff,PF20553,"Injections; single or multiple trigger point(s), 3 or more muscle(s).",122
Medical Staff,PF99383,Initial Comprehensive Preventive Medicine 5-11 years New,528
