Mnemonic,Name, Std Price 
3900085921,PLPH HLA MATCHED & LEUKORED,"$1,590.00 "
3900085922,PLT APH/PHER L/R CMV-NEG,"$1,305.00 "
3900085923,REAGENTS IND AHG,$26.00 
3900085924,REAGENTS ABO,$49.00 
3900085925,REAGENTS AG TYPING COMMON,$142.00 
3900085926,REAGENTS AG TYPING RARE,"$1,123.00 "
3900085978,PLPH HLA MATCHED,$382.00 
3900085980,"RBC, FRZ/DEG/WSH, L/R, IRRAD","$1,002.00 "
3900085981,"BLOOD, L/R, FROZ/DEGLY/WASH",$900.00 
3900085982,PLATELET PHERES LEUKOREDUCED,$951.00 
3900085983,"PLT, PHER, L/R CMV-NEG, IRR","$1,234.00 "
3900085984,"RBC, L/R, CMV-NEG, IRRAD",$849.00 
3910086050,BLOOD TRANSFUSION SERVICE,"$1,241.00 "
3910086051,BL PUSH TRANSFUSE 2 YR/<,$622.00 
3910086052,BL EXCHANGE/TRANSFUSE NB,$555.00 
3910086053,BL EXCH/TRANSFUSE NON-NB,"$1,394.00 "
3910086054,"PRTL EXCHANGE TRANSFUSE, NB",$989.00 
4010087117,BI-DIAG DIG BRST TOMOSYNTHESIS,$76.00 
4010087119,DX MAMMO INC CAD-RT,$301.00 
4010087120,DX MAMMO INC CAD-LT,$301.00 
4010087121,DX MAMMO INC CAD BILATERAL,$436.00 
4010087122,DIGITAL BREAT TOMO UNILATERAL,$45.00 
4010087125,RT-DIG BRST TOMO-77061,$314.00 
4010087126,LT-DIG BRST TOMO-77061,$314.00 
4010087127,BIL-DIG BRST TOMO-77062,$457.00 
4020087400,INTRAVASCULAR US,$381.00 
4020087401,INTRAVASCULAR US ADD-ON,$581.00 
4020087402,ABSCESS DRAINAGE UNDER X-RAY,"$1,164.00 "
4020087403,ECHO EXAM OF HEAD,$896.00 
4020087404,US EXAM OF HEAD AND NECK,$998.00 
4020087405,US EXAM CHEST,$596.00 
4020087409,US EXAM ABDOM COMPLETE,"$1,135.00 "
4020087410,US ABDOMINAL W/ IMAGE LIMITED,$648.00 
4020087411,US EXAM ABDO BACK WALL COMP,$664.00 
4020087412,US EXAM ABDO BACK WALL LIM,$683.00 
4020087413,US EXAM K TRANSPL W/DOPPLER,$889.00 
4020087414,US EXAM SPINAL CANAL,$634.00 
4020087415,OB US < 14 WKS SINGLE FETUS,$770.00 
4020087416,OB US < 14 WKS ADDL FETUS,$359.00 
4020087417,OB US >/= 14 WKS SNGL FETUS,$770.00 
4020087418,OB US >/= 14 WKS ADDL FETUS,$650.00 
4020087419,OB US LIMITED FETUS(S),$462.00 
4020087420,TRANSVAGINAL US OBSTETRIC,$832.00 
4020087421,FETAL BIOPHYS PROFILE W/NST,$713.00 
4020087422,TRANSVAGINAL US NON-OB,$596.00 
4020087423,ECHO EXAM UTERUS,$982.00 
4020087424,US EXAM PELVIC COMPLETE,$670.00 
4020087425,US EXAM PELVIC LIMITED,$974.00 
4020087426,US EXAM SCROTUM,$963.00 
4020087427,ECHOGRAP TRANS R PROS STUDY,$719.00 
4020087428,US XTR NON-VASC LMTD,$648.00 
4020087429,US XTR NON-VASC LMTD -  LT,"$1,422.00 "
4020087430,US XTR NON-VASC LMTD - RT,"$1,422.00 "
4020087432,US EXAM INFANT HIPS DYNAMIC,$580.00 
4020087433,US GUIDE VASCULAR ACCESS,$305.00 
4020087434,US GUIDE TISSUE ABLATION,$742.00 
4020087435,US GUIDANCE NDL PLACEMENT IMG,$745.00 
4020087436,ECHO GUIDANCE RADIOTHERAPY,"$1,024.00 "
4020087437,US GUIDE INTRAOP,$764.00 
4020087450,US EXAM INFANT HIPS STATIC,$564.00 
4020087465,ULTRASOUND BREAST LIMITED RT,$334.00 
4020087466,ULTRASOUND BREAST LIMITED LT,$334.00 
4020087467,ULTRASOUND BREAST LIMITED BIL,$668.00 
4020087468,ULTRASOUND BREAST COMPLETE,$881.00 
4020087469,ULTRASOUND BREAST COMPLETE LT,$440.00 
4020087470,ULTRASOUND BREAST COMPLETE RT,$440.00 
4020087477,US TRANSRECTAL,$662.00 
4020087489,FETAL BIOPHYS PROFIL W/O NST,$532.00 
4020087919,US ABDL AORTA SCREEN AAA,$559.00 
4020087920,DOH US OB GLOBAL,$170.00 
4020087921,ECHO GUIDE FOR ARTERY REPAIR,$990.00 
4020087922,US OB FU,$449.00 
4020087923,US OB FU ADDL GEST,$449.00 
4020087924,US ABSC/FIST/SINUS TR RS&I,$525.00 
4030087908,BI-SCR DIG BRST TOMOSYNTHESIS,$76.00 
4030087923,SCR MAMMO BI INCL CAD,$328.00 
4030087924,SCREENING MAMMO RT INCL CAD,$328.00 
4030087925,SCREENING MAMMO LT INCL CAD,$328.00 
4030087926,UNI SCR BRST TOMOSYNTHESIS,$68.00 
4040088201,PET BRAIN IMAGING,"$5,061.00 "
4040088202,PET CT SKULL BASE TO MID-THIGH,"$6,077.00 "
4040088203,PET CT WHOLE BODY,"$6,077.00 "
4100089000,VENT MGMT INPAT INIT DAY,"$1,183.00 "
4100089001,VENT MGMT INPAT SUBQ DAY,"$1,183.00 "
4100089002,BREATHING CAPACITY TEST,$230.00 
4100089003,EVALUATION OF WHEEZING,$298.00 
4100089004,LUNG FUNCT TEST (MBC/MVV),$129.00 
4100089005,CO2 BREATHING RESP CURVE,$142.00 
4100089006,AIRWAY INHALATION TREATMENT,$115.00 
4100089007,AIRWAY INHALATION TREATMENT,$115.00 
4100089008,AEROSOL INHALATION TREATM,$143.00 
4100089009,CBT 1ST HOUR,$222.00 
4100089010,CBT EACH ADDL HOUR,$222.00 
4100089011,POS AIRWAY PRESSURE CPAP,$373.00 
4100089012,EVALUATE PT USE OF INHALER,$216.00 
4100089013,CHEST WALL MANIPULATION,$123.00 
4100089014,CHEST WALL MANIPULATION,$67.00 
4100089015,MECHANICAL CHEST WALL OSCILL,$122.00 
4100089017,MEASURE BLOOD OXYGEN LVL,$52.00 
4100089018,CAR SEAT/BED TEST 1ST HOUR,$95.00 
4100089019,CAR SEAT/BED TEST + 30 MIN,$95.00 
4100089020,PULMONARY SERVICE/PROC,$86.00 
4100089021,"ACAPELLO, INITIAL",$113.00 
4100089022,"SX ART AIRWAY W/INLINE SX,PE",$132.00 
4100089023,"EQUIP CHANGE NIV, PEDIATRIC",$274.00 
4100089024,"EQUIP CHANGE NIV, NEONATAL",$274.00 
4100089025,"ACAPELLO, SUBS",$73.00 
4100089029,INTUBATION,$600.00 
4100089051,VENTIPUNCTURE RT,$25.00 
4100089057,SURFACTANT ADMINISTRATION,$400.00 
4130089400,HYPERBARIC O2 THER PER 30 MIN,$561.00 
4200089500,APPLICATION OF PASTE BOOT,$196.00 
4200089501,APPLY NEUROSTIMULATOR W/GP,$116.00 
4200089504,LIMB MUSCLE TESTING MANUAL,$236.00 
4200089507,MECHANICAL TRACTION THER W/MOD,$171.00 
4200089509,ELEC STIMULATION - UNATTENDED,$86.00 
4200089511,WHIRLPOOL THERAPY,$197.00 
4200089512,ELECTRICAL STIMULATION W/MOD,$120.00 
4200089514,IONTOPHORESIS W/MOD,$193.00 
4200089517,ULTRASOUND THERAPY W/MOD,$134.00 
4200089519,THERAPEUTIC EXERCISES W/MOD,$139.00 
4200089521,NEUROMUSCULAR REEDUCATION,$142.00 
4200089522,GAIT TRAINING THERAPY W/MOD,$127.00 
4200089525,MANUAL THERAPY 1/> REGIONS W/M,$142.00 
4200089529,THERAPEUTIC ACTIVITIES W/MOD,$134.00 
4200089531,WHEELCHAIR MNGMENT TRAINING,$78.00 
4200089538,ORTHOTIC MGMT AND TRAINING W/M,$172.00 
4200089570,PT DRESSING CHANGE,$127.00 
4200089571,WOUND CARE EVAL ASSESSMENT,$207.00 
4200089573,PT DIATHERMY,$88.00 
4200089574,SENSORY INTEGRATION,$93.00 
4200089575,STRAP ANKLE OR FOOT,$121.00 
4200089576,CANALITH REPOSITIONING PROC,$178.00 
4200089577,ORTHO SUPP MECHANICAL TRACTION,$171.00 
4210089903,BIOFEEDBACK TRAIN ANY METH,$148.00 
4210089904,BIOFEEDBAC PERI/URO/RECTA W/GP,$148.00 
4210089914,VASOPNEUMATIC DEVICE THER W/GP,$85.00 
4210089916,PARAFFIN BATH THERAPY W/GP,$50.00 
4210089927,CONTRAST BATH THERAPY W/GP,$70.00 
4210089932,PHYSICAL THERAPY TREATMENT,$79.00 
4210089940,AQUATIC THERAPY/EXERCISES W/GP,$95.00 
4210089945,MASSAGE THERAPY,$127.00 
4210089954,SELF CARE MNGMENT TRAINING,$171.00 
4210089957,COMMUNITY/WORK REINTEGRATION,$89.00 
4210089962,WORK HARDENING,$250.00 
4210089964,WORK HARDENING ADD-ON,$125.00 
4210089966,RMVL DEVITAL TIS 20 CM/<,$377.00 
4210089967,RMVL DEVITAL TIS ADDL 20CM/<,$200.00 
4210089968,WOUND(S) CARE NON-SELECTIVE,$250.00 
4210089969,NEG PRESS WOUND TX </=50 CM,$252.00 
4210089970,NEG PRESS WOUND TX >50 CM,$353.00 
4210089971,PHYSICAL PERFORMANCE TEST,$146.00 
4210089975,PROSTHETIC TRAINING,$110.00 
4210089978,C/O FOR ORTHOTIC/PROSTH USE,$85.00 
4230090400,GROUP THERAPEUTIC PROCEDURES,$90.00 
4240090610,PT RE-EVALUATION 2RVU,$142.00 
4240090611,PT RE-EVALUATION 4 RVU,$284.00 
4240090614,ATC EVALUATION,$137.00 
4240090616,ATC RE-EVALUATION,$97.00 
4240090617,ASSISTIVE TECHNOLOGY ASSESS,$75.00 
4240090618,PT EVAL LOW COMPLEX 20 MIN,$276.00 
4240090619,PT EVAL MOD COMPLEX 30 MIN,$562.00 
4240090620,PT EVAL HIGH COMPLEX 45 MIN,$843.00 
4300091500,APPLY FOREARM SPLINT,$125.00 
4300091504,APPLY MULTLAY COMPRS LWR LEG,$281.00 
4300091505,APPLY NEUROSTIMULATOR,$130.00 
4300091514,ELEC STIMULATION - UNATTENDED,$63.00 
4300091515,PARAFFIN BATH THERAPY,$102.00 
4300091535,NEG PRESS WOUND TX </=50 CM,$197.00 
4300091536,NEG PRESS WOUND TX >50 CM,$242.00 
4300091542,MOBILITY GOAL STATUS,$0.01 
4300091543,MOBILITY D/C STATUS,$0.01 
4300091544,BODY POS CURRENT STATUS,$0.01 
4300091545,BODY POS GOAL,$0.01 
4300091546,BODY POS D/C STATUS,$0.01 
4300091547,CARRY CURRENT STATUS,$0.01 
4300091548,CARRY GOAL STATUS,$0.01 
4300091549,CARRY D/C STATUS,$0.01 
4300091550,SELF CARE CURRENT STATUS,$0.01 
4300091551,SELF CARE GOAL STATUS,$0.01 
4300091552,SELF CARE D/C STATUS,$0.01 
4300091553,OTHER PT/OT CURRENT STATUS,$0.01 
4300091554,OTHER PT/OT GOAL STATUS,$0.01 
4300091555,OTHER PT/OT D/C STATUS,$0.01 
4300091556,SUB PT/OT CURRENT STATUS,$0.01 
4300091557,SUB PT/OT GOAL STATUS,$0.01 
4300091558,SUB PT/OT D/C STATUS,$0.01 
4300091569,APPLICATION OF FOREARM CAST,$225.00 
4300091571,DIATHERMY EG MICROWAVE,$88.00 
4300091572,WOUND(S) CARE NON-SELECTIVE,$197.00 
4300091573,PHYSICAL MEDICINE PROCEDURE,$126.00 
4310092000,APPLY LONG ARM SPLINT,$150.00 
4310092002,"APPLY FOREARM SPLINT,DYNAMIC",$188.00 
4310092003,"APPLIC OF FINGER SPLINT,STAT",$101.00 
4310092004,APPLICATION OF FINGER SPLINT,$125.00 
4310092005,LIMB MUSCLE TESTING MANUAL,$68.00 
4310092006,HAND MUSCLE TESTING MANUAL,$68.00 
4310092007,RANGE OF MOTION MEASUREMENTS,$68.00 
4310092008,RANGE OF MOTION MEASUREMENTS,$68.00 
4310092009,MECHANICAL TRACTION THERAPY,$70.00 
4310092012,VASOPNEUMATIC DEVICE THERAPY,$76.00 
4310092015,WHIRLPOOL THERAPY,$178.00 
4310092016,ELECTRICAL STIMULATION,$193.00 
4310092018,IONTOPHORESIS,$178.00 
4310092019,CONTRAST BATH THERAPY,$51.00 
4310092020,ULTRASOUND THERAPY,$121.00 
4310092022,THERAPEUTIC EXERCISES,$139.00 
4310092024,NEUROMUSCULAR REEDUCATION,$142.00 
4310092026,AQUATIC THERAPY/EXERCISES,$85.00 
4310092027,MASSAGE THERAPY,$142.00 
4310092028,MANUAL THERAPY 1/> REGIONS,$111.00 
4310092030,GROUP THERAPEUTIC PROCEDURES,$80.00 
4310092031,THERAPEUTIC ACTIVITIES,$142.00 
4310092033,COGNITIVE SKILLS DEVELOPMENT,$93.00 
4310092036,SENSORY INTEGRATION,$93.00 
4310092037,SELF CARE MNGMENT TRAINING,$156.00 
4310092039,COMMUNITY/WORK REINTEGRATION,$89.00 
4310092041,WHEELCHAIR MNGMENT TRAINING,$60.00 
4310092042,WORK HARDENING,$250.00 
4310092043,WORK HARDENING ADD-ON,$125.00 
4310092044,RMVL DEVITAL TIS 20 CM/<,$73.00 
4310092045,PHYSICAL PERFORMANCE TEST,$108.00 
4310092046,ORTHOTIC MGMT AND TRAINING,$156.00 
4310092047,PROSTHETIC TRAINING,$110.00 
4310092048,C/O FOR ORTHOTIC/PROSTH USE,$85.00 
4340092500,OT EVALUATION (1 RVU),$124.00 
4340092501,OT EVALUATION (2 RVU),$347.00 
4340092503,OT EVALUATION (3 RVU),$633.00 
4340092505,OT EVALUATION (4 RVU),$914.00 
4340092510,OT RE-EVALUATION (2 RVU),$142.00 
4340092511,OT EVAL LOW COMPLEX 30 MIN,$347.00 
4340092512,OT EVAL MOD COMPLEX 45 MIN,$633.00 
4340092513,OT EVAL HIGH COMPLEX 60 MIN,$914.00 
4400093514,MOTION FLUOROSCOPY/SWALLOW,"$1,024.00 "
4400093519,SWALLOW GOAL STATUS,$0.01 
4400093520,SWALLOW D/C STATUS,$0.01 
4400093521,MOTOR SPEECH CURRENT STATUS,$0.01 
4400093522,MOTOR SPEECH D/C STATUS,$0.01 
4400093523,LANG COMP CURRENT STATUS,$0.01 
4400093524,LANG COMP GOAL STATUS,$0.01 
4400093525,LANG COMP D/C STATUS,$0.01 
4400093526,LANG EXPRESSION CURRENT STATUS,$0.01 
4400093527,LANG EXPRESSION GOAL STATUS,$0.01 
4400093528,LANG EXPRESSION D/C STATUS,$0.01 
4400093529,ATTN CURRENT STATUS,$0.01 
4400093530,ATTN GOAL STATUS,$0.01 
4400093531,ATTN D/C STATUS,$0.01 
4400093532,MEMORY CURRENT STATUS,$0.01 
4400093533,MEMORY GOAL STATUS,$0.01 
4400093534,MEMORY D/C STATUS,$0.01 
4400093535,VOICE CURRENT STATUS,$0.01 
4400093536,VOICE GOAL STATUS,$0.01 
4400093537,VOICE D/C STATUS,$0.01 
4400093538,SPEECH LANG CURRENT STATUS,$0.01 
4400093539,SPEECH GOAL CURRENT STATUS,$0.01 
4400093540,SPEECH D/C CURRENT STATUS,$0.01 
4400093541,MOTOR SPEECH GOAL STATUS,$0.01 
4410094000,SPEECH/HEARING THER (1 RVU),$165.00 
4410094002,SPEECH/HEARING THER (2 RVU),$417.00 
4410094004,SPEECH/HEARING THER (3 RVU),$528.00 
4410094006,SPEECH/HEARING THER (4 RVU),$660.00 
4410094008,SPEECH/HEARING THER (5 RVU),$681.00 
4410094028,ORAL FUNCTION THERAPY,$107.00 
4410094029,ORAL FUNCTION THERAPY (2 RVU),$156.00 
4410094030,ORAL FUNCTION THERAPY (3 RVU),$214.00 
4410094031,ORAL FUNCTION THERAPY (4 RVU),$835.00 
4410094032,ORAL FUNCTION THERAPY (5 RVU),$255.00 
4410094042,ASSESSMENT OF APHASIA,$145.00 
4410094044,DEVELOPMENTAL SCREEN,$342.00 
4410094045,DEVELOPMENTAL TEST EXTEND,$342.00 
4410094046,COGNITIVE TEST BY HC PRO,$192.00 
4410094048,COGNITIVE SKILLS DEVELOPMENT,$83.00 
4430094300,SPEECH/HEARING THER (2 RVU),$90.00 
4430094301,SPEECH/HEARING THER (4 RVU),$153.00 
4440094400,EVAL OF SPEECH FLUENCY (1 RVU),$177.00 
4440094401,EVAL OF SPEECH FLUENCY (2 RVU),$186.00 
4440094402,EVAL OF SPEECH FLUENCY (3 RVU),$313.00 
4440094403,EVAL OF SPEECH FLUENCY (4 RVU),$509.00 
4440094404,EVAL SPEECH PRODUCTION (1 RVU),$177.00 
4440094405,EVAL SPEECH PRODUCTION (2 RVU),$208.00 
4440094406,EVAL SPEECH PRODUCTION (3 RVU),$313.00 
4440094407,EVAL SPEECH PRODUCTION (4 RVU),$509.00 
4440094408,SPEECH SOUND LANG COMP (1 RVU),$198.00 
4440094409,SPEECH SOUND LANG COMP (2 RVU),$208.00 
4440094410,SPEECH SOUND LANG COMP (3 RVU),$313.00 
4440094411,SPEECH SOUND LANG COMP (4 RVU),$509.00 
4440094412,BEHAV QUAL ANALY VOICE (1 RVU),$177.00 
4440094413,BEHAV QUAL ANALYS VOICE(2 RVU),$208.00 
4440094414,BEHAV QUAL ANALYS VOICE(3 RVU),$313.00 
4440094415,BEHAV QUAL ANALYS VOICE(4 RVU),$509.00 
4440094416,ORAL SPEECH DEVICE EVAL,$428.00 
4440094417,EX FOR SPEECH DEVICE RX 1HR,$383.00 
4440094418,EX FOR SPEECH DEVICE RX ADDL,$192.00 
4440094419,USE OF SPEECH DEVICE (1 RVU),$107.00 
4440094420,USE OF SPEECH DEVICE (2 RVU),$140.00 
4440094421,USE OF SPEECH DEVICE (3 RVU),$192.00 
4440094422,USE OF SPEECH DEVICE (4 RVU),$224.00 
4440094424,EVAL SWALLOWING FUNCTION,$428.00 
4440094425,ENDOSCOPY SWALLOW TST (FEES),$571.00 
4440094426,LARYNGOSCOPIC SENSORY TEST,$217.00 
4440094427,FEES W/LARYNGEAL SENSE TEST,$323.00 
4500095501,DRAW BLOOD OFF VENOUS DEVICE,$90.00 
4500095502,INSERT NEEDL BONE CAVITY W/MOD,$198.00 
4500095503,INSERT NEEDLE BONE CAVITY,$244.00 
4500095504,TX GASTRO INTUB W/ASP,$242.00 
4500095505,IRRIGATION OF BLADDER,$355.00 
4500095506,INSERT BLADDER CATHETER,$193.00 
4500095507,INSERT TEMP BLADDER CATH,$193.00 
4500095508,INSERT BLADDER CATH COMPLEX,$312.00 
4500095509,US URINE CAPACITY MEASURE,$193.00 
4500095510,IMMUNIZATION ADMIN,$102.00 
4500095511,IMMUNIZATION ADMIN EACH ADDL,$60.00 
4500095512,IMMUNE ADMIN ORAL/NASAL,$49.00 
4500095513,IMMUNE ADMIN ORAL/NASAL ADDL,$51.00 
4500095514,HYDRATION IV INFUSI INIT W/MOD,$409.00 
4500095515,HYDRATION IV INFUSION INIT,$409.00 
4500095516,HYDRATE IV INFUS ADD-ON W/MOD,$263.00 
4500095517,HYDRATE IV INFUSION ADD-ON,$252.00 
4500095518,THER/PROPH/DIAG IV INF INT W/M,$660.00 
4500095519,THER/PROPH/DIAG IV INF INIT,$660.00 
4500095520,THER/PROPH/DIAG IV INF ADD W/M,$235.00 
4500095521,THER/PROPH/DIAG IV INF ADDON,$252.00 
4500095522,TX/PROP/DG ADDL SEQ IV INF W/M,$617.00 
4500095523,TX/PROPH/DG ADDL SEQ IV INF,$660.00 
4500095525,THER/DIAG CONCURRENT INF W/MOD,$617.00 
4500095526,THER/DIAG CONCURRENT INF,$660.00 
4500095527,THER/PROPH/DIAG INJ SC/IM W/M,$164.00 
4500095528,THER/PROPH/DIAG INJ SC/IM,$164.00 
4500095530,THER/PROPH/DIA INJ IV PUSH W/M,$264.00 
4500095531,THER/PROPH/DIAG INJ IV PUSH,$264.00 
4500095533,TX/PRO/DX INJ NEW DRU ADON W/M,$264.00 
4500095534,TX/PRO/DX INJ NEW DRUG ADDON,$264.00 
4500095536,TX/PRO/DX INJ SAM DRU ADON W/M,$264.00 
4500095537,TX/PRO/DX INJ SAME DRUG ADON,$264.00 
4500095538,EMER DEPT VISIT LEV 1 W/MOD,$209.00 
4500095540,EMERGENCY DEPT VISIT LEVEL 1,$209.00 
4500095542,EMER DEPT VISIT LEV 2 W/MOD,$427.00 
4500095544,EMERGENCY DEPT VISIT LEVEL 2,$427.00 
4500095545,EMER DEPT VISIT LEV 3 W/MOD,$710.00 
4500095546,EMERGENCY DEPT VISIT LEVEL 3,$710.00 
4500095548,EMER DEPT VISIT LEV 4 W/MOD,$992.00 
4500095549,EMERGENCY DEPT VISIT LEVEL 4,$992.00 
4500095551,EMER DEPT VISIT LEV 5 W/MOD,"$1,306.00 "
4500095552,EMERGENCY DEPT VISIT LEVEL 5,"$1,306.00 "
4500095553,CRITICAL CARE FIRST HR W/MOD,"$1,857.00 "
4500095554,CRITICAL CARE FIRST HOUR,"$1,857.00 "
4500095556,CRITICAL CARE ADDL 30 MIN,$575.00 
4500095557,BEHAV CHNG SMOKING 3-10 MIN,$56.00 
4500095558,ADMIN HEPATITIS B VACCINE,$107.00 
4500095559,LVL 1 HOSP TYPE B ED VISIT,$186.00 
4500095560,LVL 2 HOSP TYPE B ED VISIT,$390.00 
4500095561,LVL 3 HOSP TYPE B ED VISIT,$648.00 
4500095562,LVL 4 HOSP TYPE B ED VISIT,$905.00 
4500095563,LVL 5 HOSP TYPE B ED VISIT,"$1,193.00 "
4500095564,EC PROCEDURE-MINOR,$421.00 
4500095566,EC PROCEDURE-INTERMEDIATE,$843.00 
4500095568,EC PROCEDURE-MAJOR,"$1,295.00 "
4500095570,ED PROCEDURE - SURGICAL,"$3,196.00 "
4500095579,TRACHEOTOMY TUBE CHANGE,$315.00 
4500095580,CATH FOR URINE SPEC,$30.00 
4600096500,BREATHING CAP TEST-BEDSIDE,$253.00 
4600096502,EVAL OF WHEEZING,$329.00 
4600096504,METHACHOLINE CHALLENGE,$545.00 
4600096505,VITAL CAPACITY TEST,$95.00 
4600096508,LUNG FUNC TEST (MBC/MVV),$112.00 
4600096510,RESPIRATORY FLOW VOL LOOP,$408.00 
4600096511,PULMONARY STRESS TEST/SIMPLE,$237.00 
4600096514,NITROGEN WASHOUT,$464.00 
4600096516,PULM FUNC TST PLETHYSMOGRAP,$318.00 
4600096518,PULM FUNCTION TEST BY GAS,$414.00 
4600096520,CO/MEMBANE DIFFUSE CAPACITY,$294.00 
4600096522,MEASURE BLOOD OXYGEN LEVEL,$281.00 
4600096524,PULMONARY SERVICE/PROC,$89.00 
4600096525,CANCELLED PFT,$114.00 
4600096527,"PULSE OX CONT EXER, ADULT",$36.00 
4600096529,EXHALED AIR ANALYSIS,$113.00 
4600096530,CARDIAC REHAB VO2,$464.00 
4700097000,EVAL OF SPEECH FLUENCY,$195.00 
4700097001,EVAL OF SPEECH FLUENCY 2RVU,$206.00 
4700097002,EVAL OF SPEECH FLUENCY 3RVU,$308.00 
4700097003,EVAL OF SPEECH FLUENCY 4RVU,$502.00 
4700097004,EVAL SPEECH PRODUCTION,$195.00 
4700097005,EVAL SPEECH PRODUCTION 2RVU,$206.00 
4700097006,EVAL SPEECH PRODUCTION 3RVU,$308.00 
4700097007,EVAL SPEECH PRODUCTION 4RVU,$502.00 
4700097008,SPEECH SOUND LANG COMP,$253.00 
4700097009,SPEECH SOUND LANG COMP 2RVU,$253.00 
4700097010,SPEECH SOUND LANG COMP 3RVU,$308.00 
4700097011,SPEECH SOUND LANG COMP 4RVU,$502.00 
4700097012,BEHAV QUAL ANALYS VOICE,$195.00 
4700097013,BEHAV QUAL ANALYS VOICE 2RVU,$206.00 
4700097014,BEHAV QUAL ANALYS VOICE 3RVU,$308.00 
4700097015,BEHAV QUAL ANALYS VOICE 4RVU,$502.00 
4700097016,EVOKED AUDITORY TEST QUAL,$148.00 
4700097017,STENGER TEST PURE TONE,$138.00 
4700097018,STENGER TEST SPEECH,$138.00 
4700097019,SELECT PICTURE AUDIOMETRY,$69.00 
4700097020,SELECT PICTURE AUDIOMETRY,$134.00 
4700097021,HEARING AID EXAM BOTH EARS,$204.00 
4700097022,HEARING AID CHECK ONE EAR,$111.00 
4700097023,HEARING AID CHECK BOTH EARS,$105.00 
4700097024,ELECTRO HEARNG AID TEST ONEL,$68.00 
4700097025,ELECTRO HEARNG AID TST BOTH,$99.00 
4700097026,TINNITUS ASSESSMENT,$106.00 
4700097027,EVAL AUD REHAB STATUS,$281.00 
4700097028,EVAL AUD STATUS REHAB ADD-ON,$71.00 
4700097039,EAR MOLD IMPRESSION,$84.00 
4700097950,HEARING SCREENING,$76.00 
4710097200,SUPPLEMENTAL ELECTRICAL TEST,$179.00 
4710097201,TYMPANOMETRY & REFLEX THRESH,$134.00 
4710097202,PURE TONE AUDIOMETRY AIR-INDUS,$48.00 
4710097203,PURE TONE AUDIOMETRY AIR,$108.00 
4710097204,AUDIOMETRY AIR & BONE,$145.00 
4710097205,SPEECH THRESHOLD AUDIOMETRY,$89.00 
4710097206,SPEECH AUDIOMETRY COMPLETE,$121.00 
4710097207,COMPREHENSIVE HEARING TEST,$282.00 
4710097208,LOUDNESS BALANCE TEST,$108.00 
4710097209,TONE DECAY HEARING TEST,$60.00 
4710097210,SISI HEARING TEST,$108.00 
4710097211,TYMPANOMETRY,$103.00 
4710097212,ACOUSTIC REFL THRESHOLD TST,$103.00 
4710097213,ACOUSTIC IMMITANCE TESTING,$83.00 
4710097214,FILTERED SPEECH HEARING TEST,$108.00 
4710097215,SYNTHETIC SENTENCE TEST,$108.00 
4710097216,VISUAL AUDIOMETRY (VRA),$212.00 
4710097217,COND PLAY AUDIOMETRY,$212.00 
4710097218,ELECTROCOCHLEOGRAPHY,$391.00 
4710097219,AUDITOR EVOKE POTENT COMP,$839.00 
4710097220,AUDITOR EVOKE POTENT LIMIT,$457.00 
4710097221,EVOKED AUDITORY TEST LIMITED,$197.00 
4710097222,EVOKED AUDITORY TST COMP,$279.00 
4710097224,EX FOR SPEECH DEVICE RX ADDL,$199.00 
4710097225,AUDITORY FUNCTION 60 MIN,$457.00 
4710097226,AUDITORY FUNCTION + 15 MIN,$80.00 
4710097227,ENT PROCEDURE/SERVICE,$179.00 
4790097950,HEARING SCREENING,$66.78 
4800098000,INSERT EPICARD ELTRD OPEN,"$7,592.00 "
4800098001,INSERT HEART PM ATRIAL,"$24,373.00 "
4800098002,INSERT HEART PM VENTRICULAR,"$24,373.00 "
4800098003,INSRT HEART PM ATRIAL & VENT,"$29,958.00 "
4800098004,INSERT TEMP ELECTRD/PM SNGL,"$11,346.00 "
4800098005,INSERT PULSE GEN SNGL LEAD,"$17,396.00 "
4800098006,INSERT PULSE GEN DUAL LEADS,"$19,410.00 "
4800098007,UPGRADE OF PACEMAKER SYSTEM,"$29,424.00 "
4800098008,INSERT 1 ELECTRODE PM-DEFIB,"$11,881.00 "
4800098009,INSERT 2 ELECTRODE PM-DEFIB,"$10,608.00 "
4800098010,REPAIR LEAD PACE-DEFIB ONE,"$7,459.00 "
4800098011,REPAIR LEAD PACE-DEFIB DUAL,"$7,459.00 "
4800098012,INSERT PULSE GEN MULT LEADS,"$17,396.00 "
4800098013,INSERT PACING LEAD & CONNECT,"$60,291.00 "
4800098014,L VENTRIC PACING LEAD ADD-ON,"$67,526.00 "
4800098015,REMOVE&REPLACE PM GEN SINGL,"$22,211.00 "
4800098016,REMV&REPLC PM GEN DUAL LEAD,"$25,392.00 "
4800098017,REMV&REPLC PM GEN MULT LEADS,"$22,671.00 "
4800098018,INSRT PULSE GEN W/DUAL LEADS,"$59,743.00 "
4800098019,INSRT PULSE GEN W/MULT LEADS,"$22,671.00 "
4800098020,INSRT PULSE GEN W/SINGL LEAD,"$62,856.00 "
4800098021,NSERT PACE-DEFIB W/LEAD,"$83,448.00 "
4800098022,REMV&REPLC CVD GEN SING LEAD,"$62,856.00 "
4800098023,REMV&REPLC CVD GEN DUAL LEAD,"$31,020.00 "
4800098024,REMV&REPLC CVD GEN MULT LEAD,"$31,020.00 "
