WATSONVILLE COMMUNITY HOSPITAL,,,
,,,
SVCCD,DESC, PRICE1 , PRICE2 
1612280,IR-ARTHROGRAM ELBOW," 4,408.76 "," 2,724.91 "
1612281,IR-ARTHROGRAM WRIST," 4,408.76 "," 2,724.91 "
1612282,IR-ARTHROGRAM HIP CR," 4,565.38 "," 2,828.36 "
1612283,IR-ARTHROGRAM SI JTS, 995.85 , 487.97 
1612284,IR-ARTHROGRAM KNEE," 2,811.55 "," 1,735.90 "
1612285,IR-ARTHROGRAM ANKLE," 4,408.76 "," 2,724.91 "
1612286,CH-CHEST 1V CR," 1,073.21 ", 434.47 
1612288,CH-CHEST 2V CR," 1,589.49 ", 641.39 
1612290,CH-CHEST 3V CR," 1,870.33 ", -   
1612292,CH-CHEST 4V CR," 2,152.16 ", 864.84 
1612302,UE-SHOULDER 2V BI CR," 2,952.58 "," 1,822.34 "
1612304,UE-ELBOW 2VW BI CR," 3,008.34 "," 1,862.09 "
1612305,UE-ELBOW 3VW BI CR," 3,986.34 "," 2,478.82 "
1612306,UE-FOREARM 2VW BI CR," 3,514.08 "," 2,180.42 "
1612308,UE-WRIST 2VW BI CR," 2,543.48 "," 1,579.62 "
1612309,UE-WRIST 3VW BI CR," 2,703.44 "," 1,675.14 "
1612310,UE-HAND 2VWS BI CR," 2,759.19 "," 1,702.97 "
1612311,UE-HAND 3VWS BI CR," 3,402.53 "," 1,702.97 "
1612314,LE-KNEE 1TO2V BI CR," 3,008.34 "," 1,862.09 "
1612315,LE-KNEE 3VWS BI CR," 3,845.04 "," 2,387.92 "
1612316,LE-KNEE 4VWPLS BI CR," 3,276.08 "," 2,029.24 "
1612317,LE-TIB FIB 2V BI CR," 4,153.62 "," 2,570.38 "
1612318,LE-ANKLE 2VW BI CR," 3,339.29 "," 2,065.00 "
1612319,LE-ANKLE 3VWS BI CR," 2,766.58 "," 1,718.89 "
1612320,LE-FOOT 2VWS BI CR," 3,339.29 "," 2,065.00 "
1612321,LE-FOOT 3VWPLS BI CR," 4,016.08 "," 2,486.83 "
1612333,BR-DIG MAMMO SCRN BI," 1,068.39 ", -   
1612334,BR-DIG MAMMO BILAT," 1,425.73 ", -   
1612335,BR-DIG MAMMO UNILAT," 1,425.73 ", -   
1612342,FL-FLUORO CVAD ANY," 6,369.94 ", -   
1612347,EXAM SURG SPECMN CR," 1,131.82 "," 1,106.04 "
1612348,LE-PELVIS CR," 1,769.32 "," 1,098.66 "
1612349,LE-PELVIS 3V PLUS CR," 2,217.90 ", -   
1612361,BR-DIG MAMMO SCRN UN," 1,068.39 ", -   
1612365,BR-DIG MAMMO BI GG," 1,425.73 ", -   
1612366,BR-DIG MAMMO UNI GG," 1,425.73 ", -   
1612369,IR-FISTULOGRAM CR," 2,152.16 "," 1,330.37 "
1612377,IR-VENOGRAM EXT UNI," 4,339.16 "," 2,687.69 "
1612378,IR-VENOGRAM EXT BI," 5,118.40 "," 3,167.68 "
1612382,IR-DRAIN TUBE CHANGE," 1,494.74 ", -   
1612397,SP-CERV SP 4TO5VW CR," 4,339.16 ", -   
1612398,SP-CRV SPNE 6VPLS CR," 3,428.97 ", -   
1612416,BR-PLC LOC DVCE 1ST," 6,744.66 ", -   
1612444,BR-TOMO MAMMO UNI," 1,625.00 ", -   
1612445,BR-TOMO MAMMO BI," 1,625.00 ", -   
1612451,SP-ENTIRE SPNE 1V CR," 4,123.35 ", -   
1612452,SP-ENT SPN 2OR3 V CR," 4,123.35 ", -   
1612453,SP-ENT SPN 4OR5 V CR," 8,246.70 ", -   
1612454,SP-ENT SPNE MIN6V CR," 8,246.70 ", -   
1612456,LE-HIP PV UN2OR3V CR," 1,358.70 ", -   
1612457,LE-HIP PV UNMIN4V CR," 2,038.05 ", -   
1612458,LE-HIP PLV BI 2V CR," 2,079.00 ", -   
1612459,LE-HIP PV BI3OR4V CR," 2,079.00 ", -   
1612460,LE-HIP PV BI MIN5VCR," 4,158.00 ", -   
1621503,US-ENCEPHALOGRAM," 4,874.79 "," 3,254.55 "
1621510,US-HEAD NECK SFT TIS," 4,874.79 "," 3,254.55 "
1621511,US-CHEST MEDIASTINUM," 4,269.51 "," 2,846.98 "
1621513,US-ABDOMEN COMP WO," 4,673.66 "," 3,118.05 "
1621514,US-ABDOMEN LTD WO," 4,609.87 "," 3,084.93 "
1621515,US-ABDOMEN RETROPER," 4,673.66 "," 3,118.05 "
1621516,US-ABDOMEN RETRO LMT," 2,244.96 ", -   
1621517,US-KIDNEY TRANSPLANT," 2,931.44 "," 1,961.44 "
1621518,US-SPINAL CANAL," 3,163.46 "," 1,709.02 "
1621519,US-PELVIS PREG," 4,426.17 "," 2,350.89 "
1621521,US-PELVIS PREG LTD," 2,948.83 "," 1,969.72 "
1621522,US-PLV PREG FU ABD," 2,948.83 "," 1,969.72 "
1621524,US-FETAL BIO NONST," 7,316.97 "," 4,876.69 "
1621529,US-TRANSVAGINAL," 1,949.14 "," 1,303.45 "
1621531,US-PELVIS NON OB," 3,163.46 "," 1,709.02 "
1621532,US-PELVIS NON OB FU," 1,204.70 ", 800.72 
1621533,US-SCROTUM," 2,813.50 "," 1,876.61 "
1621537,US-HIPS INFANT W MAN," 1,924.00 "," 1,282.80 "
1621539,US-GUIDE PERICARDCNT," 4,269.51 "," 2,846.98 "
1621543,US-GUIDE NEEDLE PLAC," 1,924.00 "," 1,282.80 "
1621545,US-GUIDE AMNIOCENT," 4,141.89 "," 2,766.26 "
1621554,US-CAROTID DPLX SCAN," 2,857.95 "," 1,909.70 "
1621555,US-EXT VEINS DPLX WC," 2,931.44 "," 1,961.44 "
1621556,US-EXT ARTERIAL LTD, 693.15 , -   
1621557,US-LW EXT DPX ART UN," 4,609.87 ", -   
1621559,US-NON INV ARTER EXT, 747.34 , -   
1621560,US-EXT VEINS DPX LTD," 2,057.42 "," 1,369.69 "
1621561,US-ABD RETROPER DPLX," 4,609.87 "," 3,084.93 "
1621562,US-LW EXT DPX ART BI," 7,779.15 "," 5,212.04 "
1621564,US-UP EXT DPX ART BI," 7,061.73 "," 4,731.38 "
1621567,US-DPLX SCAN ART CMP," 4,609.87 "," 3,084.93 "
1621568,US-DPLXSCN GRFT ARTA," 2,730.35 "," 1,822.81 "
1621575,US-PELV PREG 14 WKS," 3,851.85 "," 2,573.84 "
1621577,US-PLV PRG 2T DETAIL," 3,851.85 "," 2,573.84 "
1621578,US-PLV PRG 2T DETADD," 7,316.97 ", -   
1621579,US-PLV PRG TRNSV," 1,949.14 "," 1,303.45 "
1621585,US-UMBIL ARTER ECHO," 1,167.50 ", 778.31 
1621597,US-ECHO CONG COM W," 2,329.26 ", -   
1621598,US-ECHO WO DOPPLER," 6,640.23 ", -   
1621599,US-2D ECHO LTD W," 4,818.68 ", -   
1621601,US-TTE 2D MM COMP WO," 6,640.23 ", -   
1621607,US-TTE 2D W DOPP WO," 9,401.02 ", -   
1621613,US-TEE COMPLETE WWO," 10,622.39 ", -   
1621616,US-EXT COMP JNT UNI," 3,240.83 ", -   
1621618,US-EXT LTD JNT UNI," 1,620.40 ", -   
1621619,US-TTE STRESS WO," 12,337.59 ", -   
1621623,US-ABD PARACEN W IMG," 3,693.50 ", -   
1621625,US-THORACNTSIS W IMG," 1,924.00 ", -   
1621627,US-BRST BX LOC CLP 1," 3,293.17 ", -   
1621628,US-PLC LOC DVCE 1ST," 3,293.17 ", -   
1621638,US-BREAST COMPLETE," 1,065.75 ", -   
1621639,US-BREAST LIMITED," 1,065.75 ", -   
1621646,US-ECHO STRESS W-WO," 12,337.59 ", -   
1621650,US-ABDOMEN COMP W," 6,248.66 ", -   
1630007,CT-ABD PELVIS WO," 23,196.85 "," 13,591.18 "
1630008,CT-ABD PELVIS W," 26,108.78 "," 15,188.70 "
1630009,CT-ABD PELVIS WWO," 28,245.04 "," 18,294.27 "
1630014,CTA-ABDOMEN PELVIS," 32,079.67 ", -   
1630017,CT-ABD PARACEN W IMG," 3,693.50 ", -   
1630020,UNLISTED CT PROC, 408.22 , -   
1631500,CTA-PELVIS," 16,039.77 "," 9,944.64 "
1631501,CT-PELVIS WO," 11,598.11 "," 9,424.39 "
1631502,CT-PELVIS W," 12,760.27 "," 8,514.04 "
1631503,CT-PELVIS WWO," 15,384.23 "," 10,266.48 "
1631513,CT-GUIDE NEEDLE BX," 6,091.04 "," 4,065.62 "
1631515,CT-RAD TX TREAT PLAN," 10,263.91 "," 6,846.42 "
1631516,CT-LIMITED FOLLOW UP," 4,600.18 "," 2,369.02 "
1631517,CT-HEAD WO," 10,377.98 "," 4,357.35 "
1631518,CT-HEAD W," 11,532.37 "," 4,849.78 "
1631519,CT-HEAD WWO," 12,147.27 "," 5,100.14 "
1631520,CT-ORBIT EAR WO," 13,928.18 "," 9,289.90 "
1631521,CT-ORBIT EAR W," 13,928.18 "," 10,109.24 "
1631522,CT-ORBIT EAR WWO," 16,039.77 "," 9,298.17 "
1631523,CT-MAXILLOFACIAL WO," 11,679.34 "," 7,789.90 "
1631524,CT-MAXILLOFACIAL W," 13,932.05 "," 9,298.17 "
1631525,CT-MAXILLOFACIAL WWO," 13,970.74 "," 9,323.01 "
1631526,CT-NECK SOFT TIS WO," 9,235.18 "," 6,161.56 "
1631527,CT-NECK SOFT TIS W," 10,644.85 "," 7,107.07 "
1631528,CT-NECK SOFT TIS WWO," 12,118.25 "," 8,083.67 "
1631529,CTA-HEAD," 16,039.77 "," 8,027.80 "
1631530,CTA-NECK," 16,039.77 "," 8,027.80 "
1631531,CT-CHEST WO," 12,827.96 "," 7,953.35 "
1631532,CT-CHEST W," 16,691.41 "," 7,953.35 "
1631533,CT-CHEST WWO," 16,691.41 "," 10,348.67 "
1631534,CTA-CHEST," 16,039.77 "," 9,944.64 "
1631535,CT-CERV SPINE WO," 14,125.44 "," 9,424.39 "
1631536,CT-CERV SPINE W," 14,125.44 "," 9,424.39 "
1631537,CT-CERV SPINE WWO," 13,348.06 "," 8,902.99 "
1631538,CT-THOR SPINE WO," 14,125.44 "," 9,424.39 "
1631539,CT-THOR SPINE W," 14,300.28 ", -   
1631540,CT-THOR SPINE WWO," 16,912.49 ", -   
1631541,CT-LUMB SPINE WO," 13,970.74 "," 9,323.01 "
1631542,CT-LUMB SPINE W," 15,156.08 "," 10,109.24 "
1631543,CT-LUMB SPINE WWO," 16,666.23 "," 11,123.05 "
1631544,CT-UPPER EXT WO," 10,163.37 "," 8,567.81 "
1631545,CT-UPPER EXT W," 11,186.26 "," 7,462.97 "
1631546,CT-UPPER EXT WWO," 11,542.07 "," 7,698.82 "
1631547,CTA-UPPER EXT," 11,126.28 "," 7,462.97 "
1631548,CT-LOWER EXT WO," 12,827.96 "," 7,713.33 "
1631549,CT-LOWER EXT W," 11,186.26 "," 7,462.97 "
1631550,CT-LOWER EXT WWO," 11,542.07 "," 7,698.82 "
1631551,CTA-LOWER EXT," 11,542.07 "," 7,698.82 "
1631552,CT-ABDOMEN WO," 11,598.11 "," 5,855.13 "
1631553,CT-ABDOMEN W," 13,348.06 "," 6,674.68 "
1631554,CT-ABDOMEN WWO," 16,039.77 "," 8,027.80 "
1631555,CTA-ABDOMEN," 16,039.77 "," 8,027.80 "
1631556,CTA-ABD ART W RUNOFF," 13,094.64 ", -   
1631569,CT-3D W POSTPROCESS," 3,047.45 ", -   
1641000,MR-UPPER EXT WO," 10,642.87 "," 6,598.62 "
1641001,MR-UPPER EXT W," 10,138.22 "," 6,285.71 "
1641002,MR-UPPER EXT WWO," 10,606.13 "," 6,575.80 "
1641003,MR-UPPER JOINT WO," 12,379.33 "," 7,675.19 "
1641004,MR-UPPER JOINT W," 10,138.22 "," 6,285.71 "
1641005,MR-UPPER JOINT WWO," 10,606.13 "," 6,575.80 "
1641007,MRA-NECK WO," 12,110.57 "," 7,508.56 "
1641008,MRA-NECK W," 11,474.38 "," 7,114.13 "
1641009,MRA-NECK WWO," 11,603.94 "," 7,194.46 "
1641010,MR-CHEST WO," 13,326.82 "," 8,262.64 "
1641011,MR-CHEST W," 13,326.82 "," 8,262.64 "
1641012,MR-CHEST WWO," 13,653.61 "," 8,465.25 "
1641014,MR-LOWER EXTR WO," 12,110.57 "," 7,508.56 "
1641015,MR-LOWER EXTR W," 10,138.22 "," 6,285.71 "
1641016,MR-LOWER EXTR WWO," 10,006.71 "," 6,204.16 "
1641017,MR-LW JOINT WO," 10,774.40 "," 6,680.13 "
1641018,MR-LW JOINT W," 10,138.22 "," 6,285.71 "
1641019,MR-LW JOINT WWO," 18,866.78 "," 11,697.41 "
1641020,MR-ABDOMEN WO," 13,054.16 "," 8,093.58 "
1641021,MR-ABDOMEN W," 12,690.65 "," 7,868.21 "
1641022,MR-ABDOMEN WWO," 13,017.46 "," 8,070.84 "
1641031,MRA-ABDOMEN W," 12,110.57 "," 7,508.56 "
1641032,MRA-ABDOMEN WO," 12,110.57 "," 7,508.56 "
1641033,MRA-ABDOMEN WWO," 12,110.57 "," 7,508.56 "
1641038,MR-BREAST BIL WO," 13,326.82 ", -   
1641040,MRA-CHEST W," 12,110.57 ", -   
1641041,MRA-CHEST WO," 12,110.57 ", -   
1641042,MRA-CHEST WWO," 12,110.57 ", -   
1641043,MRA-LW EXTR W," 12,110.57 "," 7,508.56 "
1641044,MRA-LW EXTR WO," 12,110.57 "," 7,508.56 "
1641045,MRA-LW EXTR WWO," 12,110.57 "," 7,508.56 "
1641046,MR-ORBT FACE NECK WO," 19,160.68 "," 11,987.62 "
1641047,MR-ORBT FACE NECK W," 19,176.16 "," 11,889.23 "
1641048,MR-ORBT FAC NCK WWO," 19,502.94 "," 12,091.83 "
1641049,MRA-HEAD WO," 11,938.46 "," 7,401.84 "
1641050,MRA-HEAD W," 11,474.38 "," 7,114.13 "
1641051,MRA-HEAD WWO," 11,603.94 "," 7,194.46 "
1641052,MR-BRAIN WO," 13,326.82 "," 8,262.64 "
1641053,MR-BRAIN W," 14,597.23 "," 9,050.28 "
1641054,MR-BRAIN WWO," 10,919.39 "," 6,770.03 "
1641055,MR-CERV SPINE WO," 13,326.82 "," 8,262.64 "
1641056,MR-CERV SPINE W," 15,146.43 "," 3,566.98 "
1641057,MR-THOR SPINE WO," 17,772.33 "," 11,018.84 "
1641058,MR-THOR SPINE W," 10,930.96 "," 6,777.20 "
1641059,MR-LUMB SPINE WO," 11,567.20 "," 7,171.68 "
1641060,MR-LUMB SPINE W," 12,690.65 "," 7,868.21 "
1641061,MR-CERV SPINE WWO," 14,133.17 ", -   
1641062,MR-THOR SPINE WWO," 14,133.17 "," 8,762.58 "
1641063,MR-LUMB SPINE WWO," 14,566.29 "," 9,031.11 "
1641065,MR-PELVIS WO," 13,054.16 "," 8,093.58 "
1641066,MR-PELVIS W," 13,326.82 "," 8,262.64 "
1641067,MR-PELVIS WWO," 13,017.46 "," 8,070.84 "
1641068,MRA-PELVIS W," 12,110.57 ", -   
1641069,MRA-PELVIS WO," 12,110.57 ", -   
1641070,MRA-PELVIS WWO," 12,110.57 ", -   
1641079,MR-TMJS," 10,774.40 "," 3,312.50 "
1651011,NM-THYROID MET BODY," 10,751.16 "," 5,199.46 "
1651018,NM-BONE MARROW BODY," 8,307.04 "," 5,557.98 "
1651019,NM-PLASMA VOLUME SIN," 8,964.47 "," 5,557.98 "
1651021,NM-REDCELL VOL SINGL," 11,215.26 "," 7,019.70 "
1651025,NM-RED CELL KINETICS," 11,215.26 "," 6,953.47 "
1651030,NM-LYMPHATICS NODES," 11,892.03 "," 7,373.07 "
1651037,NM-LIVER SPLEEN FL," 6,727.21 "," 4,170.87 "
1651040,NM-SALIVARY GLAND," 5,611.48 "," 3,479.13 "
1651046,NM-GASTRIC EMPTYING," 10,086.00 "," 6,253.33 "
1651051,NM-VIT B12 ABSORP CM," 7,175.83 "," 4,449.02 "
1651052,NM-GI BLOOD LOSS," 11,215.26 "," 6,953.47 "
1651054,NM-MECKELS SCAN," 7,858.41 "," 4,872.22 "
1651057,NM-BONE SCAN LMTD," 5,706.27 "," 3,537.88 "
1651058,NM-BONE SCAN MULTI," 6,727.21 "," 4,170.87 "
1651059,NM-BONE SCAN BODY," 7,626.39 "," 4,728.36 "
1651060,NM-BONE SCAN 3 PHASE," 10,086.00 "," 6,253.33 "
1651061,NM-BONE SCAN SPECT," 14,583.70 "," 5,658.80 "
1651070,NM-VERNOGRAM BILAT," 10,086.00 "," 3,852.51 "
1651073,NM-MYOCRD SPECT SNGL," 7,059.80 "," 4,377.07 "
1651074,NM-MYOCRD SPECT MULT," 13,437.03 ", -   
1651078,NM-GATED BLD POOL SN," 10,086.00 "," 4,837.36 "
1651087,NM-LUNG PERF PARTICU," 4,594.40 "," 3,295.93 "
1651101,NM-BRAIN W VASC FLOW," 8,964.47 "," 4,121.51 "
1651105,NM-BRAIN CSF CISTERN," 14,583.70 "," 9,041.91 "
1651114,NM-KIDNEY VF NO PHRM," 5,495.48 "," 3,407.20 "
1651115,NM-KID VF PHRM SNGL," 13,437.03 "," 8,330.97 "
1651120,NM-URIN BLDDR REFLUX," 11,658.07 "," 7,228.02 "
1651121,NM-TESTICULAR FLOW," 5,375.60 "," 3,070.45 "
1651123,NM-TUMOR LOC LMTD," 7,175.83 "," 3,202.83 "
1651124,NM-TUMOR LOC MULTI," 7,175.83 "," 3,753.23 "
1651125,NM-TUMOR LOC BODY," 11,228.79 ", -   
1651126,NM-TUMOR LOC SPECT," 14,583.70 "," 5,709.31 "
1651127,NM-ABSCESS LOC LMTD," 6,727.21 "," 3,202.83 "
1651128,NM-ABSCESS LOC BODY," 10,780.18 "," 5,284.28 "
1651143,NM-HEPATOBILIARY SYS," 10,085.66 ", -   
1651144,NM-HEPATOBIL W PHARM," 10,085.66 ", -   
1651145,NM-LUNG VENT IMAGING," 4,594.96 ", -   
1651146,NM-LUNG VENT PERFUS," 4,934.58 ", -   
1651148,NM-LUNG PERFVENT DIF," 15,020.23 ", -   
1651149,NM-THYR UPT S-M-SUPP," 6,727.33 ", -   
1651150,NM-THY UPT IMG W-BF," 12,851.16 ", -   
1651152,NM-PAR PLAN THY IMG," 7,176.36 ", -   
1651153,NM-PARA PLN IMG SPEC," 9,903.22 ", -   
1651154,NM-PAR PL IMG SPE CT," 9,903.22 ", -   
1691001,FL-NEDL GUIDE FLUORO," 4,489.98 ", -   
1691010,IR-ABD AORTA SERIAL," 23,381.88 ", -   
1691011,IR-AABF SERIAL," 44,996.40 ", -   
1691021,IR-ANGIO EXTREM UNI," 14,734.52 ", -   
1691022,IR-ANGIO EXTREM BI," 29,463.25 ", -   
1691025,IR-ANGIO VISCERAL SE," 32,506.83 ", -   
1691030,IR-ANG PULMONARY BI," 39,576.33 ", -   
1691033,IR-ANGIO ADD VESSEL," 4,565.38 ", -   
1691035,IR-EMBOLIZATION THER," 7,804.27 ", -   
1691061,IR-SIALOGRAM," 5,050.72 ", -   
1691067,IR-DILATION GU," 5,478.11 ", -   
1691073,IR-VENGRM JUGULAR," 20,931.92 ", -   
1691083,FL-FLUORO GUIDE SPIN," 1,755.76 "," 1,084.16 "
1691090,IR-DRAIN TUBE CHANGE," 1,494.74 ", -   
1691093,IR-VENACAVAGRAM INF," 13,879.83 ", -   
1691096,IR-VENOGRAM RENAL BI," 13,879.83 ", -   
1691097,IR-VENACAVAGRAM SUP," 32,506.83 ", -   
1691107,FL-3D WO POSTPROCESS," 2,432.56 ", -   
1691108,FL-3D W POSTPROCESS," 3,047.45 ", -   
1691128,IR-RMVL TU CVAD W SQ," 3,025.14 ", -   
1691141,US-VAS ACCSS SITES," 2,857.95 "," 1,909.70 "
1691173,IR-PERC CHOLECYSTOST," 9,530.17 ", -   
1691183,IR-ABD PARACEN W IMG," 3,693.50 ", -   
1691184,IR-PERITONEAL LAVAGE," 3,693.50 ", -   
1691188,IR-PERC LAMI W IMG," 14,252.56 ", -   
1691242,IR-CATH FLUID COLXN," 9,530.17 ", -   
1691701,IR-CAT DIAL DIAG ANG," 4,984.99 ", -   
1691704,IR-THRMBC DIAG ANGIO," 4,984.99 ", -   
1710900,SPIROMETRY, 315.92 , -   
1710902,SUCTION PROC-NASOTRA, 380.95 , -   
1710903,ARTERIAL PUNCTURE, 438.93 , -   
1710906,BRONCHO EVAL PRE/PST," 1,844.71 ", -   
1710917,FLOW VOLUME LOOPS, 746.39 , -   
1710932,PENTAMIDINE ARSL INH," 4,298.51 ", -   
1710933,MECH VENT INITIAL," 3,865.40 ", -   
1710934,MECH VENT DAILY SUBS," 2,995.25 ", -   
1710935,BIPAP/CPAP," 3,300.79 ", -   
1710937,MANIP CHST WALL INIT, 589.77 , -   
1710938,MANIP CHST WALL SBSQ, 576.23 , -   
1710942,PUL COMPL STUDY, 394.51 , -   
1710943,PULSE OXIMTRY SINGLE, 576.23 , -   
1710944,PULSE OX MULTI/EXERC," 1,121.53 ", -   
1710945,PULSE OX OVERNIGHT," 1,113.77 ", -   
1710946,END-TIDAL CO2, 867.66 , -   
1710953,CPR ASSIST (NON ER)," 11,627.91 ", -   
1710965,AEROSOL OBSTR ADD HR, 297.79 , -   
1710966,AEROSOL OBSTRUCT 1HR, 545.28 , -   
1710969,NEWBORN RESUCITATION," 2,400.00 ", -   
1711017,EXER TEST BRONCHSPSM," 4,418.41 ", -   
1711018,PULM STRESS SIMPLE," 4,418.41 ", -   
1719002,BEHAV CHG SMOKE U 10, 129.91 , -   
1719003,BEHAV CHG SMOKE GR10, 259.81 , -   
1719017,PF TST PLETHYSMOGRA," 1,122.21 ", -   
1719018,PF TEST BY GAS," 1,122.21 ", -   
1719019,PF TEST OSCILLOMETRY," 1,122.21 ", -   
1719020,CO2-MEMBANE DIFF CAP," 1,890.62 ", -   
1719023,INHALATION TRTMT INI, 545.28 , -   
1719024,INHALATION TRTMT SUB, 297.79 , -   
1719025,EVAL-DEMO INHL DEVCE, 278.38 , -   
1811001,PT EVAL- LOW COMP," 1,556.63 ", -   
1811002,PT EVAL- MOD COMP," 1,556.63 ", -   
1811003,PT EVAL- HGH COMP," 1,556.63 ", -   
1812128,APP TRNSCU NEUROSTM, 478.58 , -   
1812233,PT RE-EVAL-VISIT, 806.32 , -   
1812238,HOT-COLD PACKS, 238.80 , -   
1812239,MECH TRACTION-VISIT, 210.77 , -   
1812241,VASPNEUMATIC DEV-VIS, 409.96 , -   
1812242,PARAFFIN BATH-VISIT, 267.82 , -   
1812243,WHIRLPOOL THRPY-VIST, 794.71 , -   
1812245,INFRARED THERAPY-VST, 208.83 , -   
1812247,ELEC STIM-MAN-15 MIN, 238.80 , -   
1812248,IONTOPHORESIS-15 MIN, 567.19 , -   
1812249,CONTRAST BATH-15 MIN, 180.81 , -   
1812250,ULTRASOUND-15 MIN, 277.47 , -   
1812253,THERAP EXERCS-15 MIN, 238.81 , -   
1812254,NEURO RE-ED-15 MIN, 240.73 , -   
1812255,AQUA THRPY-15 MIN, 238.80 , -   
1812256,GAIT TRAINING-15 MIN, 320.02 , -   
1812257,MASSAGE THRPY-15 MIN, 240.73 , -   
1812260,MANUAL THRPY-15 MIN, 332.60 , -   
1812261,GROUP THRP PROC-VIST, 109.25 , -   
1812262,THERAP ACTVTS-15 MIN, 204.98 , -   
1812265,SELF CARE MGT-15 MIN, 204.98 , -   
1812266,COM-WRK REINT-15 MIN, 120.29 , -   
1812267,WHEELCHR MGT-15 MIN, 393.50 , -   
1812268,WRK HAR-CND 1ST 2HRS, 115.67 , -   
1812269,WRK HAR-CND-ADD HR, 427.34 , -   
1812273,DEBRIDE NON-SELC-VIS, 354.85 , -   
1812276,PHYSICAL PERF-15 MIN, 332.60 , -   
1812278,ORTH TRAIN INI-15 MI, 204.98 , -   
1812279,PROS TRAIN INI-15 MI, 320.02 , -   
1812280,PROS-ORTH SUB-15 MIN, 210.77 , -   
1812303,ELEC STIM-UNATTND-VI, 238.80 , -   
1812334,LOW FREQ ULTRASOUND, 443.04 , -   
1851001,OT EVAL- LOW COMP," 1,422.20 ", -   
1851002,OT EVAL- MOD COMP," 1,422.20 ", -   
1851003,OT EVAL- HGH COMP," 1,422.20 ", -   
1852108,SPLNT FINGER DYNAM, 283.29 , -   
1852235,OT RE-EVAL-VISIT, 926.24 , -   
1852242,PARAFFIN BATH-VISIT, 267.82 , -   
1852243,WHIRLPOOL THRPY-VIST, 794.71 , -   
1852245,INFRARED THERAPY-VST, 220.45 , -   
1852248,IONTOPHORESIS-15 MIN, 297.79 , -   
1852249,CONTRAST BATH-15 MIN, 180.81 , -   
1852250,ULTRASOUND-15 MIN, 277.47 , -   
1852253,THERAP EXERCS-15 MIN, 362.58 , -   
1852254,NEURO RE-ED-15 MIN, 240.73 , -   
1852260,MANUAL THRPY-15 MIN, 332.60 , -   
1852261,GROUP THRP PROC-VIST, 109.25 , -   
1852262,THERAP ACTVTS-15 MIN, 204.98 , -   
1852263,COG SKILL DEV-15 MIN, 240.73 , -   
1852265,SELF CARE MGT-15 MIN, 269.75 , -   
1852266,COM-WRK REINT-15 MIN, 120.29 , -   
1852267,WHEELCHR MGT-15 MIN, 393.50 , -   
1852268,WRK HAR-CND 1ST 2HRS, 115.67 , -   
1852269,WRK HAR-CND-ADD HR, 427.34 , -   
1852276,PHYSICAL PERF-15 MIN, 332.60 , -   
1852278,ORTH TRAIN INI-15 MI, 204.98 , -   
1852279,PROS TRAIN INI-15 MI, 320.02 , -   
1852280,PROS-ORTH SUB-15 MIN, 210.77 , -   
1852303,ELEC STIM-UNATTND-VI, 240.73 , -   
1872202,SP EVAL SWL WO RADOP," 1,303.30 ", -   
1872204,EVAL SWALLO W-RADOPQ," 1,303.30 ", -   
1872222,EV SP FLUENCY," 2,444.03 ", -   
1872223,EV SP PROD," 2,444.03 ", -   
1872224,SP SOUND LANG COMP," 2,444.03 ", -   
1872225,BEHAV QL ANAL VOICE," 2,444.03 ", -   
1872229,APHASIA ASSESS-HOUR," 2,747.76 ", -   
1872231,DEVELOP TEST W-RPT," 2,605.60 ", -   
1872308,SP-HEAR-TX-INDI VIST," 2,227.56 ", -   
1872314,ORAL FUNCTION TX-VIS," 2,503.12 ", -   
1912003,MODSED SAME ADD15MIN, 83.70 , -   
1913221,BRIEF ED VISIT, 343.46 , -   
1913222,LIMITED ED VISIT," 1,193.82 ", -   
1913223,INTERMEDIATE ED VIST," 3,585.61 ", -   
1913224,EXTENDED ED VISIT," 5,383.61 ", -   
1913225,COMPREHENSIVE ED VST," 8,071.23 ", -   
1913226,CRITICAL CARE LT 74M," 8,847.12 ", -   
1913227,CRIT CARE EA 30 MIN," 4,435.99 ", -   
1913228,THER AD IVP SAME MED, 107.59 , -   
1913230,MINOR PROCEDURE, 920.71 , -   
1913231,INTERMEDIATE PROCEDR," 1,477.31 ", -   
1913232,MAJOR PROCEDURE," 4,336.66 ", -   
1913233,CPR," 4,500.12 ", -   
1913234,NI-TEMP EXT PACE," 4,949.10 ", -   
1913235,"THROMBOLY,CORONRY,IV"," 3,949.76 ", -   
1913237,EKG 12 LEAD ED STAFF, -   , -   
1913238,INSERTION FLOW CATH," 3,430.43 ", -   
1913239,NI-CARDIOVERSION," 5,660.84 ", -   
1913241,G TUBE REPLACEMENT," 1,446.27 ", -   
1913242,IMM ADM 1ST VACCINE, 101.41 , -   
1913246,BLOOD TRANSFUSION," 2,346.27 ", -   
1913247,BLOOD PUSH TRAN U2YR," 2,346.27 ", -   
1913248,THERAPEUTIC DX SQ IM, 107.59 , -   
1913249,INJECTION IV PUSH, 107.59 , -   
1913250,PULSE OXIMTRY SINGLE," 1,158.66 ", -   
1913252,TRIAGE ONLY, 161.37 , -   
1913253,SUTURE REMOVAL/RECHE, 329.42 , -   
1913254,SIMPLE PROCEDURE, 107.59 , -   
1913255,DIALYSIS  EMERGENT," 2,168.33 ", -   
1913256,IV HYDRATION 1 HR, 480.04 , -   
