IVNUM,IVDESC,IVSW9,IVCPTCD,IVPRICE1,IVFPRICE1,IVFDATE1
3403003,CT BRAIN SKULL W/WO CONTRAST,,70470,1627.92,1660.5,20190101
3403004,CT BRAIN ANGIOGRAPHY,,70496,1506.07,1536,20190101
3403006,CT MAXILLOFACIAL W/O CONTRAST,,70486,1309.54,1349,20190101
3403008,CT ABDOMEN W/O CONTRAST,,74150,1379.17,1420.5,20190101
3403009,CT ABDOMEN W/WO CONTRAST,,74170,2150.06,1350,20190101
3403010,CT ABDOMEN W/ CONTRAST,,74160,1536.53,1536.53,0
3403014,CT CHEST W/O CONTRAST,,71250,1536.53,1536.53,0
3403015,CT CHEST W/ CONTRAST,,71260,1719.82,1754,20190101
3403016,CT CHEST W/WO CONTRAST,,71270,1965.64,2005,20190101
3403017,CT CHEST ANGIOGRAPHY,,71275,1842.73,1879.5,20190101
3403020,CT PELVIS W/O CONTRAST,,72192,1169.77,1205,20190101
3403021,CT PELVIS W/ CONTRAST,,72193,1432.22,1475,20190101
3403022,CT PELVIS W/WO CONTRAST,,72194,1675.76,1709.5,20190101
3403025,CT SPINE CERVICAL,,72125,1379.17,1420.5,20190101
3403026,CT SPINE THORACIC,,72128,1448.28,1491.5,20190101
3403027,CT SPINE LUMBAR,,72131,1448.28,1491.5,20190101
3403030,CT UPPER EXTREMITY LEFT,,73200,933.09,970.5,20190101
3403032,CT LOWER EXTREMITY LEFT,,73700,1122.08,1155.5,20190101
3403034,OMNIPAQUE 150 cc,,,429.66,451,20190101
3403039,CT NECK/SOFT TISSUE W CONTRAST,,70491,1344.36,1384.5,20190101
3403040,CT NECK/SOFT TISSUE W/O CONTRAST,,70490,1309.54,1349,20190101
3403041,CT INNER EAR,,70480,1672.09,1705.5,20190101
3403042,CT NECK ANGIOGRAPHY,,70498,1535.01,1565.5,20190101
3403050,CT RECONSTR OF FILM,,76376,252.63,265.5,20190101
3403060,CT KUB,,74176,1213.65,1250,20190101
3409967,"CT LOCM 300-399MG/ML IODINE, 150 ML",,Q9967,298.2,313,20190101
3413030,CT UPPER EXTREMITY RIGHT,,73200,933.09,970.5,20190101
3413032,CT LOWER EXTREMITY RIGHT,,73700,1122.08,1155.5,20190101
3432405,CT PERCUT BX LUNG/MEDIASTINUM,,32405,707.91,743.5,20190101
3432555,CT ASPIRATE PLEURA W/IMAGING,,32555,572.04,600.5,20190101
3470480,CT TEMPORAL BONES W/O CONTRAST,,70480,1245.27,1282.5,20190101
3470487,CT MAXILLOFACIAL W/ CONTRAST,,70487,1535,1565.5,20190101
3470488,CT MAXILLOFACIAL AREA W/O & W/DYE,,70488,1654.75,1688,20190101
3472132,CT SPINE LUMBAR W/ CONTRAST,,72132,1631.59,1664,20190101
3472192,CT PEL/URO,,72192,858.83,893,20190101
3473201,CT UPPER EXTREMITY WITH CONTRAST,,73201,1159.06,1194,20190101
3473206,CT ANGIOGRAPHY UPPER EXT WITH CONTRAST,,73206,1169.77,1205,20190101
3473701,CT LOWER EXT W CONTRAST LEFT,,73701,1159.06,1194,20190101
3473706,CT ANGIO LOWER EXTREMITY W/O & W/DYE,,73706,1741,1776,20190101
3474150,CT ABD/URO,,74150,858.83,893,20190101
3474174,CT ANGIO ABD & PELV W/O & W/DYE,,74174,2311.32,2357.5,20190101
3474175,CT ANGIO ABDOM W/O & W/DYE,,74175,1538.16,1569,20190101
3474176,CT ABD PELVIS  WO CONTRAST COMPLEX,,74176,2229.41,2274,20190101
3474177,CT ABD PELVIS W/ CONTRAST,,74177,2870.28,2870.28,0
3474178,CT ABD PELVIS W/WO CONTRAST,,74178,3809.5,3100,20190101
3475635,CT ABDOMINAL AORTA W/RUNOFF,,75635,1733.49,1768,20190101
3477012,CT NEEDLE GUIDANCE PLACEMENT,,77012,927.16,964.5,20190101
3477073,CT BONE LENGTH STUDY,,77073,312.8,328.5,20190101
3600001,EKG,S,93005,168.43,178.5,20190101
3600002,EVENT MONITOR,S,93270,83.78,89.5,20190101
3600003,HOLTER MONITOR HOOKUP,S,93225,83.78,89.5,20190101
3600004,.EVENT PHYSICIAN REVIEW (CHG ONLY),S,93272,77.47,83,20190101
3600005,HOLTER (ZIO PATCH),S,0296T,83.78,89.5,20190101
3804002,MM MAMMOGRAPHY,,77057,290.5,305,20190101
3804003,MM SCREENING COMBO W CAD,,77067,360,378,20190101
3804004,MM MAMMOGRAM 1 UNILATERAL,,77055,239.5,251.5,20190101
3901001,MR BRAIN W/O CONTRAST,,70551,2483.6,2533.5,20190101
3901002,MR BRAIN W/WO CONTRAST,,70553,2730.54,2785,20190101
3901003,MR BRAIN W/ CONTRAST,,70552,2452.08,2501,20190101
3901005,MR SPINE CERVICAL W/O CONTRAST,,72141,2128.54,2171,20190101
3901006,MR SPINE CERVICAL W/ CONTRAST,,72142,2274.6,2320,20190101
3901007,MR SPINE CERVICAL W/WO CONTRAST,,72156,2480.44,2530,20190101
3901008,MR SPINE THORACIC W/O CONTRAST,,72146,2128.54,2171,20190101
3901009,MR SPINE THORACIC W/ CONTRAST,,72147,2480.44,2530,20190101
3901010,MR SPINE THORACIC W/WO CONTRAST,,72157,2720.03,2774.5,20190101
3901011,MR SPINE LUMBAR W/O CONTRAST,,72148,2128.54,2171,20190101
3901012,MR SPINE LUMBAR W/ CONTRAST,,72149,2283.47,2329,20190101
3901013,MR SPINE LUMBAR W/WO CONTRAST,,72158,2720.03,2774.5,20190101
3901016,MR ABDOMEN W/ CONTRAST,,74181,2298.16,2344,20190101
3901017,"MR UPPER EXTREMITY, LEFT",,73220,2006.14,2046.5,20190101
3901018,"MR UPPER JOINT, LEFT",,73221,2246.75,2291.5,20190101
3901019,"MR JOINT UPR EXTR W/O and W/DYE, LEFT",,73223,2255.12,2300,20190101
3901020,"MR LOWER EXTREMITY W/& W/O , LEFT",,73720LT,2307.65,2354,20190101
3901021,"MR LOWER JOINT, LEFT",,73721,1694.12,1728,20190101
3901022,"MR LOWER EXT/JOINT W/ CONTRAST, LEFT",,73725,2468.4,2518,20190101
3901025,MR CONTRAST MEDIA (PROHANCE),,,436.28,458,20190101
3902028,MR PELVIS W/O CONTRAST,,72196,1935.76,1974.5,20190101
3902030,MR PELVIS W/WO CONTRAST,,72197,2300.81,2347,20190101
3902040,MR NECK W/O CONT,,70547,1689.94,1723.5,20190101
3902041,MR NECK W/ CONTRAST,,70540,1727.68,1762,20190101
3903222,MR JT UPPER EXT W/DYE LEFT,,73222,2468.91,2518.5,20190101
3908000,MRA ABDOMEN,,74185,2194.73,2238.5,20190101
3908010,MRA BRAIN W/O CONTRAST,,70544,1655.77,1689,20190101
3911017,"MR UPPER EXTREMITY, RIGHT",,73220,2006.14,2046.5,20190101
3911018,"MR UPPER JOINT, RIGHT",,73221,2246.75,2291.5,20190101
3911019,"MR JOINT UPR EXTR W/O&W/DYE, RIGHT",,73223,2255.12,2300,20190101
3911020,"MR LOWER EXTREMITY W/& W/O , RIGHT",,73720RT,2307.65,2354,20190101
3911021,"MR LOWER JOINT, RIGHT",,73721,1694.12,1728,20190101
3911022,"MR LOWER EXT/JOINT W/ CONTRAST, RIGHT",,73725,2468.4,2518,20190101
3970336,MR TEMPOROMANDIBULAR JOINT,,70336,2483.6,2533.5,20190101
3970543,MR ORBT/FAC/NCK W/O & W/DYE,,70543,2488.9,2538.5,20190101
3970548,MRA NECK W/ CONTRAST,,70548,1700,1734,20190101
3973222,MR JT UPPER EXT W/DYE RIGHT,,73222,2468.91,2518.5,20190101
3974181,MR ABDOMEN W/O CONTRAST,,74181,1681.98,1715.5,20190101
4002001,US ABDOMEN,,76700,687.86,722.5,20190101
4002002,US ABDOMEN LTD (SINGLE ORGAN),,76705,568.79,597,20190101
4002004,US RETROPERITONEAL,,76770,637.77,669.5,20190101
4002005,US RENAL LIMITED,,76770,637.77,669.5,20190101
4002006,US PELVIS-NON OB COMPLETE,,76856,539.28,566,20190101
4002007,US PELVIS-NON OB LTD,,76857,312.8,328.5,20190101
4002009,US PELVIS OB COMPLETE,,76805,609.95,640.5,20190101
4002010,US PELVIS OB COMP MULTIPLE,,76810,719.04,755,20190101
4002011,US FOLLOW-UP OR REPEAT,,76816,380.63,399.5,20190101
4002012,US PELVIS OB BIOPHYSICAL PROFILE,,76818,813.59,846,20190101
4002013,US PELVIS TRANSVAGINAL,,76830,375.06,394,20190101
4002014,US OB LTD/EMERGENCY,,76816,380.63,399.5,20190101
4002016,US HEAD/NECK SOFT TISSUE,,76536,652.26,685,20190101
4002018,US BREAST-UNI OR BIL,,76645,458.01,481,20190101
4002020,US SCROTUM,,76870,490.88,515.5,20190101
4002022,US EXTREMITIES (NON-VASCULAR),,76881,306.6,322,20190101
4002024,US THORACENTESIS GUIDANCE,,76942,1006.82,1037,20190101
4002025,US AMNIOCENTESIS,,76946,589.89,619.5,20190101
4002027,US NEEDLE BIOPSY GUIDANCE,,76942,589.89,619.5,20190101
4002028,US CAROTID BILATERAL,,93880,1007.97,1007.97,0
4020029,US CAROTID UNILATERAL,,93882,719.04,755,20190101
4020031,US ARTERIAL LEG BIL,,93925,914.06,950.5,20190101
4020032,US ARTERIAL UP EXT BIL,,93930,940.78,978.5,20190101
4020033,US ARTERIAL UP EXT LTD LT,,93931,589.89,619.5,20190101
4020034,US ARTERIAL UP EXT LTD RT,,93931,589.89,619.5,20190101
4020035,US ARTERIAL LOW EXT BIL,,93923,1030.1,908,20190101
4020036,US ARTERIAL LOW ART LTD RT,,93926,568.79,597,20190101
4020037,US ARTERIAL LOW ART LTD LT,,93926,568.79,597,20190101
4020038,US VENOUS UP/LOW-BIL,,93970,1165.96,1201,20190101
4020039,US VENOUS UP/LOW-UNI RT,,93971,689.54,689.54,0
4020040,US VENOUS UP/LOW-UNI LT,,93971,689.54,724,20190101
4020042,US ABDOMINAL AORTA,,93978,625.49,657,20190101
4020050,US ECHO 2D LIMITED,,93307,780.52,811.5,20190101
4020051,US DOPPLER COMPLETE,,93320,450.77,473.5,20190101
4020052,US CARDIAC DOPPLER COLOR,,93325,387.87,407.5,20190101
4020053,US ECHO TRANSTHORASIC STRESS TESTING,,93350,1024.3,1055,20190101
4020060,US VENOUS NECK,,93970,713.48,749,20190101
4076604,US SOFT TISSUE NON EXTREMITY,,76604,158.79,168.5,20190101
4076641,US BREAST COMPLETE,,76641,458.01,481,20190101
4076642,US BREAST LIMITED,,76642,458.01,458.01,0
4076801,US OB < 14 WKS SINGLE FETUS,,76801,161.01,170.5,20190101
4093306,US ECHO COMPLETE,,93306,1326.64,1366.5,20190101
4096374,US ECHO SALINE INFUSION,,96374,161.01,170.5,20190101
4100002,US GENDER CHECK,,,5,5,0
4100020,NM MYOCARDIAL PERFUSION SPECT (CHEMICAL,,78452,2929.64,2988,20190101
4100730,NM CARDIOLITE,,A9500,576.03,605,20190101
4100740,NM CHOLETEC,,A9537,172.99,183.5,20190101
4100760,NM DTPA,,A9539,224.18,235.5,20190101
4100780,NM MAA,,A9540,201.93,212,20190101
4100790,NM HDP MCI,,A9561,171.3,181.5,20190101
4100800,NM MYOVIEW,,A9502,649.95,682.5,20190101
4100810,NM TC99M PERTECHNETATE,,A9512,44.17,47.5,20190101
4100820,NM SESTAMIBI,,A9500,325.61,342,20190101
4100830,NM SULFUR COLLOID,,A9541,383.46,402.5,20190101
4100840,NM 201 THALLIUM MCI,,A9505,148.61,157.5,20190101
4100850,NM ULTRATAG RBC KIT,,A9560,263.24,276.5,20190101
4100860,NM 123 I CAPSULE per 100,,A9516,187.2,198.5,20190101
4109552,NM F18 FDG,,A9552,1315.41,1355,20190101
4109562,NM MAG 3,,A9562,406.25,426.5,20190101
4109969,TC-99M FROM NON HEU PER STUDY DOSE,,Q9969,58.32,62.5,20190101
4178000,NM THYROID UPTAKE ONLY,,78000,306.6,322,20190101
4178006,NM THYROID SCAN WITH UPTAKE,,78006,1133.82,1168,20190101
4178007,NM THYROID SCAN WITH UPTAKE,,78007,1200.26,1236.5,20190101
4178010,NM THYROID SCAN,,78010,700.67,735.5,20190101
4178012,NM THYROID UPTAKE ONLY,,78012,306.6,322,20190101
4178013,NM THYROID SCAN,,78013,700.67,735.5,20190101
4178014,NM THYROID SCAN WITH UPTAKE,,78014,1200.26,1236.5,20190101
4178070,NM PARATHYRIOD SCAN,,78070,1116.21,1149.5,20190101
4178140,NM RED CELL SEQUESTRATION,,78140,342.3,359.5,20190101
4178216,NM LIVER/SPLEEN SCAN,,78216,965.33,1004,20190101
4178220,NM BILIARY SCAN(HIDA) W/O EF,,78220,1520.59,1551,20190101
4178223,NM BILIARY SCAN(HIDA)W/EF,,78227,1610.58,1643,20190101
4178226,NM BILIARY SCAN(HIDA) W/O EF,,78226,1520.59,1551,20190101
4178264,NM GASTRIC EMPTY STUDY,,78264,1226.01,1263,20190101
4178267,NM H-PYLORI UREA BREATH TEST,,78267,113.95,121,20190101
4178278,NM GI BLEED SCAN,,78278,1362.59,1403.5,20190101
4178290,NM MECKELS DIVERTICULUM,,78290,998.09,1038,20190101
4178300,NM BONE SCAN LIMITED,,78300,974.06,1013,20190101
4178306,NM BONE SCAN WHOLE BODY,,78306,1390.4,1432,20190101
4178315,NM BONE SCAN 3 PHASE,,78315,1590.59,1622.5,20190101
4178320,NM BONE SPECT,,78320,1586.92,1618.5,20190101
4178465,NM MYOCARDIAL PERFUSION SPECT (TREADMILL,,78452,2786.74,2842.5,20190101
4178472,NM MUGA SCAN,,78472,1506.07,1536,20190101
4178478,NM MYOCARDIAL PERFUSION WALL MOTION,,78453,867.57,902.5,20190101
4178480,NM MYOCARDIAL PERFUSION EF,,78451,1548.77,1580,20190101
4178580,NM LUNG PERFUSION,,78580,1009.01,1039.5,20190101
4178587,NM LUNG VENTILATION,,78587,933.71,971,20190101
4178588,NM LUNG PERFUSION AND VENTILATION,,78588,1942.08,1981,20190101
4178708,NM RENAL SCAN FOR OBSTRUCTION,,78708,1343.33,1383.5,20190101
4178709,NM RENAL SCAN FOR HYPERTENSION,,78709,1404.92,1447,20190101
4178800,NM TUMOR LOCAL LIMITED,,78800,1060,1092,20190101
4178801,NM TUMOR LOCAL MULTI,,78801,1449,1492.5,20190101
4178804,NM TUMOR LOCAL SPEC,,78804,2208.5,2252.5,20190101
4178815,NM PET IMAGE W/CT SKULL-THIGH,,78815,5404.5,5512.5,20190101
4193015,NM CARDIO STRESS TEST W/INTERPRET & RPT,,93015,792.06,823.5,20190101
4193017,NM CARDIO STRESS TEST W/O INTERPRET & R,,93017,678.41,712.5,20190101
4200001,EYE-FOREIGN BODY,,70030,223.55,234.5,20190101
4200002,MANDIBLE-LTD <4V,,70100,223.55,234.5,20190101
4200003,MANDIBLE-COMP MIN 4V,,70110,343.88,361,20190101
4200004,FACIAL BONES-LTD < 3V,,70140,312.17,328,20190101
4200005,FACIAL BONES-COMP MIN 3V,,70150,495.29,520,20190101
4200006,NASAL BONES-COMP MIN 3V,,70160,281.61,295.5,20190101
4200007,SINUSES LTD <3V,,70210,227.64,239,20190101
4200008,SINUSES-COMP MIN 3V,,70220,343.88,361,20190101
4200009,SKULL-LTD <4V,,70250,312.17,328,20190101
4200010,SKULL-COMP MIN 4V,,70260,495.29,520,20190101
4200011,NECK SOFT TISSUES,,70360,199.6,211.5,20190101
4200016,CHEST 1V,,71010,231.53,243,20190101
4200017,CHEST 2V,,71020,281.09,295,20190101
4200018,CHEST W/OBLIQUES,,71022,312.17,328,20190101
4200019,CHEST 3V W/ LAT DECUB,,71035,286.65,301,20190101
4200023,RIB UNI 2V LT,,71100LT,267.65,281,20190101
4200024,RIB UNI 2V RT,,71100RT,267.65,281,20190101
4200025,RIB W/ PA CHEST,,71101,380.63,399.5,20190101
4200026,RIB BIL 3V,,71110,363.41,381.5,20190101
4200030,STERNUM 2V,,71120,252.63,265.5,20190101
4200031,S-C JOINTS,,71130,395.64,415.5,20190101
4200032,S-I JOINTS 3V,,72202,395.64,395.64,0
4200034,CERVICAL 4V/COMPLETE,,72050,406.25,426.5,20190101
4200035,ENTIRE SPINE SURVEY,,72082,562.59,590.5,20190101
4200036,SPINE SINGLE VIEW SPECIFIC LEVEL,,72020,257.67,270.5,20190101
4200037,CERVICAL 2V,,72040,252.63,265.5,20190101
4200038,CERVICAL COMPLETE W/ FLEX/EXT,,72052,500.33,525.5,20190101
4200039,SCOLIOSIS (THORACOLUMBAR STANDING),,72082,287.7,302,20190101
4200040,THORACIC 2V,,72070,372.33,372.33,0
4200041,THORACIC COMPLETE W/SWIMMERS,,72072,405.72,426,20190101
4200042,LUMBAR 2V,,72100,305.55,321,20190101
4200043,LUMBAR COMPLETE,,72110,562.59,590.5,20190101
4200044,LUMBAR W/BENDING,,72114,412.97,433.5,20190101
4200045,LUMBAR SAC SPINE 3V,,72114,407.4,428,20190101
4200048,PELVIS AP ONLY,,72170,296.63,311.5,20190101
4200049,PELVIS COMPLETE,,72190,337.79,354.5,20190101
4200050,PELVIS S-I JOINTS,,72200,312.8,328.5,20190101
4200051,SACRUM/COCCYX,,72220,363.41,381.5,20190101
4200052,SHOULDER COM LT,,73030LT,351.12,351.12,0
4200053,SHOULDER 1V LT,,73020LT,216.83,227.5,20190101
4200054,SCAPULA LT,,73010LT,363.41,381.5,20190101
4200055,CLAVICLE LT,,73000LT,312.8,328.5,20190101
4200056,CLAVICLE RT,,73000RT,312.8,328.5,20190101
4200057,SCAPULA RT,,73010RT,363.41,381.5,20190101
4200058,SHOULDER 1V RT,,73020RT,216.83,227.5,20190101
4200059,SHOULDER COM RT,,73030RT,351.12,351.12,0
4200060,A-C JOINTS RT,,73050RT,363.41,381.5,20190101
4200061,HUMERUS RT,,73060RT,303.87,319,20190101
4200062,ELBOW 2V RT,,73070RT,274.37,225,20190101
4200063,ELBOW COMP RT,,73080RT,281.61,295.5,20190101
4200064,WRIST 2V RT,,73100RT,237.62,249.5,20190101
4200065,WRIST COM RT,,73110RT,333.38,333.38,0
4200066,HAND 2V RT,,73120RT,242.66,255,20190101
4200067,HAND COM RT,,73130RT,333.38,350,20190101
4200068,FINGERS RT,,73140RT,247.7,247.7,0
4200069,UPPER EXT INFANT RT,,73092RT,294.42,309,20190101
4200070,FOREARM RT,,73090RT,303.87,303.87,0
4200071,HIP 1V LT,,73501LT,265.44,278.5,20190101
4200072,HIP 2V LT,,73502LT,287.7,302,20190101
4200075,HIP 1V RT,,73501RT,265.44,278.5,20190101
4200076,HIP 2V RT,,73502RT,287.7,302,20190101
4200077,HIPS BIL COMPLETE W/AP PELVIS,,73521,402.89,423,20190101
4200078,HIPS INFANT OR CHILD,,73502,299.36,314.5,20190101
4200079,FEMUR 1V RT,,73551RT,311.12,326.5,20190101
4200080,KNEE 2V RT,,73560RT,281.09,281.09,0
4200081,KNEE 3V RT,,73562RT,312.17,328,20190101
4200082,KNEE 4V RT,,73564RT,318.89,335,20190101
4200083,TIBIA FIBULA RT,,73590RT,326.66,326.66,0
4200084,ANKLE 2V RT,,73600RT,246.54,259,20190101
4200085,ANKLE 3V RT,,73610RT,255.47,268,20190101
4200086,FOOT 2V RT,,73620RT,257.67,257.67,0
4200087,FOOT 3V RT,,73630RT,333.38,333.38,0
4200088,TOES RT,,73660RT,232.58,244,20190101
4200089,CALCANEUS RT,,73650RT,292.74,307.5,20190101
4200090,FB CHILD NOSE-RECTUM,,76010,364.56,383,20190101
4200091,KNEES BIL AP STANDING,,73565,312.17,328,20190101
4200092,LOWER EXTR INFANT RT,,73592RT,229.32,241,20190101
4200093,LOWER EXTR INFANT LT,,73592LT,229.32,241,20190101
4200094,FEMUR 2V RT,,73552RT,350.7,265,20190101
4200095,ABDOMEN AP OR PA,,74000,209.24,219.5,20190101
4200096,ABDOMEN 1V,,74000,241.5,253.5,20190101
4200097,ABDOMEN 2V,,74010,281.61,295.5,20190101
4200098,ABDOMEN 2V  W/PA CHEST,,74022,361.2,379.5,20190101
4200099,FEMUR 2V LT,,73552LT,350.7,265,20190101
4200102,ESOPHAGUS,,74220,500.33,525.5,20190101
4200103,UPPER GI,,74240,469.14,492.5,20190101
4200104,UPPER GI W/SMALL BOWEL,,74245,750.12,780,20190101
4200105,UPPER GI W/HD BARIUM/EFFER AGENT,,74249,828.26,861.5,20190101
4200106,BARIUM ENEMA,,74270,525.32,551.5,20190101
4200107,BARIUM ENEMA AIR CONTRAST,,74280,710.64,746,20190101
4200108,ORAL CHOLECYSTOGRAPHY,,74290,621.08,652,20190101
4200109,OR CHOLANGIOGRAPHY,,74300,593.78,623.5,20190101
4200110,OMNIPAQUE 10 cc,,,263.5,276.5,20190101
4200115,IVP,,74400,719.04,755,20190101
4200116,IVP W/TOMO,,74415,750.12,780,20190101
4200117,VCUG,,74455,513.14,539,20190101
4200122,FLOROSCOPY (C-ARM)<1 HR,,76000,343.88,361,20190101
4200123,FLOROSCOPY (C-ARM)>1 HR,,76001,562.59,590.5,20190101
4200124,FLOROSCOPY (C-ARM) -EPIDURAL,,77003,421,442,20190101
4200125,FLORO LOOPAGRAM,,74425,406.25,426.5,20190101
4200300,URETHRALGRAM,,74450,469.14,492.5,20190101
4200400,CYSTOGRAPHY,,74430,439.11,461,20190101
4200500,FEMUR 1V LT,,73551LT,311.12,326.5,20190101
4200501,KNEE 2V LT,,73560LT,281.09,281.09,0
4200502,KNEE 3V LT,,73562LT,312.17,328,20190101
4200503,KNEE 4V LT,,73564LT,318.89,335,20190101
4200504,TIBIA FIBULA LT,,73590LT,326.66,326.66,0
4200505,ANKLE 2V LT,,73600LT,246.54,259,20190101
4200506,ANKLE 3V LT,,73610LT,255.47,268,20190101
4200507,FOOT 2V LT,,73620LT,257.67,257.67,0
4200508,FOOT 3V LT,,73630LT,333.38,333.38,0
4200509,TOES LT,,73660LT,232.58,244,20190101
4200510,CALCANEUS LT,,73650LT,292.74,307.5,20190101
4200512,A-C JOINTS LT,,73050LT,363.41,381.5,20190101
4200513,HUMERUS LT,,73060LT,303.87,319,20190101
4200514,ELBOW 2V LT,,73070LT,274.37,225,20190101
4200515,ELBOW COMP LT,,73080LT,281.61,295.5,20190101
4200516,WRIST 2V LT,,73100LT,237.62,249.5,20190101
4200517,WRIST COM LT,,73110LT,333.38,333.38,0
4200518,HAND 2V LT,,73120LT,242.66,255,20190101
4200519,HAND COM LT,,73130LT,333.38,350,20190101
4200520,FINGERS LT,,73140LT,247.7,247.7,0
4200521,UPPER EXT INFANT LT,,73092LT,294.42,309,20190101
4200522,FOREARM LT,,73090LT,303.87,303.87,0
4209000,ISOVUE 300,,,429.66,451,20190101
4222510,PERQ CERVICOTHORACIC INJECT,,22510,2507.77,2558,20190101
4222511,PERQ LUMBROSACRAL INJECTION,,22511,2491.55,2541.5,20190101
4222512,VERTEBROPLASTY ADDL INJECT,,22512,1390.4,1432,20190101
4222514,VERTEBROPLASTY LUMBAR PERQ,,22514,2566.3,2617.5,20190101
4222520,VERTEBROPLASTY THOR,,22520,2507.77,2558,20190101
4222521,VERTEBROPLASTY LUMB,,22521,2491.55,2541.5,20190101
4222522,VERTEBROPLASTY ADDL,,22522,1390.4,1432,20190101
4236569,PICC LINE INSERTION,,36569,1285.44,1324,20190101
4243752,NASAL/OROGASTRIC W/TUBE PLMT,,43752,367.5,386,20190101
4271045,CHEST 1V N,,71045,231.53,243,20190101
4271046,CHEST 2V N,,71046,281.09,295,20190101
4271047,CHEST 3V N,,71047,312.17,328,20190101
4271048,CHEST 4V N,,71048,312.17,328,20190101
4272291,FLOURO CHARGE,,72291,312.8,328.5,20190101
4274018,ABDOMEN 1V N,,74018,241.5,253.5,20190101
4274019,ABDOMEN 2V N,,74019,281.61,295.5,20190101
4274021,ABDOMEN 3V N,,74021,281.61,295.5,20190101
4274340,INTRO LONG GI TUBE MULT FLUOR/FILMS,,74340,469.14,492.5,20190101
4274740,HYSTEROSALPINGOGRAPHY,,74740,343.88,361,20190101
4275790,ANGIOGRAPHY ARTERIOVENOUS SHUNT,,75790,885.04,920.5,20190101
4275820,VENAGRAPH EXTREMITY UNI,,75820,858.83,893,20190101
4276000,FLORSCOPY(CARM)<1 HR,,76000,343.88,361,20190101
4277002,FLUOROSCOPIC GUIDANCE FOR NEEDLE PLACEME,,77002,236,248,20190101
4277075,BONE SKELETAL SURVEY,,77075,625.49,657,20190101
4277076,INFANT SKELETAL SURVEY,,77076,496.97,522,20190101
4400001,17 KETOGENIC AND KETOSTEROIDS,R,83586,147.45,156.5,20190101
4400002,5 HIAA,R,83497,173.52,184,20190101
4400003,17D HYDROXYPROGESTERONE,R,83498,491.93,516.5,20190101
4400004,ALPHA-1-ANTITRYPSIN,R,82103,183.7,194.5,20190101
4400005,ACETYLCHOLINE BINDING AB,R,83519,460.22,483,20190101
4400006,ACETAMINOPHEN,D,80329,191.12,202.5,20190101
4400007,ACETYLCHOLINE BLOCKING AB,R,83519,460.22,483,20190101
4400008,ACID PHOSPHATASE,R,84060,84.96,91,20190101
4400009,ADRENOCORTICOTROPIC HORMONE(ACTH),R,82024,89.56,96,20190101
4400010,ACETYLCHOLINE MODULATING AB,R,83519,460.22,483,20190101
4400011,ALBUMIN,A,82040,50.65,54,20190101
4400012,ALCOHOL,D,80320,97.5,104.5,20190101
4400013,ALDOLASE,R,82085,14.15,15.5,20190101
4400014,"ALDOSTERONE, SERUM",R,82088,345.56,363,20190101
4400015,ALKALINE PHOSPHATASE,A,84075,43.52,47,20190101
4400016,ALKALINE PHOSPHATASE ISOENZYMES,R,84080,174.69,185,20190101
4400018,ALT,A,84460,43.52,20,20190101
4400019,AMINOLEVALINIC ACID URINE (ALA) RANDOM,R,82135,138.97,147.5,20190101
4400020,"ALPHA-FETOPROTEIN, TUMOR MARKER",R,82105,138.97,147.5,20190101
4400021,AMIKACIN TROUGH,R,80150,210.11,220.5,20190101
4400022,AMMONIA ref lab,R,82140,216.83,160,20190101
4400023,AMOEBIC ANTIBODIES,R,86753,335.06,352,20190101
4400024,AMOSAPINE,R,80299,284.97,299,20190101
4400025,AMYLASE,A,82150,107.59,107.59,0
4400026,ANTI-DNASE,R,86215,47.32,51,20190101
4400027,ANDROATENDIONE,R,82157,532.04,558.5,20190101
4400028,ANGIOTENSIN CONVERTING ENZYME  SERUM,R,82164,153.7,163,20190101
4400029,ANTI-GLIDADIN IGG,R,83520,409.61,165,20190101
4400030,ANTICARDIOLIPIN ANTIBODIES IGA,R,86147,99.94,107,20190101
4400031,ANTICARDIOLIPIN ANTIBODIES IGG,R,86147,99.94,107,20190101
4400032,ANTICARDIOLIPIN ANTIBODIES IGM,R,86147,99.94,107,20190101
4400033,CELIAC DISEASE AB SCREEN,R,83520,409.61,430,20190101
4400034,BB ANTIBODY IDENTIFICATION,P,86870,188.89,200,20190101
4400035,BB ANTIBODY SCREEN,P,86850,94.16,101,20190101
4400036,BB ANTIBODY TITER,P,86870,243.18,255.5,20190101
4400037,ANTI-CENTROMERE,R,86235,267.65,281,20190101
4400038,ANTI-ENDOMYSIAL ANIBODIES IGA,R,86255,77.47,83,20190101
4400039,ANTIDIURETIC HORMONE (ADH),R,84588,61.2,65.5,20190101
4400040,ANTI-DOUBLE STRANDED (DNA),R,86225,72.76,78,20190101
4400041,ENA,R,86235,191.12,202.5,20190101
4400042,BB ANTIGEN TYPE,P,86902,253.79,266.5,20190101
4400043,BB ANTIGEN TYPE PATIENT,P,86905,111.09,118,20190101
4400044,GAD-65 ANTIBODY,R,83519,292.74,307.5,20190101
4400045,ANTI-JO-1,R,86235,328.34,345,20190101
4400046,AMIODARONE,R,80299,221.34,232.5,20190101
4400047,ANTI LK MICROSOMES,R,86255,104,110,20190101
4400048,ANTI-MITOCHONDRIAL ANTIBODY,R,86255,163.88,173.5,20190101
4400049,ANTI CCP,R,83516,96.51,103.5,20190101
4400050,"ANTI-NUCLEAR ANTIBODY, IFA",R,86038,76.83,82,20190101
