NORTH SHORE MEDICAL CENTER STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
75000239,HC HRHC NTRNL LIG OTH THAN RBBR BAND 2/> COL/GRP,"$5,406.00"
75000235,HC DSTRJ LESION ANUS SIMPLE SURG EXCISION,"$4,279.00"
75000230,HC ANOSCOPY ABLATION LESION,"$4,693.00"
75000228,HC ANOSC RMVL MULT TUMORS CAUTERY/SNARE,"$4,693.00"
75000227,HC ANOSCOPY W/RMVL LESION CAUTERY,"$4,693.00"
75000226,HC ANOSCOPY W/RMVL FOREIGN BODY,"$2,206.00"
75000225,HC ANOSCOPY W/BX SINGLE/MULTIPLE,"$2,206.00"
75000224,HC ANOSCOPY W/DILATION,"$2,206.00"
75000223,HC ANOSCOPY DX W/WO COLLJ SPEC BR/WA SPX,$278.00
75000222,HC CHEMODENERVATION INTERNAL ANAL SPHINCTER,"$4,021.00"
75000220,HC EXC THROMBOSED HEMORRHOID XTRNL,"$4,021.00"
75000219,HC SURG TX ANAL FISTULA SUBQ,"$5,406.00"
75000218,HC HEMORRHOIDECTOMY NTRNL & XTRNL 1 COLUMN/GROUP,"$5,406.00"
75000215,HC HEMORRHOIDECTOMY INTERNAL RUBBER BAND LIGATIONS,"$1,340.00"
75000214,HC INCISION THROMBOSED HEMORRHOID EXTERNAL,$598.00
75000213,HC I&D ISCHIORCT/INTRAMURAL ABSC W/WO SETON,"$4,021.00"
75000212,HC I&D PERIANAL ABSCESS SUPERFICIAL,"$1,340.00"
75000211,HC I&D ISCHIORECTAL&/PERIRECTAL ABSCESS SPX,"$4,021.00"
75000210,HC REMOVAL ANAL SETON OTHER MARKER,"$1,340.00"
75000207,HC DILAT RCT STRIX SPX UNDER ANES OTH/THN LOCAL,"$4,021.00"
75000204,HC COLSC FLX PROX SPLENIC FLXR US GID NDL ASPIR/BX,"$2,086.00"
75000203,HC COLSC FLX PROX SPLENIC FLXR NDSC US XM,"$2,086.00"
75000201,HC COLSC FLX PROX SPLENIC FLXR DILAT BALO 1/> STRI,"$2,086.00"
75000200,HC COLSC FLX PROX SPLENIC FLXR RMVL LES SNARE TQ,"$2,086.00"
75000199,HC COLSC FLX PROX SPLENIC FLXR RMVL LES CAUT,"$2,086.00"
75000197,HC COLSC FLEXIBLE W/CONTROL BLEEDING ANY METHOD,"$2,086.00"
75000196,HC COLSC FLX PROX SPLENIC FLXR SBMCSL NJX,"$2,086.00"
75000195,HC COLONOSCOPY W/BIOPSY SINGLE/MULTIPLE,"$2,086.00"
75000194,HC COLONOSCOPY FLX W/REMOVAL OF FOREIGN BODY(S),"$2,086.00"
75000193,HC COLONOSCOPY FLX DX W/WO COLLJ SPECIMENS,"$2,982.00"
75000191,HC SIGMOIDOSCOPY FLX TNDSC US GID NDL ASPIR/BX,"$2,206.00"
75000190,HC SIGMOIDOSCOPY FLX NDSC US XM,"$2,206.00"
75000189,HC SIGMOIDOSCOPY FLX TNDSC BALO DILAT,"$2,206.00"
75000187,HC SGMDSC FLX RMVL TUM POLYP/OTH LES SNARE TQ,"$2,206.00"
75000186,HC SGMDSC FLX DCMPRN VOLVULUS ANY METHOD,"$2,206.00"
75000185,HC SGMDSC FLX DIRED SBMCSL NJX ANY SBST,"$1,306.00"
75000184,HC SIGMOIDOSCOPY FLX CONTROL BLEEDING,"$2,206.00"
75000183,HC SIGMOIDOSCOPY FLX W/RMVL TUMOR CAUTERY,"$1,306.00"
75000182,HC SIGMOIDOSCOPY FLX W/RMVL FOREIGN BODY,"$2,206.00"
75000181,HC SIGMOIDOSCOPY FLX W/BIOPSY SINGLE/MULTIPLE,"$1,306.00"
75000180,HC SIGMOIDOSCOPY FLX DX W/WO COLLJ SPECIMENS,"$1,306.00"
75000175,HC PROCTOSGMDSC RIGID W/BX SINGLE/MULTIPLE,"$2,206.00"
75000174,HC PROCTOSGMDSC RIGID W/DILATION,"$2,206.00"
75000173,HC PROCTOSGMDSC RGD DX W/WO COLLJ SPEC BR/WA SPX,"$1,306.00"
75000170,HC I&D SUBMUCOSAL ABSCESS RECTUM,"$4,021.00"
75000165,HC INTRODUCTION LONG GI TUBE SEPARATE PROCEDURE,"$1,320.00"
75000163,HC COLONOSCOPY STOMA W/RMVL TUM POLYP/OTH LES SNARE,"$2,086.00"
75000161,HC COLONOSCOPY STOMA RMVL LESION CAUTERY,"$2,086.00"
75000160,HC COLONOSCOPY STOMA CONTROL BLEEDING,"$2,983.00"
75000159,HC COLONOSCOPY STOMA W/RMVL FOREIGN BODY,"$2,086.00"
75000158,HC COLONOSCOPY STOMA W/BIOPSY SINGLE/MULTIPLE,"$2,086.00"
75000157,HC COLONOSCOPY STOMA DX W/WO COLLJ SPEC SPX,"$2,086.00"
75000156,HC NDSC EVAL INTSTINAL POUCH W/BX SINGLE/MULTIPLE,"$2,086.00"
75000155,HC NDSC EVAL INTSTINAL POUCH DX W/WO COLLJ SPEC SPX,"$2,086.00"
75000153,HC ILEOSCOPY STOMA W/BX SINGLE/MULTIPLE,"$2,370.00"
75000152,HC ILEOSCOPY STOMA DX W/WO COLLJ SPEC BR/WA SPX,"$2,370.00"
75000151,HC ENTEROSCOPY > 2ND PRTN W/ILEUM W/STENT PLMT,"$6,715.00"
75000150,HC ENTEROSCOPY > 2ND PRTN ILEUM CONTROL BLEEDING,"$3,491.00"
75000149,HC ENTEROSC >2ND PRTN W/ILEUM W/BX SINGLE/MULTIPLE,"$3,491.00"
75000148,HC ENTEROSC >2ND PRTN W/ILEUM W/WO COLLJ SPEC SPX,"$2,370.00"
75000147,HC ENTEROSCOPY > 2ND PRTN CONV GSTRST TUBE,"$3,491.00"
75000146,HC ENTEROSCOPY > 2ND PRTN W/PLMT PRQ TUBE,"$2,259.00"
75000145,HC ENTEROSCOPY > 2ND PRTN TNDSC STENT PLMT,"$6,715.00"
75000144,HC ENTEROSCOPY > 2ND PRTN ABLTJ LESION,"$3,491.00"
75000143,HC ENTEROSCOPY > 2ND PRTN W/CONTROL BLEEDING,"$3,491.00"
75000142,HC ENTEROSCOPY > 2ND PRTN W/RMVL LESION CAUTERY,"$3,491.00"
75000141,HC ENTEROSCOPY > 2ND PRTN W/RMVL LESION SNARE,"$3,491.00"
75000140,HC ENTEROSCOPY > 2ND PRTN W/RMVL FOREIGN BODY,"$1,272.00"
75000139,HC ENDOSCOPY UPPER SMALL INTESTINE W/BIOPSY,"$2,370.00"
75000138,HC ENDOSCOPY UPPER SMALL INTESTINE,"$2,370.00"
75000136,HC TUBE/NEEDLE CATH JEJUNOSTOMY ANY METHOD,$549.00
75000133,HC REPOS NASO/ORO GASTRIC FEEDING TUBE THRU DUO,$695.00
75000132,HC CHANGE GASTROSTOMY TUBE PERCUTANEOUS W/O GUIDE,$520.00
75000127,HC GASTRIC INTUBATJ & ASPIRAJ W/PHYS SKILL/LAVAGE,$278.00
75000126,HC NASO/ORO-GASTRIC TUBE PLMT REQ PHYS&FLUOR GDNCE,$428.00
75000122,HC DILATION ESOPHAGUS GUIDE WIRE,"$2,869.00"
75000121,HC DILATION ESOPH UNGUIDED SOUND/BOUGIE 1/MULT PASS,"$1,898.00"
75000120,HC ENDOSCOPIC PAPILLA CANNULATION BILE PANCREATIC,$554.00
75000114,HC ERCP W/DSTRJ LITHOTRIPSY CALCULI ANY METHOD,"$5,475.00"
75000113,HC ERCP W/RMVCALCULI BILIARY&/PANCREATIC DUCTS,"$5,475.00"
75000111,HC ERCP W/SPHINCTEROTOMY/PAPILLOTOMY,"$5,475.00"
75000110,HC ERCP W/BIOPSY SINGLE/MULTIPLE,"$5,475.00"
75000109,HC ERCP DX W/WO COLLJ SPEC BRUSHING/WASHING SPX,"$5,475.00"
75000108,HC UPPER GI NDSC W/NDSC ULTRASOUND EXAM,"$2,869.00"
75000104,HC UPR GI NDSC CONTROL BLEEDING ANY METHOD,"$2,869.00"
75000103,HC UPR GI NDSC RMVL TUM POLYP/OTH LES SNARE TQ,"$2,869.00"
75000102,HC EGD FLEX REMOVAL LESION(S) BY HOT BIOPSY FORCEPS,"$2,259.00"
75000101,HC UPR GI NDSC BALLOON DILAT ESOPH <30 MM DIAM,"$2,869.00"
75000100,HC UPR GI NDSC INSJ GUIDE WIRE DILAT ESOPHAGUS,"$1,898.00"
75000099,HC EGD FLEXIBLE FOREIGN BODY REMOVAL,"$1,898.00"
75000098,HC UPR GI NDSC PLMT PRQ GASTROSTOMY TUBE,"$2,869.00"
75000097,HC UPR GI NDSC DILAT GSTR OUTLET FOR OBSTRCJ,"$2,869.00"
75000096,HC UPR GI NDSC BAND LIG ESOPHGL&/GSTR VARICES,"$2,869.00"
75000095,HC UPR GI NDSC NJX SCLEROSIS ESOPHGL&/GSTR VARICE,"$1,898.00"
75000094,HC UPPER GI NDSC ULTRASOUND GUIDED BIOPSY,"$2,869.00"
75000093,HC UPR GI NDSC TNDSC INTRALUMINAL TUBE/CATH PLMT,"$1,898.00"
75000091,HC UPPER NDSC BIOPSY SINGLE/MULTIPLE,"$1,898.00"
75000090,HC UPR GI NDSC TNDSC US FINE NDL ASPIR/BX ESOPH,"$2,869.00"
75000089,HC UPR GI NDSC & US NDSC EXAM LMTD ESOPHAGUS,"$2,869.00"
75000088,HC UPPER GI NDSC W/SUBMUCOSAL INJECTION,"$1,898.00"
75000087,HC UPPER GI NDSC DX W/WO COLLECTION SPECIMEN,"$1,898.00"
75000086,HC ESPHGSC RGD/FLX W/TNDSC US-GID FINE NDL ASPIR/BX,"$1,160.00"
75000085,HC ESPHGSC RGD/FLX W/NDSC ULTRASOUND EXAMINATION,"$2,869.00"
75000083,HC ESPHGSC RGD/FLX W/CTRL BLEEDING,"$2,869.00"
75000082,HC ESPHGSC RGD/FLX W/INSJ GUIDE WIRE DILATION,"$2,869.00"
75000078,HC ESPHAGOSCOPY FLEX LESION REMOVAL HOT BX FORCEPS,"$5,575.00"
75000076,HC ESPHGSC RGD/FLX W/BAND LIGATION ESOPHGL VARICES,"$2,869.00"
75000074,HC ESPHGSC RGD/FLX W/BIOPSY SINGLE/MULTIPLE,"$1,898.00"
75000072,HC ESPHGSC RGD/FLX DX W/WO COLLJ SPEC BR/WA SPX,"$1,898.00"
75000069,HC CONTROL OROPHARYNGEAL HEMORRHAGE SIMPLE,$682.00
75000068,HC REMOVAL FOREIGN BODY PHARYNX,$545.00
75000063,HC I&D ABSC RTRPHRNGL/PARAPHARYNGEAL XTRNL APPR,"$10,093.00"
75000061,HC I&D ABSCESS PERITONSILLAR,$739.00
75000059,HC EXC SUBLINGUAL SALIVARY CYST RANULA,"$5,264.00"
75000057,HC BIOPSY SALIVARY GLAND NEEDLE,"$1,987.00"
75000056,HC SIALOT SUBMNDBLR SUBLNGL/PRTD UNCOMP INTRAORAL,"$3,448.00"
75000052,HC REPAIR LACERATION PALATE >2 CM/COMPLEX,"$5,264.00"
75000051,HC REPAIR LACERATION PALATE </2 CM,$739.00
75000048,HC EXC LESION PALATE UVULA W/O CLOSURE,"$3,448.00"
75000046,HC DRAINAGE ABSCESS PALATE UVULA,$739.00
75000039,HC DRG ABSC CST HMTMA FROM DENTOALVEOLAR STRUXS,$585.00
75000037,HC RPR LAC TONGUE FLOOR MOUTH > 2.6 CM/CPLX,"$1,543.00"
75000036,HC RPR LAC 2.5 CM/< PST ONE-THIRD TONGUE,$739.00
75000035,HC RPR LAC 2.5 CM/< MOUTH&/ANT TWO-THIRDS TONG,$601.00
75000032,HC EXC LES TONGUE W/CLSR POSTERIOR ONE-THIRD,"$3,448.00"
75000031,HC EXC LES TONGUE W/CLSR ANTERIOR TWO-THIRDS,"$3,448.00"
75000029,HC BIOPSY FLOOR MOUTH,"$1,815.00"
75000028,HC BIOPSY TONGUE POSTERIOR ONE-THIRD,"$3,448.00"
75000022,HC INCISION LINGUAL FRENUM FRENOTOMY,"$1,543.00"
75000016,HC CLOSURE LACERATION VESTIBULE MOUTH > 2.5 CM/CPL,"$1,543.00"
75000015,HC CLOSURE LACERATION VESTIBULE MOUTH 2.5 CM/<,$739.00
75000012,HC EXC LES MUCOSA & SBMCSL VESTIBULE SMPL RPR,"$3,448.00"
75000011,HC EXC LES MUCOSA & SBMCSL VESTIBULE MOUTH W/O RPR,"$3,448.00"
75000006,HC DRG ABSC CST HMTMA VESTIBULE MOUTH SMPL,$538.00
75000004,HC RPR LIP FULL THICKNESS HALF/< VERTICAL HEIGHT,"$1,543.00"
75000003,HC RPR LIP FULL THICKNESS VERMILION ONLY,"$1,543.00"
75000002,HC RESCJ LIP > ONE-FOURTH W/O RCNSTJ,"$5,264.00"
74000047,HC HOME SLEEP TEST/TYPE 2 PORTA,"$1,033.00"
74000037,HC EEG NONINTRACRANIAL SURGERY,$700.00
74000034,HC LOCALIZE CEREBRAL SEIZURE CPTR PORTABLE EEG,"$1,891.00"
74000032,HC LOCALIZE CEREBRAL SEIZURE CABLE/RADIO EEG/VIDEO,"$1,555.00"
74000031,HC MONITOR ID& LATERALIZATION SEIZURE FOCUS EEG,"$1,327.00"
74000022,HC ELECTROENCEPHALOGRAM ALL NIGHT RECORDING,"$2,361.00"
74000021,HC ELECTROENCEPHALOGRAM CERE DEATH EVAL ONLY,"$1,224.00"
74000020,HC ELECTROENCEPHALOGRAM REC COMA/SLEEP ONLY,"$1,232.00"
74000019,HC ELECTROENCEPHALOGRAM W/REC AWAKE&ASLEEP,"$1,346.00"
74000018,HC ELECTROENCEPHALOGRAM W/REC AWAKE&DROWSY,"$1,183.00"
74000017,HC ELECTROENCEPHALOGRAM EXTND MNTR >1 HR,"$1,521.00"
74000016,HC ELECTROENCEPHALOGRAM EXTEND MONITORING 41-60 MIN,"$1,273.00"
74000015,HC POLYSOM 6/>YRS SLEEP W/CPAP 4/> ADDL PARAM ATTND,"$4,380.00"
74000014,HC POLYSOM 6/>YRS SLEEP W/CPAP 4/> ADDL PARAM ATTND,"$4,380.00"
74000013,HC POLYSOM 6/>YRS SLEEP 4/> ADDL PARAM ATTND,"$3,956.00"
74000012,HC POLYSOM 6/>YRS SLEEP 4/> ADDL PARAM ATTND,"$3,956.00"
74000009,HC SLEEP STD REC VNTJ RESPIR ECG/HRT RATE&O2 ATTN,"$2,645.00"
74000008,HC SLEEP STD REC VNTJ RESPIR ECG/HRT RATE&O2 ATTN,"$2,645.00"
74000005,HC MLT SLEEP LATENCY/MAINT OF WAKEFULNESS TSTG,"$2,602.00"
74000004,HC MLT SLEEP LATENCY/MAINT OF WAKEFULNESS TSTG,"$2,602.00"
73000011,HC EXT ECG > 48HR TO 21 DAY RCRD W/CONECT INTL RCRD,"$1,154.00"
73000008,HC EXTERNAL ECG SCANNING ANALYSIS REPORT,$865.00
73000007,HC XTRNL ECG & 48 HR RECORDING,$773.00
73000005,HC SIGNAL AVERAGED ELECTROCARDIOGRAPHY W/WO ECG,$608.00
73000004,HC XTRNL PT ACTIVATED ECG REC DWNLD 30 DAYS,"$3,730.00"
73000003,HC XTRNL PT ACTIVATED ECG RECORD MONITOR 30 DAYS,$388.00
73000002,HC RHYTHM ECG 1-3 LEADS TRACING ONLY W/O I&R,$160.00
73000001,HC ECG ROUTINE ECG W/LEAST 12 LDS TRCG ONLY W/O I&R,$195.00
72000043,HC LIG/TRNSXJ FALOPIAN TUBE CESAREAN DEL/ABDML SURG,$313.00
72000042,HC VAG DLVR ONLY EA ADDL BIRTH,"$1,930.00"
72000038,HC REMOVAL CERCLAGE SUTURE UNDER ANESTHESIA,"$3,895.00"
72000025,HC ATTEMPTED VBAC DELIVERY ONLY,"$9,872.00"
72000024,HC VBAC DELIVERY ONLY,"$8,350.00"
72000022,HC CESAREAN DELIVERY ONLY,"$8,821.00"
72000019,HC DELIVERY PLACENTA SEPARATE PROCEDURE,$886.00
72000018,HC EXTERNAL CEPHALIC VERSION W/WO TOCOLYSIS,"$3,895.00"
72000016,HC VAGINAL DELIVERY ONLY,"$7,449.00"
72000013,HC EPISIOTOMY/VAG RPR OTH/THN ATTENDING,"$3,895.00"
72000012,HC INSERTION CERVICAL DILATOR SEPARATE PROCEDURE,$537.00
72000011,HC CURETTAGE POSTPARTUM,"$3,895.00"
72000007,HC FETAL NONSTRESS TEST,$479.00
72000006,HC FETAL CONTRACTION STRESS TEST,$735.00
71000022,HC PHASE II RECOVERY ROOM PER 60 MIN,$220.00
71000021,HC RECOVERY ROOM CHARGE PER 60 MIN,$440.00
71000005,HC NON-PACU RECOVERY TIME PER 30MIN,$293.00
68000001,HC TRAUMA RESPONS W/HOSP CRITI,"$4,347.00"
63609999,HC PHARMACY (636) WITH HCPCS EAP SHELL,I.C.
63609998,HC PHARMACY (636) WITH HCPCS AND (259) MCARE EAP SHELL,I.C.
63609997,HC PHARMACY (636)  HEMOPHILIA FACTOR EAP SHELL,I.C.
63601271,HC DERMACELL 8CM X 20CM (160 SQ CM),I.C.
63601266,HC INJ BUPIVICAINE HCL PER 30 ML,$2.70
63601079,HC RHO D IMMUNE GLOBULIN 50 MCG,$132.97
63601068,HC TD TOXOIDS ADSORBED PRSRV FR 7 YR/> IM,$52.78
63600329,HC CEFTRIAXONE 250 MG VIAL,$6.30
63600311,HC PNEUMOCOCCAL CONJ VACCINE 13 VALENT IM (TECH),$259.28
63600171,HC RHO D IMM GLOB 300 MCG / 1500 IU,$315.55
63600144,HC LIDOCAINE HCL 10 MG,$0.01
63600103,HC INJ DEXAMETHASONE SOD PHOS 1MG,$0.77
63409999,HC PHARMACY (634) EPO WITH HCPCS,I.C.
61000124,HC MRI W/O FOL W/CONT  BREAST,"$6,605.00"
61000123,HC MRA W/O FOL W/CONT  ABD,"$4,267.00"
61000122,HC MRI TEMPOROMANDIBULAR JOINT,"$3,083.00"
61000120,HC MRA W/O OR W/CONT UPPER EXTR,"$4,300.00"
61000109,HC MRA W/O FOL W/CONT PELVIS,"$4,264.00"
61000108,HC MRA W/O CONT PELVIS,"$2,558.00"
61000106,HC MRA W/CONT PELVIS,"$3,411.00"
61000105,HC MRA W/O FOL W/CONT CHEST,"$4,365.00"
61000104,HC MRA W/O CONT CHEST,"$2,620.00"
61000103,HC MRA W/CONT CHEST,"$3,491.00"
61000102,HC MRA ABDOMEN W/O CONTRAST MATERIAL,"$2,561.00"
61000101,HC MRA ABDOMEN W CONTRAST MATERIAL,"$3,412.00"
61000100,HC MRA UPPER EXTREMITY W/WO CONTRAST MATERIAL,"$3,439.00"
61000095,HC MRA W/O OR W/CONT SPINAL CANAL,"$4,329.00"
61000094,HC MRA W/O DYE SPINAL CANAL,"$2,596.00"
61000092,HC MRA W/O FOL W/CONT LWR EXT,"$4,280.00"
61000091,HC MRA W/O CONT LWR EXT,"$2,568.00"
61000090,HC MRA W/CONT LWR EXT,"$3,427.00"
61000086,HC MRA NECK W/O &W/CONTRAST MATERIAL,"$5,225.00"
61000085,HC MRA NECK W/CONTRAST MATERIAL,"$3,630.00"
61000084,HC MRA NECK W/O CONTRST MATERIAL,"$3,462.00"
61000083,HC MRA HEAD W/O & W/CONTRAST MATERIAL,"$5,232.00"
61000082,HC MRA HEAD W/CONTRAST MATERIAL,"$3,454.00"
61000081,HC MRA HEAD W/O CONTRST MATERIAL,"$3,466.00"
61000080,HC MRI W/O FOL W/CONT BRST UN,"$6,578.00"
61000079,HC MRI W/O CONT BREAST UNI,"$3,948.00"
61000078,HC MRI W/CONT BREAST  UNI,"$5,264.00"
61000077,HC COMPUTER AIDED DETECTION BREAST MRI,$144.00
61000076,HC MRI BREAST BILATERAL WO CONTRAST,"$3,963.00"
61000072,HC CARDIAC MRI FOR VELOCITY FLOW MAPPING,$563.00
61000071,HC CARDIAC MRI W/W/O CONTRAST W STRESS,"$5,350.00"
61000070,HC CARDIAC MRI W/WO CONTRAST & FURTHER SEQ,"$4,297.00"
61000069,HC CARDIAC MRI W/O CONTRAST W STRESS IMAGING,"$4,645.00"
61000068,HC CARDIAC MRI MORPHOLOGY & FUNCTION W/O CONTRAST,"$3,156.00"
61000067,HC MRI ABDOMEN W/O & W/CONTRAST MATERIAL,"$4,768.00"
61000066,HC MRI ABDOMEN W/CONTRAST MATERIAL,"$4,260.00"
61000065,HC MRI ABDOMEN W/O CONTRAST MATERIAL,"$3,098.00"
61000064,HC MRI ANY JT LOWER EXTREM W/O & W/CONTRAST MATRL,"$4,434.00"
61000063,HC MRI ANY JT LOWER EXTREM W/CONTRAST MATERIAL,"$3,621.00"
61000062,HC MRI ANY JT LOWER EXTREM W/O CONTRAST MATRL,"$3,414.00"
61000061,HC MRI LOWER EXTREM OTH/THN JT W/O & W/CONTR MATR,"$4,750.00"
61000058,HC MRI LOWER EXTREM OTH/THN JT W/CONTRAST MATRL,"$3,785.00"
61000055,HC MRI LOWER EXTREM OTH/THN JT W/O CONTR MATRL,"$3,502.00"
61000052,HC MRI ANY JT UPPER EXTREMITY W/O & W/CONTR MATRL,"$4,466.00"
61000051,HC MRI ANY JT UPPER EXTREMITY W/CONTRAST MATRL,"$3,562.00"
61000050,HC MRI ANY JT UPPER EXTREMITY W/O CONTRAST MATRL,"$3,346.00"
61000049,HC MRI UPPER EXTREM OTHER THAN JT W/O & W/CONTRAS,"$4,759.00"
61000046,HC MRI UPPER EXTREMITY OTH THAN JT W/CONTR MATRL,"$3,801.00"
61000043,HC MRI UPPER EXTREMITY OTH THAN JT W/O CONTR MATRL,"$3,597.00"
61000040,HC MRI PELVIS W/O & W/CONTRAST MATERIAL,"$4,760.00"
61000039,HC MRI PELVIS W/CONTRAST MATERIAL,"$3,834.00"
61000038,HC MRI PELVIS W/O CONTRAST MATERIAL,"$3,549.00"
61000037,HC MRI CHEST W/O & W/CONTRAST MATERIAL,"$5,523.00"
61000036,HC MRI CHEST W/CONTRAST MATERIAL,"$4,380.00"
61000035,HC MRI CHEST W/O CONTRAST MATERIAL,"$3,987.00"
61000032,HC MRI SPINAL CANAL LUMBAR W/O & W/CONTR MATRL,"$4,565.00"
61000031,HC MRI SPINAL CANAL THORACIC W/O & W/CONTR MATRL,"$4,260.00"
61000030,HC MRI SPINAL CANAL CERVICAL W/O & W/CONTR MATRL,"$4,620.00"
61000029,HC MRI SPINAL CANAL LUMBAR W/CONTRAST MATERIAL,"$3,892.00"
61000028,HC MRI SPINAL CANAL LUMBAR W/O CONTRAST MATERIAL,"$3,141.00"
61000027,HC MRI SPINAL CANAL THORACIC W/CONTRAST MATRL,"$3,461.00"
61000026,HC MRI SPINAL CANAL THORACIC W/O CONTRAST MATRL,"$3,171.00"
61000025,HC MRI SPINAL CANAL CERVICAL W/CONTRAST MATRL,"$3,926.00"
61000024,HC MRI SPINAL CANAL CERVICAL W/O CONTRAST MATRL,"$3,162.00"
61000018,HC MRI BRAIN BRAIN STEM W/O W/CONTRAST MATERIAL,"$4,643.00"
61000017,HC MRI BRAIN BRAIN STEM W/CONTRAST MATERIAL,"$3,890.00"
61000016,HC MRI BRAIN BRAIN STEM W/O CONTRAST MATERIAL,"$3,575.00"
61000015,HC MRI ORBIT FACE & NCK W/O & W/CONTRAST MATRL,"$4,696.00"
61000012,HC MRI ORBIT FACE & NECK W/CONTRAST MATERIAL,"$3,758.00"
61000009,HC MRI ORBIT FACE &/NECK W/O CONTRAST,"$3,469.00"
61000005,HC MRI BREAST BILATERAL WITH CONTRAST,"$5,284.00"
61000003,HC MR GUIDANCE NEEDLE PLACEMENT,"$2,519.00"
61000001,HC MRI SPECTROSCOPY,"$2,529.00"
54000004,HC NS BLS,$872.00
54000003,HC NS ALS1-EMERGENCY,"$1,639.00"
51000534,HC NEG PRESSURE WOUND THERAPY NON-DME > 50 SQ CM,$118.00
51000533,HC NEG PRESSURE WOUND THERAPY NON-DME </= 50 SQ CM,$105.00
51000530,HC TAP BLOCK UNILATERAL BY INJECTION(S),$271.00
51000524,HC CHRON CARE MANAGEMENT SRVC 20 MIN PER MONTH,$185.00
51000112,HC OPPS SERVICESCHED TEAM CONF,$37.00
51000089,HC CONSULT - HIGH LEVEL VISIT,$836.00
51000086,HC CONSULT - LEVEL 2 VISIT,$302.00
51000085,HC CONSULT - LOW LEVEL VISIT,$143.00
51000084,HC ESTAB PT - HIGH LEVEL VISIT,$425.00
51000083,HC OFFICE OUTPATIENT EST LEVEL 4,$302.00
51000082,HC ESTAB PT - MEDIUM LEVEL VISIT,$193.00
51000081,HC OFFICE OUTPATIENT EST LEVEL 2,$102.00
51000080,HC ESTAB PT- LOW LEVEL VISIT,$102.00
51000079,HC NEW PT - HIGH LEVEL VISIT,$638.00
48000462,HC ELECTIVE EXTERNAL DEFIBRILLATOR CARDIOVERSION,"$2,647.00"
48000455,HC PERQ TRANSCATH CLS PARAVALVR LEAK EACH OCCLS DEV,"$8,823.00"
48000454,HC PERQ TRANSCATH CLS PARAVALVR LEAK 1 AORTIC VALVE,"$20,053.00"
48000453,HC PERQ TRANSCATH CLS PARAVALVR LEAK 1 MITRAL VALVE,"$24,157.00"
48000431,HC INTERROGATION DEVICE EVAL RECEIPT OF TRANSMISSION LESS THAN 90 DAYS,$679.00
48000420,HC ECHO TRANSESOPHAG R-T 2D W/PRB IMG ACQUISJ I&R,"$2,913.00"
48000419,HC ECHO TTHRC R-T 2D W/WOM-MODE COMPL SPEC&COLR D,"$2,099.00"
48000418,HC ECHO TTHRC R-T 2D W/WO M-MODE COMPLETE REST&ST,"$1,969.00"
48000416,HC ECHO TRANSTHORC R-T 2D W/WO M-MODE REC F-UP/LMTD,$967.00
48000415,HC ECHO TRANSTHORAC R-T 2D W/WO M-MODE REC COMP,"$1,664.00"
48000414,HC F-UP/LIMITED TTHRC ECHO CONGENITAL CAR ANOMALY,"$1,288.00"
48000413,HC COMPLETE TTHRC ECHO CONGENITAL CARDIAC ANOMALY,"$1,794.00"
48000410,HC PRQ TRLUML CORONRY TOT OCCLUS REVASC DES MI ONE VSL,"$11,943.00"
48000409,HC PRQ TRLUML CORONARY BYP GRFT REVASC DES ADDL VESSEL,"$4,043.00"
48000408,HC PRQ TRLUML CORONARY BYP GRFT REVASC DES ONE VESSEL,"$14,794.00"
48000406,HC PRQ TRLUML CORONRY DES/ATH/ANGIO ONE ART/BRNCH,"$14,794.00"
48000405,HC PRQ TRLUML CORONARY DES W/ANGIO ADDL ART/BRNCH,"$14,794.00"
48000404,HC PRQ TRLUML CORONARY DES W/ANGIO ONE ART/BRNCH,"$14,794.00"
48000374,HC OPEN/PERQ PLACEMT INTRAVASC STENT SAME EA ADDL,"$9,745.00"
48000327,HC PRQ TRLUML CORONARY ANGIO/ATHEREC ADDL ART/BRNCH,"$3,303.00"
48000255,HC ECHO TTE WITH CONTRAST AND CONT ECG,"$2,140.00"
48000249,HC ICAR CATHETER ABLATION ARRHYTHMIA ADD ON,"$8,289.00"
48000248,HC EPHYS EVAL W/ ABLATION VENTRICULAR TACHYCARDIA,"$39,569.00"
48000247,HC EPHYS EVAL W/ ABLATION SUPRAVENT ARRHYTHMIA,"$39,569.00"
48000246,HC PRQ TRLUML CORONRY CHRNIC OCCLUS REVASC ADDL VSL,"$4,043.00"
48000245,HC PRQ TRLUML CORONRY CHRONIC OCCLUS REVASC ONE VSL,"$14,794.00"
48000244,HC PRQ TRLUML CORONRY TOT OCCLUS REVASC MI ONE VSL,"$11,943.00"
48000243,HC PRQ TRLUML CORONARY BYP GRFT REVASC ADDL VESSEL,"$4,043.00"
48000242,HC PRQ TRLUML CORONARY BYP GRFT REVASC ONE VESSEL,"$14,794.00"
48000241,HC PRQ TRLUML CORONARY STENT/ATH/ANGIO ADDL BRANCH,"$4,043.00"
48000240,HC PRQ TRLUML CORONRY STENT/ATH/ANGIO ONE ART/BRNCH,"$14,794.00"
48000239,HC PRQ TRLUML CORONARY STENT W/ANGIO ADDL ART/BRNCH,"$14,794.00"
